epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
23,hybrid,0.1,0.5,0.2,0.1,3.5777169255669153e-06,2.7965241805901358e-06,1.8433297092749116e-06,9.531944713152237e-07,5.807927719639224e-06,1.0004273239876858e-06,3.0188366938630496e-07,2.0039997301285727e-07,0.00063110858283159,5.729618257252435e-06,0.001802077032283376,0.42142270255667497,0.4236474718220431,-8.464385741713265e-05,-4.0365450718274766e-07,0.4236452394951651,-8.68761842951482e-05,-4.1333748633352744e-07,0.3814814814814815,0.08474642313589205
24,hybrid,0.1,0.5,0.2,0.1,3.543857589903643e-06,2.7711887748714444e-06,1.8219244807541284e-06,9.492642941173161e-07,5.744443290415286e-06,9.88723021074066e-07,3.0174962727041446e-07,1.9822448599066954e-07,0.0006289138126964729,5.701290040538415e-06,0.0017969685933029462,0.42039850933549305,0.42265529836100196,-8.700530560507014e-05,-4.121464481487828e-07,0.4226531562961154,-8.9147370491649e-05,-4.2132430632361864e-07,0.4,0.08454846073332141
25,hybrid,0.1,0.5,0.2,0.1,3.507276713174088e-06,2.74553629141296e-06,1.8018506495950992e-06,9.436856418178612e-07,5.662529354962698e-06,9.743009880455629e-07,3.0159368411493735e-07,1.9548748626485823e-07,0.0006268606122886422,5.674283709139946e-06,0.001792055737000842,0.41924713667871244,0.4216690482793959,-8.968168798101361e-05,-4.219380377492709e-07,0.4216671068404283,-9.162312694860342e-05,-4.3008383228746025e-07,0.4185185185185185,0.08435174599347538
26,hybrid,0.1,0.5,0.2,0.1,3.478300352852066e-06,2.7235098731252287e-06,1.783712123513528e-06,9.39797749611701e-07,5.61101516874472e-06,9.64630584330971e-07,3.0147038649521637e-07,1.9368896285236515e-07,0.0006250695232710633,5.655490475472029e-06,0.0017885615563572976,0.4184557384710795,0.4206963741987404,-9.250198260873921e-05,-4.323138522392266e-07,0.42069445007869244,-9.442610265669726e-05,-4.4027675293970025e-07,0.45185185185185184,0.08415777523626983
27,hybrid,0.1,0.5,0.2,0.1,3.4463787845776543e-06,2.7014220695954773e-06,1.765006413656159e-06,9.364156559393183e-07,5.5371758198065555e-06,9.517694523074357e-07,3.013238426744529e-07,1.9123913300152113e-07,0.0006232663354815106,5.630936020989259e-06,0.00178407531154326,0.417343719320285,0.419724769150376,-9.536784422692346e-05,-4.4262898603127554e-07,0.419723001758037,-9.713523656590395e-05,-4.498174212583619e-07,0.46296296296296297,0.08396402739892059
28,hybrid,0.1,0.5,0.2,0.1,3.4194619251604533e-06,2.6828317447026764e-06,1.7502917740582655e-06,9.325399706444113e-07,5.474505611048289e-06,9.411774156992209e-07,3.011921672298288e-07,1.8917961935294756e-07,0.0006221802604746159,5.619316155003174e-06,0.0017817426551601187,0.416319086261672,0.418773421482445,-9.803746571801497e-05,-4.5189132013082056e-07,0.41877174318502386,-9.97157631391632e-05,-4.585936897316819e-07,0.4703703703703704,0.0837742917896326
29,hybrid,0.1,0.5,0.2,0.1,3.3900359044255235e-06,2.6621133557749464e-06,1.7337800938673053e-06,9.28333261907641e-07,5.409321061655971e-06,9.296862774196789e-07,3.0105247226346285e-07,1.8699044248497964e-07,0.0006205571938004172,5.601158745162815e-06,0.0017782401907919902,0.41538104499177847,0.4178278641486348,-0.0001009788515962673,-4.6223972439447944e-07,0.4178263845177325,-0.00010245848249856859,-4.6794876274128413e-07,0.4777777777777778,0.08358576860004621
30,hybrid,0.1,0.5,0.2,0.1,3.363403896425467e-06,2.643253372930532e-06,1.718794719408827e-06,9.244586535217054e-07,5.351098195472247e-06,9.194765376644826e-07,3.009187178388668e-07,1.8504070394771073e-07,0.000619167686254566,5.586804756582779e-06,0.0017752239627832679,0.41443268972714603,0.4168939153915998,-0.00010423141578191908,-4.7387422764599775e-07,0.4168927094064325,-0.00010543740094920429,-4.782689000442037e-07,0.48148148148148145,0.08339962936147635
31,hybrid,0.1,0.5,0.2,0.1,3.3401162987854977e-06,2.626823539648305e-06,1.7046212961011488e-06,9.222022435471562e-07,5.299586508488694e-06,9.107353807648718e-07,3.008030736677929e-07,1.8333410828832323e-07,0.0006183015078768837,5.5799016117981665e-06,0.0017737901020926275,0.41342336872526186,0.41596506474459305,-0.00010718581087965084,-4.839256379166458e-07,0.4159639780569573,-0.00010827249851541598,-4.877360742426248e-07,0.48518518518518516,0.08321445011109455
32,hybrid,0.1,0.5,0.2,0.1,3.312819363421566e-06,2.6065970737215434e-06,1.689873566090021e-06,9.167235076315222e-07,5.246886030092107e-06,9.010603818294857e-07,3.006829922898265e-07,1.8153368669081237e-07,0.0006164940930342332,5.558503850842081e-06,0.001769554517594088,0.41256460992357996,0.4150456172243993,-0.00011052566203556546,-4.956318779185474e-07,0.41504466522494204,-0.00011147766149283145,-4.987828351137166e-07,0.5037037037037037,0.08303122857728698
33,hybrid,0.1,0.5,0.2,0.1,3.291360235135042e-06,2.591991765325787e-06,1.6779720475047378e-06,9.140197178210485e-07,5.195421410451894e-06,8.923668538561482e-07,3.0055719387159497e-07,1.7982632876406595e-07,0.0006157131449359294,5.554272975018965e-06,0.0017685744316064868,0.41155510850679866,0.414130538338718,-0.00011401966818075371,-5.078236279989329e-07,0.4141297852313545,-0.00011477277554422516,-5.100540967113297e-07,0.5148148148148148,0.08284891160137975
34,hybrid,0.1,0.5,0.2,0.1,3.268608086227884e-06,2.5764081639128407e-06,1.6651921179473145e-06,9.112160459655262e-07,5.141498021610712e-06,8.831591984797028e-07,3.0043197204346164e-07,1.780501201539721e-07,0.000614639275971425,5.54713059359369e-06,0.0017660454643927607,0.4106848340247179,0.41322902787271726,-0.00011753349485188469,-5.19960090309134e-07,0.4132285221596313,-0.00011803920793784783,-5.210509889233875e-07,0.5185185185185185,0.08266931227351383
35,hybrid,0.1,0.5,0.2,0.1,3.250191466252602e-06,2.5633753193262943e-06,1.6546260291635126e-06,9.087492901627819e-07,5.100977806302308e-06,8.764468233375301e-07,3.003299930002469e-07,1.7671836629607702e-07,0.000614153893627072,5.544867611375529e-06,0.0017655605230919476,0.4096797393856278,0.4123380336901406,-0.00012078941774107399,-5.307394098619483e-07,0.4123375786881338,-0.00012124441974786793,-5.315763317639279e-07,0.5185185185185185,0.08249176462157634
36,hybrid,0.1,0.5,0.2,0.1,3.2265861281401e-06,2.5464292316562237e-06,1.642485169529197e-06,9.039440621270267e-07,5.051072416344199e-06,8.677073686591866e-07,3.002139855762756e-07,1.750496548494565e-07,0.0006129685224977858,5.5355699262289475e-06,0.0017629529783729273,0.40879048981840027,0.4114536582625304,-0.0001241693302713176,-5.41919931750629e-07,0.4114532005066981,-0.0001246270861036125,-5.427373933029086e-07,0.5185185185185185,0.08231556551856034
37,hybrid,0.1,0.5,0.2,0.1,3.2072515011621923e-06,2.5330123105416616e-06,1.6308337288690807e-06,9.021785816725803e-07,5.006779013630551e-06,8.599422214594103e-07,3.001034025447629e-07,1.7356128925747596e-07,0.0006118618992601312,5.524904370734444e-06,0.0017607741049269609,0.4079766705856513,0.4105740955756078,-0.00012772220917500743,-5.53760760112356e-07,0.4105736893422815,-0.0001281284425013185,-5.543418873889456e-07,0.5222222222222223,0.08214036355695656
38,hybrid,0.1,0.5,0.2,0.1,3.1873499462924048e-06,2.5183348165120638e-06,1.619984994048256e-06,8.983498224638076e-07,4.967664965184705e-06,8.531449273072145e-07,2.999979459838759e-07,1.7224863326187055e-07,0.0006110506585821647,5.52252190558568e-06,0.0017593864565541325,0.4071357155481494,0.4097060636062103,-0.00013146508966460635,-5.662744430669534e-07,0.4097057655054279,-0.00013176319044699847,-5.663455839087874e-07,0.5370370370370371,0.08196750573917498
39,hybrid,0.1,0.5,0.2,0.1,3.172196485128668e-06,2.509023853092937e-06,1.6128118348203408e-06,8.962120182725962e-07,4.923330911359264e-06,8.461601198421157e-07,2.9988233224236926e-07,1.7083954089980438e-07,0.0006108451622621169,5.526937596326059e-06,0.001759061855662173,0.40622888481773645,0.4088478611932883,-0.0001352309245737926,-5.788238705960874e-07,0.40884771175199947,-0.00013538036586263624,-5.782267184383687e-07,0.5333333333333333,0.08179661842357243
40,hybrid,0.1,0.5,0.2,0.1,3.1553843513895445e-06,2.4975067698122323e-06,1.6033689533529465e-06,8.941378164592856e-07,4.883481798044029e-06,8.395711439746872e-07,2.9978058760311585e-07,1.6952940177290966e-07,0.0006103898842968415,5.528614269399067e-06,0.001758740785042296,0.4052658512601514,0.40799629949252786,-0.00013884239852923752,-5.904837984319457e-07,0.4079961577991522,-0.00013898409190488126,-5.898319595210814e-07,0.5407407407407407,0.08162702837821141
41,hybrid,0.1,0.5,0.2,0.1,3.140310845958777e-06,2.4867167046552828e-06,1.595189942130439e-06,8.915267625248443e-07,4.851308981445718e-06,8.341745158909658e-07,2.996886563420118e-07,1.6846324315892228e-07,0.0006099418595558123,5.529426164885279e-06,0.0017583262965839737,0.4043486446885926,0.40715247632615287,-0.00014257403238387978,-6.024825322035305e-07,0.40715238025108275,-0.00014267010745400155,-6.016301250717803e-07,0.5444444444444444,0.08145901007170735
42,hybrid,0.1,0.5,0.2,0.1,3.1211725759670715e-06,2.474064808934025e-06,1.5863948956769335e-06,8.87669913257091e-07,4.802362185254272e-06,8.260793414017449e-07,2.9956959278695584e-07,1.6687154850761908e-07,0.0006092487696431941,5.5297102465665565e-06,0.0017568751119495635,0.40350933087564966,0.4063168045644142,-0.0001465641941277851,-6.154749672583474e-07,0.4063169457432126,-0.00014642301532941104,-6.136195333289376e-07,0.5444444444444444,0.0812926737517084
43,hybrid,0.1,0.5,0.2,0.1,3.1049372547894114e-06,2.461451244104319e-06,1.5767144650672277e-06,8.847367790370918e-07,4.7754868098758526e-06,8.210081471796875e-07,2.9948425062901343e-07,1.6593732969750658e-07,0.0006081913251523823,5.520302489744159e-06,0.0017544815069164533,0.4027813055549047,0.40548762791072085,-0.0001505563988487557,-6.283813008417527e-07,0.40548788537282066,-0.00015029893674894934,-6.260148786287555e-07,0.5444444444444444,0.08112763686191392
44,hybrid,0.1,0.5,0.2,0.1,3.091635564263738e-06,2.453147460126342e-06,1.570167112709282e-06,8.829803474170599e-07,4.737714769842959e-06,8.150095306668107e-07,2.993815266905081e-07,1.6471662715310047e-07,0.000608104807148823,5.528489691673019e-06,0.0017550969911516508,0.4017806122120251,0.4046628003495408,-0.00015453997815573217,-6.410577033634729e-07,0.40466314716836066,-0.00015419315933584699,-6.383112328046275e-07,0.5444444444444444,0.08096346806553929
45,hybrid,0.1,0.5,0.2,0.1,3.075465392275495e-06,2.4420437051994095e-06,1.5619909210381944e-06,8.800527841612152e-07,4.699436256318786e-06,8.088393381396416e-07,2.9927399500005235e-07,1.6347806144420685e-07,0.0006078125109599125,5.5355180725569454e-06,0.0017549002505237517,0.4010579467605777,0.4038482322336078,-0.00015881592830296887,-6.548565498869241e-07,0.40384888014016473,-0.00015816802174600797,-6.508745781505846e-07,0.5518518518518518,0.08080140963238214
46,hybrid,0.1,0.5,0.2,0.1,3.063301642220013e-06,2.43345523172812e-06,1.5549791490717983e-06,8.784760826563219e-07,4.6726262611652665e-06,8.042632763255139e-07,2.991951223630132e-07,1.625837843753661e-07,0.0006072924948166568,5.533916593073086e-06,0.0017541337380178375,0.40017159316750944,0.4030408282418736,-0.00016271700116343712,-6.669644110962538e-07,0.403041454019091,-0.00016209122394600373,-6.630587816857671e-07,0.5518518518518518,0.0806407090486074
47,hybrid,0.1,0.5,0.2,0.1,3.0537498310757257e-06,2.4268448944293888e-06,1.5510094781887686e-06,8.758354162406199e-07,4.650444730204432e-06,8.007297687471197e-07,2.9911241997953963e-07,1.618604636258937e-07,0.0006073213160686574,5.544801141113684e-06,0.001754893452160735,0.39940486573799394,0.40224032201659143,-0.00016687989000718773,-6.800240679048146e-07,0.402240948392863,-0.0001662535137356147,-6.761358702855544e-07,0.5592592592592592,0.08048144038131973
48,hybrid,0.1,0.5,0.2,0.1,3.037963269570088e-06,2.416711618690855e-06,1.543366083761796e-06,8.733455349290591e-07,4.6076031798005846e-06,7.938531083991286e-07,2.9900027311397416e-07,1.6049133289917396e-07,0.0006068684595188881,5.548807610212421e-06,0.0017537992636145517,0.39855142448479336,0.4014506816531834,-0.00017116524590105042,-6.935515971798125e-07,0.40145155092252455,-0.000170295976559931,-6.886617436133472e-07,0.5592592592592592,0.0803243693798169
49,hybrid,0.1,0.5,0.2,0.1,3.0259916329160547e-06,2.407867542093485e-06,1.5368293889111052e-06,8.710381531823799e-07,4.58414945074525e-06,7.898596699614626e-07,2.989255867309174e-07,1.5970914574804512e-07,0.0006065050379675158,5.549929994546215e-06,0.0017533932307821725,0.39779895456596387,0.4006705229809499,-0.00017540634290408308,-7.067443587803457e-07,0.40067157399039616,-0.00017435533345783183,-7.011138453634806e-07,0.562962962962963,0.0801691858647708
50,hybrid,0.1,0.5,0.2,0.1,3.0129458278888716e-06,2.399017852613269e-06,1.5303012386094083e-06,8.687166140038606e-07,4.552462281045514e-06,7.84723406219587e-07,2.98831532827479e-07,1.586817471710514e-07,0.0006062461898797533,5.557400724682864e-06,0.0017531462264964632,0.3969809167508386,0.39989317054788365,-0.00017973924278247289,-7.202105347178399e-07,0.39989431749749493,-0.00017859229317118697,-7.141828085529297e-07,0.562962962962963,0.08001458195813321
51,hybrid,0.1,0.5,0.2,0.1,3.0018428446610344e-06,2.39147330087612e-06,1.5251266450184956e-06,8.663466558576245e-07,4.525723798624735e-06,7.803000108224354e-07,2.987466329658044e-07,1.5779716392244048e-07,0.000606016532191544,5.5655063820628735e-06,0.0017533267750151453,0.39616267398525573,0.39911943373145675,-0.00018414615737483153,-7.337879602866131e-07,0.39912064295943045,-0.00018293692940113404,-7.275542139704603e-07,0.562962962962963,0.07986071597776633
52,hybrid,0.1,0.5,0.2,0.1,2.9907006553397233e-06,2.383708818821721e-06,1.519022325000549e-06,8.64686493821172e-07,4.5002014522026165e-06,7.761717822219402e-07,2.9866026556687464e-07,1.5697169129774037e-07,0.0006057193999986077,5.569038147409724e-06,0.0017528771306830806,0.39538692329050185,0.3983536869749389,-0.0001886625907726036,-7.47804456024281e-07,0.39835512133126255,-0.000187228234448944,-7.40691087843117e-07,0.5740740740740741,0.0797084699131423
53,hybrid,0.1,0.5,0.2,0.1,2.980538788938477e-06,2.3766086961215374e-06,1.5140699046448597e-06,8.625387914766781e-07,4.477162742224353e-06,7.723593875044839e-07,2.985856355621893e-07,1.5621381859450431e-07,0.0006054224850429067,5.57245927931745e-06,0.0017526052037870078,0.3946872757911465,0.3975959671200693,-0.0001930716064453275,-7.612740819887688e-07,0.3975974423142569,-0.00019159641225768853,-7.540116318754757e-07,0.5777777777777777,0.07955780774530292
54,hybrid,0.1,0.5,0.2,0.1,2.9714779936232366e-06,2.3708347460209453e-06,1.5106290893244314e-06,8.602056566965138e-07,4.452232976581782e-06,7.685531537481315e-07,2.985001361212792e-07,1.5541994994411332e-07,0.0006056195772941769,5.585936131370483e-06,0.0017536990023238983,0.39379442630790934,0.39684450929714854,-0.00019766383980435176,-7.753115924071549e-07,0.3968461695208655,-0.00019600361608740346,-7.673411525639228e-07,0.5851851851851851,0.07940843462739057
55,hybrid,0.1,0.5,0.2,0.1,2.9601701130968946e-06,2.362924432951009e-06,1.5047864219691952e-06,8.581380109818139e-07,4.4266016208064445e-06,7.643419898642562e-07,2.984208225488379e-07,1.5458551806524086e-07,0.0006052901972589173,5.591682918244908e-06,0.0017531568759185893,0.39300617939090443,0.39609895928191996,-0.0002020792897384216,-7.885184130534181e-07,0.3961005867262381,-0.00020045184542027972,-7.806917114616847e-07,0.5888888888888889,0.07926020771433168
56,hybrid,0.1,0.5,0.2,0.1,2.9534155688035455e-06,2.3588861892298506e-06,1.5025348706177687e-06,8.563513186120819e-07,4.4059146969822994e-06,7.613193238980844e-07,2.983443758848064e-07,1.5393790987546522e-07,0.0006055668991036746,5.6070528142848455e-06,0.0017543920007733042,0.3922126018459332,0.39536595809062614,-0.0002066178799446372,-8.021445953961459e-07,0.39536768883426543,-0.00020488713630534283,-7.939198871993627e-07,0.5925925925925926,0.07911451519411415
