mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,43,0.0,0.000260519845697668,1.0,0.9999999832747021,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,44,0.0,0.00025818632182151755,1.0,0.9999999833941013,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,45,0.0,0.00025995741498587634,1.0,0.9999999832531836,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,46,0.0,0.0002585361258720483,1.0,0.9999999835201819,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,47,0.0,0.0002588119443965046,1.0,0.9999999833728183,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,48,0.0,0.0002567482992330736,1.0,0.999999983416782,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,49,0.0,0.0002563715677890377,1.0,0.999999983809834,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,50,0.0,0.0002554675155437533,1.0,0.9999999838163948,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,51,0.0,0.00025579826244238917,1.0,0.9999999838031803,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,52,0.0,0.00025825159960880383,1.0,0.9999999831204297,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,53,0.0,0.00025417854588971275,1.0,0.9999999840080912,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,54,0.0,0.00025452015306993183,1.0,0.9999999838237363,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,55,0.0,0.0002537122416751323,1.0,0.9999999839344283,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,56,0.0,0.00025394294938381663,1.0,0.9999999838658876,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,57,0.0,0.0002551707377127605,1.0,0.9999999833857076,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,58,0.0,0.0002542455378426692,1.0,0.9999999833741094,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,59,0.0,0.00025002307427478244,1.0,0.9999999841921046,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,60,0.0,0.000254364096222999,1.0,0.9999999835559054,0.0
