epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
166,hybrid,0.1,0.5,0.2,0.1,2.9018100375021933e-06,2.4701232653793906e-06,1.383490666671348e-06,1.0866325987080427e-06,3.184568885612206e-06,6.308305738233212e-07,1.640024203987737e-07,1.1322988356158205e-07,0.31857282779668006,0.32118036001517325,-0.0010702806593342884,-3.421442372355903e-06,0.3211842108846585,-0.001066429789849055,-3.4109535154851255e-06,0.7407407407407407,0.0644501281349015
167,hybrid,0.1,0.5,0.2,0.1,2.900643746868659e-06,2.4695396862248783e-06,1.382987162599998e-06,1.08655252362488e-06,3.180007283304883e-06,6.303595563293463e-07,1.6398091288305463e-07,1.1310333231329241e-07,0.3179319981056838,0.32081036270243085,-0.0010760466115438128,-3.4372781982303633e-06,0.32081411570174806,-0.0010722936122266047,-3.4272378798450194e-06,0.7407407407407407,0.06437728186279493
168,hybrid,0.1,0.5,0.2,0.1,2.897651078240376e-06,2.466936902832328e-06,1.3822087167042701e-06,1.0847281861280575e-06,3.1770228018179114e-06,6.298244168913053e-07,1.6395027293162194e-07,1.1301189522625676e-07,0.31776236708830174,0.320448856754332,-0.0010819680213628446,-3.4535697064953536e-06,0.32045267817493345,-0.0010781466007613871,-3.4433804829417033e-06,0.7407407407407407,0.06430616495513897
169,hybrid,0.1,0.5,0.2,0.1,2.89546319010583e-06,2.465560437314632e-06,1.3824118728400413e-06,1.0831485644745915e-06,3.1708291089335403e-06,6.289146149345472e-07,1.6391940381782334e-07,1.1281984189784323e-07,0.3173307827218535,0.3200821530620699,-0.0010876577881453464,-3.469126109136619e-06,0.32008587391536764,-0.0010839369348475958,-3.459257831424324e-06,0.7407407407407407,0.06423396217004304
170,hybrid,0.1,0.5,0.2,0.1,2.8925246314298446e-06,2.4628402211174827e-06,1.3813568877045006e-06,1.0814833334129823e-06,3.169336943253175e-06,6.283366131327103e-07,1.6389422875353346e-07,1.1275071598704412e-07,0.31720827878091995,0.319718044713794,-0.0010935472032192473,-3.4854370644547892e-06,0.31972177320708717,-0.0010898187099260825,-3.4754536230425744e-06,0.7407407407407407,0.06416231838340265
171,hybrid,0.1,0.5,0.2,0.1,2.890736584489449e-06,2.46168092461867e-06,1.3826765340654042e-06,1.0790043905532654e-06,3.1644728391396594e-06,6.277950355227348e-07,1.638594268993411e-07,1.1260837595681274e-07,0.31653447104440735,0.31935260766809465,-0.0010993050025840945,-3.5013609631851157e-06,0.3193564453165906,-0.0010954673540881643,-3.490988921450624e-06,0.7407407407407407,0.06409038253413575
172,hybrid,0.1,0.5,0.2,0.1,2.890183843323811e-06,2.4613271745283687e-06,1.3821803011885937e-06,1.0791468733397755e-06,3.16274704448495e-06,6.276874007680861e-07,1.6383965490048703e-07,1.125819643469473e-07,0.31607517100339005,0.31899529816176353,-0.00110522639099625,-3.5177178209620406e-06,0.31899926771186937,-0.0011012568408904078,-3.50704228077581e-06,0.7407407407407407,0.06402010491055196
173,hybrid,0.1,0.5,0.2,0.1,2.8884702942428655e-06,2.4603961378239658e-06,1.3840954544267926e-06,1.0763006833971733e-06,3.156674241684249e-06,6.267397217135855e-07,1.638139306104021e-07,1.1240673225047449e-07,0.3158615124293578,0.31864291022118446,-0.0011110604383177125,-3.5336939399849645e-06,0.3186467881728785,-0.0011071824866236701,-3.5232847134801276e-06,0.7407407407407407,0.06395079413190044
174,hybrid,0.1,0.5,0.2,0.1,2.889496871211754e-06,2.4617085741678663e-06,1.3842595861880379e-06,1.0774489879798286e-06,3.1544575941052317e-06,6.265595870028162e-07,1.6377160115122288e-07,1.1234253763336442e-07,0.31556650497689864,0.31829121582041864,-0.0011170247509456055,-3.5501175823093455e-06,0.318295399795824,-0.001112840775540247,-3.5387115820548144e-06,0.7407407407407407,0.06388164811427284
175,hybrid,0.1,0.5,0.2,0.1,2.8856681278071795e-06,2.458268407772737e-06,1.3827764291456796e-06,1.0754919786270579e-06,3.1515021639741333e-06,6.260962108235283e-07,1.6376142166417706e-07,1.1224950363702892e-07,0.3153187322834836,0.3179324231032379,-0.0011227220258112625,-3.5659583764443637e-06,0.31793656775397555,-0.0011185773750735928,-3.554693409658048e-06,0.7407407407407407,0.06381102902580983
176,hybrid,0.1,0.5,0.2,0.1,2.8830149150389137e-06,2.4560711271747654e-06,1.383727817396402e-06,1.0723433097783635e-06,3.148116847711508e-06,6.254047413559568e-07,1.6373160891225272e-07,1.1213210309299727e-07,0.31483323936429886,0.31757577937175074,-0.0011283042965705703,-3.5814914191817197e-06,0.31757981461660084,-0.0011242690517204723,-3.5704181747624446e-06,0.7407407407407407,0.06374081673366426
177,hybrid,0.1,0.5,0.2,0.1,2.8811125723966106e-06,2.4547367834739138e-06,1.383105511829619e-06,1.0716312716442946e-06,3.1437793110808856e-06,6.248491457227504e-07,1.6370564078514431e-07,1.1199785781460813e-07,0.31423969885687575,0.3172293781035475,-0.0011340008621736342,-3.597263154404178e-06,0.3172335379311552,-0.001129841034565926,-3.5859440688091986e-06,0.7407407407407407,0.06367267579314423
178,hybrid,0.1,0.5,0.2,0.1,2.8801697073844804e-06,2.4541073362385667e-06,1.3844537679606823e-06,1.0696535682778842e-06,3.141131024118243e-06,6.245776069715858e-07,1.6368114084096848e-07,1.1194926873408955e-07,0.31414455415745957,0.31688052229932834,-0.0011397362022978474,-3.6131386358132997e-06,0.3168846443643107,-0.0011356141373154993,-3.601913399788742e-06,0.7407407407407407,0.06360405170032524
179,hybrid,0.1,0.5,0.2,0.1,2.8805524230521513e-06,2.454460011138144e-06,1.3841374297522023e-06,1.0703225813859415e-06,3.141317964040826e-06,6.246400887805904e-07,1.636502166935433e-07,1.1196061550992454e-07,0.31403974621764674,0.3165357541380127,-0.0011456632946607592,-3.6296579936334855e-06,0.316540086349701,-0.0011413310829724854,-3.617782456113278e-06,0.7407407407407407,0.0635362834865347
180,hybrid,0.1,0.5,0.2,0.1,2.8749436903962912e-06,2.449712384767273e-06,1.3832128102463426e-06,1.0664995745209308e-06,3.134951582072954e-06,6.231839364796174e-07,1.6364331239589647e-07,1.1173614742172264e-07,0.31340618601674786,0.31619941893819864,-0.0011515399348115407,-3.645951987825359e-06,0.3162037483373173,-0.0011472105356928886,-3.6341847986331283e-06,0.7407407407407407,0.06347019177460203
181,hybrid,0.1,0.5,0.2,0.1,2.874152217946795e-06,2.44952999452151e-06,1.3839215863251287e-06,1.0656084081963814e-06,3.1303354143553683e-06,6.22650730527844e-07,1.636053065571796e-07,1.1158868198974752e-07,0.31300489288950406,0.3158538954851859,-0.0011572337867712945,-3.661784549300706e-06,0.3158581940611394,-0.0011529352108177737,-3.650082839298796e-06,0.7444444444444445,0.06340222585439144
182,hybrid,0.1,0.5,0.2,0.1,2.8714294384047695e-06,2.4472188440317614e-06,1.3843153160529661e-06,1.062903527978795e-06,3.1271029129685107e-06,6.223618870443494e-07,1.6357340315026458e-07,1.1150030307615702e-07,0.31229849411506316,0.31551874441148964,-0.0011628315172994563,-3.6773129377529125e-06,0.3155231954366063,-0.001158380492182809,-3.6652943147339064e-06,0.7444444444444445,0.06333631518575782
183,hybrid,0.1,0.5,0.2,0.1,2.8711154967383046e-06,2.4469738357507216e-06,1.3840689623514588e-06,1.062904873399263e-06,3.126551240365128e-06,6.222308152503165e-07,1.6355752485384683e-07,1.1148653695106988e-07,0.3123032877167027,0.3151858551573624,-0.0011685497023841696,-3.693240825287101e-06,0.3151903566807594,-0.001164048178987187,-3.681161887029668e-06,0.7444444444444445,0.06327088097194931
184,hybrid,0.1,0.5,0.2,0.1,2.8694608444524148e-06,2.445672547159071e-06,1.383773903933402e-06,1.0618986432256688e-06,3.1239244509800114e-06,6.216746533808224e-07,1.6352644789274479e-07,1.1139585219534244e-07,0.31157912024009493,0.31485131327830634,-0.0011743253040137347,-3.709451952829939e-06,0.314856073337421,-0.0011695652448990845,-3.6966618848000335e-06,0.7444444444444445,0.06320512771646403
185,hybrid,0.1,0.5,0.2,0.1,2.870498171154372e-06,2.4473209321205073e-06,1.3867440587659704e-06,1.060576873354537e-06,3.1189366312536935e-06,6.212825590534357e-07,1.6349247970110027e-07,1.1128357590849563e-07,0.311585679635709,0.31452283478264803,-0.0011800677849949093,-3.7253623493040946e-06,0.3145277716078698,-0.0011751309597731185,-3.7120262779882568e-06,0.7444444444444445,0.06314058051352858
186,hybrid,0.1,0.5,0.2,0.1,2.8678802783107352e-06,2.444886067690057e-06,1.3861353166287224e-06,1.0587507510613346e-06,3.1177519675153687e-06,6.208261990524325e-07,1.6346900830449518e-07,1.1121901386914139e-07,0.3110923319713416,0.3141895675343192,-0.0011857732025686296,-3.7413609340239645e-06,0.3141947297225603,-0.0011806110143275372,-3.727273380763204e-06,0.7444444444444445,0.06307506814737757
187,hybrid,0.1,0.5,0.2,0.1,2.864961764171733e-06,2.4424420220052167e-06,1.3844124337292936e-06,1.058029588275923e-06,3.1142796625406536e-06,6.200422314406875e-07,1.6344656600366906e-07,1.1109177591245104e-07,0.3109106770191675,0.3138678064105569,-0.0011915428483774138,-3.757489924309629e-06,0.3138732599472378,-0.0011860893116965032,-3.7424955026557714e-06,0.7444444444444445,0.06301186985178686
188,hybrid,0.1,0.5,0.2,0.1,2.8614637957978255e-06,2.4391127956525944e-06,1.385347710601868e-06,1.053765085050727e-06,3.112860348929277e-06,6.199871714519119e-07,1.6344024701131952e-07,1.1106496525230293e-07,0.310391635109535,0.31354374950538016,-0.0011971021050247166,-3.773021458711157e-06,0.3135490152830873,-0.0011918363273175636,-3.7587225250355428e-06,0.7444444444444445,0.06294817032208098
189,hybrid,0.1,0.5,0.2,0.1,2.8620714982201996e-06,2.4401756312798654e-06,1.3871727292583615e-06,1.053002902021504e-06,3.109274208044052e-06,6.196504939076558e-07,1.6340944717350002e-07,1.1096844613592882e-07,0.3100462172626032,0.31321618965859255,-0.0012023634279144102,-3.787751845233528e-06,0.313221151992997,-0.0011974010935099644,-3.7743720885789235e-06,0.7444444444444445,0.06288371061730139
190,hybrid,0.1,0.5,0.2,0.1,2.861174969494448e-06,2.439121495483989e-06,1.386079331059748e-06,1.053042164424241e-06,3.1105637018764346e-06,6.195047526242381e-07,1.6339421606684258e-07,1.1099710382281563e-07,0.3098188700138203,0.3128919051893046,-0.001208151844509342,-3.8042025062995366e-06,0.31289695181246246,-0.0012031052213514748,-3.7906401251123025e-06,0.7444444444444445,0.06282001140676279
191,hybrid,0.1,0.5,0.2,0.1,2.860427026088188e-06,2.4391232121337033e-06,1.386472933882794e-06,1.0526502782509097e-06,3.1047820685539406e-06,6.18817617953046e-07,1.6335792972082502e-07,1.1082560709909054e-07,0.30944063206090605,0.3125661433440532,-0.0012137771391367846,-3.82000799873175e-06,0.31257128650811855,-0.001208633975071427,-3.8061073431063246e-06,0.7444444444444445,0.062755984096638
192,hybrid,0.1,0.5,0.2,0.1,2.8600175417328865e-06,2.4393841407737785e-06,1.3881563708577128e-06,1.0512277699160657e-06,3.099415470507397e-06,6.183059022202496e-07,1.63327393706202e-07,1.1069185390836805e-07,0.30932646909109673,0.31224453317963635,-0.001219232888777122,-3.835252468378824e-06,0.3122497679344647,-0.0012139981339487904,-3.821051400553345e-06,0.7444444444444445,0.06269275321368269
193,hybrid,0.1,0.5,0.2,0.1,2.8547030264959214e-06,2.434334416012977e-06,1.3864736095570216e-06,1.047860806455955e-06,3.0977217592102444e-06,6.17450210812858e-07,1.6331264665140628e-07,1.1059643456192013e-07,0.3086189625511044,0.3119286155361029,-0.0012248914467907768,-3.8512260421113805e-06,0.3119338889554256,-0.0012196180274680612,-3.836969895707105e-06,0.7444444444444445,0.06263070139657874
194,hybrid,0.1,0.5,0.2,0.1,2.8533017977898725e-06,2.433415610491234e-06,1.3859614379665424e-06,1.0474541725246915e-06,3.0940235034225057e-06,6.16985491557955e-07,1.6328366565218686e-07,1.1048383695638818e-07,0.3084375703101356,0.31161065818100075,-0.0012304784300428695,-3.8669776426178415e-06,0.31161604625913425,-0.0012250903519093748,-3.852452844891187e-06,0.7444444444444445,0.06256822732220872
195,hybrid,0.1,0.5,0.2,0.1,2.852758621514113e-06,2.4329283331391787e-06,1.3871767372643914e-06,1.0457515958747875e-06,3.0934748540658955e-06,6.17026506160904e-07,1.6326488023006655e-07,1.1048280296834436e-07,0.30830246565750163,0.3112905795027337,-0.0012359382465089719,-3.8824610265691625e-06,0.31129593824529767,-0.0012305795039450063,-3.867966970252414e-06,0.7444444444444445,0.06250530354984854
196,hybrid,0.1,0.5,0.2,0.1,2.8541334382419066e-06,2.434367897176595e-06,1.3881347177051674e-06,1.046233179471428e-06,3.0927988587299986e-06,6.171686140859535e-07,1.6324169220913261e-07,1.1048565519231128e-07,0.30791351107776715,0.3109748167630782,-0.0012413761766881803,-3.897900467861564e-06,0.3109801045246565,-0.0012360884151098595,-3.8836043405415755e-06,0.7444444444444445,0.06244323858795328
197,hybrid,0.1,0.5,0.2,0.1,2.8506954723400873e-06,2.4316524525863444e-06,1.3878519414871165e-06,1.043800511099228e-06,3.0874613341432813e-06,6.161625430248105e-07,1.6321350519118378e-07,1.1029688633941406e-07,0.30743650930678745,0.3106623062220385,-0.0012467242018455726,-3.912987664650869e-06,0.3106675900954563,-0.0012414403284277675,-3.898716531031132e-06,0.7444444444444445,0.06238180608477681
198,hybrid,0.1,0.5,0.2,0.1,2.8508507245925e-06,2.431773829345326e-06,1.3880324758097574e-06,1.0437413535355684e-06,3.0876461580165093e-06,6.163246086177386e-07,1.6318975234147278e-07,1.1031227944552317e-07,0.3071108191186782,0.31034894806477736,-0.0012521781815019728,-3.9284923248057e-06,0.3103542768807996,-0.001246849365479752,-3.914090226503667e-06,0.7444444444444445,0.06232022524925587
199,hybrid,0.1,0.5,0.2,0.1,2.848124293972021e-06,2.429940823041462e-06,1.3890581991769563e-06,1.0408826238645064e-06,3.0806758986095474e-06,6.153662349934802e-07,1.6315719654541683e-07,1.1011588106960369e-07,0.3068812379568014,0.3100395712396194,-0.001257496787078094,-3.943497764041857e-06,0.31004492418263685,-0.001252143844060638,-3.929021850039962e-06,0.7444444444444445,0.0622594136053395
200,hybrid,0.1,0.5,0.2,0.1,2.8457989473007717e-06,2.427125868418677e-06,1.3894472466138963e-06,1.0376786218047811e-06,3.084754444750999e-06,6.153897135823809e-07,1.631586702061565e-07,1.101976344069939e-07,0.3064541617316396,0.30974023812692864,-0.0012631373065405405,-3.959539148074324e-06,0.3097456101452337,-0.0012577652882354573,-3.945176410148795e-06,0.7444444444444445,0.06220067508669384
201,hybrid,0.1,0.5,0.2,0.1,2.845068023277632e-06,2.4269333862460446e-06,1.3874054318975012e-06,1.0395279543485432e-06,3.0804825792063135e-06,6.148933717786327e-07,1.6313099689844702e-07,1.1008637911095575e-07,0.30633000068445393,0.30943396729136463,-0.001268801538415576,-3.975682272274134e-06,0.30943937805952615,-0.001263390770254058,-3.961232596600263e-06,0.7444444444444445,0.062140553765956036
202,hybrid,0.1,0.5,0.2,0.1,2.844329032726541e-06,2.426814095752872e-06,1.3891419385281814e-06,1.03767215722469e-06,3.075737973005759e-06,6.141419223401289e-07,1.6310170955434704e-07,1.0994113967309401e-07,0.30589010479466244,0.30913829425772343,-0.0012743654833892726,-3.991478441468148e-06,0.3091437928341199,-0.0012688669069927938,-3.9767868552656135e-06,0.7444444444444445,0.062082531948222545
203,hybrid,0.1,0.5,0.2,0.1,2.8437067196193483e-06,2.4266419704602038e-06,1.3904906038020233e-06,1.0361513666581799e-06,3.0720505251913322e-06,6.140927952606178e-07,1.6306577445079105e-07,1.0985969664001222e-07,0.3055764476733206,0.30883397156866416,-0.001279679461456018,-4.006462139605693e-06,0.308839517129902,-0.0012741339002181884,-3.991626087227157e-06,0.7407407407407407,0.06202273020602403
204,hybrid,0.1,0.5,0.2,0.1,2.8397425433262974e-06,2.422582853638926e-06,1.3888790094745417e-06,1.033703844164384e-06,3.0731957697938815e-06,6.136132434949092e-07,1.630579806515485e-07,1.0984011270798326e-07,0.30521300492930603,0.3085303181770624,-0.0012850487987576265,-4.021810580057009e-06,0.3085357774313265,-0.0012795895444935312,-4.007222219033204e-06,0.7407407407407407,0.061963073395164006
205,hybrid,0.1,0.5,0.2,0.1,2.84005663037873e-06,2.4229839705878273e-06,1.3902490424481292e-06,1.0327349281396983e-06,3.072478621521745e-06,6.135235226868247e-07,1.6304569053462817e-07,1.0982479763872773e-07,0.30508565981856633,0.30822849516661766,-0.0012903768650776581,-4.037148507602729e-06,0.3082337299723079,-0.0012851420593874008,-4.0231998188045405e-06,0.7444444444444445,0.06190377440633906
206,hybrid,0.1,0.5,0.2,0.1,2.8406682807423544e-06,2.4239281015669666e-06,1.3918986005778806e-06,1.0320295009890862e-06,3.0696948251443774e-06,6.135215040425075e-07,1.6300759984111235e-07,1.0977069666094978e-07,0.30472837137079617,0.30792641259092046,-0.0012956387026888394,-4.052196503226825e-06,0.3079315196655055,-0.0012905316281037749,-4.038537763180819e-06,0.7407407407407407,0.06184441025872186
207,hybrid,0.1,0.5,0.2,0.1,2.837025463645101e-06,2.4207403164297723e-06,1.3912361270181002e-06,1.0295041894116723e-06,3.066264244323196e-06,6.129264340611941e-07,1.6297849704320977e-07,1.0965872278300912e-07,0.30427577680263684,0.307640462058412,-0.0013009698273306891,-4.067372955729844e-06,0.30764572602827006,-0.0012957058574726288,-4.05331366145538e-06,0.7407407407407407,0.061788286377148546
208,hybrid,0.1,0.5,0.2,0.1,2.8359537083268974e-06,2.4202734201389054e-06,1.390693295850092e-06,1.0295801242888132e-06,3.061733459323322e-06,6.119973198257898e-07,1.629572969553996e-07,1.095069422556598e-07,0.3038012399059184,0.30735296086795055,-0.0013064267881293667,-4.082886486495192e-06,0.30735845925609945,-0.0013009283999804722,-4.068238608613745e-06,0.7407407407407407,0.06173187753121599
209,hybrid,0.1,0.5,0.2,0.1,2.837017763440553e-06,2.421145972601071e-06,1.3927048717102746e-06,1.0284411008907966e-06,3.0631929356957025e-06,6.122337837773976e-07,1.6293339596926398e-07,1.095524972699115e-07,0.3037760388433776,0.3070647214398041,-0.001311829751622695,-4.098345424922512e-06,0.3070704407448658,-0.0013061104465610374,-4.082996345237846e-06,0.7407407407407407,0.06167531023828537
210,hybrid,0.1,0.5,0.2,0.1,2.8351644259229093e-06,2.4199507039798013e-06,1.3926589536746873e-06,1.0272917503051138e-06,3.0580911042288746e-06,6.116488282274771e-07,1.629097920137402e-07,1.0940461152022049e-07,0.30326552269792817,0.30677737704952457,-0.001316951238912789,-4.112897344488013e-06,0.3067831592352255,-0.0013111690532118803,-4.097391672488061e-06,0.7407407407407407,0.061618865657687476
211,hybrid,0.1,0.5,0.2,0.1,2.834124484364163e-06,2.41882338171134e-06,1.3913438436168562e-06,1.0274795380944836e-06,3.058898214138318e-06,6.115905105697615e-07,1.6288941212283495e-07,1.0941128123899138e-07,0.3031932845115995,0.3064849673622899,-0.0013223095876685464,-4.12832989998477e-06,0.30649088703608385,-0.001316389913874616,-4.112409667250878e-06,0.7407407407407407,0.06156145538999169
212,hybrid,0.1,0.5,0.2,0.1,2.832471887622518e-06,2.417140756649981e-06,1.391758126170535e-06,1.025382630479446e-06,3.0592429450192002e-06,6.11412732364545e-07,1.6287716660307195e-07,1.0940683647061739e-07,0.30294526802390653,0.30619738021146453,-0.0013276212510240915,-4.143696396340297e-06,0.30620336907123197,-0.0013216323912566552,-4.127564190124452e-06,0.7407407407407407,0.06150500029249773
213,hybrid,0.1,0.5,0.2,0.1,2.8290317965144303e-06,2.4144498872196127e-06,1.3924756347311818e-06,1.0219742524884309e-06,3.0534993784536977e-06,6.104655822739118e-07,1.6285286482590013e-07,1.0923197144944812e-07,0.30234815984734453,0.30591280427792933,-0.0013329985771917685,-4.159159706044286e-06,0.3059188292974947,-0.0013269735576263986,-4.142928271271213e-06,0.7407407407407407,0.06144916057102422
214,hybrid,0.1,0.5,0.2,0.1,2.828664183435274e-06,2.4146482084972627e-06,1.392260886651766e-06,1.0223873218454964e-06,3.049080657781225e-06,6.10086637860937e-07,1.6281370935444503e-07,1.0910790915988901e-07,0.30183644377478175,0.30562685232630066,-0.0013381357182707387,-4.1738000946575215e-06,0.30563305805114127,-0.0013319299934301254,-4.157077109237365e-06,0.7407407407407407,0.06139299760891428
215,hybrid,0.1,0.5,0.2,0.1,2.831255601991887e-06,2.4168163443183928e-06,1.3952970412016825e-06,1.0215193031167096e-06,3.0520918734973697e-06,6.107850622727639e-07,1.6280028623902267e-07,1.0923007032375775e-07,0.3017014518656683,0.3053468669924526,-0.001343363269538933,-4.188844901858351e-06,0.30535310763352846,-0.0013371226284630833,-4.172054626870288e-06,0.7444444444444445,0.06133804605239831
216,hybrid,0.1,0.5,0.2,0.1,2.8285948253256834e-06,2.413933695255707e-06,1.3941753511901229e-06,1.0197583440655841e-06,3.0539255502159407e-06,6.107184847629061e-07,1.6279860063496865e-07,1.0926857504838249e-07,0.30143179544425597,0.3050684224487122,-0.001348794594794922,-4.204629170176193e-06,0.30507460130373654,-0.0013426157397705696,-4.188164830054141e-06,0.7444444444444445,0.06128344340870142
217,hybrid,0.1,0.5,0.2,0.1,2.8293613078206524e-06,2.4146225367144614e-06,1.3940347360817104e-06,1.0205878006327506e-06,3.0546492946612187e-06,6.107697745142122e-07,1.6276652449674563e-07,1.0927384164006967e-07,0.3013371589436288,0.3047913113018462,-0.001354045335641485,-4.220010080224941e-06,0.30479752368051155,-0.0013478329569761582,-4.203436293969418e-06,0.7444444444444445,0.06122907132749754
218,hybrid,0.1,0.5,0.2,0.1,2.826333937176049e-06,2.4134598497802632e-06,1.396409122475638e-06,1.0170507273046249e-06,3.0401439101309845e-06,6.089571821974174e-07,1.627252334871597e-07,1.0885969638268769e-07,0.3007364571541801,0.30451171277694933,-0.0013589936256660495,-4.23396702721793e-06,0.30451794273277366,-0.0013527636698417167,-4.217271808681401e-06,0.7444444444444445,0.06117414128052307
219,hybrid,0.1,0.5,0.2,0.1,2.8267023014245695e-06,2.4130730359932164e-06,1.3964726500937485e-06,1.0166003858994683e-06,3.045983805284357e-06,6.096424024921479e-07,1.627134597022442e-07,1.0903088490291701e-07,0.30074279980137825,0.30423016500563976,-0.001364199979054126,-4.249141014253991e-06,0.3042364976608068,-0.0013578673238870964,-4.232087081714733e-06,0.7444444444444445,0.061118872996938786
220,hybrid,0.1,0.5,0.2,0.1,2.824311129895473e-06,2.410782649652872e-06,1.394711125913356e-06,1.0160715237395161e-06,3.0453453656765362e-06,6.093257185613725e-07,1.6270651829866858e-07,1.0899394367494728e-07,0.30058170744860646,0.3039538361079743,-0.001369450550680773,-4.26441290050266e-06,0.30396005361319534,-0.0013632330454597108,-4.247750530833637e-06,0.7444444444444445,0.06106465733173101
221,hybrid,0.1,0.5,0.2,0.1,2.824375208025635e-06,2.410959461781827e-06,1.395669690550413e-06,1.015289771231414e-06,3.0442896876512872e-06,6.094241146760471e-07,1.6268496983116484e-07,1.0898677747867913e-07,0.30001137251168497,0.3036826293630806,-0.0013747703384824894,-4.279916528532042e-06,0.3036887474321204,-0.0013686522694427161,-4.263639156940925e-06,0.7444444444444445,0.06101147994031262
222,hybrid,0.1,0.5,0.2,0.1,2.821967813664606e-06,2.4093401934622847e-06,1.3967286867305716e-06,1.0126115067317127e-06,3.038449878878321e-06,6.08441013507565e-07,1.626411545404718e-07,1.0878263231448931e-07,0.29962869819869703,0.3034177269719623,-0.0013796625763115578,-4.293958583265114e-06,0.3034239376997158,-0.0013734518485580272,-4.277395823746406e-06,0.7481481481481481,0.060959477909654766
223,hybrid,0.1,0.5,0.2,0.1,2.8233577518391095e-06,2.4106595772144423e-06,1.3984118922401059e-06,1.012247684974336e-06,3.0388689329568527e-06,6.086033341555686e-07,1.6262433200018502e-07,1.0881128132898235e-07,0.29958696277888935,0.3031563132124853,-0.0013848553181602385,-4.308933148111909e-06,0.3031627188673022,-0.0013784496633433285,-4.2917823251149715e-06,0.7481481481481481,0.06090823370612911
224,hybrid,0.1,0.5,0.2,0.1,2.821459793686355e-06,2.409055297582005e-06,1.397466524760738e-06,1.0115887728212676e-06,3.0365530422215935e-06,6.082822632908469e-07,1.626084308612732e-07,1.0874919188219009e-07,0.29913691436896706,0.3028868344841715,-0.0013898980669950212,-4.323552064190023e-06,0.30289322402746566,-0.0013835085237008382,-4.306453859550781e-06,0.7481481481481481,0.0608553465102333
225,hybrid,0.1,0.5,0.2,0.1,2.8214832168089174e-06,2.4090981624326816e-06,1.3977387722671394e-06,1.011359390165542e-06,3.0364775623874454e-06,6.081489233408341e-07,1.625861824923001e-07,1.0873729813749172e-07,0.298934648313665,0.3026193405374896,-0.0013950156806100678,-4.338471055177393e-06,0.3026259380060668,-0.0013884182120328936,-4.320831316363552e-06,0.7481481481481481,0.06080287124361993
226,hybrid,0.1,0.5,0.2,0.1,2.816804346709485e-06,2.404864512055974e-06,1.3967715390632027e-06,1.008092972992771e-06,3.033300838035455e-06,6.073081990435336e-07,1.6257321013473388e-07,1.0860975084996588e-07,0.2986339291449287,0.3023518658938109,-0.0013999700418614869,-4.353007728215112e-06,0.30235836618923967,-0.0013934697464327295,-4.335618575466299e-06,0.7481481481481481,0.060750367187134474
227,hybrid,0.1,0.5,0.2,0.1,2.817906726227417e-06,2.4066963731314693e-06,1.399098437986359e-06,1.00759793514511e-06,3.027400043318326e-06,6.066678536288412e-07,1.6254309928915885e-07,1.0847034876411492e-07,0.29828253565224294,0.3020962337152758,-0.001405224553858997,-4.368140067497893e-06,0.3021029103187838,-0.0013985479503509923,-4.350234738381806e-06,0.7481481481481481,0.060700291653826954
228,hybrid,0.1,0.5,0.2,0.1,2.8157443888587174e-06,2.404153724083675e-06,1.3976868584685699e-06,1.0064668656151047e-06,3.03052633076831e-06,6.069367712718772e-07,1.6252864542121423e-07,1.0853803169821173e-07,0.29814924494395684,0.30183148684746425,-0.0014103008472167167,-4.383019918425147e-06,0.30183814038134765,-0.0014036473133333116,-4.365184109125721e-06,0.7518518518518519,0.060648357538936194
229,hybrid,0.1,0.5,0.2,0.1,2.8163093811311093e-06,2.4049987018728464e-06,1.3991607284941208e-06,1.0058379733787255e-06,3.028401944286209e-06,6.066155653506136e-07,1.6250348481538908e-07,1.0847048482964192e-07,0.2978398974865643,0.3015705873541217,-0.0014153867347401206,-4.3979368991177e-06,0.3015772579958326,-0.001408716093029172,-4.380068245122344e-06,0.7518518518518519,0.06059719481777236
230,hybrid,0.1,0.5,0.2,0.1,2.8160886463919854e-06,2.4049911834421874e-06,1.3996889864302847e-06,1.0053021970119027e-06,3.0265789063661875e-06,6.067264083819127e-07,1.6247686018936504e-07,1.0843957231317899e-07,0.2975366630823963,0.3013042441592045,-0.0014202997644737758,-4.412254618878144e-06,0.3013109731579782,-0.001413570765700034,-4.394243616183012e-06,0.7518518518518519,0.06054490878473565
231,hybrid,0.1,0.5,0.2,0.1,2.812984769944024e-06,2.401698748500517e-06,1.3987377183711428e-06,1.0029610301293744e-06,3.028307026144801e-06,6.063808984829786e-07,1.624749871273338e-07,1.0845531882902671e-07,0.2973105575758391,0.3010466144393677,-0.001425616155946774,-4.427980881815323e-06,0.3010533849412025,-0.0014188456541119887,-4.409933718373593e-06,0.7518518518518519,0.06049444611906289
