epoch,batch_size,batches_per_epoch,train_steps,eval_steps,inference_backend,inference_method,state_init,train_loss,train_accuracy,val_loss,val_accuracy,train_baseline_accuracy,val_baseline_accuracy,accuracy,baseline_accuracy,train_mean_pre_update_energy,train_mean_post_update_energy,train_mean_energy_delta,weight_norm_l1,weight_norm_l2,bias_norm_l1,bias_norm_l2
11,64,20,30,30,pc_euler,euler,forward,0.07195329752745191,0.7677008750994431,0.07269340972894031,0.762962962962963,0.10182975338106603,0.1037037037037037,0.762962962962963,0.1037037037037037,0.35712510985830803,0.3561118137233945,-0.0010132961349135715,3.20825747868056,1.3839138040853365,0.0033526737676242853,0.18020690772461018
12,64,20,30,30,pc_euler,euler,forward,0.07076968065837146,0.7780429594272077,0.07154312321967701,0.7888888888888889,0.10182975338106603,0.1037037037037037,0.7888888888888889,0.1037037037037037,0.3509070760921246,0.35010283691704147,-0.0008042391750831907,3.2086411069416387,1.4056018990656312,0.0034181120298761867,0.18250560741016983
13,64,20,30,30,pc_euler,euler,forward,0.06965045493230873,0.7899761336515513,0.07045014452456708,0.8,0.10182975338106603,0.1037037037037037,0.8,0.1037037037037037,0.3450910193676794,0.3440896529110117,-0.0010013664566676684,3.209045064521892,1.4279544883684212,0.0034709101586275822,0.18466100675774724
14,64,20,30,30,pc_euler,euler,forward,0.06860050704903636,0.7931583134447097,0.06943877364352476,0.8074074074074075,0.10182975338106603,0.1037037037037037,0.8074074074074075,0.1037037037037037,0.33970648209017507,0.3387838242483349,-0.0009226578418401382,3.209466138570392,1.450848085110888,0.0035131976667821816,0.18631058526010913
15,64,20,30,30,pc_euler,euler,forward,0.06759500925282313,0.8098647573587908,0.06845611802971835,0.8185185185185185,0.10182975338106603,0.1037037037037037,0.8185185185185185,0.1037037037037037,0.3343235445740394,0.3333808569092577,-0.0009426876647816191,3.2099015834000935,1.4740555185423265,0.003557576751489399,0.18820178938828286
16,64,20,30,30,pc_euler,euler,forward,0.066642374392021,0.8154335719968179,0.06754652526713781,0.8148148148148148,0.10182975338106603,0.1037037037037037,0.8148148148148148,0.1037037037037037,0.32953305896711926,0.3285887163383271,-0.0009443426287921441,3.2103456826767265,1.4974523331245972,0.003611681586109616,0.19025502510007375
17,64,20,30,30,pc_euler,euler,forward,0.0657376876461914,0.8202068416865553,0.06665140578613908,0.825925925925926,0.10182975338106603,0.1037037037037037,0.825925925925926,0.1037037037037037,0.3247245074419824,0.3239033760586995,-0.0008211313832828193,3.2108006952281203,1.5209587829819449,0.003672967794772965,0.19301804649312854
18,64,20,30,30,pc_euler,euler,forward,0.06487788709503842,0.8249801113762928,0.0658254148505842,0.8222222222222222,0.10182975338106603,0.1037037037037037,0.8222222222222222,0.1037037037037037,0.3200327488197526,0.31923160848979304,-0.0008011403299595266,3.2112653787019774,1.5445789189088714,0.0037441709855479304,0.19562698504147352
19,64,20,30,30,pc_euler,euler,forward,0.06406133010413155,0.8281622911694511,0.06504896428184374,0.8296296296296296,0.10182975338106603,0.1037037037037037,0.8296296296296296,0.1037037037037037,0.3158435711825353,0.3149962439477608,-0.0008473272347744559,3.211741094065168,1.5683924792402641,0.003780352365453689,0.19668709760403594
20,64,20,30,30,pc_euler,euler,forward,0.06328434264195854,0.8281622911694511,0.06430107135780418,0.825925925925926,0.10182975338106603,0.1037037037037037,0.825925925925926,0.1037037037037037,0.31170006975870146,0.31082881869356926,-0.0008712510651322558,3.212223316571828,1.592091868195477,0.0038359854071894064,0.19884064809722873
21,64,20,30,30,pc_euler,euler,forward,0.0625420569972618,0.8265712012728719,0.06357776083727597,0.8296296296296296,0.10182975338106603,0.1037037037037037,0.8296296296296296,0.1037037037037037,0.3077171744380999,0.30694114364382785,-0.0007760307942721312,3.2127075245180947,1.6155606285362654,0.003912504249141654,0.20172731682793693
22,64,20,30,30,pc_euler,euler,forward,0.06183725747503109,0.8297533810660302,0.0628955193896081,0.8333333333333334,0.10182975338106603,0.1037037037037037,0.8333333333333334,0.1037037037037037,0.30394344907678744,0.3031456957919039,-0.0007977532848834845,3.213199376354257,1.6390342529414084,0.003983331349946984,0.20369841665112615
23,64,20,30,30,pc_euler,euler,forward,0.061165368338797946,0.8305489260143198,0.062254094815757874,0.8333333333333334,0.10182975338106603,0.1037037037037037,0.8333333333333334,0.1037037037037037,0.30089211063465926,0.30007238993383156,-0.0008197207008277085,3.2136887267414718,1.6622571299725468,0.004028515255342763,0.2058171856863964
24,64,20,30,30,pc_euler,euler,forward,0.06052484565715761,0.8392999204455052,0.061628084817809646,0.8333333333333334,0.10182975338106603,0.1037037037037037,0.8333333333333334,0.1037037037037037,0.296958965618629,0.29620979893936605,-0.0007491666792629831,3.2141862647906794,1.6853668358653822,0.0040998497886916944,0.208101840454111
25,64,20,30,30,pc_euler,euler,forward,0.05990985103590058,0.8400954653937948,0.06105183072051527,0.8333333333333334,0.10182975338106603,0.1037037037037037,0.8333333333333334,0.1037037037037037,0.2936877683290075,0.29293679897628977,-0.0007509693527177786,3.2146831186280256,1.708215083648104,0.004187221959342575,0.21063973392924906
26,64,20,30,30,pc_euler,euler,forward,0.05932617748025423,0.8448687350835322,0.06049921544069058,0.8333333333333334,0.10182975338106603,0.1037037037037037,0.8333333333333334,0.1037037037037037,0.290999459216212,0.29026113081836,-0.0007383283978519894,3.2151820023496285,1.7309145415497624,0.0042155111087756065,0.2117601348654704
27,64,20,30,30,pc_euler,euler,forward,0.05876475169514525,0.8464598249801114,0.059963729400909264,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.28783834826498866,0.28710174296577184,-0.0007366052992167666,3.2156818661257005,1.753361095995529,0.00427524797805237,0.21312193811179816
28,64,20,30,30,pc_euler,euler,forward,0.05822707433788153,0.8480509148766905,0.05946693349265426,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.28497521045713403,0.2842963089048318,-0.000678901552302208,3.216179318601959,1.775396490242953,0.004351303059616174,0.21558000625008297
29,64,20,30,30,pc_euler,euler,forward,0.057713229523101726,0.8464598249801114,0.058979433586400815,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.2824839503900588,0.281867693252115,-0.0006162571379437487,3.216673237929452,1.7971400343780244,0.004421469121211205,0.21765065092042088
30,64,20,30,30,pc_euler,euler,forward,0.05721925289522949,0.8504375497215593,0.05850266851376859,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.2795274044593273,0.27878400904614564,-0.0007433954131816523,3.217170947764754,1.8186749295164053,0.004483494674045935,0.21999696955246675
31,64,20,30,30,pc_euler,euler,forward,0.05674331660028842,0.8528241845664281,0.05804673790611526,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.2768890247615504,0.2762227253869461,-0.0006662993746043483,3.217668046587856,1.8399559488819786,0.004547142686256151,0.22177468747542553
32,64,20,30,30,pc_euler,euler,forward,0.05628568696432337,0.8528241845664281,0.057623646626685864,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.27457638343692264,0.27395459050406923,-0.0006217929328534183,3.2181596922773927,1.8608985407483765,0.004610884112047802,0.22394656096227383
33,64,20,30,30,pc_euler,euler,forward,0.05584874728907646,0.8544152744630071,0.05719234390299971,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.2723625487996232,0.271762476586904,-0.0006000722127191438,3.2186487481237998,1.8815336864240984,0.004686757897910988,0.22622293147063335
34,64,20,30,30,pc_euler,euler,forward,0.05542544139795353,0.8536197295147175,0.05680405094916292,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.2700756481988442,0.2694660502302373,-0.0006095979686069897,3.219139139498243,1.901977839902936,0.00475011114453855,0.22753499946944533
35,64,20,30,30,pc_euler,euler,forward,0.05501926438031959,0.8552108194112967,0.056435906664587115,0.8407407407407408,0.10182975338106603,0.1037037037037037,0.8407407407407408,0.1037037037037037,0.2678385541474179,0.2672438663725711,-0.0005946877748468693,3.2196241178102647,1.922050966445215,0.004816050985643866,0.22935296883061984
36,64,20,30,30,pc_euler,euler,forward,0.05462728339341262,0.858392999204455,0.05607397492717319,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.265470038399626,0.264715112251365,-0.0007549261482610078,3.2201084591361853,1.9418776578995334,0.004894252893075281,0.2311053285024322
37,64,20,30,30,pc_euler,euler,forward,0.054247174494473666,0.8607796340493238,0.05570627190335334,0.8407407407407408,0.10182975338106603,0.1037037037037037,0.8407407407407408,0.1037037037037037,0.26358108382273676,0.26291577295495194,-0.0006653108677848296,3.2205911054031544,1.9614507710418336,0.004934865276610733,0.2323505509284584
38,64,20,30,30,pc_euler,euler,forward,0.05388012727542384,0.8607796340493238,0.05537030248719289,0.8481481481481481,0.10182975338106603,0.1037037037037037,0.8481481481481481,0.1037037037037037,0.26163381991141443,0.26110817831550226,-0.000525641595912138,3.2210685897751468,1.9806836294534549,0.004987091619563394,0.23420434850055857
39,64,20,30,30,pc_euler,euler,forward,0.05352864323732379,0.862370723945903,0.05504362256789909,0.8481481481481481,0.10182975338106603,0.1037037037037037,0.8481481481481481,0.1037037037037037,0.25987126443934205,0.2592522197432166,-0.0006190446961254897,3.2215415316623695,1.999601008711086,0.005056763646596271,0.23588006824712746
40,64,20,30,30,pc_euler,euler,forward,0.0531874841008956,0.863961813842482,0.05471774659422424,0.8481481481481481,0.10182975338106603,0.1037037037037037,0.8481481481481481,0.1037037037037037,0.25753405276722674,0.2569799133108981,-0.000554139456328702,3.2220128968654813,2.0182709869660718,0.005145318417847722,0.23793254442779138
41,64,20,30,30,pc_euler,euler,forward,0.05285699595512023,0.8655529037390612,0.05440588941666521,0.8481481481481481,0.10182975338106603,0.1037037037037037,0.8481481481481481,0.1037037037037037,0.256031619929122,0.25535132007964895,-0.0006802998494730803,3.2224763452065406,2.0365697133725322,0.00524017767689087,0.2405026136755653
42,64,20,30,30,pc_euler,euler,forward,0.05253618845641537,0.8655529037390612,0.054117148563590116,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.25414958206641763,0.2536401284675539,-0.0005094535988636711,3.2229366060000806,2.0546381326501213,0.005327220183549367,0.24273637392445277
43,64,20,30,30,pc_euler,euler,forward,0.052224869291680326,0.8655529037390612,0.05383527815739841,0.8481481481481481,0.10182975338106603,0.1037037037037037,0.8481481481481481,0.1037037037037037,0.25278594022477435,0.2521055907479825,-0.0006803494767918264,3.2233941550714347,2.0724872399980168,0.005382854246553658,0.24409847918644972
44,64,20,30,30,pc_euler,euler,forward,0.05192337319196024,0.8671439936356404,0.05354986262322627,0.8518518518518519,0.10182975338106603,0.1037037037037037,0.8518518518518519,0.1037037037037037,0.2506355441328445,0.2500878916115039,-0.0005476525213406053,3.2238561828806485,2.090203695634433,0.005439995590178675,0.24511794462277586
45,64,20,30,30,pc_euler,euler,forward,0.051633394947392545,0.8703261734287987,0.053261972429183846,0.8481481481481481,0.10182975338106603,0.1037037037037037,0.8481481481481481,0.1037037037037037,0.24928803794938745,0.2486484768227452,-0.0006395611266422254,3.2243047279910857,2.107474746318924,0.005530914812084682,0.24755525528837058
46,64,20,30,30,pc_euler,euler,forward,0.05134682725723538,0.8727128082736675,0.05300159310845863,0.8518518518518519,0.10182975338106603,0.1037037037037037,0.8518518518518519,0.1037037037037037,0.24742727145537652,0.24690944226461084,-0.0005178291907657034,3.2247604440790787,2.1247552331294246,0.0055887011117487975,0.24822714076833496
47,64,20,30,30,pc_euler,euler,forward,0.051072096834242124,0.8743038981702467,0.05275442377384534,0.8555555555555555,0.10182975338106603,0.1037037037037037,0.8555555555555555,0.1037037037037037,0.24603888856248773,0.2454077675318694,-0.0006311210306183008,3.2252107774351315,2.141709767724641,0.005636442588427569,0.24969922622620144
48,64,20,30,30,pc_euler,euler,forward,0.05079636940441803,0.8743038981702467,0.05251666319855914,0.8518518518518519,0.10182975338106603,0.1037037037037037,0.8518518518518519,0.1037037037037037,0.2444595114692068,0.2439239074739353,-0.0005356039952715191,3.2256560887286874,2.1583662662702774,0.005730525046078027,0.2516121169913489
49,64,20,30,30,pc_euler,euler,forward,0.050536349273735716,0.8743038981702467,0.052274520160655855,0.8555555555555555,0.10182975338106603,0.1037037037037037,0.8555555555555555,0.1037037037037037,0.24324060550577326,0.24267806799097996,-0.000562537514793307,3.2260937939589964,2.174730490894908,0.005806011237107069,0.2534755878187675
50,64,20,30,30,pc_euler,euler,forward,0.05028141664031474,0.8750994431185362,0.05204904696503992,0.8518518518518519,0.10182975338106603,0.1037037037037037,0.8518518518518519,0.1037037037037037,0.2420449056387191,0.24152611319636796,-0.0005187924423511361,3.2265260060164467,2.1908814140891466,0.0058859892263073465,0.2549322690099126
51,64,20,30,30,pc_euler,euler,forward,0.05003518435260163,0.8766905330151153,0.05180543802258624,0.8518518518518519,0.10182975338106603,0.1037037037037037,0.8518518518518519,0.1037037037037037,0.24048677189502538,0.23996513108899137,-0.0005216408060340044,3.226959556065122,2.206882763737593,0.005939421324317741,0.2563108052179432
52,64,20,30,30,pc_euler,euler,forward,0.04979231490804475,0.8814638027048528,0.05157591473669691,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.23923990684842908,0.23868317931713978,-0.0005567275312892874,3.2273850528758934,2.222559192529348,0.006016351447349978,0.2584952388039772
53,64,20,30,30,pc_euler,euler,forward,0.04955585366223497,0.8838504375497216,0.05136703145451777,0.8555555555555555,0.10182975338106603,0.1037037037037037,0.8555555555555555,0.1037037037037037,0.23794661531021336,0.23742983113613483,-0.0005167841740785023,3.227808195261994,2.2380801853592303,0.006078915376560189,0.2603332072441855
54,64,20,30,30,pc_euler,euler,forward,0.049324537444905114,0.8854415274463007,0.051178000912048244,0.8555555555555555,0.10182975338106603,0.1037037037037037,0.8555555555555555,0.1037037037037037,0.236441128204209,0.23593293927046038,-0.0005081889337486725,3.2282331818586094,2.2534997843260474,0.006116302247716796,0.2613396595387604
55,64,20,30,30,pc_euler,euler,forward,0.0490969580873616,0.8838504375497216,0.05097189802633573,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.23509957455202252,0.23451402937798788,-0.0005855451740345852,3.228653668019252,2.2687000915519935,0.006177913509136595,0.2622871975838925
56,64,20,30,30,pc_euler,euler,forward,0.04887823918278428,0.8862370723945903,0.05077693781624324,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.23394859331396378,0.2333316020627148,-0.0006169912512489564,3.2290668494405224,2.2836073071316867,0.006251549023915408,0.2641270894127647
57,64,20,30,30,pc_euler,euler,forward,0.048664649458863556,0.8854415274463007,0.05057957344591033,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.2331215029393508,0.23256911388945062,-0.0005523890499001871,3.229477606157549,2.2984381271891783,0.006307507422306934,0.2648336697121443
58,64,20,30,30,pc_euler,euler,forward,0.048454067006883865,0.8846459824980112,0.05037581854750459,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.23164656358741453,0.23114210760224543,-0.0005044559851691236,3.2298839093023473,2.3129447516931614,0.006399086277408925,0.2671548072697078
59,64,20,30,30,pc_euler,euler,forward,0.04824829070746777,0.8854415274463007,0.05020444386845034,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.23048016177194808,0.22995366337577688,-0.0005264983961711905,3.230288923742677,2.3273758726640232,0.006467145448032836,0.26839385327902054
60,64,20,30,30,pc_euler,euler,forward,0.04804626038301755,0.8862370723945903,0.05000531240731731,0.8629629629629629,0.10182975338106603,0.1037037037037037,0.8629629629629629,0.1037037037037037,0.22904214740215584,0.228561059503605,-0.00048108789855084435,3.2306892170969363,2.34153882709507,0.0065769626518312006,0.2709953497090647
