target_snapshot_mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,1,0.22867123133189135,0.0031439667014622405,0.9723069776237316,0.9999929424013292
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,2,0.2677033262166395,0.0035642102512237913,0.9662143119389335,0.9999918212077782
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,3,0.24523010003979073,0.003302546706760125,0.9712244790320156,0.9999930615197117
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,4,0.20534031876203893,0.002867779233688956,0.9794520068489276,0.9999948782928858
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,5,0.1766342943737052,0.0025345516672836987,0.9846677849441308,0.9999960234782875
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,6,0.1647973733388079,0.002513943318584045,0.986704233731898,0.9999961464809844
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,7,0.15470328773165326,0.0025077732672095453,0.9882379979444321,0.9999962919412357
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,8,0.1405698383541107,0.002387840906695837,0.9903439004258165,0.9999967253830493
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,9,0.12408260449986189,0.0022140264075938038,0.9924874806667315,0.9999972274578374
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,10,0.1069060861741424,0.001955166173594755,0.9944114551611298,0.9999978524044492
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,11,0.10007072317646863,0.0018610185512438712,0.9951277661778833,0.9999980844246835
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,12,0.09823511706514217,0.0019501997033430254,0.9953239944116531,0.9999979281438586
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,13,0.09132236906781027,0.001911635711175404,0.9959543394303999,0.9999980445236079
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,14,0.08788233431685552,0.0018519895560592918,0.996276833013235,0.9999981610912794
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,15,0.08834403022200266,0.002061596413263375,0.9962175977466847,0.999997657539667
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,16,0.07876289085159763,0.0018393210774888679,0.9970087703332642,0.9999981664166093
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,17,0.07684114092883021,0.0018866444696161034,0.9971616093686982,0.9999980342592891
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,18,0.07414311824472741,0.0018397646197393688,0.9973852891758167,0.9999981876403984
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,19,0.08089669732579084,0.0021105370554337847,0.9968490306699579,0.9999975368713289
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,20,0.0755430657341977,0.00190897792052181,0.9972679911467098,0.9999979722311106
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,21,0.06716712978558909,0.0018039567153321616,0.9978808174792807,0.9999982572695167
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,22,0.06748080442264852,0.001810224865723599,0.9978600153056918,0.9999982178286835
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,23,0.08068110622140777,0.0022124149915961964,0.9969026580547169,0.9999973140686098
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,24,0.08510339613844695,0.002452940071231078,0.9966364273282847,0.9999967110113459
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,25,0.07997909481297306,0.002231122929924472,0.9970041091855035,0.9999973010434257
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,26,0.06854370456829681,0.0020117119487820393,0.9977858035027578,0.999997794206297
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,27,0.07240940592779008,0.0020786897374615305,0.9974860922590365,0.9999974954023845
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,28,0.0666877948702319,0.00184778687618861,0.9979220569145607,0.9999982019902116
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,29,0.07502629307678679,0.002261904788725182,0.9973792785170705,0.999997244841523
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,30,0.06737638724243565,0.0018542675853682508,0.9978345052287535,0.9999981165239923
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,31,0.07379417563641467,0.0022008883608875232,0.997460593384413,0.9999974316787575
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,32,0.07928981675410109,0.002318686964840865,0.9970740715579517,0.9999970543221639
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,33,0.07976468509528618,0.0024411005398992233,0.9970500254238409,0.9999967824397787
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,34,0.07591380640615387,0.002322517555128126,0.9972884507542192,0.9999971161740341
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,35,0.07005185645729399,0.00214377434183352,0.9977460878522937,0.9999975106482413
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,36,0.06888912502491615,0.002199383546570158,0.9977285537592337,0.9999973320701813
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,37,0.06480067912148206,0.0019740192306820638,0.9980641226755796,0.9999978981155058
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,38,0.06550490699246007,0.002016438800683898,0.9979312169657023,0.9999977339425676
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,39,0.07100818963844932,0.002373018938313944,0.997650210926898,0.9999969788404526
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,40,0.06150506139541181,0.0018637650053567507,0.9982165366588894,0.999998091099766
