epoch,lambda_id,stage,train_loss,train_boot_loss,train_identity_loss,train_transported_final_energy,val_transported_final_energy,val_identity_final_energy,val_local_field_only_final_energy,val_energy_delta_vs_identity,val_energy_delta_vs_local_field_only,val_accuracy,val_baseline_accuracy
1,0.0,warmup,0.004467222138172366,0.004467222138172366,0.004771065216327242,0.6996658260393767,0.6669483840138264,0.49033992036887136,0.48979368011118146,0.17660846364495503,0.17715470390264493,0.2074074074074074,0.1037037037037037
2,0.0,warmup,0.00519841463876453,0.00519841463876453,0.005374774758300382,0.6539080560800432,0.6484968998627931,0.44560858887056104,0.4451165608008094,0.2028883109922321,0.20338033906198372,0.2074074074074074,0.1037037037037037
3,0.0,warmup,0.006388082379072885,0.006388082379072885,0.006516496867909875,0.6593237709344241,0.6745976718035827,0.4336519074443656,0.43317362044289515,0.24094576435921705,0.2414240513606875,0.17407407407407408,0.1037037037037037
4,0.0,warmup,0.007442548957714219,0.007442548957714219,0.00763123902201805,0.6861632972687252,0.6964368476071187,0.43030297967147724,0.42982701275419133,0.2661338679356414,0.26660983485292733,0.25925925925925924,0.1037037037037037
5,0.0,warmup,0.00797037002440977,0.00797037002440977,0.008295993480240852,0.6979788783321682,0.6963895999850325,0.42761863398816,0.42714298559821196,0.26877096599687245,0.2692466143868205,0.2740740740740741,0.1037037037037037
6,0.04000000000000001,hybrid,0.00810872443691947,0.007778729810657595,0.008249865656546923,0.6853352534871192,0.6730894094165829,0.4254269897149348,0.42495067208548354,0.2476624197016481,0.24813873733109937,0.3148148148148148,0.1037037037037037
7,0.08000000000000002,hybrid,0.007622878182493772,0.007015057659483806,0.00759775653762456,0.6523780685276321,0.6332497780314237,0.4245968233893883,0.4241175999693135,0.20865295464203537,0.2091321780621102,0.3592592592592593,0.1037037037037037
8,0.12,hybrid,0.006765770767439359,0.005971433156780371,0.006619480088824907,0.6104177613689549,0.5937825189814139,0.4251633669765926,0.42467961271240035,0.16861915200482125,0.16910290626901353,0.23333333333333334,0.1037037037037037
9,0.16000000000000003,hybrid,0.005834703489310684,0.004935644384920472,0.005619119402438822,0.5705560950758561,0.5534951089225396,0.42103113240271023,0.42054743464541416,0.13246397651982939,0.13294767427712545,0.3074074074074074,0.1037037037037037
10,0.2,hybrid,0.004990563647666201,0.004041337700867252,0.004746129733994744,0.5352928266423206,0.5187669576004813,0.41791217177371187,0.41742648323059317,0.10085478582676943,0.10134047436988813,0.3962962962962963,0.1037037037037037
11,0.24,hybrid,0.004289559314380914,0.00332182910082048,0.0040322092231684726,0.5059199328615703,0.4943573102952023,0.41537532025055346,0.41488787534344457,0.07898199004464884,0.07946943495175773,0.4148148148148148,0.1037037037037037
12,0.27999999999999997,hybrid,0.003782733214121497,0.002802420474669951,0.0035011169266126628,0.48421619789310555,0.4741576343756799,0.41227926239783647,0.41178967981499415,0.06187837197784346,0.06236795456068578,0.48148148148148145,0.1037037037037037
13,0.32000000000000006,hybrid,0.003426970884804132,0.0024302880435517872,0.003114633878913579,0.4672890198371271,0.4600072664473461,0.4107921586414598,0.4102983180762115,0.04921510780588628,0.0497089483711346,0.4925925925925926,0.1037037037037037
14,0.36000000000000004,hybrid,0.003177431710743512,0.00216188086001519,0.0028209745853564503,0.45424792825516336,0.44764147080655614,0.40566667805274,0.4051736072796117,0.04197479275381616,0.04246786352694443,0.5481481481481482,0.1037037037037037
15,0.4,hybrid,0.003021259037999699,0.001978299057849812,0.0026073999503747176,0.4427463275382384,0.4386797826452682,0.4031442660771981,0.4026481459977505,0.03553551656807008,0.036031636647517684,0.5703703703703704,0.1037037037037037
16,0.4,hybrid,0.002832922061686328,0.0018526832084231077,0.0024505971331580502,0.4348172363407505,0.42957251049021533,0.3998506743456805,0.3993519102516343,0.02972183614453483,0.03022060023858103,0.6074074074074074,0.1037037037037037
17,0.4,hybrid,0.002695112585163595,0.0017628749464158242,0.0023305940968694275,0.42750020445087406,0.4229226604207314,0.39683239376610646,0.39633050225342326,0.02609026665462494,0.026592158167308144,0.5592592592592592,0.1037037037037037
18,0.4,hybrid,0.0025957234555315798,0.0016973194900996341,0.0022460099135798647,0.4209890566433886,0.4171319757250218,0.39379486298671024,0.39328954039932623,0.023337112738311572,0.023842435325695577,0.6333333333333333,0.1037037037037037
19,0.4,hybrid,0.002525075912284079,0.0016542687240753047,0.0021770179705219352,0.4150510487492907,0.4112666561890434,0.3907778622903999,0.39026918893755513,0.020488793898643498,0.020997467251488267,0.6703703703703704,0.1037037037037037
20,0.4,hybrid,0.002468980688875061,0.0016192439994012083,0.0021243417236846323,0.40948608077511245,0.4055775204992267,0.38731996705277616,0.38680794951805486,0.018257553446450525,0.018769570981171824,0.6814814814814815,0.1037037037037037
21,0.4,hybrid,0.0024263444738980345,0.0015939303322933334,0.002081035354011753,0.40412007698387464,0.40062938383427504,0.38414704763649227,0.3836316660242332,0.016482336197782776,0.016997717810041835,0.7037037037037037,0.1037037037037037
22,0.4,hybrid,0.0023898212916040685,0.0015722129816723434,0.0020440207748293132,0.3991155476650535,0.3977776234978956,0.3828813378643509,0.38236037502266507,0.01489628563354467,0.015417248475230516,0.6555555555555556,0.1037037037037037
23,0.4,hybrid,0.0023652378794783322,0.0015579704436973632,0.0020181685894524225,0.39524883061191607,0.39161151754944473,0.37854626800960617,0.37802249157098666,0.013065249539838564,0.01358902597845807,0.6814814814814815,0.1037037037037037
24,0.4,hybrid,0.0023408188055195045,0.0015440611195252304,0.001991894214985685,0.3901126828993563,0.38679195657479526,0.3751577450599104,0.37463039087135597,0.011634211514884862,0.012161565703439292,0.7481481481481481,0.1037037037037037
25,0.4,hybrid,0.0023185250325644937,0.0015316492343195069,0.0019671894956124663,0.38566863487029485,0.38251927802492813,0.37232955610255,0.37179740977092895,0.010189721922378159,0.010721868253999178,0.7111111111111111,0.1037037037037037
26,0.4,hybrid,0.002303350110864932,0.001522668059540726,0.0019517051283105143,0.38180296593633367,0.3780354438545324,0.36907480400099874,0.36853896123487745,0.00896063985353368,0.009496482619654967,0.7111111111111111,0.1037037037037037
27,0.4,hybrid,0.0022870358137141934,0.001512056622838908,0.0019374479771882129,0.37654655097753964,0.3746670735031635,0.36663963241462183,0.36609882904853075,0.008027441088541643,0.008568244454632723,0.7296296296296296,0.1037037037037037
28,0.4,hybrid,0.0022739447206661803,0.001505799744964356,0.00192036243925456,0.37288874320256227,0.37005551380371676,0.3631693073595459,0.3626246568089347,0.006886206444170873,0.007430856994782076,0.7333333333333333,0.1037037037037037
29,0.4,hybrid,0.0022604773954452736,0.001496863617886678,0.0019090344438964894,0.36865851170913677,0.36554869789198985,0.359658793776995,0.35911083341384575,0.005889904114994848,0.006437864478144095,0.762962962962963,0.1037037037037037
30,0.4,hybrid,0.002249404648606473,0.001489754180782826,0.001899126169559117,0.36407710862047044,0.361890029220179,0.3571256536295892,0.35657226388284674,0.004764375590589787,0.0053177653373322475,0.7407407407407407,0.1037037037037037
31,0.4,hybrid,0.0022395462468364014,0.0014841954758406154,0.001888376927489464,0.3606955905332464,0.358237143598969,0.35413537086364333,0.35357836243325064,0.004101772735325693,0.004658781165718384,0.737037037037037,0.1037037037037037
32,0.4,hybrid,0.0022323512235130744,0.0014789954502908939,0.0018833894330554518,0.3569888311312466,0.35519798574755373,0.35177071652738334,0.35120826522599435,0.0034272692201703925,0.003989720521559381,0.7666666666666667,0.1037037037037037
33,0.4,hybrid,0.002220846113222768,0.0014728504717594461,0.0018699891036583053,0.35308927485046004,0.35119872521007267,0.3485487721619552,0.3479819864026078,0.0026499530481174927,0.0032167388074648695,0.7407407407407407,0.1037037037037037
34,0.4,hybrid,0.0022123134441155044,0.0014664317380439222,0.0018647042651789545,0.34967342955460223,0.34716759500932803,0.34541932480709087,0.34484912062612677,0.0017482702022371677,0.0023184743832012633,0.7814814814814814,0.1037037037037037
35,0.4,hybrid,0.0022069273394648807,0.001462901198114387,0.0018600653533762342,0.34596128236622126,0.34497282204264107,0.343558972704173,0.3429831581012333,0.001413849338468054,0.00198966394140776,0.7185185185185186,0.1037037037037037
36,0.4,hybrid,0.0021980996632103493,0.001457760863413226,0.0018508469994928088,0.3434799780327151,0.34113286020862943,0.3405306705282063,0.3399507376820528,0.0006021896804231375,0.0011821225265766233,0.7962962962962963,0.1037037037037037
37,0.4,hybrid,0.0021945673429736206,0.0014552410022735701,0.001848315851750125,0.33980265064798043,0.3380938765348187,0.33787148932812067,0.33728729290901666,0.00022238720669803813,0.0008065836258020487,0.7703703703703704,0.1037037037037037
38,0.4,hybrid,0.0021847494414830707,0.0014495334287780472,0.0018380400317625591,0.33613604848147705,0.3348590638950478,0.3354175933061123,0.3348283470945625,-0.0005585294110644901,3.0716800485330875e-05,0.7962962962962963,0.1037037037037037
39,0.4,hybrid,0.0021806115688403813,0.0014461460293041955,0.0018361638488404639,0.33335488777738587,0.3320230596959488,0.33314121979104955,0.33254639402849273,-0.0011181600951007398,-0.0005233343325439233,0.7888888888888889,0.1037037037037037
40,0.4,hybrid,0.002176943367400084,0.0014434689966401645,0.0018336859268997991,0.3304521472731366,0.3290254682625493,0.3305374817683856,0.32993805758167233,-0.001512013505836296,-0.000912589319123025,0.7555555555555555,0.1037037037037037
41,0.4,hybrid,0.0021723345087860156,0.0014408817824180132,0.0018286318159200059,0.32772557638991073,0.32599332991510344,0.3280104110662343,0.32740602301711674,-0.0020170811511308617,-0.0014126931020133071,0.7703703703703704,0.1037037037037037
42,0.4,hybrid,0.002165170824923573,0.0014365309747083014,0.0018215996255381787,0.3249123803216876,0.3231353792273329,0.32560602453217746,0.3249970128084207,-0.0024706453048445876,-0.0018616335810878182,0.7777777777777778,0.1037037037037037
43,0.4,hybrid,0.002161608842497055,0.0014338779954031014,0.0018193271177348845,0.3225878504962179,0.32093272270358597,0.323546624392555,0.3229318912440069,-0.0026139016889690225,-0.001999168540420926,0.7777777777777778,0.1037037037037037
44,0.4,hybrid,0.0021563564722073087,0.0014309638631730302,0.001813481522585696,0.3197898295250031,0.3185339869819638,0.32151145148744625,0.3208918580872078,-0.0029774645054824744,-0.002357871105244047,0.8148148148148148,0.1037037037037037
45,0.4,hybrid,0.0021494652988810646,0.0014265399241264972,0.0018073134368864195,0.31744665091676716,0.3160127683965706,0.3192455382588847,0.3186206271868234,-0.0032327698623140777,-0.0026078587902527706,0.8148148148148148,0.1037037037037037
46,0.4,hybrid,0.002145148448483835,0.0014244364514218923,0.0018017799926548562,0.31485370225082066,0.31355115859240823,0.3175265346829237,0.3168957834473909,-0.003975376090515459,-0.0033446248549826585,0.8074074074074075,0.1037037037037037
47,0.4,hybrid,0.0021440277843046405,0.0014230753615796178,0.0018023810568125558,0.31289393985468505,0.31221210774913977,0.3161810210800856,0.315543016654269,-0.003968913330945845,-0.003330908905129215,0.7555555555555555,0.1037037037037037
48,0.4,hybrid,0.002137854364789281,0.001420018433412159,0.0017945898284428049,0.3108227985768823,0.30889374444841444,0.3133257831400896,0.3126843858424888,-0.004432038691675133,-0.0037906413940743677,0.7592592592592593,0.1037037037037037
49,0.4,hybrid,0.002133131945528207,0.001416925903894977,0.001790515104083075,0.3080980415356004,0.3073132681363321,0.31213255397245404,0.3114840915843545,-0.004819285836121956,-0.004170823448022443,0.737037037037037,0.1037037037037037
50,0.4,hybrid,0.0021260066020024103,0.00141277993928771,0.001783066656786751,0.30594062521144233,0.3049345723578569,0.3101726355034698,0.30951821401156016,-0.00523806314561287,-0.00458364165370323,0.8111111111111111,0.1037037037037037
51,0.4,hybrid,0.0021237009113199068,0.0014117444212789108,0.0017798912251024898,0.30400306729722826,0.3035051117120285,0.30880440569518086,0.30814387192132164,-0.0052992939831523755,-0.004638760209293158,0.7925925925925926,0.1037037037037037
52,0.4,hybrid,0.0021198912476064905,0.0014088717316739301,0.0017775487898314007,0.30198938819916066,0.3005867723004922,0.30617343594348906,0.3055090921708236,-0.00558666364299687,-0.004922319870331426,0.8185185185185185,0.1037037037037037
53,0.4,hybrid,0.002115197284770541,0.0014065118323404835,0.0017717136310751447,0.29983858995329904,0.299002797409287,0.3048299533718006,0.30415879590331535,-0.005827155962513597,-0.005155998494028369,0.7851851851851852,0.1037037037037037
54,0.4,hybrid,0.002111955530012433,0.001404670495452736,0.0017682125863992411,0.2980042768560905,0.2976718428455304,0.3040293050200007,0.3033501860605053,-0.0063574621744703075,-0.005678343214974901,0.7888888888888889,0.1037037037037037
55,0.4,hybrid,0.0021132162032464125,0.0014056283180914834,0.0017689697128873225,0.29606141179046347,0.29559092999065234,0.30203405086622837,0.3013505948855461,-0.006443120875576025,-0.005759664894893768,0.7666666666666667,0.1037037037037037
56,0.4,hybrid,0.002108178910733412,0.0014031682440491038,0.0017625266667107703,0.2941378289194624,0.29295190694537837,0.2997496603730565,0.29906133699810344,-0.006797753427678133,-0.006109430052725073,0.8037037037037037,0.1037037037037037
57,0.4,hybrid,0.00210408463612339,0.001400533852019363,0.0017588769602600682,0.292317130568593,0.291094128494309,0.2979452829963651,0.29725171827601365,-0.006851154502056089,-0.006157589781704664,0.8185185185185185,0.1037037037037037
58,0.4,hybrid,0.002102962422344075,0.00140020635855795,0.0017568901594653117,0.2902152752525264,0.2901425591772685,0.29723886085480505,0.2965380792622254,-0.007096301677536554,-0.006395520084956918,0.7666666666666667,0.1037037037037037
59,0.4,hybrid,0.0021017224635316027,0.0014001092200311275,0.0017540331087511876,0.2891496662102505,0.2883721091722356,0.29565655881723935,0.29494922310924937,-0.007284449645003743,-0.006577113937013768,0.8148148148148148,0.1037037037037037
60,0.4,hybrid,0.002099864220371388,0.0013988217547815257,0.0017526061639746566,0.2871507914645618,0.2862756370500126,0.29365534621495504,0.2929437015345132,-0.007379709164942461,-0.006668064484500635,0.8296296296296296,0.1037037037037037
