epoch,beta_obj,alpha,train_total_loss,train_traj_loss,train_semi_loss,train_energy_drop_loss,train_fixed_point_loss,train_active_energy_drop_rate,train_mean_rollout_flow_norm_sq,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
46,0.203125,0.5,1.2218086469802705e-06,9.486884274450645e-07,1.451710843482164e-07,1.0305100297475569e-07,4.105719291080643e-06,0.00390625,4.105719291080643e-06,0.3910664832326248,-0.00033435275831167344,-1.4443481792779389e-06,0.3910629667320868,-0.0003378692588496546,-1.458529819125474e-06,0.5925925925925926,0.07828016719818728
47,0.21875,0.5,1.2147414189034139e-06,9.41757863973857e-07,1.4512923298951005e-07,1.1939447210594385e-07,4.173974499308967e-06,0.00390625,4.173974499308967e-06,0.39013081944092204,-0.00034027494578658946,-1.4617236424135883e-06,0.3901273610874522,-0.00034373329925641016,-1.4755580034053588e-06,0.6037037037037037,0.07809421887734172
48,0.234375,0.5,1.2069587483675946e-06,9.352305191942653e-07,1.4508924094518806e-07,1.1903288740777989e-07,4.271593694110118e-06,0.005078125,4.271593694110118e-06,0.38920434467484794,-0.00034579927023214996,-1.4772244076958216e-06,0.3892008480378734,-0.00034929590720667036,-1.491160161994564e-06,0.6148148148148148,0.07791002878901601
49,0.25,0.5,1.1933630042874126e-06,9.302274184613209e-07,1.4505046939937357e-07,1.0491167511282248e-07,4.332019043133729e-06,0.00390625,4.332019043133729e-06,0.38828591820525604,-0.0003518488892045313,-1.4949452851272427e-06,0.3882825254266769,-0.00035524166778366784,-1.5083508147719802e-06,0.6185185185185185,0.0777275534188921
50,0.265625,0.5,1.1848613528320988e-06,9.247979346477855e-07,1.450140912190186e-07,1.0442680206739722e-07,4.410868010782301e-06,0.004296875,4.410868010782301e-06,0.3873738101376264,-0.0003577661037086899,-1.5118923445493738e-06,0.38737047849794004,-0.00036109774339504463,-1.5250073720108758e-06,0.6185185185185185,0.07754631524826702
51,0.28125,0.5,1.1728565092250934e-06,9.198946393101433e-07,1.449799182193401e-07,9.003626145220357e-08,4.4839756985868764e-06,0.004296875,4.4839756985868764e-06,0.38648033686410527,-0.00036366880514371314,-1.5285431049555831e-06,0.3864770469706392,-0.00036695869860975394,-1.5414736449711488e-06,0.6185185185185185,0.07736880113384981
52,0.296875,0.5,1.1651367067451972e-06,9.149245936289722e-07,1.449418508285415e-07,9.017697592699804e-08,4.562564959033537e-06,0.004296875,4.562564959033537e-06,0.38559502327803336,-0.0003693977154554662,-1.5445026172815324e-06,0.3855916917274733,-0.0003727292660155035,-1.5575503191507761e-06,0.6296296296296297,0.07719288419869776
53,0.3125,0.5,1.1563056787643578e-06,9.09654795257516e-07,1.449071752048668e-07,8.52220291059887e-08,4.643290074967977e-06,0.00390625,4.643290074967977e-06,0.38471610752838364,-0.0003749312733526966,-1.5595203656230852e-06,0.3847126567056265,-0.00037838209610985274,-1.5730352348283945e-06,0.6333333333333333,0.07701820776034728
54,0.328125,0.5,1.1414566945964732e-06,9.039703695208689e-07,1.4486364071321284e-07,6.266862236678321e-08,4.709010648739207e-06,0.003125,4.709010648739207e-06,0.3838483641035407,-0.0003809781621196273,-1.5765959228528797e-06,0.38384495614434777,-0.0003843861213125299,-1.589876765765053e-06,0.6370370370370371,0.07684586845313206
55,0.34375,0.5,1.136335720803566e-06,8.994493257743657e-07,1.4483169790105752e-07,7.10035211687202e-08,4.785353243184701e-06,0.003125,4.785353243184701e-06,0.38298792092508827,-0.00038692086732228237,-1.5930477627544549e-06,0.38298452119352844,-0.0003903205988821101,-1.6062933345116536e-06,0.6370370370370371,0.07667496835848212
56,0.359375,0.5,1.1253557936685683e-06,8.937753305834821e-07,1.4479356847093908e-07,5.3530369939274946e-08,4.873631913594628e-06,0.00234375,4.873631913594628e-06,0.38213997239734226,-0.000392873151552231,-1.6096236887939335e-06,0.38213658083446983,-0.0003962647144246656,-1.6227700871045505e-06,0.6407407407407407,0.07650656910977889
57,0.375,0.5,1.117530164025667e-06,8.89851897379377e-07,1.4475492154168422e-07,5.352188188272825e-08,4.937091621147427e-06,0.00234375,4.937091621147427e-06,0.38130136059733405,-0.0003992189032142046,-1.6276694241468422e-06,0.3812981229531203,-0.0004024565474279318,-1.6401562382633932e-06,0.6407407407407407,0.07634011590010965
58,0.390625,0.5,1.1133593729018656e-06,8.847112509119749e-07,1.4471881931978293e-07,5.661975377786906e-08,5.035527271361235e-06,0.002734375,5.035527271361235e-06,0.380468852485723,-0.0004052827452638019,-1.64461472840769e-06,0.3804656965780633,-0.000408438652923504,-1.6567230762574514e-06,0.6407407407407407,0.07617482704619735
59,0.40625,0.5,1.1031577542848988e-06,8.798202526409525e-07,1.446849088266312e-07,4.6648814646397044e-08,5.103240314069149e-06,0.001953125,5.103240314069149e-06,0.379642397821321,-0.0004114906706802479,-1.6620322758500007e-06,0.3796393843896563,-0.00041450410234494806,-1.6735483758161603e-06,0.6444444444444445,0.07601077769840024
60,0.421875,0.5,1.0981442227852487e-06,8.767772519096757e-07,1.4466041059842375e-07,4.607620646818449e-08,5.187097116867112e-06,0.001953125,5.187097116867112e-06,0.3788335070171932,-0.0004172830900220359,-1.6775327444906165e-06,0.37883037218471943,-0.00042041792249580823,-1.6895330985165335e-06,0.6481481481481481,0.07585015802144304
61,0.4375,0.5,1.0889810717481293e-06,8.713007915821326e-07,1.4461633796011188e-07,4.023150861429819e-08,5.2554685147205614e-06,0.001953125,5.2554685147205614e-06,0.37802288532861444,-0.00042355203896166094,-1.6950095575575075e-06,0.3780197979124503,-0.00042663945512583235,-1.7067536553974486e-06,0.6481481481481481,0.07568928747351522
62,0.453125,0.5,1.0847272006158403e-06,8.665020207505383e-07,1.4458050554463826e-07,4.1661919664192154e-08,5.349303865269275e-06,0.001953125,5.349303865269275e-06,0.377221649714474,-0.0004295969520880516,-1.7116385136774215e-06,0.3772186176126805,-0.00043262905388158357,-1.723139048556764e-06,0.6518518518518519,0.07553024933331241
63,0.46875,0.5,1.0787775004688303e-06,8.636738354579703e-07,1.4454933916701935e-07,4.287146123157365e-08,5.414754073393497e-06,0.001953125,5.414754073393497e-06,0.3764330331315118,-0.00043590584817715383,-1.7291730132932095e-06,0.3764301158157668,-0.0004388231639221307,-1.7401888578365624e-06,0.6555555555555556,0.07537378779593779
64,0.484375,0.5,1.0737637052469712e-06,8.588182477422871e-07,1.4451498769716722e-07,4.558395317716922e-08,5.495401107947469e-06,0.001953125,5.495401107947469e-06,0.3756534452688416,-0.0004420637369236813,-1.7459953769924635e-06,0.3756505781851074,-0.00044493082065788503,-1.7568093346876485e-06,0.6592592592592592,0.07521910180115306
65,0.5,0.5,1.0682435846380374e-06,8.550211897882444e-07,1.444838374772148e-07,4.8952859509022656e-08,5.562528561280522e-06,0.0015625,5.562528561280522e-06,0.3748829478796423,-0.0004481602393230366,-1.7624496372433329e-06,0.3748800275797321,-0.00045108053923326175,-1.7734418275534912e-06,0.6666666666666666,0.07506622162379308
66,0.515625,0.5,1.0655065367780826e-06,8.504425767753342e-07,1.4444802217475933e-07,5.092850524470241e-08,5.663602759074944e-06,0.0015625,5.663602759074944e-06,0.37411590688021207,-0.0004541694347055536,-1.7786736400626454e-06,0.3741129735353989,-0.00045710277951871436,-1.7896807837671207e-06,0.6703703703703704,0.07491401526298352
67,0.53125,0.5,1.0576263737446344e-06,8.465824934230753e-07,1.4441485801140458e-07,4.7530780773676235e-08,5.7218774144059005e-06,0.0015625,5.7218774144059005e-06,0.3733523972188238,-0.00046050225970456493,-1.7962158729151732e-06,0.37334959172271287,-0.00046330775581548966,-1.8066888651015471e-06,0.6703703703703704,0.07476257989570567
68,0.546875,0.5,1.0559001484667059e-06,8.434266545010966e-07,1.4438355863217543e-07,4.925609711253949e-08,5.824486627407907e-06,0.0015625,5.824486627407907e-06,0.372602603311063,-0.0004667049760596065,-1.8130614447626667e-06,0.37259983489243925,-0.0004694733946833396,-1.8233718805137143e-06,0.6703703703703704,0.07461386165742452
69,0.5625,0.5,1.052733144352502e-06,8.397119235024099e-07,1.4435374545014396e-07,4.6700270223175647e-08,5.924851284486979e-06,0.0015625,5.924851284486979e-06,0.37186073905250583,-0.000472747964552378,-1.829235008921732e-06,0.371857971199113,-0.0004755158179451935,-1.8395699158203814e-06,0.6703703703703704,0.07446669740341164
70,0.578125,0.5,1.0455050013070465e-06,8.34905499901035e-07,1.4430976656555294e-07,4.6267157604337574e-08,5.982833703395026e-06,0.001171875,5.982833703395027e-06,0.3711247445207909,-0.0004789565489987657,-1.846227789976452e-06,0.3711220668690073,-0.00048163420078239927,-1.856123855483653e-06,0.6703703703703704,0.07432074021395793
71,0.59375,0.5,1.0454753540548091e-06,8.315262106413244e-07,1.4427828574967463e-07,4.806502730547724e-08,6.099863419915323e-06,0.0015625,6.099863419915323e-06,0.3703877792361864,-0.00048480968767578014,-1.8617162556390293e-06,0.3703850507128538,-0.0004875382110083315,-1.8717842225544315e-06,0.6703703703703704,0.07417451778477244
72,0.609375,0.5,1.040560200380929e-06,8.289756323181519e-07,1.4424643653420788e-07,5.339132812599064e-08,6.154935897121202e-06,0.0015625,6.154935897121202e-06,0.36966621012353096,-0.0004916067455178474,-1.8806577363293252e-06,0.3696637597770782,-0.00049405709197059,-1.8896587384600828e-06,0.674074074074074,0.07403156337380977
73,0.625,0.5,1.0368097020378372e-06,8.24580090697988e-07,1.4421480270313848e-07,5.1687853553782255e-08,6.245359529481846e-06,0.0015625,6.245359529481846e-06,0.3689553584776443,-0.0004977886459929248,-1.8972541852098801e-06,0.3689528867065425,-0.0005002604170947222,-1.9062717430715992e-06,0.6703703703703704,0.07389062942472745
74,0.640625,0.5,1.034385661281175e-06,8.215703989472113e-07,1.441819022046022e-07,4.954498141038124e-08,6.343810227071024e-06,0.0015625,6.343810227071025e-06,0.3682486417999924,-0.0005040639354365606,-1.9140623028767747e-06,0.368246245823136,-0.000506459912292978,-1.9228380471433045e-06,0.6703703703703704,0.07375054114708579
75,0.65625,0.5,1.0265669626539427e-06,8.176269130666907e-07,1.4414846111611075e-07,3.849295905709437e-08,6.412870439155465e-06,0.00078125,6.412870439155465e-06,0.3675410444748854,-0.0005102431206224223,-1.9306697389550806e-06,0.3675386766006996,-0.0005126109948082047,-1.9393030316400468e-06,0.674074074074074,0.07361025751910157
76,0.671875,0.5,1.0240957808573003e-06,8.150760913047375e-07,1.441211455058569e-07,3.8396358595566875e-08,6.50218454112294e-06,0.00078125,6.50218454112294e-06,0.3668462932794805,-0.0005164006330678483,-1.947064031934513e-06,0.36684390430947716,-0.0005187896030711681,-1.9557726381962516e-06,0.6777777777777778,0.07347253878250966
77,0.6875,0.5,1.0224508733567198e-06,8.116280777200783e-07,1.4409091808163085e-07,4.9333060370853644e-08,6.574213277953606e-06,0.001171875,6.574213277953606e-06,0.3661586290071936,-0.0005226374545231893,-1.963632868118325e-06,0.3661562453758425,-0.0005250210858742665,-1.9723421147414713e-06,0.674074074074074,0.07333625329234336
78,0.703125,0.5,1.0182765307984315e-06,8.08284544934729e-07,1.4405467438959276e-07,4.840318425069611e-08,6.6492781752807755e-06,0.001171875,6.6492781752807755e-06,0.3654776424800633,-0.0005292810166224737,-1.981667633276158e-06,0.36547545036867646,-0.0005314731280093299,-1.9896919934354646e-06,0.674074074074074,0.07320138469933717
79,0.71875,0.5,1.0146187854828391e-06,8.052509648008834e-07,1.4402421375852404e-07,4.286322260614508e-08,6.739087423421152e-06,0.00078125,6.739087423421152e-06,0.3648003523503066,-0.0005357269410071752,-1.9990224202520485e-06,0.36479825820162504,-0.0005378210896887503,-2.0066757387948698e-06,0.674074074074074,0.07306721585826276
80,0.734375,0.5,1.0144448079160454e-06,8.016467485007621e-07,1.4398862734947328e-07,4.822624413165083e-08,6.837091811028483e-06,0.001171875,6.837091811028483e-06,0.3641350815586126,-0.0005421668053303685,-2.0162993711122937e-06,0.36413317172394216,-0.0005440766400008346,-2.02333319639775e-06,0.6777777777777778,0.0729354496727886
