epoch,stage,lambda_id,train_total_loss,train_boot_loss,train_identity_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
34,hybrid,0.1,3.5562456615967837e-06,2.873302597757161e-06,6.829430638396229e-06,0.4266065987105584,0.4243164383703616,-0.0003218831031678304,-1.6337944492496477e-06,0.42431476715684135,-0.00032355431668806833,-1.640888724711002e-06,0.4740740740740741,0.08492766429470588
35,hybrid,0.1,3.5312722274200548e-06,2.8523905969170967e-06,6.7888163050295744e-06,0.425940843840875,0.42359598201171395,-0.00032406119362116126,-1.6367519034801617e-06,0.4235944459215642,-0.00032559728377090646,-1.64310608201482e-06,0.4703703703703704,0.08478400864106703
36,hybrid,0.1,3.5001777393009942e-06,2.8268904554418448e-06,6.732872838591495e-06,0.42517701074022024,0.42287404351278945,-0.00032603438486167313,-1.6386785306098052e-06,0.422872552524316,-0.00032752537333513576,-1.6447451413512907e-06,0.4666666666666667,0.08464001557953023
37,hybrid,0.1,3.4740634012392686e-06,2.8047166970786537e-06,6.693467041606144e-06,0.4245189729148978,0.42215881844652337,-0.00032782445012219386,-1.639539419508656e-06,0.42215726584941615,-0.00032937704722940664,-1.6458704029703633e-06,0.4740740740740741,0.08449732857932911
38,hybrid,0.1,3.4515940863836043e-06,2.785298896741101e-06,6.6629518964250305e-06,0.42370362903932657,0.4214421143068246,-0.00032976732512751683,-1.6411029890200696e-06,0.4214407155997027,-0.0003311660322494192,-1.6466180756222627e-06,0.48148148148148145,0.08435437632639042
39,hybrid,0.1,3.4275847272405686e-06,2.766234448623585e-06,6.613502786169829e-06,0.4230587415691763,0.4207360474349843,-0.0003319059688489112,-1.6434509458291104e-06,0.4207347037849644,-0.00033324961886876947,-1.6486662608733037e-06,0.48518518518518516,0.08421359068076663
40,hybrid,0.1,3.4091368768857894e-06,2.750986027534326e-06,6.581508493514637e-06,0.42227388954585565,0.4200297142145352,-0.00033415858350577254,-1.6463145884455484e-06,0.42002844113558735,-0.00033543166245364464,-1.651155429123458e-06,0.4888888888888889,0.0840727745596082
41,hybrid,0.1,3.3859392302219907e-06,2.7311397170921703e-06,6.547995131298201e-06,0.4216403262689671,0.419325281584299,-0.0003365746463163122,-1.6499706251430282e-06,0.41932439140608774,-0.0003374648245275669,-1.6528607771813754e-06,0.4962962962962963,0.08393237124612306
42,hybrid,0.1,3.3637628107561085e-06,2.713801908795486e-06,6.499609019606222e-06,0.42112008749158847,0.41862901794313484,-0.0003392035593331455,-1.654512101862402e-06,0.4186281051353775,-0.00034011636709047055,-1.6574661066887694e-06,0.5,0.0837936443004936
43,hybrid,0.1,3.3487926337177197e-06,2.701032244316326e-06,6.477603894013939e-06,0.4203109351648505,0.4179337670155335,-0.0003417671559884927,-1.6585788921095177e-06,0.4179330596323117,-0.00034247453921026905,-1.660550859276821e-06,0.5074074074074074,0.0836551068343044
44,hybrid,0.1,3.3326451888457472e-06,2.6879201756973014e-06,6.447250131484459e-06,0.4196742242218382,0.417243625720399,-0.00034457822831368556,-1.663756094006009e-06,0.41724338989962034,-0.0003448140490923679,-1.6633957836188784e-06,0.5111111111111111,0.08351764078974254
45,hybrid,0.1,3.3163778897026035e-06,2.674847133897475e-06,6.415307558051287e-06,0.4189612229788787,0.4165632117174199,-0.00034654791529381557,-1.6649946806868458e-06,0.41656274646478914,-0.00034701316792457026,-1.6657142919060646e-06,0.5148148148148148,0.08338195192654274
46,hybrid,0.1,3.3021278485455984e-06,2.6635171183434656e-06,6.386107302021331e-06,0.41826454138002395,0.4158826510251524,-0.0003493526964996607,-1.6701432712992053e-06,0.41588260874353616,-0.00034939497811586895,-1.6687536470446447e-06,0.5222222222222223,0.0832464007443304
47,hybrid,0.1,3.283142508098751e-06,2.6475549566065937e-06,6.355875514921577e-06,0.41760652454128283,0.4152066800008416,-0.00035122275648202805,-1.6707841579315975e-06,0.4152061283948777,-0.0003517743624459335,-1.6718407841807132e-06,0.5222222222222223,0.08311158055146473
48,hybrid,0.1,3.2700395156714256e-06,2.637497610779139e-06,6.3254190489228704e-06,0.4170554811917664,0.4145313746469287,-0.00035405821974870966,-1.6760675919605004e-06,0.41453106908153464,-0.0003543637851427528,-1.6758878403648665e-06,0.5222222222222223,0.08297708657333548
49,hybrid,0.1,3.2557092163048344e-06,2.6257697551962855e-06,6.299394611085493e-06,0.4162861094344594,0.41386028965348415,-0.00035676568951281684,-1.6806163042496565e-06,0.4138600599240034,-0.00035699541899358866,-1.6800479957163668e-06,0.5222222222222223,0.0828434110685994
50,hybrid,0.1,3.2443986975967466e-06,2.616216414519728e-06,6.2818228307701865e-06,0.4156380992169607,0.4131977355966996,-0.0003593571055729994,-1.6844632189268725e-06,0.41319755593760477,-0.0003595367646678227,-1.6836469468370753e-06,0.5222222222222223,0.08271141854045452
51,hybrid,0.1,3.230093894933233e-06,2.6049360219293327e-06,6.2515787300390035e-06,0.4149472584325702,0.41253429302522926,-0.0003622445391903151,-1.6896781181119868e-06,0.4125344257759221,-0.0003621117884974878,-1.6873862551233711e-06,0.5222222222222223,0.0825793075128839
52,hybrid,0.1,3.2205276455548436e-06,2.598079917356028e-06,6.224477281988154e-06,0.4143711231328468,0.411874449501914,-0.00036510929112643087,-1.6948488927476279e-06,0.41187464205614155,-0.00036491673689886817,-1.6922937681645219e-06,0.5185185185185185,0.08244791175860809
53,hybrid,0.1,3.205736748582749e-06,2.5861353474487683e-06,6.1960140113398065e-06,0.4136930434705418,0.41121720033666037,-0.00036776003992883277,-1.6989905369747458e-06,0.4112171944560625,-0.0003677659205267303,-1.6973554218258351e-06,0.5222222222222223,0.08231699207531784
54,hybrid,0.1,3.1972199539762384e-06,2.5789628863321848e-06,6.182570676440536e-06,0.41305457067800366,0.410564132585255,-0.00037072869172294354,-1.704706195631428e-06,0.41056449730732614,-0.00037036396965178797,-1.7013097097902602e-06,0.5259259259259259,0.08218697225539559
55,hybrid,0.1,3.1864141266687676e-06,2.5714137232762496e-06,6.150004033925179e-06,0.41250720037649147,0.40992061631352017,-0.0003733903655496751,-1.7089786894507208e-06,0.40992068284179894,-0.00037332383727090024,-1.7068383824052748e-06,0.5259259259259259,0.08205880133581396
56,hybrid,0.1,3.1805937939705747e-06,2.56580948041845e-06,6.147843135521241e-06,0.41183552408764934,0.40927749206940167,-0.00037644070999204304,-1.7149387156953626e-06,0.40927792350153613,-0.00037600927785758076,-1.711069506948426e-06,0.5333333333333333,0.08193078655587875
57,hybrid,0.1,3.1669366898661968e-06,2.5550367395373552e-06,6.1189995032884196e-06,0.411266272772526,0.4086392612643468,-0.0003790328245095176,-1.7188776250785668e-06,0.40863951364917844,-0.00037878043967787267,-1.7158487283535273e-06,0.5333333333333333,0.08180365881777127
58,hybrid,0.1,3.1593109548848328e-06,2.5496841636679818e-06,6.096267912168503e-06,0.4105794339997134,0.4080033376428628,-0.00038243332809390074,-1.7262365039232062e-06,0.40800384971774223,-0.0003819212532144567,-1.722036763949559e-06,0.5370370370370371,0.08167715419419135
59,hybrid,0.1,3.148417600813694e-06,2.541142635534359e-06,6.072749652793344e-06,0.4099267443736162,0.4073643156699266,-0.00038556182705340447,-1.7325270086704847e-06,0.4073649274508819,-0.00038495004609812034,-1.7278851275188923e-06,0.5518518518518518,0.081549975499396
60,hybrid,0.1,3.141894804716319e-06,2.5359576294289086e-06,6.059371752874103e-06,0.4092254871722233,0.4067346190800905,-0.0003883743399624162,-1.7372529268734561e-06,0.4067350183412374,-0.00038797507881555005,-1.7335572645512548e-06,0.5555555555555556,0.08142459868401059
61,hybrid,0.1,3.1380019487929695e-06,2.532834436970961e-06,6.0516751182200835e-06,0.40872487442385186,0.4061090255163575,-0.00039196976243999204,-1.7453738907069602e-06,0.4061099554647805,-0.0003910398140170024,-1.7393192832326158e-06,0.562962962962963,0.0813001990557595
62,hybrid,0.1,3.129592469162716e-06,2.5268251310611447e-06,6.0276733810157165e-06,0.40807958541405265,0.4054842006967643,-0.00039455248890468697,-1.749249008045384e-06,0.40548477796975096,-0.00039397521591799656,-1.744800679587819e-06,0.562962962962963,0.0811757506371338
63,hybrid,0.1,3.1238116741282665e-06,2.5216430214938814e-06,6.021686526343851e-06,0.4074188420210511,0.4048618065454682,-0.0003980068747630461,-1.7567382654012605e-06,0.40486283535696216,-0.00039697806326910445,-1.7503178365743763e-06,0.562962962962963,0.08105196268404626
64,hybrid,0.1,3.114365479757114e-06,2.5148305632941297e-06,5.995349164629842e-06,0.40680875066682365,0.40424610617992346,-0.00040105463919565265,-1.7625445759489658e-06,0.4042469670985984,-0.0004001937205206918,-1.7568831273462098e-06,0.5666666666666667,0.08092943216382383
65,hybrid,0.1,3.108030028075492e-06,2.5108848347515954e-06,5.971451933238959e-06,0.40628216047055615,0.4036330625965914,-0.0004042790603791535,-1.7691136451935868e-06,0.4036337853458413,-0.0004035563111292051,-1.764064821289116e-06,0.5666666666666667,0.0808074683313941
66,hybrid,0.1,3.100234932985397e-06,2.5034817593938223e-06,5.967531735915749e-06,0.4056478670409459,0.4030197812441611,-0.0004068062892308433,-1.772813820389126e-06,0.4030201649706429,-0.00040642256274903144,-1.7693050903506773e-06,0.5703703703703704,0.08068531750667839
67,hybrid,0.1,3.096959637826785e-06,2.5023037621709758e-06,5.946558756558092e-06,0.4050068925545312,0.40240988950047696,-0.00041029474751835826,-1.7805327944581833e-06,0.4024103078756159,-0.0004098763723794363,-1.776841660809371e-06,0.5740740740740741,0.08056403684959906
68,hybrid,0.1,3.092980224915879e-06,2.4996019155695407e-06,5.933783093463382e-06,0.4045146563037263,0.401807627753816,-0.00041384624257162494,-1.7884312658888492e-06,0.40180804877596604,-0.0004134252204215927,-1.7847010735704352e-06,0.5740740740740741,0.08044429479927752
69,hybrid,0.1,3.0869648793394497e-06,2.4942716386607656e-06,5.926932406786845e-06,0.40397138939105554,0.40120422959355995,-0.0004171919170856686,-1.7956451063036547e-06,0.4012047806309155,-0.00041664087973009023,-1.7913312832788146e-06,0.5740740740740741,0.08032428430212912
70,hybrid,0.1,3.0806703941717867e-06,2.4894758823414644e-06,5.911945118303221e-06,0.40332607721238106,0.400605779264597,-0.0004207704374958321,-1.803813244119544e-06,0.4006066955660491,-0.0004198541360437291,-1.7978463506589863e-06,0.5740740740740741,0.08020530994041858
71,hybrid,0.1,3.0758949842292186e-06,2.4859781861820535e-06,5.899167980471647e-06,0.4027928035142671,0.40001512909192627,-0.0004238289543603835,-1.8096841674889613e-06,0.4000158139846599,-0.00042314406162674567,-1.8047515477157688e-06,0.5777777777777777,0.08008779160925733
72,hybrid,0.1,3.072153767606227e-06,2.483919469878242e-06,5.882342977279857e-06,0.40210809552472926,0.3994216285548703,-0.0004274434745443756,-1.8177640303783382e-06,0.39942238988606177,-0.00042668214335289667,-1.8125921512528523e-06,0.5777777777777777,0.07996981440588292
73,hybrid,0.1,3.0651318636462105e-06,2.4780693757658995e-06,5.8706248788031075e-06,0.40158437894658877,0.3988351334805616,-0.0004306598574679854,-1.8244873813138976e-06,0.3988359757965492,-0.00042981754148035956,-1.8188650029837394e-06,0.5740740740740741,0.07985315866760591
74,hybrid,0.1,3.0638994961458628e-06,2.477524387218382e-06,5.8637510892748e-06,0.4010099701671668,0.3982492920573331,-0.0004344394353236747,-1.8333027087654103e-06,0.3982505045967846,-0.000433226895872163,-1.8261836859158353e-06,0.5740740740740741,0.07973674629853136
75,hybrid,0.1,3.0589371654333138e-06,2.47409645142145e-06,5.848407140118637e-06,0.4003658030729903,0.39766433446640864,-0.00043784964744381094,-1.8406763760160367e-06,0.3976653724952788,-0.0004368116185736737,-1.8343125866667658e-06,0.5814814814814815,0.0796204368227705
76,hybrid,0.1,3.058493269978518e-06,2.475156098256635e-06,5.833371717218832e-06,0.39983417626751316,0.3970891234283701,-0.0004412465786203801,-1.8483025103826697e-06,0.39709015592990826,-0.0004402140770822238,-1.8417118940964997e-06,0.5851851851851851,0.0795060740013981
77,hybrid,0.1,3.0512071616186815e-06,2.4686827798628844e-06,5.825243817557968e-06,0.3993064352224302,0.3965106255900584,-0.0004445879171287026,-1.8553169830029309e-06,0.3965113938241077,-0.0004438196830793828,-1.8499584148522577e-06,0.5814814814814815,0.07939104270143742
78,hybrid,0.1,3.0486579826972512e-06,2.467044221746359e-06,5.816137609508927e-06,0.398615606173803,0.3959324927758434,-0.00044804257489960975,-1.862725162390575e-06,0.395933312294043,-0.00044722305670003015,-1.8573505924868107e-06,0.5814814814814815,0.07927610707014861
79,hybrid,0.1,3.0441382069420104e-06,2.463722265698244e-06,5.804159412437663e-06,0.3981118697553985,0.39535660109845067,-0.0004519117998091349,-1.8719215554592996e-06,0.3953575037888889,-0.00045100910937090344,-1.8661748779557025e-06,0.5888888888888889,0.07916170257965197
80,hybrid,0.1,3.0417383011917513e-06,2.461645170864388e-06,5.8009313032736284e-06,0.39743954935315184,0.39478835816499364,-0.0004552674434187276,-1.8790836432600023e-06,0.39478907283751713,-0.0004545527708952335,-1.874090865659414e-06,0.5888888888888889,0.07904872512168247
81,hybrid,0.1,3.037253021850073e-06,2.458669021706298e-06,5.785840001437753e-06,0.39707029307458086,0.3942224996272425,-0.00045896211113372054,-1.8877756193399716e-06,0.3942233298440711,-0.0004581318943051027,-1.882231722905004e-06,0.5888888888888889,0.07893629234767524
82,hybrid,0.1,3.0383566163590252e-06,2.4608459338189816e-06,5.775106825400437e-06,0.3964153423575743,0.39366144275635057,-0.00046281469950837373,-1.8968401190263585e-06,0.39366246163001967,-0.0004617958258392729,-1.8905283000800579e-06,0.6,0.07882485149117179
83,hybrid,0.1,3.0343391613288533e-06,2.456873630318689e-06,5.774655310101649e-06,0.3959181771139727,0.39310040365024035,-0.0004667400161206259,-1.9063773665078118e-06,0.393101657548542,-0.00046548611781899174,-1.8990382098737178e-06,0.6074074074074074,0.0787134287332722
84,hybrid,0.1,3.0281138257377195e-06,2.4521237633305086e-06,5.759900624072104e-06,0.3952303334485717,0.39253643780479375,-0.0004700940809069243,-1.913459302435854e-06,0.39253750210200034,-0.00046902978370033654,-1.9071297040110344e-06,0.6037037037037037,0.07860130637714013
85,hybrid,0.1,3.0275944848588126e-06,2.452544023307191e-06,5.7505046155162155e-06,0.3947870163780488,0.39198062636284353,-0.00047375790570003407,-1.921782840861631e-06,0.39198172501427464,-0.00047265925426892563,-1.915440290500359e-06,0.6074074074074074,0.07849087685370872
86,hybrid,0.1,3.024681969769545e-06,2.4501554686956378e-06,5.745265010739071e-06,0.3942868593752081,0.3914327130615786,-0.00047723143748845676,-1.9294430173000515e-06,0.3914335452188778,-0.0004763992801892769,-1.924097796895301e-06,0.6074074074074074,0.07838198889981342
87,hybrid,0.1,3.0221250633121687e-06,2.448785401913007e-06,5.733396613991613e-06,0.3936374806226194,0.39087690143381476,-0.00048089818669394546,-1.937993512398685e-06,0.39087792515742703,-0.00047987446308167536,-1.9319936445959577e-06,0.6148148148148148,0.07827155992410174
88,hybrid,0.1,3.018504890664869e-06,2.446091524773713e-06,5.724133658911552e-06,0.3931902704293649,0.39032978982818045,-0.00048476679935899325,-1.9471066724752423e-06,0.3903309191253889,-0.0004836375021505246,-1.9408087710622458e-06,0.6148148148148148,0.07816291132550789
89,hybrid,0.1,3.017219780184683e-06,2.4453614022014095e-06,5.718583779832737e-06,0.3927147485032261,0.38978691169206475,-0.00048811906815099393,-1.9542529420010324e-06,0.38978751192495203,-0.00048751883526371165,-1.95012143915644e-06,0.6148148148148148,0.07805500615204315
90,hybrid,0.1,3.015225765175227e-06,2.4439050612614664e-06,5.713207039137608e-06,0.3922426844232036,0.38924823332937164,-0.0004921801390593838,-1.9643201748903677e-06,0.38924918507410944,-0.0004912283943215856,-1.958695735354511e-06,0.6148148148148148,0.07794808269368621
91,hybrid,0.1,3.0099581063302694e-06,2.4393115381749574e-06,5.706465681553118e-06,0.3914978215363688,0.3887106340493751,-0.0004958436227286422,-1.9726038642554618e-06,0.3887115107034057,-0.0004949669686980518,-1.9673706670411857e-06,0.6148148148148148,0.07784129553442075
92,hybrid,0.1,3.0100009619221313e-06,2.44041207983201e-06,5.695888820901217e-06,0.39114054783480934,0.38817545260642344,-0.0004998203955875469,-1.9825245172017895e-06,0.38817638112829866,-0.000498891873712326,-1.9768625845143373e-06,0.6148148148148148,0.0777350546004022
93,hybrid,0.1,3.0083562100600314e-06,2.4390676321667075e-06,5.692885778933233e-06,0.3904992202483977,0.38764334227170716,-0.0005034733490426602,-1.990916552948609e-06,0.3876441158502855,-0.0005026997704642988,-1.985798161513257e-06,0.6185185185185185,0.07762936312414996
94,hybrid,0.1,3.0070374010899924e-06,2.438340332741808e-06,5.686970683481838e-06,0.3900687541421869,0.38711293191299184,-0.0005072598517530946,-1.9997251778396856e-06,0.3871136786533442,-0.0005065131114007637,-1.9947822516354374e-06,0.6185185185185185,0.07752403835294899
95,hybrid,0.1,3.002352687161243e-06,2.4341515510163965e-06,5.68201136144847e-06,0.38953389379327974,0.3865824332274733,-0.0005111829460119899,-2.0091390042182113e-06,0.38658336529349624,-0.0005102508799890715,-2.003514648988669e-06,0.6185185185185185,0.07741872323469706
96,hybrid,0.1,3.0032891436175093e-06,2.436172162197241e-06,5.671169814202678e-06,0.38896489478461727,0.3860572486161757,-0.0005150375798407825,-2.0185200866538176e-06,0.3860582251536441,-0.0005140610423723935,-2.0125606120005818e-06,0.6222222222222222,0.0773144572392033
97,hybrid,0.1,2.9982398426830256e-06,2.4314789207232155e-06,5.667609219598102e-06,0.3884202523128365,0.38553199750888123,-0.0005192674799175956,-2.0290181299293785e-06,0.3855333949037134,-0.0005178700850854145,-2.021434321189798e-06,0.6222222222222222,0.07721025299775977
98,hybrid,0.1,2.997428503967372e-06,2.4316498145478565e-06,5.657786894195155e-06,0.38787589776614373,0.38500876689757785,-0.0005229059868545605,-2.037332622267492e-06,0.38500991620133285,-0.0005217566830995612,-2.030767238470272e-06,0.6222222222222222,0.07710633457688648
99,hybrid,0.1,2.9982827585176596e-06,2.4320498517327786e-06,5.6623290678488054e-06,0.387429520351677,0.384489400085236,-0.0005271240908701902,-2.047595095510605e-06,0.38449095656580407,-0.0005255676103021467,-2.0396851829354665e-06,0.6222222222222222,0.07700330483522123
