target_snapshot_mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,1,0.18522853065767886,0.002317217047735327,0.9816724445713556,0.9999964494146629
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,2,0.2375981912174118,0.002875962916869323,0.9729902573839878,0.9999951694183771
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,3,0.24624602031084,0.0029465998614521833,0.9709967135795751,0.9999951275083842
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,4,0.223838876377669,0.002696114170441701,0.9757781842146848,0.9999960466621081
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,5,0.18489511000478523,0.002265430784336387,0.9832652509805406,0.9999972536814828
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,6,0.15105318485532004,0.0019517651173556639,0.9888041097993471,0.9999979707477957
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,7,0.13195684615392006,0.0017494684496774913,0.9914633346587156,0.9999983370350682
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,8,0.12175000152267408,0.001652708429764688,0.9927423809249085,0.9999984672433143
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,9,0.1147548251969462,0.0016309251967800008,0.9935693876093096,0.9999984858204058
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,10,0.10347979346030622,0.0014991975912329782,0.9947611040999865,0.9999987373140062
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,11,0.09287923520104088,0.0014473088797153475,0.9957868924352983,0.9999988316211775
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,12,0.08758199120812903,0.001394869484042245,0.996258465736046,0.9999989238566371
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,13,0.0796349085411637,0.0013413246307111596,0.9969168829820194,0.9999989970543213
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,14,0.07687928622712834,0.001398698818969139,0.9971202148951803,0.999998917819819
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,15,0.0726349108787799,0.0013018364539451217,0.9974799599744941,0.9999990683192322
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,16,0.08369319776439017,0.0015549004130138385,0.996702066691521,0.9999986793256023
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,17,0.0655899567363843,0.0011537962481533472,0.9979332739660073,0.9999992614179467
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,18,0.06204551580630459,0.001138536190465052,0.9981670571587943,0.9999992989319791
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,19,0.06503708156178209,0.0012671140623315004,0.997975535498828,0.9999991312812272
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,20,0.06679338725144947,0.0012831000071265748,0.9978517051792801,0.9999991144599957
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,21,0.06208656476102918,0.0011875288077886621,0.9981368599626175,0.9999992417294884
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,22,0.07116073953622085,0.001417158487736588,0.9975152426564025,0.9999988505355143
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,23,0.06579902375660715,0.0012931267160698674,0.997891212711432,0.9999991070424284
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,24,0.06363740009194178,0.0012511529263559175,0.9980727258194056,0.9999991680682138
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,25,0.0654767668009911,0.0012952067179829772,0.9979803700683856,0.999999110589167
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,26,0.06172582785355997,0.0012014730359626866,0.998167503066776,0.9999992155643305
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,27,0.0614721684194335,0.0012412612369575838,0.9981939489255156,0.9999992057255079
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,28,0.06232374383478745,0.001236875339081779,0.9981615197606025,0.9999991816656502
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,29,0.0590172660115305,0.0011553248551368891,0.9983353062558324,0.9999992703996797
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,30,0.060785211983617124,0.0011950711227967396,0.9982433748899249,0.9999992098284366
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,31,0.06028772847339636,0.001267889048893571,0.9982609907812664,0.9999991412432975
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,32,0.058746540261925516,0.0012569708705336185,0.998366205320943,0.9999991577599717
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,33,0.05705464572658671,0.001131229330216177,0.9984407540033219,0.9999992996999897
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,34,0.06063432165343162,0.0012906571135884218,0.9982652341412723,0.9999990976258728
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,35,0.059258293139566896,0.0012769425879012911,0.9983316603541367,0.9999990992873153
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,36,0.06324984632640404,0.0013390859894598863,0.9981119489934086,0.999999024953705
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,37,0.05916860404957273,0.001331262444991036,0.9983336377846278,0.9999990474538585
