case_name,seed,run_id,run_summary_path,intervention_step_offsets,increment_mode,run_status,failure_kind,nan_incidence_flag,selected_epoch,val_accuracy,test_accuracy,gate_passing_epoch_count,seed_gate_positive,selected_epoch_passes_gate,selector_fallback_used,val_transported_final_energy,val_report_output_mse,val_terminal_rowspace_rms,val_terminal_rowspace_fraction,runtime_proxy_seconds
live_carry_cached_increment_lower_bound,0,live_carry_cached_increment_lower_bound_s0,runs/live_carry_cached_increment_lower_bound/seed_0/summary.json,"-2,-1",cached_successor_increment_lower_bound,success,,0.0,53,0.774074074074074,0.8037037037037037,11,1.0,1.0,0.0,0.31354878478990483,0.06314540407150726,0.14663237946710544,0.5338841277780443,40.02885780000361
live_carry_cached_increment_lower_bound,1,live_carry_cached_increment_lower_bound_s1,runs/live_carry_cached_increment_lower_bound/seed_1/summary.json,"-2,-1",cached_successor_increment_lower_bound,success,,0.0,56,0.8666666666666667,0.8333333333333334,23,1.0,1.0,0.0,0.2883587200323984,0.058831185630958856,0.1559071239830204,0.553738155927793,40.695000799998525
live_carry_cached_increment_lower_bound,2,live_carry_cached_increment_lower_bound_s2,runs/live_carry_cached_increment_lower_bound/seed_2/summary.json,"-2,-1",cached_successor_increment_lower_bound,success,,0.0,51,0.7962962962962963,0.8222222222222222,18,1.0,1.0,0.0,0.31112224024841095,0.06305688193847164,0.16462856925110272,0.5497123213669926,40.27652439999656
live_carry_cached_increment_lower_bound,3,live_carry_cached_increment_lower_bound_s3,runs/live_carry_cached_increment_lower_bound/seed_3/summary.json,"-2,-1",cached_successor_increment_lower_bound,success,,0.0,54,0.8703703703703703,0.8555555555555555,13,1.0,1.0,0.0,0.29446062853050026,0.05962601412630925,0.15289029224004552,0.5323729287710611,40.44697479999013
live_carry_cached_increment_lower_bound,4,live_carry_cached_increment_lower_bound_s4,runs/live_carry_cached_increment_lower_bound/seed_4/summary.json,"-2,-1",cached_successor_increment_lower_bound,success,,0.0,60,0.8740740740740741,0.8592592592592593,19,1.0,1.0,0.0,0.28645757391987076,0.058983595890448284,0.14816934868197493,0.5544193286786282,39.77355130000069
increment_direction_trust_region_keep_live_norm_30,0,increment_direction_trust_region_keep_live_norm_30_s0,runs/increment_direction_trust_region_keep_live_norm_30/seed_0/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,53,0.8037037037037037,0.8407407407407408,0,0.0,0.0,1.0,0.3044381803208057,0.05988247650728424,0.14283822360100487,0.509808138454983,41.70331499999884
increment_direction_trust_region_keep_live_norm_30,1,increment_direction_trust_region_keep_live_norm_30_s1,runs/increment_direction_trust_region_keep_live_norm_30/seed_1/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,54,0.8777777777777778,0.8333333333333334,14,1.0,1.0,0.0,0.2877787538500636,0.05791244899159456,0.1477925114787518,0.5267273858683278,42.28545309999754
increment_direction_trust_region_keep_live_norm_30,2,increment_direction_trust_region_keep_live_norm_30_s2,runs/increment_direction_trust_region_keep_live_norm_30/seed_2/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,58,0.8222222222222222,0.8296296296296296,0,0.0,0.0,1.0,0.29390084140511447,0.058780587472545866,0.15578651030650564,0.51707725181913,41.21576970000024
increment_direction_trust_region_keep_live_norm_30,3,increment_direction_trust_region_keep_live_norm_30_s3,runs/increment_direction_trust_region_keep_live_norm_30/seed_3/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,50,0.8777777777777778,0.8703703703703703,0,0.0,0.0,1.0,0.29254743857547655,0.057920074064796476,0.14222100314089164,0.48735290442068724,41.09761969999818
increment_direction_trust_region_keep_live_norm_30,4,increment_direction_trust_region_keep_live_norm_30_s4,runs/increment_direction_trust_region_keep_live_norm_30/seed_4/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,57,0.8777777777777778,0.8592592592592593,7,1.0,1.0,0.0,0.2846305797662097,0.057229653873502505,0.14299438428567102,0.5237824448705941,41.417663399995945
