epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
18,hybrid,0.1,0.5,0.2,0.1,5.486196577588225e-06,4.376401012790793e-06,3.3495162198201582e-06,1.026884792970636e-06,8.373159811254551e-06,1.3545727015967462e-06,4.305125316289954e-07,2.724795836719764e-07,0.4385998290120058,0.43658087889152025,-0.0002918908250612029,-1.5837808053630888e-06,0.43657738700106374,-0.00029538271551771134,-1.6014103939829846e-06,0.34444444444444444,0.0873745539433163
19,hybrid,0.1,0.5,0.2,0.1,5.413115240831713e-06,4.3153997380410065e-06,3.2937091130122107e-06,1.0216906250287958e-06,8.285086769528833e-06,1.33587194655479e-06,4.30346633881753e-07,2.692068258378235e-07,0.4378374477603922,0.43578206770232186,-0.0002924860555965636,-1.5825369648787564e-06,0.4357785313732608,-0.00029602238465764596,-1.6003285902722723e-06,0.34814814814814815,0.08721491075158368
20,hybrid,0.1,0.5,0.2,0.1,5.341919578036543e-06,4.257998559610045e-06,3.2396869061233553e-06,1.0183116534866906e-06,8.183212229612776e-06,1.3155940906867073e-06,4.3015289114328963e-07,2.655997954652192e-07,0.43705793217932687,0.43498529533178587,-0.00029401830167674614,-1.5857226687329533e-06,0.4349819632533178,-0.00029735038014483406,-1.6023630217872347e-06,0.3592592592592593,0.08705586272669252
21,hybrid,0.1,0.5,0.2,0.1,5.284477902769435e-06,4.208836749080084e-06,3.1948105340314467e-06,1.0140262150486371e-06,8.123501719736691e-06,1.3022828672780608e-06,4.299969486599153e-07,2.6329098171568147e-07,0.43623370183170573,0.43419399014145454,-0.000294851269120322,-1.5850980011224548e-06,0.43419087200832285,-0.0002979694022520185,-1.6004880969838222e-06,0.37037037037037035,0.08689776828211497
22,hybrid,0.1,0.5,0.2,0.1,5.216386056320837e-06,4.15420433424906e-06,3.142060586432838e-06,1.012143747816221e-06,8.023800763081488e-06,1.2829713438584253e-06,4.2981016383518573e-07,2.598016457636302e-07,0.4355099336528763,0.433407790525779,-0.0002959737542942431,-1.5856157134812234e-06,0.4334048683559995,-0.00029889592407372767,-1.5998866237719553e-06,0.37777777777777777,0.08674075285601465
23,hybrid,0.1,0.5,0.2,0.1,5.159161974036454e-06,4.107983215979491e-06,3.0994760617452806e-06,1.0085071542342104e-06,7.942437707029794e-06,1.266929767868736e-06,4.296334396728286e-07,2.5693498735398343e-07,0.43468620204800673,0.4326259302872171,-0.00029791335824452814,-1.5899081604667784e-06,0.43262334534872104,-0.00030049829674055895,-1.602344949536616e-06,0.3925925925925926,0.08658476872909232
24,hybrid,0.1,0.5,0.2,0.1,5.096099023925331e-06,4.055831863666025e-06,3.050521664796281e-06,1.005310198869744e-06,7.862358735885848e-06,1.2505522091479636e-06,4.2946929538937875e-07,2.5403128667072067e-07,0.4339585739621049,0.4318532455975351,-0.0002991948382801146,-1.590509663444386e-06,0.4318505477761489,-0.00030189265966629186,-1.6034912424704533e-06,0.40370370370370373,0.08643048808716304
25,hybrid,0.1,0.5,0.2,0.1,5.0390060134160415e-06,4.009394325541853e-06,3.0064872817893808e-06,1.0029070437524717e-06,7.783466489134337e-06,1.235352565301824e-06,4.292874189267097e-07,2.5126503896075575e-07,0.43321144027441516,0.43108307244677013,-0.0003003786781577422,-1.5906029514718082e-06,0.4310804318572963,-0.00030301926763159903,-1.603186396458711e-06,0.4148148148148148,0.08627669022498557
26,hybrid,0.1,0.5,0.2,0.1,4.985745520441275e-06,3.964207923164267e-06,2.966444689284204e-06,9.977632338800623e-07,7.724362542232296e-06,1.2230632182278654e-06,4.29133133015734e-07,2.4910134305377773e-07,0.43248454679759424,0.4303220279734993,-0.0003016024248462812,-1.5905990912323147e-06,0.43031949581848083,-0.00030413457986472325,-1.6025275103696303e-06,0.4222222222222222,0.08612472607966912
27,hybrid,0.1,0.5,0.2,0.1,4.928649674598189e-06,3.917696241956657e-06,2.9236122356074593e-06,9.940840063491975e-07,7.64660724422628e-06,1.2073565035242272e-06,4.289626853625231e-07,2.462927082189054e-07,0.4317226494789672,0.4295609764354386,-0.00030295474100705544,-1.5911004235559783e-06,0.42955866710061186,-0.000305264075833811,-1.601767858698392e-06,0.42592592592592593,0.08597278623528913
28,hybrid,0.1,0.5,0.2,0.1,4.8788357518951135e-06,3.877961585880327e-06,2.884164345548979e-06,9.937972403313477e-07,7.571730662559248e-06,1.1931900106383986e-06,4.288007252321022e-07,2.4370109975886244e-07,0.43092447712171034,0.4288088576799439,-0.00030434972424692175,-1.5913244757157516e-06,0.42880638567700907,-0.0003068217271817719,-1.6028065477231021e-06,0.43703703703703706,0.08582264148083817
29,hybrid,0.1,0.5,0.2,0.1,4.8273288218948376e-06,3.8366055635304796e-06,2.846897422691975e-06,9.897081408385051e-07,7.496593833158635e-06,1.1786122005031975e-06,4.2862666481528156e-07,2.410638750484935e-07,0.4302657851143941,0.42805431764577984,-0.0003065108430492791,-1.5953612020379662e-06,0.4280520934103182,-0.0003087350785109244,-1.6055191378150477e-06,0.4444444444444444,0.08567216569776583
30,hybrid,0.1,0.5,0.2,0.1,4.783181561940794e-06,3.8000489267033277e-06,2.8128866727431153e-06,9.87162253960212e-07,7.440937188885155e-06,1.1673229434362405e-06,4.284690460759914e-07,2.3903891634895024e-07,0.42946824984918547,0.4273046690241366,-0.0003082786482146993,-1.5972045334856802e-06,0.42730278576333175,-0.0003101619090195573,-1.605530699770217e-06,0.4444444444444444,0.08552258953447026
31,hybrid,0.1,0.5,0.2,0.1,4.733501720608582e-06,3.7599695209302056e-06,2.775017958944967e-06,9.84951561985238e-07,7.369449369897977e-06,1.1539364703182072e-06,4.2831054027003665e-07,2.3658726268857913e-07,0.4287380174576523,0.42656595913222384,-0.00030984387985710793,-1.5978311233971472e-06,0.4265638961675467,-0.00031190684453424877,-1.6070438021375491e-06,0.45555555555555555,0.08537516060241619
32,hybrid,0.1,0.5,0.2,0.1,4.690145556527883e-06,3.7241707494384085e-06,2.7414608300585752e-06,9.827099193798329e-07,7.313895173405872e-06,1.1428998933899143e-06,4.2815688394939525e-07,2.3458528974888766e-07,0.4280541653459663,0.4258313056244434,-0.0003116192079576918,-1.5993909472554945e-06,0.425829280703389,-0.0003136441290120806,-1.6083588035466635e-06,0.4666666666666667,0.08522858496648021
33,hybrid,0.1,0.5,0.2,0.1,4.64368751783547e-06,3.6868475118840124e-06,2.7065495835273557e-06,9.802979283566562e-07,7.2458798203846694e-06,1.13022982748288e-06,4.2798806330444463e-07,2.3225202391299115e-07,0.4273714241016348,0.42510200196944914,-0.00031378697180522996,-1.602699087866334e-06,0.42510009242982416,-0.00031569651143020794,-1.6110354186610277e-06,0.4740740740740741,0.08508315778825087
34,hybrid,0.1,0.5,0.2,0.1,4.601778469315712e-06,3.6521696060716145e-06,2.674950863548737e-06,9.772187425228774e-07,7.192871896201048e-06,1.1195922293418857e-06,4.2783504624726737e-07,2.3032167362399238e-07,0.42665503259096516,0.42437205600474615,-0.00031586669532884804,-1.6056258102880672e-06,0.4243705322313224,-0.0003173904687526208,-1.611905846192539e-06,0.4740740740740741,0.084937584540015
35,hybrid,0.1,0.5,0.2,0.1,4.562729830818934e-06,3.6201730605844517e-06,2.6451586571246345e-06,9.750144034598176e-07,7.140383310109936e-06,1.1097216318061248e-06,4.2768980055674534e-07,2.2851843922348868e-07,0.42599226015101976,0.4236559042060779,-0.0003180680472948394,-1.6088607379395028e-06,0.4236545454934829,-0.00031942675988982927,-1.614251535453072e-06,0.4703703703703704,0.08479479445067455
36,hybrid,0.1,0.5,0.2,0.1,4.520811142219927e-06,3.5875647644326147e-06,2.6139440592568885e-06,9.736207051757262e-07,7.071040827495717e-06,1.0969213123055757e-06,4.275273621424441e-07,2.2614229503774072e-07,0.42523271019695963,0.42293833312313744,-0.00032007213320839334,-1.61107231640381e-06,0.42293705021915795,-0.00032135503718788705,-1.6160232694292093e-06,0.4666666666666667,0.08465168105126918
37,hybrid,0.1,0.5,0.2,0.1,4.478543694316131e-06,3.5523817559659497e-06,2.5817519892635435e-06,9.706297667024057e-07,7.0186404495656745e-06,1.0868154883437558e-06,4.273739174057996e-07,2.2429789339361544e-07,0.4245790325504716,0.42222766331384043,-0.00032189214673722377,-1.6122331950671085e-06,0.42222634723430064,-0.0003232082262770164,-1.6173098859873219e-06,0.4703703703703704,0.08450991109211553
38,hybrid,0.1,0.5,0.2,0.1,4.4452853514974814e-06,3.525124089977794e-06,2.557874067088604e-06,9.672500228891896e-07,6.974660477102244e-06,1.078028030212282e-06,4.272335755234223e-07,2.2269521380946362e-07,0.4237664015342516,0.4215159609684358,-0.00032381898139161036,-1.6138616259074763e-06,0.4215148324713829,-0.0003249474784445261,-1.6179589023641503e-06,0.4777777777777778,0.08436795598996548
39,hybrid,0.1,0.5,0.2,0.1,4.406638972002857e-06,3.4948623854562132e-06,2.5278595409952546e-06,9.670028444609587e-07,6.9117414317042896e-06,1.0668879730366897e-06,4.2707396639287465e-07,2.2060244337621376e-07,0.4231261481807854,0.42081507615397024,-0.0003259870772401863,-1.6164833654623133e-06,0.4208140351689028,-0.0003270280623076105,-1.6201254385515558e-06,0.48518518518518516,0.08422821264624208
40,hybrid,0.1,0.5,0.2,0.1,4.3745050347044464e-06,3.468859284583332e-06,2.504709573753264e-06,9.64149710830068e-07,6.866192765826012e-06,1.0584395028697208e-06,4.269310020505475e-07,2.1902647353851357e-07,0.4223460306526977,0.42011398869520117,-0.00032829691629354674,-1.6197452755210514e-06,0.4201130508775238,-0.00032923473397089564,-1.62285887140304e-06,0.4888888888888889,0.08408845712229895
41,hybrid,0.1,0.5,0.2,0.1,4.3390063072786726e-06,3.4397653697898503e-06,2.47814023810312e-06,9.6162513168673e-07,6.8190552841240705e-06,1.0492066782660729e-06,4.2678470314810273e-07,2.1733540907641448e-07,0.4217160943602134,0.4194155154807351,-0.00033067182040580345,-1.6233144984031174e-06,0.4194150010468346,-0.00033118625430628157,-1.6242851812758483e-06,0.4962962962962963,0.08394923746022818
42,hybrid,0.1,0.5,0.2,0.1,4.304576680712007e-06,3.4136184075254694e-06,2.4522073120945694e-06,9.614110954308996e-07,6.756740505487308e-06,1.0383399406407052e-06,4.2663518431530093e-07,2.1528422263780622e-07,0.4212046732678436,0.418724049549377,-0.00033350491794875703,-1.628954206810238e-06,0.418723546996953,-0.0003340074703727103,-1.629828948649883e-06,0.5037037037037037,0.08381151089346514
43,hybrid,0.1,0.5,0.2,0.1,4.2710828775035595e-06,3.3849409827938285e-06,2.4275456096565244e-06,9.57395373137304e-07,6.721273493489218e-06,1.0315059964183573e-06,4.2649334831964686e-07,2.1401454536081017e-07,0.420398897396851,0.4180344404882022,-0.0003361500838985898,-1.6335139921515372e-06,0.4180341824056094,-0.0003364081664913865,-1.6332272086304258e-06,0.5111111111111111,0.08367411811442016
44,hybrid,0.1,0.5,0.2,0.1,4.243358003654787e-06,3.3629353236805282e-06,2.4069924472048196e-06,9.559428764757089e-07,6.678524054646375e-06,1.0238443985933887e-06,4.263439106946748e-07,2.125702745096216e-07,0.41976654634721944,0.41735073670978956,-0.0003389563204601598,-1.6387763138442227e-06,0.41735099353766353,-0.0003386994925861919,-1.6359574438092874e-06,0.5111111111111111,0.08353793860604994
45,hybrid,0.1,0.5,0.2,0.1,4.212188737154059e-06,3.33784701462803e-06,2.383563078113235e-06,9.542839365147956e-07,6.633040707834745e-06,1.0157137696702846e-06,4.262141219666381e-07,2.1103765174255463e-07,0.419057584100205,0.41667747503177965,-0.00034088745438953794,-1.63995993119744e-06,0.41667752879776093,-0.00034083368840825967,-1.638106599091872e-06,0.5111111111111111,0.08340367249723384
46,hybrid,0.1,0.5,0.2,0.1,4.184347999489618e-06,3.315745275662865e-06,2.3633485398561533e-06,9.523967358067115e-07,6.59011099720504e-06,1.0081126962570406e-06,4.2606034279309327e-07,2.0959162410624845e-07,0.41836599082721576,0.4160042681057079,-0.0003436394439332302,-1.644951708248423e-06,0.41600479201577195,-0.00034311553386917604,-1.6407740099216308e-06,0.5185185185185185,0.08326958150992823
47,hybrid,0.1,0.5,0.2,0.1,4.1541554682917705e-06,3.291545483438008e-06,2.340609360611967e-06,9.509361228260412e-07,6.5457422965440645e-06,9.997308435442287e-07,4.259410959341616e-07,2.0803575519935538e-07,0.41771678566213566,0.41533508920763956,-0.00034558668386869273,-1.6460753720456858e-06,0.4153351228111585,-0.00034555308034978083,-1.644269652306587e-06,0.5185185185185185,0.08313613517830165
48,hybrid,0.1,0.5,0.2,0.1,4.127053412725781e-06,3.270364124637641e-06,2.321412197383468e-06,9.489519272541727e-07,6.501285296380368e-06,9.920423626060107e-07,4.257878212286983e-07,2.0656075845010363e-07,0.41717250058566097,0.4146667236251591,-0.00034848480033955465,-1.651720954242271e-06,0.4146670514072006,-0.00034815701829804535,-1.6484639961421082e-06,0.5185185185185185,0.08300304168509974
49,hybrid,0.1,0.5,0.2,0.1,4.100356534682985e-06,3.2489283251615894e-06,2.3024489647688987e-06,9.464793603926908e-07,6.462052388871277e-06,9.849382636224787e-07,4.25656348035721e-07,2.0522297063426791e-07,0.4164088512806698,0.41400264277640514,-0.0003512748893745865,-1.6567404970099548e-06,0.41400308676883213,-0.00035083089694759595,-1.6529206796360896e-06,0.5185185185185185,0.08287078353315594
50,hybrid,0.1,0.5,0.2,0.1,4.073859630794675e-06,3.226531844450314e-06,2.281344528031816e-06,9.451873164184975e-07,6.431690629796832e-06,9.792847247656487e-07,4.255276108054337e-07,2.04158723364678e-07,0.4157646979071511,0.4133485058485771,-0.00035382718582127604,-1.6604872532221258e-06,0.41334903981837867,-0.0003532932160196789,-1.6562500160614282e-06,0.5222222222222223,0.08274046660687967
51,hybrid,0.1,0.5,0.2,0.1,4.048330672542609e-06,3.206805606247085e-06,2.26462922826252e-06,9.421763779845657e-07,6.388134336745611e-06,9.716701298845554e-07,4.253842090567567e-07,2.027116326209618e-07,0.41508220716396105,0.41269327102820247,-0.0003566791832567695,-1.665617597042848e-06,0.4126941666523792,-0.00035578355908005843,-1.6596936034579993e-06,0.5222222222222223,0.08260999004229184
52,hybrid,0.1,0.5,0.2,0.1,4.024652455325196e-06,3.1885862792040953e-06,2.2462928708359836e-06,9.422934083681119e-07,6.347006651588598e-06,9.648401675930088e-07,4.252511389966688e-07,2.0136551096224115e-07,0.4145159259297418,0.4120409566385299,-0.00035967044951307203,-1.6714127450260282e-06,0.41204195186646597,-0.0003586752215770095,-1.665058975367699e-06,0.5185185185185185,0.0824801254176086
53,hybrid,0.1,0.5,0.2,0.1,3.997950459638443e-06,3.1675162313429025e-06,2.2271214852657415e-06,9.403947460771608e-07,6.304932511362252e-06,9.573289320030411e-07,4.251148434297877e-07,1.9994097715931485e-07,0.4138449639576945,0.41139113434222774,-0.00036248499344027074,-1.676365675956599e-06,0.41139196116056725,-0.00036165817510075415,-1.6708118517370712e-06,0.5222222222222223,0.0823507238671336
54,hybrid,0.1,0.5,0.2,0.1,3.975686558835012e-06,3.148760934852353e-06,2.2116438114821696e-06,9.371171233701831e-07,6.2788792768226985e-06,9.52524460955292e-07,4.2498979532002667e-07,1.9903769630038977e-07,0.4132103942612678,0.4107470897693071,-0.0003653845208040907,-1.6818246700713122e-06,0.4107483451438424,-0.0003641291462688212,-1.6742631719169146e-06,0.5259259259259259,0.08222249485802224
55,hybrid,0.1,0.5,0.2,0.1,3.954677071359095e-06,3.1336480656735264e-06,2.1950346788642052e-06,9.386133868093218e-07,6.234092790770589e-06,9.453797682209215e-07,4.2485608724164394e-07,1.9761972660850895e-07,0.4126742605188637,0.4101121052890805,-0.00036817499896729666,-1.6867310911317633e-06,0.41011309232942855,-0.0003671879586192306,-1.6803072063658123e-06,0.5296296296296297,0.08209605605760956
56,hybrid,0.1,0.5,0.2,0.1,3.934571670978353e-06,3.1156164046823203e-06,2.181304465097825e-06,9.34311939584496e-07,6.21916365629676e-06,9.42201947763725e-07,4.247360180501985e-07,1.970389006663569e-07,0.412005341158136,0.4094789391171075,-0.00037111054372734875,-1.6922091709658637e-06,0.4094803488374821,-0.0003697008233527477,-1.6838157813434823e-06,0.5333333333333333,0.08197000993216697
57,hybrid,0.1,0.5,0.2,0.1,3.90925868895401e-06,3.095936308253497e-06,2.16350170971238e-06,9.324345985411173e-07,6.176859932188331e-06,9.348484475974769e-07,4.2460944790410105e-07,1.9563638748168e-07,0.41144698637881794,0.40884967391217797,-0.00037375275986617496,-1.6964694837749955e-06,0.4088509360432813,-0.0003724906287628227,-1.6888004438546053e-06,0.5370370370370371,0.08184468533440883
58,hybrid,0.1,0.5,0.2,0.1,3.892296170273849e-06,3.083503751444903e-06,2.151629976679326e-06,9.318737747655773e-07,6.1424929654664744e-06,9.293378293871473e-07,4.2447636903035815e-07,1.9454312228229895e-07,0.4107696442458077,0.4082227403852173,-0.0003772627919723659,-1.704338948221672e-06,0.40822431928591435,-0.00037568389127529134,-1.6952680113881916e-06,0.5370370370370371,0.08172000063543793
59,hybrid,0.1,0.5,0.2,0.1,3.870155808979162e-06,3.066357841936352e-06,2.1350817354521958e-06,9.312761064841552e-07,6.105183479010474e-06,9.228357873158831e-07,4.2434775008271573e-07,1.9327961914176223e-07,0.41012775104179217,0.40759237883580557,-0.00038053201535603876,-1.7112580483741703e-06,0.4075941079642572,-0.0003788028869043947,-1.7015434665439057e-06,0.5407407407407407,0.08159458217023231
60,hybrid,0.1,0.5,0.2,0.1,3.852656145227797e-06,3.052115093253288e-06,2.1222708317963767e-06,9.298442614569119e-07,6.080657361889384e-06,9.186968087959192e-07,4.2423060658593357e-07,1.924753157855711e-07,0.40943165321798575,0.40697231131646683,-0.0003834174987784045,-1.7163308484511967e-06,0.4069738574715417,-0.0003818713437035437,-1.707456461463939e-06,0.5444444444444444,0.08147114576304905
61,hybrid,0.1,0.5,0.2,0.1,3.835622217828962e-06,3.037665278692218e-06,2.1105826512818456e-06,9.270826274103728e-07,6.061333001772912e-06,9.153807317131794e-07,4.241082501743963e-07,1.9182363895945348e-07,0.4089392436476033,0.40635718859256825,-0.0003869985461675829,-1.7243927252638344e-06,0.4063593414962483,-0.00038484564248753017,-1.7128501688337293e-06,0.5444444444444444,0.08134883742774716
62,hybrid,0.1,0.5,0.2,0.1,3.815586422210333e-06,3.022597851720912e-06,2.096340786720179e-06,9.262570650007327e-07,6.023813718695529e-06,9.092308807937873e-07,4.239895745891957e-07,1.9060719861986878e-07,0.4083031908563804,0.40574242961276336,-0.00038961283299460137,-1.7284397691593692e-06,0.40574425234093675,-0.00038779010482120624,-1.718432669428903e-06,0.5592592592592592,0.0812264084891516
63,hybrid,0.1,0.5,0.2,0.1,3.8013769357534862e-06,3.0107010101779636e-06,2.086971094398247e-06,9.237299157797168e-07,6.00678565730704e-06,9.060334833264945e-07,4.2386925371203446e-07,1.8999735984481918e-07,0.4076481987858786,0.4051313408751071,-0.0003929688356943406,-1.7354862063653396e-06,0.40513368373197894,-0.00039062597882250083,-1.723236663079945e-06,0.5481481481481482,0.08110486194216028
64,hybrid,0.1,0.5,0.2,0.1,3.7816743207845856e-06,2.996055046859074e-06,2.0732771319397257e-06,9.22777914919349e-07,5.968400529613552e-06,8.998194341971709e-07,4.237506597806443e-07,1.887792209641564e-07,0.4070503754191532,0.4045261222466945,-0.000396088274019879,-1.7416227881003696e-06,0.40452832912718023,-0.00039388139353413454,-1.7300227313736397e-06,0.562962962962963,0.08098444210414288
65,hybrid,0.1,0.5,0.2,0.1,3.763345925888336e-06,2.982399997567772e-06,2.059532234936995e-06,9.228677626307773e-07,5.9328277229657384e-06,8.943430975065514e-07,4.2361545746796396e-07,1.8766315602399093e-07,0.4065363317930335,0.4039230407502075,-0.00039948957327895496,-1.7489494404536769e-06,0.4039251456441926,-0.00039738467929389953,-1.737830354732483e-06,0.5666666666666667,0.08086450606469729
