epoch,stage,lambda_id,alpha,lambda_traj_curr,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
12,hybrid,0.1,0.25,0.1,4.6499272100062074e-06,3.9439277983002485e-06,2.2203637986926965e-06,1.7235639996075524e-06,6.695917515281033e-06,3.640766017785601e-07,0.4315701315256787,0.4308817540641194,-0.00015403228569155214,-8.129608635886105e-07,0.43087655839785727,-0.00015922795195366657,-8.393013801508533e-07,0.2814814814814815,0.08620715726996218
13,hybrid,0.1,0.25,0.1,4.608886246436632e-06,3.908448986582859e-06,2.2000868314660436e-06,1.7083621551168152e-06,6.643292521529441e-06,3.6108007700830163e-07,0.42998001070333647,0.42938318899174427,-0.00015864353063760328,-8.345479794698914e-07,0.42937807322506866,-0.00016375929731321515,-8.603102756375009e-07,0.3111111111111111,0.08590836650447638
14,hybrid,0.1,0.25,0.1,4.571609454800142e-06,3.876962211360363e-06,2.180717170684005e-06,1.6962450406763584e-06,6.58852713195407e-06,3.579453024437198e-07,0.4284584512631334,0.42792603806105406,-0.0001631640657944189,-8.550073927860271e-07,0.427920990631013,-0.00016821149583545747,-8.8027298405152e-07,0.3296296296296296,0.0856178404253697
15,hybrid,0.1,0.25,0.1,4.536361467631137e-06,3.847560951890621e-06,2.1645365067413722e-06,1.6830244451492496e-06,6.533156143403089e-06,3.5484901400207523e-07,0.4270467492502985,0.4265131935544284,-0.0001676431153692648,-8.747485332079839e-07,0.42650817922088174,-0.00017265744891592494,-8.996770747025169e-07,0.35555555555555557,0.08533616733395953
16,hybrid,0.1,0.25,0.1,4.504671065637338e-06,3.821107871983635e-06,2.146871477621397e-06,1.6742363943622371e-06,6.483601216913495e-06,3.5203071962354756e-07,0.42560504876028704,0.4251250179200423,-0.0001722668303755781,-8.947400207045815e-07,0.4251200794878282,-0.00017720526258968583,-9.191252575326404e-07,0.37037037037037035,0.08505945695008357
17,hybrid,0.1,0.25,0.1,4.466718328176468e-06,3.7888831051568157e-06,2.1282015478924703e-06,1.6606815572643464e-06,6.429402661817818e-06,3.489495683786995e-07,0.424202667011983,0.4237642877077437,-0.0001772190442714261,-9.159076133225658e-07,0.42375948226353893,-0.00018202448847620678,-9.39446634075819e-07,0.37037037037037035,0.08478830135040304
18,hybrid,0.1,0.25,0.1,4.434247374494486e-06,3.7621677342647116e-06,2.1107187011534277e-06,1.6514490331112835e-06,6.3749455256056815e-06,3.4585087669207223e-07,0.422730367742935,0.42242273189174745,-0.0001817238282324496,-9.34320132084485e-07,0.42241795653066583,-0.00018649918931407106,-9.57549646147496e-07,0.37777777777777777,0.08452089114399598
19,hybrid,0.1,0.25,0.1,4.399378458484313e-06,3.7341749994842456e-06,2.0943162215848863e-06,1.6398587778993597e-06,6.309845914534276e-06,3.4218867546640284e-07,0.4214893581012091,0.42110202280816705,-0.0001865020010667906,-9.536704666679864e-07,0.42109733618280837,-0.00019118862642547585,-9.762920219238394e-07,0.3962962962962963,0.08425770496184677
20,hybrid,0.1,0.25,0.1,4.363783669669729e-06,3.704411215899265e-06,2.0773190981790276e-06,1.6270921177202374e-06,6.254643757862865e-06,3.390807798417736e-07,0.42015863965133204,0.41980095347053814,-0.00019084967205323933,-9.704283790371168e-07,0.4197962495288456,-0.0001955536137457914,-9.929739767462124e-07,0.4148148148148148,0.08399836062851827
21,hybrid,0.1,0.25,0.1,4.331043393256436e-06,3.6771172159609265e-06,2.061323285646939e-06,1.6157939303139878e-06,6.203105286037812e-06,3.36156486917277e-07,0.4187183012002439,0.4185142638945466,-0.00019560469746293663,-9.8881538609401e-07,0.4185095906222801,-0.00020027796972943435,-1.011038729398033e-06,0.43333333333333335,0.0837419737184019
22,hybrid,0.1,0.25,0.1,4.297799209675846e-06,3.6496043261872163e-06,2.047181724364897e-06,1.6024226018223195e-06,6.1488394365575914e-06,3.3310939832870144e-07,0.4174776108325788,0.4172477719695484,-0.00020009377690527463,-1.005366444332094e-06,0.4172430841077097,-0.00020478163874393385,-1.0275232368754466e-06,0.44814814814814813,0.08348957314929073
23,hybrid,0.1,0.25,0.1,4.267704370454709e-06,3.6253150439678964e-06,2.032469806479461e-06,1.592845237488436e-06,6.093867645663481e-06,3.3002561920463335e-07,0.41620499532692123,0.4159955251114646,-0.00020506190408603464,-1.0239097327268201e-06,0.41599087951091285,-0.00020970750463777943,-1.0457089178967716e-06,0.44074074074074077,0.08324011740311012
24,hybrid,0.1,0.25,0.1,4.235799238478379e-06,3.598769048489617e-06,2.0146575173572936e-06,1.584111531132323e-06,6.043141060399276e-06,3.271608394883437e-07,0.4148525839229178,0.41476158465793295,-0.00020985000888851246,-1.0413196752854213e-06,0.4147569909175411,-0.00021444374928036858,-1.0627057246006904e-06,0.43703703703703706,0.08299428693336429
25,hybrid,0.1,0.25,0.1,4.209108202169065e-06,3.577069429383395e-06,2.0016121343494813e-06,1.5754572950339133e-06,5.9958803027208026e-06,3.245074251359048e-07,0.41361999384595294,0.41354037485909007,-0.0002148558018296165,-1.059423204547989e-06,0.41353586453974817,-0.00021936612117151588,-1.0802594839430502e-06,0.4444444444444444,0.08275104613218394
26,hybrid,0.1,0.25,0.1,4.179415892188323e-06,3.55282228856031e-06,1.9880784616010687e-06,1.5647438269592413e-06,5.944337650124648e-06,3.2159838615548533e-07,0.4123426035315023,0.4123358574851083,-0.00021969639937868823,-1.0763600403535434e-06,0.4123313713082782,-0.0002241825762088201,-1.0969375031446866e-06,0.45555555555555555,0.08251111077689739
27,hybrid,0.1,0.25,0.1,4.151670485994717e-06,3.5309911390987106e-06,1.9747850919881655e-06,1.556206047110545e-06,5.88831832481968e-06,3.184751441403853e-07,0.41106066770139976,0.41114437097276585,-0.0002243617734858372,-1.0921668649179427e-06,0.4111398670305729,-0.00022886571567876102,-1.112692757278353e-06,0.4666666666666667,0.08227374654925033
28,hybrid,0.1,0.25,0.1,4.124336436163978e-06,3.5082427734420646e-06,1.962796962677387e-06,1.5454458107646772e-06,5.844874577770246e-06,3.160620494488922e-07,0.40989480161908015,0.4099709687695366,-0.00022912663950763745,-1.1079861563777237e-06,0.4099664113190458,-0.0002336840899984094,-1.1286421558676042e-06,0.4703703703703704,0.08204001908180886
29,hybrid,0.1,0.25,0.1,4.100698126614327e-06,3.4902074090387456e-06,1.9486168315698694e-06,1.5415905774688757e-06,5.7918004038886045e-06,3.131067718672085e-07,0.4088207592615637,0.40880981457179494,-0.00023442993981531712,-1.1262519166020018e-06,0.4088053145396591,-0.00023892997195112953,-1.1464866034586638e-06,0.4703703703703704,0.08180884890232205
30,hybrid,0.1,0.25,0.1,4.071430085022962e-06,3.4653065196591764e-06,1.9362469269139146e-06,1.5290595927452618e-06,5.750438265144583e-06,3.107973884932711e-07,0.4075585110376327,0.4076692853339382,-0.00023970534423917167,-1.1440380815172838e-06,0.4076648351687129,-0.00024415550946449427,-1.1638986244142356e-06,0.4703703703703704,0.08158179813563547
31,hybrid,0.1,0.25,0.1,4.044859170281343e-06,3.444192382469611e-06,1.924591832576038e-06,1.5196005498935734e-06,5.698751744796692e-06,3.079161333206217e-07,0.406329346908192,0.406536690127002,-0.00024490358911360977,-1.1611207765693397e-06,0.40653225534265935,-0.00024933837345625376,-1.1807957177939411e-06,0.4703703703703704,0.08135631874322312
32,hybrid,0.1,0.25,0.1,4.018254629480616e-06,3.422089449851059e-06,1.910442500971203e-06,1.5116469488798569e-06,5.6561439093872295e-06,3.055078869083277e-07,0.4053055313008457,0.405418481225497,-0.000250166095604909,-1.1783997444947836e-06,0.4054140672118133,-0.00025458010928863795,-1.1978345250590649e-06,0.4777777777777778,0.08113372946422039
33,hybrid,0.1,0.25,0.1,4.000045414035841e-06,3.408708669020321e-06,1.901081046354485e-06,1.5076276226658363e-06,5.610366873827758e-06,3.0300057632744025e-07,0.4041208348276604,0.4043110662152566,-0.000255564704164879,-1.196008375935301e-06,0.40430669315145046,-0.000259937767971008,-1.2151250486105937e-06,0.4777777777777778,0.0809133261838843
34,hybrid,0.1,0.25,0.1,3.972391580460112e-06,3.3860726084404608e-06,1.8890929233716223e-06,1.4969796850688383e-06,5.562834310062143e-06,3.003554101343848e-07,0.4030808694817652,0.4032173619981784,-0.0002609341209520166,-1.2132600455310241e-06,0.40321302537628334,-0.0002652707428471013,-1.2320847996246157e-06,0.48148148148148145,0.08069565922382609
35,hybrid,0.1,0.25,0.1,3.944155559820376e-06,3.3618952866831338e-06,1.8745436359899367e-06,1.4873516506931977e-06,5.5244302925816204e-06,2.981724387907866e-07,0.40183877334136786,0.40213491059858375,-0.0002661279647008796,-1.2295858071110425e-06,0.40213054723024616,-0.0002704913330384695,-1.248381380127971e-06,0.4925925925925926,0.08048020771265692
36,hybrid,0.1,0.25,0.1,3.92267328395165e-06,3.3444116731974184e-06,1.8641567696434643e-06,1.4802549035539545e-06,5.4865344471407955e-06,2.9608166040151953e-07,0.4006743244560257,0.4010684004633311,-0.00027143737148616065,-1.2461296692314828e-06,0.4010640477602392,-0.0002757900745780639,-1.264762764609592e-06,0.5,0.08026796756696346
37,hybrid,0.1,0.25,0.1,3.903161321838555e-06,3.329689192064755e-06,1.8538724087023619e-06,1.4758167833623932e-06,5.4411229938203524e-06,2.9359830391764227e-07,0.39965694869135404,0.40001486781735696,-0.00027701925687367845,-1.2637231557745927e-06,0.40001056829200854,-0.0002813187822220953,-1.2820005993658182e-06,0.5111111111111111,0.08005837741484613
38,hybrid,0.1,0.25,0.1,3.880249623015025e-06,3.3112859223272405e-06,1.8447413921500876e-06,1.4665445301771523e-06,5.398397139893113e-06,2.9123986698472805e-07,0.39853936206083473,0.39897329701469836,-0.0002821007241706752,-1.2787848017854991e-06,0.39896893196041566,-0.00028646577845337085,-1.2972721596368525e-06,0.5185185185185185,0.0798510795477738
39,hybrid,0.1,0.25,0.1,3.860544793617562e-06,3.2959648421976852e-06,1.8345391567470743e-06,1.4614256854506114e-06,5.356849813068347e-06,2.889497011304167e-07,0.3975215072732704,0.39794039648188145,-0.0002876132687967825,-1.2956071880661365e-06,0.3979360628198424,-0.0002919469308358402,-1.3138688662530263e-06,0.5222222222222223,0.07964560195013565
40,hybrid,0.1,0.25,0.1,3.839427226158269e-06,3.2781742207904006e-06,1.8224249487593216e-06,1.4557492720310784e-06,5.325348188205517e-06,2.871818654731756e-07,0.39658515017731666,0.39692581311717723,-0.0002935178846740216,-1.3141371964527201e-06,0.396921599502124,-0.00029773149972722734,-1.3317589903591464e-06,0.5370370370370371,0.07944386620037025
41,hybrid,0.1,0.25,0.1,3.819692387466609e-06,3.2625079801663054e-06,1.813496775281111e-06,1.4490112048851945e-06,5.286777600330298e-06,2.850664726727376e-07,0.3955596098923207,0.3959168086895994,-0.00029925738283798076,-1.331711248687853e-06,0.3959126623464386,-0.000303403725998741,-1.3489355072143663e-06,0.5481481481481482,0.07924321321448748
42,hybrid,0.1,0.25,0.1,3.800047045325101e-06,3.246888834034748e-06,1.8039931449005804e-06,1.4428956891341674e-06,5.248602547708371e-06,2.829795651951571e-07,0.39447367233358227,0.39492465780856645,-0.0003052131421871218,-1.3500689243155066e-06,0.39492064450478287,-0.0003092264459707006,-1.366625313817721e-06,0.5481481481481482,0.0790459741901507
43,hybrid,0.1,0.25,0.1,3.778054283760393e-06,3.229130179684893e-06,1.795804532501614e-06,1.4333256471832798e-06,5.208457313254487e-06,2.807837275005111e-07,0.3934951173274855,0.39394710041723735,-0.0003108606020876814,-1.3668044921615681e-06,0.3939430949856732,-0.0003148660336518283,-1.383241501254958e-06,0.562962962962963,0.078851592203865
44,hybrid,0.1,0.25,0.1,3.7586592048209002e-06,3.2139848290014226e-06,1.7851697641398653e-06,1.4288150648615577e-06,5.168194054760803e-06,2.7854970343397484e-07,0.3923208026757127,0.392973309877487,-0.000316838507114503,-1.384993560309708e-06,0.39296944091873454,-0.0003207074658669873,-1.400737506777281e-06,0.5703703703703704,0.07865802967692032
45,hybrid,0.1,0.25,0.1,3.736597223909297e-06,3.1953619806847635e-06,1.7754288417340636e-06,1.4199331389506995e-06,5.135590986131547e-06,2.7676144611378734e-07,0.39146964800445777,0.392015110643979,-0.00032220112739489437,-1.4003012214702185e-06,0.3920111566621865,-0.000326155109187376,-1.4163205755033596e-06,0.5814814814814815,0.07846746235427478
46,hybrid,0.1,0.25,0.1,3.721051498657279e-06,3.1830858209765107e-06,1.7675206294627875e-06,1.4155651915137232e-06,5.1045850157782545e-06,2.750717610294299e-07,0.39049829287193394,0.391065990777074,-0.00032823239875989785,-1.4183207855645804e-06,0.3910621280902149,-0.0003320950856189886,-1.4338634520186092e-06,0.5925925925925926,0.07827884463516678
47,hybrid,0.1,0.25,0.1,3.7034620011544064e-06,3.1696070025854144e-06,1.7591391019110202e-06,1.4104679006743938e-06,5.065626172372167e-06,2.729238133177598e-07,0.3895296545923811,0.3901292322931588,-0.0003341262681372248,-1.4357137346059112e-06,0.3901254241127604,-0.00033793444853563726,-1.4509141998037846e-06,0.6074074074074074,0.07809267171225921
48,hybrid,0.1,0.25,0.1,3.68246810705123e-06,3.1527203356621444e-06,1.7496044959966444e-06,1.4031158396655e-06,5.0266511456558294e-06,2.7082656823503247e-07,0.38849269747866044,0.3892016805333096,-0.00033963177572393644,-1.4512601052118611e-06,0.38919783129231783,-0.00034348101671571873,-1.4665628706559439e-06,0.6148148148148148,0.07790826246180671
49,hybrid,0.1,0.25,0.1,3.6667502236258753e-06,3.1400529454063028e-06,1.741320717233296e-06,1.3987322281730063e-06,4.997740658905712e-06,2.6923212329001387e-07,0.3876846069688828,0.3882820229193561,-0.00034566756800452625,-1.4690524126077104e-06,0.38827827379490304,-0.00034941669245758256,-1.4838302690812284e-06,0.6185185185185185,0.07772553809747212
50,hybrid,0.1,0.25,0.1,3.6490457168331983e-06,3.125613337825924e-06,1.7327124343854137e-06,1.3929009034405103e-06,4.966794825954655e-06,2.67528964118094e-07,0.38674500061132633,0.387368690676244,-0.0003515744347883931,-1.4860750232354868e-06,0.3873650000731927,-0.00035526503783972485,-1.5005621647456177e-06,0.6185185185185185,0.07754405302220647
51,hybrid,0.1,0.25,0.1,3.630364854659661e-06,3.1100511310178723e-06,1.7242763864447692e-06,1.3857747445731033e-06,4.9372158795418856e-06,2.6592135687599595e-07,0.38577202970744107,0.386473693467559,-0.00035747188814044817,-1.5028173822078305e-06,0.3864700418522765,-0.0003611235034229332,-1.5171201204241657e-06,0.6222222222222222,0.07736623307113989
52,hybrid,0.1,0.25,0.1,3.6170598027589277e-06,3.0998540992283866e-06,1.7170643480475057e-06,1.3827897511808806e-06,4.907742715538266e-06,2.6431431976714087e-07,0.3849319091876189,0.38558710926883205,-0.000363178564040445,-1.518803006813653e-06,0.3855834149259646,-0.0003668729069079002,-1.533216754449093e-06,0.6333333333333333,0.0771900575665745
53,hybrid,0.1,0.25,0.1,3.600813856401301e-06,3.0869732307560937e-06,1.71044678764835e-06,1.3765264431077438e-06,4.875814280529271e-06,2.625919759228031e-07,0.3837828914067828,0.38470695556615087,-0.0003686858888061195,-1.5338229900635904e-06,0.38470314194391997,-0.0003724995110370166,-1.5486933781490384e-06,0.6333333333333333,0.0770151282909914
54,hybrid,0.1,0.25,0.1,3.582881556319701e-06,3.072574463263832e-06,1.7020704951096226e-06,1.3705039681542094e-06,4.842307765933744e-06,2.607631646249516e-07,0.3831077410964266,0.3838377767917027,-0.00037471119827137134,-1.550924680935185e-06,0.3838340029062639,-0.0003784850837101894,-1.565563918858742e-06,0.6370370370370371,0.07684249759799482
55,hybrid,0.1,0.25,0.1,3.5699025918118126e-06,3.0625725185576015e-06,1.695897926481508e-06,1.3666745920760938e-06,4.814057320528261e-06,2.5924341201384436e-07,0.38222196375347595,0.3829758315676994,-0.00038064087387540413,-1.5674257373466424e-06,0.38297206384562504,-0.00038440859594973675,-1.5820275979840917e-06,0.6370370370370371,0.07667129448831496
56,hybrid,0.1,0.25,0.1,3.553135230820634e-06,3.0492931607829214e-06,1.6879853384570144e-06,1.3613078223259065e-06,4.780984378158322e-06,2.574363222188124e-07,0.38131916962125384,0.38212639632985257,-0.00038657550243270666,-1.5840368779083372e-06,0.3821226341291812,-0.0003903377031040933,-1.598541039068372e-06,0.6370370370370371,0.07650259436645705
57,hybrid,0.1,0.25,0.1,3.5405956720398656e-06,3.0391461218896296e-06,1.6803711456672344e-06,1.3587749762223956e-06,4.75831120065045e-06,2.561843008519091e-07,0.3805788635272888,0.38128601242862004,-0.0003929200150321055,-1.602175490176118e-06,0.38128239951990395,-0.00039653292374819404,-1.6160289346791624e-06,0.6370370370370371,0.07633578648873043
58,hybrid,0.1,0.25,0.1,3.5270693075664514e-06,3.0289468446627567e-06,1.6739267107370886e-06,1.3550201339256683e-06,4.726729073091771e-06,2.5449555594517196e-07,0.37966879461652764,0.380451862899229,-0.00039898182248576664,-1.619204945527738e-06,0.38044832839055637,-0.0004025163311583979,-1.6326836409545566e-06,0.6370370370370371,0.07617016894434295
59,hybrid,0.1,0.25,0.1,3.5080384237078378e-06,3.0130408141401863e-06,1.665371111614217e-06,1.34766970252597e-06,4.697085233482814e-06,2.52890862193695e-07,0.37871629935540635,0.37962346190299884,-0.0004052099138403542,-1.636784071405847e-06,0.37962006505792406,-0.000408606758915131,-1.649679641319349e-06,0.6407407407407407,0.07600573436336784
60,hybrid,0.1,0.25,0.1,3.494764037443181e-06,3.001815954856886e-06,1.6604246781408622e-06,1.3413912767160242e-06,4.67765362599189e-06,2.5182719987105867e-07,0.3779167748458754,0.37881285782909363,-0.000410972822390665,-1.6522613669070572e-06,0.37880934028186924,-0.00041449036961505037,-1.6656285431416117e-06,0.6444444444444445,0.07584476613029686
61,hybrid,0.1,0.25,0.1,3.481753137354016e-06,2.9923598928451446e-06,1.6542187092976747e-06,1.33814118354747e-06,4.643908121796119e-06,2.500243232925957e-07,0.3772477902604878,0.3780006732591749,-0.0004172013335986269,-1.6696804092781689e-06,0.377997200511599,-0.0004206740811745213,-1.6827935803542912e-06,0.6481481481481481,0.07568357491855471
62,hybrid,0.1,0.25,0.1,3.46696055208272e-06,2.9804986234502034e-06,1.6463126272971705e-06,1.334185996153033e-06,4.616105630575313e-06,2.485136557498501e-07,0.37623461106155176,0.3771975493022319,-0.00042324714309227573,-1.686390403163394e-06,0.37719412843198274,-0.000426668013341458,-1.6992640052089416e-06,0.6481481481481481,0.07552415928906483
63,hybrid,0.1,0.25,0.1,3.4573702176716806e-06,2.9728629648731146e-06,1.6401948183187519e-06,1.3326681465543632e-06,4.597562345768399e-06,2.475101822172584e-07,0.3755448002469607,0.37640685868462564,-0.000429548433320992,-1.7039763872379139e-06,0.3764035484550657,-0.00043285866288095276,-1.7163723247023413e-06,0.662962962962963,0.07536728142358934
64,hybrid,0.1,0.25,0.1,3.4409730947339957e-06,2.9595244945421654e-06,1.6342878588365852e-06,1.3252366357055802e-06,4.568541958840306e-06,2.459440430779936e-07,0.37451192657897714,0.37562513091752836,-0.0004357006187305501,-1.7208532334001968e-06,0.3756218678449661,-0.0004389636912928152,-1.7330494769793358e-06,0.662962962962963,0.07521216630725178
65,hybrid,0.1,0.25,0.1,3.426979106018338e-06,2.948124269888065e-06,1.6279756668191918e-06,1.3201486030688734e-06,4.543918744433263e-06,2.446296168694669e-07,0.3738737629268341,0.37485261135226017,-0.00044175718514871676,-1.7372428286044198e-06,0.37484929341331463,-0.00044507512409425187,-1.7496148525501668e-06,0.6703703703703704,0.07505887370748178
66,hybrid,0.1,0.25,0.1,3.4154052792917145e-06,2.939467031879802e-06,1.622308710473641e-06,1.3171583214061605e-06,4.516237621079267e-06,2.4314485303986187e-07,0.37314195283572926,0.37408349330388446,-0.0004477558140688065,-1.7534998157589933e-06,0.37408015918801335,-0.0004510899299399185,-1.765890159038041e-06,0.6703703703703704,0.07490624982359066
67,hybrid,0.1,0.25,0.1,3.402694311391964e-06,2.929044979342408e-06,1.6149667662631502e-06,1.3140782130792578e-06,4.494548573782261e-06,2.419447467132991e-07,0.3722039555797772,0.3733178232268957,-0.00045407496158322846,-1.7710578186681141e-06,0.37331461088920254,-0.0004572872992764099,-1.7829290794110927e-06,0.6703703703703704,0.07475437963769578
68,hybrid,0.1,0.25,0.1,3.3905888510428197e-06,2.9192000983863585e-06,1.6111117435043313e-06,1.3080883548820276e-06,4.473073634936914e-06,2.408138916276906e-07,0.37141960668791596,0.37256566185841045,-0.00046026485397693273,-1.7879235375596342e-06,0.3725624821977491,-0.000463444514638256,-1.7996403752400594e-06,0.6703703703703704,0.07460518534247747
69,hybrid,0.1,0.25,0.1,3.380920048659543e-06,2.9120316188674074e-06,1.6054496022007575e-06,1.30658201666665e-06,4.449329910679057e-06,2.3955438724229725e-07,0.37081570135744574,0.3718212849265714,-0.0004663119280078343,-1.8041648580589516e-06,0.3718181020808528,-0.000469494773726431,-1.8159106271736108e-06,0.6703703703703704,0.07445751937091585
70,hybrid,0.1,0.25,0.1,3.3662590231895045e-06,2.9002874447604973e-06,1.599833836651469e-06,1.3004536081090281e-06,4.421661620417704e-06,2.3805416387236887e-07,0.36983205933449714,0.37108277175271787,-0.0004725224712096021,-1.8212289969696564e-06,0.37107967163350913,-0.0004756225904183342,-1.8325571732390297e-06,0.6666666666666666,0.07431105884478549
71,hybrid,0.1,0.25,0.1,3.355811994160602e-06,2.89238785504575e-06,1.5955835766210496e-06,1.2968042784246999e-06,4.397419935718042e-06,2.368214554304782e-07,0.36925807312171954,0.3703433525130643,-0.00047839361268076086,-1.8368292781091957e-06,0.37034019744000557,-0.0004815486857394635,-1.8483355762182211e-06,0.6666666666666666,0.074164349225149
72,hybrid,0.1,0.25,0.1,3.348356573676142e-06,2.8864307822433984e-06,1.5892253862471453e-06,1.2972053959962527e-06,4.383243357277972e-06,2.3601455704946389e-07,0.3684485347653927,0.3696189866595077,-0.0004851795028881223,-1.8557856978024343e-06,0.36961609815425356,-0.0004880680081422728,-1.8662608952382462e-06,0.6666666666666666,0.07402083323247917
73,hybrid,0.1,0.25,0.1,3.3322148910378954e-06,2.873155677796005e-06,1.5839334417778315e-06,1.2892222360181736e-06,4.356027764100394e-06,2.3456436831850918e-07,0.3677435356348152,0.3689055129518761,-0.0004913258887707661,-1.872319917342873e-06,0.3689025983372743,-0.0004942405033726005,-1.8828215229966909e-06,0.674074074074074,0.07387936776812938
74,hybrid,0.1,0.25,0.1,3.324857670422706e-06,2.867943553973506e-06,1.5785613478760164e-06,1.2893822060974896e-06,4.335633823504909e-06,2.3350734098708991e-07,0.36700097762923045,0.36819591322911377,-0.0004976045254175832,-1.889179191721501e-06,0.3681930665474295,-0.0005004512071018485,-1.8994582283061328e-06,0.6777777777777778,0.07373870355090627
75,hybrid,0.1,0.25,0.1,3.311853799272559e-06,2.8574108658694686e-06,1.5751712732404935e-06,1.2822395926289756e-06,4.312190348150545e-06,2.3223898588035077e-07,0.36613846485113144,0.3674855513155459,-0.0005037796490262036,-1.9058163965698298e-06,0.36748272494980405,-0.0005066060147680407,-1.91597447502396e-06,0.6777777777777778,0.07359786619291442
