seed,split,knot_index,knot_time,slow_pc_step_index,hidden_state_rms_gap_to_slow_pc,output_state_rms_gap_to_slow_pc,hidden_state_rms_gap_rowspace,hidden_state_rms_gap_orthogonal,hidden_state_gap_rowspace_fraction,centroid_displacement_rms_rowspace,centroid_displacement_rms_total,transported_frozen_head_accuracy,slow_pc_frozen_head_accuracy,transported_frozen_head_output_mse,slow_pc_frozen_head_output_mse,transported_fisher_separability_ratio,slow_pc_fisher_separability_ratio,transported_nearest_centroid_accuracy,slow_pc_nearest_centroid_accuracy,transported_between_class_centroid_margin,slow_pc_between_class_centroid_margin,transported_mean_within_class_rms,slow_pc_mean_within_class_rms,transported_mean_true_class_margin,slow_pc_mean_true_class_margin
3,validation,3,0.75,11,0.21256090440828046,0.022873209679010294,0.11482102875838875,0.1788806010659943,0.5401794327043511,0.10808695378827454,0.19327543314625653,0.9481481481481482,0.8777777777777778,0.05263111040700683,0.05945328238199857,1.7105242605430253,1.5031481655864107,0.9407407407407408,0.8962962962962963,0.668892483312848,0.5391792076381003,0.5831704522462905,0.5665118279984407,0.15981154441799916,0.10763822048660308
3,validation,4,1.0,15,0.2872004175172255,0.030324683288660774,0.15290771608757003,0.24311172366414524,0.5324077082109361,0.14402825723837134,0.26180586975922066,0.9703703703703703,0.8777777777777778,0.05060241450935214,0.059385427861770076,1.7892393083244202,1.504328680888239,0.9481481481481482,0.8962962962962963,0.695528965418129,0.539721506413676,0.5914520379624025,0.5663996470172276,0.17605196787705185,0.10814714026171754
3,test,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.8518518518518519,0.05924171795683644,0.05924171795683644,1.5226835789212396,1.5226835789212396,0.8888888888888888,0.8888888888888888,0.5125415885821979,0.5125415885821979,0.5660790441057882,0.5660790441057882,0.10924560050950854,0.10924560050950854
3,test,1,0.25,4,0.07487740434868304,0.007823691961497844,0.03880429438774347,0.06403789830300115,0.5182377076940698,0.03678847190776092,0.06909464595159677,0.8851851851851852,0.8555555555555555,0.0567720173680422,0.0591745707275037,1.5891817242680377,1.5238420506776196,0.9037037037037037,0.8888888888888888,0.5497877578643433,0.5130666099239488,0.5698986304458399,0.5659703930878258,0.1279680383746866,0.10975142323431115
3,test,2,0.5,8,0.143532952313473,0.015239249961107898,0.07604023283791851,0.1217357440925912,0.529775439105079,0.07193201800357106,0.13138298782661165,0.9,0.8555555555555555,0.05445443548136556,0.05910760648477256,1.6629051486463189,1.5250000120131657,0.937037037037037,0.8888888888888888,0.5954774990003503,0.5135924626861643,0.5751466516058081,0.5658620283644978,0.14577437819618871,0.11025618067616176
3,test,3,0.75,11,0.21250362320818472,0.022539863402734246,0.11311341447835921,0.1798975968201161,0.5322893453329249,0.10692529880210552,0.19395716446019726,0.9333333333333333,0.8555555555555555,0.05228891740912071,0.05905750304480402,1.7413516113005567,1.5258681424367413,0.9481481481481482,0.8888888888888888,0.6477319552576546,0.5139873886345644,0.5817678047212149,0.5657809422064891,0.16252891756499238,0.11063405102685346
3,test,4,1.0,15,0.28716323594995474,0.029871642730343574,0.1506308278838342,0.2444853324276941,0.5245477450674965,0.14242629286603042,0.26271577021307163,0.9592592592592593,0.8555555555555555,0.050286298069708905,0.0589908576586298,1.8223666439957835,1.527025188135607,0.9629629629629629,0.8888888888888888,0.686703580414548,0.5145146595063708,0.5897063447401386,0.5656730765152072,0.1782970737605933,0.11113694966485681
4,validation,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8740740740740741,0.8740740740740741,0.058992928117672955,0.058992928117672955,1.4588188688166817,1.4588188688166817,0.8407407407407408,0.8407407407407408,0.5101314102769061,0.5101314102769061,0.5634278149829828,0.5634278149829828,0.10950653373535696,0.10950653373535696
4,validation,1,0.25,4,0.07009920877319892,0.008080984658557454,0.03773941528521348,0.05907313775785677,0.538371487291914,0.03586807059218184,0.06391418290673186,0.8925925925925926,0.8777777777777778,0.056573307179199596,0.058922414494069326,1.5280858104444213,1.4600695294238926,0.8666666666666667,0.8407407407407408,0.544107976555283,0.5106841961928182,0.5666156034183842,0.5633067668681553,0.12716536594432226,0.11004098118927941
4,validation,2,0.5,8,0.13455350257933718,0.015829298781655735,0.0740634633468821,0.11233542830929497,0.5504387617350343,0.07031125208943972,0.12165858121519237,0.9148148148148149,0.8777777777777778,0.05427821667363777,0.058852099087025184,1.6047928996003116,1.461319590736527,0.8851851851851852,0.8407407407407408,0.5910260969226436,0.5112374959501681,0.5711290261072745,0.5631860460133423,0.1440441917903762,0.11057427899504907
4,validation,3,0.75,11,0.19906333151410868,0.023606012065575357,0.11062317385057492,0.1654953877324725,0.5557184892323299,0.1050517990920849,0.1794760702937955,0.9222222222222223,0.8814814814814815,0.052115485929402086,0.05879949222849135,1.6861423647166645,1.4622567370663662,0.9259259259259259,0.8407407407407408,0.6475124488071381,0.511652799816134,0.57693414114247,0.5630957195586629,0.16053293761614462,0.11097349939224345
4,validation,4,1.0,15,0.26724609645147235,0.03157770216138884,0.1481421455651277,0.22242837223679482,0.5543285665615998,0.14083537670549526,0.24137299765223688,0.9555555555555556,0.8814814814814815,0.05010655905977924,0.05872952217068985,1.7697323007281427,1.4635057242130207,0.9259259259259259,0.8407407407407408,0.7108069207299434,0.5122069662466863,0.5839924306649955,0.562975569099285,0.17682640012639964,0.11150444265485553
4,test,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8592592592592593,0.8592592592592593,0.05840439044333632,0.05840439044333632,1.4795044434962763,1.4795044434962763,0.8703703703703703,0.8703703703703703,0.4356501869335627,0.4356501869335627,0.5560398240924735,0.5560398240924735,0.10910207722900961,0.10910207722900961
4,test,1,0.25,4,0.06993424861813329,0.008085153254780188,0.03769216199605433,0.05890755515081299,0.5389657105185672,0.03601229701425418,0.06404811588464179,0.8740740740740741,0.8629629629629629,0.05598088270493069,0.05833494817896032,1.549884312946202,1.4807743575607026,0.9037037037037037,0.8703703703703703,0.4722651215572294,0.4360983344167677,0.5593712877329778,0.5559188731522018,0.12739353306577222,0.10963173230013284
4,test,2,0.5,8,0.1342083007213318,0.01583588782719899,0.0739903676959462,0.1119700561343349,0.5513099212065783,0.07059904373258907,0.1218961404081023,0.9148148148148149,0.8629629629629629,0.05369747384004186,0.058265700701153444,1.6277177908364955,1.4820436713414975,0.937037037037037,0.8703703703703703,0.5170446403836128,0.43654801439119656,0.5640129137200878,0.5557982480247337,0.1450351102044287,0.11016025183110635
4,test,3,0.75,11,0.19851561455311936,0.023604875323878505,0.11050609688989758,0.1649146802791165,0.5566619892276939,0.10545950639587949,0.17978225531001402,0.9259259259259259,0.8629629629629629,0.051562187458169643,0.05821389254597997,1.7101043448565,1.4829952562039352,0.9592592592592593,0.8703703703703703,0.5674724517122427,0.4368862676991161,0.5699358986329583,0.5557079924207082,0.16218996677252237,0.11055589775730403
4,test,4,1.0,15,0.2664565202048789,0.031549512003891465,0.14791672088129026,0.22162969305447205,0.5551251692679797,0.14131594911755124,0.24170850799994226,0.9555555555555556,0.8666666666666667,0.04959627805351545,0.05814498444435082,1.7945778623208262,1.4842634934114582,0.9666666666666667,0.8703703703703703,0.6216779605567195,0.4373385801644895,0.5771056190065902,0.5555879351755404,0.178635710335009,0.11108243599376182
