target_snapshot_mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,39,0.05867878307812594,0.0018792813433185693,0.9983513937747162,0.9999979203455611
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,40,0.05245213449241639,0.0016714029186567498,0.9986836283551217,0.9999983146135902
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,41,0.06467284760148209,0.0020975785186137397,0.9980396853539288,0.9999974854716431
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,42,0.05774382424105014,0.0018634553776867649,0.9983614225923596,0.9999979421342836
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,43,0.05665194931341812,0.001959298394936329,0.9984884218760088,0.9999978097474569
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,44,0.059741609333683256,0.001967225235837081,0.998360342443951,0.9999977907039718
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,45,0.05990942113265511,0.002026579721470359,0.9983444287873133,0.9999976526774429
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,46,0.053757010618454525,0.0017541188519851168,0.998654131839389,0.9999982311673004
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,47,0.05725886796571502,0.001924243558414641,0.9984426918734892,0.9999977875857702
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,48,0.060918103759540945,0.0020062070293503645,0.9981778758982195,0.9999975710877799
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,49,0.06147218347448903,0.002014219187205034,0.9981564716335101,0.999997452042636
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,50,0.061135198161421954,0.0020267425142749076,0.9982459132934943,0.9999974726344238
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,51,0.0568656467195656,0.0018609874301921477,0.9984599177437895,0.9999979283712156
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,52,0.06599473184733574,0.002178694509942101,0.9979949604664136,0.9999973208014132
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,53,0.05005489454609047,0.0016948299093599833,0.998816825876375,0.9999983083233198
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,54,0.06234019794220268,0.0020284074203391934,0.9981127819715047,0.9999975091868928
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,55,0.05274041038443095,0.001692938763288275,0.9986473854333319,0.999998316955981
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,56,0.056305148568857065,0.0018279010204502767,0.9985345185308997,0.9999980393046013
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,57,0.058597956863099765,0.001974324840890743,0.998355941637656,0.9999976607045294
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,58,0.05278416025091526,0.0016825114306807999,0.9986489751248213,0.9999983054992463
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,59,0.06305605092083837,0.0021646246004094006,0.9981169103125044,0.9999971576111616
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,0,60,0.058040376722161294,0.0018991249171697896,0.998309806863726,0.9999977448557781
