epoch,beta_obj,trajectory_objective_weight,semigroup_objective_weight,alpha,train_total_loss,train_traj_loss,train_semi_loss,train_energy_drop_loss,train_fixed_point_loss,train_active_energy_drop_rate,train_mean_rollout_flow_norm_sq,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
12,0.0,1.0,0.0,0.5,4.647496021813846e-06,1.2468775007109037e-06,1.467863801729547e-07,1.2686366665311391e-05,2.2902685477509466e-06,0.13938244047619047,2.2902685477509466e-06,0.4308630170167419,-0.00015899919103912197,-8.386417930295769e-07,0.4308580539567699,-0.00016396225101111828,-8.637800543702541e-07,0.2851851851851852,0.0862044032415562
13,0.0,1.0,0.0,0.5,4.176812711760752e-06,1.2370209576752075e-06,1.467359503347536e-07,1.0834761846206406e-05,2.311012925339434e-06,0.13200892857142857,2.311012925339434e-06,0.4293634305025437,-0.00016360982033297722,-8.601256882490222e-07,0.429358544674917,-0.00016849564795967664,-8.847052456124383e-07,0.3111111111111111,0.08590540806457533
14,0.0,1.0,0.0,0.5,3.721642573593533e-06,1.2265828117284528e-06,1.4668306248693746e-07,9.04430380366138e-06,2.3398381094973545e-06,0.12497767857142857,2.339838109497354e-06,0.42790572709656394,-0.00016813937872434126,-8.805232713554503e-07,0.42790090737795616,-0.0001729590973321149,-9.046242087959021e-07,0.3296296296296296,0.08561477329505766
15,0.0,1.0,0.0,0.5,3.3023320828320784e-06,1.2166056235205203e-06,1.4662901966149003e-07,7.393700079496038e-06,2.3730143943754832e-06,0.11444196428571429,2.3730143943754832e-06,0.4264925830705183,-0.000172642955838187,-9.002771951055683e-07,0.4264877954098052,-0.00017743061655128844,-9.240534393786749e-07,0.35185185185185186,0.0853330452052713
16,0.0,1.0,0.0,0.5,2.910705118962527e-06,1.2072906785999891e-06,1.4657824752942738e-07,5.849560004506918e-06,2.410244392358085e-06,0.10545758928571429,2.410244392358085e-06,0.42510442211045013,-0.00017728830233848525,-9.202550373787327e-07,0.42509970943710157,-0.00018200097568704665,-9.435006983340522e-07,0.36666666666666664,0.08505634208255773
17,0.0,1.0,0.0,0.5,2.584670220851048e-06,1.1970025845283758e-06,1.4652756281394887e-07,4.572735048947543e-06,2.4448387408578633e-06,0.09326264880952381,2.4448387408578633e-06,0.42374385796956543,-0.00018226032439738749,-9.413897679958903e-07,0.42373927860872185,-0.00018683968524096928,-9.637964700790283e-07,0.37407407407407406,0.08478522365879257
18,0.0,1.0,0.0,0.5,2.346947904374945e-06,1.1866308531053633e-06,1.4647832412982345e-07,3.65257670968095e-06,2.471728738493443e-06,0.07899181547619047,2.471728738493443e-06,0.42240260331327817,-0.00018679333635929218,-9.598056559547124e-07,0.42239805363138183,-0.00019134301825562972,-9.819140771315281e-07,0.3814814814814815,0.08451787932992749
19,0.0,1.0,0.0,0.5,2.1669609327085946e-06,1.1744095223073423e-06,1.464183067967197e-07,2.967171921046266e-06,2.5075843013968553e-06,0.07177827380952381,2.5075843013968553e-06,0.4210820638151732,-0.0001916171604071648,-9.792433422726478e-07,0.42107760415139134,-0.00019607682418903982,-1.0007467076800604e-06,0.3925925925925926,0.08425473619511607
20,0.0,1.0,0.0,0.5,1.9839286907957107e-06,1.1640975235250472e-06,1.4636876982453683e-07,2.2607298107816705e-06,2.5464871457524612e-06,0.06084077380952381,2.5464871457524612e-06,0.4197812095305621,-0.00019601491352783107,-9.961053954110556e-07,0.4197767334077304,-0.00020049103635949583,-1.017538021341448e-06,0.4148148148148148,0.083995444888818
21,0.0,1.0,0.0,0.5,1.8989894891699926e-06,1.1542521179067167e-06,1.4632050144895882e-07,1.9471916693465618e-06,2.5793945392663563e-06,0.05463913690476191,2.5793945392663563e-06,0.41849487128613116,-0.00020081087097967298,-1.0145405511016291e-06,0.41849042679584453,-0.00020525536126630994,-1.0356563701251957e-06,0.42962962962962964,0.08373913643142217
22,0.0,1.0,0.0,0.5,1.820747289899752e-06,1.144083570453696e-06,1.462709435759687e-07,1.6506356654127077e-06,2.6400480309287887e-06,0.045788690476190476,2.6400480309287887e-06,0.41722879403933294,-0.00020534569146374304,-1.0311647607295254e-06,0.41722433677502424,-0.00020980295577244235,-1.052215303337119e-06,0.43703703703703706,0.08348682794615934
23,0.0,1.0,0.0,0.5,1.7543845611033396e-06,1.1337491886669698e-06,1.4622036672640481e-07,1.4104166743070473e-06,2.680312038596078e-06,0.04274925595238095,2.680312038596078e-06,0.41597705062024126,-0.0002103567501185455,-1.0497580203174775e-06,0.4159726377433657,-0.00021476962699412683,-1.070451344590813e-06,0.43703703703703706,0.08323748147407196
24,0.0,1.0,0.0,0.5,1.7035813591964976e-06,1.1239497856969053e-06,1.4617151408968788e-07,1.2261871701163248e-06,2.7308478097051107e-06,0.0375,2.7308478097051107e-06,0.41474374189221985,-0.00021517551690308778,-1.0671574048939914e-06,0.41473938406185573,-0.00021953334726720897,-1.0874330789702126e-06,0.43703703703703706,0.0829917834818246
25,0.0,1.0,0.0,0.5,1.6439194961438133e-06,1.1149795569878925e-06,1.461199021899268e-07,1.0037503754974727e-06,2.7800234528155284e-06,0.03267857142857143,2.7800234528155284e-06,0.41352323594186374,-0.00022020934651478807,-1.0852332040658746e-06,0.41351896512323816,-0.00022448016514037272,-1.104953067210013e-06,0.43703703703703706,0.0827486890576757
26,0.0,1.0,0.0,0.5,1.5993720503229996e-06,1.104992525783242e-06,1.4606992165754457e-07,8.46874021883799e-07,2.826610190688078e-06,0.03289806547619047,2.826610190688078e-06,0.4123193212546929,-0.00022509505434137322,-1.1022213929549169e-06,0.4123150784520197,-0.00022933785701456655,-1.1216750192021333e-06,0.45555555555555555,0.08250888326180686
27,0.0,1.0,0.0,0.5,1.5632381731140803e-06,1.0943860537480893e-06,1.4601943079665098e-07,7.21846235197342e-07,2.883905605666551e-06,0.028210565476190476,2.883905605666551e-06,0.41112835133126574,-0.00022981265023475084,-1.118116393998862e-06,0.4111240947306336,-0.00023406925086688624,-1.1375103930305055e-06,0.46296296296296297,0.0822716327963001
28,0.0,1.0,0.0,0.5,1.554129180364263e-06,1.0863029151843116e-06,1.459719736161619e-07,6.988550096006388e-07,2.931125127797917e-06,0.028991815476190473,2.931125127797917e-06,0.40995553060624157,-0.00023464017784902147,-1.1340661542522893e-06,0.4099512247886811,-0.00023894599540946748,-1.1535811669264261e-06,0.4703703703703704,0.08203803415681812
29,0.0,1.0,0.0,0.5,1.5329355896972299e-06,1.0761981437390137e-06,1.459168890322196e-07,6.336734514498501e-07,2.983190830957537e-06,0.02734375,2.983190830957537e-06,0.40879501062380846,-0.00023999851688577545,-1.1524238359644312e-06,0.40879076739792436,-0.00024424174276987953,-1.1715043579784833e-06,0.4703703703703704,0.08180700182813885
30,0.0,1.0,0.0,0.5,1.4927511502494787e-06,1.0683005043567651e-06,1.4587721258155655e-07,4.799530276710555e-07,3.0446238897494977e-06,0.023046875,3.0446238897494977e-06,0.4076553179539828,-0.00024532343361644005,-1.1702739208165752e-06,0.4076511301299181,-0.00024951125768113425,-1.1889661241854573e-06,0.4740740740740741,0.08158012827751986
31,0.0,1.0,0.0,0.5,1.4863190315449083e-06,1.0583979533570464e-06,1.4582908179781136e-07,4.700294574665935e-07,3.1041371382121346e-06,0.021875,3.1041371382121346e-06,0.4065234628060044,-0.00025057400657979567,-1.1874353150502157e-06,0.40651929599046865,-0.00025474082211551785,-1.2059273880956787e-06,0.4703703703703704,0.08135480736251684
32,0.0,1.0,0.0,0.5,1.4625534820725871e-06,1.0498855423924056e-06,1.4577937864234108e-07,3.884843063311442e-07,3.1554686309739532e-06,0.01796875,3.1554686309739532e-06,0.4054059626165142,-0.0002558923853043238,-1.2048023467812834e-06,0.40540182255602397,-0.00026003244579453355,-1.223038227802744e-06,0.4740740740740741,0.0811323710003637
33,0.0,1.0,0.0,0.5,1.4606372388258002e-06,1.041454143809552e-06,1.4573094100746013e-07,3.897901321854927e-07,3.2173556196987513e-06,0.01640625,3.2173556196987513e-06,0.4042992019931208,-0.00026135806666982564,-1.2225511613963582e-06,0.4042951096343182,-0.00026545042547243547,-1.240449286706507e-06,0.4777777777777778,0.08091211201195812
34,0.0,1.0,0.0,0.5,1.4410556433118265e-06,1.0322973436870607e-06,1.4568343487678014e-07,3.2152459408579456e-07,3.283771511033172e-06,0.01328125,3.283771511033172e-06,0.40320624835228974,-0.0002667779130200443,-1.2398681165225623e-06,0.4032021997697692,-0.00027082649554061033,-1.2574525789893726e-06,0.48148148148148145,0.08069460525306196
35,0.0,1.0,0.0,0.5,1.42597119360433e-06,1.0244311683776031e-06,1.4563971149895554e-07,2.7489094006506634e-07,3.3281729021046047e-06,0.013366815476190477,3.3281729021046047e-06,0.4021244322272785,-0.00027203811524367794,-1.256322097018236e-06,0.4021203635477783,-0.00027610679474388,-1.2738589118900024e-06,0.4925925925925926,0.08047929406850445
36,0.0,1.0,0.0,0.5,1.4266154260991226e-06,1.017228247186064e-06,1.4559777236362259e-07,2.7724541358617894e-07,3.4007582551651384e-06,0.0109375,3.4007582551651384e-06,0.40105882294237283,-0.0002773950004205661,-1.2729145881707653e-06,0.40105477244370674,-0.0002814454990866522,-1.2902674321458826e-06,0.5,0.08026724358855868
37,0.0,1.0,0.0,0.5,1.4288577983921597e-06,1.008804787879304e-06,1.455471606640744e-07,2.9321372743049654e-07,3.4674957865523167e-06,0.012109375,3.4674957865523167e-06,0.4000061802761987,-0.00028302742771063594,-1.2905713618871202e-06,0.40000219069417325,-0.00028701700973610134,-1.307546015457111e-06,0.5111111111111111,0.08005784154078187
38,0.0,1.0,0.0,0.5,1.4104264105446934e-06,1.0006377443012713e-06,1.4550224373092118e-07,2.216290723819781e-07,3.5438139814792797e-06,0.01015625,3.5438139814792797e-06,0.39896544276439205,-0.0002881552903537532,-1.305684138247547e-06,0.3989613950877433,-0.00029220296700249726,-1.3228481110083145e-06,0.5148148148148148,0.07985071961094915
39,0.0,1.0,0.0,0.5,1.4088907915309579e-06,9.927088855462564e-07,1.4545389123865312e-07,2.2027146041843968e-07,3.6111404088009146e-06,0.0109375,3.6111404088009146e-06,0.39793335551611664,-0.0002937217197361841,-1.3225897450561467e-06,0.3979293480351944,-0.00029772920065840314,-1.339501170861398e-06,0.5222222222222223,0.07964541544717056
40,0.0,1.0,0.0,0.5,1.412196588149528e-06,9.863665193286382e-07,1.4541439703202978e-07,2.3577873987507253e-07,3.668853838521217e-06,0.009375,3.668853838521217e-06,0.39691982695565026,-0.0002996682708905629,-1.3411467733125517e-06,0.39691594895469356,-0.0003035462718472548,-1.3573892898355094e-06,0.5370370370370371,0.07944389904530816
41,0.0,1.0,0.0,0.5,1.4071155479548876e-06,9.790373880619822e-07,1.4536687311945194e-07,2.2226926212683563e-07,3.7251084436119635e-06,0.0078125,3.7251084436119635e-06,0.395911703043265,-0.0003054627758940498,-1.3588030251158816e-06,0.3959079015811761,-0.00030926423798294245,-1.3746198922502196e-06,0.5481481481481482,0.07924343316383181
42,0.0,1.0,0.0,0.5,1.4046030354216e-06,9.718834397089925e-07,1.4532563605862724e-07,2.0722678519607616e-07,3.809128994135883e-06,0.008203125,3.809128994135883e-06,0.39492069367930543,-0.0003114526105245652,-1.3771592285364675e-06,0.3949170355351412,-0.00031511075468881877,-1.3922763689019283e-06,0.5518518518518518,0.079046429257966
43,0.0,1.0,0.0,0.5,1.4015828806050632e-06,9.6432045385523e-07,1.4527892236083947e-07,1.9850357803449705e-07,3.876365322412088e-06,0.0078125,3.876365322412088e-06,0.39394412094622827,-0.00031714994783205164,-1.3939597808219353e-06,0.39394048016626837,-0.00032079072779195306,-1.4089293795309593e-06,0.5592592592592592,0.07885225417881206
44,0.0,1.0,0.0,0.5,1.3941565887935244e-06,9.563518889931544e-07,1.4523188903995243e-07,1.7510930399467717e-07,3.940273738017005e-06,0.008288690476190476,3.940273738017005e-06,0.39297140016188087,-0.0003231575357612315,-1.4121298423285726e-06,0.3929679072070659,-0.0003266504905761747,-1.426370113222252e-06,0.5740740740740741,0.07865891153952842
45,0.0,1.0,0.0,0.5,1.3970635409765579e-06,9.501273391216e-07,1.451956686194714e-07,1.790577485309133e-07,4.021717647222294e-06,0.008203125,4.021717647222294e-06,0.39201401202777975,-0.0003285853849024911,-1.4275686516344052e-06,0.39201044265596585,-0.00033215475671638517,-1.4420603346855618e-06,0.5888888888888889,0.07846851948253646
46,0.0,1.0,0.0,0.5,1.385999448049182e-06,9.442683337024876e-07,1.451517765267199e-07,1.3392442344756835e-07,4.082500084848021e-06,0.006640625,4.082500084848021e-06,0.39106594677314693,-0.0003346669127247681,-1.4456540353566456e-06,0.3910624796273635,-0.00033813405850818823,-1.4596355049842087e-06,0.5925925925925926,0.07828012273717434
47,0.0,1.0,0.0,0.5,1.391294436014209e-06,9.367008165672157e-07,1.4510711996674415e-07,1.5822142464404394e-07,4.150382632859824e-06,0.006640625,4.150382632859824e-06,0.3901300781289949,-0.0003406179562602807,-1.4631404583625204e-06,0.3901266764510534,-0.0003440196342017754,-1.476745696320648e-06,0.6037037037037037,0.07809413921705104
48,0.0,1.0,0.0,0.5,1.3953415765799752e-06,9.295401047840619e-07,1.4506434928696934e-07,1.6428665083946004e-07,4.247298090860481e-06,0.008203125,4.247298090860481e-06,0.38920336582773524,-0.000346173370344649,-1.478761477012293e-06,0.38919993357443605,-0.00034960562364383385,-1.4924378572457055e-06,0.6148148148148148,0.07790990783961597
49,0.0,1.0,0.0,0.5,1.3931602977023467e-06,9.238635552967241e-07,1.4502274082002435e-07,1.5423644948006545e-07,4.307376300356065e-06,0.007421875,4.307376300356065e-06,0.3882846933150634,-0.00035225014294942847,-1.4965830948789408e-06,0.3882813729453374,-0.0003555705126754294,-1.5096980641963879e-06,0.6185185185185185,0.07772738869160256
50,0.0,1.0,0.0,0.5,1.3924547526075447e-06,9.17769912279864e-07,1.4498347428661477e-07,1.4449893452118424e-07,4.385601066973847e-06,0.008203125,4.385601066973847e-06,0.38737230385882326,-0.0003581969329685686,-1.5136418905501228e-06,0.387369053100836,-0.0003614476909558073,-1.5264336391810534e-06,0.6185185185185185,0.07754610015835836
51,0.0,1.0,0.0,0.5,1.3943287780006022e-06,9.121645850163119e-07,1.449463707847473e-07,1.4538487262186466e-07,4.458179748288242e-06,0.00859375,4.458179748288242e-06,0.38647846194048663,-0.00036413563495496515,-1.5304308991413132e-06,0.38647526164423684,-0.0003673359312047486,-1.5430048159498938e-06,0.6185185185185185,0.07736851951508832
52,0.0,1.0,0.0,0.5,1.3978035225317663e-06,9.064782478039523e-07,1.4490510560934568e-07,1.5076353430442183e-07,4.536343911517086e-06,0.007421875,4.536343911517086e-06,0.38559274395876664,-0.0003699000832541044,-1.546524829036406e-06,0.38558951107567496,-0.0003731329663457794,-1.5591814921271977e-06,0.6296296296296297,0.07719252880840415
53,0.0,1.0,0.0,0.5,1.4006757380197647e-06,9.005015086052528e-07,1.4486736705059013e-07,1.5407364691059302e-07,4.616558176868636e-06,0.008203125,4.616558176868636e-06,0.3847133353981723,-0.00037547543985894105,-1.5617038757225398e-06,0.38470999258886307,-0.00037881824916818907,-1.5747924950433936e-06,0.6333333333333333,0.07701776216760625
54,0.0,1.0,0.0,0.5,1.3963350050335907e-06,8.941040222907311e-07,1.4482068568289834e-07,1.3618320591146042e-07,4.681851812649945e-06,0.007421875,4.681851812649945e-06,0.38384511556097334,-0.0003815537647883227,-1.5788943686915373e-06,0.38384182505871384,-0.0003848442670478236,-1.5917137357672711e-06,0.6370370370370371,0.07684533386515233
55,0.0,1.0,0.0,0.5,1.3975442620393693e-06,8.888611846163313e-07,1.4478562605435848e-07,1.3170920919378364e-07,4.757557751245923e-06,0.007421875,4.757557751245923e-06,0.38298411595996473,-0.0003875346764742327,-1.5954902924314516e-06,0.3829808434304883,-0.00039080720595063845,-1.6082382460970608e-06,0.6370370370370371,0.07667433012728779
56,0.0,1.0,0.0,0.5,1.4029784004029388e-06,8.824579631458996e-07,1.4474417839634426e-07,1.439638968830535e-07,4.845294630362758e-06,0.007421875,4.845294630362759e-06,0.38213557452323094,-0.000393520171589834,-1.6121863270749824e-06,0.38213231997834735,-0.00039677471647342477,-1.6247991062415018e-06,0.6407407407407407,0.07650581893896416
57,0.0,1.0,0.0,0.5,1.397884285707884e-06,8.778187803412548e-07,1.4470249142930166e-07,1.1694444909539215e-07,4.908293930927811e-06,0.006726190476190476,4.908293930927811e-06,0.3812963737848774,-0.0003998888564769043,-1.6303101587976485e-06,0.3812932830598094,-0.00040297958154489333,-1.6422273248940388e-06,0.6407407407407407,0.07633925252827087
58,0.0,1.0,0.0,0.5,1.4070941282984994e-06,8.719773988439583e-07,1.446631205459708e-07,1.3798148302771735e-07,5.006213586976119e-06,0.007421875,5.006213586976119e-06,0.3804632097083475,-0.00040597755871074614,-1.647340389805338e-06,0.3804602108624307,-0.000408976404627559,-1.658842404115245e-06,0.6407407407407407,0.07617383745341165
59,0.0,1.0,0.0,0.5,1.4051222258273182e-06,8.663747768928017e-07,1.4462616993519766e-07,1.2563998367349453e-07,5.073374530161429e-06,0.006640625,5.073374530161429e-06,0.3796360202440864,-0.0004122159005764403,-1.6648616574255486e-06,0.3796331739555725,-0.00041506218909032055,-1.6757353146387949e-06,0.6407407407407407,0.07600964722893257
60,0.0,1.0,0.0,0.5,1.408181309016201e-06,8.625359680501074e-07,1.445985287480573e-07,1.1997358733384279e-07,5.156519441326331e-06,0.006726190476190476,5.156519441326331e-06,0.37882621198832134,-0.00041805493788749093,-1.6805381316813573e-06,0.37882325503857217,-0.00042101188763665753,-1.691857625135359e-06,0.6444444444444445,0.07584885338524178
61,0.0,1.0,0.0,0.5,1.4108773459153544e-06,8.563751764922812e-07,1.4455123463194403e-07,1.2815479147941555e-07,5.224634715532193e-06,0.0063355654761904755,5.224634715532193e-06,0.37801477749947926,-0.0004243466314720057,-1.6980900766368602e-06,0.3780118782985266,-0.00042724583242464975,-1.7091169265722318e-06,0.6481481481481481,0.07568782482619026
62,0.0,1.0,0.0,0.5,1.4168280964123227e-06,8.509208483392726e-07,1.4451239662849958e-07,1.3653306869284948e-07,5.317739808998376e-06,0.006640625,5.317739808998376e-06,0.37721261613223,-0.00043042003515436633,-1.7148165371167748e-06,0.37720978265990074,-0.000433253507483633,-1.7255632742374212e-06,0.6518518518518519,0.07552860723347687
63,0.0,1.0,0.0,0.5,1.423041775783839e-06,8.473296972660291e-07,1.4447817009058135e-07,1.4977031462923198e-07,5.3826949986050195e-06,0.006640625,5.3826949986050195e-06,0.37642304304732593,-0.00043675141924748306,-1.7324250870098118e-06,0.376420334538085,-0.0004394599284884282,-1.7426519248603931e-06,0.6555555555555556,0.07537195889331469
64,0.0,1.0,0.0,0.5,1.4248945039700503e-06,8.418156852324048e-07,1.4444103572734898e-07,1.4719071611862984e-07,5.462811397079877e-06,0.005859375,5.462811397079877e-06,0.37564237994884114,-0.00044293603881900845,-1.7493399350949923e-06,0.37563973213349927,-0.0004455838541608803,-1.7593287130846869e-06,0.6592592592592592,0.07521706319753203
65,0.0,1.0,0.0,0.5,1.429608693411167e-06,8.372905342149748e-07,1.4440694650625126e-07,1.5743414110182264e-07,5.5295962392073655e-06,0.00625,5.5295962392073655e-06,0.3748707017065831,-0.0004490649371656774,-1.7659105661459564e-06,0.3748680112491694,-0.0004517553945793673,-1.7760413568446978e-06,0.6666666666666666,0.07506395332874975
66,0.005859375,0.994140625,0.005859375,0.5,1.4320867649532505e-06,8.320744473287901e-07,1.4436816837984426e-07,1.6420966850725412e-07,5.629894294758635e-06,0.005859375,5.629894294758635e-06,0.37410241917429754,-0.0004551079920522838,-1.7822496367363898e-06,0.37409972610384257,-0.00045780106250725705,-1.7923599657642536e-06,0.6703703703703704,0.07491150543326996
67,0.01171875,0.98828125,0.01171875,0.5,1.4234740946353078e-06,8.275758816699047e-07,1.4433240281358912e-07,1.40519505061271e-07,5.687750962179327e-06,0.005859375,5.687750962179327e-06,0.37333772786562286,-0.0004614500248678044,-1.7998117884745774e-06,0.37333517233839886,-0.00046400555209180627,-1.809355613495e-06,0.6703703703703704,0.07475983557809814
68,0.017578125,0.982421875,0.017578125,0.5,1.4318849964488076e-06,8.237414109317047e-07,1.4429857932384232e-07,1.645026809430749e-07,5.78961246305691e-06,0.00625,5.78961246305691e-06,0.37258657804679135,-0.00046767325320384856,-1.816723166545443e-06,0.3725840695055977,-0.0004701817943975062,-1.8260714354856387e-06,0.6703703703703704,0.07461085025999904
69,0.0234375,0.9765625,0.0234375,0.5,1.431174961497336e-06,8.194196295734555e-07,1.4426630344596818e-07,1.5466858856939999e-07,5.889120908626435e-06,0.005859375,5.889120908626435e-06,0.37184319208444566,-0.0004737527696352939,-1.8330240793890573e-06,0.3718406940151965,-0.0004762508388844733,-1.8423638686771598e-06,0.6703703703703704,0.0744633889708162
70,0.029296875,0.970703125,0.029296875,0.5,1.4315561662979042e-06,8.140703501038602e-07,1.4421980269591134e-07,1.6964202369964925e-07,5.946998380252239e-06,0.00625,5.946998380252239e-06,0.37110576627225944,-0.0004799663543527122,-1.8500128237529281e-06,0.3711033676321833,-0.00048236499442882996,-1.8588840977420995e-06,0.6703703703703704,0.07431714652532243
71,0.03515625,0.96484375,0.03515625,0.5,1.435942052789518e-06,8.101717150687144e-07,1.4418616871656318e-07,1.7146280422394075e-07,6.063181910287614e-06,0.00625,6.063181910287614e-06,0.37036710896550296,-0.000485868953967461,-1.8656661965330348e-06,0.37036466936666357,-0.0004883085528068487,-1.8746769287000678e-06,0.6703703703703704,0.07417059558389408
72,0.041015625,0.958984375,0.041015625,0.5,1.4365782925273131e-06,8.069927913043085e-07,1.441525697309714e-07,1.8009908815746438e-07,6.117475351466075e-06,0.00625,6.117475351466075e-06,0.3696441530270674,-0.0004926362308236287,-1.8844840069260748e-06,0.36964199905287815,-0.0004947902050128627,-1.8924048714272657e-06,0.674074074074074,0.07402735785157821
73,0.046875,0.953125,0.046875,0.5,1.4352958100486492e-06,8.020570812123635e-07,1.441189180796796e-07,1.7324071009444837e-07,6.207694027095183e-06,0.005859375,6.207694027095183e-06,0.36893157187016196,-0.0004988274837158801,-1.9011041621128078e-06,0.3689294053563924,-0.0005009939974854327,-1.909013637106606e-06,0.6703703703703704,0.07388607987077557
74,0.052734375,0.947265625,0.052734375,0.5,1.438490889857358e-06,7.98560694461305e-07,1.4408422550273275e-07,1.7571624518688146e-07,6.305145416420698e-06,0.005859375,6.305145416420698e-06,0.36822309506971834,-0.000505110848695145,-1.9179380166964776e-06,0.36822101239561145,-0.0005071935228020408,-1.9255804533169826e-06,0.6703703703703704,0.0737456411836827
75,0.05859375,0.94140625,0.05859375,0.5,1.4292433195246422e-06,7.940930212213924e-07,1.4404915005556913e-07,1.434827917482862e-07,6.373681084423004e-06,0.004296875,6.373681084423004e-06,0.3675136530199171,-0.0005113028858333424,-1.934572886271393e-06,0.3675116066590267,-0.0005133492467237488,-1.9420476932834616e-06,0.6777777777777778,0.0736049911811501
76,0.064453125,0.935546875,0.064453125,0.5,1.4346996051500025e-06,7.91006197300184e-07,1.4402050507411112e-07,1.5662025337041548e-07,6.462385942014736e-06,0.005078125,6.462385942014736e-06,0.36681685522816654,-0.0005174846721585635,-1.9510450336167914e-06,0.3668147958148497,-0.0005195440854753874,-1.9585706862660767e-06,0.6777777777777778,0.07346686798006502
