case_name,seed,epoch,stage,val_accuracy,val_baseline_accuracy,val_accuracy_margin,val_transported_final_energy,val_identity_final_energy,val_local_field_only_final_energy,val_energy_margin_vs_identity,val_energy_margin_vs_local_field_only,gate_energy_margin,gate_pass,gate_failure_type,selector_score,gate_constrained_selector_score,selected_epoch_flag,best_accuracy_epoch_flag,best_energy_epoch_flag
adopted_control,0,16,hybrid,0.5814814814814815,0.1037037037037037,0.4777777777777778,0.4524492924400129,0.3958735860861788,0.39527146478906494,-0.05657570635383413,-0.05717782765094798,-0.05717782765094798,0.0,energy_only,0.5814814814814815,-inf,0.0,0.0,0.0
adopted_control,0,17,hybrid,0.5518518518518518,0.1037037037037037,0.44814814814814813,0.44335346138016635,0.3940023319451974,0.3933923701920291,-0.04935112943496894,-0.04996109118813724,-0.04996109118813724,0.0,energy_only,0.5518518518518518,-inf,0.0,0.0,0.0
adopted_control,0,18,hybrid,0.6148148148148148,0.1037037037037037,0.5111111111111111,0.4349888689100241,0.3913420051936173,0.3907257198805057,-0.0436468637164068,-0.04426314902951839,-0.04426314902951839,0.0,energy_only,0.6148148148148148,-inf,0.0,0.0,0.0
adopted_control,0,19,hybrid,0.5851851851851851,0.1037037037037037,0.48148148148148145,0.42725910731390176,0.38853472884085966,0.38791191711431494,-0.03872437847304211,-0.03934719019958682,-0.03934719019958682,0.0,energy_only,0.5851851851851851,-inf,0.0,0.0,0.0
adopted_control,0,20,hybrid,0.5370370370370371,0.1037037037037037,0.4333333333333334,0.42112168902157265,0.3868293516781147,0.3861992245047925,-0.034292337343457935,-0.03492246451678016,-0.03492246451678016,0.0,energy_only,0.5370370370370371,-inf,0.0,0.0,0.0
adopted_control,0,21,hybrid,0.6555555555555556,0.1037037037037037,0.5518518518518518,0.41431596511248264,0.3838948506596367,0.38325784432471066,-0.030421114452845954,-0.03105812078777198,-0.03105812078777198,0.0,energy_only,0.6555555555555556,-inf,0.0,0.0,0.0
adopted_control,0,22,hybrid,0.6518518518518519,0.1037037037037037,0.5481481481481482,0.40832934830409134,0.3805709381213095,0.37992845418961024,-0.027758410182781856,-0.0284008941144811,-0.0284008941144811,0.0,energy_only,0.6518518518518519,-inf,0.0,0.0,0.0
adopted_control,0,23,hybrid,0.6555555555555556,0.1037037037037037,0.5518518518518518,0.4044178910145656,0.37959481450378035,0.3789423498720081,-0.024823076510785247,-0.025475541142557512,-0.025475541142557512,0.0,energy_only,0.6555555555555556,-inf,0.0,0.0,0.0
adopted_control,0,24,hybrid,0.6037037037037037,0.1037037037037037,0.5,0.39888008778561235,0.37718677096585257,0.37652803947074726,-0.021693316819759778,-0.02235204831486509,-0.02235204831486509,0.0,energy_only,0.6037037037037037,-inf,0.0,0.0,0.0
adopted_control,0,25,hybrid,0.7,0.1037037037037037,0.5962962962962962,0.39312831031349815,0.3733031909709245,0.3726400587167781,-0.01982511934257364,-0.020488251596720075,-0.020488251596720075,0.0,energy_only,0.7,-inf,0.0,0.0,0.0
adopted_control,0,26,hybrid,0.6555555555555556,0.1037037037037037,0.5518518518518518,0.3895104558269477,0.37104301392838107,0.3703729276087677,-0.01846744189856664,-0.01913752821817999,-0.01913752821817999,0.0,energy_only,0.6555555555555556,-inf,0.0,0.0,0.0
adopted_control,0,27,hybrid,0.6555555555555556,0.1037037037037037,0.5518518518518518,0.38571558123701105,0.3689959468603737,0.3683184958787231,-0.01671963437663737,-0.017397085358287934,-0.017397085358287934,0.0,energy_only,0.6555555555555556,-inf,0.0,0.0,0.0
adopted_control,0,28,hybrid,0.6814814814814815,0.1037037037037037,0.5777777777777777,0.38233807256002217,0.36625462875217707,0.36557081442054407,-0.0160834438078451,-0.016767258139478103,-0.016767258139478103,0.0,energy_only,0.6814814814814815,-inf,0.0,0.0,0.0
adopted_control,0,29,hybrid,0.6703703703703704,0.1037037037037037,0.5666666666666667,0.379156314675448,0.36453258727185583,0.3638407815353879,-0.01462372740359219,-0.015315533140060122,-0.015315533140060122,0.0,energy_only,0.6703703703703704,-inf,0.0,0.0,0.0
adopted_control,0,30,hybrid,0.6888888888888889,0.1037037037037037,0.5851851851851851,0.37523681412558496,0.3618517845202259,0.3611534985600609,-0.013385029605359033,-0.014083315565524057,-0.014083315565524057,0.0,energy_only,0.6888888888888889,-inf,0.0,0.0,0.0
adopted_control,0,31,hybrid,0.662962962962963,0.1037037037037037,0.5592592592592592,0.37216327136070865,0.36017473723502264,0.35946843781396154,-0.011988534125686012,-0.012694833546747109,-0.012694833546747109,0.0,energy_only,0.662962962962963,-inf,0.0,0.0,0.0
adopted_control,0,32,hybrid,0.7037037037037037,0.1037037037037037,0.6,0.3677734606548684,0.356425717041318,0.35571545739709964,-0.011347743613550398,-0.012058003257768735,-0.012058003257768735,0.0,energy_only,0.7037037037037037,-inf,0.0,0.0,0.0
adopted_control,0,33,hybrid,0.6888888888888889,0.1037037037037037,0.5851851851851851,0.3654538949425429,0.35523267322401425,0.35451324889195995,-0.010221221718528628,-0.010940646050582925,-0.010940646050582925,0.0,energy_only,0.6888888888888889,-inf,0.0,0.0,0.0
adopted_control,0,34,hybrid,0.725925925925926,0.1037037037037037,0.6222222222222222,0.36171786584299376,0.3519792565273556,0.35125559765360337,-0.009738609315638136,-0.010462268189390389,-0.010462268189390389,0.0,energy_only,0.725925925925926,-inf,0.0,0.0,0.0
adopted_control,0,35,hybrid,0.6592592592592592,0.1037037037037037,0.5555555555555555,0.36067291348833264,0.35168916764704805,0.3509563531996803,-0.008983745841284585,-0.00971656028865231,-0.00971656028865231,0.0,energy_only,0.6592592592592592,-inf,0.0,0.0,0.0
adopted_control,0,36,hybrid,0.7,0.1037037037037037,0.5962962962962962,0.35530571175550474,0.34739327640489553,0.34665660890228744,-0.007912435350609204,-0.008649102853217294,-0.008649102853217294,0.0,energy_only,0.7,-inf,0.0,0.0,0.0
adopted_control,0,37,hybrid,0.7518518518518519,0.1037037037037037,0.6481481481481481,0.3521113481760852,0.3449405286071622,0.34419747577608445,-0.007170819568923015,-0.007913872400000743,-0.007913872400000743,0.0,energy_only,0.7518518518518519,-inf,0.0,0.0,0.0
adopted_control,0,38,hybrid,0.7407407407407407,0.1037037037037037,0.637037037037037,0.34932132318434533,0.34255519207637936,0.3418060849375037,-0.006766131107965978,-0.007515238246841638,-0.007515238246841638,0.0,energy_only,0.7407407407407407,-inf,0.0,0.0,0.0
adopted_control,0,39,hybrid,0.7296296296296296,0.1037037037037037,0.6259259259259259,0.3467645586035813,0.3407949202941698,0.3400379594034413,-0.005969638309411496,-0.0067265992001400154,-0.0067265992001400154,0.0,energy_only,0.7296296296296296,-inf,0.0,0.0,0.0
adopted_control,0,40,hybrid,0.725925925925926,0.1037037037037037,0.6222222222222222,0.3434683324323432,0.33872100651743026,0.3379575845255687,-0.004747325914912948,-0.005510747906774527,-0.005510747906774527,0.0,energy_only,0.725925925925926,-inf,0.0,0.0,0.0
adopted_control,0,41,hybrid,0.6962962962962963,0.1037037037037037,0.5925925925925926,0.34193481280124566,0.337784206883914,0.3370120982381698,-0.0041506059173316845,-0.004922714563075858,-0.004922714563075858,0.0,energy_only,0.6962962962962963,-inf,0.0,0.0,0.0
adopted_control,0,42,hybrid,0.7185185185185186,0.1037037037037037,0.6148148148148148,0.3386164814530175,0.3357082503135695,0.3349291336257381,-0.002908231139447992,-0.0036873478272793636,-0.0036873478272793636,0.0,energy_only,0.7185185185185186,-inf,0.0,0.0,0.0
adopted_control,0,43,hybrid,0.7222222222222222,0.1037037037037037,0.6185185185185185,0.3369221459918362,0.33346228662152005,0.33267642856698126,-0.0034598593703161207,-0.004245717424854911,-0.004245717424854911,0.0,energy_only,0.7222222222222222,-inf,0.0,0.0,0.0
adopted_control,0,44,hybrid,0.7111111111111111,0.1037037037037037,0.6074074074074074,0.33338668573474883,0.3312664820201977,0.3304752051106383,-0.0021202037145511277,-0.0029114806241105073,-0.0029114806241105073,0.0,energy_only,0.7111111111111111,-inf,0.0,0.0,0.0
adopted_control,0,45,hybrid,0.7185185185185186,0.1037037037037037,0.6148148148148148,0.3315250750083002,0.32943935802914487,0.3286411265724922,-0.0020857169791553276,-0.0028839484358079703,-0.0028839484358079703,0.0,energy_only,0.7185185185185186,-inf,0.0,0.0,0.0
adopted_control,0,46,hybrid,0.7407407407407407,0.1037037037037037,0.637037037037037,0.3288201774697462,0.3275550320849281,0.3267490576949505,-0.0012651453848180894,-0.002071119774795682,-0.002071119774795682,0.0,energy_only,0.7407407407407407,-inf,0.0,0.0,0.0
adopted_control,0,47,hybrid,0.7148148148148148,0.1037037037037037,0.611111111111111,0.32711106891529806,0.32660451675378155,0.32579030404360587,-0.0005065521615165158,-0.0013207648716921927,-0.0013207648716921927,0.0,energy_only,0.7148148148148148,-inf,0.0,0.0,0.0
adopted_control,0,48,hybrid,0.7222222222222222,0.1037037037037037,0.6185185185185185,0.32547356005474576,0.32509788853518706,0.3242760776772381,-0.0003756715195586957,-0.0011974823775076637,-0.0011974823775076637,0.0,energy_only,0.7222222222222222,-inf,0.0,0.0,0.0
adopted_control,0,49,hybrid,0.7518518518518519,0.1037037037037037,0.6481481481481481,0.3218256846795613,0.3221342474684523,0.3213086966526637,0.0003085627888910203,-0.0005169880268975913,-0.0005169880268975913,0.0,energy_only,0.7518518518518519,-inf,0.0,0.0,0.0
adopted_control,0,50,hybrid,0.7407407407407407,0.1037037037037037,0.637037037037037,0.3191803293424641,0.3202877073545529,0.31945536458076956,0.0011073780120888221,0.0002750352383054655,0.0002750352383054655,1.0,pass,0.7407407407407407,0.7407407407407407,0.0,0.0,0.0
adopted_control,0,51,hybrid,0.7148148148148148,0.1037037037037037,0.611111111111111,0.31761086623252754,0.3193936043348349,0.3185519145874994,0.0017827381023073352,0.0009410483549718296,0.0009410483549718296,1.0,pass,0.7148148148148148,0.7148148148148148,0.0,0.0,0.0
adopted_control,0,52,hybrid,0.7333333333333333,0.1037037037037037,0.6296296296296295,0.31582629121548345,0.31776279881382047,0.3169147537342514,0.0019365075983370228,0.0010884625187679298,0.0010884625187679298,1.0,pass,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
adopted_control,0,53,hybrid,0.774074074074074,0.1037037037037037,0.6703703703703703,0.3137282688131667,0.31601386822658967,0.3151586619832093,0.0022855994134229896,0.001430393170042621,0.001430393170042621,1.0,pass,0.774074074074074,0.774074074074074,1.0,1.0,0.0
adopted_control,0,54,hybrid,0.7555555555555555,0.1037037037037037,0.6518518518518518,0.31180928600808866,0.3146842159796053,0.3138212260725945,0.0028749299715166154,0.002011940064505835,0.002011940064505835,1.0,pass,0.7555555555555555,0.7555555555555555,0.0,0.0,0.0
adopted_control,0,55,hybrid,0.737037037037037,0.1037037037037037,0.6333333333333333,0.31051173496110157,0.31376031616211164,0.3128889168852723,0.00324858120101007,0.002377181924170746,0.002377181924170746,1.0,pass,0.737037037037037,0.737037037037037,0.0,0.0,0.0
adopted_control,0,56,hybrid,0.7555555555555555,0.1037037037037037,0.6518518518518518,0.30826982325468383,0.3119467887243628,0.3110689851167244,0.0036769654696789944,0.0027991618620405445,0.0027991618620405445,1.0,pass,0.7555555555555555,0.7555555555555555,0.0,0.0,0.0
adopted_control,0,57,hybrid,0.7333333333333333,0.1037037037037037,0.6296296296296295,0.3063108752315273,0.31111619740552565,0.3102289984312552,0.004805322173998372,0.0039181231997278965,0.0039181231997278965,1.0,pass,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
adopted_control,0,58,hybrid,0.7481481481481481,0.1037037037037037,0.6444444444444444,0.30430626188233656,0.30953424555061587,0.3086411182123012,0.005227983668279312,0.004334856329964665,0.004334856329964665,1.0,pass,0.7481481481481481,0.7481481481481481,0.0,0.0,0.0
adopted_control,0,59,hybrid,0.762962962962963,0.1037037037037037,0.6592592592592592,0.3019517042008354,0.30768092287533644,0.30678203625047323,0.0057292186745010465,0.004830332049637842,0.004830332049637842,1.0,pass,0.762962962962963,0.762962962962963,0.0,0.0,0.0
adopted_control,0,60,hybrid,0.7481481481481481,0.1037037037037037,0.6444444444444444,0.30110709163651517,0.30689285175611924,0.30598433938388203,0.0057857601196040775,0.004877247747366864,0.004877247747366864,1.0,pass,0.7481481481481481,0.7481481481481481,0.0,0.0,1.0
adopted_control,1,1,warmup,0.05555555555555555,0.1037037037037037,-0.04814814814814815,0.6011073193104901,0.46620952224777806,0.4656847115361857,-0.13489779706271204,-0.13542260777430443,-0.13542260777430443,0.0,both,0.05555555555555555,-inf,0.0,0.0,0.0
adopted_control,1,2,warmup,0.13703703703703704,0.1037037037037037,0.03333333333333334,0.6021857716043073,0.44199198713396487,0.44148786871958146,-0.16019378447034244,-0.16069790288472585,-0.16069790288472585,0.0,energy_only,0.13703703703703704,-inf,0.0,0.0,0.0
adopted_control,1,3,warmup,0.26666666666666666,0.1037037037037037,0.16296296296296298,0.6147717601020992,0.4329396217427174,0.43243897686618576,-0.18183213835938183,-0.18233278323591345,-0.18233278323591345,0.0,energy_only,0.26666666666666666,-inf,0.0,0.0,0.0
adopted_control,1,4,warmup,0.32592592592592595,0.1037037037037037,0.22222222222222227,0.6171471379469176,0.42849414501095284,0.4279907487266861,-0.18865299293596471,-0.18915638922023148,-0.18915638922023148,0.0,energy_only,0.32592592592592595,-inf,0.0,0.0,0.0
adopted_control,1,5,warmup,0.4074074074074074,0.1037037037037037,0.3037037037037037,0.6044002404761054,0.42489457363905664,0.42438662522386883,-0.17950566683704877,-0.18001361525223658,-0.18001361525223658,0.0,energy_only,0.4074074074074074,-inf,0.0,0.0,0.0
adopted_control,1,6,hybrid,0.3814814814814815,0.1037037037037037,0.2777777777777778,0.5837997569553705,0.42248460088135564,0.4219703110413098,-0.1613151560740148,-0.16182944591406068,-0.16182944591406068,0.0,energy_only,0.3814814814814815,-inf,0.0,0.0,0.0
adopted_control,1,7,hybrid,0.3925925925925926,0.1037037037037037,0.2888888888888889,0.5609780584436873,0.4192695532927821,0.4187500816832229,-0.14170850515090522,-0.1422279767604644,-0.1422279767604644,0.0,energy_only,0.3925925925925926,-inf,0.0,0.0,0.0
adopted_control,1,8,hybrid,0.4,0.1037037037037037,0.29629629629629634,0.5393004954137839,0.4167986282617882,0.4162728779719428,-0.12250186715199568,-0.1230276174418411,-0.1230276174418411,0.0,energy_only,0.4,-inf,0.0,0.0,0.0
adopted_control,1,9,hybrid,0.4888888888888889,0.1037037037037037,0.3851851851851852,0.5184207036414209,0.41388656265229967,0.4133550979700904,-0.10453414098912123,-0.1050656056713305,-0.1050656056713305,0.0,energy_only,0.4888888888888889,-inf,0.0,0.0,0.0
adopted_control,1,10,hybrid,0.4740740740740741,0.1037037037037037,0.3703703703703704,0.4996172287509262,0.4111384217279825,0.4106010848864711,-0.0884788070229437,-0.08901614386445506,-0.08901614386445506,0.0,energy_only,0.4740740740740741,-inf,0.0,0.0,0.0
adopted_control,1,11,hybrid,0.4666666666666667,0.1037037037037037,0.362962962962963,0.4833627203005807,0.4086760771578038,0.40813256988829394,-0.0746866431427769,-0.07523015041228676,-0.07523015041228676,0.0,energy_only,0.4666666666666667,-inf,0.0,0.0,0.0
adopted_control,1,12,hybrid,0.48148148148148145,0.1037037037037037,0.37777777777777777,0.4694066188454284,0.407273788654389,0.40672234567455606,-0.06213283019103938,-0.06268427317087233,-0.06268427317087233,0.0,energy_only,0.48148148148148145,-inf,0.0,0.0,0.0
adopted_control,1,13,hybrid,0.5037037037037037,0.1037037037037037,0.39999999999999997,0.4568400783477093,0.404418668132834,0.40386171387884034,-0.052421410214875286,-0.052978364468868944,-0.052978364468868944,0.0,energy_only,0.5037037037037037,-inf,0.0,0.0,0.0
adopted_control,1,14,hybrid,0.4962962962962963,0.1037037037037037,0.3925925925925926,0.4464186825559596,0.4018000123899847,0.4012368765845639,-0.04461867016597493,-0.045181805971395705,-0.045181805971395705,0.0,energy_only,0.4962962962962963,-inf,0.0,0.0,0.0
adopted_control,1,15,hybrid,0.5814814814814815,0.1037037037037037,0.4777777777777778,0.43749292429571346,0.3993398340571285,0.3987702335336612,-0.038153090238584986,-0.03872269076205226,-0.03872269076205226,0.0,energy_only,0.5814814814814815,-inf,0.0,0.0,0.0
adopted_control,1,16,hybrid,0.5444444444444444,0.1037037037037037,0.4407407407407407,0.4301454313886232,0.3965610612777183,0.39598535416912295,-0.033584370110904926,-0.03416007721950026,-0.03416007721950026,0.0,energy_only,0.5444444444444444,-inf,0.0,0.0,0.0
adopted_control,1,17,hybrid,0.6222222222222222,0.1037037037037037,0.5185185185185185,0.4225562052754383,0.39304049306587935,0.39245968002289994,-0.029515712209558953,-0.030096525252538364,-0.030096525252538364,0.0,energy_only,0.6222222222222222,-inf,0.0,0.0,0.0
adopted_control,1,18,hybrid,0.5888888888888889,0.1037037037037037,0.4851851851851852,0.4182120647472399,0.3919572272113884,0.39136787650727517,-0.02625483753585145,-0.026844188239964706,-0.026844188239964706,0.0,energy_only,0.5888888888888889,-inf,0.0,0.0,0.0
adopted_control,1,19,hybrid,0.6259259259259259,0.1037037037037037,0.5222222222222221,0.4115634891923913,0.38800746714661793,0.38741368923537384,-0.02355602204577334,-0.024149799957017437,-0.024149799957017437,0.0,energy_only,0.6259259259259259,-inf,0.0,0.0,0.0
adopted_control,1,20,hybrid,0.6851851851851852,0.1037037037037037,0.5814814814814815,0.4066676936531103,0.3854376557307279,0.3848371064430967,-0.021230037922382372,-0.021830587210013574,-0.021830587210013574,0.0,energy_only,0.6851851851851852,-inf,0.0,0.0,0.0
adopted_control,1,21,hybrid,0.6037037037037037,0.1037037037037037,0.5,0.4026479958410104,0.38335949240500256,0.3827512804506469,-0.019288503436007853,-0.01989671539036353,-0.01989671539036353,0.0,energy_only,0.6037037037037037,-inf,0.0,0.0,0.0
adopted_control,1,22,hybrid,0.6407407407407407,0.1037037037037037,0.537037037037037,0.39877544108676244,0.3804383729138048,0.3798246515739812,-0.01833706817295766,-0.01895078951278123,-0.01895078951278123,0.0,energy_only,0.6407407407407407,-inf,0.0,0.0,0.0
adopted_control,1,23,hybrid,0.6851851851851852,0.1037037037037037,0.5814814814814815,0.39332283890098496,0.37724343878815547,0.37662404002088123,-0.01607940011282949,-0.016698798880103727,-0.016698798880103727,0.0,energy_only,0.6851851851851852,-inf,0.0,0.0,0.0
adopted_control,1,24,hybrid,0.6925925925925925,0.1037037037037037,0.5888888888888888,0.3888213007439431,0.3745205616554407,0.37389454431643915,-0.014300739088502434,-0.014926756427503962,-0.014926756427503962,0.0,energy_only,0.6925925925925925,-inf,0.0,0.0,0.0
adopted_control,1,25,hybrid,0.7,0.1037037037037037,0.5962962962962962,0.3846149295594085,0.3710928924757543,0.3704618949539941,-0.013522037083654237,-0.014153034605414394,-0.014153034605414394,0.0,energy_only,0.7,-inf,0.0,0.0,0.0
adopted_control,1,26,hybrid,0.7111111111111111,0.1037037037037037,0.6074074074074074,0.3795741746913423,0.3683812389659177,0.3677435894894732,-0.011192935725424624,-0.011830585201869082,-0.011830585201869082,0.0,energy_only,0.7111111111111111,-inf,0.0,0.0,0.0
adopted_control,1,27,hybrid,0.7592592592592593,0.1037037037037037,0.6555555555555556,0.37567895799694373,0.36534732794671954,0.36470403337074453,-0.010331630050224194,-0.0109749246261992,-0.0109749246261992,0.0,energy_only,0.7592592592592593,-inf,0.0,0.0,0.0
adopted_control,1,28,hybrid,0.7296296296296296,0.1037037037037037,0.6259259259259259,0.3714078458950226,0.3627173600380044,0.3620680177519964,-0.008690485857018204,-0.009339828143026252,-0.009339828143026252,0.0,energy_only,0.7296296296296296,-inf,0.0,0.0,0.0
adopted_control,1,29,hybrid,0.7777777777777778,0.1037037037037037,0.674074074074074,0.3668646285456364,0.35898380036860567,0.3583300908514799,-0.00788082817703073,-0.008534537694156519,-0.008534537694156519,0.0,energy_only,0.7777777777777778,-inf,0.0,0.0,0.0
adopted_control,1,30,hybrid,0.7407407407407407,0.1037037037037037,0.637037037037037,0.36348114200045034,0.3571368768379583,0.356475925007539,-0.006344265162492035,-0.007005216992911345,-0.007005216992911345,0.0,energy_only,0.7407407407407407,-inf,0.0,0.0,0.0
adopted_control,1,31,hybrid,0.774074074074074,0.1037037037037037,0.6703703703703703,0.3588786620477202,0.35354850532770843,0.35288291644373526,-0.005330156720011747,-0.005995745603984914,-0.005995745603984914,0.0,energy_only,0.774074074074074,-inf,0.0,0.0,0.0
adopted_control,1,32,hybrid,0.7407407407407407,0.1037037037037037,0.637037037037037,0.3547160042735516,0.3505753260464512,0.34990413786825403,-0.004140678227100403,-0.004811866405297571,-0.004811866405297571,0.0,energy_only,0.7407407407407407,-inf,0.0,0.0,0.0
adopted_control,1,33,hybrid,0.762962962962963,0.1037037037037037,0.6592592592592592,0.3510896558834832,0.34779072429505664,0.34711403584763006,-0.0032989315884265347,-0.003975620035853111,-0.003975620035853111,0.0,energy_only,0.762962962962963,-inf,0.0,0.0,0.0
adopted_control,1,34,hybrid,0.7888888888888889,0.1037037037037037,0.6851851851851851,0.34777379120167284,0.3451865881061624,0.344504051362859,-0.002587203095510471,-0.0032697398388138454,-0.0032697398388138454,0.0,energy_only,0.7888888888888889,-inf,0.0,0.0,0.0
adopted_control,1,35,hybrid,0.725925925925926,0.1037037037037037,0.6222222222222222,0.34524003356453237,0.3440999781781623,0.3434072868591739,-0.0011400553863700758,-0.00183274670535849,-0.00183274670535849,0.0,energy_only,0.725925925925926,-inf,0.0,0.0,0.0
adopted_control,1,36,hybrid,0.7518518518518519,0.1037037037037037,0.6481481481481481,0.3401102492056892,0.33943731029159274,0.33874429519672444,-0.000672938914096477,-0.001365954008964776,-0.001365954008964776,0.0,energy_only,0.7518518518518519,-inf,0.0,0.0,0.0
adopted_control,1,37,hybrid,0.774074074074074,0.1037037037037037,0.6703703703703703,0.33729878130687824,0.3372683208507825,0.3365686771264634,-3.0460456095726673e-05,-0.0007301041804148589,-0.0007301041804148589,0.0,energy_only,0.774074074074074,-inf,0.0,0.0,0.0
adopted_control,1,38,hybrid,0.7851851851851852,0.1037037037037037,0.6814814814814815,0.3335459121824003,0.3343219317328524,0.3336174390382823,0.0007760195504520895,7.152685588196483e-05,7.152685588196483e-05,1.0,pass,0.7851851851851852,0.7851851851851852,0.0,0.0,0.0
adopted_control,1,39,hybrid,0.7703703703703704,0.1037037037037037,0.6666666666666666,0.3304925492365715,0.3316666479904447,0.3309571288389585,0.0011740987538731984,0.00046457960238699414,0.00046457960238699414,1.0,pass,0.7703703703703704,0.7703703703703704,0.0,0.0,0.0
adopted_control,1,40,hybrid,0.7777777777777778,0.1037037037037037,0.674074074074074,0.3276253961597494,0.329382172215371,0.32866641292840343,0.0017567760556216339,0.001041016768654035,0.001041016768654035,1.0,pass,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0
adopted_control,1,41,hybrid,0.7925925925925926,0.1037037037037037,0.6888888888888889,0.3239404795946568,0.3262679599281179,0.32554792505845725,0.002327480333461085,0.0016074454638004276,0.0016074454638004276,1.0,pass,0.7925925925925926,0.7925925925925926,0.0,0.0,0.0
adopted_control,1,42,hybrid,0.7851851851851852,0.1037037037037037,0.6814814814814815,0.32200337919004013,0.3250924873105186,0.324364889966073,0.0030891081204784676,0.00236151077603286,0.00236151077603286,1.0,pass,0.7851851851851852,0.7851851851851852,0.0,0.0,0.0
adopted_control,1,43,hybrid,0.8296296296296296,0.1037037037037037,0.7259259259259259,0.31828987136295217,0.3215298170159797,0.32079823255556955,0.0032399456530275428,0.002508361192617381,0.002508361192617381,1.0,pass,0.8296296296296296,0.8296296296296296,0.0,0.0,0.0
