epoch,batch_size,batches_per_epoch,train_steps,eval_steps,inference_backend,inference_method,state_init,train_loss,train_accuracy,val_loss,val_accuracy,train_baseline_accuracy,val_baseline_accuracy,accuracy,baseline_accuracy,train_mean_pre_update_energy,train_mean_post_update_energy,train_mean_energy_delta,weight_norm_l1,weight_norm_l2,bias_norm_l1,bias_norm_l2
11,64,20,30,30,pc_euler,euler,forward,0.07106054650514196,0.7589498806682577,0.07136323331583529,0.7592592592592593,0.10182975338106603,0.1037037037037037,0.7592592592592593,0.1037037037037037,0.3529831792190384,0.3519796424610302,-0.0010035367580081612,3.189074169989358,1.3859651332203886,0.0036822282382124845,0.20026023773796847
12,64,20,30,30,pc_euler,euler,forward,0.06986604002474983,0.7669053301511536,0.07019435918219133,0.762962962962963,0.10182975338106603,0.1037037037037037,0.762962962962963,0.1037037037037037,0.3467551991285131,0.3458502012131981,-0.0009049979153149618,3.1894647427252085,1.4077125454737678,0.003689025970900367,0.20054458621058624
13,64,20,30,30,pc_euler,euler,forward,0.06873984719302553,0.7788385043754972,0.06909096213370453,0.7888888888888889,0.10182975338106603,0.1037037037037037,0.7888888888888889,0.1037037037037037,0.3410001497489571,0.34001002098836525,-0.000990128760591788,3.189860848438146,1.4296278179957544,0.0037609902142126937,0.20344083508129462
14,64,20,30,30,pc_euler,euler,forward,0.06766433139667488,0.7891805887032617,0.06803090037873318,0.7851851851851852,0.10182975338106603,0.1037037037037037,0.7851851851851852,0.1037037037037037,0.33495098590483974,0.33410541452816245,-0.0008455713766772843,3.190286821978892,1.4524515110356575,0.0037982294135704264,0.2037651947131716
15,64,20,30,30,pc_euler,euler,forward,0.06665213900027597,0.7955449482895783,0.06703553769721911,0.8037037037037037,0.10182975338106603,0.1037037037037037,0.8037037037037037,0.1037037037037037,0.3297077007143077,0.3288589028162406,-0.0008487978980670829,3.1907251839534756,1.4755057294361764,0.003830979599685845,0.20489609627771774
16,64,20,30,30,pc_euler,euler,forward,0.06569499977931509,0.8090692124105012,0.06608734138516906,0.8074074074074075,0.10182975338106603,0.1037037037037037,0.8074074074074075,0.1037037037037037,0.3249990883352841,0.3240174471402223,-0.000981641195061811,3.1911694611819037,1.498673447053199,0.0038835924533222824,0.20610908138344586
17,64,20,30,30,pc_euler,euler,forward,0.06478919132072498,0.817024661893397,0.06519826007005916,0.8148148148148148,0.10182975338106603,0.1037037037037037,0.8148148148148148,0.1037037037037037,0.32025100743279283,0.3194280883754532,-0.0008229190573396467,3.191628381206469,1.5221377425991656,0.0038915359698856165,0.20626876046241505
18,64,20,30,30,pc_euler,euler,forward,0.06392723705763959,0.8202068416865553,0.06434618411902887,0.8148148148148148,0.10182975338106603,0.1037037037037037,0.8148148148148148,0.1037037037037037,0.3153675261063467,0.31451864867490087,-0.0008488774314458853,3.192095459604445,1.545513472199312,0.003940917036261431,0.20761909300411138
19,64,20,30,30,pc_euler,euler,forward,0.06310854981066741,0.8281622911694511,0.06354223548337691,0.825925925925926,0.10182975338106603,0.1037037037037037,0.825925925925926,0.1037037037037037,0.31127476392630926,0.3104064521043121,-0.0008683118219971226,3.192565844885705,1.568882084866919,0.003986467194495989,0.20903380051879725
20,64,20,30,30,pc_euler,euler,forward,0.062333456484552324,0.8305489260143198,0.06277579656804635,0.8296296296296296,0.10182975338106603,0.1037037037037037,0.8296296296296296,0.1037037037037037,0.30723896394280004,0.30650361802021187,-0.0007353459225882264,3.19304229309068,1.5921733444333122,0.004023058008851503,0.2102858325815406
21,64,20,30,30,pc_euler,euler,forward,0.06159450460406531,0.8369132856006364,0.06204418776342405,0.8296296296296296,0.10182975338106603,0.1037037037037037,0.8296296296296296,0.1037037037037037,0.30338629737936174,0.30268046316254915,-0.0007058342168125481,3.193524959747226,1.6154157699563623,0.00406081997154355,0.21102742195685714
22,64,20,30,30,pc_euler,euler,forward,0.06089383357110421,0.8400954653937948,0.06134867725100423,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.2997028696304941,0.2988817504354377,-0.0008211191950563829,3.194008072776188,1.638432822407223,0.004110009675758269,0.21180365736645748
23,64,20,30,30,pc_euler,euler,forward,0.060224532936373844,0.8448687350835322,0.06069322374848344,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.29587262832374067,0.29507467198873444,-0.0007979563350062113,3.194496788445837,1.6612925922300195,0.004139448095418459,0.21326076784678183
24,64,20,30,30,pc_euler,euler,forward,0.059584613585985144,0.8448687350835322,0.06005907571451859,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.2925607311254468,0.2917075338869567,-0.0008531972384900416,3.1949899267830206,1.6840558697174504,0.0041715171058441984,0.21385027275083313
25,64,20,30,30,pc_euler,euler,forward,0.05897740478485273,0.8488464598249801,0.059461190059056805,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.2894877235722017,0.2886267475905066,-0.0008609759816950918,3.1954763494049114,1.7063769421145167,0.00422836996481375,0.21537413688226845
26,64,20,30,30,pc_euler,euler,forward,0.05839441823657362,0.8512330946698489,0.05887981723312759,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.2861776561859227,0.2854326135918121,-0.0007450425941106731,3.1959700470858015,1.7286053698530508,0.004281017670639189,0.21614406256020996
27,64,20,30,30,pc_euler,euler,forward,0.05784144304570232,0.8536197295147175,0.05833155870669783,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.2835840589717415,0.2828656480034514,-0.000718410968290048,3.1964567479129897,1.7504249352387156,0.00430326788996052,0.21735618451720712
28,64,20,30,30,pc_euler,euler,forward,0.0573111745440881,0.8568019093078759,0.05780596745250667,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.2805969556816684,0.2798633117883399,-0.0007336438933285505,3.196943534645511,1.7719637414464353,0.004363548255667738,0.2186961169143722
29,64,20,30,30,pc_euler,euler,forward,0.05680064445444212,0.8575974542561655,0.05729565954222732,0.8518518518518519,0.10182975338106603,0.1037037037037037,0.8518518518518519,0.1037037037037037,0.2779135485214337,0.2772637078345018,-0.0006498406869318712,3.1974336411479256,1.7933151213181342,0.004405476859782889,0.2194748239947006
30,64,20,30,30,pc_euler,euler,forward,0.05631321024362321,0.8560063643595863,0.056810851415728045,0.8481481481481481,0.10182975338106603,0.1037037037037037,0.8481481481481481,0.1037037037037037,0.27511317090735365,0.27447266901167006,-0.0006405018956835623,3.197921677703791,1.8143795060788102,0.004440942504739423,0.22010168241108585
31,64,20,30,30,pc_euler,euler,forward,0.05584588118837482,0.862370723945903,0.05634917296335699,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.27281538045403586,0.27218571996710794,-0.0006296604869279687,3.1984058623733067,1.8351192610242235,0.00446755161152473,0.22090597475373566
32,64,20,30,30,pc_euler,euler,forward,0.055400802439646984,0.8631662688941926,0.05590690070237258,0.8555555555555555,0.10182975338106603,0.1037037037037037,0.8555555555555555,0.1037037037037037,0.2703523318316698,0.2696796908699596,-0.0006726409617102428,3.198886355751458,1.8554765722499245,0.004525892622922578,0.22254618705577228
33,64,20,30,30,pc_euler,euler,forward,0.05496667161748114,0.8687350835322196,0.05547549808423835,0.8518518518518519,0.10182975338106603,0.1037037037037037,0.8518518518518519,0.1037037037037037,0.2679230067311443,0.2672560694374798,-0.0006669372936644435,3.1993679718341275,1.8756103815023961,0.0045522261701089065,0.22323255130881567
34,64,20,30,30,pc_euler,euler,forward,0.0545542962781498,0.8703261734287987,0.05506278785620793,0.8555555555555555,0.10182975338106603,0.1037037037037037,0.8555555555555555,0.1037037037037037,0.2660002347124456,0.26530849127790346,-0.0006917434345421747,3.199840414550486,1.8953253702322943,0.004612718643305316,0.22464563801827
35,64,20,30,30,pc_euler,euler,forward,0.054161214651833545,0.8719172633253779,0.05467041921639599,0.8481481481481481,0.10182975338106603,0.1037037037037037,0.8481481481481481,0.1037037037037037,0.263868881815645,0.26323670017150474,-0.0006321816441401992,3.2003110242210657,1.9148370874924354,0.004641726616210873,0.2249175986653474
36,64,20,30,30,pc_euler,euler,forward,0.05377746777207004,0.8758949880668258,0.05428288104343618,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.261786644611817,0.26114401152520184,-0.0006426330866150757,3.200775866928316,1.9339016178777289,0.004711346941089733,0.2267319050256551
37,64,20,30,30,pc_euler,euler,forward,0.05341107961389233,0.8743038981702467,0.05391525557492187,0.8629629629629629,0.10182975338106603,0.1037037037037037,0.8629629629629629,0.1037037037037037,0.2601930088150779,0.25952898281480113,-0.0006640260002767184,3.201236933565078,1.9527514594501771,0.004752569443846529,0.22734928400543422
38,64,20,30,30,pc_euler,euler,forward,0.053052763420028445,0.8782816229116945,0.05356351871115647,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.2577353369383416,0.2572185479072964,-0.0005167890310451853,3.2016964752543955,1.9713213909089973,0.004806788203562478,0.22849195675771802
39,64,20,30,30,pc_euler,euler,forward,0.05270842265944138,0.8838504375497216,0.05322599652970011,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.2561155359756392,0.2555336864147719,-0.0005818495608672425,3.2021517603903225,1.989591586400642,0.004843732038569699,0.22972248667151118
40,64,20,30,30,pc_euler,euler,forward,0.05237470926975557,0.8846459824980112,0.052890653351607475,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.2540525452664627,0.2533824231326038,-0.0006701221338589081,3.202611175160139,2.0077336119279403,0.004860226588387151,0.23004416812034553
41,64,20,30,30,pc_euler,euler,forward,0.05205249422542147,0.8870326173428799,0.05256729313661983,0.8703703703703703,0.10182975338106603,0.1037037037037037,0.8703703703703703,0.1037037037037037,0.252632182572165,0.2519618892692873,-0.0006702933028778516,3.203059053539856,2.0254310658503076,0.004909860230671086,0.23126438808213629
42,64,20,30,30,pc_euler,euler,forward,0.05174287824600048,0.8862370723945903,0.05225498741443575,0.8740740740740741,0.10182975338106603,0.1037037037037037,0.8740740740740741,0.1037037037037037,0.2505019492564455,0.24995245281601558,-0.000549496440429946,3.20350645955008,2.0429542012466886,0.004967447722296871,0.2320144596943999
43,64,20,30,30,pc_euler,euler,forward,0.05144114481067462,0.8870326173428799,0.051948367641889155,0.8777777777777778,0.10182975338106603,0.1037037037037037,0.8777777777777778,0.1037037037037037,0.24916899461309455,0.24857342770275476,-0.0005955669103398606,3.2039479157472903,2.0601606867111726,0.004996709404956419,0.2323224102793088
44,64,20,30,30,pc_euler,euler,forward,0.05115005942368469,0.8870326173428799,0.05165639277943134,0.8777777777777778,0.10182975338106603,0.1037037037037037,0.8777777777777778,0.1037037037037037,0.24712475501891232,0.24651348359523265,-0.0006112714236796241,3.2043907970789913,2.077180222990889,0.005050794005698814,0.2333605322696204
45,64,20,30,30,pc_euler,euler,forward,0.050866621519026,0.8902147971360382,0.05136791841191266,0.8777777777777778,0.10182975338106603,0.1037037037037037,0.8777777777777778,0.1037037037037037,0.2458754421544192,0.24532430128392982,-0.0005511408704894181,3.2048299445789046,2.093969435556081,0.005073501994705457,0.23382106889270937
46,64,20,30,30,pc_euler,euler,forward,0.05059192256160315,0.8918058870326173,0.051099072593456966,0.8777777777777778,0.10182975338106603,0.1037037037037037,0.8777777777777778,0.1037037037037037,0.24419046254146792,0.2436348162674137,-0.0005556462740542625,3.205260323531818,2.1103837352459878,0.005133428877950214,0.23528519587472055
47,64,20,30,30,pc_euler,euler,forward,0.05032780459304654,0.8918058870326173,0.05082894231732702,0.8777777777777778,0.10182975338106603,0.1037037037037037,0.8777777777777778,0.1037037037037037,0.2430765751100025,0.24251389775826962,-0.0005626773517328918,3.205687489910656,2.1266208805600755,0.005155536056622303,0.23536304221918994
48,64,20,30,30,pc_euler,euler,forward,0.05006868165905308,0.8933969769291965,0.05056626866157311,0.8777777777777778,0.10182975338106603,0.1037037037037037,0.8777777777777778,0.1037037037037037,0.24170902492850593,0.24102269745379265,-0.0006863274747132775,3.2061017576048387,2.1424424871516985,0.005214533960533906,0.23679090070619999
49,64,20,30,30,pc_euler,euler,forward,0.04981833162885548,0.8941925218774861,0.050314699825240956,0.8777777777777778,0.10182975338106603,0.1037037037037037,0.8777777777777778,0.1037037037037037,0.24003549490445408,0.23949087880449818,-0.000544616099955901,3.2065178441563758,2.1581466402407368,0.005276455439968374,0.23777478012032602
50,64,20,30,30,pc_euler,euler,forward,0.04957552999652703,0.8941925218774861,0.05006667983987372,0.8777777777777778,0.10182975338106603,0.1037037037037037,0.8777777777777778,0.1037037037037037,0.23929995488517758,0.23874631318433562,-0.000553641700841917,3.206930650573136,2.1736369462938923,0.005314707488863892,0.238540833274551
51,64,20,30,30,pc_euler,euler,forward,0.04933724020197451,0.8965791567223548,0.04982666530362676,0.8777777777777778,0.10182975338106603,0.1037037037037037,0.8777777777777778,0.1037037037037037,0.23763380946507856,0.23707861227896618,-0.0005551971861124314,3.207342305629248,2.1889364072283537,0.005332977138753298,0.23895652699124112
52,64,20,30,30,pc_euler,euler,forward,0.04910520575368214,0.8965791567223548,0.04959277674324036,0.8814814814814815,0.10182975338106603,0.1037037037037037,0.8814814814814815,0.1037037037037037,0.2361765743998792,0.2356238312437137,-0.0005527431561655666,3.2077484523760003,2.2039580735685784,0.005405717877559703,0.240572281519725
53,64,20,30,30,pc_euler,euler,forward,0.04887840178654984,0.8965791567223548,0.049369618196071136,0.8814814814814815,0.10182975338106603,0.1037037037037037,0.8814814814814815,0.1037037037037037,0.2347842105959917,0.23427542743396917,-0.000508783162022522,3.2081525102431323,2.218833358990589,0.005439680093341684,0.24138156555833754
54,64,20,30,30,pc_euler,euler,forward,0.04865912332520583,0.8989657915672236,0.049152539807933375,0.8814814814814815,0.10182975338106603,0.1037037037037037,0.8814814814814815,0.1037037037037037,0.23396036240547619,0.23339359969913503,-0.0005667627063411631,3.2085469305349448,2.2334100921516824,0.005495459634726993,0.2428432921249453
55,64,20,30,30,pc_euler,euler,forward,0.04844457955490131,0.898170246618934,0.04893214731548348,0.8814814814814815,0.10182975338106603,0.1037037037037037,0.8814814814814815,0.1037037037037037,0.23219539981349704,0.23159727105971065,-0.0005981287537863394,3.2089409590118754,2.2478507319486187,0.005557912678514367,0.24367859304023345
56,64,20,30,30,pc_euler,euler,forward,0.04823542138842737,0.8989657915672236,0.04872621011505283,0.8851851851851852,0.10182975338106603,0.1037037037037037,0.8851851851851852,0.1037037037037037,0.2316561504980935,0.23113234004336186,-0.000523810454731638,3.2093299460666245,2.262080391774414,0.005596712784717499,0.2444526583584512
57,64,20,30,30,pc_euler,euler,forward,0.04802894594976908,0.8997613365155132,0.0485112644578649,0.8851851851851852,0.10182975338106603,0.1037037037037037,0.8851851851851852,0.1037037037037037,0.230016057069005,0.2295017982594719,-0.0005142588095330761,3.2097221848266635,2.276209707858828,0.005631048658353404,0.24493204633499474
58,64,20,30,30,pc_euler,euler,forward,0.04783015123983352,0.9005568814638027,0.04831390640946316,0.8888888888888888,0.10182975338106603,0.1037037037037037,0.8888888888888888,0.1037037037037037,0.22913430849959499,0.2286376448527022,-0.000496663646892774,3.210107630090232,2.2901500798038503,0.005650314651379022,0.24531355599207502
59,64,20,30,30,pc_euler,euler,forward,0.04763586780161889,0.9013524264120922,0.0481168190793262,0.8925925925925926,0.10182975338106603,0.1037037037037037,0.8925925925925926,0.1037037037037037,0.22828321072262367,0.22777170851426468,-0.000511502208358977,3.210481237385421,2.303774706023302,0.005705811505224396,0.24624769127516224
60,64,20,30,30,pc_euler,euler,forward,0.047444725731096454,0.9013524264120922,0.047925830974702745,0.8925925925925926,0.10182975338106603,0.1037037037037037,0.8925925925925926,0.1037037037037037,0.22699911820782398,0.22651810141470413,-0.00048101679311982336,3.2108622472776496,2.3173529160693795,0.005723419239096108,0.246736024666869
