target_snapshot_mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,1,0.19194698750709846,0.004464885485492047,0.980816310656653,0.9999858133806884
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,2,0.21434128636364166,0.004860219088122449,0.9782829633840457,0.9999850160225364
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,3,0.21020076237977814,0.004769707791027596,0.979096204038677,0.9999856764950635
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,4,0.2101942274828895,0.004784996011470385,0.9790082323389611,0.9999855839315421
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,5,0.2019650203981494,0.004616002368157563,0.9805155295215504,0.9999866050021285
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,6,0.1791814534910897,0.004146257457583898,0.9845490651820992,0.9999892665066918
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,7,0.15204049394577315,0.003574266766208367,0.9888146737698571,0.9999920575041064
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,8,0.12423462888867598,0.0029708003352574624,0.9924726235945981,0.9999946181258841
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,9,0.10588783631281262,0.00270226107658016,0.9945502766955905,0.9999956617973739
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,10,0.09200849267622521,0.002386589729999853,0.9959268128897107,0.999996665882889
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,11,0.08258575476110117,0.0022240935399674847,0.9967212811112235,0.9999971548131772
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,12,0.08199371392215057,0.0023758313657176546,0.9967978936922869,0.9999968312409827
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,13,0.07745598112374293,0.002185279210377644,0.9971298168085159,0.999997172853521
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,14,0.07580641385834165,0.002244976026471793,0.99724298931603,0.9999970051031084
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,15,0.06989540596015169,0.002047569500395278,0.9976840997261954,0.999997494693946
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,16,0.08348418832552632,0.0026997567963501,0.9967336269894986,0.9999957094906333
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,17,0.06046858108233309,0.001852111362031387,0.9982147999036123,0.9999979658084314
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,18,0.054729794733505165,0.0016608713118648779,0.9985970495712436,0.9999983924110125
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,19,0.061279008005583654,0.0018570306176600034,0.9982432027301265,0.9999980237359856
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,20,0.06421169364512992,0.002009622112480291,0.9980600112644037,0.9999977180052353
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,21,0.05756623280488159,0.001837536200723785,0.9984431775794442,0.999998099398397
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,22,0.0698013977581482,0.002268890275295387,0.9975661781608369,0.9999968422491096
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,23,0.06247976251495958,0.002089621818710014,0.9980857862851498,0.9999974189828844
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,24,0.06144181342763031,0.0020342200546637655,0.9982498512090743,0.9999977245622492
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,25,0.06856380653428033,0.0021392916440598525,0.9978647353735409,0.9999974510894687
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,26,0.061254893461068695,0.002111475420398836,0.9982116955431858,0.9999974766301717
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,27,0.06131399320105764,0.001988036498949491,0.9982631907522233,0.9999977742553948
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,28,0.06082340848052169,0.002078718962004244,0.998278728160571,0.9999976580996467
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,29,0.05803027976027011,0.0018762489286426297,0.9984240034394303,0.9999979836035452
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,30,0.0590867480070188,0.0018474929490127005,0.9983629939233006,0.9999979936983407
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,31,0.05949185813872644,0.0019787392844677967,0.9983389293385336,0.9999977473026954
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,32,0.05954653908967111,0.001920764042875165,0.9983211804002975,0.9999979626463823
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,33,0.0534303026441719,0.0017944190757291562,0.9986166322366314,0.9999980929853048
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,34,0.06076810655606798,0.0020286115536876713,0.9982515468200074,0.9999975952301361
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,35,0.05875846721920602,0.002089730888323446,0.9984040725886733,0.9999974658122115
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,36,0.0638274906352056,0.0022136235647604993,0.9980928737147089,0.9999973269437998
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,37,0.05776688598499162,0.002003287318114021,0.998434272829542,0.9999977498974559
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,38,0.06057632764363001,0.002054336196312165,0.9982764341246402,0.999997602801874
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,39,0.051762221785501314,0.001746260809648463,0.9987668522697113,0.9999982989545074
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,40,0.05304346427809588,0.0017962711032689306,0.9986231920600277,0.999998044484774
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,41,0.05903912939502942,0.001988994622847261,0.9983636011310237,0.9999976910048132
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,42,0.052867412828088545,0.0018470339100654094,0.9987084546130829,0.9999981215367131
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,43,0.06035335074799436,0.002091655367497202,0.9983084678528289,0.9999975019659125
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,44,0.05934299473984297,0.0020750843693333257,0.9983686509358319,0.9999976225123023
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,45,0.053512477657492105,0.0018944007940778543,0.9986542410846081,0.9999979422159052
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,46,0.0557830216097537,0.001879535607201191,0.9985138418251239,0.9999979386394134
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,47,0.05076253147971278,0.0018171560227277957,0.9987878216497391,0.9999981547358325
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,48,0.06616389586130351,0.0023599011037853373,0.9979105845780973,0.9999967692633611
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,49,0.054197254206684684,0.0019626340158237325,0.9985457343948168,0.9999977737758885
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,50,0.04965579023926697,0.0017793288103118156,0.9988448056552878,0.9999981861382915
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,51,0.058331265397327935,0.0020226092936911147,0.9984318032792909,0.9999976513597055
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,52,0.061239067723350804,0.002102787979555528,0.9982444094892395,0.9999974525044539
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,53,0.05198286628006092,0.001889969659737975,0.9987499680619987,0.9999980226036683
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,54,0.05257501438187323,0.0018763037732435297,0.9986978121975294,0.9999979300792592
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,55,0.05548262415967391,0.001979317389266624,0.998577649557536,0.9999978159591038
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,56,0.06127554863932687,0.002031696444719149,0.9982303606736288,0.9999974509243218
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,57,0.05495404572930336,0.0020558671170656036,0.9985568980669626,0.9999974994518765
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,58,0.05198263720201109,0.0017312824055319281,0.9986796820130772,0.9999981929717826
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,59,0.05791097866312443,0.0019976302414042918,0.998417620189017,0.9999976232282369
lag1_target_snapshot,baseline_plain_raw,baseline_plain,raw,1,60,0.058960482554385726,0.002002349924132508,0.9983423465800072,0.9999975752313306
