epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_continuation_target_blend_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_mean_predictor_semigroup_defect_norm,train_mean_corrected_semigroup_defect_norm,train_mean_first_projection_short_leg_correction_norm,train_mean_first_projection_continuation_correction_norm,train_mean_second_projection_short_leg_correction_norm,train_mean_second_projection_continuation_correction_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
11,hybrid,0.1,0.5,0.2,0.1,4.805340516019448e-06,3.958208406389758e-06,2.2252241463960116e-06,1.7329842599937462e-06,6.678607508239607e-06,1.2673685750360457e-06,1.724752201792796e-07,1.7927135880572913e-07,0.0010001078495248937,7.779951903324844e-06,0.00031952822831575516,0.0016377057952639412,0.0028496541819150933,0.002676419787581537,0.00034765046208687237,0.0003476504620868723,0.0003195282283157552,0.00031952822831575516,0.43308499970163883,0.4324385107547148,-0.0001502686561333233,-7.952229225304463e-07,0.4324334113146861,-0.00015536809616201186,-8.212282305445414e-07,0.26296296296296295,0.08651775588216962
12,hybrid,0.1,0.5,0.2,0.1,4.7639983571996655e-06,3.923899518964843e-06,2.2039685496711603e-06,1.7199309692936829e-06,6.622788530334198e-06,1.2559920834750814e-06,1.7237573869690947e-07,1.778199852014028e-07,0.0009962137229809294,7.76426354476682e-06,0.00031833222275813426,0.001631703747491883,0.0028393689500683344,0.0026667856831687096,0.0003463463608319877,0.00034634636083198764,0.00031833222275813426,0.00031833222275813426,0.4315689952375677,0.4308804288738649,-0.00015458784137345472,-8.157839027286297e-07,0.4308753426482285,-0.00015967406700984066,-8.415743447470151e-07,0.2814814814814815,0.08620700334304766
13,hybrid,0.1,0.5,0.2,0.1,4.717969448034368e-06,3.885739704427086e-06,2.1815118112386693e-06,1.7042278931884172e-06,6.560100266886177e-06,1.243258669430661e-06,1.72278393806954e-07,1.76219716918664e-07,0.0009914957001900186,7.741506301800431e-06,0.0003168310703612571,0.001624232778330575,0.0028266469620676707,0.0026548808424629255,0.00034470840742426793,0.00034470840742426793,0.0003168310703612571,0.0003168310703612571,0.429978414267486,0.4293816172422989,-0.00015926164330165582,-8.376727894712484e-07,0.4293766269051138,-0.0001642519804867515,-8.628070425302904e-07,0.3111111111111111,0.08590817577712011
14,hybrid,0.1,0.5,0.2,0.1,4.675873452113094e-06,3.851758146757651e-06,2.1600374304368154e-06,1.6917207163208362e-06,6.495724818039371e-06,1.2300597400053382e-06,1.7217811026630787e-07,1.7454282355150537e-07,0.0009868230218745457,7.715798721495337e-06,0.00031539639303134793,0.0016170125651818873,0.0028142490075634954,0.0026432629443262274,0.00034314461852307166,0.00034314461852307166,0.00031539639303134793,0.00031539639303134793,0.42845656004589355,0.42792418841119695,-0.00016384331105057104,-8.584246889042804e-07,0.4279192823992682,-0.00016874932297933354,-8.829852299596912e-07,0.3296296296296296,0.08561760634444951
15,hybrid,0.1,0.5,0.2,0.1,4.6360011431722795e-06,3.819986664309643e-06,2.1418442787294574e-06,1.6781423855801858e-06,6.431138327186275e-06,1.2174032142356903e-06,1.720772750837686e-07,1.7290064614400808e-07,0.0009827618348211544,7.704819067493452e-06,0.00031411739813897046,0.0016107566557232854,0.002803736240299756,0.002633448180197062,0.00034174674681991486,0.00034174674681991486,0.0003141173981389705,0.00031411739813897046,0.4270445106081569,0.4265110316612552,-0.000168383219838808,-8.784511244346841e-07,0.4265061746937827,-0.00017324018731129653,-9.02598921722383e-07,0.35555555555555557,0.0853358829762188
16,hybrid,0.1,0.5,0.2,0.1,4.5999228877476645e-06,3.7912677878022433e-06,2.12222439783086e-06,1.6690433899713829e-06,6.372687325083331e-06,1.2055840232182123e-06,1.719806494898497e-07,1.7138636743708796e-07,0.000978718977210875,7.691586777675815e-06,0.0003128720000095993,0.0016045359249375866,0.0027931133806177143,0.0026235037747455634,0.00034038817349560195,0.0003403881734956019,0.00031287200000959937,0.0003128720000095993,0.4256023583824976,0.4251225070351356,-0.00017306317525228598,-8.987011231983077e-07,0.42511774186708706,-0.0001778283433008232,-9.222311976179239e-07,0.36666666666666664,0.08505911404207757
17,hybrid,0.1,0.5,0.2,0.1,4.557635850769394e-06,3.756868925422799e-06,2.1017270856756795e-06,1.6551418397471202e-06,6.3098907058424784e-06,1.1928856645803933e-06,1.718842199210848e-07,1.697778547623468e-07,0.0009741069923752257,7.670523243822832e-06,0.00031141479099913857,0.001597284508000916,0.0027807662845447606,0.0026119499870087782,0.00033879813886001503,0.00033879813886001503,0.00031141479099913857,0.00031141479099913857,0.42419931839401653,0.4237614357419523,-0.00017806244728585385,-9.200746123286425e-07,0.42375681939275384,-0.00018267879648431462,-9.42685568446663e-07,0.37037037037037035,0.08478789963784762
18,hybrid,0.1,0.5,0.2,0.1,4.521043562161159e-06,3.728168206864549e-06,2.0824228654274937e-06,1.645745341437056e-06,6.247337871119942e-06,1.180224133241834e-06,1.7179015365935282e-07,1.6814156818461524e-07,0.0009698727758661008,7.655584787008365e-06,0.0003101443035487803,0.0015909038910704569,0.002769825973287456,0.002601701548369909,0.00033741287001357186,0.00033741287001357186,0.0003101443035487803,0.0003101443035487803,0.4227268337527927,0.4224194129401691,-0.00018262454300710385,-9.38742864730962e-07,0.4224148424876393,-0.0001871949955369323,-9.609726289708438e-07,0.37777777777777777,0.08452040749663524
19,hybrid,0.1,0.5,0.2,0.1,4.482140292827476e-06,3.6984040577739084e-06,2.0644170823050708e-06,1.6339869754688383e-06,6.174666446821515e-06,1.1658368934156135e-06,1.7168339015349314e-07,1.6626959037141658e-07,0.0009651965258089239,7.632172826130054e-06,0.00030870503938982386,0.0015837956416931299,0.002757792184990332,0.002590451649350622,0.00033584136873837406,0.00033584136873837406,0.00030870503938982386,0.00030870503938982386,0.42148499377228,0.42109822775547057,-0.00018744974377959966,-9.582929597072337e-07,0.4210937617807806,-0.00019191571846954858,-9.798445695547733e-07,0.3962962962962963,0.08425713549985003
20,hybrid,0.1,0.5,0.2,0.1,4.4427426172225636e-06,3.66687522561934e-06,2.0458323751151467e-06,1.6210428505041939e-06,6.112028706668268e-06,1.1534304936698462e-06,1.715892434850054e-07,1.6466452093639673e-07,0.0009610024248965163,7.616978409911478e-06,0.0003074031381133254,0.0015773660272397666,0.002746906996552573,0.0025802761149260234,0.0003344197396371412,0.0003344197396371412,0.0003074031381133254,0.0003074031381133254,0.42015405664062816,0.41979656339219956,-0.00019185543641525582,-9.753027445829395e-07,0.41979209585613725,-0.00019632297247756947,-9.96709292875968e-07,0.4148148148148148,0.08399768376572297
21,hybrid,0.1,0.5,0.2,0.1,4.406356544001783e-06,3.637874779429321e-06,2.0282221918294554e-06,1.6096525875998648e-06,6.053293138398973e-06,1.1416226048282625e-06,1.7149740405862482e-07,1.6315245073256536e-07,0.0009568349522247538,7.5988013690098325e-06,0.0003061053506847778,0.0015709181689892563,0.0027359411455868156,0.0025700170521743234,0.0003330034182377513,0.00033300341823775135,0.0003061053506847778,0.0003061053506847778,0.4187127827141298,0.4185092729824693,-0.00019665882691172198,-9.93888841669668e-07,0.4185048517692997,-0.00020108004008134728,-1.0149056885793372e-06,0.43703703703703706,0.0837411863618762
22,hybrid,0.1,0.5,0.2,0.1,4.369631984456143e-06,3.6088153988422326e-06,2.0126206802247725e-06,1.5961947186174605e-06,5.992238698323001e-06,1.1296064964228749e-06,1.714044107372291e-07,1.6159271578161049e-07,0.0009527917327576527,7.58320636477248e-06,0.0003048446518005306,0.0015647178946392747,0.0027254779280684455,0.0025602411213141094,0.0003316262912970228,0.0003316262912970228,0.0003048446518005306,0.0003048446518005306,0.4174715618949315,0.4172420610165808,-0.00020120409814922136,-1.0106786031864937e-06,0.4172376408387903,-0.00020562427593973087,-1.0315627069752242e-06,0.44814814814814813,0.083488653022946
23,hybrid,0.1,0.5,0.2,0.1,4.336177659966179e-06,3.5830651755015198e-06,1.9964686180115e-06,1.5865965574900199e-06,5.9307795930020736e-06,1.1175353237321226e-06,1.7131115288452084e-07,1.600345251644519e-07,0.0009486476658875345,7.566637167607528e-06,0.0003035269969573342,0.0015582725405117732,0.0027146468928496556,0.0025501286428339792,0.0003301862667065817,0.0003301862667065817,0.0003035269969573342,0.0003035269969573342,0.41619777861199186,0.41598910462481914,-0.00020621524646369238,-1.0293913667806917e-06,0.41598474220156,-0.00021057766972282232,-1.0498534275933885e-06,0.44074074074074077,0.08323906397425657
24,hybrid,0.1,0.5,0.2,0.1,4.3011329868750335e-06,3.555185142219784e-06,1.9773375150520776e-06,1.5778476271677056e-06,5.8739287976177834e-06,1.1062364736664681e-06,1.712198813165685e-07,1.585549648934713e-07,0.0009449169698682572,7.557586699597181e-06,0.00030241195596069725,0.001552705583470326,0.002705143497929353,0.002541233058686096,0.0003289697766876128,0.0003289697766876128,0.00030241195596069725,0.00030241195596069725,0.4148445675982758,0.4147543457140618,-0.00021104969121343853,-1.0469797330516753e-06,0.4147500505711414,-0.00021534483413382377,-1.0669657160799725e-06,0.43703703703703706,0.08299307908105505
25,hybrid,0.1,0.5,0.2,0.1,4.271439899795026e-06,3.5321830002991606e-06,1.963052049160196e-06,1.5691309511389652e-06,5.820701885839631e-06,1.0957886110716342e-06,1.7112574605096872e-07,1.5718671091190204e-07,0.0009415148057802485,7.545659973548358e-06,0.00030136438028416205,0.00154756296472076,0.002696477361754898,0.002533138232173146,0.00032782524489943413,0.00032782524489943413,0.00030136438028416205,0.00030136438028416205,0.4136108635696373,0.4135322775449744,-0.0002160936064126706,-1.0652217020105817e-06,0.41352808103460315,-0.00022029011678392774,-1.0845969426671908e-06,0.44074074074074077,0.08274967423027742
26,hybrid,0.1,0.5,0.2,0.1,4.2388079715833145e-06,3.506746837845194e-06,1.9483360737179654e-06,1.5584107641272284e-06,5.763513497209293e-06,1.084436073650574e-06,1.710341922709284e-07,1.5570978401719164e-07,0.0009376712317252734,7.527723994008078e-06,0.00030018525801303543,0.001541727626164609,0.0026865829590135937,0.002523886072402579,0.00032653799405183836,0.00032653799405183836,0.00030018525801303543,0.00030018525801303543,0.41233268227571757,0.4123267641710068,-0.00022097834509510195,-1.082325343552162e-06,0.4123226071240743,-0.0002251353920275645,-1.1013813303681493e-06,0.45925925925925926,0.08250954850322037
27,hybrid,0.1,0.5,0.2,0.1,4.20834242769103e-06,3.4839605402131173e-06,1.9337868932943133e-06,1.5501736469188043e-06,5.702443676434621e-06,1.0726275505892873e-06,1.7094299618680947e-07,1.541375198344503e-07,0.0009341075051054594,7.519927193023409e-06,0.0002991108419507013,0.001536475705002805,0.0026777613034546953,0.0025156512213535057,0.0003253635646240134,0.0003253635646240134,0.0002991108419507014,0.0002991108419507013,0.41104967905432066,0.4111341210366525,-0.00022569652227522052,-1.0983382729795284e-06,0.411129961538241,-0.00022985602068670286,-1.1172832259106569e-06,0.46296296296296297,0.08227196351178553
28,hybrid,0.1,0.5,0.2,0.1,4.1783822829402925e-06,3.4600986355669674e-06,1.9207931728771904e-06,1.5393054626897766e-06,5.653642013379088e-06,1.0632685960140074e-06,1.708552722666279e-07,1.5291944603541585e-07,0.0009309163055237771,7.509081975000427e-06,0.0002980742648094535,0.00153149008446547,0.0026694944086775585,0.0025079503997302347,0.0003242290254583307,0.0003242290254583307,0.00029807426480945356,0.0002980742648094535,0.4098827112995522,0.4099594943253297,-0.0002305140248947124,-1.114365423452758e-06,0.4099552966830366,-0.00023471166718780356,-1.1333817760744084e-06,0.4703703703703704,0.08203800167004488
29,hybrid,0.1,0.5,0.2,0.1,4.152312760316188e-06,3.4412703216262477e-06,1.905619269987977e-06,1.5356510516382708e-06,5.5960371858441615e-06,1.0521765729442567e-06,1.7075932172512879e-07,1.5143872010552397e-07,0.000927589485545504,7.500463890098781e-06,0.0002970645497271203,0.0015265812453698604,0.0026612844898358744,0.0025002918880197384,0.00032312484459284086,0.00032312484459284086,0.0002970645497271203,0.0002970645497271203,0.4088066676175831,0.40879714570022924,-0.00023584765408479758,-1.1327244847906702e-06,0.4087930203716719,-0.00023997298264211153,-1.15126393095095e-06,0.4703703703703704,0.0818065986708628
30,hybrid,0.1,0.5,0.2,0.1,4.12058973477567e-06,3.4153361367691232e-06,1.8922086820808669e-06,1.523127454688256e-06,5.549712472384941e-06,1.0432025375163498e-06,1.706822217092556e-07,1.5028235076805302e-07,0.000924326847052874,7.495722868352392e-06,0.0002960068972884617,0.001521442910544984,0.0026526952663542425,0.0024922804506157204,0.0003219681355756604,0.0003219681355756604,0.00029600689728846166,0.0002960068972884617,0.4075430892343264,0.4076553207696503,-0.00024115555568560154,-1.150613055079223e-06,0.4076512601538008,-0.0002452161715350565,-1.1687239044406907e-06,0.4740740740740741,0.08157929526506717
31,hybrid,0.1,0.5,0.2,0.1,4.0917694110395705e-06,3.393530411002137e-06,1.8794782679034407e-06,1.5140521430986963e-06,5.493871976589196e-06,1.032428090722481e-06,1.7059562099105253e-07,1.4885180237851413e-07,0.0009209493956858297,7.483516828293864e-06,0.0002949756268896807,0.001516427705212919,0.002644305572738829,0.0024844537274109927,0.00032084044342546244,0.0003208404434254625,0.0002949756268896807,0.0002949756268896807,0.4063122947156746,0.40652131899634636,-0.00024639195168202344,-1.1678291664595842e-06,0.4065172885395155,-0.00025042240851286257,-1.1857009943355863e-06,0.4777777777777778,0.08135354218960568
32,hybrid,0.1,0.5,0.2,0.1,4.062984080466693e-06,3.3706511071729937e-06,1.864620607897657e-06,1.5060304992753364e-06,5.447017444854095e-06,1.023135608258091e-06,1.7050663561207387e-07,1.4763122880829023e-07,0.0009178060930399594,7.470652601950661e-06,0.00029403073357256416,0.0015117329904157564,0.002636321020219201,0.002476983836239321,0.000319809239907478,0.000319809239907478,0.00029403073357256416,0.00029403073357256416,0.4052868652844085,0.40540163176993704,-0.0002516859848074038,-1.1852044388625772e-06,0.4053976368903281,-0.0002556808644163522,-1.2027833998823248e-06,0.4777777777777778,0.08113066355094889
33,hybrid,0.1,0.5,0.2,0.1,4.042797781265718e-06,3.3566642126810096e-06,1.8543386738242727e-06,1.5023255388567367e-06,5.397429676928679e-06,1.0139410855516658e-06,1.7042081295151398e-07,1.4639060089183962e-07,0.0009151718365005663,7.4712946823891734e-06,0.0002931946488730833,0.001507803713723498,0.0026299272527029564,0.0024710485990589114,0.0003188920995463564,0.0003188920995463564,0.0002931946488730833,0.0002931946488730833,0.4041000049882838,0.40429268874617,-0.0002571085014363428,-1.2028764516310584e-06,0.40428874929233055,-0.00026104795527581715,-1.2200868188011905e-06,0.4777777777777778,0.08090995944952127
34,hybrid,0.1,0.5,0.2,0.1,4.013218682570525e-06,3.3334994242255017e-06,1.8415925583828601e-06,1.491906865842641e-06,5.346307626618066e-06,1.004130889064032e-06,1.7033554469727192e-07,1.4508849568321654e-07,0.0009120229675693413,7.460927465303683e-06,0.00029221991196950374,0.0015030761410440127,0.0026220356076813666,0.0024636890393455115,0.00031782600242700315,0.00031782600242700315,0.00029221991196950374,0.00029221991196950374,0.40305825532320017,0.4031973818556237,-0.0002625033571407309,-1.2201976428303975e-06,0.4031934931710792,-0.000266392041685215,-1.237066983040305e-06,0.48148148148148145,0.08069197704255289
35,hybrid,0.1,0.5,0.2,0.1,3.983037737604205e-06,3.3086413836164353e-06,1.826414879121827e-06,1.4822265044946088e-06,5.304102420036755e-06,9.956712230457942e-07,1.7025504722004502e-07,1.4398611198409414e-07,0.0009089974638245861,7.445760833155979e-06,0.0002913101846724709,0.0014985309960722545,0.0026142731427078922,0.002456421695509468,0.000316833703096183,0.000316833703096183,0.0002913101846724709,0.0002913101846724709,0.4018146661498226,0.40211314493209027,-0.0002677298278400131,-1.2366226809291708e-06,0.40210924426818,-0.0002716304917502743,-1.2534124569936857e-06,0.4925925925925926,0.08047617495198606
36,hybrid,0.1,0.5,0.2,0.1,3.9598111710822e-06,3.290589700793164e-06,1.8152930570543705e-06,1.4752966437387932e-06,5.262672516789696e-06,9.878790716090954e-07,1.70177732308514e-07,1.4295421861006642e-07,0.0009064100785205447,7.442614368495333e-06,0.00029047726284564263,0.0014945541639313732,0.0026077174191076985,0.0024503216518746217,0.00031592137627031735,0.0003159213762703173,0.00029047726284564263,0.00029047726284564263,0.4006480311583978,0.4010447522245999,-0.00027307077601185226,-1.2532647679303413e-06,0.401040876472506,-0.00027694652810572595,-1.269844573246711e-06,0.5,0.08026356460012235
37,hybrid,0.1,0.5,0.2,0.1,3.938748192995893e-06,3.275567211467729e-06,1.8043312907447264e-06,1.4712359207230026e-06,5.214399114277485e-06,9.789837955398722e-07,1.7009064710902307e-07,1.4174107010041445e-07,0.0009039636918204942,7.440956143896765e-06,0.00028971026710265715,0.0014909735079111034,0.0026019238496591364,0.00244494865401471,0.0003150795994631132,0.0003150795994631132,0.0002897102671026572,0.00028971026710265715,0.3996280217603286,0.39998932108925195,-0.0002786715246504978,-1.2708976453469352e-06,0.3999855123861184,-0.00028248022778404325,-1.2870766079396809e-06,0.5111111111111111,0.08005359852278049
38,hybrid,0.1,0.5,0.2,0.1,3.914335765340301e-06,3.256865642280703e-06,1.7945871020629788e-06,1.4622785402177244e-06,5.168855807026243e-06,9.70420347590554e-07,1.700101429606179e-07,1.4058454235697448e-07,0.0009014122392731186,7.436592753370997e-06,0.00028892617783162535,0.0014872261458355653,0.002595741361994308,0.002439195192685319,0.0003142208168696812,0.0003142208168696812,0.00028892617783162535,0.00028892617783162535,0.3985090241775164,0.3989455707324703,-0.0002838029903795003,-1.2861469409789438e-06,0.3989417110301037,-0.00028766269274610456,-1.3024880889239145e-06,0.5185185185185185,0.07984587474456996
39,hybrid,0.1,0.5,0.2,0.1,3.8931994458273765e-06,3.241272919400661e-06,1.7838266162691464e-06,1.4574463031315147e-06,5.12463731501864e-06,9.621328244158457e-07,1.6992663966918808e-07,1.3946279492485212e-07,0.0008989810709246565,7.432373506163497e-06,0.0002881761080330404,0.00148366419472494,0.002589895427258037,0.002433759827943537,0.0003133988473545526,0.0003133988473545526,0.0002881761080330404,0.0002881761080330404,0.39748771794352666,0.3979105672312556,-0.00028933516177831464,-1.303019938935266e-06,0.3979067524283706,-0.00029314996466334176,-1.319092742900008e-06,0.5222222222222223,0.07963998047860678
40,hybrid,0.1,0.5,0.2,0.1,3.870533171889705e-06,3.222942880008487e-06,1.7711941469163402e-06,1.4517487330921467e-06,5.089975785003376e-06,9.553835213715178e-07,1.6985340237449138e-07,1.3859271338088167e-07,0.0008963675307906103,7.424451549851508e-06,0.0002873345556364293,0.0014795543188159106,0.0025829975212001946,0.002427321066992726,0.00031247897287509454,0.00031247897287509454,0.0002873345556364293,0.0002873345556364293,0.3965483804285743,0.3968939101058885,-0.00029523813150605926,-1.3214980891932998e-06,0.3968902283578682,-0.00029891987952634924,-1.3368911054986916e-06,0.5370370370370371,0.0794378296474789
41,hybrid,0.1,0.5,0.2,0.1,3.849569255889719e-06,3.2071102991402127e-06,1.7618823944827909e-06,1.4452279046574216e-06,5.049083268643781e-06,9.478224646561578e-07,1.697711487308158e-07,1.3755062988512824e-07,0.0008943782396146993,7.426096542950545e-06,0.0002867377345154651,0.0014767574536883766,0.0025784571156721265,0.0024231082194568743,0.00031182410340049605,0.00031182410340049605,0.0002867377345154651,0.0002867377345154651,0.39552034550264076,0.39588269517774544,-0.00030098032071002034,-1.33904672168286e-06,0.39587909388988535,-0.0003045816085701092,-1.3540017872732519e-06,0.5481481481481482,0.07923673509969109
42,hybrid,0.1,0.5,0.2,0.1,3.828638322852918e-06,3.191236381372009e-06,1.7518126927271231e-06,1.4394236886448859e-06,5.008498945012864e-06,9.403598402777206e-07,1.6969688685344345e-07,1.365520469796234e-07,0.0008919483332757736,7.42340183011134e-06,0.0002859386501661648,0.0014730065453305735,0.002572360267526328,0.0024174490848285672,0.0003109475615537489,0.0003109475615537489,0.0002859386501661648,0.0002859386501661648,0.39443122957364757,0.39488829929616276,-0.00030693088263289425,-1.3573427571075076e-06,0.394884843608485,-0.0003103865703106279,-1.3715926914882387e-06,0.5481481481481482,0.07903904603575913
43,hybrid,0.1,0.5,0.2,0.1,3.805584115315833e-06,3.1734534084348847e-06,1.7434025221234334e-06,1.4300508863114517e-06,4.966355758486241e-06,9.326141932034845e-07,1.696159478383946e-07,1.3549513103232403e-07,0.0008897749873683237,7.420714840758462e-06,0.00028525450878897593,0.0014698241410870693,0.002567226917115259,0.0024126908617383767,0.0003101965092767852,0.0003101965092767852,0.000285254508788976,0.00028525450878897593,0.3934511436910996,0.3939082563932826,-0.0003125964172970841,-1.3741247878541806e-06,0.3939048223212334,-0.0003160304893462529,-1.3882135513451264e-06,0.5592592592592592,0.07884417056211593
