target_snapshot_mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,1,0.22867811647386144,0.0031438117152646832,0.9723053745853113,0.9999929425654859
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,2,0.26773261486730277,0.0035643241829400396,0.9662073329085368,0.999991820137699
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,3,0.24527378817718581,0.0033029075978456826,0.9712147225599722,0.9999930596315035
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,4,0.20538800405315424,0.002868271462035148,0.9794427982788981,0.9999948763212261
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,5,0.17668696098610473,0.0025351673494728036,0.9846588281703166,0.9999960214003633
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,6,0.1648636420184194,0.00251483120505882,0.9866937254461433,0.9999961436163556
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,7,0.15477509730756808,0.0025088314218673835,0.9882272295626018,0.9999962887030491
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,8,0.14062920565213283,0.002388812946352992,0.9903358498454088,0.9999967226753993
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,9,0.1241315187592242,0.002214915374023314,0.9924816388100982,0.9999972252276038
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,10,0.10695542580978083,0.001956057179873911,0.9944063606519842,0.9999978504450032
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,11,0.10012907194918261,0.0018619825925017812,0.9951220734434625,0.9999980823969787
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,12,0.09830218175057051,0.0019512751174861978,0.9953175470530192,0.999997925785892
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,13,0.09139743360991309,0.0019128577784081932,0.995947617404697,0.9999980419192165
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,14,0.08795961725976781,0.001853271936983715,0.9962702150647121,0.9999981584511282
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,15,0.08841210572985574,0.0020627993772791304,0.9962117036287255,0.999997654717464
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,16,0.07882340701318503,0.0018404453377173584,0.997004120550729,0.9999981641335127
live_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,17,0.07689249791956386,0.0018877407812339067,0.9971578265572646,0.9999980319657649
