epoch,beta_obj,trajectory_objective_weight,semigroup_objective_weight,alpha,train_total_loss,train_traj_loss,train_semi_loss,train_energy_drop_loss,train_fixed_point_loss,train_active_energy_drop_rate,train_mean_rollout_flow_norm_sq,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
75,0.4921875,0.5078125,0.4921875,0.5,2.544433921537055e-06,8.779503847039832e-07,3.62004460905836e-07,5.7736034203299255e-06,4.7702481611999084e-06,0.07186383928571428,4.7702481611999084e-06,0.3985421093208757,-0.00043496940991627486,-1.8264953774351639e-06,0.3985474631849195,-0.00042961554587245265,-1.8023463438300471e-06,0.5814814814814815,0.0797954157461584
76,0.50390625,0.49609375,0.50390625,0.5,2.4938440081477007e-06,8.750241799635323e-07,3.619205959361117e-07,5.579081598922151e-06,4.826055313424477e-06,0.0640141369047619,4.826055313424477e-06,0.3980007623980165,-0.000438208197000467,-1.8331479872577233e-06,0.39800621311304324,-0.00043275748197374453,-1.8083853526774008e-06,0.5814814814814815,0.0796877941190034
77,0.515625,0.484375,0.515625,0.5,2.4383904778567703e-06,8.706052761414608e-07,3.618560113339083e-07,5.358539001454818e-06,4.904742910179993e-06,0.06726190476190477,4.904742910179993e-06,0.39745129639902516,-0.0004419830915398659,-1.8417859643052336e-06,0.3974565816716527,-0.00043669781891231274,-1.8179522260638819e-06,0.5851851851851851,0.07957865589811301
78,0.52734375,0.47265625,0.52734375,0.5,2.389079810048144e-06,8.673419238714768e-07,3.6177481644891453e-07,5.167231654073031e-06,4.965376269632767e-06,0.06327008928571429,4.965376269632767e-06,0.39690429171772384,-0.0004455355936793248,-1.8494203430776215e-06,0.39690977507687336,-0.00044005223452980857,-1.8250900330218944e-06,0.5851851851851851,0.07946996546228063
79,0.5390625,0.4609375,0.5390625,0.5,2.3535512521545755e-06,8.63734360782744e-07,3.6170075768186963e-07,5.031902763744349e-06,5.024686896073095e-06,0.05771577380952381,5.024686896073095e-06,0.3963599036271404,-0.00044974482262766236,-1.8596929554125577e-06,0.39636564172860866,-0.00044400672115940676,-1.834372210668411e-06,0.6037037037037037,0.0793619296899536
80,0.55078125,0.44921875,0.55078125,0.5,2.328645798362512e-06,8.609461792631346e-07,3.616342833426946e-07,4.935725722069219e-06,5.087798187570031e-06,0.059583333333333335,5.087798187570031e-06,0.3958265467952373,-0.00045310489157390776,-1.866686879766768e-06,0.3958321872094399,-0.00044746447737131767,-1.8418230010031067e-06,0.6037037037037037,0.07925593033736224
81,0.5625,0.4375,0.5625,0.5,2.2946277491610356e-06,8.571325872180514e-07,3.6155124393541243e-07,4.8052314029435095e-06,5.149518168035907e-06,0.06036458333333333,5.149518168035907e-06,0.3952949457962124,-0.0004569174267981535,-1.8756147702307397e-06,0.3953008552940032,-0.0004510079290073188,-1.849649776318311e-06,0.6074074074074074,0.0791503726446021
82,0.57421875,0.42578125,0.57421875,0.5,2.2436231645048695e-06,8.547290627010916e-07,3.6146950056517824e-07,4.59742352656661e-06,5.227771093573573e-06,0.05780133928571428,5.227771093573573e-06,0.39477037565579204,-0.0004607116414660495,-1.8840753299756126e-06,0.39477666237006237,-0.0004544249271957179,-1.8566829354348243e-06,0.6074074074074074,0.07904621745945162
83,0.5859375,0.4140625,0.5859375,0.5,2.2188484565880025e-06,8.514815805744497e-07,3.614050905155017e-07,4.500140897399089e-06,5.294858450576956e-06,0.05576264880952381,5.294858450576957e-06,0.39424615676118696,-0.00046452803197022385,-1.8927958404649009e-06,0.39425287394624003,-0.00045781084691715046,-1.8636682602951962e-06,0.6037037037037037,0.07894213695863145
84,0.59765625,0.40234375,0.59765625,0.5,2.2263762657879877e-06,8.472118007593253e-07,3.613291090817744e-07,4.528374266442948e-06,5.374617258658368e-06,0.05229538690476191,5.374617258658368e-06,0.3937146286614371,-0.000468202162153486,-1.9010129464628114e-06,0.39372124209206616,-0.0004615887315244094,-1.8726895839443476e-06,0.6148148148148148,0.07883656616471811
85,0.609375,0.390625,0.609375,0.5,2.1757931654934154e-06,8.451532560232274e-07,3.612485574930959e-07,4.329695547989034e-06,5.430954481397285e-06,0.05042782738095238,5.430954481397286e-06,0.39319535416436696,-0.000472012426626478,-1.909707442007127e-06,0.39320215150549626,-0.0004652150854971837,-1.8808882178003648e-06,0.6148148148148148,0.07873347331819869
86,0.62109375,0.37890625,0.62109375,0.5,2.1442900689876768e-06,8.422027310420069e-07,3.611772031813641e-07,4.2074177190008955e-06,5.489948571401417e-06,0.04942708333333333,5.489948571401417e-06,0.3926862681810612,-0.00047558066832664725,-1.917473286860321e-06,0.3926928661925787,-0.0004689826568091693,-1.8894444144313435e-06,0.6222222222222222,0.07863236976987757
87,0.6328125,0.3671875,0.6328125,0.5,2.136914697531465e-06,8.383645461611347e-07,3.6109642663423e-07,4.177414520736007e-06,5.562177530744482e-06,0.049951636904761905,5.562177530744483e-06,0.392167374224939,-0.00047920074853136096,-1.9255403331647734e-06,0.3921743774756602,-0.0004721974978101895,-1.896121777597321e-06,0.6185185185185185,0.07852931499469408
88,0.64453125,0.35546875,0.64453125,0.5,2.087266168461403e-06,8.357788288424181e-07,3.610202318014908e-07,3.9760421721072215e-06,5.6347354859121455e-06,0.046045386904761905,5.6347354859121455e-06,0.3916589675970247,-0.00048326479086729934,-1.935137992442181e-06,0.3916662705775218,-0.0004759618103701846,-1.9047759521637975e-06,0.6222222222222222,0.07842844647757839
89,0.65625,0.34375,0.65625,0.5,2.0565223162620747e-06,8.335349861874042e-07,3.6095315729579166e-07,3.855052692726064e-06,5.693559821032751e-06,0.04552083333333333,5.693559821032751e-06,0.39115426409763937,-0.00048713427292718103,-1.944204567070186e-06,0.3911610329190251,-0.0004803654515414535,-1.916098125095153e-06,0.6259259259259259,0.07832827967411331
90,0.66796875,0.33203125,0.66796875,0.5,2.0608089053357963e-06,8.313269020427776e-07,3.608661306810182e-07,3.868166827219114e-06,5.766933898587905e-06,0.04283482142857143,5.766933898587905e-06,0.3906574829822204,-0.0004909756063916082,-1.953007991167745e-06,0.39066486584656107,-0.00048359274205095337,-1.9224744106921673e-06,0.6296296296296297,0.0782296917177224
91,0.6796875,0.3203125,0.6796875,0.5,2.0705715661720223e-06,8.280649157069814e-07,3.607980274109999e-07,3.904523921783903e-06,5.8397113315773985e-06,0.04431175595238095,5.8397113315773985e-06,0.3901612534128886,-0.0004946872094123145,-1.961255034708064e-06,0.3901686709681706,-0.00048726965413031786,-1.9308112804643338e-06,0.6259259259259259,0.07813118812446018
92,0.69140625,0.30859375,0.69140625,0.5,2.0219626330875618e-06,8.256069676870915e-07,3.6071720137923627e-07,3.7106994285235336e-06,5.901084982558778e-06,0.04071056547619047,5.9010849825587775e-06,0.3896664071546674,-0.000499011446760067,-1.9721107004471686e-06,0.38967405798727284,-0.0004913606141546123,-1.940574063378673e-06,0.6259259259259259,0.07803308372028549
93,0.703125,0.296875,0.703125,0.5,2.029400859352271e-06,8.239652319032061e-07,3.6064406642153665e-07,3.7341233538481115e-06,5.976774834663358e-06,0.04071056547619047,5.976774834663358e-06,0.38917725440449585,-0.0005026942666576106,-1.9802534686837636e-06,0.3891848551090677,-0.0004950935620857688,-1.9489293779841196e-06,0.6333333333333333,0.07793598973423069
94,0.71484375,0.28515625,0.71484375,0.5,1.9677601060991197e-06,8.217681233190617e-07,3.6056674481193047e-07,3.481570532953146e-06,6.052862724589781e-06,0.038623511904761904,6.052862724589782e-06,0.38868930035548843,-0.0005066751802340619,-1.9895817724781576e-06,0.388697034865499,-0.0004989406702234911,-1.9579318228925236e-06,0.6370370370370371,0.0778391951071445
95,0.7265625,0.2734375,0.7265625,0.5,1.96906310437917e-06,8.189528497471821e-07,3.604951966301898e-07,3.4822792769212554e-06,6.126385739944886e-06,0.0390141369047619,6.126385739944886e-06,0.38820280540462937,-0.0005104673140819971,-1.998159174902063e-06,0.3882109637266947,-0.0005023089920166424,-1.965024466105722e-06,0.6407407407407407,0.07774265454374228
96,0.73828125,0.26171875,0.73828125,0.5,1.949570087125583e-06,8.1696636086647e-07,3.604099259137654e-07,3.3994268493176796e-06,6.198140694221199e-06,0.03714657738095238,6.198140694221199e-06,0.38772288562697843,-0.0005142919380284883,-2.006949260535012e-06,0.38773124364817124,-0.0005059339168356769,-1.9729439005664734e-06,0.6407407407407407,0.07764743551300138
97,0.75,0.25,0.75,0.5,1.962048763225066e-06,8.146752045588731e-07,3.6033565421648904e-07,3.4521592996027745e-06,6.250883965222868e-06,0.03671875,6.250883965222866e-06,0.3872441024400202,-0.0005182285450456847,-2.0158701275930385e-06,0.3872531827958524,-0.000509148189213493,-1.979244091045054e-06,0.6407407407407407,0.07755246619701318
98,0.75,0.25,0.75,0.5,1.9160711755851345e-06,8.120597784355651e-07,3.6025873145611276e-07,3.222746153129383e-06,6.3717564410181295e-06,0.036279761904761905,6.3717564410181295e-06,0.38676459951972136,-0.0005221520542872948,-2.0249143983195337e-06,0.38677349888296453,-0.0005132526910441304,-1.9891550627388374e-06,0.6407407407407407,0.07745735031480173
99,0.75,0.25,0.75,0.5,1.9192623467721976e-06,8.119764483455269e-07,3.601814074127896e-07,3.2243803242462238e-06,6.400370980646679e-06,0.034460565476190474,6.400370980646679e-06,0.3862928006362881,-0.0005262113494325371,-2.0343960545943273e-06,0.38630238931666316,-0.0005166226690574982,-1.9964140952267897e-06,0.6407407407407407,0.07736380239714413
100,0.75,0.25,0.75,0.5,1.9045176205242055e-06,8.085926538359333e-07,3.601017179388631e-07,3.1319706755644444e-06,6.493004997199637e-06,0.034241071428571426,6.493004997199637e-06,0.385824595134534,-0.0005300865751211026,-2.0435118616297086e-06,0.3858343719547139,-0.0005203097549412172,-2.0048675883921362e-06,0.6407407407407407,0.07727093634193101
101,0.75,0.25,0.75,0.5,1.8934060375416443e-06,8.070210541548721e-07,3.6003107940261977e-07,3.0724136419946147e-06,6.5352405395230804e-06,0.033764880952380956,6.5352405395230804e-06,0.385359991705239,-0.0005343906075741534,-2.054096333408621e-06,0.3853698711887502,-0.0005245111240629319,-2.0153313814334837e-06,0.6407407407407407,0.07717887646256262
102,0.75,0.25,0.75,0.5,1.8946350603520419e-06,8.04305012776652e-07,3.599376961915167e-07,3.0438197224348893e-06,6.626506044055191e-06,0.03259300595238095,6.626506044055191e-06,0.38488506192276717,-0.0005384664289367347,-2.063643991986376e-06,0.38489554479019994,-0.0005279835615039641,-2.022736585419139e-06,0.6370370370370371,0.07708470567034079
103,0.75,0.25,0.75,0.5,1.8717791086349738e-06,8.035373546301967e-07,3.598661684569874e-07,2.9144384342849557e-06,6.7238553506344515e-06,0.031811755952380956,6.7238553506344515e-06,0.3844277618082868,-0.0005423564035502704,-2.072473970111575e-06,0.3844383173320632,-0.0005318008797738916,-2.0314775351010835e-06,0.6370370370370371,0.07699402364236742
104,0.75,0.25,0.75,0.5,1.8518351372058333e-06,8.019002675653215e-07,3.5979541875545464e-07,2.8173523567589118e-06,6.77175417058184e-06,0.03332589285714286,6.77175417058184e-06,0.38397386895256136,-0.0005463025939993482,-2.0817704436390853e-06,0.383983842754639,-0.0005363287919217252,-2.0427765315990105e-06,0.6407407407407407,0.07690403430931214
105,0.75,0.25,0.75,0.5,1.8297496196580187e-06,8.008858662541601e-07,3.5971776894633903e-07,2.69713983919851e-06,6.85454866585097e-06,0.030420386904761905,6.85454866585097e-06,0.38351947158018046,-0.0005507956265407565,-2.092880349247419e-06,0.38352914132645494,-0.00054112588026628,-2.0549235043229586e-06,0.6592592592592592,0.07681405344134425
106,0.75,0.25,0.75,0.5,1.831414942939611e-06,7.990374894343401e-07,3.5963565556570337e-07,2.677946443687687e-06,6.924422179848269e-06,0.029944196428571428,6.924422179848267e-06,0.38306879562930124,-0.0005547677467649392,-2.1019052280564802e-06,0.38307956619168126,-0.0005439971843849145,-2.0600169324830483e-06,0.6518518518518519,0.07672471267521323
107,0.75,0.25,0.75,0.5,1.8474460933902636e-06,7.970602805731665e-07,3.5956306144886315e-07,2.7118982054320613e-06,7.005341758023093e-06,0.029858630952380956,7.005341758023093e-06,0.38261983554894097,-0.000559147024332185,-2.1125794370045856e-06,0.38263069809738687,-0.0005482844758862848,-2.0706782598895086e-06,0.6518518518518519,0.07663579651465463
108,0.75,0.25,0.75,0.5,1.8363464434787855e-06,7.962515332619689e-07,3.5948292087400316e-07,2.6514355076025423e-06,7.0481249260715534e-06,0.02955357142857143,7.0481249260715534e-06,0.3821827692482117,-0.0005634184527103514,-2.1228349773900904e-06,0.38219350751663206,-0.0005526801842899998,-2.0814007686494637e-06,0.6518518518518519,0.07654923754018442
109,0.75,0.25,0.75,0.5,1.8272518522934591e-06,7.950474693768191e-07,3.5940846170667185e-07,2.5782723296549566e-06,7.143655562555114e-06,0.026648065476190474,7.143655562555114e-06,0.3817419039042429,-0.0005675503442402752,-2.132388042858709e-06,0.381752779055705,-0.0005566751927781888,-2.0906464729762275e-06,0.6592592592592592,0.07646189084969664
110,0.75,0.25,0.75,0.5,1.8221195733164778e-06,7.939840973863078e-07,3.593291980258338e-07,2.5155617031518673e-06,7.252362246625588e-06,0.026733630952380953,7.252362246625588e-06,0.3813073297827379,-0.0005715887696782218,-2.1416382130462594e-06,0.3813180850575216,-0.0005608334948944971,-2.100587577348427e-06,0.662962962962963,0.07637578371048322
111,0.75,0.25,0.75,0.5,1.8042464984946172e-06,7.92106659913812e-07,3.592503608186392e-07,2.423315594794863e-06,7.309531642034689e-06,0.027991071428571428,7.309531642034689e-06,0.3808775992767809,-0.0005754505556544443,-2.1503214326352538e-06,0.3808885558505726,-0.000564493981862757,-2.1084485973959523e-06,0.662962962962963,0.07629060996648707
112,0.75,0.25,0.75,0.5,1.7755608492309062e-06,7.912693536470898e-07,3.5918286531523113e-07,2.278921185331666e-06,7.38626065499794e-06,0.025561755952380954,7.38626065499794e-06,0.3804446482714179,-0.0005800665976402053,-2.162104026009917e-06,0.38045478623792234,-0.0005699286311357521,-2.1232508743594604e-06,0.662962962962963,0.07620494297381163
113,0.75,0.25,0.75,0.5,1.807054944077005e-06,7.904068118066249e-07,3.591055329371427e-07,2.381073047021031e-06,7.44855829667234e-06,0.025476190476190475,7.44855829667234e-06,0.38001507514023036,-0.0005842570315692242,-2.1719278006096998e-06,0.38002560466823065,-0.0005737275035689327,-2.131376789261193e-06,0.662962962962963,0.07611986643435992
114,0.75,0.25,0.75,0.5,1.7654062543699305e-06,7.893080097883072e-07,3.5902883110181754e-07,2.1892928721411813e-06,7.514844105611951e-06,0.02486607142857143,7.514844105611951e-06,0.37958714652457237,-0.000588039542711194,-2.1804909325013125e-06,0.37959874005546623,-0.0005764460118173331,-2.136596425374713e-06,0.6592592592592592,0.07603503721345671
115,0.75,0.25,0.75,0.5,1.7506887165772775e-06,7.881550169010916e-07,3.5895472221668823e-07,2.1006056108752727e-06,7.592825179706705e-06,0.023779761904761904,7.592825179706705e-06,0.37916345037329846,-0.0005928340965204448,-2.1926467398651487e-06,0.37917494573834504,-0.0005813387314738683,-2.149286875120565e-06,0.6592592592592592,0.07595125689396377
116,0.75,0.25,0.75,0.5,1.7849932554629226e-06,7.881707320779781e-07,3.588758741281497e-07,2.1980220487987897e-06,7.692881546476188e-06,0.02352306547619048,7.692881546476188e-06,0.37874544653271336,-0.0005973519480715339,-2.2036254201996167e-06,0.3787566655802614,-0.0005861329005235061,-2.161273386707297e-06,0.662962962962963,0.07586855969615698
117,0.75,0.25,0.75,0.5,1.755611903500603e-06,7.871386930354361e-07,3.588059279632338e-07,2.0560378291204957e-06,7.757133269891945e-06,0.023218005952380952,7.757133269891945e-06,0.37832703906199766,-0.0006012229755885112,-2.212330741766628e-06,0.37833875970351644,-0.0005895023340697358,-2.1684225725169463e-06,0.662962962962963,0.07578565240751724
118,0.75,0.25,0.75,0.5,1.753863153761942e-06,7.858743529026974e-07,3.587364026292132e-07,2.0261504908156232e-06,7.818046408604519e-06,0.024084821428571428,7.818046408604519e-06,0.3779142930954335,-0.0006055186459083539,-2.2227387072228533e-06,0.3779258793216789,-0.0005939324196629348,-2.1794515214630075e-06,0.662962962962963,0.07570396234826837
119,0.75,0.25,0.75,0.5,1.7678414459614086e-06,7.85018339479187e-07,3.586607422530591e-07,2.0410651971821287e-06,7.92325005106285e-06,0.022827380952380953,7.92325005106285e-06,0.37750138518517007,-0.0006096368166517707,-2.2324657358851487e-06,0.37751293089735916,-0.0005980911044626835,-2.1897938783418513e-06,0.6666666666666666,0.07562220440036437
120,0.75,0.25,0.75,0.5,1.7539716964256437e-06,7.844154861694328e-07,3.5857642478279526e-07,1.9640753411001957e-06,7.979166710211405e-06,0.021179315476190477,7.979166710211405e-06,0.3770925978253397,-0.0006138210472855787,-2.2422133265533723e-06,0.37710475943586413,-0.0006016594367611594,-2.1974285822239157e-06,0.6703703703703704,0.07554128377452506
121,0.75,0.25,0.75,0.5,1.733624570805044e-06,7.844648003483607e-07,3.5849923850699843e-07,1.857429248757413e-06,8.042766296483518e-06,0.020007440476190477,8.042766296483516e-06,0.3766942446105079,-0.0006186181650586486,-2.254115940834118e-06,0.3767070613294083,-0.0006058014461582384,-2.206366516541332e-06,0.6703703703703704,0.07546257255511331
122,0.75,0.25,0.75,0.5,1.7543257503143548e-06,7.832941930167767e-07,3.5842657448729247e-07,1.9063787527110228e-06,8.130875830169353e-06,0.021960565476190477,8.130875830169353e-06,0.37628835584589543,-0.0006237144227590474,-2.267408007624184e-06,0.3763015256512824,-0.0006105446173720885,-2.218866306657227e-06,0.6666666666666666,0.07538241405373089
123,0.75,0.25,0.75,0.5,1.7400791004877064e-06,7.834232455496669e-07,3.58344111055736e-07,1.8156207230713055e-06,8.215600250406614e-06,0.021264880952380952,8.215600250406614e-06,0.3758868500031856,-0.0006283251973927539,-2.278721310688568e-06,0.3759001757378256,-0.0006149994627527855,-2.229939556387683e-06,0.6703703703703704,0.07530303504011568
124,0.75,0.25,0.75,0.5,1.743934047345626e-06,7.820671278658581e-07,3.582765984687098e-07,1.7971429521505521e-06,8.304240784899906e-06,0.02095982142857143,8.304240784899906e-06,0.3754822615640748,-0.0006323413045335458,-2.288157247973732e-06,0.37549495070467676,-0.0006196521639316166,-2.2418417066420965e-06,0.6703703703703704,0.07522292057372168
125,0.75,0.25,0.75,0.5,1.7538934414975155e-06,7.823749213823688e-07,3.5819962284425253e-07,1.8046998921998366e-06,8.38475020968775e-06,0.0203125,8.38475020968775e-06,0.37508755230630547,-0.0006369865527419694,-2.299637042582625e-06,0.37510050745893475,-0.0006240314001126901,-2.252691954657423e-06,0.6777777777777778,0.07514490777180949
126,0.75,0.25,0.75,0.5,1.7406532773106353e-06,7.824920506618679e-07,3.581211600013475e-07,1.718659669236332e-06,8.467744773350748e-06,0.01961681547619048,8.467744773350748e-06,0.37469899638416254,-0.0006412442951764241,-2.309889443014555e-06,0.374712389839123,-0.0006278508402159932,-2.261942538191522e-06,0.674074074074074,0.07506804813586779
127,0.75,0.25,0.75,0.5,1.7396993224995164e-06,7.830291461782346e-07,3.5804911760543494e-07,1.7010121400349438e-06,8.501521627421457e-06,0.01953125,8.501521627421457e-06,0.3743250483256617,-0.0006439057382634505,-2.3135739087557406e-06,0.37433990537587053,-0.0006290486880546342,-2.25974861837769e-06,0.6814814814814815,0.07499379081278502
128,0.75,0.25,0.75,0.5,1.6931929338881177e-06,7.818812115044548e-07,3.5797556253499414e-07,1.4725148166376537e-06,8.611122549513451e-06,0.01900669642857143,8.611122549513451e-06,0.37394119046581414,-0.0006484124814469805,-2.324588307819019e-06,0.37395620821993647,-0.0006333947273246543,-2.2703858278096058e-06,0.6814814814814815,0.07491792058945222
