epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
458,hybrid,0.1,0.5,0.2,0.1,2.5285059342968577e-06,2.0536338192892153e-06,1.4294084147993493e-06,6.242254044898655e-07,3.5356378436884436e-06,6.145424169452703e-07,2.8081806826837787e-07,1.2130833063879852e-07,0.0005732916262678407,9.093885265329683e-06,0.0016965409739972716,0.27547760245806524,0.28502035694061023,-0.0022074464947435257,-6.309936102228309e-06,0.2850299423344477,-0.0021978611009060844,-6.290976100078744e-06,0.774074074074074,0.057445560687070754
459,hybrid,0.1,0.5,0.2,0.1,2.5263804457810785e-06,2.0516819306980908e-06,1.4272626354881211e-06,6.244192952099695e-07,3.5345472679725914e-06,6.141054468390722e-07,2.8076274505755196e-07,1.2124378828572864e-07,0.0005729454927160564,9.093281051585516e-06,0.0016954707822536465,0.2755607725499824,0.28491092539068996,-0.0022122582310117878,-6.325148802830902e-06,0.2849210581779012,-0.002202125443800551,-6.304185092849521e-06,0.774074074074074,0.05742463672434035
460,hybrid,0.1,0.5,0.2,0.1,2.5292144746453257e-06,2.05402338398263e-06,1.4290057686673999e-06,6.250176153152306e-07,3.538043358591415e-06,6.149741564438262e-07,2.807550195314146e-07,1.2138675480355422e-07,0.0005733382259558812,9.11990500115535e-06,0.0016966162523960192,0.27558311889985,0.2847947068221763,-0.002216153352873118,-6.337449325391053e-06,0.2848044229433597,-0.002206437231689673,-6.317769584885443e-06,0.7777777777777778,0.05740217203500988
461,hybrid,0.1,0.5,0.2,0.1,2.5282112588147967e-06,2.0526924655752785e-06,1.4290365621480388e-06,6.236559034272399e-07,3.540803560158495e-06,6.15026268978037e-07,2.8073646465384516e-07,1.2143843722366893e-07,0.0005729091948863443,9.102797471470245e-06,0.0016952281871734855,0.275272740746182,0.28467967943364475,-0.0022202243853564063,-6.349847474419637e-06,0.28468874255818194,-0.0022111612608192166,-6.332268295622867e-06,0.7777777777777778,0.057379980763800235
462,hybrid,0.1,0.5,0.2,0.1,2.527179139488239e-06,2.0527538152146067e-06,1.4288840348022877e-06,6.238697804123192e-07,3.532131487272779e-06,6.140752177885213e-07,2.806650599172635e-07,1.2121217554635405e-07,0.0005731870597972504,9.122550879435315e-06,0.001696359471797111,0.2752329503708,0.28456135000691724,-0.002224245311326256,-6.362296292878569e-06,0.28456989923958964,-0.0022156960786538504,-6.346542791558834e-06,0.7777777777777778,0.0573571190636487
463,hybrid,0.1,0.5,0.2,0.1,2.526344299981801e-06,2.0518628648659376e-06,1.4282994272917127e-06,6.235634375742252e-07,3.5327099778518057e-06,6.139966617823431e-07,2.806363394669517e-07,1.2121043733068247e-07,0.0005729707471930669,9.123334112941919e-06,0.0016956541400843825,0.27527561423759306,0.2844451883071143,-0.0022286254152273366,-6.376381310298218e-06,0.284453387684096,-0.0022204260382456265,-6.361193526434219e-06,0.774074074074074,0.05733476274446833
464,hybrid,0.1,0.5,0.2,0.1,2.527929645778425e-06,2.0530212768418417e-06,1.4285497783602996e-06,6.244714984815421e-07,3.5361502945772144e-06,6.144743963438012e-07,2.8059326360152185e-07,1.2129333947886188e-07,0.0005731339557623273,9.14339080005831e-06,0.0016959290180316212,0.27527522413221106,0.28433562847066723,-0.0022328194367706167,-6.389784836779641e-06,0.2843437351077456,-0.0022247127996922744,-6.374548013651999e-06,0.774074074074074,0.05731368958148757
465,hybrid,0.1,0.5,0.2,0.1,2.5261395250853254e-06,2.0520553490716644e-06,1.4290670720106281e-06,6.229882770610363e-07,3.5294855251102428e-06,6.1365658101098e-07,2.805382737555994e-07,1.2113562350263667e-07,0.0005729107397047211,9.150710157210614e-06,0.0016956372472763368,0.2747304799434672,0.28422843446942936,-0.0022373938751483746,-6.403859763519154e-06,0.28423687532873726,-0.0022289530158404736,-6.387904206536961e-06,0.774074074074074,0.05729316566891555
466,hybrid,0.1,0.5,0.2,0.1,2.5255640092488246e-06,2.0514986289414537e-06,1.4276757132533387e-06,6.23822915688115e-07,3.529492973021015e-06,6.136039664753838e-07,2.8049788876955015e-07,1.2111608300526902e-07,0.0005729874878432021,9.158052894496955e-06,0.001695761634159927,0.2749489105055415,0.28411711350993013,-0.0022417296253081642,-6.4174654585096155e-06,0.2841258678303968,-0.0022329753048415113,-6.4007941167471254e-06,0.7777777777777778,0.057271768627047664
467,hybrid,0.1,0.5,0.2,0.1,2.523370471410748e-06,2.049018684092911e-06,1.4272655611359395e-06,6.217531229569712e-07,3.531952860924534e-06,6.134997329542029e-07,2.804709448520899e-07,1.2115650122538392e-07,0.0005722922978880828,9.138766724983926e-06,0.0016936605386381025,0.27460293603827746,0.284013673952305,-0.0022465974045588477,-6.432892934520496e-06,0.28402244628003587,-0.0022378250768279595,-6.415412885500812e-06,0.7814814814814814,0.05725205427137277
468,hybrid,0.1,0.5,0.2,0.1,2.5251716487782505e-06,2.051202114087209e-06,1.428584875935576e-06,6.22617238151633e-07,3.5287800407169876e-06,6.135166989696031e-07,2.803977310820847e-07,1.2109153061934263e-07,0.0005730282218463568,9.172329339977766e-06,0.0016958644509771342,0.27451817644282916,0.28389863425039047,-0.0022509322193055015,-6.446462520261903e-06,0.2839076486420588,-0.002241917827637163,-6.428599890677769e-06,0.7814814814814814,0.05722991329393919
469,hybrid,0.1,0.5,0.2,0.1,2.524723986848061e-06,2.0507084676154796e-06,1.4277627005967287e-06,6.22945767018751e-07,3.5291688317837186e-06,6.134175659991632e-07,2.803925857685293e-07,1.2109863605420915e-07,0.0005726590112311367,9.168660946363003e-06,0.0016948032807315755,0.27452664981274116,0.28379015460036716,-0.0022553254957646818,-6.460176034591108e-06,0.2837989233789149,-0.002246556717216963,-6.442922488918753e-06,0.7814814814814814,0.05720909601922637
470,hybrid,0.1,0.5,0.2,0.1,2.5240072501005705e-06,2.049971692121825e-06,1.4277108416505246e-06,6.222608504713002e-07,3.529457903703958e-06,6.133545641273002e-07,2.8033651302166116e-07,1.2108976760834937e-07,0.0005726072624379594,9.17793408293455e-06,0.0016945747078405287,0.27431490482953125,0.28366934819227757,-0.002259440114539102,-6.473353133280325e-06,0.2836783316833927,-0.002250456623423991,-6.455491538239736e-06,0.7814814814814814,0.057185757661363336
471,hybrid,0.1,0.5,0.2,0.1,2.5230372000267786e-06,2.0497363961357247e-06,1.4281171465407838e-06,6.216192495949411e-07,3.5235729013973854e-06,6.12716903776392e-07,2.8029928540589844e-07,1.2094351375131537e-07,0.0005727417916475504,9.190742701654787e-06,0.0016952428536319275,0.27406131362782515,0.2835585857365129,-0.0022637342750195244,-6.486511846929633e-06,0.28356782849555906,-0.0022544915159733447,-6.468353646154278e-06,0.7851851851851852,0.05716446400230648
472,hybrid,0.1,0.5,0.2,0.1,2.5233946037311367e-06,2.0494757784208433e-06,1.4277619411079463e-06,6.217138373128973e-07,3.528623280715856e-06,6.131736028007036e-07,2.802694160809491e-07,1.2105649723870728e-07,0.0005725195735845575,9.185346275201002e-06,0.0016943091752704919,0.27410890352334194,0.28344076728786505,-0.0022678896508597224,-6.4998286668071364e-06,0.28344943191963906,-0.002259225019085709,-6.483108044123072e-06,0.7814814814814814,0.05714173138774495
473,hybrid,0.1,0.5,0.2,0.1,2.52348683413366e-06,2.0494707787058373e-06,1.4277876640283731e-06,6.216831146774642e-07,3.529434359891098e-06,6.132915373926177e-07,2.802045228805932e-07,1.210726194387124e-07,0.0005725661409346097,9.204297993111237e-06,0.0016943803285936754,0.2741481191860914,0.28332462046185874,-0.002272149935535206,-6.513761573216474e-06,0.2833332815934485,-0.002263488803945446,-6.496489416973569e-06,0.7814814814814814,0.057119354079478796
474,hybrid,0.1,0.5,0.2,0.1,2.5225296837540637e-06,2.0490386756011833e-06,1.4280393899444656e-06,6.209992856567179e-07,3.5252771894086727e-06,6.127850703081526e-07,2.8017609546027043e-07,1.2096328921201294e-07,0.0005725926487216586,9.21015081895333e-06,0.001694622819952012,0.2738544529145017,0.2832201642428972,-0.00227648816815218,-6.527063705852429e-06,0.2832289525258925,-0.002267699885156904,-6.509911200317702e-06,0.7851851851851852,0.05709933048220987
475,hybrid,0.1,0.5,0.2,0.1,2.5212814199694745e-06,2.047622586080903e-06,1.4278147115563435e-06,6.198078745245598e-07,3.5267439698091564e-06,6.127786542826484e-07,2.801147842239566e-07,1.2098443690765558e-07,0.0005723398794520095,9.214102724347461e-06,0.0016937921119690555,0.2735913093322828,0.28310960327273144,-0.0022810706982092643,-6.541661639167056e-06,0.28311885946625476,-0.002271814504685943,-6.522796566032986e-06,0.7851851851851852,0.057078134794188135
476,hybrid,0.1,0.5,0.2,0.1,2.5190601145824894e-06,2.0461949830306902e-06,1.4253277734642897e-06,6.208672095664011e-07,3.5205888812660882e-06,6.118192977026695e-07,2.8008106009038465e-07,1.2080624342518993e-07,0.0005720427144803697,9.211083296445281e-06,0.0016931580470888638,0.273736572899477,0.2829971301806217,-0.002285660958994018,-6.556456165637608e-06,0.28300644884817644,-0.002276342291439304,-6.536888811856274e-06,0.7814814814814814,0.057056558227923146
477,hybrid,0.1,0.5,0.2,0.1,2.5211769055750673e-06,2.0480488126193833e-06,1.4277276728215183e-06,6.203211397978656e-07,3.5224423735984337e-06,6.123775702779129e-07,2.80065002183327e-07,1.208838555958397e-07,0.000572445038732334,9.229293329726092e-06,0.0016943029839117385,0.2734576548351418,0.28289727533469405,-0.002289993000158752,-6.569686174167613e-06,0.28290640416201934,-0.0022808641728334633,-6.5509219167552e-06,0.7814814814814814,0.057037453666970564
478,hybrid,0.1,0.5,0.2,0.1,2.5221682931973708e-06,2.0485445032489948e-06,1.4283062108793678e-06,6.202382923696268e-07,3.526355679554952e-06,6.128887310676616e-07,2.80028089917923e-07,1.2098822199288101e-07,0.0005724561044257444,9.238708561290408e-06,0.0016941658810250605,0.2734372464201493,0.28279018964433633,-0.0022940786713429584,-6.582187349197881e-06,0.2827993762344373,-0.002284892081241996,-6.563867133978999e-06,0.7814814814814814,0.05701685366313586
479,hybrid,0.1,0.5,0.2,0.1,2.5203104416632267e-06,2.046793836584576e-06,1.426495303692806e-06,6.202985328917701e-07,3.525670451620063e-06,6.125466954625721e-07,2.799782914347001e-07,1.2094955991664404e-07,0.0005720348109152362,9.233976286536177e-06,0.0016929462169269962,0.27345472283395755,0.28267404513839833,-0.0022981521312082087,-6.595272684633961e-06,0.28268321916616745,-0.0022889781034390877,-6.5769987342370216e-06,0.7851851851851852,0.056994439453921304
480,hybrid,0.1,0.5,0.2,0.1,2.520286415179048e-06,2.04703140792247e-06,1.4267967789211593e-06,6.202346290013102e-07,3.5236364086284167e-06,6.122769052355668e-07,2.79941303945423e-07,1.2089136639373725e-07,0.0005720091507288944,9.248281992064064e-06,0.0016929091798107546,0.2731931652210074,0.28256558762254663,-0.0023025451241872052,-6.609413422730922e-06,0.28257472007675766,-0.0022934126699761803,-6.590879933106634e-06,0.7851851851851852,0.05697362654934676
481,hybrid,0.1,0.5,0.2,0.1,2.51848134654216e-06,2.0458851530805766e-06,1.4264256814234982e-06,6.194594716570788e-07,3.518427820741435e-06,6.117251300638573e-07,2.798775634560853e-07,1.2075341138743915e-07,0.0005722264453749009,9.25668677908488e-06,0.0016937085021560164,0.2730838774877579,0.2824612438790939,-0.0023072989229409036,-6.6245115840816255e-06,0.28247056741718635,-0.0022979753848484386,-6.6051866421238704e-06,0.7814814814814814,0.05695370856040696
482,hybrid,0.1,0.5,0.2,0.1,2.5185453267063234e-06,2.0457988128870073e-06,1.426773694565067e-06,6.190251183219403e-07,3.5198193322973196e-06,6.11718557279107e-07,2.7985833641761045e-07,1.2076458058958376e-07,0.0005721482364204835,9.265032531635855e-06,0.001693348387171468,0.27280125250476334,0.28234400174413826,-0.0023111661610599743,-6.636965593185022e-06,0.28235281208138274,-0.002302355823815494,-6.619095596387169e-06,0.7814814814814814,0.056931033581039646
483,hybrid,0.1,0.5,0.2,0.1,2.520771283036506e-06,2.047364219254653e-06,1.4281228024295665e-06,6.192414168250867e-07,3.5249694024631948e-06,6.125499309495086e-07,2.797980067689125e-07,1.209101235355332e-07,0.000572352189789548,9.287150591652717e-06,0.0016937169069206376,0.27292487741860916,0.2822468826771213,-0.0023154903572904506,-6.650316048910539e-06,0.282256092175643,-0.0023062808587687167,-6.631506117847283e-06,0.7851851851851852,0.05691247460688235
484,hybrid,0.1,0.5,0.2,0.1,2.5183177555863563e-06,2.046049030066718e-06,1.4273147457295608e-06,6.187342843371573e-07,3.5158834107353566e-06,6.113993460619189e-07,2.79764223332146e-07,1.2068038444610285e-07,0.000572220340853064,9.284898794750463e-06,0.001693765312941195,0.27261699929752076,0.2821381184399876,-0.0023198010595622542,-6.663875228008517e-06,0.2821472719732135,-0.0023106475263363624,-6.645389632467568e-06,0.7851851851851852,0.05689158389990997
485,hybrid,0.1,0.5,0.2,0.1,2.5174151611956156e-06,2.045216362709881e-06,1.4260535711139592e-06,6.191627915959224e-07,3.5155273667357248e-06,6.112208946759659e-07,2.7970438281318393e-07,1.206460618121621e-07,0.0005721464943904079,9.295597538790849e-06,0.0016934673135851786,0.2726613542085421,0.2820330434762358,-0.0023244139727645607,-6.6786499265313005e-06,0.2820428258022152,-0.0023146316467851924,-6.658178544098224e-06,0.7851851851851852,0.05687149148980008
486,hybrid,0.1,0.5,0.2,0.1,2.5164869202200256e-06,2.043771266705658e-06,1.425318478236158e-06,6.184527884695006e-07,3.5198782795214763e-06,6.114078229487702e-07,2.797055546023018e-07,1.207278255622198e-07,0.0005717101054056169,9.287192385141054e-06,0.0016919585630173189,0.27254009089732245,0.28192360669510624,-0.002328187169699736,-6.6905702830799335e-06,0.2819327451218133,-0.0023190487429926576,-6.672161088838984e-06,0.7851851851851852,0.0568503587729612
487,hybrid,0.1,0.5,0.2,0.1,2.518282274262906e-06,2.0452616283074385e-06,1.427091476235966e-06,6.181701520714724e-07,3.521994439919828e-06,6.119256250796622e-07,2.7966296761297336e-07,1.208212019634845e-07,0.0005718092660990566,9.298602338860242e-06,0.001692263916420964,0.27232348201417855,0.28181213651203235,-0.002332330129870719,-6.703626231558519e-06,0.2818212172747376,-0.002323249367165492,-6.6855594994368875e-06,0.7851851851851852,0.05682889332838061
488,hybrid,0.1,0.5,0.2,0.1,2.5164969550001733e-06,2.0440852440944373e-06,1.4259101738325442e-06,6.181750702618931e-07,3.5173178480479875e-06,6.11235133506008e-07,2.7962695186661923e-07,1.2067992610093738e-07,0.0005717621407771574,9.30400609221621e-06,0.00169228321289392,0.2722448295427725,0.28170984559455076,-0.0023360784748644448,-6.7150746411387754e-06,0.28171868168232256,-0.002327242387092643,-6.698325082989142e-06,0.7851851851851852,0.05680918481388304
489,hybrid,0.1,0.5,0.2,0.1,2.5174558293003556e-06,2.0443989040315203e-06,1.4265144063699838e-06,6.178844976615365e-07,3.522361517800703e-06,6.118708041026829e-07,2.7959492059064066e-07,1.2082077348876524e-07,0.000571625500561638,9.309644742626248e-06,0.0016916982032929237,0.2722480734743447,0.28161846957140896,-0.002340630743178418,-6.72943835073876e-06,0.28162719833072686,-0.002331901983860518,-6.7126867212082995e-06,0.7851851851851852,0.05679182006291748
490,hybrid,0.1,0.5,0.2,0.1,2.516923506617048e-06,2.0443769639443492e-06,1.4263748049546105e-06,6.180021589897389e-07,3.5184169833863655e-06,6.113411021113519e-07,2.79532121967083e-07,1.2070484433406208e-07,0.0005716981244432521,9.320795825546044e-06,0.0016920119002251433,0.2721170343105689,0.28150791056018404,-0.0023449762684445985,-6.743381108221939e-06,0.28151684693868856,-0.002336039889940078,-6.726024923739372e-06,0.7851851851851852,0.05677057736572573
491,hybrid,0.1,0.5,0.2,0.1,2.51784695054051e-06,2.045209936447047e-06,1.4272067151233868e-06,6.180032213236601e-07,3.5189956783306544e-06,6.116001713898566e-07,2.7951764535729945e-07,1.2073744626039773e-07,0.0005718706022773501,9.342876575893878e-06,0.0016925201844280875,0.2718052329464573,0.2813953594455278,-0.0023487452592561575,-6.755684344376739e-06,0.2814034465845838,-0.002340658120200123,-6.740386943776262e-06,0.7851851851851852,0.0567488209409568
492,hybrid,0.1,0.5,0.2,0.1,2.5156326977732746e-06,2.0437230031736745e-06,1.4259351180652682e-06,6.177878851084064e-07,3.5133884476319554e-06,6.107797140961839e-07,2.794445976201522e-07,1.205708498364047e-07,0.0005718281288963824,9.340708957552946e-06,0.0016925467475701985,0.27166845550389407,0.28128421179106383,-0.002352997049482053,-6.769139879123369e-06,0.2812929177108555,-0.002344291129690368,-6.7524656264043555e-06,0.7851851851851852,0.05672744176810917
493,hybrid,0.1,0.5,0.2,0.1,2.51473294615207e-06,2.0429723010603295e-06,1.4253969035985834e-06,6.175753974617465e-07,3.5124611580223813e-06,6.104338753792716e-07,2.7939130271957654e-07,1.2051452928950226e-07,0.0005715803530098919,9.342930548477903e-06,0.00169176069222845,0.2717737884967163,0.28118236590337703,-0.002357695611705901,-6.784312867016387e-06,0.2811909343365,-0.0023491271785829326,-6.7675243927156365e-06,0.7851851851851852,0.056708012303016586
494,hybrid,0.1,0.5,0.2,0.1,2.5151479033056977e-06,2.042644151758709e-06,1.4258425792813254e-06,6.168015724773833e-07,3.518424021639354e-06,6.110497919405277e-07,2.793721034872547e-07,1.206613493830534e-07,0.0005713738343301863,9.349785817159647e-06,0.0016908920817655462,0.2714919367434544,0.28107864570241076,-0.002362115025046796,-6.798606323886306e-06,0.2810872345479431,-0.0023535261795144535,-6.781376681645052e-06,0.7851851851851852,0.056688152145491506
495,hybrid,0.1,0.5,0.2,0.1,2.5133537315116963e-06,2.0418633595508883e-06,1.4256041741442978e-06,6.162591854065902e-07,3.510256834500038e-06,6.10176881354262e-07,2.793215047475125e-07,1.2046468851080398e-07,0.0005715120053887534,9.35721147423256e-06,0.0016916795851045136,0.2713240188259488,0.280980322297724,-0.002366743530783366,-6.813007655941355e-06,0.2809892547882426,-0.002357811040264779,-6.7951930195544194e-06,0.7851851851851852,0.056669413165701475
496,hybrid,0.1,0.5,0.2,0.1,2.5143453456313736e-06,2.042600894738943e-06,1.426329443157397e-06,6.16271451581546e-07,3.5123075801919277e-06,6.105065677473593e-07,2.7927340421780774e-07,1.205136928732376e-07,0.0005716884652758816,9.378651628898939e-06,0.0016920611925613296,0.27119001564992645,0.28085790974657243,-0.002370653261775879,-6.825994109359193e-06,0.2808668378068363,-0.0023617252015120105,-6.808047309073183e-06,0.7851851851851852,0.056645712601669666
497,hybrid,0.1,0.5,0.2,0.1,2.515164549307306e-06,2.043209366228048e-06,1.4267115286470528e-06,6.164978375809952e-07,3.5138904076847084e-06,6.107527737062361e-07,2.7924722325847443e-07,1.205661423107872e-07,0.0005716827711406075,9.383959097882141e-06,0.00169201455375234,0.27126335926863504,0.2807547445361188,-0.0023746707403179967,-6.838573711733832e-06,0.2807640959272527,-0.002365319349184103,-6.819832818679393e-06,0.7851851851851852,0.05662588305528736
498,hybrid,0.1,0.5,0.2,0.1,2.5129086905491773e-06,2.0413874864656777e-06,1.4251013694771607e-06,6.16286116988517e-07,3.5107629074190744e-06,6.100349474761296e-07,2.791880875463521e-07,1.2044491334159237e-07,0.0005713071167299504,9.381415126433353e-06,0.001690928221358497,0.2711337718124666,0.2806503517625706,-0.0023793628123737753,-6.853699755718021e-06,0.2806599808634276,-0.002369733711516775,-6.833858458263277e-06,0.7888888888888889,0.05660594291498887
499,hybrid,0.1,0.5,0.2,0.1,2.5121978802169067e-06,2.040763328526696e-06,1.426076815984288e-06,6.146865125424075e-07,3.510078052791611e-06,6.099898130666059e-07,2.791488410216779e-07,1.204267464110502e-07,0.0005713848851308324,9.390449994342624e-06,0.0016911763057082768,0.2707490791647603,0.28055643724893137,-0.0023839156569178677,-6.867951744660866e-06,0.28056616584797617,-0.0023741870578730673,-6.847942453966035e-06,0.7888888888888889,0.056588070581169846
500,hybrid,0.1,0.5,0.2,0.1,2.512692621948244e-06,2.0413664143002884e-06,1.4255211602553724e-06,6.158452540449158e-07,3.5091244237889135e-06,6.099377007295439e-07,2.791341378646673e-07,1.2041376526906484e-07,0.0005714044963480769,9.393572541547631e-06,0.0016913268750004828,0.2709256489236266,0.2804639381845197,-0.002388390709133714,-6.8819855399433055e-06,0.2804736040830357,-0.0023787248106177383,-6.862076068306767e-06,0.7888888888888889,0.056570465778730684
501,hybrid,0.1,0.5,0.2,0.1,2.512064917315323e-06,2.0411407057929986e-06,1.4256406201189356e-06,6.155000856740632e-07,3.505957546252547e-06,6.095707329308553e-07,2.790741764695386e-07,1.2032845689706923e-07,0.000571428766014551,9.406862833861447e-06,0.0016914932782137661,0.2707656998417249,0.28035197828393876,-0.0023927821927475224,-6.896624987945345e-06,0.2803616148662179,-0.0023831456104683735,-6.8762888145781085e-06,0.7888888888888889,0.05654895209533725
502,hybrid,0.1,0.5,0.2,0.1,2.5106119507201805e-06,2.039701217186474e-06,1.4253095962411448e-06,6.143916209453293e-07,3.5059974951508844e-06,6.094245701583886e-07,2.790277527335495e-07,1.2031098401861844e-07,0.0005712915855985208,9.420094651763454e-06,0.0016910191165617823,0.27054126294612074,0.2802574058253568,-0.0023972570749295485,-6.910732206567242e-06,0.280267510839703,-0.0023871520605833196,-6.889204579545627e-06,0.7888888888888889,0.056530932580057265
503,hybrid,0.1,0.5,0.2,0.1,2.510939863493694e-06,2.039647758098842e-06,1.4243069251089802e-06,6.153408329898617e-07,3.509159092571015e-06,6.096462108676611e-07,2.789965679466687e-07,1.2037619613775057e-07,0.0005710650252639555,9.420293747324789e-06,0.0016902065579298554,0.2705787892944388,0.28014107974675756,-0.0024012137272915735,-6.923723169613861e-06,0.2801510448223711,-0.0023912486516780573,-6.902577191560209e-06,0.7888888888888889,0.05650845869480983
504,hybrid,0.1,0.5,0.2,0.1,2.5116646631306166e-06,2.040648077393257e-06,1.4265982926223324e-06,6.140497847709244e-07,3.506728920422369e-06,6.096410762087002e-07,2.789855369582535e-07,1.2034369369512276e-07,0.0005713401784155917,9.424696522061258e-06,0.0016911903204395555,0.27028413708759824,0.2800384436531464,-0.0024050913825510722,-6.9360271998222854e-06,0.2800474932223024,-0.002396041813395089,-6.9174597437496365e-06,0.7925925925925926,0.056488707007139496
505,hybrid,0.1,0.5,0.2,0.1,2.510101269880751e-06,2.039279679723116e-06,1.4253052451795066e-06,6.139744345436092e-07,3.505353006848213e-06,6.092547985005816e-07,2.78949117662433e-07,1.2028628947281367e-07,0.0005710880216525246,9.429056635209325e-06,0.001690461493832324,0.27034990315199586,0.2799464001763361,-0.0024092168824696447,-6.948662506385799e-06,0.2799555208351167,-0.00240009622368903,-6.930394443066686e-06,0.7888888888888889,0.05647112341176115
506,hybrid,0.1,0.5,0.2,0.1,2.5109128293326987e-06,2.0401232629421734e-06,1.4255466278574462e-06,6.145766350847273e-07,3.505190175007798e-06,6.093109515220507e-07,2.788604680044493e-07,1.202705488897452e-07,0.0005713572279553343,9.457843791803972e-06,0.0016911458846494045,0.2702727409782001,0.2798373801229434,-0.002413323197472894,-6.962076056772539e-06,0.2798468759105568,-0.0024038274098595047,-6.9427852624098e-06,0.7925925925925926,0.05645014066408326
507,hybrid,0.1,0.5,0.2,0.1,2.510700696094292e-06,2.0396180508654288e-06,1.425198960065566e-06,6.144190907998626e-07,3.50763954278192e-06,6.094615501177689e-07,2.788281356720107e-07,1.203186909506715e-07,0.0005711168116654883,9.44988337906397e-06,0.0016902934099436533,0.27025867293404804,0.2797393287181388,-0.0024177831145472672,-6.976852467787775e-06,0.2797485795228811,-0.0024085323098049227,-6.957450120451472e-06,0.7962962962962963,0.056431422366537205
508,hybrid,0.1,0.5,0.2,0.1,2.5084424430328754e-06,2.037728955266644e-06,1.4243433770792797e-06,6.133855781873641e-07,3.5048180717742537e-06,6.088684841639978e-07,2.7881410061172597e-07,1.20231680588806e-07,0.0005707566223534104,9.443603762935292e-06,0.0016893821483269695,0.269870751020665,0.2796280580065097,-0.002421883409321479,-6.989996665517908e-06,0.27963750666133574,-0.0024124347544954294,-6.970308877007219e-06,0.7962962962962963,0.05640998828316623
509,hybrid,0.1,0.5,0.2,0.1,2.5093716410429962e-06,2.038921297236399e-06,1.4262569125506785e-06,6.126643846857204e-07,3.5025954797225593e-06,6.088067180282365e-07,2.7876341275787556e-07,1.2019079583434084e-07,0.0005709884019820276,9.463366865383305e-06,0.0016901662494656065,0.26948293740938956,0.2795252265589319,-0.002426219355171455,-7.004001748820289e-06,0.2795343504885978,-0.0024170954255055555,-6.985132024765403e-06,0.7962962962962963,0.05639028918282067
510,hybrid,0.1,0.5,0.2,0.1,2.5075757508162334e-06,2.037435550832299e-06,1.4242108991562175e-06,6.132246516760817e-07,3.5003285309223305e-06,6.084000154067872e-07,2.7869380369765704e-07,1.2010734689170103e-07,0.0005709406664219441,9.470385025237915e-06,0.0016900153843152671,0.26971660301197253,0.27942141277375443,-0.002430589164230168,-7.018124587639921e-06,0.2794309306839203,-0.002421071254064322,-6.998174442291588e-06,0.7962962962962963,0.05637040038759692
511,hybrid,0.1,0.5,0.2,0.1,2.5069050300888723e-06,2.036354851795858e-06,1.4229985679957365e-06,6.133562838001215e-07,3.503608947441555e-06,6.08639802181945e-07,2.786961773027755e-07,1.2018928354885862e-07,0.0005705725826453004,9.467099687526335e-06,0.0016888513221593436,0.26985954459409295,0.27931647354936395,-0.0024347041467557284,-7.031500973919799e-06,0.27932545965433386,-0.002425718041785818,-7.0127929389412124e-06,0.7962962962962963,0.056350235539223935
512,hybrid,0.1,0.5,0.2,0.1,2.506285340419214e-06,2.036041553089289e-06,1.4234011781538157e-06,6.126403749354731e-07,3.5013582409221196e-06,6.081833480288843e-07,2.786467460812621e-07,1.2010796323771279e-07,0.0005704223258026121,9.465665402968045e-06,0.00168844620366188,0.269617720258114,0.2792193404982353,-0.002439072537591125,-7.04547218439587e-06,0.2792282946522023,-0.002430118383624169,-7.0268191930066524e-06,0.7962962962962963,0.0563316826071653
513,hybrid,0.1,0.5,0.2,0.1,2.5077909376513374e-06,2.0378085466661483e-06,1.4250529597716623e-06,6.127555868944862e-07,3.499065571312538e-06,6.082970766825605e-07,2.7860278947208664e-07,1.2007583385393558e-07,0.0005709937283193724,9.4990914324043e-06,0.0016901914665093192,0.2692850711357847,0.2791072675052846,-0.0024429300168110624,-7.058106447351909e-06,0.279116189697474,-0.0024340078246216645,-7.0395841555704036e-06,0.7962962962962963,0.05631003950441913
514,hybrid,0.1,0.5,0.2,0.1,2.5077237691888865e-06,2.0379464212901314e-06,1.4256242689625467e-06,6.12322152327584e-07,3.497382546738035e-06,6.082034614978317e-07,2.78551146799217e-07,1.2003909322495247e-07,0.0005711244478773033,9.511655346513363e-06,0.0016906460841012694,0.26905141083415784,0.27900211608113823,-0.0024468257191950227,-7.070522525650866e-06,0.279010858997736,-0.0024380828025972745,-7.05288115429917e-06,0.7962962962962963,0.05628978836006666
515,hybrid,0.1,0.5,0.2,0.1,2.507176966023357e-06,2.036723790123813e-06,1.4247418923913962e-06,6.119818977324166e-07,3.5028850996751837e-06,6.08646780136747e-07,2.785262176808566e-07,1.2016466593202581e-07,0.0005707606573400561,9.512790493082597e-06,0.001689333075157917,0.26903069576675365,0.27889638930979993,-0.0024508274000866193,-7.083401679067896e-06,0.2789051115868731,-0.0024421051230134605,-7.066025124863144e-06,0.7962962962962963,0.05626944334197731
