epoch,stage,lambda_id,alpha,lambda_traj_curr,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
12,hybrid,0.1,0.25,0.1,5.733772092665827e-06,4.779630675636535e-06,3.7319316318070897e-06,1.0476990438294451e-06,9.082067295257085e-06,4.593468750358426e-07,0.44350851664393776,0.44150467547686634,-0.0002867975684925361,-1.5750789725398225e-06,0.4414998279499566,-0.0002916450954022487,-1.600603123869896e-06,0.26666666666666666,0.08835829460907178
13,hybrid,0.1,0.25,0.1,5.662919831701836e-06,4.7189901507432885e-06,3.6735515641056605e-06,1.0454385866376286e-06,8.98548487909517e-06,4.538119304903023e-07,0.44265309095747785,0.44066185816598397,-0.00028752655549901807,-1.5770858291760709e-06,0.44065717117354924,-0.00029221354793373955,-1.601613693793971e-06,0.2814814814814815,0.0881898769442966
14,hybrid,0.1,0.25,0.1,5.59219123080763e-06,4.6553691372182004e-06,3.614376450311286e-06,1.040992686906915e-06,8.918376290333032e-06,4.498446455612621e-07,0.4418862916319558,0.4398325467540167,-0.00028802419020806935,-1.5774396169021012e-06,0.43982802515532,-0.00029254578890475225,-1.6009260931007096e-06,0.29259259259259257,0.08802411418884495
15,hybrid,0.1,0.25,0.1,5.524717182924618e-06,4.597822601991978e-06,3.5606509432302304e-06,1.0371716587617476e-06,8.824442959289974e-06,4.445028500364221e-07,0.4410577400442957,0.4390092763786087,-0.0002890990861712517,-1.5803285205791707e-06,0.43900507032499886,-0.00029330513978109707,-1.6019995518292188e-06,0.3,0.08785967509295599
16,hybrid,0.1,0.25,0.1,5.4575309390781536e-06,4.538579574660012e-06,3.505827437576369e-06,1.032752137083644e-06,8.749418586930109e-06,4.400950572512983e-07,0.44023194629757406,0.4381920758274645,-0.00028927097438596894,-1.5779974382471246e-06,0.43818796110156116,-0.0002933857002893059,-1.5990819850124165e-06,0.31851851851851853,0.0876962693603701
17,hybrid,0.1,0.25,0.1,5.385621259736871e-06,4.475723752900353e-06,3.447779367649734e-06,1.0279443852506187e-06,8.663832888172098e-06,4.351421801930872e-07,0.43939731353805084,0.43738157202685796,-0.00028986687009252554,-1.5774559272773792e-06,0.4373775593087987,-0.00029387958815180193,-1.5979029599429465e-06,0.3333333333333333,0.0875342877793901
18,hybrid,0.1,0.25,0.1,5.3261054648789255e-06,4.4242313531463525e-06,3.3991707178813915e-06,1.025060635264961e-06,8.58790717619613e-06,4.3083394112959927e-07,0.4385992780159321,0.43658156165867773,-0.0002906309580329447,-1.5773549829278745e-06,0.4365776767307475,-0.0002945158859631869,-1.5970262364423723e-06,0.34074074074074073,0.08737443852334215
19,hybrid,0.1,0.25,0.1,5.258845192420237e-06,4.365040748507956e-06,3.3454937504596708e-06,1.0195469980482861e-06,8.511684576092865e-06,4.2635986302992667e-07,0.4378365454736251,0.4357826732557568,-0.00029115306223376214,-1.5757578672455472e-06,0.4357787164852261,-0.0002951098327644841,-1.595727185751516e-06,0.34814814814814815,0.08721476526359812
20,hybrid,0.1,0.25,0.1,5.193235631099632e-06,4.309040876372066e-06,3.293284612547106e-06,1.0157562638249605e-06,8.420745146835845e-06,4.2120240043980953e-07,0.437057221961911,0.4349856179577128,-0.00029264204874646094,-1.5787526758246793e-06,0.4349818385660143,-0.00029642144044494945,-1.5977024471324625e-06,0.3592592592592593,0.08705565200129184
21,hybrid,0.1,0.25,0.1,5.140661922914298e-06,4.2616024241609e-06,3.2502621613243436e-06,1.0113402628365567e-06,8.372334197984259e-06,4.182607895497153e-07,0.4362321884730297,0.4341940791224149,-0.0002934202362145366,-1.5778852623599474e-06,0.43419048699369006,-0.0002970123649393974,-1.5957140836400522e-06,0.37037037037037035,0.08689749987172589
22,hybrid,0.1,0.25,0.1,5.077417715705162e-06,4.207870301579939e-06,3.198936113467514e-06,1.0089341881124243e-06,8.282259192981383e-06,4.1321494827085587e-07,0.4355082618584474,0.43340759177799904,-0.0002944992614354325,-1.5782160737278297e-06,0.43340416941004883,-0.0002979216293856335,-1.5950514061097707e-06,0.37777777777777777,0.0867404182078869
23,hybrid,0.1,0.25,0.1,5.02461160874795e-06,4.162644178651579e-06,3.157689425015613e-06,1.004954753635966e-06,8.21051970420263e-06,4.0915459676108973e-07,0.4346844983858772,0.4326252896706667,-0.0002964201152051982,-1.5824550455470054e-06,0.4326221788278233,-0.0002995309580486327,-1.5975775155244079e-06,0.3925925925925926,0.08658434195717439
24,hybrid,0.1,0.25,0.1,4.9657778023859045e-06,4.111321589080295e-06,3.1099228766788173e-06,1.0013987124014776e-06,8.13950164431931e-06,4.050604887367824e-07,0.43395578200126395,0.4318522972518687,-0.00029764937028670113,-1.5828277001033884e-06,0.43184904820279724,-0.0003008984193581532,-1.5986125710265445e-06,0.40370370370370373,0.08642998932443108
25,hybrid,0.1,0.25,0.1,4.912434286933187e-06,4.065429967410173e-06,3.0668844162846704e-06,9.985455511255028e-07,8.068935727700248e-06,4.011074675298892e-07,0.43320823595617924,0.4310817366920918,-0.0002987880300799328,-1.5827352047280158e-06,0.4310785198245625,-0.00030200489760923155,-1.5982372033514778e-06,0.4148148148148148,0.08627610494443436
26,hybrid,0.1,0.25,0.1,4.862734523580382e-06,4.021063302357888e-06,3.0277671992432956e-06,9.93296103114593e-07,8.018548015609217e-06,3.981641966157178e-07,0.43248061972537244,0.4303203030658365,-0.0002999666586316896,-1.5825540283644448e-06,0.43031716972114653,-0.00030310000332167686,-1.597513497427188e-06,0.4185185185185185,0.08612405394489364
27,hybrid,0.1,0.25,0.1,4.8090860122276595e-06,3.974842413160742e-06,2.98567682299099e-06,9.891655901697531e-07,7.948298837604396e-06,3.941371530647657e-07,0.43171830270659184,0.42955869947858144,-0.00030128938396506433,-1.5829619495793179e-06,0.42955576439741366,-0.00030422446513284074,-1.596769852850444e-06,0.4185185185185185,0.0859719977725093
28,hybrid,0.1,0.25,0.1,4.762314195933842e-06,3.935229334431095e-06,2.9468857115847323e-06,9.883436228463627e-07,7.880481983447012e-06,3.90366631580457e-07,0.43091903621780253,0.4288061760851549,-0.00030263123259849367,-1.582962462148797e-06,0.42880305413567155,-0.0003057531820818693,-1.5976908971755623e-06,0.43703703703703706,0.08582176146355068
29,hybrid,0.1,0.25,0.1,4.7136916684309265e-06,3.8938471303797905e-06,2.910082613207313e-06,9.837645171724768e-07,7.811935221510052e-06,3.8651015900131743e-07,0.43026066276796016,0.42805085319508657,-0.00030479083261814033,-1.5870458562364752e-06,0.42804795534684126,-0.00030768868086344936,-1.6005522089227787e-06,0.4444444444444444,0.08567112880554094
30,hybrid,0.1,0.25,0.1,4.672206310596741e-06,3.857519798587828e-06,2.876541259253206e-06,9.80978539334622e-07,7.763169274585946e-06,3.836958455031877e-07,0.4294619428303081,0.427300465584652,-0.0003065451840241762,-1.5888861909645632e-06,0.42729788527605395,-0.000309125492622242,-1.6006597152609745e-06,0.4444444444444444,0.08552140215373523
31,hybrid,0.1,0.25,0.1,4.624963243027909e-06,3.8172031959123725e-06,2.838947055551793e-06,9.782561403605795e-07,7.697539311202927e-06,3.800611599524312e-07,0.42873028902324944,0.426561184761891,-0.00030805801318140036,-1.5893033478879342e-06,0.42655840113327903,-0.00031084164179334683,-1.6020620804381642e-06,0.46296296296296297,0.08537384855501448
32,hybrid,0.1,0.25,0.1,4.583814065194671e-06,3.7812970108481985e-06,2.8056015727324388e-06,9.756954381157598e-07,7.647943132990034e-06,3.7722741047469216e-07,0.42804582155286425,0.42582586708806525,-0.00030980303006511445,-1.5907705969804217e-06,0.42582309823699005,-0.0003125718811403111,-1.6033801853587856e-06,0.4666666666666667,0.08522713402362607
33,hybrid,0.1,0.25,0.1,4.539393280596518e-06,3.743513157872854e-06,2.7706372873141608e-06,9.728758705586934e-07,7.5850513520216546e-06,3.737498752149846e-07,0.42736264869143775,0.42509573062055817,-0.00031195915718346123,-1.5940836307491073e-06,0.42509305444123635,-0.00031463533650527564,-1.6061529116015915e-06,0.4740740740740741,0.08508153795554832
34,hybrid,0.1,0.25,0.1,4.4993882439990486e-06,3.70855222045191e-06,2.7390772363449116e-06,9.694749841069986e-07,7.537350662576071e-06,3.7100957289530426e-07,0.4266458517758969,0.42436482417169563,-0.0003140515515936415,-1.597146477836037e-06,0.42436251138066455,-0.0003163643426247198,-1.6072481355953907e-06,0.4740740740740741,0.08493577514465785
35,hybrid,0.1,0.25,0.1,4.4620583400157956e-06,3.676229021087789e-06,2.709295062400131e-06,9.66933958687658e-07,7.489924516687612e-06,3.6836867259245265e-07,0.4259814371897934,0.4236478025859416,-0.0003162398252092302,-1.6003872688344172e-06,0.4236456322367681,-0.0003184101743827217,-1.6096878259903012e-06,0.4703703703703704,0.08479280848223017
36,hybrid,0.1,0.25,0.1,4.421679774785065e-06,3.6427558822655503e-06,2.677909015818186e-06,9.648468664473647e-07,7.4244765884581805e-06,3.6476233673696244e-07,0.4252209416645871,0.4229293372867487,-0.0003182211412476321,-1.6025535242589965e-06,0.42292722039479025,-0.0003203380332060801,-1.6115003864460324e-06,0.4666666666666667,0.08464951168559927
37,hybrid,0.1,0.25,0.1,4.380918429384606e-06,3.6070688868062955e-06,2.6453906367663463e-06,9.616782500399487e-07,7.376439280794238e-06,3.6205614498886844e-07,0.4245659962078216,0.4222177711159021,-0.0003200052936167541,-1.6036073266792407e-06,0.42221559845414225,-0.0003221779553765902,-1.612765717530246e-06,0.4703703703703704,0.08450755528190376
38,hybrid,0.1,0.25,0.1,4.34896577946656e-06,3.5793099472893257e-06,2.6213396128732985e-06,9.579703344160267e-07,7.336781820613917e-06,3.597765011584223e-07,0.4237522470905682,0.4215050272597728,-0.0003219218763312326,-1.6052590027568051e-06,0.4215030201405947,-0.000323928995509315,-1.6135199771726743e-06,0.4777777777777778,0.0843653898272208
39,hybrid,0.1,0.25,0.1,4.311375106680968e-06,3.54802119633363e-06,2.5908429750362966e-06,9.571782212973336e-07,7.277000964603291e-06,3.565381388700856e-07,0.4231108091006903,0.42080313529144286,-0.00032407162063230466,-1.6078593620532386e-06,0.42080119368084373,-0.0003260132312314368,-1.6157459649796511e-06,0.48148148148148145,0.08422544138241503
40,hybrid,0.1,0.25,0.1,4.2801849355041745e-06,3.521265078938091e-06,2.5673775478726004e-06,9.53887531065491e-07,7.234991472282095e-06,3.542070933787432e-07,0.42232968046460256,0.42010089859029737,-0.0003263723097982063,-1.6111451560395272e-06,0.4200990381884006,-0.0003282327116949646,-1.6185831230482715e-06,0.4888888888888889,0.08408545418001911
41,hybrid,0.1,0.25,0.1,4.245721225715156e-06,3.4914207418781774e-06,2.5403093696046524e-06,9.511113722735253e-07,7.191281731667e-06,3.517231067027805e-07,0.4216988381983359,0.4194010920086994,-0.0003287712342667781,-1.614911978089226e-06,0.41939963443608647,-0.0003302288068797177,-1.620278677284592e-06,0.4962962962962963,0.08394597264859324
42,hybrid,0.1,0.25,0.1,4.211939414046761e-06,3.463970780306326e-06,2.513786243755364e-06,9.501845365509629e-07,7.1311990520632445e-06,3.4848728534109844e-07,0.4211863354352108,0.41870826627795565,-0.00033161052104996314,-1.6206530107013407e-06,0.4187067993706294,-0.0003330774283762383,-1.6259978452429831e-06,0.5037037037037037,0.08380797535980113
43,hybrid,0.1,0.25,0.1,4.179175325107812e-06,3.434613689830206e-06,2.4885672832736096e-06,9.46046406556596e-07,7.098956836818557e-06,3.4665951595750203e-07,0.42037911230566777,0.4180171404196347,-0.0003342747046699568,-1.6253726207591168e-06,0.41801589686011326,-0.0003355182641914256,-1.6296284720536218e-06,0.5037037037037037,0.08367028302486094
44,hybrid,0.1,0.25,0.1,4.152096170100013e-06,3.411743515281712e-06,2.4673415082283557e-06,9.44402007053356e-07,7.059048449427284e-06,3.444780987557356e-07,0.4197455605782271,0.41733174988059746,-0.0003371277852390331,-1.6309475123605873e-06,0.41733100167035103,-0.0003378759954854593,-1.6327340839779585e-06,0.5074074074074074,0.08353377553316729
45,hybrid,0.1,0.25,0.1,4.121421777623793e-06,3.385619703176054e-06,2.4433317735229026e-06,9.422879296531516e-07,7.015898180532221e-06,3.4212256394516704e-07,0.41903308414433066,0.41665752463084244,-0.0003389889473928154,-1.6318723160881358e-06,0.4166565504627277,-0.00033996311550754665,-1.6347040147790689e-06,0.5111111111111111,0.08339930271564705
46,hybrid,0.1,0.25,0.1,4.093915686479352e-06,3.362420445053835e-06,2.4223290690461103e-06,9.400913760077245e-07,6.975052439233743e-06,3.3989997502142875e-07,0.41834159829629014,0.41598265166258686,-0.00034176966151722166,-1.6370957061397073e-06,0.4159821267771764,-0.00034229454692769057,-1.6376708371898866e-06,0.5185185185185185,0.08326488426482082
47,hybrid,0.1,0.25,0.1,4.0641464373927094e-06,3.3371297299774226e-06,2.399061240182731e-06,9.380684897946916e-07,6.932638678032296e-06,3.3752839612056935e-07,0.4176894800521279,0.41531245927377697,-0.0003436280094068489,-1.6378629053676551e-06,0.4153114212686311,-0.0003446660145527414,-1.6408883196396263e-06,0.5185185185185185,0.08313121745663676
48,hybrid,0.1,0.25,0.1,4.037140180749371e-06,3.314649612144329e-06,2.378933006253126e-06,9.35716605891203e-07,6.88969180212305e-06,3.352138839273779e-07,0.41714531323822374,0.4146423079099784,-0.00034655206601907906,-1.6437182919656044e-06,0.41464154416279664,-0.0003473158132008547,-1.6453550713717345e-06,0.5185185185185185,0.08299777199519949
49,hybrid,0.1,0.25,0.1,4.01068025980183e-06,3.292139208938765e-06,2.3592454619959026e-06,9.328937469428622e-07,6.852254653345913e-06,3.3315585528473997e-07,0.416379657606089,0.4139765043272735,-0.0003493454830449383,-1.6488358274689588e-06,0.41397583610028743,-0.00035001371003101633,-1.6499752844267022e-06,0.5185185185185185,0.0828651699620637
50,hybrid,0.1,0.25,0.1,3.98444472021053e-06,3.2688913288858788e-06,2.3373454575383035e-06,9.315458713475756e-07,6.823958759229426e-06,3.315751540170829e-07,0.41573264846533436,0.4133208573821932,-0.00035187511584344744,-1.6525598068903682e-06,0.41332025767534786,-0.0003524748226887975,-1.653350090474791e-06,0.5185185185185185,0.08273454649960733
51,hybrid,0.1,0.25,0.1,3.958955638656421e-06,3.2478705449518886e-06,2.3197160030521558e-06,9.281545418997328e-07,6.781569195503406e-06,3.2928174154193354e-07,0.41504907840297384,0.41266371896187415,-0.00035475018603675634,-1.6578867101635613e-06,0.4126634609987548,-0.0003550081491561219,-1.6570498149278865e-06,0.5185185185185185,0.08260369382958219
52,hybrid,0.1,0.25,0.1,3.935007200861168e-06,3.2281801268561034e-06,2.300521352951399e-06,9.276587739047041e-07,6.7411363738294285e-06,3.2713436622121753e-07,0.4144816392834743,0.4120094946378441,-0.0003577526037271128,-1.6638061220203466e-06,0.41200931548033215,-0.0003579317612390498,-1.662604266066802e-06,0.5185185185185185,0.08247344944831424
53,hybrid,0.1,0.25,0.1,3.9082439770060875e-06,3.205772121679725e-06,2.280380858118964e-06,9.253912635607605e-07,6.699838966888371e-06,3.2487958637526473e-07,0.4138078673635771,0.4113578366279907,-0.0003605384918345944,-1.6687046460897668e-06,0.4113574682255607,-0.000360906894264601,-1.6683665758670174e-06,0.5222222222222223,0.08234367502396506
54,hybrid,0.1,0.25,0.1,3.886023524742465e-06,3.18612442312458e-06,2.2640171527972247e-06,9.221072703273555e-07,6.675469474202831e-06,3.2352154197600785e-07,0.41317160303675227,0.41071169791043594,-0.0003634639576352572,-1.6743835084370685e-06,0.41071173905770914,-0.00036342281036205737,-1.6720915533275618e-06,0.5259259259259259,0.08221503237361424
55,hybrid,0.1,0.25,0.1,3.8646516639769315e-06,3.169444156871997e-06,2.2464897947712396e-06,9.229543621007568e-07,6.630881123087451e-06,3.2119394796189893e-07,0.4126326984973998,0.41007513595710066,-0.00036619775721552505,-1.6791278728243715e-06,0.410074887012443,-0.00036644670187319095,-1.6780403896529867e-06,0.5222222222222223,0.08208826674286324
56,hybrid,0.1,0.25,0.1,3.844612771333098e-06,3.1507864815726696e-06,2.231914387683125e-06,9.18872093889545e-07,6.617857803141562e-06,3.204050944627139e-07,0.41196277283734395,0.40943985066285354,-0.00036915752169408567,-1.6848200463759713e-06,0.4094400046845415,-0.00036900350000612647,-1.6818189913776044e-06,0.5333333333333333,0.08196180163690953
57,hybrid,0.1,0.25,0.1,3.819017582754124e-06,3.1296370466541415e-06,2.2130776683145774e-06,9.165593783395641e-07,6.5756774872869915e-06,3.1812787371284627e-07,0.4114015060325479,0.40880871872177543,-0.0003717449049630006,-1.6889227153171998e-06,0.40880870258788815,-0.00037176103885028233,-1.6867158826688292e-06,0.5370370370370371,0.08183609272534768
58,hybrid,0.1,0.25,0.1,3.8016595519365676e-06,3.1158541524897136e-06,2.2003103933576586e-06,9.155437591320556e-07,6.541707347873005e-06,3.163466465955272e-07,0.4107233509337225,0.4081793488668126,-0.00037530055334089596,-1.6970872250502561e-06,0.4081796313083803,-0.00037501811177320654,-1.6935263498709004e-06,0.5333333333333333,0.08171092988403071
59,hybrid,0.1,0.25,0.1,3.7790774601752112e-06,3.097214907288463e-06,2.182712230042221e-06,9.145026772462415e-07,6.504304457610314e-06,3.143210712571741e-07,0.41007940878245375,0.4075466054848612,-0.00037859834342574006,-1.7042144427256711e-06,0.40754701990696063,-0.00037818392132632495,-1.700059737666542e-06,0.5444444444444444,0.08158504076565738
60,hybrid,0.1,0.25,0.1,3.761374324666921e-06,3.0820065905341024e-06,2.1690557672585266e-06,9.129508232755761e-07,6.480626602347791e-06,3.1305073898038827e-07,0.40938005251844645,0.4069245715688392,-0.00038143649932653734,-1.709161539368599e-06,0.406924781660161,-0.0003812264080047534,-1.7059101266087733e-06,0.5481481481481482,0.08146120161363314
61,hybrid,0.1,0.25,0.1,3.744056370117981e-06,3.066626864890684e-06,2.1563338591288334e-06,9.102930057618506e-07,6.462242334454187e-06,3.1205271781878657e-07,0.4088870901963631,0.40630672254060685,-0.0003851028954237612,-1.7177002721966046e-06,0.4063075236392692,-0.0003843017967614104,-1.711815403751001e-06,0.5444444444444444,0.08133836508720613
62,hybrid,0.1,0.25,0.1,3.723393855059976e-06,3.0499799450742835e-06,2.1412022432696272e-06,9.087777018046561e-07,6.4241032406512675e-06,3.100358592056591e-07,0.4082450240862169,0.4056900312419711,-0.00038762485340843034,-1.721419560752615e-06,0.4056904775474037,-0.0003871785479758194,-1.7171493180011981e-06,0.5555555555555556,0.08121553121907592
63,hybrid,0.1,0.25,0.1,3.709007024628738e-06,3.0372849287055607e-06,2.1309238601381015e-06,9.063610685674583e-07,6.408088919697039e-06,3.0913203953474614e-07,0.4075906181813737,0.4050762074451216,-0.00039104402543782557,-1.7288342511919666e-06,0.405077157531003,-0.00039009393955646843,-1.7223600741158229e-06,0.5518518518518518,0.08109345029411189
64,hybrid,0.1,0.25,0.1,3.6886746715141296e-06,3.021064131229422e-06,2.1162637858388915e-06,9.048003453905308e-07,6.3690271850875935e-06,3.0707821775948236e-07,0.4069881648806377,0.40446869421586984,-0.0003941111150366772,-1.7348330425104687e-06,0.40446948478745387,-0.00039332054345264655,-1.7290796694665093e-06,0.5555555555555556,0.0809725610661813
65,hybrid,0.1,0.25,0.1,3.66962124838049e-06,3.005833369132143e-06,2.101283628035562e-06,9.045497410965818e-07,6.332679138830913e-06,3.051996536525521e-07,0.40647240790568595,0.40386315710935305,-0.000397485321853408,-1.7421330676652559e-06,0.40386382339392835,-0.00039681903727811774,-1.7369252034556625e-06,0.5592592592592592,0.08085212848624129
66,hybrid,0.1,0.25,0.1,3.651170251213919e-06,2.9890009328712357e-06,2.087973277735564e-06,9.010276551356716e-07,6.317411182455797e-06,3.042820009710386e-07,0.40584070419317325,0.4032588987573414,-0.0003998731864921501,-1.745334072234385e-06,0.40325922224578065,-0.0003995496980528923,-1.7416871062848286e-06,0.5666666666666667,0.0807317543887667
67,hybrid,0.1,0.25,0.1,3.6396369034807128e-06,2.9808980487811145e-06,2.0801024133288647e-06,9.0079563545225e-07,6.284754502617261e-06,3.0263404437871913e-07,0.40521095761374,0.4026561873208127,-0.00040355118840879056,-1.7539248107646796e-06,0.40265658373268554,-0.0004031547765359633,-1.7499233975069221e-06,0.5666666666666667,0.08061194770184431
68,hybrid,0.1,0.25,0.1,3.624175823387493e-06,2.967884929420415e-06,2.0679887726904876e-06,8.998961567299271e-07,6.261481894844807e-06,3.014270448259769e-07,0.404726710215136,0.402061822047745,-0.0004072953219086961,-1.7627019472899136e-06,0.4020622520688096,-0.0004068653008441059,-1.7585238120675659e-06,0.5703703703703704,0.08049382347393073
69,hybrid,0.1,0.25,0.1,3.6071239075327703e-06,2.952752878473658e-06,2.055583590193622e-06,8.971692882800364e-07,6.243305502514148e-06,3.004047880769702e-07,0.4041861649054888,0.4014668496826882,-0.0004106855527766795,-1.7701562561282943e-06,0.4014674513444206,-0.00041008389104429943,-1.7652144151407065e-06,0.5814814814814815,0.08037550704709298
70,hybrid,0.1,0.25,0.1,3.5905243049245363e-06,2.938879249193754e-06,2.044013616281803e-06,8.948656329119516e-07,6.217416402892078e-06,2.990341544157492e-07,0.4035493421922335,0.40087742310054186,-0.00041424672987083744,-1.7783185118942367e-06,0.4008784460652413,-0.0004132237651713888,-1.7714808337398699e-06,0.5777777777777777,0.08025833396608255
71,hybrid,0.1,0.25,0.1,3.576264324969159e-06,2.9271443025757176e-06,2.0339467346383986e-06,8.931975679373188e-07,6.193428286776109e-06,2.977719371582996e-07,0.40302057277803466,0.400296222436668,-0.0004172454643059931,-1.7840301377611647e-06,0.4002970155232714,-0.000416452377702603,-1.7782265967762503e-06,0.5814814814814815,0.0801426935801948
72,hybrid,0.1,0.25,0.1,3.5652024646078963e-06,2.9190276636449114e-06,2.0260126404903455e-06,8.930150231545663e-07,6.165405136111017e-06,2.9634287351883093e-07,0.4023501876381904,0.39971071351673415,-0.0004210259386709936,-1.7928292402982532e-06,0.39971161915705966,-0.00042012029834548326,-1.7866421155951647e-06,0.5851851851851851,0.08002634789108104
73,hybrid,0.1,0.25,0.1,3.547686979237079e-06,2.903778441490119e-06,2.013363492003433e-06,8.904149494866859e-07,6.143905738523894e-06,2.951796389456997e-07,0.40182857082029366,0.39913460059137307,-0.0004240797946908903,-1.7989768266538108e-06,0.3991356143482921,-0.0004230660377718687,-1.7922223909075277e-06,0.5740740740740741,0.07991173607721279
74,hybrid,0.1,0.25,0.1,3.536271172712041e-06,2.8943036880497117e-06,2.004992809460603e-06,8.893108785891091e-07,6.125452923735729e-06,2.9422192288756377e-07,0.40126387574822575,0.3985578865174283,-0.00042791299269367977,-1.808039775718208e-06,0.39855933072651345,-0.0004264687836085246,-1.7995471039748906e-06,0.5777777777777777,0.07979715990202439
75,hybrid,0.1,0.25,0.1,3.5233440387854423e-06,2.884225960692627e-06,1.9960313461486022e-06,8.881946145440249e-07,6.098371381895852e-06,2.9280939903230306e-07,0.4006303007605044,0.3979809555307793,-0.0004314830465973474,-1.8161397015853398e-06,0.3979822314779244,-0.00043020709945224,-1.808375684532427e-06,0.5777777777777777,0.07968248771547533
