run_index,method_name,stage_name,seed,run_id,run_config_path,run_summary_path,candidate_name,transport_family,residual_branch_structure,explicit_transport_drift_decomposition_enabled,trajectory_curriculum_enabled,endpoint_semigroup_consistency_enabled,contract_fusion_enabled,target_reconstruction_enabled,midpoint_reconstruction_enabled,continuation_reevaluated_at_reconstructed_midpoint,main_trajectory_contract_identity,semigroup_consistency_is_auxiliary_only,exact_detached_target_barycentric_fusion_enabled,trajectory_curriculum_schedule_identity,lambda_traj_curr,lambda_sg,alpha_floor,alpha_warmup_epochs,alpha_ramp_epochs,mean_midpoint_reconstruction_shift_norm,mean_continuation_reevaluation_shift_norm,mean_semigroup_endpoint_closure_residual_norm,configured_transport_steps,one_step_energy_delta_vs_identity,configured_step_energy_delta_vs_identity,configured_step_fixed_point_residual_delta_vs_identity,one_step_energy_delta_vs_local_field_only,configured_step_energy_delta_vs_local_field_only,configured_step_fixed_point_residual_delta_vs_local_field_only,val_accuracy,test_accuracy,val_output_mse,test_output_mse,selected_epoch,total_training_epochs,selection_hits_final_training_boundary,runtime_proxy_seconds,acceptance_contract,mechanism_signal_positive,config_json_exists,summary_json_exists,epoch_metrics_csv_exists,seed_matches,dataset_matches,batch_protocol_matches,deterministic_artifact_checks_passed,model_protocol_matches,transport_protocol_matches
1,stage_05_two_branch_corrected_residual_core_v2,FMPC Stage 05 EF Core Probe v2 Control,0,seed_0,outputs/stage_05_ef_core_probe/stage05_v2_budget_push_validation_1536_to_3072/runs/stage_05_two_branch_corrected_residual_core_v2_budget_reference/seed_0/config.json,outputs/stage_05_ef_core_probe/stage05_v2_budget_push_validation_1536_to_3072/runs/stage_05_two_branch_corrected_residual_core_v2_budget_reference/seed_0/summary.json,,two_branch_residual_meanflow_core,two_branch,False,False,False,False,False,False,False,,,False,,,,,,,0.0,0.0,0.0,2,-0.004507611183461407,-0.004484467187593294,-1.6489675949878818e-05,-0.0006290120762414975,-0.0006210113257488215,-1.5665190186074348e-06,0.8666666666666667,0.8962962962962963,0.04332108483120232,0.04174284106159174,1536,1536,True,238.94955849999678,mechanism_first,True,True,True,True,True,True,True,True,True,True
2,stage05_v3c_stronger_semigroup_weight,FMPC Stage 05 EF Core Probe Active Refined v3-C Reference,0,seed_0,outputs/stage_05_ef_core_probe/stage05_v3c_refinement_diagnostic/runs/stage05_v3c_stronger_semigroup_weight/seed_0/config.json,outputs/stage_05_ef_core_probe/stage05_v3c_refinement_diagnostic/runs/stage05_v3c_stronger_semigroup_weight/seed_0/summary.json,stage05_v3c_stronger_semigroup_weight,two_branch_residual_meanflow_core,two_branch,True,True,True,False,False,False,False,,,False,warmup_sigmoid_to_alpha_floor,0.2,0.1,0.5,3,3,0.0,0.0,0.0,2,-0.005158794781505438,-0.005132732974487769,-1.9439701848100255e-05,-0.000697116121778335,-0.0006902540624894038,-1.7831230790146379e-06,0.8407407407407408,0.8777777777777778,0.043574106023699495,0.042062596775203624,1536,1536,True,807.0828778000068,mechanism_first,True,True,True,True,True,True,True,True,True,True
3,stage05_v3c_coupled_defect_projection_trajectory_contract,FMPC Stage 05 EF Core Probe Coupled Defect-Projection v3-C Candidate,0,seed_0,runs/stage05_v3c_coupled_defect_projection_trajectory_contract/seed_0/config.json,runs/stage05_v3c_coupled_defect_projection_trajectory_contract/seed_0/summary.json,stage05_v3c_coupled_defect_projection_trajectory_contract,two_branch_residual_meanflow_core,two_branch,True,True,True,False,True,True,True,endpoint_line_midpoint_with_coupled_local_defect_projection_predictor_corrector_contract,False,False,warmup_sigmoid_to_alpha_floor,0.2,0.1,0.5,3,3,0.000772937716365498,1.7129870767344604e-05,0.0012991471203018857,2,-0.005225758079131615,-0.005199045459555018,-1.9785295550438535e-05,-0.0006987059059909706,-0.0006916784421485411,-1.8117600691541e-06,0.8444444444444444,0.8777777777777778,0.04361610768493716,0.042088957645957326,1536,1536,True,512.9407193000079,mechanism_first,True,True,True,True,True,True,True,True,,
4,stage_05_two_branch_corrected_residual_core_v2,FMPC Stage 05 EF Core Probe v2 Control,1,seed_1,outputs/stage_05_ef_core_probe/stage05_v2_budget_push_validation_1536_to_3072/runs/stage_05_two_branch_corrected_residual_core_v2_budget_reference/seed_1/config.json,outputs/stage_05_ef_core_probe/stage05_v2_budget_push_validation_1536_to_3072/runs/stage_05_two_branch_corrected_residual_core_v2_budget_reference/seed_1/summary.json,,two_branch_residual_meanflow_core,two_branch,False,False,False,False,False,False,False,,,False,,,,,,,0.0,0.0,0.0,2,-0.005591762593272931,-0.005596636006970496,-2.0644925842656448e-05,-0.0008342403750832839,-0.000859345995329247,-2.631777590503823e-06,0.9148148148148149,0.8888888888888888,0.04329138819458572,0.04298385814833558,1536,1536,True,241.8661645999964,mechanism_first,True,True,True,True,True,True,True,True,True,True
5,stage05_v3c_stronger_semigroup_weight,FMPC Stage 05 EF Core Probe Active Refined v3-C Reference,1,seed_1,outputs/stage_05_ef_core_probe/stage05_v3c_refinement_diagnostic/runs/stage05_v3c_stronger_semigroup_weight/seed_1/config.json,outputs/stage_05_ef_core_probe/stage05_v3c_refinement_diagnostic/runs/stage05_v3c_stronger_semigroup_weight/seed_1/summary.json,stage05_v3c_stronger_semigroup_weight,two_branch_residual_meanflow_core,two_branch,True,True,True,False,False,False,False,,,False,warmup_sigmoid_to_alpha_floor,0.2,0.1,0.5,3,3,0.0,0.0,0.0,2,-0.007214335410972689,-0.007189526871973689,-2.699722215824228e-05,-0.0012326268975328403,-0.0012367478355763961,-3.995493852607156e-06,0.9148148148148149,0.8925925925925926,0.046168944973238084,0.04557112606902508,1536,1536,True,784.1539175000071,mechanism_first,True,True,True,True,True,True,True,True,True,True
6,stage05_v3c_coupled_defect_projection_trajectory_contract,FMPC Stage 05 EF Core Probe Coupled Defect-Projection v3-C Candidate,1,seed_1,runs/stage05_v3c_coupled_defect_projection_trajectory_contract/seed_1/config.json,runs/stage05_v3c_coupled_defect_projection_trajectory_contract/seed_1/summary.json,stage05_v3c_coupled_defect_projection_trajectory_contract,two_branch_residual_meanflow_core,two_branch,True,True,True,False,True,True,True,endpoint_line_midpoint_with_coupled_local_defect_projection_predictor_corrector_contract,False,False,warmup_sigmoid_to_alpha_floor,0.2,0.1,0.5,3,3,0.0007922431835082781,1.8285503372804467e-05,0.0013619538273237925,2,-0.007343745917173822,-0.007317316936853113,-2.745948816076753e-05,-0.0012649045632520117,-0.0012680871377553915,-4.102396167682178e-06,0.9111111111111111,0.8925925925925926,0.04649978482253324,0.04589595738821479,1536,1536,True,533.555935700002,mechanism_first,True,True,True,True,True,True,True,True,,
7,stage_05_two_branch_corrected_residual_core_v2,FMPC Stage 05 EF Core Probe v2 Control,2,seed_2,outputs/stage_05_ef_core_probe/stage05_v2_budget_push_validation_1536_to_3072/runs/stage_05_two_branch_corrected_residual_core_v2_budget_reference/seed_2/config.json,outputs/stage_05_ef_core_probe/stage05_v2_budget_push_validation_1536_to_3072/runs/stage_05_two_branch_corrected_residual_core_v2_budget_reference/seed_2/summary.json,,two_branch_residual_meanflow_core,two_branch,False,False,False,False,False,False,False,,,False,,,,,,,0.0,0.0,0.0,2,-0.00487981658385514,-0.00486055991044701,-1.8220763446024713e-05,-0.000871513315537864,-0.0008680479489653614,-2.9133376306760255e-06,0.8814814814814815,0.8777777777777778,0.04361221344086134,0.042165311853905395,1536,1536,True,242.07117700000526,mechanism_first,True,True,True,True,True,True,True,True,True,True
8,stage05_v3c_stronger_semigroup_weight,FMPC Stage 05 EF Core Probe Active Refined v3-C Reference,2,seed_2,outputs/stage_05_ef_core_probe/stage05_v3c_refinement_diagnostic/runs/stage05_v3c_stronger_semigroup_weight/seed_2/config.json,outputs/stage_05_ef_core_probe/stage05_v3c_refinement_diagnostic/runs/stage05_v3c_stronger_semigroup_weight/seed_2/summary.json,stage05_v3c_stronger_semigroup_weight,two_branch_residual_meanflow_core,two_branch,True,True,True,False,False,False,False,,,False,warmup_sigmoid_to_alpha_floor,0.2,0.1,0.5,3,3,0.0,0.0,0.0,2,-0.005618754623197164,-0.005589605228547956,-2.166840809314464e-05,-0.0008391198584803972,-0.0008313319331390012,-2.682990160829358e-06,0.8851851851851852,0.8814814814814815,0.04491948345494925,0.04352564538430171,1536,1536,True,737.205248600003,mechanism_first,True,True,True,True,True,True,True,True,True,True
9,stage05_v3c_coupled_defect_projection_trajectory_contract,FMPC Stage 05 EF Core Probe Coupled Defect-Projection v3-C Candidate,2,seed_2,runs/stage05_v3c_coupled_defect_projection_trajectory_contract/seed_2/config.json,runs/stage05_v3c_coupled_defect_projection_trajectory_contract/seed_2/summary.json,stage05_v3c_coupled_defect_projection_trajectory_contract,two_branch_residual_meanflow_core,two_branch,True,True,True,False,True,True,True,endpoint_line_midpoint_with_coupled_local_defect_projection_predictor_corrector_contract,False,False,warmup_sigmoid_to_alpha_floor,0.2,0.1,0.5,3,3,0.0007605047799490546,1.787671748512696e-05,0.0012979519944728926,2,-0.005707714566610955,-0.0056775507058659525,-2.2051973564808126e-05,-0.0008379519023140325,-0.0008298263555370222,-2.6446548881339533e-06,0.8851851851851852,0.8777777777777778,0.04509200512609801,0.043686663830604024,1536,1536,True,590.3080996000062,mechanism_first,True,True,True,True,True,True,True,True,,
