epoch,beta_obj,alpha,train_total_loss,train_traj_loss,train_semi_loss,train_energy_drop_loss,train_fixed_point_loss,train_active_energy_drop_rate,train_mean_rollout_flow_norm_sq,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
46,0.0,0.5,1.3784377453191142e-06,9.439946237830803e-07,1.4515156399899786e-07,9.549831239256436e-08,4.105685434378929e-06,0.00390625,4.105685434378929e-06,0.3910653477545251,-0.00033455492243289475,-1.4451735667408787e-06,0.39106187921252533,-0.0003380234644326796,-1.4591590543799784e-06,0.5925925925925926,0.0782799805353916
47,0.0,0.5,1.381502959989649e-06,9.364379336859956e-07,1.451069243088466e-07,1.1068739124819437e-07,4.1739317849160476e-06,0.00390625,4.1739317849160476e-06,0.3901294460579606,-0.0003405006637384189,-1.4626396071785075e-06,0.3901260426990228,-0.00034390402267625575,-1.476250222322311e-06,0.6037037037037037,0.07809398934433981
48,0.0,0.5,1.3832959105043515e-06,9.292928996613507e-07,1.4506417064420828e-07,1.0738798929953598e-07,4.2715601351811675e-06,0.004296875,4.2715601351811675e-06,0.3892026684702861,-0.0003460547368566158,-1.4782565927989443e-06,0.3891992342385365,-0.00034948896860625966,-1.4919397549362527e-06,0.6148148148148148,0.07790974464142855
49,0.0,0.5,1.380371919873487e-06,9.236295440696836e-07,1.4502257560832306e-07,9.418303337067022e-08,4.331966174611358e-06,0.003515625,4.331966174611358e-06,0.3882839340494615,-0.0003521295434194549,-1.496071498011505e-06,0.38828061142287895,-0.0003554521700019908,-1.5091945622478658e-06,0.6185185185185185,0.07772721271857619
50,0.0,0.5,1.3817295138515138e-06,9.175429400167062e-07,1.4498332011677105e-07,9.241924298210129e-08,4.4108176308928235e-06,0.003515625,4.4108176308928235e-06,0.38737146113909887,-0.00035807571196527777,-1.513129255344245e-06,0.38736820778251074,-0.0003613290685534065,-1.525930671068148e-06,0.6185185185185185,0.07754590737021283
51,0.0,0.5,1.3795195784480145e-06,9.119517299308014e-07,1.4494622461974807e-07,7.67028254774647e-08,4.48392142147847e-06,0.00390625,4.48392142147847e-06,0.3864775650447703,-0.00036400997750263286,-1.529901049190669e-06,0.38647436186483325,-0.0003672131574397053,-1.5424859419214607e-06,0.6185185185185185,0.07736831500445458
52,0.0,0.5,1.3814083185281034e-06,9.062770238122216e-07,1.449049673051662e-07,7.552133574487487e-08,4.562509607796632e-06,0.003515625,4.562509607796632e-06,0.38559177927776206,-0.0003697716853157118,-1.5459853246909652e-06,0.38558854325448555,-0.0003730077085922212,-1.5586541526012017e-06,0.6296296296296297,0.07719231019261555
53,0.0,0.5,1.382413785412825e-06,9.003095897108906e-07,1.4486723526878545e-07,7.112244722210035e-08,4.643235838964092e-06,0.003125,4.643235838964092e-06,0.38471230680413226,-0.000375344153531465,-1.5611539756217162e-06,0.3847089606331744,-0.00037869032448933915,-1.5742557794480865e-06,0.6333333333333333,0.07701753019153275
54,0.0,0.5,1.377640399752217e-06,8.939242360162246e-07,1.448205562856624e-07,5.129273278972352e-08,4.708929805385615e-06,0.002734375,4.708929805385615e-06,0.38384401974925664,-0.0003814192214733336,-1.5783330393070332e-06,0.38384072562827637,-0.000384713342453602,-1.5911667661206667e-06,0.6370370370370371,0.07684508779414599
55,0.0,0.5,1.381566463294391e-06,8.886859479621759e-07,1.4478550044802214e-07,5.741174466426195e-08,4.785275791661495e-06,0.003125,4.785275791661495e-06,0.38298294482674483,-0.00038739751570537884,-1.59491980549235e-06,0.38297966839887276,-0.00039067394357744645,-1.6076833639390442e-06,0.6370370370370371,0.07667406846849005
56,0.0,0.5,1.380539867101396e-06,8.822931254952015e-07,1.4474405196972105e-07,4.357150333194649e-08,4.873538657732078e-06,0.00234375,4.873538657732078e-06,0.3821343416644399,-0.0003933797161203012,-1.611604228171019e-06,0.38213108303479926,-0.0003966383457609246,-1.624233476223418e-06,0.6407407407407407,0.07650554427611203
57,0.0,0.5,1.3818263366268663e-06,8.776612126346032e-07,1.447023648769226e-07,4.187497506114978e-08,4.936963802269754e-06,0.00234375,4.936963802269754e-06,0.3812950754714674,-0.0003997442090883374,-1.6297132533882167e-06,0.3812919804128381,-0.000402839267717614,-1.6416480108142587e-06,0.6407407407407407,0.07633896393611116
58,0.0,0.5,1.3860853219448195e-06,8.718322073110175e-07,1.4466299543704755e-07,4.2853195079788074e-08,5.035398158638551e-06,0.002734375,5.035398158638551e-06,0.3804618305172123,-0.00040583129191307243,-1.6467387020244672e-06,0.38045882709855244,-0.0004088347105729029,-1.6582593777021812e-06,0.6407407407407407,0.07617353236182506
59,0.0,0.5,1.3855844314586686e-06,8.662396918039004e-07,1.4462604318762623e-07,3.61371852189386e-08,5.1031044335003345e-06,0.001953125,5.1031044335003345e-06,0.3796345474573516,-0.00041206948532829246,-1.6642600548618844e-06,0.3796316963096536,-0.00041492063302628335,-1.675153597304282e-06,0.6407407407407407,0.07600932338853598
60,0.0,0.5,1.3897967986391296e-06,8.624025385784595e-07,1.4459840058996364e-07,3.477915437657964e-08,5.186994714665253e-06,0.001953125,5.186994714665253e-06,0.378824670659269,-0.00041790409615999335,-1.6799204559343815e-06,0.37882170871549775,-0.0004208660399312447,-1.691260457259067e-06,0.6444444444444445,0.0758485149510858
61,0.0,0.5,1.3895601630503504e-06,8.562494860308364e-07,1.4455110351517797e-07,3.111683864799077e-08,5.255314673575163e-06,0.0015625,5.255314673575164e-06,0.3780131538557449,-0.0004241930256626003,-1.6974635971603834e-06,0.3780102494857467,-0.00042709739566082483,-1.7085117625382216e-06,0.6481481481481481,0.0756874693762815
62,0.0,0.5,1.393549613659877e-06,8.508033202665393e-07,1.4451225840111613e-07,3.132718714167048e-08,5.3491449660792e-06,0.001953125,5.3491449660792e-06,0.3772108992669053,-0.00043026568821458167,-1.714188196752823e-06,0.37720806040868077,-0.00043310454643913365,-1.724957195394438e-06,0.6518518518518519,0.07552823299102399
63,0.0,0.5,1.3972904649829583e-06,8.472158419179161e-07,1.4447802970371328e-07,3.447128668525659e-08,5.414568013937281e-06,0.0015625,5.414568013937281e-06,0.37642125067487997,-0.0004365927263496605,-1.7317813213980297e-06,0.3764185366314513,-0.00043930676977832483,-1.7420310975987778e-06,0.662962962962963,0.07537156868024593
64,0.0,0.5,1.4004781905210467e-06,8.417103545014198e-07,1.444408884361633e-07,3.6993615357442874e-08,5.4951943218026615e-06,0.0015625,5.4951943218026615e-06,0.37564050199587895,-0.0004427743342974022,-1.7486858458269465e-06,0.3756378484858129,-0.0004454278443634663,-1.7586982652037747e-06,0.662962962962963,0.07521665526603527
65,0.0,0.5,1.4036010171765816e-06,8.371923708213668e-07,1.44406794692898e-07,4.06975980739039e-08,5.562342468367389e-06,0.0015625,5.562342468367389e-06,0.37486874665963577,-0.000448898354906746,-1.7652394745385413e-06,0.3748660504490719,-0.0004515945654706144,-1.7753942197299148e-06,0.6666666666666666,0.0750635290029085
66,0.0078125,0.5,1.403536779941048e-06,8.319842656757003e-07,1.443680165611172e-07,4.2336693371045934e-08,5.66340342868794e-06,0.0015625,5.66340342868794e-06,0.3741003635255533,-0.00045494057364509066,-1.7815765221520282e-06,0.37409766451179294,-0.0004576395874054673,-1.7917116171003262e-06,0.6703703703703704,0.07491106081983968
67,0.015625,0.5,1.398651032710419e-06,8.274939613902131e-07,1.4433225922970788e-07,3.868065744391889e-08,5.721613085554839e-06,0.001171875,5.721613085554839e-06,0.37333557444634796,-0.0004612808660299783,-1.7991333615649833e-06,0.3733330127277935,-0.0004638425845844285,-1.8087030028726106e-06,0.6703703703703704,0.07475937106247559
68,0.0234375,0.5,1.4002304678433863e-06,8.236717338565664e-07,1.442984572991298e-07,4.022679064793772e-08,5.824248474941505e-06,0.0015625,5.824248474941505e-06,0.37258432810269376,-0.0004675015071575195,-1.8160364198823256e-06,0.37258181319409817,-0.00047001641575311615,-1.8254112456597628e-06,0.6703703703703704,0.07461036592197026
69,0.03125,0.5,1.4005448755937466e-06,8.193656725273891e-07,1.4426620901041188e-07,3.9262860798065616e-08,5.9246034610174656e-06,0.001171875,5.9246034610174656e-06,0.37184083954327335,-0.0004735792487584045,-1.8323314501263025e-06,0.3718383348306397,-0.00047608396139203757,-1.8416988831040427e-06,0.6703703703703704,0.07446288375840635
70,0.0390625,0.5,1.3959635412239107e-06,8.1403711432643e-07,1.4421974491453454e-07,3.93612705637536e-08,5.9825085024919445e-06,0.001171875,5.9825085024919445e-06,0.37110330434107364,-0.00047979247461882313,-1.8493205024772076e-06,0.37110089877642516,-0.00048219803926730087,-1.8582206021177175e-06,0.6703703703703704,0.07431661936313849
71,0.046875,0.5,1.3990092219573975e-06,8.101559344831596e-07,1.441861513529045e-07,4.042256507262587e-08,6.09964979790312e-06,0.001171875,6.09964979790312e-06,0.37036450853875186,-0.000485697810751029,-1.8649847830445746e-06,0.3703620615752779,-0.0004881447742249856,-1.8740260785694417e-06,0.6703703703703704,0.07417004126990058
72,0.0546875,0.5,1.3972671198256257e-06,8.069894918274206e-07,1.4415258392670648e-07,4.4307151270150424e-08,6.1544973358148765e-06,0.001171875,6.1544973358148765e-06,0.36964146504839995,-0.0004924598308064243,-1.883785275081447e-06,0.3696393034102434,-0.0004946214689629524,-1.8917379239923775e-06,0.674074074074074,0.07402678497584128
73,0.0625,0.5,1.396283850593682e-06,8.020793400157274e-07,1.4411898167717315e-07,4.33115792578204e-08,6.24499138159659e-06,0.001171875,6.24499138159659e-06,0.3689287932673735,-0.0004986470306757584,-1.9003920456429034e-06,0.36892661895821793,-0.0005008213398313144,-1.9083338680030235e-06,0.6703703703703704,0.07388548805960984
74,0.0703125,0.5,1.3972992237641787e-06,7.986000157290118e-07,1.44084334999274e-07,4.1511014665777424e-08,6.34342088170032e-06,0.001171875,6.34342088170032e-06,0.36822022461343135,-0.000504925895515651,-1.91721073029014e-06,0.3682181338645659,-0.0005070166443810753,-1.9248865898861323e-06,0.6703703703703704,0.0737450301017894
75,0.078125,0.5,1.3931015645032538e-06,7.941576420501409e-07,1.440493087090583e-07,3.3966960523022956e-08,6.412418958646293e-06,0.00078125,6.412418958646293e-06,0.36751065951786777,-0.0005111181927726083,-1.933848137010408e-06,0.36750860466237134,-0.0005131730482690333,-1.941358008769752e-06,0.6777777777777778,0.07360435554212807
76,0.0859375,0.5,1.394111824539547e-06,7.910925253487502e-07,1.440207068724613e-07,3.379583910965121e-08,6.501780738136899e-06,0.00078125,6.5017807381369e-06,0.3668137552182072,-0.0005172968310315218,-1.9503102025447694e-06,0.3668116870172868,-0.000519365031951935,-1.9578720639006606e-06,0.6777777777777778,0.07346621040984774
77,0.09375,0.5,1.3946613660377165e-06,7.872602783878811e-07,1.4398936098648317e-07,4.1299835165978756e-08,6.573827773647214e-06,0.001171875,6.573827773647214e-06,0.36612385665320263,-0.0005235606776202162,-1.9669729684513053e-06,0.36612180069501743,-0.0005256166358054148,-1.9745150826779717e-06,0.674074074074074,0.07332948346616457
78,0.1015625,0.5,1.3934668755589715e-06,7.835047906722838e-07,1.4395204640870465e-07,4.0165775347746936e-08,6.6487521663902045e-06,0.001171875,6.6487521663902045e-06,0.3654408852037785,-0.0005301719379913195,-1.9848922844096758e-06,0.3654390259747367,-0.0005320311670330979,-1.9917354937383567e-06,0.674074074074074,0.07319421142835396
79,0.109375,0.5,1.3936321951179738e-06,7.800241439770383e-07,1.4392057899303923e-07,3.7298963156615075e-08,6.738571377719068e-06,0.00078125,6.738571377719067e-06,0.3647613775040398,-0.0005366144143887919,-2.0022241476295197e-06,0.36475962160885217,-0.0005383703095764303,-2.0086820805414194e-06,0.674074074074074,0.07305959838368573
80,0.1171875,0.5,1.395616756967254e-06,7.760877042420372e-07,1.4388413555690334e-07,3.986092219636535e-08,6.836501778814146e-06,0.001171875,6.836501778814146e-06,0.364093779734696,-0.000543041384388987,-2.0194478755247215e-06,0.3640922126663018,-0.0005446084527831463,-2.02527458786786e-06,0.6777777777777778,0.07292736422381699
