epoch,beta_obj,alpha,train_total_loss,train_traj_loss,train_semi_loss,train_energy_drop_loss,train_fixed_point_loss,train_active_energy_drop_rate,train_mean_rollout_flow_norm_sq,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
11,0.0,0.5,9.68569199725248e-06,1.1724288663853323e-06,2.5865239749342217e-07,3.314991460856632e-05,2.257844787255671e-06,0.12822544642857142,2.257844787255671e-06,0.4366378411291984,-6.875773422970743e-05,-3.518209194203561e-07,0.43663659987911146,-6.999898431664375e-05,-3.5678244569896595e-07,0.25925925925925924,0.08734131977268562
12,0.0,0.5,9.529952502693613e-06,1.1527590344662608e-06,2.585358294916316e-07,3.259568962202439e-05,2.2827106272125315e-06,0.12691964285714286,2.2827106272125315e-06,0.4354382832946825,-6.943708059747866e-05,-3.5374355285492233e-07,0.4354366293339433,-7.109104133667943e-05,-3.609198789878722e-07,0.26666666666666666,0.08710154407505599
13,0.0,0.5,9.388900505427654e-06,1.136146021547137e-06,2.584319996302988e-07,3.2087976455650325e-05,2.3076036996793345e-06,0.12735863095238095,2.3076036996793345e-06,0.4342812122953374,-7.042129511558581e-05,-3.5710321592662e-07,0.4342791940741568,-7.24395162961522e-05,-3.6619527424820394e-07,0.28888888888888886,0.0868703267180906
14,0.0,0.5,9.198046288326917e-06,1.1192850437574604e-06,2.583233676837378e-07,3.138476410457369e-05,2.3257021842603414e-06,0.12423363095238096,2.3257021842603414e-06,0.4331561456055499,-7.117481955226657e-05,-3.590941808780904e-07,0.43315379676326243,-7.352366183971393e-05,-3.6988751613839044e-07,0.29259259259259257,0.08664546408502043
15,0.0,0.5,8.980496236366901e-06,1.1023957150121166e-06,2.582113360046187e-07,3.0569788994233525e-05,2.356532727964049e-06,0.12153645833333333,2.356532727964049e-06,0.4320477862383414,-7.226033512386376e-05,-3.626084128748302e-07,0.4320453042568681,-7.474231659715391e-05,-3.7407766081693893e-07,0.3111111111111111,0.08642400931469305
16,0.0,0.5,8.797392293960378e-06,1.0870320081140636e-06,2.581089234206802e-07,2.9886530873914e-05,2.387275673678133e-06,0.11963169642857144,2.387275673678133e-06,0.43096035445474873,-7.354123155378645e-05,-3.6699533160374745e-07,0.4309577650016348,-7.6130684667719e-05,-3.7896006199451913e-07,0.32222222222222224,0.0862067791372605
17,0.0,0.5,8.610999783375511e-06,1.0707339696072617e-06,2.580009669276717e-07,2.9193396503071624e-05,2.4191668800034358e-06,0.12071800595238096,2.4191668800034358e-06,0.4298852521686054,-7.510814163197432e-05,-3.7264774698457905e-07,0.4298825960465781,-7.776426365929678e-05,-3.8490472843274374e-07,0.32592592592592595,0.08599207206204748
18,0.0,0.5,8.402889440850991e-06,1.0563514376296818e-06,2.578957347615513e-07,2.84047449342032e-05,2.4535176967050864e-06,0.11881324404761903,2.4535176967050864e-06,0.42882705605070837,-7.668023912271726e-05,-3.7816130176810065e-07,0.4288245586513642,-7.917763846687631e-05,-3.895468126694976e-07,0.32592592592592595,0.08578074725796621
19,0.0,0.5,8.214826001716566e-06,1.0424498702021919e-06,2.5779860571602206e-07,2.7696286428434353e-05,2.483045244057851e-06,0.11885044642857143,2.483045244057851e-06,0.4277798285474004,-7.855831178338324e-05,-3.8505246872927576e-07,0.4277773341088218,-8.105275036196513e-05,-3.963463370179306e-07,0.34074074074074073,0.08557167737183675
20,0.0,0.5,7.989786687559121e-06,1.0284252678624848e-06,2.5769685409202654e-07,2.6836961572805394e-05,2.5212102649528736e-06,0.11828869047619048,2.5212102649528736e-06,0.42674255683250595,-8.067972660924516e-05,-3.929575366043881e-07,0.4267402169471,-8.301961201517827e-05,-4.0342115752473756e-07,0.34444444444444444,0.08536464731182304
21,0.0,0.5,7.759587317660835e-06,1.0142217105108356e-06,2.5759427993918053e-07,2.595290640326052e-05,2.5713900633486986e-06,0.11599330357142856,2.5713900633486986e-06,0.42571459275962087,-8.287515244470578e-05,-4.010132612289189e-07,0.42571241435283513,-8.505355923044133e-05,-4.1061705356672164e-07,0.35555555555555557,0.0851594935824131
22,0.0,0.5,7.518870399362329e-06,1.001506553057807e-06,2.574989561196029e-07,2.5024596312293536e-05,2.6121476823113845e-06,0.11516369047619049,2.6121476823113845e-06,0.4246953955935943,-8.521265052369165e-05,-4.095855964910463e-07,0.42469339161180164,-8.7216632316367e-05,-4.182844044651698e-07,0.3592592592592593,0.0849561216488236
23,0.0,0.5,7.30712912705123e-06,9.906075594813696e-07,2.5740649269705974e-07,2.420460252677929e-05,2.653709358750378e-06,0.11637276785714286,2.653709358750378e-06,0.423691541843401,-8.765986719988517e-05,-4.185926779164779e-07,0.4236896414050623,-8.956030553858296e-05,-4.2673828564031746e-07,0.37777777777777777,0.08475584034212018
24,0.0,0.5,7.116443359595322e-06,9.800699546126115e-07,2.5732380746433983e-07,2.347185707892094e-05,2.6840913525247516e-06,0.11551711309523809,2.6840913525247516e-06,0.4227010412110449,-9.00067212993294e-05,-4.2693628177320714e-07,0.42269923612226434,-9.181181007988926e-05,-4.345627531985631e-07,0.4111111111111111,0.08455820958646885
25,0.0,0.5,6.840000260169918e-06,9.668476756788135e-07,2.572217653194665e-07,2.2395848126082207e-05,2.741905529705543e-06,0.11407738095238096,2.741905529705543e-06,0.421716521262478,-9.266389295675692e-05,-4.365604432915004e-07,0.4217149259101648,-9.425924526995644e-05,-4.431211212634187e-07,0.4222222222222222,0.08436183703108695
26,0.0,0.5,6.64038805750358e-06,9.580021774036177e-07,2.5714602695318696e-07,2.162144543791764e-05,2.770245206205525e-06,0.11446800595238096,2.770245206205525e-06,0.42074557079209,-9.547615025207179e-05,-4.4681615788460453e-07,0.4207439971628115,-9.704977953056693e-05,-4.5318395177539267e-07,0.45185185185185184,0.08416820938846842
27,0.0,0.5,6.4000130269458615e-06,9.460936715577876e-07,2.5704982206780883e-07,2.0683261108701526e-05,2.8310407821269173e-06,0.11096354166666667,2.8310407821269173e-06,0.41977548563022615,-9.834331164004784e-05,-4.57063208153134e-07,0.4197740772576559,-9.97516842102808e-05,-4.626285845434758e-07,0.45555555555555555,0.08397476578837323
28,0.0,0.5,6.137247515287259e-06,9.364171141709015e-07,2.569656771158111e-07,1.9648389307425238e-05,2.8873307426004885e-06,0.10913318452380953,2.8873307426004885e-06,0.418825796267626,-0.00010100781259980707,-4.6622582893179974e-07,0.4188244864658339,-0.00010231761439188913,-4.7127283234936696e-07,0.4740740740740741,0.08378536081604517
29,0.0,0.5,5.86381501429394e-06,9.256144968607984e-07,2.568730704410331e-07,1.8578914997261567e-05,2.9347176811775107e-06,0.10826636904761903,2.9347176811775107e-06,0.41788193120759043,-0.0001039361759038182,-4.7643676312147877e-07,0.4178808329899481,-0.00010503439354614397,-4.804423338234548e-07,0.4777777777777778,0.08359717347669884
30,0.0,0.5,5.635975533136143e-06,9.160052869494921e-07,2.567849348815061e-07,1.7686990079910025e-05,2.982227262091449e-06,0.10869419642857144,2.982227262091449e-06,0.4169499278142691,-0.00010715297037977578,-4.87833463533484e-07,0.41694911713010724,-0.00010796365454163181,-4.904729165677673e-07,0.48148148148148145,0.08341141615692978
31,0.0,0.5,5.436424154852942e-06,9.078424744268216e-07,2.567111939706945e-07,1.6896302976117443e-05,3.045059363967593e-06,0.10462797619047619,3.045059363967593e-06,0.41602267308568486,-0.00011010408012446238,-4.977958471675376e-07,0.41602199367129306,-0.00011078349451626446,-4.998108107404304e-07,0.48518518518518516,0.08322655543316186
32,0.0,0.5,5.209655718649163e-06,8.985422562886572e-07,2.5663264121894154e-07,1.6009052697832364e-05,3.0885028790241533e-06,0.10518973214285714,3.0885028790241533e-06,0.4151047343725987,-0.00011346430272174413,-5.095210541438875e-07,0.41510420092067657,-0.00011399775464387973,-5.108394930018409e-07,0.5037037037037037,0.08304363973506408
33,0.0,0.5,4.956243057028886e-06,8.902551331422658e-07,2.565485494426453e-07,1.500490015390055e-05,3.147628854114825e-06,0.09876860119047619,3.147628854114825e-06,0.4141913989612125,-0.00011694594943256753,-5.215845163055463e-07,0.41419107821026474,-0.00011726670038031406,-5.219351768874167e-07,0.5148148148148148,0.08286166898212902
34,0.015625,0.5,4.74325770021079e-06,8.813986969917874e-07,2.564639981070897e-07,1.4207612900175507e-05,3.197203828452e-06,0.09664434523809524,3.197203828452e-06,0.41329167686109053,-0.00012044539013900124,-5.335867862547752e-07,0.4132916185800983,-0.00012050367113125571,-5.327452807948158e-07,0.5185185185185185,0.0826824244502459
35,0.03125,0.5,4.502775890969444e-06,8.75040518380118e-07,2.563990934802072e-07,1.328302930397046e-05,3.2631059112483387e-06,0.09452008928571429,3.2631059112483387e-06,0.4124024613145711,-0.00012368513093985456,-5.442221604723646e-07,0.41240246594403535,-0.00012368050147559817,-5.43088706174118e-07,0.5185185185185185,0.08250522928910219
36,0.046875,0.5,4.242862470191063e-06,8.665651783309703e-07,2.5632082143371467e-07,1.2287064386626293e-05,3.3313639943307795e-06,0.09104166666666666,3.3313639943307795e-06,0.4115197343814993,-0.00012707036133535743,-5.553528676678762e-07,0.41151974705759164,-0.00012705768524301497,-5.541684962920008e-07,0.5222222222222223,0.08232936094856694
37,0.0625,0.5,4.012521780085522e-06,8.590211012747255e-07,2.5624690128311787e-07,1.1415310358660509e-05,3.373464766451448e-06,0.09026041666666666,3.373464766451448e-06,0.41064178204907337,-0.00013062653073731,-5.671462542959562e-07,0.4106418597401928,-0.00013054883961788333,-5.656842371924643e-07,0.5222222222222223,0.08215448171596214
38,0.078125,0.5,3.771780230650317e-06,8.524077513679786e-07,2.561762552372654e-07,1.0490847108271365e-05,3.4324128784970913e-06,0.08344866071428572,3.4324128784970913e-06,0.40977546046797536,-0.00013437419654199756,-5.796101288741632e-07,0.4097756611631035,-0.00013417350141387008,-5.775902831513561e-07,0.5370370370370371,0.08198196693290348
39,0.09375,0.5,3.5548859331258494e-06,8.457061143254351e-07,2.5609667536992224e-07,9.662709597165581e-06,3.487783044110991e-06,0.08127604166666666,3.487783044110991e-06,0.40891913251983447,-0.0001381229575034837,-5.920256258118266e-07,0.408919499635208,-0.00013775584212993852,-5.892783182632696e-07,0.5296296296296297,0.08181145109546759
40,0.109375,0.5,3.384878265444469e-06,8.393356735758286e-07,2.5602814392572076e-07,9.015090655343808e-06,3.5556918908816873e-06,0.07663690476190477,3.5556918908816873e-06,0.4080694287141327,-0.00014172210506313565,-6.035688228340575e-07,0.40806981959737687,-0.0001413312218189744,-6.007167684452842e-07,0.5370370370370371,0.08164223016383916
41,0.125,0.5,3.2312038590665423e-06,8.341001794390972e-07,2.55967018637697e-07,8.429727757915946e-06,3.619383852486338e-06,0.07434151785714285,3.619383852486338e-06,0.40722742861248323,-0.00014544828615886685,-6.154804726966022e-07,0.40722788279074296,-0.00014499410789914347,-6.12372208784966e-07,0.5444444444444444,0.08147457537972842
42,0.140625,0.5,3.031375786555616e-06,8.262489123832862e-07,2.55881930727821e-07,7.6641809286143e-06,3.6928949881405468e-06,0.07121651785714286,3.6928949881405468e-06,0.4063938041501948,-0.00014941475524937742,-6.283097716983858e-07,0.40639451860701875,-0.00014870029842545263,-6.241202584466058e-07,0.5481481481481482,0.08130864378108885
43,0.15625,0.5,2.8327206336636344e-06,8.210405270616523e-07,2.5582416437525316e-07,6.9038913393480155e-06,3.7402232843472826e-06,0.06756696428571428,3.7402232843472826e-06,0.40556632494680234,-0.000153425309459998,-6.412304540301633e-07,0.4055671735820008,-0.00015257667426155086,-6.364742350960836e-07,0.5481481481481482,0.08114395005125247
44,0.171875,0.5,2.661323820921779e-06,8.151385630190399e-07,2.5575184030862503e-07,6.252053951122245e-06,3.793163630880311e-06,0.06530877976190477,3.793163630880311e-06,0.40474344380353505,-0.00015738872870135756,-6.537647004694594e-07,0.4047444018385833,-0.00015643069365312012,-6.485653732301233e-07,0.5518518518518518,0.08098016650644728
45,0.1875,0.5,2.527525690648415e-06,8.09155746304106e-07,2.5567470858230634e-07,5.739511638786607e-06,3.872697292204945e-06,0.06080357142857142,3.872697292204945e-06,0.4039310427519202,-0.00016162511005030078,-6.67347641943592e-07,0.4039323276596634,-0.00016034020230709656,-6.608269996994179e-07,0.5518518518518518,0.0808185335723941
46,0.203125,0.5,2.3951038065899006e-06,8.045304740007447e-07,2.5562111936240336e-07,5.232345269559194e-06,3.939842278602707e-06,0.05711681547619048,3.939842278602707e-06,0.40312562976774385,-0.00016551348093318818,-6.793467837619828e-07,0.4031269114885889,-0.00016423176008811824,-6.728466792343285e-07,0.5518518518518518,0.0806582286497354
47,0.21875,0.5,2.2219183334040857e-06,8.009355406999863e-07,2.5556318054543796e-07,4.562998528838409e-06,3.995333642783045e-06,0.055505952380952385,3.995333642783045e-06,0.402327185142342,-0.0001696637074924956,-6.923075396650662e-07,0.40232848604150434,-0.00016836280833015804,-6.857721043071908e-07,0.5518518518518518,0.08049936976996691
48,0.234375,0.5,2.0660855892713306e-06,7.941996722788923e-07,2.5548036926572215e-07,3.967241417687334e-06,4.063378992143168e-06,0.053467261904761906,4.063378992143168e-06,0.4015400256338324,-0.00017389142792467727,-7.055476591728816e-07,0.4015415985049227,-0.00017231855683436104,-6.97913976942981e-07,0.5592592592592592,0.08034278341235142
49,0.25,0.5,1.901040666245152e-06,7.9016106155093e-07,2.554280664119411e-07,3.3237580807910164e-06,4.136233332812155e-06,0.0472172619047619,4.136233332812155e-06,0.40076233027128433,-0.00017808000111996236,-7.184760704627305e-07,0.40076411172010246,-0.00017629855230183455,-7.100161511560538e-07,0.5592592592592592,0.08018808205448086
50,0.265625,0.5,1.8403842270133936e-06,7.84962389326733e-07,2.553583121641877e-07,3.106725985007469e-06,4.194164244310941e-06,0.044140625,4.194164244310941e-06,0.39998715366733284,-0.00018240355973592193,-7.318505438703505e-07,0.39998905609035634,-0.00018050113671241874,-7.229164204017335e-07,0.562962962962963,0.08003391144541375
51,0.28125,0.5,1.7021590992554947e-06,7.804320319344801e-07,2.552963557135536e-07,2.5677290280991078e-06,4.27489219233373e-06,0.0390625,4.27489219233373e-06,0.3992156634887289,-0.00018679156261319774,-7.453119723667162e-07,0.39921765296300243,-0.00018480208833965284,-7.360981184635911e-07,0.5703703703703704,0.07988049101026842
52,0.296875,0.5,1.6493398109179523e-06,7.762613923585481e-07,2.5523220800087616e-07,2.38209656976717e-06,4.322348152237957e-06,0.03828125,4.322348152237957e-06,0.39845231653503893,-0.00019128189104916649,-7.591857558740859e-07,0.3984545616832469,-0.00018903674284120875,-7.489966811286474e-07,0.5777777777777777,0.07972871968521762
53,0.3125,0.5,1.5272268525421e-06,7.723670277161775e-07,2.55177978846503e-07,1.908774329446752e-06,4.392878202360076e-06,0.034375,4.392878202360076e-06,0.3976971166885526,-0.00019566385430369593,-7.725037980774326e-07,0.3976994292074546,-0.00019335133540171467,-7.62087293106463e-07,0.5814814814814815,0.07957855610857126
54,0.328125,0.5,1.4367481252972185e-06,7.684647132375284e-07,2.551127095378677e-07,1.5597899284941147e-06,4.467795561501126e-06,0.030639880952380953,4.467795561501126e-06,0.3969484619634101,-0.0002001914260056914,-7.862435590977107e-07,0.3969509923006766,-0.0001976610887391983,-7.750168107654586e-07,0.5888888888888889,0.07942973067788316
55,0.34375,0.5,1.3737652314234426e-06,7.641054669859597e-07,2.55052900655504e-07,1.3222143572904884e-06,4.540929947909551e-06,0.025,4.540929947909551e-06,0.3962054791365921,-0.00020457106768040356,-7.992639275553786e-07,0.39620800356450553,-0.0002020466397669729,-7.881032469433773e-07,0.5888888888888889,0.0792820100408545
56,0.359375,0.5,1.3155934131391335e-06,7.610633268844276e-07,2.5499468095174667e-07,1.0965869432497068e-06,4.622517700743365e-06,0.022265625,4.622517700743365e-06,0.3954756476885678,-0.0002090359500301897,-8.125525027181555e-07,0.39547831128269156,-0.00020637235590642566,-8.008814265351321e-07,0.5925925925925926,0.0791369367277196
57,0.375,0.5,1.239597201428126e-06,7.569029477910618e-07,2.549268898131353e-07,8.102681329513924e-07,4.683682421409387e-06,0.016796875,4.683682421409387e-06,0.39474401088953326,-0.00021342784906003276,-8.25486788880018e-07,0.3947467322128862,-0.00021070652570709392,-8.136330885895348e-07,0.5925925925925926,0.07899148774771866
58,0.390625,0.5,1.2016354386810745e-06,7.526068318778331e-07,2.548678648680794e-07,6.712266375867625e-07,4.756512313947359e-06,0.01640625,4.756512313947359e-06,0.39401296381270656,-0.00021817100399040834,-8.396698130435005e-07,0.3940157782050567,-0.00021535661164029385,-8.275358410591432e-07,0.5925925925925926,0.07884622696333939
59,0.40625,0.5,1.1632758733777536e-06,7.504723429209085e-07,2.548165359386022e-07,5.243722739973382e-07,4.830706335440722e-06,0.014453125,4.830706335440722e-06,0.39330028186522636,-0.0002227095105894472,-8.529183812292711e-07,0.3933032435652483,-0.00021974781056749437,-8.40257466079488e-07,0.5925925925925926,0.07870459827516316
60,0.421875,0.5,1.1365588804237208e-06,7.465619985144696e-07,2.5474577073128e-07,4.292612919478333e-07,4.9016653001832614e-06,0.0125,4.9016653001832614e-06,0.3925880971384284,-0.0002273842756457256,-8.667219552948376e-07,0.3925912200102574,-0.00022426140381670567,-8.535557448307836e-07,0.5925925925925926,0.07856309628281483
61,0.4375,0.5,1.1079587748439175e-06,7.437640480438408e-07,2.547006642544166e-07,3.198323867360277e-07,4.982018605239428e-06,0.01015625,4.982018605239428e-06,0.39188796763190786,-0.0002320156646443694,-8.802295613884311e-07,0.39189124827104516,-0.00022873502550707636,-8.665003912663202e-07,0.5925925925925926,0.07842399665931044
62,0.453125,0.5,1.0773991003161052e-06,7.3965038388811e-07,2.546316284834467e-07,2.1566975207051605e-07,5.036054019531042e-06,0.008203125,5.036054019531042e-06,0.39118758049020774,-0.00023669636716167064,-8.938611276259863e-07,0.3911909152197416,-0.0002333616376278269,-8.799528871855688e-07,0.5962962962962963,0.07828485537147388
63,0.46875,0.5,1.0656641867853498e-06,7.368370423909021e-07,2.545814701812737e-07,1.7241954127051544e-07,5.11779558550082e-06,0.007421875,5.11779558550082e-06,0.3904930214377352,-0.0002415528818496271,-9.081382797482599e-07,0.390496435173785,-0.00023813914579978723,-8.939943398556991e-07,0.5962962962962963,0.07814691486391696
64,0.484375,0.5,1.056996354623775e-06,7.329370523038669e-07,2.545041815683793e-07,1.4058312456418764e-07,5.206544429413633e-06,0.005859375,5.206544429413633e-06,0.3898030291112374,-0.0002463882217672575,-9.222126692557298e-07,0.3898068449189324,-0.0002425724140722174,-9.066906511308033e-07,0.5962962962962963,0.07800988346660093
65,0.5,0.5,1.0468637230798349e-06,7.312715971501193e-07,2.5445484408569205e-07,1.1496884680173898e-07,5.252582907614947e-06,0.00390625,5.252582907614947e-06,0.38912817461066285,-0.0002510522148658767,-9.355869770932097e-07,0.38913217333144456,-0.00024705349408415955,-9.194224188724463e-07,0.6,0.07787584536510574
66,0.515625,0.5,1.0456470987595469e-06,7.281793036346666e-07,2.5440251358844365e-07,1.128291339161109e-07,5.33551669013436e-06,0.004296875,5.33551669013436e-06,0.388451015621675,-0.0002558407491556336,-9.493553000058138e-07,0.38845519495220115,-0.00025166141862947855,-9.326095239925144e-07,0.6037037037037037,0.07774137127416612
67,0.53125,0.5,1.0429805189155537e-06,7.259376271794072e-07,2.5434939593991506e-07,9.936397822355673e-08,5.427331450262376e-06,0.004296875,5.427331450262376e-06,0.3877768869812606,-0.0002606747096867146,-9.631872838065025e-07,0.38778110390609793,-0.0002564577848493954,-9.464090143648449e-07,0.6111111111111112,0.07760751233818947
68,0.546875,0.5,1.0339558344653843e-06,7.232900353447722e-07,2.5429327124021954e-07,7.809138137229634e-08,5.476255591472154e-06,0.003515625,5.476255591472154e-06,0.387117821987725,-0.0002655548350892767,-9.771098251976432e-07,0.38712208498684286,-0.00026129183597140004,-9.601612103991874e-07,0.6111111111111112,0.07747667536456285
69,0.5625,0.5,1.040874577451282e-06,7.203620128958251e-07,2.542243884838577e-07,9.879622396319777e-08,5.5801592229638905e-06,0.00390625,5.5801592229638905e-06,0.38646294278933707,-0.00027037146367986375,-9.908121038727856e-07,0.38646731434652126,-0.00026599990649567307,-9.7353074255172e-07,0.6111111111111112,0.07734666285060339
70,0.578125,0.5,1.036875645701423e-06,7.181968776704962e-07,2.5416650141413624e-07,9.264960155069314e-08,5.637839289164615e-06,0.003125,5.637839289164615e-06,0.38580887684674203,-0.00027520500604055753,-1.004519655051011e-06,0.38581337871537347,-0.0002707031374091229,-9.868901902568153e-07,0.6111111111111112,0.07721681637055651
71,0.59375,0.5,1.0408375320950801e-06,7.164254113279862e-07,2.541228497535486e-07,1.1755703718193973e-07,5.695150074064312e-06,0.003515625,5.695150074064312e-06,0.3851583799749414,-0.0002800553146310447,-1.018186743868832e-06,0.38516289900332795,-0.0002755362862444932,-1.0005452713225844e-06,0.6111111111111112,0.07708768705791448
72,0.609375,0.5,1.0405481951611813e-06,7.134997908879913e-07,2.5406044431110854e-07,1.091006534185892e-07,5.797440927388304e-06,0.002734375,5.797440927388304e-06,0.38451196809718524,-0.0002851601179454377,-1.0326550118035173e-06,0.38451635920370153,-0.00028076901142914945,-1.0155024244856313e-06,0.6111111111111112,0.07695942564302613
73,0.625,0.5,1.043446526193893e-06,7.105163919929457e-07,2.539917475777383e-07,1.2533909914506924e-07,5.8692326217418485e-06,0.003515625,5.8692326217418485e-06,0.383879550432048,-0.00029011943940393525,-1.0466603636625593e-06,0.383884332666983,-0.0002853372044689384,-1.0281945975717036e-06,0.6111111111111112,0.07683393397429039
74,0.640625,0.5,1.0465624884635872e-06,7.0935944137542e-07,2.5394612973641114e-07,1.4034369412102913e-07,5.938662763266497e-06,0.003125,5.938662763266498e-06,0.3832470156487517,-0.00029485728679240486,-1.0598402426950605e-06,0.3832518094929299,-0.0002900634426141746,-1.0413820454506875e-06,0.6111111111111112,0.07670837458710882
75,0.65625,0.5,1.0477737429949706e-06,7.071977113356847e-07,2.5388554397007675e-07,1.518633295913783e-07,6.000963090951215e-06,0.003210565476190476,6.000963090951215e-06,0.38262504140029213,-0.00029987754393290267,-1.0738136140339824e-06,0.3826298736703883,-0.00029504527383672485,-1.0552065300229244e-06,0.6111111111111112,0.07658498378884501
76,0.671875,0.5,1.0540654158828188e-06,7.054917301343573e-07,2.538195716402464e-07,1.7477866085807004e-07,6.083462520221748e-06,0.003991815476190476,6.083462520221748e-06,0.38200881155762206,-0.00030483739947140265,-1.0876200144614148e-06,0.3820139146351732,-0.00029973432192026417,-1.0681644608946206e-06,0.6148148148148148,0.07646272979141869
77,0.6875,0.5,1.0623970165665523e-06,7.026262523873781e-07,2.537608685210649e-07,2.109077748809916e-07,6.156387718670166e-06,0.005078125,6.156387718670166e-06,0.38139639638163064,-0.00030978868537911985,-1.1013604157534911e-06,0.3814018506419322,-0.00030433442507754593,-1.0807421358045616e-06,0.6148148148148148,0.07634123701340195
78,0.703125,0.5,1.056979619538279e-06,7.011581213713417e-07,2.5370855631125164e-07,1.8597329578342888e-07,6.239411496539558e-06,0.004296875,6.239411496539558e-06,0.3807836667224939,-0.00031489079036994827,-1.1156209281869517e-06,0.38078932616091055,-0.00030923135195332074,-1.0943716471314047e-06,0.6148148148148148,0.07621971150257277
79,0.71875,0.5,1.0677559950725212e-06,6.991356594845541e-07,2.5364757982155536e-07,2.365328058337766e-07,6.296816913873032e-06,0.005163690476190476,6.296816913873032e-06,0.38017846763692104,-0.0003198978058597257,-1.1293988773295447e-06,0.38018418409866284,-0.0003141813441179253,-1.107946826996826e-06,0.6148148148148148,0.07609967308855616
80,0.734375,0.5,1.0810227503897159e-06,6.973219057741364e-07,2.535894578818506e-07,2.848090040683633e-07,6.383646100193859e-06,0.00546875,6.383646100193859e-06,0.3795811075562554,-0.00032494101886831883,-1.1433139558351241e-06,0.37958709401584306,-0.00031895455928065974,-1.1209808294724536e-06,0.6185185185185185,0.07598120971502474
