mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,11,0.0,0.0001773647139275243,1.0,0.9999999801957491,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,12,0.0,0.00015543642646791028,1.0,0.9999999854136543,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,13,0.0,0.0001387231291058634,1.0,0.9999999891287544,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,14,0.0,0.00012765771890402804,1.0,0.9999999915685951,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,15,0.0,0.00011928030379814048,1.0,0.999999993226389,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,16,0.0,0.00011029307340285095,1.0,0.9999999946927256,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,17,0.0,0.00010294239912798829,1.0,0.9999999958035121,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,18,0.0,9.843978455717682e-05,1.0,0.9999999963996148,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,19,0.0,9.395474125031039e-05,1.0,0.9999999969930065,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,20,0.0,9.231830100174757e-05,1.0,0.999999997238478,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,21,0.0,9.058480091309351e-05,1.0,0.9999999975604317,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,22,0.0,8.884176096555265e-05,1.0,0.9999999976223565,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,23,0.0,9.023836950352852e-05,1.0,0.9999999976418806,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,24,0.0,8.798925767630767e-05,1.0,0.9999999978689255,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,2,25,0.0,8.771116040396142e-05,1.0,0.9999999979933311,0.0
