epoch,stage,lambda_id,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
11,hybrid,0.1,3.952524420719701e-06,3.245970946237784e-06,2.220707672928484e-06,1.0252632733092998e-06,7.065534744819175e-06,0.4347301403994085,0.43662045977041164,-6.418358091825338e-05,-3.281796242398402e-07,0.4366186659203736,-6.597743095626551e-05,-3.3588332083576327e-07,0.25925925925925924,0.08733692867026598
12,hybrid,0.1,3.895350549523125e-06,3.199619606857609e-06,2.1829643460315682e-06,1.0166552608260401e-06,6.957309426655159e-06,0.43346947709603406,0.4354181919085584,-6.492951960423987e-05,-3.3054217984980895e-07,0.4354159726509388,-6.71487772238577e-05,-3.4051012450306414e-07,0.26296296296296295,0.08709662428563253
13,hybrid,0.1,3.845014608346162e-06,3.158256013774614e-06,2.148908393355376e-06,1.0093476204192377e-06,6.867585945715483e-06,0.43240370947301726,0.43425874610370374,-6.595960292871128e-05,-3.342418454536846e-07,0.43425614885307,-6.855685356244035e-05,-3.4617926649975635e-07,0.28888888888888886,0.0868649411413265
14,hybrid,0.1,3.7998926653152354e-06,3.1227941339734304e-06,2.117299055085278e-06,1.0054950788881523e-06,6.770985313418044e-06,0.431156197409046,0.43313173053701476,-6.67078652223374e-05,-3.363182654919552e-07,0.4331287857074495,-6.965269478759195e-05,-3.500254949241057e-07,0.2962962962962963,0.08663968768044743
15,hybrid,0.1,3.7522107626524357e-06,3.084531788160111e-06,2.0861013987854096e-06,9.984303893747005e-07,6.676789744923254e-06,0.4299561984248433,0.43202165179325747,-6.779212040514127e-05,-3.39941484680281e-07,0.43201855353008045,-7.089038358215616e-05,-3.544090333435629e-07,0.3148148148148148,0.08641788878273253
16,hybrid,0.1,3.707905423248805e-06,3.04876717824802e-06,2.0564470330072482e-06,9.923201452407707e-07,6.591382450007854e-06,0.4289000179125793,0.43093269174107124,-6.906316452320871e-05,-3.4439812584541036e-07,0.43092946502310714,-7.228988248730861e-05,-3.594481800739055e-07,0.32592592592592595,0.08620035098111889
17,hybrid,0.1,3.663873486373087e-06,3.0139279302340335e-06,2.0271700302048106e-06,9.867579000292228e-07,6.49945556139054e-06,0.42776628522556076,0.42985623878993595,-7.062139868607709e-05,-3.501324264430024e-07,0.4298529234773707,-7.393671125133228e-05,-3.6556379229881744e-07,0.32592592592592595,0.0859853720377244
18,hybrid,0.1,3.6237025099646534e-06,2.9820545599291784e-06,2.0009110561804227e-06,9.811435037487555e-07,6.416479500354756e-06,0.42666609891200935,0.42879681286182825,-7.218938165798328e-05,-3.5575383971155256e-07,0.4287936306143246,-7.537162916165796e-05,-3.704209159230995e-07,0.32592592592592595,0.08577380044869724
19,hybrid,0.1,3.5846839120835677e-06,2.9506268565312825e-06,1.9754654537144265e-06,9.75161402816856e-07,6.340570555522852e-06,0.4255841903222984,0.42774844903803955,-7.405896764617337e-05,-3.627372027024012e-07,0.42774524748259823,-7.726052308748566e-05,-3.7739985571879383e-07,0.3333333333333333,0.08556450160113714
20,hybrid,0.1,3.5471976227613113e-06,2.9211494650433372e-06,1.9505403833404592e-06,9.706090817028784e-07,6.260481577179736e-06,0.42455880520214917,0.4267101191062547,-7.61758855348238e-05,-3.707505984770342e-07,0.4267070475713264,-7.92474204631688e-05,-3.8467996889892395e-07,0.34074074074074073,0.08535725899835792
21,hybrid,0.1,3.5090050813909937e-06,2.8911257100580023e-06,1.926155102357377e-06,9.649706077006257e-07,6.178793713329913e-06,0.42341704417880316,0.4256812409702053,-7.836075957939892e-05,-3.7888874575528237e-07,0.4256783049544162,-8.129677536850011e-05,-3.920598562020725e-07,0.35185185185185186,0.08515192034595695
22,hybrid,0.1,3.474495713180326e-06,2.863706572553913e-06,1.9036567603679595e-06,9.600498121859538e-07,6.107891406264123e-06,0.4224621904102991,0.4246610939684516,-8.070797545534081e-05,-3.8764485779384e-07,0.4246583073528201,-8.34945910868079e-05,-4.000057407458875e-07,0.37407407407407406,0.08494836038878138
23,hybrid,0.1,3.445782546966398e-06,2.8413959069131182e-06,1.8853545851787253e-06,9.560413217343925e-07,6.043866400532799e-06,0.42143163846555565,0.42365635719640715,-8.315913495998695e-05,-3.9680683727852167e-07,0.42365364987947113,-8.586645189601061e-05,-4.087029939715207e-07,0.3814814814814815,0.08474790326627343
24,hybrid,0.1,3.4151206593898463e-06,2.8164911230455858e-06,1.8644364456407167e-06,9.520546774048684e-07,5.986295363442602e-06,0.42040827122947133,0.42266531654358847,-8.548124923579703e-05,-4.05174183616485e-07,0.42266268101269094,-8.811678013331825e-05,-4.1663389765286504e-07,0.4,0.08455015955856486
25,hybrid,0.1,3.381565096316319e-06,2.7906792182000243e-06,1.8445814497668685e-06,9.460977684331559e-07,5.908858781162941e-06,0.4192586168634554,0.42168015008502296,-8.813925812301004e-05,-4.149421973694543e-07,0.4216776983073549,-9.059103579106553e-05,-4.2542954777879927e-07,0.42592592592592593,0.0843536578686292
26,hybrid,0.1,3.3551474671684234e-06,2.7689017853328483e-06,1.8267429734534713e-06,9.421588118793765e-07,5.862456818355756e-06,0.41846825289441947,0.42070874801614916,-9.093936812115677e-05,-4.252929368239104e-07,0.4207062956431558,-9.339174111450133e-05,-4.356606890519078e-07,0.45185185185185184,0.08415993747685406
27,hybrid,0.1,3.3258009986178225e-06,2.746554490100775e-06,1.8081395259109672e-06,9.384149641898081e-07,5.792465085170476e-06,0.41735801083914004,0.41973832800325944,-9.379495650652103e-05,-4.3562347406932026e-07,0.41973601630019675,-9.610665956921727e-05,-4.452705296896465e-07,0.46296296296296297,0.08396642459195319
28,hybrid,0.1,3.3010916886647273e-06,2.727739762829728e-06,1.7934542714100017e-06,9.342854914197263e-07,5.733519258349993e-06,0.4163342932948978,0.41878849518832145,-9.642738951393115e-05,-4.4477846107459826e-07,0.4187862563097265,-9.866626810889345e-05,-4.539930261452307e-07,0.4740740740740741,0.08377698451556707
29,hybrid,0.1,3.273793898871744e-06,2.706639595588848e-06,1.7769506390971808e-06,9.296889564916676e-07,5.671543032828954e-06,0.41539827925745404,0.41784435536426023,-9.935498061941495e-05,-4.5513143751330673e-07,0.41784230049436133,-0.00010140985051831919,-4.633975991041655e-07,0.4777777777777778,0.08358874206897593
30,hybrid,0.1,3.2489959836949788e-06,2.6873664065178016e-06,1.7619097861316539e-06,9.254566203861479e-07,5.616295771771772e-06,0.41445234493242183,0.41691178206704294,-0.00010262259335241941,-4.669023325802287e-07,0.416909987190546,-0.00010441746984934941,-4.7389379923031406e-07,0.48148148148148145,0.08340288093207907
31,hybrid,0.1,3.2274484836213703e-06,2.6706678169543463e-06,1.7475939405750018e-06,9.230738763793451e-07,5.567806666670233e-06,0.41344368047897184,0.41598461690677346,-0.00010554963263209594,-4.768940969143037e-07,0.4159829267654958,-0.00010723977390975081,-4.833443475188036e-07,0.48148148148148145,0.08321803330788112
32,hybrid,0.1,3.2018245725606555e-06,2.6500542708228317e-06,1.7327705084970964e-06,9.172837623257352e-07,5.517703017378232e-06,0.41258771884039563,0.4150668237533056,-0.00010888596253544325,-4.886521347082537e-07,0.4150652543342372,-0.00011045538160386892,-4.944823999158835e-07,0.5037037037037037,0.08303514194316822
33,hybrid,0.1,3.1816850667784358e-06,2.6348492583300446e-06,1.7206449034000456e-06,9.14204354929999e-07,5.468358084483913e-06,0.4115804396041308,0.414153365456411,-0.00011239541884838777,-5.0097736276056e-07,0.4141519819935819,-0.0001137788816775176,-5.059214282636686e-07,0.5111111111111111,0.08285315217505188
34,hybrid,0.1,3.1602813636347253e-06,2.6186625813126705e-06,1.7076182470018099e-06,9.110443343108604e-07,5.4161878232205524e-06,0.4107125901160472,0.41325355346140863,-0.00011592753379852105,-5.132623237481999e-07,0.413252405266404,-0.00011707572880315098,-5.170966632892253e-07,0.5185185185185185,0.08267389619904143
35,hybrid,0.1,3.1429373059759888e-06,2.6051654321497326e-06,1.6967940856921308e-06,9.083713464576021e-07,5.377718738262557e-06,0.40970829124574343,0.41236465108738907,-0.00011915779544729999,-5.239909966817645e-07,0.4123635392588204,-0.0001202696240159562,-5.276106103707277e-07,0.5185185185185185,0.08249676177656727
36,hybrid,0.1,3.1204795936096566e-06,2.5875613696283574e-06,1.6843215546315742e-06,9.03239814996783e-07,5.329182239812992e-06,0.40882172159494107,0.4114824483864898,-0.00012251309496924545,-5.351254898500863e-07,0.41148131890531614,-0.00012364257614289054,-5.387667227616292e-07,0.5185185185185185,0.0823209922962918
37,hybrid,0.1,3.102140938499667e-06,2.5735120807735586e-06,1.672400494295338e-06,9.011115864782202e-07,5.286288577261087e-06,0.4080104076497495,0.41060497597717727,-0.0001260521812574411,-5.469718760047545e-07,0.4106038846576531,-0.0001271435007816346,-5.50410767134323e-07,0.5222222222222223,0.08214620563168694
38,hybrid,0.1,3.0831418812947873e-06,2.5582874617704576e-06,1.6612201526792433e-06,8.970673090912143e-07,5.248544195243298e-06,0.4071720057179992,0.4097391140982738,-0.00012980470797469001,-5.595924910378866e-07,0.4097381188450718,-0.00013079996117670856,-5.625487074134214e-07,0.5333333333333333,0.0819737837612497
39,hybrid,0.1,3.0685552346192266e-06,2.5480874266137615e-06,1.6536360544962875e-06,8.94451372117474e-07,5.204678080054652e-06,0.4062680983751525,0.40888310894693114,-0.00013358105790017838,-5.722546779041529e-07,0.4088822515843006,-0.00013443842053073585,-5.745643380415601e-07,0.5333333333333333,0.08180333800096626
40,hybrid,0.1,3.0524232721610145e-06,2.5358557823481416e-06,1.6437483470943338e-06,8.92107435253808e-07,5.165674898128724e-06,0.40530668535293113,0.40803403496054436,-0.00013716650243639217,-5.838669490882472e-07,0.40803317219988644,-0.00013802926309430807,-5.861534254945422e-07,0.5407407407407407,0.08163424029259614
41,hybrid,0.1,3.037957078765847e-06,2.5245052578272052e-06,1.6352170567263319e-06,8.892882011008731e-07,5.13451820938642e-06,0.40439305718037455,0.4071927273135163,-0.0001408844308325441,-5.958653530800087e-07,0.40719189841742687,-0.00014171332692197725,-5.979766967282901e-07,0.5444444444444444,0.08146672234886977
42,hybrid,0.1,3.019401108943411e-06,2.5108621293970472e-06,1.6259882673039903e-06,8.848738620930571e-07,5.085389795463637e-06,0.40355701793346527,0.40635939954814965,-0.00014489473207202064,-6.089990871538874e-07,0.4063587993515388,-0.0001454949286828766,-6.101190817230887e-07,0.5444444444444444,0.08130085885604434
43,hybrid,0.1,3.0036866836771226e-06,2.4977485003892337e-06,1.615933246403915e-06,8.818152539853188e-07,5.059381832878884e-06,0.40283222119543505,0.40553275496296554,-0.00014889464547740427,-6.219998612064096e-07,0.4055322605336293,-0.00014938907481365504,-6.22627888523735e-07,0.5444444444444444,0.08113632992168858
44,hybrid,0.1,2.9906319431462154e-06,2.488485321333049e-06,1.608898173621759e-06,8.795871477112903e-07,5.02146621813166e-06,0.40183387622580236,0.40471045777312653,-0.00015288578505134875,-6.347669721103958e-07,0.4047100419559276,-0.00015330160225029976,-6.350350954013265e-07,0.5444444444444444,0.08097266871163558
45,hybrid,0.1,2.9748724808386073e-06,2.4765590545322235e-06,1.6002555941924654e-06,8.763034603397585e-07,4.983134263063837e-06,0.40111555176380476,0.40389822537485853,-0.00015721207953783845,-6.488294005677683e-07,0.40389810370966267,-0.00015733374473370088,-6.478663519336291e-07,0.5518518518518518,0.08081108749087929
46,hybrid,0.1,2.963060576768348e-06,2.467392841245583e-06,1.592778656008456e-06,8.746141852371268e-07,4.956677355227655e-06,0.4002299993782422,0.40309381652379894,-0.0001610742292183498,-6.608383338039983e-07,0.4030936594995451,-0.0001612312534721716,-6.599809932988498e-07,0.5555555555555556,0.08065097815060346
47,hybrid,0.1,2.9535804462027513e-06,2.4601084393243477e-06,1.5883940566239674e-06,8.717143827003799e-07,4.934720068784039e-06,0.39946741493461096,0.40229614649173934,-0.00016524407277979103,-6.739756471291116e-07,0.4022959771557784,-0.0001654134087407111,-6.731648617590356e-07,0.562962962962963,0.08049227811290383
48,hybrid,0.1,2.937864356727349e-06,2.448794907295099e-06,1.5801946016791304e-06,8.686003056159685e-07,4.890694494322502e-06,0.39861821195208974,0.40150922337481326,-0.00016956035064397135,-6.876881565318961e-07,0.4015092906439963,-0.00016949308146091413,-6.858764482951492e-07,0.5592592592592592,0.08033575674509144
49,hybrid,0.1,2.9261718874172038e-06,2.439422590274668e-06,1.5732656864654612e-06,8.661569038092073e-07,4.867492971425353e-06,0.3978689466026049,0.40073198270202093,-0.00017381847855296728,-7.010042724570141e-07,0.4007322235877978,-0.0001735775927760863,-6.98460305911862e-07,0.5592592592592592,0.08018116023611478
50,hybrid,0.1,2.9131620446524177e-06,2.429651838301825e-06,1.566183648477352e-06,8.634681898244728e-07,4.8351020635059235e-06,0.39705408039107243,0.39995756939836613,-0.0001781533627115972,-7.145351571646429e-07,0.3999578958816357,-0.00017782687944201125,-7.116112025424626e-07,0.5666666666666667,0.08002714455221555
51,hybrid,0.1,2.9020465969842916e-06,2.4212582596889236e-06,1.5605069931154262e-06,8.607512665734973e-07,4.807883372953686e-06,0.396239023191704,0.3991866377653943,-0.00018259110135637746,-7.282769592109877e-07,0.39918701523739164,-0.0001822136293590515,-7.25169665795523e-07,0.5666666666666667,0.07987384577335015
52,hybrid,0.1,2.8909378128532617e-06,2.41274967704407e-06,1.5539211962930584e-06,8.588284807510115e-07,4.781881358091915e-06,0.3954679222604399,0.3984237176583168,-0.0001871403745500877,-7.42477034701021e-07,0.3984243150509265,-0.0001865429819403741,-7.38487071259619e-07,0.5777777777777777,0.07972217160657337
53,hybrid,0.1,2.880823277044682e-06,2.4049700068323133e-06,1.5485265255658566e-06,8.564434812664565e-07,4.758532702123687e-06,0.3947706147381243,0.3976691658553333,-0.00019154153270239949,-7.559653799455411e-07,0.3976697929364652,-0.0001909144515704897,-7.518471402560086e-07,0.5814814814814815,0.07957214147760715
54,hybrid,0.1,2.871631231035013e-06,2.398355328403702e-06,1.5445759132400813e-06,8.537794151636211e-07,4.732759026313108e-06,0.393882117248847,0.396920677570611,-0.00019617010353484288,-7.701885698675466e-07,0.39692148336333904,-0.0001953643108068004,-7.653637763546987e-07,0.5851851851851851,0.07942336953482917
55,hybrid,0.1,2.8601922233655756e-06,2.3895713640630716e-06,1.538177767642579e-06,8.513935964204926e-07,4.706208593025045e-06,0.39309720212625876,0.3961784084294245,-0.00020056956903186096,-7.833772659352574e-07,0.3961791681831622,-0.00019980981529416075,-7.787249963663793e-07,0.5888888888888889,0.07927579559969126
56,hybrid,0.1,2.8533077252955677e-06,2.384818618533856e-06,1.5354092554226478e-06,8.494093631112084e-07,4.684891067617114e-06,0.3923068354253326,0.3954488081136799,-0.00020512108757109182,-7.970976455103562e-07,0.39544966420306055,-0.00020426499819042876,-7.920508982861302e-07,0.5962962962962963,0.0791307858402502
57,hybrid,0.1,2.8429522620105646e-06,2.37699741410247e-06,1.529958279186194e-06,8.47039134916276e-07,4.659548479080945e-06,0.39155873320203766,0.3947175927242042,-0.00020957193995685408,-8.103401261078482e-07,0.3947184655271382,-0.0002086991370228719,-8.052169853286746e-07,0.5962962962962963,0.07898543293283221
58,hybrid,0.1,2.832054370914547e-06,2.3686608980898906e-06,1.524301808834715e-06,8.443590892551757e-07,4.633934728246566e-06,0.39083106658854055,0.39398705371118836,-0.0002143264901823816,-8.246384587818462e-07,0.3939879775425283,-0.00021340265884245424,-8.1934515151885e-07,0.5925925925925926,0.07884027604027416
59,hybrid,0.1,2.8255492041921038e-06,2.3636155603502128e-06,1.5210510542582295e-06,8.425645060919835e-07,4.619336438418912e-06,0.39018373517187904,0.3932744502381943,-0.00021896712095975657,-8.383654642787073e-07,0.3932754772275511,-0.00021794013160297832,-8.326613945179107e-07,0.5962962962962963,0.0786986834718308
60,hybrid,0.1,2.8174572428143403e-06,2.358224894900315e-06,1.5177331175899469e-06,8.404917773103681e-07,4.592323479140248e-06,0.38933384573663626,0.39256212202421453,-0.0002237368613681734,-8.525818481460779e-07,0.39256326428076604,-0.0002225946048166616,-8.464952991276515e-07,0.5962962962962963,0.07855717177711653
61,hybrid,0.1,2.808907935572361e-06,2.3510896016897433e-06,1.512735491011719e-06,8.383541106780249e-07,4.578183338826171e-06,0.38869099528724954,0.39186209488085355,-0.0002284438143762002,-8.664631992811515e-07,0.3918633497162205,-0.00022718897900925183,-8.599305316171735e-07,0.5962962962962963,0.07841810773904595
62,hybrid,0.1,2.79923384552541e-06,2.3439598756399264e-06,1.508069563991171e-06,8.35890311648755e-07,4.552739698854839e-06,0.3879065074809217,0.3911619965122861,-0.00023316068218737218,-8.803201836697031e-07,0.3911632591724829,-0.00023189802199058418,-8.737280911742416e-07,0.5962962962962963,0.0782790314388947
63,hybrid,0.1,2.790282262800731e-06,2.3363416601377986e-06,1.5030047967658657e-06,8.333368633719324e-07,4.539406026629332e-06,0.38731360745009374,0.39046768713328406,-0.00023805922126163281,-8.948197621860658e-07,0.390468982041759,-0.00023676431278668586,-8.881132770013271e-07,0.5962962962962963,0.07814114927090914
64,hybrid,0.1,2.7821203469869746e-06,2.3312211887417904e-06,1.499885057585745e-06,8.313361311560451e-07,4.5089915824518435e-06,0.38643081538553836,0.3897767811233256,-0.0002430809570532766,-9.096260774051437e-07,0.38977843008278773,-0.00024143199759113498,-9.016651615575987e-07,0.5925925925925926,0.07800397241607578
65,hybrid,0.1,2.779073196869878e-06,2.3293105431343527e-06,1.4985405360110008e-06,8.307700071233514e-07,4.4976265373552515e-06,0.3858152621474451,0.38910133541622827,-0.0002478842475950871,-9.235977827850282e-07,0.38910311355279165,-0.00024610611103170754,-9.151377308703698e-07,0.5962962962962963,0.07786984393276468
66,hybrid,0.1,2.7692028745459815e-06,2.3208877161801067e-06,1.4923768958742882e-06,8.285108203058187e-07,4.483151583658748e-06,0.3852541647851308,0.38842375508271393,-0.00025279256319754584,-9.378526602098615e-07,0.38842566417475033,-0.0002508834711611452,-9.289382475945011e-07,0.6,0.0777353095291823
67,hybrid,0.1,2.7647620299103614e-06,2.3178979510605033e-06,1.489580983274576e-06,8.283169677859269e-07,4.468640788498585e-06,0.3845020566080826,0.38774935502398944,-0.0002576853444005156,-9.519365349483998e-07,0.3877512482022876,-0.000255792166102331,-9.431294249401603e-07,0.6037037037037037,0.07760140807367799
68,hybrid,0.1,2.7562458387158564e-06,2.3108322861244295e-06,1.4865022585114461e-06,8.243300276129833e-07,4.454135525914266e-06,0.3839216751932854,0.38709029737488704,-0.00026261341507999303,-9.661307965718466e-07,0.38709218460030803,-0.00026072618965899963,-9.572854572447538e-07,0.6074074074074074,0.0774705821579934
69,hybrid,0.1,2.7505030766671934e-06,2.3075217427518983e-06,1.4847795281808462e-06,8.227422145710519e-07,4.42981333915295e-06,0.3831950102529954,0.386434361966099,-0.0002675690604311831,-9.80405777800935e-07,0.3864362997622032,-0.00026563126432699313,-9.713807717935457e-07,0.6111111111111112,0.07734038620530603
70,hybrid,0.1,2.7452149853048785e-06,2.3036220061618242e-06,1.4828000246501462e-06,8.208219815116778e-07,4.415929791430547e-06,0.3823216193558091,0.3857792869724768,-0.0002725274418240997,-9.945868895983728e-07,0.38578129711931786,-0.00027051729498306365,-9.853653888641897e-07,0.6074074074074074,0.07721036288286018
71,hybrid,0.1,2.7394107437808387e-06,2.2984220478015226e-06,1.4783316180058657e-06,8.200904297956567e-07,4.409886959793166e-06,0.38173191615758384,0.3851281996562746,-0.0002774428927277972,-1.0085446393037507e-06,0.3851301700886205,-0.0002754724603818981,-9.99455021910838e-07,0.6148148148148148,0.07708112850980048
72,hybrid,0.1,2.7327830979035033e-06,2.2938805171836923e-06,1.4757669186491347e-06,8.181135985345573e-07,4.389025807198112e-06,0.38098892637617743,0.384482007995866,-0.0002824438581952582,-1.0227302008238427e-06,0.384483789962722,-0.00028066189133929553,-1.0142864280569732e-06,0.6148148148148148,0.07695289037081225
73,hybrid,0.1,2.725158099237853e-06,2.2882860464333266e-06,1.472158943461318e-06,8.161271029720087e-07,4.368720528045268e-06,0.3804621464241211,0.3838474535499238,-0.0002876477478250261,-1.0376590456548655e-06,0.3838495666003167,-0.00028553469743208826,-1.0280555810973733e-06,0.6148148148148148,0.07682702025954977
74,hybrid,0.1,2.721976860176295e-06,2.285656737730333e-06,1.4703057076720355e-06,8.153510300582979e-07,4.363201224459615e-06,0.37987941988523743,0.38321423765568247,-0.00029243150590380074,-1.0510534781574092e-06,0.3832163041297881,-0.00029036503179818984,-1.0416000859901414e-06,0.6111111111111112,0.07670133383231725
75,hybrid,0.1,2.7165160220632056e-06,2.281498064217434e-06,1.4682123977665362e-06,8.132856664508978e-07,4.350179578457718e-06,0.37912328122665995,0.382591187844975,-0.00029752259314774765,-1.0653822099200355e-06,0.38259322722042094,-0.0002954832177017863,-1.0559472751391573e-06,0.6111111111111112,0.07657774208762455
76,hybrid,0.1,2.7130943856424853e-06,2.2795305588397176e-06,1.4673603046258923e-06,8.121702542138259e-07,4.335638268027677e-06,0.3785927537792385,0.3819722794147473,-0.0003027642784618756,-1.080206712797036e-06,0.38197452133775756,-0.00030052235545163786,-1.0701013556571994e-06,0.6185185185185185,0.07645500873864185
77,hybrid,0.1,2.7050064299799746e-06,2.2731220671588653e-06,1.4631939004766925e-06,8.099281666821728e-07,4.318843628211094e-06,0.37778326927214584,0.38135740620985026,-0.00030797191702791604,-1.0948982174379144e-06,0.3813599343013639,-0.0003054438255142844,-1.0837938848812581e-06,0.6185185185185185,0.07633307562537564
78,hybrid,0.1,2.700151009165943e-06,2.2689395314881107e-06,1.460524233421227e-06,8.084152980668836e-07,4.312114776778331e-06,0.37706296880136086,0.38074310678863466,-0.0003131536279044611,-1.1094664932998323e-06,0.3807457759736941,-0.0003104844428450382,-1.0978894155261798e-06,0.6222222222222222,0.07621125208330783
79,hybrid,0.1,2.695868028828693e-06,2.265945968905973e-06,1.4587794000577868e-06,8.071665688481861e-07,4.299220599227198e-06,0.37650445730248006,0.380136104769085,-0.0003182803418024238,-1.1237546414746987e-06,0.3801387604014512,-0.0003156247094361908,-1.112151601812049e-06,0.6259259259259259,0.07609087702217748
80,hybrid,0.1,2.6902901480754306e-06,2.261525524394216e-06,1.4563594619874892e-06,8.051660624067269e-07,4.287646236812145e-06,0.3760143950549852,0.37953590516220864,-0.00032356759758328524,-1.1385678390032233e-06,0.3795387594815659,-0.0003207132782260258,-1.1262625610534136e-06,0.6259259259259259,0.0759718945519584
81,hybrid,0.1,2.6853700520470314e-06,2.2578055468606526e-06,1.4541595249342404e-06,8.036460219264123e-07,4.275645051863788e-06,0.3752663164640799,0.37893409503460335,-0.0003287885982487526,-1.1530697139441382e-06,0.37893695502485447,-0.0003259286079976276,-1.1407606852776317e-06,0.6259259259259259,0.07585257672657042
82,hybrid,0.1,2.6813511542803377e-06,2.2550134886033316e-06,1.4530341439595911e-06,8.019793446437407e-07,4.263376656770062e-06,0.37464876109428885,0.37833645340223665,-0.00033386199568286035,-1.1670143400761075e-06,0.3783391689758522,-0.0003311464220673299,-1.1552563798548714e-06,0.6222222222222222,0.07573406307958391
83,hybrid,0.1,2.6777114718780513e-06,2.252390046987681e-06,1.451164020012953e-06,8.012260269747276e-07,4.253214248903703e-06,0.37404663102486635,0.3777429224261486,-0.00033905217240548513,-1.1812852205067732e-06,0.37774559928201235,-0.00033637531654173713,-1.1696594372968437e-06,0.6296296296296297,0.07561639491971081
84,hybrid,0.1,2.6726573931100586e-06,2.2487000945253932e-06,1.4497996109432607e-06,7.98900483582133e-07,4.239572985846653e-06,0.3733905603924348,0.37716030032309283,-0.0003442945652634699,-1.19585702851435e-06,0.37716318074340355,-0.00034141414495275635,-1.1835303356263582e-06,0.6259259259259259,0.07550091897767126
85,hybrid,0.1,2.670251520700851e-06,2.247046856974885e-06,1.4493091866538174e-06,7.977376703210668e-07,4.232046637259671e-06,0.37291838588325266,0.3765796918967041,-0.00034961230309626945,-1.210584876086497e-06,0.37658267396594985,-0.00034663023385050895,-1.197968166830759e-06,0.6296296296296297,0.07538586083996007
