theta_mode,candidate_key,seed,epoch,train_loss,val_accuracy,test_accuracy,gate_pass,val_transported_final_energy,run_summary_path
live_theta,residualized_local_field_poly_rt2,2,39,0.00220895990916058,0.6333333333333333,0.662962962962963,True,0.3505355303007382,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,40,0.002196351322715521,0.6814814814814815,0.6925925925925925,True,0.34713573037065487,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,41,0.0021845577932686185,0.7037037037037037,0.737037037037037,True,0.3450131556160393,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,42,0.0021718624974336534,0.7037037037037037,0.7037037037037037,True,0.34245297954206955,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,43,0.0021633101714804916,0.7037037037037037,0.7444444444444445,True,0.3392590021227959,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,44,0.002150620342321162,0.6777777777777778,0.7333333333333333,True,0.33672414223444685,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,45,0.0021399046462350327,0.7296296296296296,0.7074074074074074,True,0.33479525532359544,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,46,0.0021312215175678267,0.6925925925925925,0.7222222222222222,True,0.3324145965189569,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,47,0.0021239100363948963,0.7074074074074074,0.6888888888888889,True,0.33149823163626735,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,48,0.0021123021212194138,0.6962962962962963,0.6888888888888889,True,0.32701417959222556,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,49,0.002104291408847275,0.7111111111111111,0.725925925925926,True,0.3250279826824037,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,50,0.0020957692989415984,0.7037037037037037,0.7222222222222222,True,0.32281931571459044,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,51,0.002087380440748786,0.7185185185185186,0.737037037037037,True,0.3200622048396457,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,52,0.0020784208736539913,0.7333333333333333,0.7333333333333333,True,0.3184979645315129,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,53,0.0020714425147067184,0.7333333333333333,0.762962962962963,True,0.31637264970894036,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,54,0.0020653224242060037,0.7333333333333333,0.7666666666666667,True,0.31412379359233283,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
