epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
12,hybrid,0.1,0.5,0.2,0.05,5.964411492091483e-06,4.750259857709198e-06,3.7021634303668504e-06,1.0480964273423477e-06,8.971774073643636e-06,1.4769520736380446e-06,4.3167624580622867e-07,0.4435080299253541,0.44150379222066194,-0.00028752021155975527,-1.578818699749288e-06,0.4414991179676287,-0.0002921944645929986,-1.6034330958101422e-06,0.26666666666666666,0.08835826248644434
13,hybrid,0.1,0.5,0.2,0.05,5.885087029803639e-06,4.686519343082307e-06,3.6404540289228545e-06,1.0460653141594527e-06,8.861340596235269e-06,1.454298675470784e-06,4.314778400729521e-07,0.44265254163501655,0.4406609407745215,-0.0002883239555104833,-1.5812052875711598e-06,0.44065645155514627,-0.0002928131748857199,-1.6046956371174286e-06,0.2814814814814815,0.0881898529460064
14,hybrid,0.1,0.5,0.2,0.05,5.806925994718863e-06,4.619903774084739e-06,3.578243897367976e-06,1.0416598767167631e-06,8.780788469018317e-06,1.4368908198052943e-06,4.3130419542465724e-07,0.4418858240284397,0.43983159406862427,-0.00028889417208022294,-1.5819232258723083e-06,0.4398272944539478,-0.0002931937867566847,-1.6042466696096719e-06,0.29259259259259257,0.0880240976481409
15,hybrid,0.1,0.5,0.2,0.05,5.731856300540803e-06,4.5597817029353055e-06,3.521703379003287e-06,1.0380783239320193e-06,8.67436076202718e-06,1.4154150426237692e-06,4.311102575605075e-07,0.44105721308237833,0.43900835378503866,-0.0002900289200599704,-1.5851060870819556e-06,0.4390043934513887,-0.00029398925370993645,-1.6054919015923304e-06,0.3037037037037037,0.08785967654101973
16,hybrid,0.1,0.5,0.2,0.05,5.657699494184913e-06,4.498069109619231e-06,3.4642376089633812e-06,1.03383150065585e-06,8.58730032613749e-06,1.396766542682004e-06,4.309408683106184e-07,0.44023188661243173,0.43819110799537436,-0.00029027500127370987,-1.5831443355718029e-06,0.43818726241127304,-0.00029412058537503505,-1.6028240723929142e-06,0.31851851851851853,0.08769627659932962
17,hybrid,0.1,0.5,0.2,0.05,5.579006310133119e-06,4.433106790495214e-06,3.403844286399648e-06,1.0292625040955643e-06,8.490450336699934e-06,1.376581976165916e-06,4.3076181469460327e-07,0.43939716227825026,0.43738062969020663,-0.0002909339451831472,-1.5829106490025755e-06,0.43737690906198684,-0.00029465457340294154,-1.6018367361597436e-06,0.3333333333333333,0.08753431272707796
18,hybrid,0.1,0.5,0.2,0.05,5.513387168533847e-06,4.379643800553601e-06,3.3530802789728063e-06,1.0265635215807954e-06,8.403696407296616e-06,1.3592238697015126e-06,4.3057906620561723e-07,0.4385994546852386,0.4365806411761456,-0.00029176039770006934,-1.5831087185037244e-06,0.436577070906865,-0.00029533066698067545,-1.6011461147151084e-06,0.34444444444444444,0.08737448031476913
19,hybrid,0.1,0.5,0.2,0.05,5.440142319743376e-06,4.318731478359613e-06,3.2974109637093757e-06,1.0213205146502375e-06,8.317363585154739e-06,1.3407680315892735e-06,4.3041753100867833e-07,0.43783696112148596,0.43578176015935516,-0.0002923476451635043,-1.5818257715503794e-06,0.4357781402618136,-0.00029596754270505565,-1.6000510309577645e-06,0.34814814814814815,0.08721482156090372
20,hybrid,0.1,0.5,0.2,0.05,5.3687263699280815e-06,4.261364524904846e-06,3.243490104074654e-06,1.0178744208301926e-06,8.217094483396067e-06,1.32070496200503e-06,4.302280856524278e-07,0.4370573991596373,0.4349848830459231,-0.0002938752300302716,-1.584990410897775e-06,0.4349814622245042,-0.0002972960514491807,-1.6020898599034428e-06,0.3592592592592593,0.08705575165519067
21,hybrid,0.1,0.5,0.2,0.05,5.311243096028577e-06,4.212301899805702e-06,3.1987370116250647e-06,1.0135648881806379e-06,8.159096539815798e-06,1.30763861474103e-06,4.3007638586177133e-07,0.4362330341429357,0.4341934610382764,-0.0002947041658340477,-1.584349235211988e-06,0.4341902490190435,-0.0002979161850669154,-1.60022347142844e-06,0.37037037037037035,0.08689763304082208
22,hybrid,0.1,0.5,0.2,0.05,5.242935482571017e-06,4.1576534491040606e-06,3.1460626871963974e-06,1.011590761907664e-06,8.060851141328039e-06,1.288511151191069e-06,4.2989378191877293e-07,0.4355091562764103,0.4334071308799966,-0.00029582369559377764,-1.5848561006068587e-06,0.4334041097097453,-0.00029884486584508263,-1.5996358337043957e-06,0.37777777777777777,0.08674059091511808
23,hybrid,0.1,0.5,0.2,0.05,5.185555315466307e-06,4.111440034170048e-06,3.1035449264342e-06,1.0078951077358476e-06,7.980966681806112e-06,1.2726627700230287e-06,4.297211822208271e-07,0.4346853189522225,0.4326251165264273,-0.00029776232840417194,-1.5891479619320416e-06,0.4326224274865133,-0.00030045136831818864,-1.6021178295190259e-06,0.3925925925925926,0.08658457577096629
24,hybrid,0.1,0.5,0.2,0.05,5.122298979983122e-06,4.0592929309999705e-06,3.054659911714228e-06,1.0046330192857422e-06,7.9023333389204e-06,1.2564732973133003e-06,4.295611125690248e-07,0.43395740866323457,0.4318523011709309,-0.00029903559616317743,-1.5897105028557968e-06,0.43184949427465,-0.0003018424924440266,-1.603248426830002e-06,0.40370370370370373,0.08643026735341881
25,hybrid,0.1,0.5,0.2,0.05,5.0650605318759685e-06,4.012823931211966e-06,3.0106705955502275e-06,1.002153335661738e-06,7.824791901998559e-06,1.2414412398998949e-06,4.293832496833557e-07,0.43321017261186523,0.4310819624642703,-0.0003002147329536631,-1.589784917454439e-06,0.4310792077985261,-0.0003029693986978388,-1.6029479565386675e-06,0.4148148148148148,0.08627643543944478
26,hybrid,0.1,0.5,0.2,0.05,5.011698571698621e-06,3.967656964962426e-06,2.970674045227214e-06,9.96982919735212e-07,7.767115848486176e-06,1.2293418767405957e-06,4.292329307891535e-07,0.43248308584680534,0.43032074279190075,-0.000301433990082145,-1.5897633889799606e-06,0.43031809156347844,-0.00030408521850444625,-1.602294230797891e-06,0.4222222222222222,0.08612443535639658
27,hybrid,0.1,0.5,0.2,0.05,4.9543816249080886e-06,3.921105194583765e-06,2.927874457851461e-06,9.93230736732304e-07,7.690645945700997e-06,1.2137925799165045e-06,4.290663954184556e-07,0.4317210356249765,0.4295594814330067,-0.00030278457376592405,-1.5902624436587545e-06,0.4295570480046445,-0.000305218002128127,-1.6015550082135416e-06,0.42592592592592593,0.08597245320135452
28,hybrid,0.1,0.5,0.2,0.05,4.904389344944115e-06,3.881294669976394e-06,2.888456549650743e-06,9.928381203256503e-07,7.616964757728068e-06,1.1997639213066262e-06,4.2890829867178645e-07,0.43092251200146203,0.4288071788933186,-0.00030417065032589674,-1.590445301797921e-06,0.42880457793565846,-0.00030677160798603387,-1.6025740260654394e-06,0.43703703703703706,0.08582226990872889
29,hybrid,0.1,0.5,0.2,0.05,4.852664819035777e-06,3.8398639640713435e-06,2.8511895474852637e-06,9.886744165860798e-07,7.542998058896231e-06,1.1853207331160935e-06,4.2873804903181856e-07,0.4302637607545353,0.4280523896217125,-0.0003063309460002994,-1.5944839638044417e-06,0.4280500314447514,-0.00030868912296139195,-1.6053105055979409e-06,0.4444444444444444,0.08567174411354256
30,hybrid,0.1,0.5,0.2,0.05,4.808395038861132e-06,3.8032721022175616e-06,2.817195603013703e-06,9.860764992038588e-07,7.488570023436543e-06,1.1741836221239923e-06,4.2858419750237203e-07,0.4294659711551086,0.4273024624220447,-0.00030810036684436604,-1.5963431006025923e-06,0.42730044024915287,-0.00031012253973622395,-1.6053593854751375e-06,0.4444444444444444,0.08552211255777782
31,hybrid,0.1,0.5,0.2,0.05,4.758508617659528e-06,3.7630896317420786e-06,2.7793209695860557e-06,9.837686621560225e-07,7.418151108704441e-06,1.1609120216127073e-06,4.284294144893019e-07,0.42873530794542847,0.42656351743417803,-0.0003096557265329092,-1.596925035410768e-06,0.4265613107460401,-0.0003118624146708493,-1.606848253050562e-06,0.45555555555555555,0.08537463463214219
32,hybrid,0.1,0.5,0.2,0.05,4.7150126737865805e-06,3.727225188879443e-06,2.7457597259061698e-06,9.814654629732727e-07,7.363721011893706e-06,1.1500070614810055e-06,4.282794284313189e-07,0.42805125056844756,0.42582859381692717,-0.00031142664408689846,-1.5984692554299581e-06,0.42582642026939294,-0.00031360019162113284,-1.6081682954385953e-06,0.4666666666666667,0.08522800409220281
33,hybrid,0.1,0.5,0.2,0.05,4.668345073638871e-06,3.6897822733101002e-06,2.7108068549239016e-06,9.789754183861984e-07,7.296695360278492e-06,1.1374377620479246e-06,4.2811423782672724e-07,0.4273682504645159,0.4250989920371081,-0.0003135912552515996,-1.6017686093401553e-06,0.42509692901572876,-0.0003156542766309389,-1.6108561847743164e-06,0.4740740740740741,0.08508251665847194
34,hybrid,0.1,0.5,0.2,0.05,4.626283890649945e-06,3.655027119326645e-06,2.6791876471562224e-06,9.758394721704227e-07,7.24474430694573e-06,1.1269205020806924e-06,4.2796480425175226e-07,0.42665171145568126,0.42436870096159446,-0.00031567566470269703,-1.6047286097477785e-06,0.4243670186762177,-0.00031735795007947765,-1.6117806940866837e-06,0.4740740740740741,0.08493687532525944
35,hybrid,0.1,0.5,0.2,0.05,4.587091768348364e-06,3.6229416108701934e-06,2.6493787726755618e-06,9.735628381946318e-07,7.193267537903265e-06,1.1171612422743981e-06,4.2782310465928107e-07,0.4259884812465642,0.42365221047897794,-0.00031787532240434846,-1.6079631289734524e-06,0.4236506883569217,-0.0003193974444605785,-1.6141456975205513e-06,0.4703703703703704,0.08479401716027646
36,hybrid,0.1,0.5,0.2,0.05,4.544911485338606e-06,3.5901659135334447e-06,2.6181242108007857e-06,9.72041702732659e-07,7.124761386531065e-06,1.104431123744706e-06,4.2766416806227813e-07,0.42522860427496834,0.4229342877093974,-0.00031987653713039244,-1.6101691726521034e-06,0.42293283646882474,-0.000321327777703051,-1.6159316274625432e-06,0.4666666666666667,0.08465083284930555
37,hybrid,0.1,0.5,0.2,0.05,4.502471225583854e-06,3.5548815147667043e-06,2.585876578224875e-06,9.690049365418297e-07,7.073294613367051e-06,1.0944227006590569e-06,4.2751418697265517e-07,0.42457448390176494,0.422223261576763,-0.0003216903774451718,-1.6113079454201085e-06,0.42222177230713914,-0.00032317964706901625,-1.6172151376407022e-06,0.4703703703703704,0.08450899039084163
38,hybrid,0.1,0.5,0.2,0.05,4.4690762622186385e-06,3.5275328073208178e-06,2.5619666605325783e-06,9.655661467882388e-07,7.030266819516829e-06,1.0857395482206349e-06,4.2737726604023824e-07,0.4237615352011024,0.4215111579063729,-0.0003236177402146656,-1.6129484603363223e-06,0.4215098512663885,-0.00032492438019904313,-1.617895516674658e-06,0.4777777777777778,0.08436695512931751
39,hybrid,0.1,0.5,0.2,0.05,4.430194957393436e-06,3.4970931729450043e-06,2.5318886982097505e-06,9.652044747352534e-07,6.968096761981455e-06,1.0746552813803955e-06,4.272210394841444e-07,0.42312087795401043,0.420809867484369,-0.00032578351867790234,-1.6155676299718115e-06,0.4208086434436635,-0.00032700755938341874,-1.6200783230262616e-06,0.48518518518518516,0.08422713020060937
40,hybrid,0.1,0.5,0.2,0.05,4.397914573993744e-06,3.4709640641349997e-06,2.5086901384965394e-06,9.622739256384605e-07,6.923388571904951e-06,1.0662879078984556e-06,4.2708142177118507e-07,0.42234036058510693,0.42010834591416646,-0.0003280914483688724,-1.6188292621473644e-06,0.4201072201626808,-0.0003292171998545146,-1.6228299563902406e-06,0.4888888888888889,0.08408728747250707
41,hybrid,0.1,0.5,0.2,0.05,4.3622310155445015e-06,3.4417494740560402e-06,2.4820564089718777e-06,9.59693065084162e-07,6.877076251976392e-06,1.057134974535574e-06,4.269384276741509e-07,0.421710119330876,0.41940937504362263,-0.00033047462727797683,-1.622450648469041e-06,0.4194086677022755,-0.00033118196862513827,-1.6243271214450407e-06,0.4962962962962963,0.08394796993418012
42,hybrid,0.1,0.5,0.2,0.05,4.327531810269561e-06,3.415392472436995e-06,2.456042483805274e-06,9.593499886317211e-07,6.815393383805244e-06,1.046301950882553e-06,4.26792185510621e-07,0.4211981254314052,0.4187174524372925,-0.00033330238068068896,-1.6280741821499166e-06,0.41871675211207365,-0.00033400270589956094,-1.6298726644784205e-06,0.5037037037037037,0.08381015096359463
43,hybrid,0.1,0.5,0.2,0.05,4.293931113687121e-06,3.386614325715911e-06,2.4313222384220125e-06,9.552920872938986e-07,6.780741243800878e-06,1.0395499203308803e-06,4.2665359049892e-07,0.42039193513982925,0.4180273249443633,-0.0003359493126154911,-1.6326521808148332e-06,0.4180268640503297,-0.00033641020664909593,-1.633307605960197e-06,0.5074074074074074,0.08367265485139576
44,hybrid,0.1,0.5,0.2,0.05,4.266046124185117e-06,3.3644608048437247e-06,2.410677428925678e-06,9.537833759180465e-07,6.73870549788731e-06,1.0319470097815522e-06,4.265073519269893e-07,0.41975915250297735,0.4173430423402442,-0.00033876539512772696,-1.6379750342711752e-06,0.41734309139725534,-0.00033871633811660695,-1.6361160320204813e-06,0.5111111111111111,0.08353636154707439
45,hybrid,0.1,0.5,0.2,0.05,4.234692834684225e-06,3.3392104320700495e-06,2.3871873003151126e-06,9.520231317549375e-07,6.693898385172773e-06,1.023867635567736e-06,4.2638073966702136e-07,0.41904939236499716,0.4166693036235444,-0.00034068673275094996,-1.6391216349512727e-06,0.41666914491266793,-0.0003408454436273911,-1.6382446990160008e-06,0.5148148148148148,0.08340199807125906
46,hybrid,0.1,0.5,0.2,0.05,4.20668174927614e-06,3.316946619715905e-06,2.36687081063e-06,9.500758090859044e-07,6.65161153515888e-06,1.0163123572496682e-06,4.262300918882533e-07,0.4183575835377763,0.4159954820053429,-0.00034344748711023776,-1.6441700263897772e-06,0.41599578811787263,-0.0003431413745805245,-1.6409878315420338e-06,0.5222222222222223,0.08326778589849063
47,hybrid,0.1,0.5,0.2,0.05,4.1762725459700424e-06,3.2925831035165036e-06,2.3440843655717537e-06,9.484987379447497e-07,6.607883651078893e-06,1.0079768965276738e-06,4.2611396080228913e-07,0.41770750161719317,0.41532582817715363,-0.00034537660411976256,-1.6452160706932541e-06,0.41532563960328567,-0.0003455651779877278,-1.6444205184424417e-06,0.5185185185185185,0.08313424095625467
48,hybrid,0.1,0.5,0.2,0.05,4.148981490584831e-06,3.271219744664958e-06,2.324773664942046e-06,9.464460797229124e-07,6.5639957919316e-06,1.0003198958112355e-06,4.2596375128932304e-07,0.4171629532305284,0.4146568367459192,-0.0003482785491418783,-1.6508940975122675e-06,0.4146569371702576,-0.00034817812480347765,-1.6486654877880945e-06,0.5185185185185185,0.0830010230590122
49,hybrid,0.1,0.5,0.2,0.05,4.122103979299972e-06,3.2496242245716523e-06,2.305728055719014e-06,9.438961688526385e-07,6.525365237915156e-06,9.932573231268222e-07,4.25835326228773e-07,0.41639868385987766,0.41399214040097126,-0.00035106698097214784,-1.655918588388687e-06,0.41399235206367974,-0.00035085531826367644,-1.6531440674883325e-06,0.5185185185185185,0.08286864147638869
50,hybrid,0.1,0.5,0.2,0.05,4.095488453081441e-06,3.2271055974222657e-06,2.2845516920386952e-06,9.425539053835699e-07,6.495654856230171e-06,9.876594486459972e-07,4.2570960613917007e-07,0.4157538338210256,0.4133373704609591,-0.00035361789091720164,-1.6596718575395382e-06,0.4133376670203016,-0.00035332133157467416,-1.6564970915227556e-06,0.5222222222222223,0.08273819767037525
51,hybrid,0.1,0.5,0.2,0.05,4.069743273514436e-06,3.2071907327687347e-06,2.2677227178450103e-06,9.394680149237245e-07,6.452606881207904e-06,9.800669676957265e-07,4.255691817153131e-07,0.4150707825180119,0.4126814385460939,-0.0003564764700670908,-1.664847057659735e-06,0.41268209154447494,-0.00035582347168605644,-1.6600030007210445e-06,0.5222222222222223,0.08260758300323219
52,hybrid,0.1,0.5,0.2,0.05,4.045875221882233e-06,3.188759876543566e-06,2.249294058551029e-06,9.394658179925369e-07,6.411938019508901e-06,9.732479484556873e-07,4.2543907393278694e-07,0.41450390200544385,0.4120284455404021,-0.0003594660748551526,-1.670647183860623e-06,0.41202919317471004,-0.00035871844054718993,-1.6653898813603018e-06,0.5185185185185185,0.08247758232305144
53,hybrid,0.1,0.5,0.2,0.05,4.0189483220520836e-06,3.1674999798429513e-06,2.2300168271185554e-06,9.374831527243962e-07,6.370327711404125e-06,9.657514276709558e-07,4.253057106905542e-07,0.41383211843339984,0.41137796436245405,-0.00036226927814436705,-1.6755607616432292e-06,0.41137853901181487,-0.00036169462878354874,-1.6711178838336267e-06,0.5222222222222223,0.08234804672811968
54,hybrid,0.1,0.5,0.2,0.05,3.996578339211606e-06,3.1486303069073517e-06,2.214442815233616e-06,9.341874916737357e-07,6.3448866706484335e-06,9.610009373450394e-07,4.251835554080522e-07,0.413197044862278,0.4107331497880324,-0.0003651773856330198,-1.6810759023927555e-06,0.4107341476233768,-0.0003641795502886125,-1.6746431278365334e-06,0.5259259259259259,0.08221966543473308
55,hybrid,0.1,0.5,0.2,0.05,3.975327579522291e-06,3.1332642953049267e-06,2.1977294223296427e-06,9.355348729752837e-07,6.30042683076587e-06,9.538398241255482e-07,4.250527263133449e-07,0.41265995161271823,0.41009750209246154,-0.00036795373206799376,-1.68593429153202e-06,0.41009822691841313,-0.00036722890611640135,-1.6806538957552485e-06,0.5296296296296297,0.0820930911649059
56,hybrid,0.1,0.5,0.2,0.05,3.9551830344421486e-06,3.1151717875470305e-06,2.1839133303492336e-06,9.312584571977966e-07,6.286173540088184e-06,9.507355887211799e-07,4.2493550284127427e-07,0.4119906808605368,0.4094635216809547,-0.00037089946206175783,-1.6914769288654949e-06,0.40946466372221296,-0.00036975742080347374,-1.6842448600008525e-06,0.5333333333333333,0.08196688422860329
57,hybrid,0.1,0.5,0.2,0.05,3.929627912065016e-06,3.095286441461444e-06,2.1659970606254716e-06,9.292893808359732e-07,6.2442457443152294e-06,9.433815395289621e-07,4.2481176532513386e-07,0.4114313291749627,0.40883353170357545,-0.00037352908751669966,-1.6956935287400416e-06,0.40883452130409675,-0.0003725394869953935,-1.6892009022581307e-06,0.5370370370370371,0.08184141215821843
58,hybrid,0.1,0.5,0.2,0.05,3.912478171228555e-06,3.0826447940907905e-06,2.1540225868957865e-06,9.286222071950033e-07,6.2102501231303474e-06,9.378714553346991e-07,4.246814751557923e-07,0.4107534404956059,0.40820576463117775,-0.000377042896106905,-1.7035963258905029e-06,0.40820706574294585,-0.0003757417843388011,-1.695718239723762e-06,0.5370370370370371,0.08171656150545693
59,hybrid,0.1,0.5,0.2,0.05,3.89012641909913e-06,3.0652952720161325e-06,2.1373638816835478e-06,9.27931390332585e-07,6.173297717594033e-06,9.313679699291712e-07,4.2455562675519996e-07,0.41011074187720303,0.4075745816123495,-0.00038031253183512526,-1.7105328787347452e-06,0.4075760280114017,-0.000378866132782929,-1.7020265008713673e-06,0.5407407407407407,0.08159097882883692
60,hybrid,0.1,0.5,0.2,0.05,3.87250052598814e-06,3.0509054261969566e-06,2.1244643796343538e-06,9.264410465626025e-07,6.149224557814851e-06,9.272529095901976e-07,4.2444124183316983e-07,0.40941380031408253,0.4069537306083265,-0.00038318730740577456,-1.7155733699211284e-06,0.4069549894844655,-0.0003819284312667759,-1.7079206354705435e-06,0.5444444444444444,0.08146738358314645
61,hybrid,0.1,0.5,0.2,0.05,3.855388613909523e-06,3.0363386568618028e-06,2.112659373090869e-06,9.236792837709335e-07,6.130392403490951e-06,9.239731829016937e-07,4.243216023657478e-07,0.4089208948598134,0.4063376601333875,-0.00038678410168407895,-1.7237235773653122e-06,0.40633952017035996,-0.00038492406471163365,-1.713419952374879e-06,0.5481481481481482,0.08134488884701431
62,hybrid,0.1,0.5,0.2,0.05,3.8351360430489275e-06,3.021048480436987e-06,2.0983348029171687e-06,9.227136775198185e-07,6.093157321361036e-06,9.178077407202543e-07,4.24205646635708e-07,0.40828338851200136,0.40572209910439966,-0.0003893815733231887,-1.7277101669172217e-06,0.4057236241824798,-0.000387856495243033,-1.71895667704295e-06,0.5592592592592592,0.08122229613554456
63,hybrid,0.1,0.5,0.2,0.05,3.820838776137115e-06,3.009042756269556e-06,2.088860630629902e-06,9.201821256396546e-07,6.076618171111679e-06,9.146490163957637e-07,4.240879895447639e-07,0.40762819050227855,0.4051100167813447,-0.0003927539064212393,-1.734846142228448e-06,0.4051120566803732,-0.0003907140073927118,-1.7238662416794851e-06,0.5518518518518518,0.08110055413755318
64,hybrid,0.1,0.5,0.2,0.05,3.8008954877628727e-06,2.9941673724117227e-06,2.075068920438804e-06,9.190984519729183e-07,6.038472383198919e-06,9.084113674110042e-07,4.239720709811635e-07,0.4070290053689371,0.4045039160722891,-0.00039586111089995324,-1.7409454235994544e-06,0.4045058149417936,-0.0003939622413954291,-1.730630220159315e-06,0.5592592592592592,0.08097995543663782
65,hybrid,0.1,0.5,0.2,0.05,3.7823640201473324e-06,2.9802811558080686e-06,2.0611813602546537e-06,9.190997955534145e-07,6.003100255836771e-06,9.029043179814687e-07,4.2383950318585826e-07,0.40651412648611424,0.403899939401632,-0.0003992503356174959,-1.7482370236225554e-06,0.40390173124354944,-0.0003974584937000425,-1.7384178381227061e-06,0.5666666666666667,0.0808598379474499
66,hybrid,0.1,0.5,0.2,0.05,3.763962824547655e-06,2.9641170168930654e-06,2.04858473650655e-06,9.155322803865151e-07,5.987596820417479e-06,8.994950163496581e-07,4.2374244685821186e-07,0.4058855028390004,0.4032968559996294,-0.0004017264964675249,-1.7517540004619242e-06,0.4032983248084492,-0.0004002576876477315,-1.7434317377178286e-06,0.5666666666666667,0.08073971649921938
67,hybrid,0.1,0.5,0.2,0.05,3.75311320056391e-06,2.9573579121115166e-06,2.041623042307294e-06,9.157348698042226e-07,5.955943605951856e-06,8.94900940364516e-07,4.2361479568609716e-07,0.4052558477564271,0.40269607224234566,-0.0004053848175953889,-1.760181155224756e-06,0.4026976275657639,-0.00040382949417716585,-1.751471679704874e-06,0.5666666666666667,0.0806202914119882
68,hybrid,0.1,0.5,0.2,0.05,3.7380463940222664e-06,2.9453018153565898e-06,2.0303905242108346e-06,9.14911291145755e-07,5.933054992697471e-06,8.913200971222777e-07,4.235011994294766e-07,0.4047729011754889,0.402103541015568,-0.00040911132000504,-1.7688047356024833e-06,0.4021051434282003,-0.0004075089073727334,-1.759886674920682e-06,0.5740740740740741,0.0805025304671146
69,hybrid,0.1,0.5,0.2,0.05,3.7212671765962555e-06,2.9310105550424565e-06,2.0188168045107664e-06,9.121937505316907e-07,5.91508200330211e-06,8.878932755999276e-07,4.233953220720445e-07,0.4042346141596747,0.4015104123397954,-0.0004124889438549273,-1.7761260190695197e-06,0.40151219911753033,-0.00041070216611999166,-1.7664140411840113e-06,0.5888888888888889,0.08038458025673006
