mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,1,0.0,0.0002613965144245317,1.0,0.9999999575562665,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,2,0.0,0.0002594963127543067,1.0,0.9999999560830408,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,3,0.0,0.00029029994823565904,1.0,0.9999999438221856,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,4,0.0,0.00032598297401897284,1.0,0.9999999285709261,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,5,0.0,0.00034530588875123305,1.0,0.9999999198169774,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,6,0.0,0.00035405944528854854,1.0,0.9999999160230596,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,7,0.0,0.00034210256382267534,1.0,0.9999999223466196,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,8,0.0,0.0003177042450254922,1.0,0.9999999340976139,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,9,0.0,0.000287683764289876,1.0,0.9999999474795764,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,10,0.0,0.00025926797486304,1.0,0.9999999592919877,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,11,0.0,0.0002371869843309505,1.0,0.9999999679020636,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,12,0.0,0.00021998098243964162,1.0,0.9999999741204946,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,13,0.0,0.00020841388003651345,1.0,0.9999999782292146,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,14,0.0,0.00019717297062442474,1.0,0.9999999817361376,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,15,0.0,0.0001893135273340261,1.0,0.9999999842291281,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,16,0.0,0.00017569659294930487,1.0,0.9999999870638037,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,17,0.0,0.00016411166502302017,1.0,0.9999999895250322,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,18,0.0,0.00015300760522390155,1.0,0.9999999914933598,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,19,0.0,0.00014503894268100295,1.0,0.9999999927996418,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,20,0.0,0.00013796796842482822,1.0,0.9999999939326744,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,21,0.0,0.00013057030064099871,1.0,0.9999999950201651,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,22,0.0,0.0001269996908772652,1.0,0.9999999954548364,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,23,0.0,0.00012029236450633711,1.0,0.999999996371694,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,24,0.0,0.00011753963515549301,1.0,0.99999999672457,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,25,0.0,0.00011422990051066547,1.0,0.9999999970494787,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,26,0.0,0.00011149629219534601,1.0,0.9999999973635976,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,27,0.0,0.00010997569976907067,1.0,0.9999999975445331,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,28,0.0,0.00010827561191673113,1.0,0.9999999977681957,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,29,0.0,0.00010651079458376907,1.0,0.9999999979569901,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,30,0.0,0.00010562068229318317,1.0,0.9999999980025412,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,31,0.0,0.00010503128159711759,1.0,0.9999999982408466,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,32,0.0,0.00010542851165641187,1.0,0.9999999980917463,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,33,0.0,0.00010412773729182547,1.0,0.9999999983486804,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,34,0.0,0.00010473062759865648,1.0,0.9999999982734046,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,35,0.0,0.00010674575302435875,1.0,0.9999999981215926,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,36,0.0,0.00010687176894790811,1.0,0.9999999981451552,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,37,0.0,0.00010810174850643084,1.0,0.9999999980689485,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,38,0.0,0.00010784680165397745,1.0,0.9999999982036301,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,39,0.0,0.00010912634189961757,1.0,0.9999999981209147,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,40,0.0,0.00010999521154390264,1.0,0.9999999981350916,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,41,0.0,0.00010976885846797132,1.0,0.9999999981515358,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,42,0.0,0.00011319523986291497,1.0,0.9999999978449473,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,43,0.0,0.00011393119774178467,1.0,0.9999999978778602,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,44,0.0,0.00011452803179153033,1.0,0.9999999977893388,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,45,0.0,0.0001154734097781881,1.0,0.999999997802673,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,46,0.0,0.00011674698144725079,1.0,0.9999999977370309,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,47,0.0,0.00011816867590878639,1.0,0.9999999976623222,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,48,0.0,0.00012080673422520107,1.0,0.9999999973248604,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,49,0.0,0.00012097327728050912,1.0,0.9999999973669137,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,50,0.0,0.00012281043813278477,1.0,0.9999999972266005,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,51,0.0,0.00012354800152132665,1.0,0.9999999971038485,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,52,0.0,0.00012648902370748907,1.0,0.9999999968885416,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,53,0.0,0.00012698216289051852,1.0,0.9999999968632407,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,54,0.0,0.00012815203145498524,1.0,0.99999999659994,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,55,0.0,0.00013177718721366628,1.0,0.9999999961170882,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,56,0.0,0.00013225404160255462,1.0,0.9999999961287183,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,57,0.0,0.00013480600340249677,1.0,0.9999999958113663,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,58,0.0,0.0001353143737814176,1.0,0.9999999957290908,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,59,0.0,0.0001390106731107888,1.0,0.9999999950766574,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,1,60,0.0,0.00013957931329382692,1.0,0.9999999950392124,0.0
