epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_continuation_target_blend_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_mean_predictor_semigroup_defect_norm,train_mean_corrected_semigroup_defect_norm,train_mean_first_projection_short_leg_correction_norm,train_mean_first_projection_continuation_correction_norm,train_mean_second_projection_short_leg_correction_norm,train_mean_second_projection_continuation_correction_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
1,warmup,0.0,1.0,0.0,0.0,4.493656037904779e-06,4.493656037904779e-06,2.4738491371164604e-06,2.0198069007883185e-06,6.762819587502695e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495335591577503,0.48319073473143526,-9.264746652459799e-05,-4.722473462792599e-07,0.48318405820170673,-9.932399625312005e-05,-5.051966721226619e-07,0.1037037037037037,0.09665667643959197
2,warmup,0.0,1.0,0.0,0.0,4.389957985811562e-06,4.389957985811562e-06,2.4474825741230954e-06,1.9424754116884674e-06,6.816827356115794e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47573674806048283,0.4679802991513115,-9.820800283799613e-05,-5.079184827166006e-07,0.4679739151923832,-0.00010459196176632046,-5.404195986554274e-07,0.1,0.0936157014308299
3,warmup,0.0,1.0,0.0,0.0,4.3101318234686984e-06,4.3101318234686984e-06,2.422277034151459e-06,1.88785478931724e-06,6.858573364562639e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46309054979151343,0.4579608781238024,-0.00010485075275640243,-5.478411410232817e-07,0.45795478655559124,-0.00011094232096753309,-5.793707302127868e-07,0.1,0.09161314577531175
4,transition,0.011731042782619834,0.9413447860869009,0.023462085565239668,0.1,4.363309225657874e-06,4.248928331315251e-06,2.3975906413159534e-06,1.8513376899992973e-06,6.90386941565364e-06,3.745608058133421e-06,8.460713977682472e-09,3.339130686196911e-08,0.004051515197816375,3.548155389220847e-05,0.00030586940844820517,0.001648858057121181,0.0,0.0,0.0,0.0,0.0,0.0,0.45473042987823187,0.45122409468878155,-0.0001106775625885903,-5.82402877298446e-07,0.4512180619295939,-0.00011671032177623664,-6.138813498206828e-07,0.11481481481481481,0.09026695445027404
5,transition,0.08826895721738015,0.5586552139130994,0.1765379144347603,0.1,5.043912319787075e-06,4.205350778283229e-06,2.374621919596562e-06,1.8307288586866667e-06,6.8972025179574855e-06,1.5894037506984865e-06,1.683393471714093e-07,2.2975266752665096e-07,0.0008871087502081454,7.919750435292933e-06,0.0004261789459134191,0.002135698670209862,0.0,0.0,0.0,0.0,0.0,0.0,0.44899412455824983,0.4464509233465961,-0.00011702971297172793,-6.187679535921565e-07,0.44644502299236316,-0.00012293006720465183,-6.49646745597371e-07,0.13333333333333333,0.08931359061191356
6,transition,0.1,0.5,0.2,0.1,5.064415407257928e-06,4.156698369615303e-06,2.349035110453665e-06,1.8076632591616383e-06,6.897416815477224e-06,1.3127188868162942e-06,1.729496811804292e-07,2.1797535609490322e-07,0.0007271091243974591,6.502801020337898e-06,0.0003854300479069051,0.001929475373510631,0.0,0.0,0.0,0.0,0.0,0.0,0.44477216783404516,0.4429073656506434,-0.00012337069841744652,-6.542836797496102e-07,0.44290161939712364,-0.00012911695193723594,-6.843327712348119e-07,0.14814814814814814,0.08860614726981217
7,hybrid,0.1,0.5,0.2,0.1,5.01383615684355e-06,4.110378663011652e-06,2.321637068517492e-06,1.7887415944941597e-06,6.865169092239711e-06,1.3056677459979393e-06,1.7285540152678604e-07,2.169405846079271e-07,0.0007249033650528886,6.489315921625388e-06,0.00038424204286772947,0.0019235463981882414,0.0,0.0,0.0,0.0,0.0,0.0,0.44156766204662085,0.44013637212943196,-0.00012922193181119646,-6.864283698091475e-07,0.4401307771920188,-0.00013481686922434122,-7.156003587611135e-07,0.15925925925925927,0.08805311881224863
8,hybrid,0.1,0.5,0.2,0.1,4.969344741306821e-06,4.070565738541056e-06,2.29811096750582e-06,1.772454771035237e-06,6.829333384011628e-06,1.2984517840515493e-06,1.7276110673544439e-07,2.1584566436460132e-07,0.0007229098556433476,6.482043894134151e-06,0.00038307941104881975,0.0019179370919011549,0.0,0.0,0.0,0.0,0.0,0.0,0.439061993328049,0.4378530729109936,-0.0001349771738617389,-7.172543318343608e-07,0.4378476295292615,-0.00014042055559387867,-7.45507699821278e-07,0.17777777777777778,0.08759761001697107
9,hybrid,0.1,0.5,0.2,0.1,4.922718843509834e-06,4.030177437471121e-06,2.2722923522653128e-06,1.757885085205808e-06,6.782000962214359e-06,1.2885438504320667e-06,1.7266222591502855e-07,2.1434130981727772e-07,0.0007202075083893979,6.464974180571731e-06,0.0003816621290799654,0.0019109356528337839,0.0,0.0,0.0,0.0,0.0,0.0,0.43690405397568155,0.435878263150115,-0.00014018524642939179,-7.444713778898514e-07,0.4358729312482717,-0.00014551714827271134,-7.72002858859998e-07,0.2074074074074074,0.08720368967930889
10,hybrid,0.1,0.5,0.2,0.1,4.872428046213157e-06,3.987566928834517e-06,2.24689871582365e-06,1.740668213010867e-06,6.7234731296953526e-06,1.276654772561123e-06,1.725655134484247e-07,2.1251380440910558e-07,0.0007171038120934932,6.448429378106522e-06,0.0003799941280810423,0.0019028028433401363,0.0,0.0,0.0,0.0,0.0,0.0,0.4348912958500425,0.4340927893882518,-0.0001452308038127903,-7.701498647436967e-07,0.4340875638565804,-0.00015045633548416149,-7.969798549773864e-07,0.24074074074074073,0.08684760403841292
