epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
11,hybrid,0.1,0.5,0.2,0.1,4.850731021086055e-06,3.954762998120222e-06,2.2226666104247588e-06,1.7320963876954634e-06,6.668050482529161e-06,1.2651986552755797e-06,1.724651450185792e-07,2.2916297471291596e-07,0.0007254462222023243,6.530232909867911e-06,0.0020434324551738487,0.4330846864882564,0.43243823799036385,-0.00015036375540761204,-7.957117726794735e-07,0.4324331514988342,-0.00015545024693724985,-8.216505435764169e-07,0.26296296296296295,0.0865177203491543
12,hybrid,0.1,0.5,0.2,0.1,4.8083851796954176e-06,3.920117854969966e-06,2.2011560368091638e-06,1.7189618181608022e-06,6.611174437123908e-06,1.2536077166433374e-06,1.7236455430961282e-07,2.2714988101306078e-07,0.0007225802008641832,6.517207244427198e-06,0.0020356601615144623,0.4315686944191186,0.4308801245209591,-0.00015468960615733218,-8.163049565235755e-07,0.43087505273941584,-0.00015976138770057435,-8.420213910216882e-07,0.2777777777777778,0.08620696282542328
13,hybrid,0.1,0.5,0.2,0.1,4.761320527565302e-06,3.88164123569073e-06,2.17846453801985e-06,1.70317669767088e-06,6.547490414428155e-06,1.2406728954726218e-06,1.722661640579845e-07,2.2493025043175612e-07,0.0007190378190355053,6.4972560192621705e-06,0.002026135420868283,0.4299780497511816,0.42938128388481545,-0.00015936886879819312,-8.382189954064931e-07,0.429376309461128,-0.00016434329248565804,-8.632719977574421e-07,0.3111111111111111,0.08590813055072273
14,hybrid,0.1,0.5,0.2,0.1,4.718200150629274e-06,3.8473709769727965e-06,2.1567598602656887e-06,1.690611116707107e-06,6.482179521416388e-06,1.2272872167792405e-06,1.7216482751828473e-07,2.226112215148392e-07,0.00071562360315253,6.475676850594035e-06,0.002016837342663483,0.42845616642015916,0.4279238192642107,-0.00016395607787866862,-8.589963853818192e-07,0.4279189306171616,-0.0001688447249277858,-8.834686208288804e-07,0.3296296296296296,0.08561755506841787
15,hybrid,0.1,0.5,0.2,0.1,4.6773564976851806e-06,3.815326711832259e-06,2.138352330661828e-06,1.6769743811704297e-06,6.416715994720394e-06,1.2144554779603343e-06,1.720630134780914e-07,2.203581863808827e-07,0.0007125641055247639,6.464709877023408e-06,0.002008823478522526,0.42704405321527494,0.42651062431991943,-0.00016850101833876252,-8.790449704780144e-07,0.42650578613489926,-0.00017333920335893538,-9.030976867309523e-07,0.35555555555555557,0.08533582506765164
16,hybrid,0.1,0.5,0.2,0.1,4.640381940198181e-06,3.786364223849165e-06,2.1185302665011704e-06,1.667833957347994e-06,6.357461684720565e-06,1.2024775850675755e-06,1.7196544215840539e-07,2.182715478769598e-07,0.0007095925089054508,6.453582233741628e-06,0.0020008196193906664,0.42560185179307064,0.4251220554175244,-0.00017318551822892436,-8.993142955591212e-07,0.4251173104247569,-0.00017793051099640467,-9.227427340087523e-07,0.36666666666666664,0.08505904818715067
17,hybrid,0.1,0.5,0.2,0.1,4.597173806930861e-06,3.7517309879347007e-06,2.0978494893857074e-06,1.6538814985489938e-06,6.293897639752933e-06,1.1896277401018225e-06,1.7186811088735038e-07,2.1605305502086713e-07,0.0007061549149085415,6.434907238479347e-06,0.00199158586402362,0.4241987185426819,0.4237609425322653,-0.0001781878872390008,-9.206989506853997e-07,0.4237563477168738,-0.00018278270263050178,-9.432019987748517e-07,0.37037037037037035,0.08478782608390087
18,hybrid,0.1,0.5,0.2,0.1,4.559709162147639e-06,3.722833735058344e-06,2.078367506158818e-06,1.6444662288995257e-06,6.230673358659654e-06,1.1768362728026552e-06,1.7177318828486457e-07,2.1380809122332991e-07,0.0007031059139319312,6.4237031261913715e-06,0.001983330928653073,0.42272621628745155,0.4224188585609975,-0.00018275457564481679,-9.393859569756203e-07,0.42241431097584464,-0.00018730216079765327,-9.615017683733311e-07,0.37777777777777777,0.08452032262732846
19,hybrid,0.1,0.5,0.2,0.1,4.519885137392441e-06,3.6928946967394077e-06,2.060210871384046e-06,1.6326838253553618e-06,6.1573806881783385e-06,1.162330866145474e-06,1.7166558917861044e-07,2.1125237183519867e-07,0.0006996695116498737,6.40345036392332e-06,0.0019742210446387553,0.4214842740990455,0.4210976130810113,-0.00018758299715659899,-9.589474687246927e-07,0.4210931712702822,-0.00019202480788571563,-9.803793626896528e-07,0.3962962962962963,0.08425703921563359
20,hybrid,0.1,0.5,0.2,0.1,4.479668907780254e-06,3.6611964845517854e-06,2.0414807998715962e-06,1.6197156846801887e-06,6.094155088566567e-06,1.1498120886710295e-06,1.7157066249334906e-07,2.0905691437181178e-07,0.0006965691417440157,6.390016300115403e-06,0.0019660000303254816,0.4201533030596941,0.41979587193412965,-0.00019199305855216453,-9.759743638449619e-07,0.41979142983148054,-0.00019643516120126936,-9.972556645639324e-07,0.4148148148148148,0.08399757299853636
21,hybrid,0.1,0.5,0.2,0.1,4.442515056038239e-06,3.6320428328612344e-06,2.023728451133712e-06,1.608314381727522e-06,6.034887359222421e-06,1.1379031837635927e-06,1.714780937446424e-07,2.0698348725476174e-07,0.0006934949270860647,6.374672902450039e-06,0.001957774567391512,0.41871189975599304,0.4185085074885818,-0.00019679913206327448,-9.945687177886128e-07,0.4185041129397632,-0.00020119368088189482,-1.015455070112008e-06,0.43703703703703706,0.08374106132412902
22,hybrid,0.1,0.5,0.2,0.1,4.405040601784954e-06,3.602849992553084e-06,2.0080038090645077e-06,1.5948461834885761e-06,5.973349666339173e-06,1.1257969748640159e-06,1.7138439873510785e-07,2.0485564259795371e-07,0.0006904972304756292,6.3605803880753226e-06,0.0019498701394857492,0.4174706344438615,0.4172412006083204,-0.00020134875424421272,-1.0113752624813887e-06,0.41723680829683213,-0.00020574106573245654,-1.0321238569362763e-06,0.44814814814814813,0.08348850987251293
23,hybrid,0.1,0.5,0.2,0.1,4.370856163217003e-06,3.5769805674044004e-06,1.9917349733126234e-06,1.5852455940917776e-06,5.911456397318138e-06,1.1136456197858405e-06,1.7129048838033025e-07,2.0272995608078846e-07,0.000687384566420445,6.345171157343418e-06,0.0019417128251513454,0.416196684915186,0.4159881561399477,-0.0002063618446034865,-1.0300925452762471e-06,0.41598382273542794,-0.00021069524912326054,-1.0504144081392047e-06,0.44074074074074077,0.08323890359691025
24,hybrid,0.1,0.5,0.2,0.1,4.335142313090948e-06,3.5490027040939308e-06,1.9725026289329813e-06,1.5765000751609488e-06,5.854229859456227e-06,1.102280028613021e-06,1.7119858426440477e-07,2.007166230513965e-07,0.0006847082950356461,6.338632464786628e-06,0.0019345339509844652,0.4148434030620747,0.4147532923438553,-0.00021119938011482375,-1.0476900493370123e-06,0.41474902734405944,-0.00021546437991065703,-1.067531368669709e-06,0.44074074074074077,0.08299289834479402
25,hybrid,0.1,0.5,0.2,0.1,4.304836146313196e-06,3.525913063041608e-06,1.9581285736815923e-06,1.5677844893600157e-06,5.800660495771558e-06,1.0917713406909221e-06,1.7110387328839e-07,1.9885703369443213e-07,0.0006822057883139788,6.3281174675643395e-06,0.0019279611340265418,0.41360957071356913,0.4135311130258158,-0.00021624535552827728,-1.0659363266445998e-06,0.4135269477337173,-0.00022041064762678975,-1.085162741462566e-06,0.44074074074074077,0.08274947167626881
26,hybrid,0.1,0.5,0.2,0.1,4.271563465011033e-06,3.5003998825858717e-06,1.943327171979039e-06,1.5570727106068328e-06,5.743163944568296e-06,1.0803650778054164e-06,1.710117676561689e-07,1.9684718796833143e-07,0.0006793997687294176,6.312937389075542e-06,0.0019205058682009268,0.4123312942955003,0.41232547272939957,-0.0002211327078410763,-1.0830471808339498e-06,0.4123213479548435,-0.00022525748239715648,-1.1019503548416855e-06,0.45925925925925926,0.08250932108744813
27,hybrid,0.1,0.5,0.2,0.1,4.240471126012392e-06,3.477561950787831e-06,1.9286901851398567e-06,1.5488717656479746e-06,5.681853940057542e-06,1.0685184589586597e-06,1.7092004433090332e-07,1.947237812188063e-07,0.0006768099043913155,6.306640948181507e-06,0.001913760673821012,0.41104816884154805,0.4111326834897138,-0.00022585463945906659,-1.0990727340872916e-06,0.41112855728718906,-0.0002299808419838345,-1.1178610912930466e-06,0.46296296296296297,0.08227170762583458
28,hybrid,0.1,0.5,0.2,0.1,4.20998190649451e-06,3.453632410939737e-06,1.915636583520308e-06,1.5379958274194288e-06,5.632785774780407e-06,1.0591127737242293e-06,1.7083185523940085e-07,1.930709180767325e-07,0.0006743659520308019,6.295542218902874e-06,0.0019075006030297287,0.4098810478653302,0.4099579071316712,-0.00023067502100193593,-1.115108945134942e-06,0.4099537437799226,-0.00023483837275051211,-1.1339651177725695e-06,0.4703703703703704,0.08203771643053462
29,hybrid,0.1,0.5,0.2,0.1,4.183355841242622e-06,3.4347785163029245e-06,1.9004081459457625e-06,1.5343703703571626e-06,5.575017440583448e-06,1.047998623081025e-06,1.7073544750028784e-07,1.9107558088135215e-07,0.0006719369830752364,6.287760437842418e-06,0.0019012190245739987,0.408804740738714,0.40879542051700446,-0.0002360081029940675,-1.1334599925664482e-06,0.4087913303854487,-0.0002400982345498459,-1.1518361415111347e-06,0.4703703703703704,0.08180628572399971
30,hybrid,0.1,0.5,0.2,0.1,4.151142605446082e-06,3.4087894085295904e-06,1.8869420971330509e-06,1.5218473113965393e-06,5.528491709045398e-06,1.0389902913287006e-06,1.7065795746618096e-07,1.8950402601195144e-07,0.000669455500900648,6.282508825837435e-06,0.0018947745410466646,0.4075410183698479,0.4076534452983495,-0.00024131579100089562,-1.1513419444223925e-06,0.407649420760283,-0.00024534032906742276,-1.1692865484944342e-06,0.4740740740740741,0.08157895221787008
31,hybrid,0.1,0.5,0.2,0.1,4.121800716263413e-06,3.3869708628595804e-06,1.8741521732439068e-06,1.5128186896156732e-06,5.472544720862729e-06,1.0282043087797128e-06,1.7057097054011746e-07,1.8757538131756106e-07,0.0006669838671357993,6.272377602359508e-06,0.0018883765894777815,0.40631006866678404,0.4065192777791375,-0.00024655309685067683,-1.1685574838774069e-06,0.4065152842392445,-0.00025054663674367594,-1.1862603446479109e-06,0.4777777777777778,0.08135316617519764
32,hybrid,0.1,0.5,0.2,0.1,4.092564701108238e-06,3.3640810191899196e-06,1.8592744272441033e-06,1.5048065919458167e-06,5.425596940834674e-06,1.0189018932191163e-06,1.7048164530053853e-07,1.859239878348514e-07,0.0006647290096510472,6.262201565608996e-06,0.0018823645703571583,0.405284435569287,0.40539942130797973,-0.0002518467494053156,-1.1859258232259817e-06,0.40539546415888056,-0.0002558038985044919,-1.203333256415243e-06,0.4777777777777778,0.08113025361147701
33,hybrid,0.1,0.5,0.2,0.1,4.071947726057927e-06,3.3500906600209458e-06,1.8489552453089275e-06,1.5011354147120178e-06,5.375941130770083e-06,1.009702489266176e-06,1.7039550657898987e-07,1.8426295295997367e-07,0.0006627242950159476,6.261495834297169e-06,0.0018774117952340113,0.40409732162172196,0.40429030619621564,-0.0002572676775224325,-1.2035859411472952e-06,0.4042864052133147,-0.00026116866042336095,-1.2206225831995314e-06,0.4777777777777778,0.08090951477474762
34,hybrid,0.1,0.5,0.2,0.1,4.041919951128468e-06,3.326931229037383e-06,1.8361832189188226e-06,1.4907480101185605e-06,5.3247818566145365e-06,9.998941040620053e-07,1.7030993628383886e-07,1.8251053642963205e-07,0.0006604020564016952,6.251892976866538e-06,0.0018714165758782128,0.4030553988512035,0.40319481794639683,-0.0002626616193728837,-1.2208983197111443e-06,0.4031909684301086,-0.0002665111356611183,-1.2375919583087753e-06,0.48148148148148145,0.08069149591315394
35,hybrid,0.1,0.5,0.2,0.1,4.011354268961488e-06,3.3020807536254424e-06,1.8209998905163702e-06,1.4810808631090727e-06,5.2825560109376455e-06,9.91437981463645e-07,1.702291978433615e-07,1.8101791424228117e-07,0.000658240375194106,6.240445923468551e-06,0.001865606323203516,0.40181165075231373,0.4021103807816854,-0.0002678877108496236,-1.2373171598967225e-06,0.402106520012622,-0.0002717484799130143,-1.2539291511933458e-06,0.4925925925925926,0.080475653698507
36,hybrid,0.1,0.5,0.2,0.1,3.987781940371945e-06,3.284037547194844e-06,1.8098651663818176e-06,1.474172380813026e-06,5.2411212468299405e-06,9.83651998209495e-07,1.701516661040572e-07,1.7963226849410756e-07,0.0006562731617185222,6.236471006400812e-06,0.0018606287668495945,0.40064480769280486,0.40104177311465394,-0.0002732286966452002,-1.2539550314923076e-06,0.40103793790628217,-0.0002770639050169721,-1.2703553284157724e-06,0.5037037037037037,0.08026300036225983
37,hybrid,0.1,0.5,0.2,0.1,3.9663502432169275e-06,3.2690449386403613e-06,1.7988924171764725e-06,1.4701525214638888e-06,5.192894454450146e-06,9.747747127227554e-07,1.7006437697455733e-07,1.7801585913155207e-07,0.0006544251838300295,6.233614717687652e-06,0.0018561093666265532,0.399624478352128,0.3999861349074422,-0.0002788270815604621,-1.2715730385172268e-06,0.39998236731660847,-0.00028259467239422076,-1.2875711447117826e-06,0.5111111111111111,0.08005299239780053
38,hybrid,0.1,0.5,0.2,0.1,3.941593511212849e-06,3.250380653251056e-06,1.7891431304299771e-06,1.4612375228210793e-06,5.1474232625095716e-06,9.662344196531132e-07,1.699836938965954e-07,1.7647053171083533e-07,0.0006525431868752965,6.229447636281377e-06,0.001851357518066032,0.3985053847455615,0.398942138199808,-0.000283960930463234,-1.2868296952377536e-06,0.3989383202157202,-0.0002877789145510623,-1.3029884665730605e-06,0.5185185185185185,0.07984521982605425
39,hybrid,0.1,0.5,0.2,0.1,3.920130749195011e-06,3.2348279851681883e-06,1.7783897446194058e-06,1.4564382405487824e-06,5.103292066843777e-06,9.579717435597141e-07,1.6990006070463537e-07,1.7497355734244565e-07,0.0006507407236889394,6.225633107758764e-06,0.001846844841606637,0.39748369022034014,0.3979069013604269,-0.0002894917557818566,-1.3036935172275029e-06,0.3979031287475116,-0.0002932643686971437,-1.3195830264592834e-06,0.5222222222222223,0.07963927862324174
40,hybrid,0.1,0.5,0.2,0.1,3.897184594951038e-06,3.2165165754468934e-06,1.765771203839019e-06,1.4507453716078746e-06,5.068690264878539e-06,9.512392758510552e-07,1.6982672741952474e-07,1.7379899301628962e-07,0.000648777827020854,6.218595655153538e-06,0.0018417110817516877,0.39654403083638745,0.39689002160735937,-0.0002953903468727037,-1.3221480365291328e-06,0.39688638244262914,-0.0002990295116029329,-1.3373571988929862e-06,0.5370370370370371,0.07943708239084642
41,hybrid,0.1,0.5,0.2,0.1,3.875949341690158e-06,3.2007401739602326e-06,1.7564787411541078e-06,1.4442614328061246e-06,5.027929953242048e-06,9.437123590640136e-07,1.6974438052088814e-07,1.7241617240572027e-07,0.0006473214570440183,6.2195821032441646e-06,0.0018381420102770996,0.3955157313698182,0.39587857059490067,-0.0003011286606369179,-1.3396766090008913e-06,0.39587501227310773,-0.00030468698242985814,-1.3544472847208861e-06,0.5481481481481482,0.07923593985110752
42,hybrid,0.1,0.5,0.2,0.1,3.854725272512372e-06,3.184896851618309e-06,1.7464141707256869e-06,1.4384826808926212e-06,4.9874468705051474e-06,9.362753136496306e-07,1.6967004264350126e-07,1.7108373384354927e-07,0.0006454385259839512,6.215376046916331e-06,0.0018334867836916138,0.39442631145058776,0.3948839374039172,-0.00030707451635292315,-1.3579484526070145e-06,0.3948805249679586,-0.00031048695231150614,-1.3720138804021714e-06,0.5481481481481482,0.07903820238405403
43,hybrid,0.1,0.5,0.2,0.1,3.831400446048794e-06,3.1671746642534402e-06,1.738037675437208e-06,1.4291369888162322e-06,4.945459230637966e-06,9.285673185971468e-07,1.6958905952152179e-07,1.6967985873155635e-07,0.0006437966227239211,6.212008818068428e-06,0.0018294905171644185,0.3934460952684263,0.39390363507968745,-0.0003127377509951623,-1.374717923127174e-06,0.39390024463954554,-0.00031612819113707724,-1.3886216608992796e-06,0.562962962962963,0.07884327456613653
44,hybrid,0.1,0.5,0.2,0.1,3.8107479037868767e-06,3.1521283610920485e-06,1.7269717048827244e-06,1.4251566562093241e-06,4.9037609720915895e-06,9.206729495628349e-07,1.6950867589741894e-07,1.6824344548566943e-07,0.0006420843294611567,6.207670457868716e-06,0.0018251123995625981,0.3922673986001569,0.3929272647906103,-0.00031869443081017357,-1.3927691533736583e-06,0.3929240232437605,-0.0003219359776599484,-1.405945323567937e-06,0.5777777777777777,0.0786491918442841
45,hybrid,0.1,0.5,0.2,0.1,3.7873530843182815e-06,3.1333536764950107e-06,1.716993770316893e-06,1.4163599061781183e-06,4.869133829082806e-06,9.142744482161002e-07,1.6944119729658656e-07,1.6708602491499003e-07,0.0006406166376244647,6.207334572193551e-06,0.0018214841835545014,0.3914144907197243,0.39196596185527854,-0.0003240936074899725,-1.4082025684000125e-06,0.39196264948800214,-0.00032740597476638156,-1.4216122275047347e-06,0.5814814814814815,0.07845801109255371
46,hybrid,0.1,0.5,0.2,0.1,3.7705377388874814e-06,3.1209089309671567e-06,1.7087527684231843e-06,1.4121561625439733e-06,4.8361827761951375e-06,9.082741223553718e-07,1.6936538734326125e-07,1.6601053030081047e-07,0.0006390910175166412,6.203586963637533e-06,0.0018177655951114769,0.39043842556994274,0.3910140149309369,-0.00033010811606781765,-1.426118922010324e-06,0.39101080644039576,-0.0003333166066089577,-1.4390170216004895e-06,0.5962962962962963,0.07826882460940095
47,hybrid,0.1,0.5,0.2,0.1,3.7518614290040422e-06,3.107608606481694e-06,1.7000932606939412e-06,1.407515345787753e-06,4.7961305439134e-06,9.008041561713492e-07,1.692883975832543e-07,1.6463976813100792e-07,0.0006375435132381558,6.201674068632971e-06,0.0018138792281273829,0.3894654826324829,0.39007428491951973,-0.00033598726215683383,-1.4434122221313817e-06,0.39007114358368145,-0.00033912859799511974,-1.4559336236007441e-06,0.6111111111111112,0.07808205443633531
48,hybrid,0.1,0.5,0.2,0.1,3.730138722257198e-06,3.0911441464450855e-06,1.6904973065177113e-06,1.4006468399273738e-06,4.756524774694886e-06,8.938456296033038e-07,1.692147258009557e-07,1.6334209834262445e-07,0.000636314623787179,6.205582382959149e-06,0.0018111213506227426,0.38842625829697897,0.3891434370381706,-0.00034151493370565555,-1.4590260564094587e-06,0.3891402676192726,-0.0003446843526036525,-1.4716137446099708e-06,0.6111111111111112,0.07789699039437525
49,hybrid,0.1,0.5,0.2,0.1,3.7133290105340586e-06,3.0783969865079613e-06,1.6820304563255663e-06,1.396366530182395e-06,4.72605217624771e-06,8.881550709515464e-07,1.691422845943219e-07,1.6232680640132655e-07,0.000634814202291597,6.2028145433803475e-06,0.001807354928700535,0.3876137846915994,0.38822079604117393,-0.00034752311251196044,-1.4766674185300672e-06,0.3882177384089056,-0.00035058074478028223,-1.4887000630349771e-06,0.6148148148148148,0.07771366383073718
50,hybrid,0.1,0.5,0.2,0.1,3.6948099297298126e-06,3.064156606490186e-06,1.6733051155951e-06,1.390851490895086e-06,4.6940667714695226e-06,8.822242527341815e-07,1.6907328144452144e-07,1.6124664609267443e-07,0.0006334683735294859,6.199509131064361e-06,0.0018040072252740083,0.3866701346113299,0.3873043058541581,-0.00035342226848200653,-1.4936438155038734e-06,0.38730131842937604,-0.00035640969326405925,-1.5053548930813463e-06,0.6148148148148148,0.07753154562452802
51,hybrid,0.1,0.5,0.2,0.1,3.6751686121511298e-06,3.048606945266231e-06,1.6647384803834458e-06,1.3838684648827847e-06,4.66319078312162e-06,8.766436427245956e-07,1.6900732145244087e-07,1.602425885727365e-07,0.0006320580408950957,6.195761066384921e-06,0.0018005934095688236,0.3856936476283212,0.386405810801037,-0.0003593215635321889,-1.510387298923378e-06,0.38640287419161146,-0.0003622581729577079,-1.5218826022195958e-06,0.6222222222222222,0.07735302647291384
52,hybrid,0.1,0.5,0.2,0.1,3.6611643442620047e-06,3.0386366179460733e-06,1.6575234737058801e-06,1.3811131442401934e-06,4.632995741725515e-06,8.71183449638738e-07,1.6893562818700296e-07,1.5922815214337983e-07,0.0006310219197872426,6.201130410500743e-06,0.0017981156078914207,0.3848506381449478,0.385515616884957,-0.00036504517467850217,-1.5264289390008127e-06,0.3855126504728318,-0.00036801158680371815,-1.53800026393892e-06,0.6333333333333333,0.07717613241192711
53,hybrid,0.1,0.5,0.2,0.1,3.644251441409942e-06,3.0260392034263027e-06,1.650649125529593e-06,1.3753900778967098e-06,4.600550775319101e-06,8.654493568014561e-07,1.6886972173236258e-07,1.5815716045172874e-07,0.0006299928419611577,6.203664146044872e-06,0.0017957668017129474,0.3836970186998062,0.3846315694441081,-0.0003705993995998247,-1.5416373722263723e-06,0.38462849708251223,-0.0003736717611956819,-1.5536286057114867e-06,0.6333333333333333,0.07700043376874159
54,hybrid,0.1,0.5,0.2,0.1,3.6256816063984005e-06,3.011991424718443e-06,1.642516752994353e-06,1.3694746717240902e-06,4.566549479319289e-06,8.592610738262509e-07,1.6879293438410455e-07,1.5703523374802861e-07,0.0006284992298977363,6.198632937522637e-06,0.0017921290204030809,0.3830163885072874,0.3837588254906291,-0.0003766037793169752,-1.5586421364269048e-06,0.3837558035687417,-0.0003796257012043669,-1.570376657652659e-06,0.6370370370370371,0.07682708585398922
55,hybrid,0.1,0.5,0.2,0.1,3.612112373521163e-06,3.002233390850781e-06,1.6361823487793267e-06,1.3660510420714542e-06,4.537706306133711e-06,8.541935424069478e-07,1.687307900776941e-07,1.5610835205701034e-07,0.0006273319352807348,6.201171038406466e-06,0.0017894282667637595,0.3821265019159058,0.3828931867421835,-0.0003825366761751603,-1.5751625056902984e-06,0.3828901820134897,-0.00038554140486896094,-1.5868321776774975e-06,0.6370370370370371,0.07665514468367172
56,hybrid,0.1,0.5,0.2,0.1,3.5948467060435596e-06,2.9893912522911017e-06,1.6283436794885126e-06,1.3610475728025887e-06,4.504637612684067e-06,8.481804444885592e-07,1.6866075432152554e-07,1.5499169248405123e-07,0.0006261651785162956,6.201592453171243e-06,0.0017865974310579587,0.3812192368581547,0.3820400032326359,-0.00038846301004358263,-1.5917244728058623e-06,0.3820370148950967,-0.000391451347582783,-1.6032711182030067e-06,0.6370370370370371,0.0764856932485359
