epoch,beta_obj,alpha,train_total_loss,train_traj_loss,train_semi_loss,train_energy_drop_loss,train_fixed_point_loss,train_active_energy_drop_rate,train_mean_rollout_flow_norm_sq,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
11,0.0,0.5,6.784403075575654e-06,1.4724139517485797e-06,3.6761334660105475e-07,2.0388142603748507e-05,2.1495347288994724e-06,0.22934895833333332,2.1495347288994724e-06,0.44234369567208554,-0.0002903639291396698,-1.594515542585102e-06,0.44233912552869153,-0.0002949340725336702,-1.6187440780036629e-06,0.24814814814814815,0.08852681192024504
12,0.0,0.5,6.726600311205456e-06,1.454856156558556e-06,3.6750279735875965e-07,2.0223547179014805e-05,2.1585735989319888e-06,0.22296502976190474,2.1585735989319888e-06,0.4414916532714283,-0.00029063323698086396,-1.5946688419926668e-06,0.4414871942424463,-0.00029509226596285965,-1.6181328448522218e-06,0.26666666666666666,0.08835645730168183
13,0.0,0.5,6.749728084899653e-06,1.436098117622049e-06,3.6738245813974495e-07,2.0387985897669194e-05,2.1663349286030663e-06,0.2216964285714286,2.1663349286030663e-06,0.44064954431197995,-0.000291288640935472,-1.5962993326636664e-06,0.4406452914535479,-0.00029554149936750207,-1.618529295765173e-06,0.2777777777777778,0.08818816659058308
14,0.0,0.5,6.701062048694579e-06,1.4221935427641412e-06,3.6728299928100166e-07,2.0239301702759374e-05,2.1904308024059515e-06,0.21416294642857142,2.1904308024059515e-06,0.4398211640567025,-0.00029173284498185126,-1.5963705822437412e-06,0.43981712066457573,-0.0002957762371086359,-1.6173312097818857e-06,0.29259259259259257,0.08802257938033688
15,0.0,0.5,6.726057257285331e-06,1.404154126858566e-06,3.671655710925033e-07,2.0411767748994918e-05,2.1896119317803684e-06,0.21531250000000002,2.1896119317803684e-06,0.4389989303624257,-0.0002927545199328807,-1.598971186820452e-06,0.4389952483864758,-0.0002964364958827903,-1.6178810028968373e-06,0.3037037037037037,0.08785833697647172
16,0.0,0.5,6.705361991283387e-06,1.3885421829299895e-06,3.6706794146707685e-07,2.0389332930789678e-05,2.1948657565597806e-06,0.21001488095238097,2.1948657565597806e-06,0.4381828784785181,-0.0002928961513556927,-1.59646869682151e-06,0.4381793292262501,-0.00029644540362372407,-1.6145822065371195e-06,0.32592592592592595,0.08769515492597477
17,0.0,0.5,6.702496710620515e-06,1.3712770332487006e-06,3.6696261896230526e-07,2.0439958857356886e-05,2.2122996303259295e-06,0.2020796130952381,2.2122996303259295e-06,0.437373596184205,-0.0002934672895503754,-1.5957827999405513e-06,0.4373701915784714,-0.00029687189528398994,-1.6130443815349593e-06,0.3333333333333333,0.08753341269475108
18,0.0,0.5,6.694940581106249e-06,1.3566675973186798e-06,3.668533935047599e-07,2.0458102912078564e-05,2.2374725576792777e-06,0.19890625,2.2374725576792777e-06,0.43657505752566445,-0.0002942155292545712,-1.5955741652434947e-06,0.43657182253491583,-0.00029745052000318406,-1.6118521590451464e-06,0.34074074074074073,0.0873738546109838
19,0.0,0.5,6.703756918231211e-06,1.3405922382660678e-06,3.6676144103794784e-07,2.0555801536116873e-05,2.2421429593592468e-06,0.19613467261904763,2.2421429593592468e-06,0.43577767116898397,-0.00029472331397722984,-1.5938834165653065e-06,0.4357744036546019,-0.0002979908283592958,-1.6102659420122066e-06,0.34814814814814815,0.08721447889659224
20,0.0,0.5,6.744772897383714e-06,1.322877596515398e-06,3.6664554824087496e-07,2.0785031918294703e-05,2.256373212946392e-06,0.19565848214285714,2.2563732129463924e-06,0.43498228173531034,-0.0002961919580735106,-1.5967472219935116e-06,0.43497923607205286,-0.0002992376213309944,-1.6118921716635007e-06,0.3592592592592593,0.08705569473867678
21,0.0,0.5,6.691524028945314e-06,1.3117577245504186e-06,3.6656092499667687e-07,2.060530945471289e-05,2.2843894071667205e-06,0.1930580357142857,2.2843894071667205e-06,0.43419269259529614,-0.0002969391307360847,-1.5956775272297282e-06,0.43418987469803605,-0.00029975702799617254,-1.6095062664640716e-06,0.37037037037037035,0.08689792634520645
22,0.0,0.5,6.702665025926945e-06,1.2945601314012378e-06,3.664498640676783e-07,2.071482865536003e-05,2.29397730685699e-06,0.1919345238095238,2.29397730685699e-06,0.43340833250428973,-0.000297990334308329,-1.5958250685137686e-06,0.43340572703250513,-0.00030059580609292924,-1.6084560517010712e-06,0.37777777777777777,0.0867412645677196
23,0.0,0.5,6.63529384008642e-06,1.2805565418889146e-06,3.663470536996352e-07,2.0494344750145126e-05,2.3115111066122334e-06,0.19148437499999998,2.3115111066122334e-06,0.4326283973038359,-0.0002998819923295537,-1.599873040162268e-06,0.4326261495106549,-0.0003021297855105298,-1.610571194505221e-06,0.3925925925925926,0.08658565585923308
24,0.0,0.5,6.598264643186087e-06,1.265875885441876e-06,3.662539130540009e-07,2.0397179062931933e-05,2.330939920112275e-06,0.189921875,2.330939920112275e-06,0.43185773297595553,-0.0003011342285247909,-1.600331463566892e-06,0.43185538640950044,-0.00030348079497988234,-1.6115088109682342e-06,0.4,0.08643177344089606
25,0.0,0.5,6.579904367474812e-06,1.2522089469179289e-06,3.661451824058557e-07,2.0362655167101004e-05,2.37031628781632e-06,0.18797991071428571,2.37031628781632e-06,0.4310898550279266,-0.0003022602871354807,-1.6001249063244175e-06,0.4310875820193148,-0.00030453329574731125,-1.6108278993980508e-06,0.4111111111111111,0.08627842306301242
26,0.0,0.5,6.522209954961266e-06,1.2414285052767054e-06,3.660595871576174e-07,2.0163887351854376e-05,2.3980961172096747e-06,0.18617187500000001,2.3980961172096747e-06,0.4303313378218075,-0.0003034304063821436,-1.5998475436168277e-06,0.4303291886637083,-0.0003055795644813508,-1.6098246138093015e-06,0.4185185185185185,0.08612695364563794
27,0.0,0.5,6.500746366619117e-06,1.226896994214208e-06,3.659595889831149e-07,2.012709825211361e-05,2.4207480937650637e-06,0.18508556547619048,2.4207480937650633e-06,0.4295728008768452,-0.00030473378688028463,-1.6000941946179648e-06,0.4295708933005661,-0.00030664136315938784,-1.6087231924398547e-06,0.4222222222222222,0.0859755069327451
28,0.0,0.5,6.436424480663902e-06,1.2139557030993401e-06,3.6586598557761784e-07,1.9912586404897597e-05,2.4432217634016393e-06,0.18160714285714286,2.4432217634016393e-06,0.4288234497242473,-0.0003061224890795189,-1.6002869953287454e-06,0.4288213940754623,-0.0003081781378644899,-1.6096664666525814e-06,0.43333333333333335,0.08582591444266537
29,0.0,0.5,6.388948569635033e-06,1.2003874364591994e-06,3.657620382452356e-07,1.9763331261859523e-05,2.477283177109521e-06,0.1810342261904762,2.477283177109521e-06,0.4280715973396061,-0.00030828101504359884,-1.6043045622915583e-06,0.42806981387065934,-0.0003100644839903466,-1.6122464912537429e-06,0.4444444444444444,0.08567597567092994
30,0.0,0.5,6.326235558826114e-06,1.1899778158900562e-06,3.6567111746351887e-07,1.9542245515448385e-05,2.506963640739614e-06,0.17886160714285715,2.506963640739614e-06,0.4273251891613849,-0.00031000230529831807,-1.6059001281219234e-06,0.4273237708601956,-0.0003114206064876446,-1.6118988555032074e-06,0.4444444444444444,0.08552703829333665
31,0.0,0.5,6.250941917609794e-06,1.1774519600651834e-06,3.655790060208529e-07,1.9279038186461212e-05,2.5373041092930736e-06,0.1759188988095238,2.5373041092930736e-06,0.42658978580948503,-0.00031156975634133444,-1.6065375333683461e-06,0.426588202299749,-0.0003131532660773928,-1.6133615101376886e-06,0.44814814814814813,0.08538027111316528
32,0.0,0.5,6.1372655303899e-06,1.1670514665982377e-06,3.654907988041416e-07,1.885177864794711e-05,2.5726940180488493e-06,0.1766889880952381,2.5726940180488493e-06,0.42585877878533523,-0.0003133289992696131,-1.6080078096584668e-06,0.4258572531740885,-0.00031485461051633523,-1.6144992191447437e-06,0.45925925925925926,0.08523442155692097
33,0.0,0.5,6.111884654544028e-06,1.155001783978584e-06,3.653891032447414e-07,1.8785986613217008e-05,2.603862172611926e-06,0.17496651785714284,2.603862172611926e-06,0.42513318401279976,-0.00031551297734833117,-1.6113876588539331e-06,0.42513179692999203,-0.00031690006015605565,-1.617144442882468e-06,0.4740740740740741,0.08508973939802962
34,0.015625,0.5,5.962283092911143e-06,1.1447535859901287e-06,3.6530067051933e-07,1.8267533559233115e-05,2.6282506891696608e-06,0.17534598214285715,2.6282506891696608e-06,0.42440727464425976,-0.0003175580303985681,-1.614119571441468e-06,0.4244063037979883,-0.00031852887666999896,-1.617679546829135e-06,0.4740740740740741,0.08494496653493167
35,0.03125,0.5,5.885385453423797e-06,1.1355321941599409e-06,3.6521749289605365e-07,1.8024975991026647e-05,2.676815959216901e-06,0.17023065476190474,2.676815959216901e-06,0.42369571635756087,-0.00031972383825257245,-1.617170220921568e-06,0.42369493226064536,-0.0003205079351680795,-1.6197465435099391e-06,0.4703703703703704,0.08480308803916269
36,0.046875,0.5,5.8369416450078e-06,1.1231476027258458e-06,3.651202613817926e-07,1.791295083485521e-05,2.710888651936546e-06,0.1700111607142857,2.710888651936546e-06,0.4229826215853244,-0.00032171189253582533,-1.619282124082816e-06,0.42298193946654494,-0.00032239401131528567,-1.6213031659387408e-06,0.4703703703703704,0.08466086669557205
37,0.0625,0.5,5.742142937705156e-06,1.1135015057233279e-06,3.650297417821809e-07,1.7603781234419384e-05,2.7447560862330295e-06,0.16559151785714285,2.7447560862330295e-06,0.42227654596648245,-0.00032353847063010255,-1.6204601364895404e-06,0.4222758526549133,-0.00032423178219925797,-1.6225145186238115e-06,0.4703703703703704,0.08452001688742251
38,0.078125,0.5,5.61954536692794e-06,1.105050799156465e-06,3.649502032533221e-07,1.717695498533788e-05,2.7807618049193794e-06,0.16445684523809523,2.7807618049193794e-06,0.42156981639386853,-0.0003254310241107561,-1.6219010216567164e-06,0.4215693385615444,-0.00032590885643490886,-1.6228547342661992e-06,0.48148148148148145,0.08437904948359587
39,0.09375,0.5,5.5060341414235575e-06,1.0943979205663363e-06,3.648538950214887e-07,1.6787391397219472e-05,2.831831239471827e-06,0.16628720238095238,2.831831239471827e-06,0.42087428371421587,-0.0003275888004328209,-1.6244490265797092e-06,0.4208739210896596,-0.00032795142498909247,-1.6248289819508301e-06,0.48518518518518516,0.08424037450292973
40,0.109375,0.5,5.415271239581981e-06,1.086317046128597e-06,3.6477082524551385e-07,1.648358654767991e-05,2.869766744424932e-06,0.1635528273809524,2.869766744424932e-06,0.4201788407671333,-0.00032987507412124417,-1.627575149547078e-06,0.42017860638013554,-0.0003301094611189992,-1.627321907947865e-06,0.48518518518518516,0.0841017431682509
41,0.125,0.5,5.3344847351993176e-06,1.07732465227506e-06,3.646850925314172e-07,1.6220879057010767e-05,2.9102026363952175e-06,0.16238095238095238,2.9102026363952175e-06,0.4194864111232292,-0.0003321802805077434,-1.6307709184034107e-06,0.41948663844510115,-0.0003319529586358061,-1.6282057544845683e-06,0.4925925925925926,0.08396371828074739
42,0.140625,0.5,5.210145588455389e-06,1.0668978953764117e-06,3.645958334818891e-07,1.5790722708733746e-05,2.9432824334945787e-06,0.1591108630952381,2.9432824334945787e-06,0.41880076246067294,-0.0003350590078024518,-1.6366125397862096e-06,0.41880103296815513,-0.00033478850032026,-1.6338170659631627e-06,0.4962962962962963,0.08382716429369508
43,0.15625,0.5,5.090831659804841e-06,1.0603206025975845e-06,3.645128682256185e-07,1.5358612488889743e-05,2.9957789348044075e-06,0.15976934523809522,2.9957789348044075e-06,0.4181173157445405,-0.0003377081109736668,-1.6411580884531966e-06,0.41811786798255224,-0.00033715587296190286,-1.6370432323740318e-06,0.5,0.08369100477110282
44,0.171875,0.5,5.0081681587375155e-06,1.0530595212253867e-06,3.6442310265617827e-07,1.5077811324906899e-05,3.0401519072698667e-06,0.15699776785714287,3.0401519072698667e-06,0.41744031328462755,-0.00034048503315609047,-1.6462347582025464e-06,0.41744142728376066,-0.00033937103402298385,-1.6393846751980832e-06,0.5037037037037037,0.08355615966355673
45,0.1875,0.5,4.916315462200084e-06,1.0451861323933437e-06,3.643488684853356e-07,1.4758001863117968e-05,3.0928585100999958e-06,0.1545796130952381,3.0928585100999958e-06,0.4167744352670129,-0.0003423746241006942,-1.6472015220924904e-06,0.4167753613951918,-0.0003414484959218256,-1.6412660472250558e-06,0.5074074074074074,0.08342336197822271
46,0.203125,0.5,4.813810890154122e-06,1.0378248529112412e-06,3.642541931838929e-07,1.4393656178682224e-05,3.1439103282944205e-06,0.15466517857142856,3.1439103282944205e-06,0.4161089885292845,-0.0003450477661001705,-1.6517693253462412e-06,0.41611043295323863,-0.00034360334214605937,-1.6433013471731919e-06,0.5111111111111111,0.08329080725907693
47,0.21875,0.5,4.70776588082782e-06,1.0294909812020102e-06,3.6418752453090024e-07,1.4025214429080464e-05,3.1750642350249848e-06,0.15338541666666666,3.1750642350249848e-06,0.4154472515634882,-0.0003470230793067297,-1.6530133378042287e-06,0.41544821408101146,-0.00034606056178349,-1.6469026113253129e-06,0.5185185185185185,0.083158854928559
48,0.234375,0.5,4.531383768877823e-06,1.0219894488481635e-06,3.6409302175228694e-07,1.3362115151542932e-05,3.2306000724452186e-06,0.1474516369047619,3.2306000724452186e-06,0.4147868167803167,-0.0003498956892620808,-1.65848691787801e-06,0.4147881232414924,-0.00034858922808639337,-1.6507119620548353e-06,0.5185185185185185,0.08302734249391575
49,0.25,0.5,4.450965645756229e-06,1.0150371872818971e-06,3.6401556214346736e-07,1.3086215416848855e-05,3.2713001054672587e-06,0.14575520833333333,3.2713001054672587e-06,0.41413081311168465,-0.0003526861914502355,-1.6634708654719125e-06,0.4141322755356421,-0.00035122376749280315,-1.654970695209564e-06,0.5185185185185185,0.08289669986062698
50,0.265625,0.5,4.337723706569154e-06,1.0095345099625282e-06,3.639396795844008e-07,1.2663414045037356e-05,3.3382181216647706e-06,0.14389880952380954,3.3382181216647706e-06,0.413485802172378,-0.00035519238949527354,-1.666953202263588e-06,0.4134873947089925,-0.00035359985288080376,-1.6578759381838176e-06,0.5148148148148148,0.08276819891237466
51,0.28125,0.5,4.274320495918238e-06,1.0020255124931158e-06,3.638515396650839e-07,1.2451538749798357e-05,3.388967258334173e-06,0.13908854166666668,3.388967258334173e-06,0.4128395698742458,-0.00035799947551579114,-1.6718196313961382e-06,0.4128415788003718,-0.00035599054938978414,-1.6608302999046305e-06,0.5148148148148148,0.08263951386995232
52,0.296875,0.5,4.1844054396158675e-06,9.951822114474671e-07,3.6377105804820857e-07,1.2132546308719527e-05,3.4353683715392367e-06,0.13786830357142857,3.4353683715392367e-06,0.4121963862469527,-0.00036101492894552445,-1.6776657646178376e-06,0.4121985367981236,-0.00035886437777460367,-1.6660796377137351e-06,0.5185185185185185,0.08251148023517965
53,0.3125,0.5,4.096421475721008e-06,9.8761623152212e-07,3.636869147430162e-07,1.182606624799451e-05,3.4726659369373088e-06,0.13551339285714287,3.4726659369373088e-06,0.41155556096160606,-0.00036391855910805626,-1.6829744837094397e-06,0.4115575768946358,-0.00036190262607832535,-1.67206091616917e-06,0.5222222222222223,0.08238389590414283
54,0.328125,0.5,3.933737775221236e-06,9.828589858338304e-07,3.6361272837611514e-07,1.1203799871203517e-05,3.531189998148394e-06,0.1272842261904762,3.531189998148394e-06,0.41092196952874455,-0.0003667135012503375,-1.687893153566486e-06,0.4109244767830988,-0.0003642062468960927,-1.6747118258352391e-06,0.5296296296296297,0.08225773660599899
55,0.34375,0.5,3.876185959186792e-06,9.75859565272353e-07,3.635297090021511e-07,1.1007194241577602e-05,3.590162216129209e-06,0.12302455357142857,3.590162216129209e-06,0.4102975021656118,-0.00036955595231957794,-1.6929747921871246e-06,0.41029977307087895,-0.0003672850470524125,-1.6808103525169115e-06,0.5333333333333333,0.08213341162358627
56,0.359375,0.5,3.7856076898871193e-06,9.725643089290902e-07,3.63457394103306e-07,1.0669016383146275e-05,3.6468708268697737e-06,0.12203497023809524,3.6468708268697737e-06,0.40967600710605745,-0.0003723356167716352,-1.6976720953594223e-06,0.4096787636278925,-0.0003695790949365674,-1.6832830100629392e-06,0.5370370370370371,0.08200966854456582
57,0.375,0.5,3.7246925442809534e-06,9.650688361692453e-07,3.633791833492333e-07,1.046793285935297e-05,3.682741130809707e-06,0.11877604166666667,3.682741130809707e-06,0.4090577228034753,-0.000374994104432147,-1.701987349676142e-06,0.4090603632288347,-0.0003723536790727344,-1.6882141105118873e-06,0.5333333333333333,0.08188654338158148
58,0.390625,0.5,3.5846490666728816e-06,9.597178388440347e-07,3.6329549856531387e-07,9.930619902438875e-06,3.752537288905034e-06,0.11434523809523808,3.752537288905034e-06,0.40844225721283245,-0.0003785317617650552,-1.7098952208145996e-06,0.40844528561406884,-0.00037550336052866173,-1.6944363320824183e-06,0.5333333333333333,0.0817641577949195
59,0.40625,0.5,3.522472310096325e-06,9.52781255335367e-07,3.6321421306055403e-07,9.720022889434854e-06,3.7919694332638654e-06,0.10965773809523809,3.7919694332638654e-06,0.40782340898552905,-0.000381835470923797,-1.7168799422431161e-06,0.40782665035733506,-0.0003785940991177794,-1.7005308657048438e-06,0.5370370370370371,0.08164104889129056
60,0.421875,0.5,3.4621548725920407e-06,9.487236587695037e-07,3.6314172685419754e-07,9.500702142639934e-06,3.852980556893232e-06,0.10753348214285714,3.852980556893232e-06,0.40721564692839285,-0.0003847458714105745,-1.7219913836610562e-06,0.40721874229710203,-0.00038165050270139167,-1.7063533315681055e-06,0.5444444444444444,0.08152007855996068
61,0.4375,0.5,3.378933753152637e-06,9.453717718456248e-07,3.630649067246627e-07,9.189308357401514e-06,3.909941454470549e-06,0.10649553571428572,3.909941454470549e-06,0.40661401597701213,-0.000388232680820888,-1.7295365849659503e-06,0.4066178126110834,-0.0003844360467496477,-1.7108506971030477e-06,0.5407407407407407,0.08140044973156661
62,0.453125,0.5,3.3255604342915295e-06,9.387797477871903e-07,3.629894076235642e-07,9.000032449794552e-06,3.976775719423447e-06,0.10236979166666667,3.976775719423447e-06,0.4060124416226894,-0.0003908394533546633,-1.7335041400864666e-06,0.40601593327700064,-0.00038734779904342487,-1.716279984728512e-06,0.5555555555555556,0.08128065621520882
63,0.46875,0.5,3.2478273493763753e-06,9.354780599593355e-07,3.629122130203366e-07,8.71039348016752e-06,4.0314116012781505e-06,0.10236979166666667,4.0314116012781505e-06,0.4054160495549143,-0.0003940204289564764,-1.7396838137559228e-06,0.40542014844585894,-0.00038992153801181706,-1.7198767925679541e-06,0.5518518518518518,0.08116201399677415
64,0.484375,0.5,3.173632836004248e-06,9.291375595988655e-07,3.62836573218744e-07,8.436866541874258e-06,4.095806812146887e-06,0.10055059523809524,4.095806812146887e-06,0.40482503831913097,-0.0003971651571611501,-1.745865570013306e-06,0.40482904490527133,-0.00039315857102079077,-1.7265572561209305e-06,0.5592592592592592,0.08104444069525843
65,0.5,0.5,3.0832971679597237e-06,9.234732016764854e-07,3.6274614046492444e-07,8.099020110117659e-06,4.154324693596036e-06,0.10019717261904762,4.154324693596036e-06,0.4042361048469756,-0.0004006818838669379,-1.753594546517875e-06,0.4042400624317534,-0.0003967242990891018,-1.7345738546897945e-06,0.5703703703703704,0.0809273573461685
66,0.515625,0.5,3.0827754621039005e-06,9.194541191502405e-07,3.626840761557042e-07,8.119229701865545e-06,4.205984709063313e-06,0.09747395833333333,4.205984709063313e-06,0.4036488789162346,-0.00040313245138223763,-1.7569311404327177e-06,0.40365254832454245,-0.0003994630430743662,-1.7393069713306567e-06,0.5740740740740741,0.08081040227352336
67,0.53125,0.5,2.9713570015807785e-06,9.148765691799302e-07,3.6259626257121093e-07,7.689250627556967e-06,4.275666883974887e-06,0.09590029761904761,4.275666883974887e-06,0.4030640583281523,-0.0004068749494559043,-1.7655746083292958e-06,0.4030679026866258,-0.00040303059098240057,-1.7472258083203068e-06,0.5740740740740741,0.08069418665552164
68,0.546875,0.5,2.8807544673221373e-06,9.112571019011303e-07,3.6251912325774825e-07,7.345942039115612e-06,4.331029377127038e-06,0.09034598214285713,4.331029377127038e-06,0.4024885860907799,-0.0004106914299825126,-1.7744415554099254e-06,0.4024925571697914,-0.0004067203509710571,-1.7555897706268524e-06,0.5777777777777777,0.08057985550415249
69,0.5625,0.5,2.8555832614229887e-06,9.072794339246666e-07,3.624479648035912e-07,7.266998970999978e-06,4.38021786128933e-06,0.08969866071428571,4.38021786128933e-06,0.4019133340923862,-0.0004139847023507115,-1.7812566284388927e-06,0.40191757770281056,-0.0004097410919263744,-1.7612819694091378e-06,0.5851851851851851,0.08046546375894738
70,0.578125,0.5,2.7948910304734008e-06,9.02911343928143e-07,3.6236537232308116e-07,7.037732509849831e-06,4.450496989169766e-06,0.08640252976190477,4.450496989169766e-06,0.4013446819438053,-0.00041735127435804653,-1.7883052168404258e-06,0.4013494666803435,-0.0004125665378198473,-1.7660042113197658e-06,0.5851851851851851,0.08035240664363266
71,0.59375,0.5,2.740124419112326e-06,8.988798789095869e-07,3.622976880395633e-07,6.83117230212151e-06,4.520471405014377e-06,0.08293526785714286,4.520471405014377e-06,0.4007836265476541,-0.00042044501713445204,-1.794245422226165e-06,0.40078825399414875,-0.0004158175706397982,-1.7727516893598278e-06,0.5814814814814815,0.08024081431295771
72,0.609375,0.5,2.682425500345165e-06,8.946699416861689e-07,3.6221032928578287e-07,6.616258782926136e-06,4.5815843923394785e-06,0.07724702380952381,4.5815843923394785e-06,0.40021899369946556,-0.0004242773818748935,-1.8030526785806642e-06,0.40022383895217273,-0.00041943212916772943,-1.780819369793748e-06,0.5814814814814815,0.0801286542162681
73,0.625,0.5,2.6419203774796013e-06,8.907974609967276e-07,3.621335027700101e-07,6.469045266245916e-06,4.642765738130931e-06,0.0780282738095238,4.642765738130931e-06,0.3996650832199707,-0.00042719837523857995,-1.8083726718185963e-06,0.3996701334702383,-0.0004221481249709891,-1.7852411964620245e-06,0.5703703703703704,0.08001845631904185
74,0.640625,0.5,2.6157062788682083e-06,8.875868089219119e-07,3.62057678856343e-07,6.377079938233228e-06,4.70516584336244e-06,0.0749516369047619,4.70516584336244e-06,0.39911176187693675,-0.00043082971914754076,-1.8163558824357416e-06,0.3991173753417565,-0.0004252162543277871,-1.7910241663900367e-06,0.5814814814814815,0.07990851831921686
75,0.65625,0.5,2.570389438649757e-06,8.831128315187238e-07,3.6197948265458276e-07,6.208921740942428e-06,4.770399320875187e-06,0.07429315476190476,4.770399320875187e-06,0.39855650804287496,-0.00043459595749578694,-1.8250612551559534e-06,0.3985620290366716,-0.00042907496369914977,-1.8002207834542797e-06,0.5814814814814815,0.07979822080007415
76,0.671875,0.5,2.5144214985012926e-06,8.803839002235215e-07,3.6189313191617667e-07,5.999129219038417e-06,4.826162784746642e-06,0.06839657738095238,4.826162784746642e-06,0.39801653083674443,-0.0004377985029309639,-1.831564029047795e-06,0.398022160424971,-0.00043216891470437835,-1.8060640414083824e-06,0.5777777777777777,0.07969086586793507
77,0.6875,0.5,2.468623136485568e-06,8.760968569548657e-07,3.618257172233959e-07,5.8223812927647215e-06,4.904923649049074e-06,0.07242559523809525,4.904923649049074e-06,0.39746828688584607,-0.00044158019615664346,-1.8402381982294473e-06,0.3974737632539647,-0.0004361038280379925,-1.8156210677513812e-06,0.5851851851851851,0.07958197341640054
78,0.703125,0.5,2.4169513665889732e-06,8.729973813110668e-07,3.617414863224625e-07,5.627505788886802e-06,4.9655433922006824e-06,0.06726190476190477,4.9655433922006824e-06,0.39692269027588917,-0.00044511499093108364,-1.8478081936445742e-06,0.39692837867455527,-0.0004394265922649798,-1.8226421091534022e-06,0.5888888888888889,0.07947356105336405
79,0.71875,0.5,2.3800149050930367e-06,8.695829348057651e-07,3.6166426668404384e-07,5.492042403778373e-06,5.024879120551654e-06,0.06218377976190477,5.024879120551655e-06,0.39637976463730334,-0.00044931786094676296,-1.8580554998228176e-06,0.3963857226982071,-0.00044335980004300835,-1.831842278820627e-06,0.6037037037037037,0.07936581649965002
