epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_continuation_target_blend_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
444,hybrid,0.1,0.5,0.2,0.1,2.7064874657604247e-06,2.3366266307057682e-06,1.4510617136086502e-06,8.855649170971181e-07,2.892500078516238e-06,5.834259817156026e-07,1.5845723347860914e-07,8.061082720303245e-08,0.0005831423761494039,9.366990234399881e-06,0.0009720504618320365,0.0012855618851482329,0.26017996357621287,0.2686723477698111,-0.0022833587392078747,-7.081575998926109e-06,0.26868432923103963,-0.002271377277979325,-7.0490725444169455e-06,0.774074074074074,0.05419114130180379
445,hybrid,0.1,0.5,0.2,0.1,2.70603211126772e-06,2.336092671198374e-06,1.450432851080779e-06,8.85659820117595e-07,2.8931999939876023e-06,5.836742275065095e-07,1.584279804343788e-07,8.06194406705861e-08,0.00058331201152779,9.398123454911528e-06,0.0009724750636644144,0.0012860799790247392,0.25990585647133957,0.26858965323177125,-0.0022869174617313193,-7.092835522230063e-06,0.268601999314147,-0.00227457137935555,-7.059459643385109e-06,0.774074074074074,0.05417531413870051
446,hybrid,0.1,0.5,0.2,0.1,2.706225864059248e-06,2.3361847568816846e-06,1.4506574664275132e-06,8.855272904541714e-07,2.893991396198398e-06,5.837046646282659e-07,1.5842519500832208e-07,8.064196755772383e-08,0.0005832049818293713,9.389594460716767e-06,0.0009722070553992756,0.0012857285262803926,0.26006964502277397,0.26850289679592076,-0.002290519212323594,-7.104532667776063e-06,0.26851543674535144,-0.002277979262892915,-7.07063083302316e-06,0.774074074074074,0.05415868320164886
447,hybrid,0.1,0.5,0.2,0.1,2.7073817133782855e-06,2.3374935034620276e-06,1.4520749756176607e-06,8.854185278443671e-07,2.892821408121975e-06,5.833770269580803e-07,1.5840562627646535e-07,8.06060691040601e-08,0.0005830015724924911,9.380061876770323e-06,0.0009719363303221397,0.0012853500738595188,0.2597241816777289,0.268421401190646,-0.002293564430364048,-7.1144988324623295e-06,0.26843393712156827,-0.002281028499441784,-7.080452927587166e-06,0.774074074074074,0.054142993124202
448,hybrid,0.1,0.5,0.2,0.1,2.7057461792215246e-06,2.3362856592492277e-06,1.450624931826796e-06,8.85660727422432e-07,2.889231413443019e-06,5.830359122365597e-07,1.583874060976101e-07,8.053737862799523e-08,0.0005832326427313056,9.387462043661854e-06,0.0009721803324905067,0.0012857737760005774,0.25966713400024466,0.2683299783730344,-0.0022973881416831765,-7.126995298932992e-06,0.2683426209319709,-0.002284745582746661,-7.0928506967687715e-06,0.774074074074074,0.05412547330294352
449,hybrid,0.1,0.5,0.2,0.1,2.7047212505543787e-06,2.3345516363321576e-06,1.4501876706933656e-06,8.843639656387919e-07,2.895127860779041e-06,5.837705296622986e-07,1.5838685476680628e-07,8.065682814431678e-08,0.0005830122577034746,9.396676126269834e-06,0.0009719726827558718,0.0012853598221062937,0.2597617259560317,0.2682340978522258,-0.0023003958886216314,-7.137117139924113e-06,0.2682463598428457,-0.0022881338980016985,-7.103901627676114e-06,0.774074074074074,0.05410689874816948
450,hybrid,0.1,0.5,0.2,0.1,2.7069979350319407e-06,2.337007780593122e-06,1.4499408020938592e-06,8.870669784992628e-07,2.8937203923610632e-06,5.837794448609223e-07,1.5834964817922927e-07,8.061811520271244e-08,0.0005833386085196394,9.406765718018557e-06,0.0009726223928768974,0.00128621405042285,0.25982947661578026,0.26813845923097096,-0.0023033704163559765,-7.146997717184128e-06,0.2681507645052996,-0.0022910651420273154,-7.113445081715296e-06,0.774074074074074,0.054088365929465386
451,hybrid,0.1,0.5,0.2,0.1,2.707098554004888e-06,2.3373168754761168e-06,1.4507012157276456e-06,8.866156597484708e-07,2.891868671668712e-06,5.83400609591795e-07,1.5833801390731373e-07,8.05948113619007e-08,0.0005831260079618508,9.404826922750806e-06,0.0009719991922821711,0.0012854878632123966,0.2598013695395069,0.2680441973377475,-0.0023065668840441256,-7.157522286347457e-06,0.26805637461219406,-0.002294389609597547,-7.124211322902382e-06,0.774074074074074,0.05407015284435832
452,hybrid,0.1,0.5,0.2,0.1,2.702756569381699e-06,2.3328310187283687e-06,1.4483973632574627e-06,8.844336554709062e-07,2.8931854272475503e-06,5.830909324968775e-07,1.5833534485418503e-07,8.060700792857472e-08,0.0005824109601228653,9.40574436695948e-06,0.0009709241278957507,0.0012839751026787144,0.2593536826107375,0.26795715720373814,-0.002310257312249653,-7.169627303354889e-06,0.2679692306446856,-0.0022981838713022062,-7.1366826605401106e-06,0.774074074074074,0.05405348290319756
453,hybrid,0.1,0.5,0.2,0.1,2.703958290806959e-06,2.334212833492069e-06,1.4502981059040426e-06,8.839147275880264e-07,2.8916757112405703e-06,5.832644631464896e-07,1.583040289606609e-07,8.057788619083318e-08,0.0005829670680706753,9.433661551161006e-06,0.0009718564925580908,0.0012852529887138104,0.25933022726774585,0.2678734781779849,-0.0023139504946156353,-7.181532098050718e-06,0.26788574457923087,-0.0023016840933696714,-7.148073574950284e-06,0.774074074074074,0.05403748573452011
454,hybrid,0.1,0.5,0.2,0.1,2.703023480772643e-06,2.3335123285114267e-06,1.4509910503486609e-06,8.825212781627661e-07,2.8899162679093753e-06,5.829142859109024e-07,1.5828034879606158e-07,8.051952547027834e-08,0.0005828950254526844,9.427047143181567e-06,0.0009719141260035542,0.0012852833047970601,0.2590360800237471,0.2677798041485597,-0.002316748527743384,-7.190832678015098e-06,0.26779172037562377,-0.0023048323006792937,-7.15824087670514e-06,0.774074074074074,0.054019310535260615
455,hybrid,0.1,0.5,0.2,0.1,2.7031926924221608e-06,2.333437113710195e-06,1.4502427322283788e-06,8.831943814818159e-07,2.8919138400401244e-06,5.828946276199133e-07,1.5827995009589058e-07,8.056419470795336e-08,0.0005823739687976984,9.422115790706712e-06,0.0009710156663409882,0.0012840542696356475,0.2590268933637545,0.267700296390736,-0.002319895627467039,-7.201260801601209e-06,0.26771200833714254,-0.002308183681060505,-7.16913364307199e-06,0.774074074074074,0.05400403840364061
456,hybrid,0.1,0.5,0.2,0.1,2.702789955920046e-06,2.3331377966954666e-06,1.450121403304375e-06,8.830163933910918e-07,2.8910062075556796e-06,5.829981653618785e-07,1.5824990035060847e-07,8.055153846901138e-08,0.0005827085665309962,9.438782563803496e-06,0.0009714963682496339,0.0012847418009264374,0.2589903712173803,0.2676131091165078,-0.0023232632285308252,-7.212176690349456e-06,0.2676249768503797,-0.002311395494658919,-7.179596672363597e-06,0.774074074074074,0.05398727446900772
457,hybrid,0.1,0.5,0.2,0.1,2.702742922685044e-06,2.333197309118197e-06,1.4496251992009553e-06,8.835721099172416e-07,2.8900979676884934e-06,5.828504823404877e-07,1.5823693389549365e-07,8.053581679799752e-08,0.0005827271699645675,9.444919184127983e-06,0.0009714560779606586,0.0012847198326337802,0.2588812861668949,0.2675343706519716,-0.0023269819422868654,-7.2241429927202144e-06,0.26754639498682886,-0.002314957607429613,-7.191129974597958e-06,0.774074074074074,0.0539722705188517
458,hybrid,0.1,0.5,0.2,0.1,2.7036423607855e-06,2.333995710669411e-06,1.451419857113138e-06,8.825758535562727e-07,2.890998353566741e-06,5.830990842280423e-07,1.582091627579025e-07,8.054681475941467e-08,0.0005828354797365346,9.460439476882997e-06,0.0009717722496654048,0.0012850866591084976,0.2587756911845012,0.2674576580031344,-0.002330510323830026,-7.23551414703481e-06,0.2674699689560205,-0.002318199370943963,-7.201742041524446e-06,0.774074074074074,0.05395763366539289
459,hybrid,0.1,0.5,0.2,0.1,2.7039043574149357e-06,2.333798959163952e-06,1.4500269148994822e-06,8.837720442644694e-07,2.8947577851090494e-06,5.835900129595513e-07,1.5820700727191617e-07,8.062961974007902e-08,0.0005827884627963167,9.462078458966205e-06,0.0009716986011002904,0.0012849273120170775,0.2589451386588438,0.2673617461841275,-0.002333954406314287,-7.247104444023898e-06,0.2673740519184419,-0.0023216486719999097,-7.213297481039097e-06,0.774074074074074,0.053939140118088355
460,hybrid,0.1,0.5,0.2,0.1,2.701462716019803e-06,2.332228697813867e-06,1.4491507360588678e-06,8.830779617549995e-07,2.8876575426389075e-06,5.82400423212326e-07,1.581849202119984e-07,8.046826394204488e-08,0.0005825852848946299,9.455307852406924e-06,0.00097129399327949,0.0012845020071404277,0.25864410438194957,0.26728328370888715,-0.002337531978616636,-7.25857403763709e-06,0.2672958815281353,-0.0023249341593684636,-7.223937211671004e-06,0.774074074074074,0.05392416313750076
461,hybrid,0.1,0.5,0.2,0.1,2.702343036954928e-06,2.33299524275273e-06,1.450369053525968e-06,8.826261892267621e-07,2.8886367261068458e-06,5.82827616171771e-07,1.5814491921645722e-07,8.048412159151376e-08,0.0005829415756751306,9.470755637299535e-06,0.0009720270291705164,0.0012854177400059633,0.2585150593566912,0.2671960454965028,-0.0023403003653136856,-7.267463776283473e-06,0.2672085597911331,-0.0023277860706833464,-7.233172138727362e-06,0.7777777777777778,0.05390726917236329
462,hybrid,0.1,0.5,0.2,0.1,2.702100911883819e-06,2.3321525808671295e-06,1.4511248693106672e-06,8.810277115564625e-07,2.8935819029719647e-06,5.831677475544288e-07,1.5815920471728685e-07,8.059014071949295e-08,0.00058240271484242,9.463015256328673e-06,0.0009711317134154477,0.001284138474491404,0.2583642132413074,0.267109416510555,-0.002343415411256655,-7.278139612340345e-06,0.2671214991627839,-0.002331332759027749,-7.244941695612223e-06,0.7777777777777778,0.05389056638436233
463,hybrid,0.1,0.5,0.2,0.1,2.7016985529554715e-06,2.331859094844485e-06,1.4512195146046285e-06,8.806395802398567e-07,2.8925938745016384e-06,5.830809218366694e-07,1.5814839508849075e-07,8.05800706608221e-08,0.0005824154389941943,9.477964579540422e-06,0.000971027684597401,0.0012840650011990019,0.2583671738574841,0.2670273199078334,-0.002346888319905649,-7.289624579140744e-06,0.26703954011239206,-0.002334668115346994,-7.25596734134663e-06,0.7777777777777778,0.05387484164554781
464,hybrid,0.1,0.5,0.2,0.1,2.7028690081130164e-06,2.3331763212179068e-06,1.4516084644486011e-06,8.815678567693056e-07,2.8914754696104753e-06,5.833279451518991e-07,1.5810668332136694e-07,8.054513993406203e-08,0.000583016399574199,9.509168920904847e-06,0.0009722257461384758,0.001285629859096756,0.25823138261782747,0.2669546039450364,-0.002349948026576454,-7.2992352013903725e-06,0.2669669714151873,-0.0023375805564255225,-7.265371930659237e-06,0.7777777777777778,0.05386091039432257
465,hybrid,0.1,0.5,0.2,0.1,2.699778086244799e-06,2.330723389748011e-06,1.4510496609288907e-06,8.796737288191202e-07,2.8862703599399228e-06,5.821298987749397e-07,1.5809580868060924e-07,8.042766050279562e-08,0.0005824649328495395,9.490968288033618e-06,0.000971167005265934,0.0012843031662536637,0.25780327724349844,0.26687298931959547,-0.0023532072870837695,-7.309811772940149e-06,0.26688513792579543,-0.0023410586808838008,-7.276601662247113e-06,0.7777777777777778,0.05384523932133584
466,hybrid,0.1,0.5,0.2,0.1,2.699974897935564e-06,2.330160829659721e-06,1.4512609955617612e-06,8.788998340979602e-07,2.8924903686650365e-06,5.828826153353142e-07,1.5809924998315167e-07,8.056503140933856e-08,0.0005822074711910638,9.497347110343802e-06,0.0009707496726865459,0.001283650976379278,0.25790553071473055,0.26679098050986794,-0.0023568422098166897,-7.321996355749661e-06,0.26680295593028325,-0.0023448667894013786,-7.289184293500549e-06,0.7777777777777778,0.05382956454393692
467,hybrid,0.1,0.5,0.2,0.1,2.7008415677353205e-06,2.331341738342954e-06,1.4504077339815216e-06,8.809340043614321e-07,2.889943584781333e-06,5.82829297233501e-07,1.58064985309238e-07,8.050547091423384e-08,0.0005826143161310065,9.524117183740138e-06,0.0009715281865318069,0.0012847095585277943,0.2578008309192239,0.26671255422061574,-0.0023604465363736282,-7.333652521123064e-06,0.26672478088568363,-0.0023482198713057345,-7.300295146557491e-06,0.7777777777777778,0.05381460015139788
468,hybrid,0.1,0.5,0.2,0.1,2.7012745017684046e-06,2.332126312094653e-06,1.4511301659271367e-06,8.809961461675171e-07,2.887096663054707e-06,5.822974082859608e-07,1.580376013027193e-07,8.043852336828021e-08,0.0005825182355580542,9.507491025937464e-06,0.0009713044876327421,0.001284456556339943,0.2577488813697156,0.2666327554037179,-0.0023639813679648403,-7.345417759558465e-06,0.2666451577857747,-0.0023515789859080427,-7.311563213038027e-06,0.7777777777777778,0.05379934735433655
469,hybrid,0.1,0.5,0.2,0.1,2.699296277582716e-06,2.3299633007120845e-06,1.450534890039456e-06,8.794284106726291e-07,2.8886668348220554e-06,5.823872489052281e-07,1.580252648085444e-07,8.046629338842521e-08,0.0005822426477075854,9.51692796126697e-06,0.0009709379937967442,0.0012839071832265456,0.25750258563030276,0.26655200312171007,-0.0023672688810765785,-7.356317026830164e-06,0.266564382193547,-0.0023548898092396464,-7.3225033134675455e-06,0.7777777777777778,0.05378385440055733
470,hybrid,0.1,0.5,0.2,0.1,2.6995958246959003e-06,2.3303277362938664e-06,1.4501509448621597e-06,8.801767914317063e-07,2.8880707838429303e-06,5.82449506370065e-07,1.580122828996239e-07,8.046101001774141e-08,0.0005824300418999075,9.521754614306894e-06,0.0009711448735268196,0.001284232563084148,0.25765795672971664,0.2664725025354039,-0.0023704629284942436,-7.366878566651149e-06,0.2664849051726216,-0.0023580602912765536,-7.332864034883548e-06,0.7777777777777778,0.053768593092779635
471,hybrid,0.1,0.5,0.2,0.1,2.6987632713669992e-06,2.329932827836691e-06,1.4508653028694603e-06,8.790675249672302e-07,2.8845002387525963e-06,5.8178707181417e-07,1.5798842198031185e-07,8.038041965504916e-08,0.0005822720632685485,9.523847355590845e-06,0.0009708400230492822,0.001283877515282958,0.2574198496740988,0.2663921265008103,-0.002373632111872803,-7.377156076129486e-06,0.26640454796597346,-0.0023612106467096328,-7.343081562271952e-06,0.7777777777777778,0.05375315172253662
472,hybrid,0.1,0.5,0.2,0.1,2.7008413827469065e-06,2.331333202063117e-06,1.4520885382950186e-06,8.792446637680984e-07,2.8901043313482676e-06,5.827753323645259e-07,1.579616121399244e-07,8.049774754896239e-08,0.0005824877496474844,9.553137213771549e-06,0.0009713751447913048,0.0012844628751770225,0.25732766133392226,0.26630471150306606,-0.0023770845146658948,-7.388571989498183e-06,0.26631741680355214,-0.0023643792141798126,-7.353674282737483e-06,0.7777777777777778,0.05373635920354639
473,hybrid,0.1,0.5,0.2,0.1,2.697677379367838e-06,2.3284832700334924e-06,1.4505508585463513e-06,8.77932411487141e-07,2.8875519115469968e-06,5.821143589861959e-07,1.579604907080773e-07,8.043891817964571e-08,0.0005820638154010965,9.531719915325918e-06,0.0009705778051964313,0.0012834476692080011,0.25720353785167666,0.26622942593698623,-0.0023800725393581246,-7.398357112133199e-06,0.26624199362857215,-0.002367504847772206,-7.3637975580411255e-06,0.7777777777777778,0.053721899695268874
474,hybrid,0.1,0.5,0.2,0.1,2.6983736977893047e-06,2.3289724687664214e-06,1.4495945256917748e-06,8.793779430746465e-07,2.889227304838745e-06,5.825598033382293e-07,1.5795793309278863e-07,8.04784985390086e-08,0.0005823042292517879,9.554593187438378e-06,0.0009710428853732481,0.0012840298228408615,0.2573207214340017,0.2661452001005641,-0.002383232866193352,-7.408859376393595e-06,0.2661575170228285,-0.0023709159439289085,-7.3750325499106865e-06,0.7777777777777778,0.05370568659335148
475,hybrid,0.1,0.5,0.2,0.1,2.6955000053211006e-06,2.326767981075463e-06,1.4485677416357137e-06,8.782002394397494e-07,2.883764975948777e-06,5.815123877931244e-07,1.5792661685678464e-07,8.035552665076018e-08,0.0005819555888420914,9.531553993637196e-06,0.0009703219168487638,0.0012831766610446986,0.25703213010740306,0.26605785625528183,-0.0023866896380499436,-7.420468345684995e-06,0.26607023055776735,-0.0023743153355644253,-7.386546791380471e-06,0.7777777777777778,0.05368890917866636
476,hybrid,0.1,0.5,0.2,0.1,2.69781456883707e-06,2.3286630829900163e-06,1.4492986331637328e-06,8.793644498262835e-07,2.8872519447771295e-06,5.822084145215679e-07,1.579010615676689e-07,8.042629136934078e-08,0.0005822109220833933,9.55849057851154e-06,0.0009709063570955154,0.0012838594954262222,0.2570738958605564,0.26597093351313966,-0.002389788916675406,-7.430713046763888e-06,0.26598328013246825,-0.0023774422973468212,-7.396882076927676e-06,0.7777777777777778,0.05367214448596302
477,hybrid,0.1,0.5,0.2,0.1,2.697298597568179e-06,2.328161629130477e-06,1.4503958486289602e-06,8.777657805015166e-07,2.887160047711173e-06,5.823067700289913e-07,1.578793059860916e-07,8.042096366658449e-08,0.0005823807710977302,9.564974394490699e-06,0.0009712361362173617,0.001284282998336745,0.25671004602994174,0.2658946504203432,-0.0023926636167324045,-7.439996176747464e-06,0.2659069439143503,-0.002380370122725295,-7.406307928822255e-06,0.7777777777777778,0.053657462807415124
478,hybrid,0.1,0.5,0.2,0.1,2.6957300652035356e-06,2.3271531689157687e-06,1.4506636082908144e-06,8.764895606249542e-07,2.8826449963924586e-06,5.814481130502854e-07,1.578585492138551e-07,8.031239664852144e-08,0.0005822067791949983,9.566375685207857e-06,0.0009709291973332718,0.0012839279621005473,0.25644193032129786,0.2658089754914831,-0.002395588793950576,-7.4495666278497595e-06,0.26582127290517965,-0.0023832913802540046,-7.415914462119942e-06,0.7777777777777778,0.05364091285708673
479,hybrid,0.1,0.5,0.2,0.1,2.697806329130522e-06,2.328494981929977e-06,1.450610957052967e-06,8.778840248770099e-07,2.888563271629434e-06,5.823850963448715e-07,1.5786250149409764e-07,8.045502003760163e-08,0.000582140094579677,9.589481906590929e-06,0.0009707921527948755,0.0012836801946242273,0.25669381651482664,0.2657327053530259,-0.0023990091915966905,-7.46083532119008e-06,0.26574482733634486,-0.0023868872082777326,-7.4278387836652e-06,0.7777777777777778,0.05362634290892452
480,hybrid,0.1,0.5,0.2,0.1,2.6968431352032443e-06,2.328031987176351e-06,1.4506635896019843e-06,8.773683975743667e-07,2.8844332181554516e-06,5.81504415747542e-07,1.5784938022083462e-07,8.036782621134758e-08,0.0005818161986881345,9.571087189767252e-06,0.0009700659419577668,0.0012828086133596342,0.256596654555488,0.2656657357183757,-0.0024025834992505435,-7.472603630758346e-06,0.26567797272793914,-0.002390346489687112,-7.439155346880143e-06,0.7777777777777778,0.05361366384352525
481,hybrid,0.1,0.5,0.2,0.1,2.696366664338583e-06,2.3272762139444165e-06,1.4503839138196934e-06,8.76892300124723e-07,2.886812516391394e-06,5.823201430241933e-07,1.5781187925791978e-07,8.040919875502733e-08,0.0005824417623090108,9.597126161893554e-06,0.0009713679999337366,0.0012844443538218154,0.2564191542667501,0.26559023188320213,-0.0024059255377680833,-7.4833707586859826e-06,0.2656027308067598,-0.0023934266142104366,-7.449352466590829e-06,0.7777777777777778,0.05359923148419404
482,hybrid,0.1,0.5,0.2,0.1,2.6954049250286386e-06,2.3263608952887396e-06,1.447985562508177e-06,8.783753327805627e-07,2.8864740846780984e-06,5.818419090170871e-07,1.5781360654349836e-07,8.039662127208917e-08,0.000581834615612746,9.595782169174068e-06,0.0009703188901768473,0.0012830489857434475,0.25664164194235795,0.2654969601994125,-0.002409297822393519,-7.494816316337477e-06,0.26550952438966713,-0.002396733632138881,-7.460508491742893e-06,0.7814814814814814,0.0535812516043612
483,hybrid,0.1,0.5,0.2,0.1,2.6937963488991588e-06,2.3248384099552775e-06,1.4484520235682866e-06,8.763863863869906e-07,2.885901558984717e-06,5.816282652048822e-07,1.5777077880955918e-07,8.036778304541013e-08,0.0005816959775796956,9.598221121397722e-06,0.0009702086091220872,0.0012828549490685862,0.25623272957115006,0.2654166677242165,-0.0024122668536670777,-7.504660122177598e-06,0.2654292824098669,-0.002399652168016686,-7.4702074263490814e-06,0.7777777777777778,0.05356578691557672
484,hybrid,0.1,0.5,0.2,0.1,2.695367236845198e-06,2.3261117173489493e-06,1.4504569955187758e-06,8.756547218301734e-07,2.888278461256155e-06,5.81930285241244e-07,1.5778542953513646e-07,8.042767337063373e-08,0.0005815999254840212,9.601095393950304e-06,0.0009700213177296837,0.0012825822044507363,0.25637104040053604,0.26534921198444467,-0.002415380275046286,-7.514883542193858e-06,0.26536160109573453,-0.0024029911637564183,-7.4810579811886895e-06,0.7777777777777778,0.05355291845189819
485,hybrid,0.1,0.5,0.2,0.1,2.6947728084730337e-06,2.3260341577545653e-06,1.450592966580651e-06,8.754411911739143e-07,2.8840071212896977e-06,5.814678773578396e-07,1.577579525097335e-07,8.033793858949789e-08,0.0005817973034398544,9.610668372386744e-06,0.0009702648319750174,0.0012829930314264852,0.2558100712669558,0.265270772991239,-0.0024187603753551556,-7.526188292756816e-06,0.2652830763472618,-0.0024064570193323975,-7.49256981133603e-06,0.7814814814814814,0.05353790667331884
486,hybrid,0.1,0.5,0.2,0.1,2.6973256955605877e-06,2.328259956157036e-06,1.450034784073384e-06,8.782251720836516e-07,2.886684081544177e-06,5.823066263820712e-07,1.5772427418502834e-07,8.039733124913409e-08,0.0005823754540560836,9.634767325050716e-06,0.0009713048158647332,0.0012843283570673296,0.25617442662067796,0.265187456440602,-0.002422009225212296,-7.537015459256982e-06,0.2652000919051797,-0.0024093737606346033,-7.502341626259125e-06,0.7814814814814814,0.053521893133162864
487,hybrid,0.1,0.5,0.2,0.1,2.693058662760842e-06,2.3246193514237385e-06,1.4495504128423416e-06,8.75068938581397e-07,2.881464103419843e-06,5.812191867898697e-07,1.5772768493946763e-07,8.029290099511962e-08,0.0005818715536335072,9.615792955362546e-06,0.0009702259204921576,0.0012830283769448697,0.2559110291030361,0.2651022851030715,-0.002425243838631963,-7.547834118699459e-06,0.26511477131300026,-0.0024127576287031882,-7.513574557817997e-06,0.7814814814814814,0.05350550578834069
488,hybrid,0.1,0.5,0.2,0.1,2.6975022301236683e-06,2.3279018031281388e-06,1.4503520117656138e-06,8.775497913625251e-07,2.89109789989207e-06,5.826842440093536e-07,1.5771211589093527e-07,8.04906370063224e-08,0.0005819953555106927,9.646926406655805e-06,0.000970715716070565,0.001283463644726272,0.2560881710403816,0.26502473442770824,-0.0024285368358909487,-7.5590192061935745e-06,0.26503709296422084,-0.0024161782993783465,-7.524976329996848e-06,0.7814814814814814,0.05349065425271984
489,hybrid,0.1,0.5,0.2,0.1,2.6937477239178116e-06,2.325106039908547e-06,1.4508553016649345e-06,8.742507382436125e-07,2.8832052673808467e-06,5.812041204534239e-07,1.576954351050463e-07,8.032115727117962e-08,0.0005815437574227757,9.62453263833176e-06,0.0009697298521449523,0.001282307897949657,0.25552808599081334,0.26495650201170606,-0.002431971350364215,-7.5704439124015584e-06,0.26496872982320013,-0.002419743538870145,-7.536573789591839e-06,0.7814814814814814,0.053477694672414054
490,hybrid,0.1,0.5,0.2,0.1,2.6920581997838927e-06,2.323334307843579e-06,1.4488078425481663e-06,8.745264652954125e-07,2.8839843591768016e-06,5.81216152418998e-07,1.5767988596904548e-07,8.03254560226335e-08,0.0005814632365405903,9.626600926730157e-06,0.0009697406122514352,0.0012822493108859494,0.25547146238517193,0.2648790696730554,-0.0024353010034454114,-7.581642749909497e-06,0.26489101555928124,-0.0024233551172195833,-7.548698350367134e-06,0.7814814814814814,0.05346287413530016
491,hybrid,0.1,0.5,0.2,0.1,2.6918147399665133e-06,2.32336343104862e-06,1.4504181384590695e-06,8.729452925895503e-07,2.881731947267264e-06,5.812176726910763e-07,1.576386946140377e-07,8.02781141911667e-08,0.0005818638070447422,9.656379414220979e-06,0.0009704043487052533,0.0012831824490688727,0.255294173761071,0.2647945357885846,-0.0024386661823594946,-7.592844845770333e-06,0.2648067157038202,-0.002426486267123884,-7.559280407131732e-06,0.7814814814814814,0.05344664039418881
492,hybrid,0.1,0.5,0.2,0.1,2.6954152102089503e-06,2.3264809774362186e-06,1.4498402263695987e-06,8.7664075106662e-07,2.88566791882844e-06,5.820189241980593e-07,1.576185473833876e-07,8.036744088988758e-08,0.0005821127637884694,9.673625090927054e-06,0.0009708778775101614,0.001283751355160181,0.25565192692492583,0.26471556695414844,-0.0024418859918847735,-7.603455424752721e-06,0.2647280598171935,-0.0024293931288397186,-7.568989641856751e-06,0.7814814814814814,0.05343149058920664
493,hybrid,0.1,0.5,0.2,0.1,2.6927881824145985e-06,2.32419538177676e-06,1.4487981846055663e-06,8.753971971711933e-07,2.882984736142421e-06,5.811582916212495e-07,1.576196549409989e-07,8.029432702359668e-08,0.0005815749808071753,9.650547926612908e-06,0.0009700322079272177,0.0012826255631751126,0.2554784920436493,0.26464479012730363,-0.002445061791831016,-7.614013148496369e-06,0.2646572500734752,-0.0024326018456594656,-7.57970966992511e-06,0.7814814814814814,0.053417970383826924
494,hybrid,0.1,0.5,0.2,0.1,2.693528667160594e-06,2.3248514495442974e-06,1.450141543326299e-06,8.747099062179984e-07,2.8836386017218368e-06,5.814422634618004e-07,1.5760108630164175e-07,8.031335744411257e-08,0.0005817816369894119,9.67059356699016e-06,0.000970358620155339,0.0012830599068082084,0.255303594617588,0.26458463975769,-0.0024482541923744328,-7.624333741871291e-06,0.26459711628233834,-0.002435777667726069,-7.590016637590963e-06,0.7777777777777778,0.05340657879001288
495,hybrid,0.1,0.5,0.2,0.1,2.6935839168301597e-06,2.324591847520242e-06,1.4496007833101204e-06,8.74991064210122e-07,2.886220713684457e-06,5.819140207306081e-07,1.5758532535528525e-07,8.036999794147181e-08,0.00058184140667309,9.67528463669145e-06,0.0009704908326798427,0.0012831874429336553,0.2552566158466275,0.2645103606936442,-0.002451360864325458,-7.634693501140481e-06,0.2645227348314041,-0.002438986726565562,-7.600670033493608e-06,0.7777777777777778,0.053392344311593926
496,hybrid,0.1,0.5,0.2,0.1,2.6894550931848017e-06,2.320624812862103e-06,1.4478831539983907e-06,8.727416588637128e-07,2.8850199297972622e-06,5.811327703220681e-07,1.5757430145428639e-07,8.032828734297177e-08,0.0005810752920919955,9.666232964162313e-06,0.0009692442903386173,0.0012815042404193749,0.2550174900388026,0.26443229060059875,-0.0024547522198435923,-7.64597869293694e-06,0.26444469007428717,-0.002442352746155174,-7.611942026970351e-06,0.7777777777777778,0.053377408564088465
497,hybrid,0.1,0.5,0.2,0.1,2.692553034232239e-06,2.32390997445264e-06,1.4493841582103026e-06,8.745258162423375e-07,2.883413488129009e-06,5.81197736608539e-07,1.5754662424561212e-07,8.030171096669793e-08,0.0005814262434226962,9.66511868877866e-06,0.0009697611886826737,0.0012822491748099177,0.25518547347069787,0.264355087146793,-0.0024576411624889216,-7.655908697027638e-06,0.2643674105853087,-0.002445317723973217,-7.621987450876356e-06,0.774074074074074,0.053362545661856386
498,hybrid,0.1,0.5,0.2,0.1,2.69061760881044e-06,2.321819587785066e-06,1.4480923665868342e-06,8.737272211982323e-07,2.8847271233110626e-06,5.813361512642054e-07,1.5753219226263317e-07,8.032530869426762e-08,0.0005814060856161034,9.681309789178811e-06,0.000969748059370883,0.0012821971134397536,0.25519095952830084,0.264274981782801,-0.002461109780101889,-7.667443457665818e-06,0.26428728114547456,-0.0024488104174283376,-7.633715291295866e-06,0.7777777777777778,0.053347218312580574
