mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,1,0.0,0.0003755521470694619,1.0,0.9999999264834318,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,2,0.0,0.000438289817785004,1.0,0.9999998894799876,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,3,0.0,0.0005560422558644698,1.0,0.9999998098844884,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,4,0.0,0.0006669907822039258,1.0,0.999999724314873,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,5,0.0,0.0007609630639328336,1.0,0.9999996449755135,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,6,0.0,0.0008439264948565025,1.0,0.9999995709234648,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,7,0.0,0.0008714751691098135,1.0,0.999999548155104,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,8,0.0,0.0008323340825602789,1.0,0.9999995902051838,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,9,0.0,0.0007515593878484096,1.0,0.9999996664507057,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,10,0.0,0.0006566229274407797,1.0,0.9999997459079907,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,11,0.0,0.0005697521989904016,1.0,0.9999998093084634,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,12,0.0,0.0004968333306508498,1.0,0.9999998566591991,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,13,0.0,0.00043598756354543713,1.0,0.9999998922239776,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,14,0.0,0.0003839094459945048,1.0,0.9999999204786258,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,15,0.0,0.0003456179741301542,1.0,0.9999999390348945,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,16,0.0,0.00030875358573908727,1.0,0.9999999538867865,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,17,0.0,0.0002812264031703686,1.0,0.9999999636008903,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,18,0.0,0.00026136112158597186,1.0,0.9999999701386152,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,19,0.0,0.00024461247329248627,1.0,0.9999999752180507,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,20,0.0,0.00023265493078575102,1.0,0.9999999787395858,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,21,0.0,0.00022232011235626814,1.0,0.9999999818040217,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,22,0.0,0.00021449122895948075,1.0,0.9999999840335798,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,23,0.0,0.00020979602606741228,1.0,0.9999999858107721,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,24,0.0,0.00020716291158429963,1.0,0.9999999866376547,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,25,0.0,0.00020342249379983732,1.0,0.9999999880055794,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,26,0.0,0.0002051683287603853,1.0,0.999999987722979,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,27,0.0,0.00020372267252463284,1.0,0.9999999883180862,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,28,0.0,0.0002039297128420322,1.0,0.9999999886075301,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,29,0.0,0.00020262208292214757,1.0,0.9999999889351481,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,30,0.0,0.00020437099574549777,1.0,0.9999999883735278,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,31,0.0,0.00020342563892616845,1.0,0.9999999887865405,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,32,0.0,0.00020243525227383943,1.0,0.9999999888301263,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,33,0.0,0.00019986522749901574,1.0,0.9999999893950516,0.0
