epoch,lambda_id,stage,train_loss,train_boot_loss,train_identity_loss,train_transported_final_energy,val_transported_final_energy,val_identity_final_energy,val_local_field_only_final_energy,val_energy_delta_vs_identity,val_energy_delta_vs_local_field_only,val_accuracy,val_baseline_accuracy
1,0.0,warmup,0.005583153213535912,0.005583153213535912,0.010883968497375348,0.5578891677182729,0.6581599362081286,0.4622385783681691,0.4616879985740216,0.1959213578399595,0.19647193763410703,0.15185185185185185,0.1037037037037037
2,0.0,warmup,0.00655065638963487,0.00655065638963487,0.011916133515683665,0.5478117808348935,0.6728773879236083,0.44635533248627773,0.4458174970337037,0.22652205543733056,0.22705989088990458,0.1814814814814815,0.1037037037037037
3,0.0,warmup,0.007304772939654825,0.007304772939654825,0.012619904882341392,0.5522269768828822,0.680551960128958,0.4388557540466646,0.43831854627983247,0.24169620608229342,0.24223341384912556,0.21481481481481482,0.1037037037037037
4,0.0,warmup,0.007634251069579709,0.007634251069579709,0.012838697091128004,0.5519298428822055,0.6742446267543181,0.4328113606651276,0.43227171024298405,0.24143326608919047,0.241972916511334,0.3111111111111111,0.1037037037037037
5,0.0,warmup,0.007481966258913865,0.007481966258913865,0.012491876747539437,0.542511448196982,0.6543840896682077,0.42752676056271405,0.4269830675169989,0.22685732910549367,0.22740102215120883,0.35185185185185186,0.1037037037037037
6,0.020000000000000004,hybrid,0.007187440607521618,0.0069537601034977276,0.01168402520119444,0.5256045765113027,0.6283734816276151,0.4225585821440676,0.4220101742575994,0.20581489948354748,0.20636330737001568,0.35185185185185186,0.1037037037037037
7,0.04000000000000001,hybrid,0.006716199019539808,0.006288498154867357,0.010692521616811248,0.5060807938613646,0.5982392401487127,0.417661835706286,0.4171090929297017,0.18057740444242665,0.18113014721901094,0.3962962962962963,0.1037037037037037
8,0.06,hybrid,0.006203091816086829,0.00562175844308036,0.00968888955010783,0.48682946648884806,0.5738714958533243,0.4141828185093514,0.4136233281624428,0.1596886773439729,0.16024816769088152,0.46296296296296297,0.1037037037037037
9,0.08000000000000002,hybrid,0.00578022201183112,0.005075081381724064,0.008814257876338214,0.47040776748265484,0.553386375598869,0.4105727871817809,0.41000650559522533,0.14281358841708813,0.14337987000364372,0.45185185185185184,0.1037037037037037
10,0.1,hybrid,0.005427603600516315,0.004620800180451914,0.008068034200644014,0.4562374718542685,0.5354124024598556,0.40681143949902826,0.4062390839240545,0.1286009629608273,0.12917331853580105,0.5148148148148148,0.1037037037037037
11,0.12,hybrid,0.0051309572073735795,0.004235283113763308,0.007463950780085593,0.44434158690178566,0.5190797597165252,0.40430608916280447,0.40372548145141873,0.11477367055372073,0.11535427826510647,0.4962962962962963,0.1037037037037037
12,0.13999999999999999,hybrid,0.004830853359879532,0.003862161705078053,0.006919226105724848,0.43321373424391163,0.5049399255180551,0.40162350139915853,0.40103505677329565,0.10331642411889658,0.10390486874475946,0.5481481481481482,0.1037037037037037
13,0.16000000000000003,hybrid,0.004548298726036666,0.003517761933572318,0.00644085495290217,0.4225410231992878,0.48808453961671056,0.3986705410044277,0.3980744639823944,0.08941399861228283,0.09001007563431618,0.5444444444444444,0.1037037037037037
14,0.18000000000000002,hybrid,0.004271424293144274,0.003187561379708561,0.0060214606301984015,0.41292499459819004,0.47517899171061473,0.3967944416906722,0.3961893624535064,0.07838455001994254,0.07898962925710834,0.5592592592592592,0.1037037037037037
15,0.2,hybrid,0.004036015655868716,0.0029012095800286853,0.005674030379200151,0.40488998923279684,0.4639250050256767,0.3937865394402481,0.39317411295473587,0.07013846558542858,0.07075089207094082,0.6111111111111112,0.1037037037037037
16,0.2,hybrid,0.003730287240659233,0.0026552381867952905,0.005375245269319715,0.3965361584519737,0.45237589625596386,0.3912590750793829,0.39063844925485947,0.06111682117658096,0.061737447001104395,0.6259259259259259,0.1037037037037037
17,0.2,hybrid,0.003479698581067023,0.0024511662012286044,0.005142661899192092,0.3903179915032907,0.4426965602648135,0.389108317850164,0.3884792988932119,0.053588242414649545,0.0542172613716016,0.6074074074074074,0.1037037037037037
18,0.2,hybrid,0.0032565043764034044,0.002267442270007359,0.004945310531980227,0.38370194022995496,0.4340452022684874,0.38636640732578936,0.3857302554287864,0.047678794942698055,0.048314946839701,0.6518518518518519,0.1037037037037037
19,0.2,hybrid,0.0030774269410707143,0.002120354482435467,0.004785362293176235,0.37836469304276354,0.42600335542262824,0.38352757625928546,0.38288414212746336,0.042475779163342775,0.04311921329516488,0.6222222222222222,0.1037037037037037
20,0.2,hybrid,0.0029205776007171424,0.001992789821163574,0.004638938897767842,0.37286523683508305,0.4194258889856832,0.38157454097713117,0.38092330232346877,0.037851348008552055,0.038502586662214455,0.562962962962963,0.1037037037037037
21,0.2,hybrid,0.0027908020482345737,0.0018867501478446395,0.00452025950194967,0.36766194645215966,0.41233872768819146,0.37856383168601127,0.3779051825819874,0.0337748960021802,0.034433545106204055,0.6666666666666666,0.1037037037037037
22,0.2,hybrid,0.0026803190879414913,0.0017984114374842704,0.004409538252286102,0.3631713216427662,0.40611396909391156,0.37516491952330694,0.3745003272263352,0.030949049570604625,0.03161364186757637,0.6777777777777778,0.1037037037037037
23,0.2,hybrid,0.0025951694831155346,0.0017290834992037412,0.0043304299195589665,0.35967721629188004,0.40172182839333664,0.3738872741721845,0.37321249947212987,0.027834554221152163,0.028509328921206778,0.7,0.1037037037037037
24,0.2,hybrid,0.0025258050111781243,0.0016781012658813727,0.004238518726483756,0.355657416591866,0.3959303415990698,0.37137200029912965,0.3706905119144813,0.024558341299940167,0.02523982968458849,0.6333333333333333,0.1037037037037037
25,0.2,hybrid,0.00246496108001496,0.0016289768411889838,0.004179921194129879,0.35169978261568435,0.39009897974181507,0.3675005406939798,0.36681422495430777,0.02259843904783526,0.0232847547875073,0.7037037037037037,0.1037037037037037
26,0.2,hybrid,0.0024154146520372777,0.0015921756585912986,0.004116194967229895,0.34735281826113684,0.386315303487591,0.36509854157395116,0.3644050356809196,0.02121676191363986,0.021910267806671435,0.6777777777777778,0.1037037037037037
27,0.2,hybrid,0.0023764277476105954,0.001564774518368866,0.004058266146208648,0.3439099201324861,0.38229471852776287,0.36287088810900425,0.36216987883949237,0.019423830418758614,0.0201248396882705,0.6814814814814815,0.1037037037037037
28,0.2,hybrid,0.002339656639782969,0.0015377749690707126,0.004009408353561281,0.33982228160588873,0.37882593662872266,0.3600451951232501,0.3593376139124334,0.018780741505472542,0.019488322716289253,0.7037037037037037,0.1037037037037037
29,0.2,hybrid,0.002314439885389478,0.0015209341083551539,0.0039675288851716214,0.33736301549729025,0.3754248625276849,0.35811574684696257,0.35740009422325186,0.017309115680722353,0.01802476830443306,0.7,0.1037037037037037
30,0.2,hybrid,0.002288307761192786,0.001505532471794392,0.00391387644699197,0.33339822335219577,0.37139238253644397,0.35534091053780414,0.3546187397015021,0.01605147199863982,0.01677364283494187,0.7037037037037037,0.1037037037037037
31,0.2,hybrid,0.00226611261051217,0.0014917150140477187,0.0038719879823222543,0.33011511288383827,0.36817010210552836,0.3534745926500665,0.35274447940754894,0.014695509455461886,0.015425622697979424,0.6888888888888889,0.1037037037037037
32,0.2,hybrid,0.002246865011919491,0.00147949007383727,0.003836874690411103,0.3276741479529921,0.3638262437425607,0.3497791384943274,0.34904473723438617,0.014047105248233271,0.014781506508174502,0.7111111111111111,0.1037037037037037
33,0.2,hybrid,0.002229496193629179,0.001468585290950099,0.0038045545133954016,0.3244626314460976,0.3612944586967038,0.34827634792111767,0.3475330947949195,0.013018110775586123,0.013761363901784285,0.7185185185185186,0.1037037037037037
34,0.2,hybrid,0.0022132129425960546,0.001461267576276099,0.0037597268315997787,0.32100548069652,0.35752888893227214,0.3450990241582254,0.3443512093768502,0.012429864774046728,0.013177679555421928,0.7333333333333333,0.1037037037037037
35,0.2,hybrid,0.002197588627832434,0.0014514971391707617,0.003730457443308361,0.31776130924559476,0.3563648134479381,0.3445833836804517,0.34382636405882444,0.011781429767486362,0.012538449389113637,0.6962962962962963,0.1037037037037037
36,0.2,hybrid,0.002185423344361128,0.001446597233341124,0.003694130555100021,0.31512053753270675,0.35104680087400825,0.34026899067683314,0.3395082764777904,0.010777810197175108,0.01153852439621783,0.725925925925926,0.1037037037037037
37,0.2,hybrid,0.0021709474392034253,0.001436824402118288,0.0036706151854256864,0.3120947239178836,0.34776428098680956,0.33772707009980046,0.3369600842099123,0.010037210887009096,0.010804196776897257,0.7555555555555555,0.1037037037037037
38,0.2,hybrid,0.0021593367579129585,0.0014329136779863431,0.0036321153996330775,0.3093433676024234,0.34495408769951363,0.335310473290085,0.3345373994462042,0.009643614409428625,0.010416688253309436,0.7518518518518519,0.1037037037037037
39,0.2,hybrid,0.0021484120617709405,0.0014254400331515985,0.0036148601430967126,0.306480142752245,0.342273495521439,0.3333458034090845,0.3325652163936375,0.008927692112354502,0.009708279127801478,0.7518518518518519,0.1037037037037037
40,0.2,hybrid,0.0021382409199282503,0.0014224755903989653,0.003578826647646425,0.3039796155839374,0.33891928349939665,0.33106779725542473,0.33028108258871536,0.007851486243971917,0.008638200910681293,0.7518518518518519,0.1037037037037037
41,0.2,hybrid,0.002128767036728519,0.001416418945371741,0.0035617404567838914,0.30091208148758647,0.3372215798551277,0.3298736225990807,0.3290785523469089,0.0073479572560469775,0.00814302750821877,0.7222222222222222,0.1037037037037037
42,0.2,hybrid,0.0021178559932869393,0.001412952228247653,0.003524518825196432,0.2986221948952216,0.33385296488623395,0.32760349742058065,0.32680185573911974,0.006249467465653302,0.0070511091471142096,0.7407407407407407,0.1037037037037037
43,0.2,hybrid,0.002108739477952411,0.0014075663259966514,0.0035058657597787967,0.2960233537480984,0.3321120452789624,0.32536187324851573,0.32455358450857685,0.006750172030446644,0.007558460770385522,0.725925925925926,0.1037037037037037
