mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,32,0.0,0.00020227288936985077,1.0,0.999999988762316,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,33,0.0,0.0001996853123758311,1.0,0.9999999893325354,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,34,0.0,0.0002006045913216804,1.0,0.9999999890485057,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,35,0.0,0.0001999227140138159,1.0,0.9999999889848704,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,36,0.0,0.00019898437308433454,1.0,0.9999999890004956,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,37,0.0,0.00019869158108566206,1.0,0.9999999889759718,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,38,0.0,0.00019548513583496487,1.0,0.9999999895924538,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,39,0.0,0.00019609354230116873,1.0,0.999999989214019,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,40,0.0,0.00019426306697035777,1.0,0.999999989559756,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,41,0.0,0.00019364696115780976,1.0,0.9999999894775042,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,42,0.0,0.00019244329681912482,1.0,0.9999999897376158,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,43,0.0,0.00019214850175221639,1.0,0.999999989561448,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,44,0.0,0.00018954847096477407,1.0,0.9999999901386,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,45,0.0,0.0001895936084905319,1.0,0.9999999900349472,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,46,0.0,0.00018878441207846326,1.0,0.9999999899907271,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,47,0.0,0.00018932621223668433,1.0,0.9999999898875822,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,48,0.0,0.0001871861018601964,1.0,0.9999999901335371,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,49,0.0,0.00018702641949839947,1.0,0.9999999901739918,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,50,0.0,0.000187489335623375,1.0,0.9999999899166168,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,51,0.0,0.00018438761650749403,1.0,0.9999999904874454,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,52,0.0,0.00018552721219951992,1.0,0.9999999901604658,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,53,0.0,0.00018625379700025108,1.0,0.9999999899678625,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,54,0.0,0.00018439265839474364,1.0,0.9999999902884225,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,55,0.0,0.00018280068228443945,1.0,0.9999999904604756,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,56,0.0,0.0001838297310050605,1.0,0.9999999901835336,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,57,0.0,0.00018488462388935133,1.0,0.9999999897733882,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,58,0.0,0.00018152122094601363,1.0,0.999999990508482,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,59,0.0,0.00018291646515920164,1.0,0.9999999901586506,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,60,0.0,0.00018174231176288621,1.0,0.9999999902241565,0.0
