target_snapshot_mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,1,0.17857681731007163,0.002525365365909064,0.9831475930648453,0.999995730942256
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,2,0.21388860938487472,0.0029797911599405043,0.9778797245348786,0.9999945736180157
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,3,0.2307784366522156,0.0031954237701998676,0.974137856475045,0.9999937704613261
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,4,0.23963021934627776,0.0033843910470385194,0.9721009089084799,0.999993107606055
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,5,0.243369898387439,0.0035849980325731294,0.9712503416536403,0.9999924651360059
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,6,0.24082086209758544,0.0036521848964094343,0.9719565588384723,0.9999922917885756
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,7,0.21730418313610073,0.0033443600501070806,0.9770546817601506,0.9999935563743831
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,8,0.18262496496001313,0.00288257582915064,0.9837178572119099,0.9999952523447773
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,9,0.1550996025805746,0.002528175988365306,0.9882446181095726,0.9999963551794078
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,10,0.13854296193335597,0.0024021320628152256,0.9906363976495172,0.9999967488938781
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,11,0.12061265770634,0.0021646591525855846,0.9928818315031576,0.9999973175716514
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,12,0.10500371110385039,0.0019442752367190435,0.9946393326431778,0.9999978973198937
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,13,0.09651640219755347,0.001919730029281131,0.9954997897177817,0.9999979092256123
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,14,0.09558460774844475,0.0019002990045286726,0.9956302011820544,0.9999979930197146
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,15,0.09442020438776194,0.0019797018569232662,0.9958110494608368,0.9999978374695606
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,16,0.09617894681546715,0.0020683172883185696,0.9954273426272305,0.9999976036558559
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,17,0.08621037211881703,0.001792139886372553,0.9964864336001173,0.9999982504168455
