mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,33,0.0,6.873421990136233e-05,1.0,0.9999999984174834,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,34,0.0,6.728540486467539e-05,1.0,0.999999998512988,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,35,0.0,6.511616218500667e-05,1.0,0.999999998675561,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,36,0.0,6.579362324047102e-05,1.0,0.9999999986238233,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,37,0.0,6.465530725169513e-05,1.0,0.9999999987435635,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,38,0.0,6.464894274932574e-05,1.0,0.9999999987127497,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,39,0.0,6.442726661441907e-05,1.0,0.9999999987409106,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,40,0.0,6.315276626998011e-05,1.0,0.9999999988314743,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,41,0.0,6.405244707172044e-05,1.0,0.9999999987436767,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,42,0.0,6.325637146626654e-05,1.0,0.9999999988166867,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,43,0.0,6.298690907805473e-05,1.0,0.9999999988213393,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,44,0.0,6.326865208973131e-05,1.0,0.9999999987936805,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,45,0.0,6.27501028552158e-05,1.0,0.9999999988138232,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,46,0.0,6.250447387007955e-05,1.0,0.9999999988601347,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,47,0.0,6.241861600778764e-05,1.0,0.9999999988363409,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,48,0.0,6.197208497915885e-05,1.0,0.9999999988755389,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,49,0.0,6.202906132961937e-05,1.0,0.9999999988604916,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,50,0.0,6.271849931313708e-05,1.0,0.9999999987987271,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,51,0.0,6.204051446072353e-05,1.0,0.9999999988340894,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,52,0.0,6.187496239825134e-05,1.0,0.999999998838241,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,53,0.0,6.158499135166086e-05,1.0,0.9999999988610195,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,54,0.0,6.200665034357077e-05,1.0,0.9999999988008236,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,55,0.0,6.155916109017375e-05,1.0,0.9999999988383561,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,56,0.0,6.0967630352325e-05,1.0,0.9999999988418677,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,57,0.0,6.162549277789924e-05,1.0,0.999999998774723,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,58,0.0,6.112297588979362e-05,1.0,0.9999999988087198,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,59,0.0,6.095262143371946e-05,1.0,0.9999999987962032,0.0
live_target_recompute,baseline_plain_raw,baseline_plain,raw,0,60,0.0,6.147656477886164e-05,1.0,0.9999999987283402,0.0
