seed,epoch,candidate_key,handoff_mode,live_step_count,live_control_family,step_index,relative_bootstrap_target_delta,relative_identity_target_delta,relative_psi_input_delta,bootstrap_target_cosine_similarity,identity_target_cosine_similarity,state_slot_displacement
0,45,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,3,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,3,0.2497501955076296,1.8640369499560705,0.0039900248900576986,0.9674827808365658,-0.04346439892472277,0.11413611004127051
0,45,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,2,0.48444471629153296,1.716719610327323,0.008359384770031002,0.8767102807680083,0.058393801494650496,0.10663796930247013
0,45,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,3,0.48450838845334554,1.8677570060509434,0.00832156535637591,0.8766816486232905,-0.044989160506249556,0.21946587744659446
0,45,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,1,0.7136450407393351,1.8467145766689612,0.013199122507397418,0.7502637476715008,0.14443450807706398,0.1045484256016727
0,45,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,2,0.7137400436778321,1.7045468645578274,0.013254109909216865,0.7502170651241112,0.061477300578628526,0.2092801625571913
0,45,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,3,0.7138350239915981,1.8578584462447747,0.013191114466903634,0.7501703971523546,-0.04255509875404994,0.3193109333287344
0,45,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,0,0.00012939378535829746,2.152036744752206,0.00015706302958817583,0.999999991884024,0.20062052501605168,0.10944427331780035
0,45,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,0,0.00012939378535829746,2.143057466899429,0.00015706302958817583,0.999999991884024,0.2026666658857764,0.10810430835246576
0,45,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,1,0.00012938999811637212,1.7746385194301637,0.00015946949747602264,0.9999999918843645,0.160813694670878,0.20882512698425945
0,45,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,45,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,0,0.00012939378535829746,2.1498449947470473,0.00015706302958817583,0.999999991884024,0.20063681201886746,0.10743797773826369
0,45,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,1,0.00012938999811637212,1.781199866780921,0.00015946949747602264,0.9999999918843645,0.15870022159334662,0.20798135934226533
0,45,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,2,0.00012938621559906765,1.6554431346522638,0.00016018129778157302,0.9999999918847046,0.07362485852369748,0.30816084814638345
0,45,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,0,0.8684758264921065,2.1139124145290027,1.394306103031364,0.6388595064278217,0.2023024850566916,8.172086305077457
0,46,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,1,0.8684793845736273,1.7645744350475439,1.415617909864122,0.6388603746931705,0.15164620755934827,8.182693252447265
0,46,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,2,0.8684829457879104,1.6525253406411657,1.4219391207499186,0.6388612386986832,0.05333813561145921,8.198690140593941
0,46,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,3,0.8684865101258484,1.8299264172606116,1.4156525756314335,0.6388620984531495,-0.061429649911272935,8.215725802042233
0,46,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,0,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,1,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,2,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,3,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,3,0.2511523304809315,1.8644346765118123,0.0040334174036303445,0.967115490947182,-0.04488382384968431,0.11418226684293667
0,46,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,2,0.48750581832125334,1.715429731425964,0.008448835375114438,0.8752084974312071,0.05732691247405617,0.10674316010704325
0,46,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,3,0.4875704453774694,1.8682365860281251,0.008410395915409919,0.875179346624582,-0.046454707137871136,0.21960896734566804
0,46,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,1,0.7186550476982609,1.8444543100915163,0.013363877770257632,0.7471770365629334,0.1440182209811685,0.10467874059186913
0,46,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,2,0.7187516745133448,1.702993214294788,0.013419520861045805,0.7471296215861767,0.06046955754967143,0.2095121149199731
0,46,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,3,0.7188482787686215,1.8581434101643672,0.013355474364634962,0.7470822213021011,-0.043987604602440215,0.3195782791308466
0,46,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,0,0.00011934517646569002,2.148413650629549,0.00015491960449980928,0.9999999930407304,0.20087380507283759,0.109516495584041
0,46,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,0,0.00011934517646569002,2.1392631426624824,0.00015491960449980928,0.9999999930407304,0.2029639723909133,0.10818440465974741
0,46,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,1,0.00011934223701118825,1.7707201173278908,0.00015729795053290373,0.9999999930409432,0.16084584913959682,0.20904284613165242
0,46,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,46,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,0,0.00011934517646569002,2.146219293158592,0.00015491960449980928,0.9999999930407304,0.20086844556455657,0.10752366080293445
0,46,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,1,0.00011934223701118825,1.7774541537143147,0.00015729795053290373,0.9999999930409432,0.1586607105738248,0.20820372862280787
0,46,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,2,0.00011933930190466293,1.6528598992367052,0.0001580016599504797,0.9999999930411558,0.07292504803185265,0.3085016129534873
0,46,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,0,0.8785549400694614,2.110265817427258,1.3954545211785,0.6312356712659245,0.20276998059456502,8.171588609536293
0,47,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,1,0.8785584058398157,1.7605628523459065,1.416820568371106,0.6312366170666521,0.15191914152710867,8.182094637331675
0,47,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,2,0.8785618750294095,1.6495002589619046,1.423158401305133,0.6312375584296738,0.053003566657459165,8.198014083618514
0,47,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,3,0.8785653476283919,1.829068628323776,1.416855949336621,0.6312384953641784,-0.06219675575137531,8.214990383376122
0,47,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,0,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,1,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,2,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,3,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,3,0.25226055450761165,1.864607631977804,0.004086299647290908,0.9668238167728429,-0.04593485398319896,0.1143263592031247
0,47,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,2,0.48987966419991735,1.7141773130783686,0.00856253042391434,0.8740711762509168,0.056431685751747805,0.10688077726597209
0,47,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,3,0.4899452177971896,1.8685043050178098,0.008523415359229899,0.8740415549085979,-0.047525676452033275,0.2198814331950311
0,47,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,1,0.7225044365616556,1.842376286861522,0.01355667124479203,0.7449030589540022,0.14361223540184623,0.10481465619749493
0,47,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,2,0.7226025354596005,1.7014762570854205,0.01361308088445506,0.744854980666769,0.05965096321178651,0.20977972877176118
0,47,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,3,0.7227006117406987,1.8582192470122507,0.013547878017916529,0.7448069172296254,-0.04499283722655269,0.3199719822921972
0,47,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,0,0.00012525188380123152,2.1450022887277,0.0001534580718472621,0.9999999924697981,0.20103842291863497,0.10959098496845643
0,47,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,0,0.00012525188380123152,2.135681889181787,0.0001534580718472621,0.9999999924697981,0.20317275482071095,0.10826538753007256
0,47,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,1,0.0001252479784580845,1.7669847026229017,0.00015581771790586942,0.9999999924701095,0.16086406450574695,0.20924508970375771
0,47,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,47,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,0,0.00012525188380123152,2.142802849143594,0.0001534580718472621,0.9999999924697981,0.20101310793473298,0.10761192845984464
0,47,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,1,0.0001252479784580845,1.7738880759071338,0.00015581771790586942,0.9999999924701095,0.15860870222237397,0.20841485432630363
0,47,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,2,0.000125244078122055,1.6503088494388627,0.00015651581689675838,0.9999999924704206,0.07237344446069105,0.3088441769177549
0,47,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,0,0.8895936763451069,2.1067852316427063,1.3966067803393627,0.6233745564040932,0.2031301744086964,8.16881471495987
0,48,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,1,0.8895969727363381,1.7567863115830153,1.4180416032805767,0.6233756608379956,0.15205985000162012,8.179562886018555
0,48,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,2,0.889600272606987,1.6467604879801747,1.4244003183728462,0.6233767606826249,0.05253694728534666,8.195735547503714
0,48,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,3,0.889603575947185,1.82852517859125,1.418077200337063,0.6233778559473867,-0.06300353853504492,8.212971808494261
0,48,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,0,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,1,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,2,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,3,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,3,0.2537805068053824,1.8649674788946329,0.004149528791080508,0.9664026190593663,-0.04705420606593848,0.11444564190804532
0,48,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,2,0.4931813925648436,1.7130538192114055,0.008705385780176132,0.8724290326445814,0.05546271082593488,0.10703048876982098
0,48,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,3,0.49324815382253046,1.8689579129779397,0.008665391257440976,0.8723988057247402,-0.04866315655589159,0.22014805444682736
0,48,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,1,0.7278073284037249,1.8404058207098817,0.01379950933396932,0.7417364241728646,0.14319139201084935,0.10496132278581409
0,48,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,2,0.7279073815724798,1.7001037081963815,0.013856888295862702,0.7416874589953097,0.05875411573084701,0.2100810635474175
0,48,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,3,0.7280074118003358,1.8584890993795717,0.013790170394748832,0.7416385089910548,-0.046067249380027646,0.32039522686033245
0,48,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,0,0.00012659852444554185,2.1416668761116058,0.00015326949602217644,0.9999999920723257,0.20125441373862502,0.10963553657845729
0,48,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,0,0.00012659852444554185,2.1321790176389275,0.00015326949602217644,0.9999999920723257,0.2034325745403239,0.10832129333127079
0,48,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,1,0.00012659471183158852,1.7633215953647627,0.00015563178469774348,0.9999999920726308,0.16087976384932132,0.20944244132417547
0,48,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,48,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,0,0.00012659852444554185,2.1394640429756087,0.00015326949602217644,0.9999999920723257,0.20120802051472536,0.10767498685637877
0,48,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,1,0.00012659471183158852,1.7703938226461164,0.00015563178469774348,0.9999999920726308,0.15855342927863697,0.2086204579647239
0,48,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,2,0.00012659090423914764,1.6478885334712097,0.00015633100609172422,0.9999999920729357,0.07174755486633466,0.30920559033422396
0,48,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,0,0.8994284987133977,2.1031390056851778,1.3978119110217584,0.6160893748252068,0.20340064354031523,8.166605710595563
0,49,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,1,0.8994315688064226,1.7529021593359928,1.4193138609143383,0.6160906077589072,0.1520960365600063,8.177212487869344
0,49,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,2,0.8994346427732414,1.6439020262201347,1.4256931169171403,0.61609183589438,0.05190228322165267,8.193265806810683
0,49,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,3,0.8994377206032038,1.827759964324351,1.4193501325701452,0.6160930592414362,-0.06416058317189863,8.210401906465313
0,49,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,0,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,1,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,2,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,3,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,3,0.2550028582345638,1.8651962248718577,0.004194627723509441,0.9660760722676537,-0.04837230605151764,0.1145419719181775
0,49,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,2,0.4958534470650813,1.7117460672819047,0.008800047923949974,0.8710519588629675,0.054417453247938966,0.10715108093573297
0,49,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,3,0.49592135514519214,1.8692856892387772,0.008759398171133415,0.871021122937196,-0.0500414810929264,0.22035057637516506
0,49,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,1,0.7322036906226194,1.838175406454741,0.013969140627693666,0.7389155492361774,0.14276179605503653,0.10510823534300666
0,49,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,2,0.7323056117915574,1.6985435765761632,0.014027137020549058,0.7388657630058948,0.05776201747482486,0.21033175473019394
0,49,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,3,0.7324075101437093,1.8586507159766483,0.013959267032498232,0.7388159920873913,-0.0474222945413828,0.3207102828477217
0,49,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,0,0.0001401769873053048,2.138149576817655,0.0001517663715272414,0.9999999904628586,0.20148537806559386,0.10974879756643137
0,49,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,0,0.0001401769873053048,2.1284977490442385,0.0001517663715272414,0.9999999904628586,0.20370765249820116,0.10843896254198862
0,49,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,1,0.00014017116988698393,1.7594943740685784,0.00015411049564477804,0.9999999904634709,0.16091119461158468,0.20969064857511316
0,49,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,49,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,0,0.0001401769873053048,2.1359449163005437,0.0001517663715272414,0.9999999904628586,0.20141745276760176,0.10779835940426785
0,49,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,1,0.00014017116988698393,1.7667345214979295,0.00015411049564477804,0.9999999904634709,0.15851256109451503,0.20887426826357464
0,49,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,2,0.0001401653585044149,1.6453333953299432,0.00015480419942357661,0.9999999904640825,0.07108865688921319,0.30956566606833247
0,49,residualized_local_field_poly_rt2,prefix_live_k3,3,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,0,0.908552685250676,2.0997214014284653,1.399068551278375,0.6093248447222056,0.20373663916377435,8.163385013125408
0,50,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,1,0.9085555930592395,1.7491816564939893,1.4206471579235465,0.6093262077593689,0.15218999696725283,8.174279971736159
0,50,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,2,0.9085585049188822,1.641242862026795,1.4270499330388737,0.609327565828025,0.051339913721215255,8.190631373502313
0,50,residualized_local_field_poly_rt2,k0_closed_loop_live_plan,4,full_live,3,0.9085614208186229,1.827349806262259,1.4206843558305002,0.6093289189382927,-0.06513227585971801,8.208074559412529
0,50,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,0,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,1,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,2,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,0,full_replay,3,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,suffix_live_k1,1,suffix,3,0.2564215681457095,1.8656538232243798,0.0042541646290605705,0.9656839218870032,-0.04968581466366024,0.11477781325811616
0,50,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,2,0.4988367137716779,1.7107309986557855,0.008915716024881627,0.8695497016789895,0.05325115333965323,0.10739244377188328
0,50,residualized_local_field_poly_rt2,suffix_live_k2,2,suffix,3,0.49890588488834126,1.8698426611680834,0.008874242882822962,0.869518243299091,-0.05137570437540144,0.22082346706706169
0,50,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,0,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,1,0.7368799089027129,1.8362990887547501,0.014154034934513652,0.7360976522504832,0.14215591136428812,0.10532344905077955
0,50,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,2,0.7369838245787399,1.697281356553778,0.014212751673801835,0.7360469908809323,0.056668081800720485,0.21079270995313024
0,50,residualized_local_field_poly_rt2,suffix_live_k3,3,suffix,3,0.7370877172559996,1.8590290522194042,0.014143609306489498,0.7359963450794021,-0.048694864830479384,0.32140708395658224
0,50,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,0,0.0001447726129177607,2.134912789554813,0.00015091589032186788,0.999999989607286,0.20152458679846355,0.10984140800496398
0,50,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,1,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,prefix_live_k1,1,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,0,0.0001447726129177607,2.1250959751701006,0.00015091589032186788,0.999999989607286,0.20379069751337417,0.10854569248360255
0,50,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,1,0.0001447674714804002,1.7559646101137978,0.00015325244118293842,0.9999999896078406,0.16073454525997188,0.21001206267246014
0,50,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,2,0.0,0.0,0.0,1.0,1.0,0.0
0,50,residualized_local_field_poly_rt2,prefix_live_k2,2,prefix,3,0.0,0.0,0.0,1.0,1.0,0.0
