epoch,lambda_id,stage,train_loss,train_boot_loss,train_identity_loss,train_transported_final_energy,val_transported_final_energy,val_identity_final_energy,val_local_field_only_final_energy,val_energy_delta_vs_identity,val_energy_delta_vs_local_field_only,val_accuracy,val_baseline_accuracy
1,0.0,warmup,0.004158777708025099,0.004158777708025099,0.005516626323282399,0.6109208901249452,0.5896703733536774,0.4674758843178584,0.46692933631169753,0.12219448903581903,0.12274103704197992,0.14444444444444443,0.1037037037037037
2,0.0,warmup,0.004312897227095877,0.004312897227095877,0.005346960785893088,0.5877164197647203,0.6018345263529935,0.44801929014920144,0.4474963649138694,0.15381523620379206,0.1543381614391241,0.17407407407407408,0.1037037037037037
3,0.0,warmup,0.005584043118731519,0.005584043118731519,0.006346857996263028,0.626447469282122,0.6673931771785059,0.4407122827592498,0.440197155030212,0.2266808944192561,0.22719602214829387,0.2222222222222222,0.1037037037037037
4,0.0,warmup,0.007654239525625464,0.007654239525625464,0.008258340328685675,0.698659935168154,0.7375030096505928,0.43659999650245646,0.436087382643896,0.30090301314813633,0.3014156270066968,0.3074074074074074,0.1037037037037037
5,0.0,warmup,0.009315611916074117,0.009315611916074117,0.009878139844309686,0.7494641849043305,0.7637279323724382,0.4329103220288464,0.43239936729755696,0.3308176103435918,0.33132856507488123,0.34074074074074073,0.1037037037037037
6,0.020000000000000004,hybrid,0.01023494351925667,0.01002227300712379,0.010633525606643948,0.7444041021150101,0.7275820223162947,0.43208289676404027,0.4315685620476954,0.2954991255522544,0.29601346026859926,0.2777777777777778,0.1037037037037037
7,0.04000000000000001,hybrid,0.009099954136600696,0.008723279173319066,0.00941687408204078,0.6935350298070364,0.6614973767576783,0.42852177677250936,0.4280075602068485,0.23297559998516892,0.2334898165508298,0.3333333333333333,0.1037037037037037
8,0.06,hybrid,0.007427556365227912,0.006963765323013604,0.007729850703571786,0.6292373442412884,0.6018830810950144,0.425412576894649,0.424897621109523,0.17647050420036542,0.17698545998549142,0.3592592592592593,0.1037037037037037
9,0.08000000000000002,hybrid,0.0059434566437994,0.0054427619107798,0.006258684162745008,0.5736526964409867,0.551785646630214,0.42301607350967846,0.4224979503160232,0.12876957312053555,0.1292876963141908,0.3925925925925926,0.1037037037037037
10,0.1,hybrid,0.004776991283881945,0.004266061239731762,0.005109300441501828,0.5304369974925607,0.5157397676959373,0.4198330909584715,0.41931370894378955,0.09590667673746583,0.09642605875214777,0.3888888888888889,0.1037037037037037
11,0.12,hybrid,0.003981487375590298,0.003462963458582567,0.004321032641731092,0.5000669541538902,0.4898876184604681,0.416966211154963,0.4164444965004684,0.07292140730550506,0.07344312195999969,0.35555555555555557,0.1037037037037037
12,0.13999999999999999,hybrid,0.003438646976848439,0.002911296620652434,0.003766788258542899,0.47817323822874175,0.46990900682893194,0.41390294904295205,0.41337906144062064,0.05600605778597989,0.0565299453883113,0.42592592592592593,0.1037037037037037
13,0.16000000000000003,hybrid,0.003055998136902446,0.002517718503995013,0.003364247705671456,0.4608267365455996,0.4554866634845491,0.4103667765589014,0.4098408574595601,0.04511988692564767,0.045645806024988966,0.4111111111111111,0.1037037037037037
14,0.18000000000000002,hybrid,0.0028140667525956065,0.002258596660702903,0.0030859449549594646,0.4486615708113109,0.44449849302917266,0.4079180816127005,0.4073885539159722,0.03658041141647217,0.037109939113200485,0.48148148148148145,0.1037037037037037
15,0.2,hybrid,0.0026411184317800284,0.0020654338517805343,0.00287842289999747,0.43897668139786744,0.43606900921707237,0.4052225816769641,0.40468914311967713,0.030846427540108246,0.03137986609739524,0.4925925925925926,0.1037037037037037
16,0.2,hybrid,0.0024826874450171333,0.0019377101240145357,0.0027248866050129878,0.4299534296840422,0.4278906712000599,0.40167009883003224,0.4011339828994436,0.026220572370027673,0.026756688300616338,0.562962962962963,0.1037037037037037
17,0.2,hybrid,0.0023588291129547417,0.0018366397990234543,0.00261094656965644,0.42323328678469785,0.4223595749688905,0.3995573556659348,0.3990159141677842,0.022802219302955673,0.02334366080110628,0.4888888888888889,0.1037037037037037
18,0.2,hybrid,0.002273472927810003,0.001768533801397824,0.0025246956320608945,0.41665327059482415,0.4162705218727439,0.39687451782455957,0.3963293412073372,0.019396004048184312,0.019941180665406677,0.562962962962963,0.1037037037037037
19,0.2,hybrid,0.002202811365278117,0.0017125369545829352,0.002451372053475909,0.4113320858015997,0.4102570038694791,0.3934992007360055,0.39295054229793247,0.01675780313347358,0.01730646157154664,0.5370370370370371,0.1037037037037037
20,0.2,hybrid,0.0021501643877526204,0.001670606443461959,0.002397789721453307,0.4057589785798495,0.4058748715453329,0.3915380761414764,0.39098467079979116,0.014336795403856517,0.01489020074554176,0.5037037037037037,0.1037037037037037
21,0.2,hybrid,0.0021083616706226685,0.0016374041952607432,0.0023547873768096274,0.40031215407245657,0.4002611723729031,0.3879614895970792,0.3874037838610557,0.012299682775823884,0.012857388511847423,0.5666666666666667,0.1037037037037037
22,0.2,hybrid,0.0020724888851934883,0.0016105934402563492,0.0023094772246856953,0.3957479360341465,0.3952141467802166,0.3846722216797198,0.38411049827160537,0.010541925100496785,0.01110364850861123,0.6259259259259259,0.1037037037037037
23,0.2,hybrid,0.002042243383411946,0.001586282563505043,0.0022798040995345137,0.3918090692714925,0.3918452600776953,0.3829865326342865,0.38241764246697,0.00885872744340882,0.009427617610725303,0.6259259259259259,0.1037037037037037
24,0.2,hybrid,0.0020110847790597427,0.001561677655969473,0.00224703561545135,0.3874299515735321,0.38783465508229253,0.380315319310535,0.37974200994547036,0.007519335771757507,0.008092645136822174,0.5370370370370371,0.1037037037037037
25,0.2,hybrid,0.0019869683122919323,0.0015440809669351294,0.002214436726784016,0.383115448401654,0.38234777511320145,0.37628942127064924,0.375712860765418,0.006058353842552211,0.0066349143477834605,0.6703703703703704,0.1037037037037037
26,0.2,hybrid,0.0019635125584065807,0.001525710459605388,0.00218901049400596,0.3784378659046138,0.3785485288483421,0.3738613891793953,0.37327962470185494,0.004687139668946794,0.005268904146487174,0.6407407407407407,0.1037037037037037
27,0.2,hybrid,0.0019444397516187445,0.0015108010719415148,0.0021681933983861462,0.3747026454268473,0.37510318712022805,0.37174143769476786,0.37115342337221363,0.003361749425460192,0.003949763748014423,0.6296296296296297,0.1037037037037037
28,0.2,hybrid,0.0019252569384597775,0.0014960267611663868,0.0021461508864669535,0.3703036458261234,0.3711112096500577,0.36892664500075156,0.3683340224396412,0.0021845646493061643,0.002777187210416532,0.6444444444444445,0.1037037037037037
29,0.2,hybrid,0.001907747152882029,0.0014818137106718762,0.0021296672110507646,0.36749216359649883,0.3681299464042942,0.36701658427855366,0.36641775480970706,0.0011133621257405357,0.0017121915945871313,0.6555555555555556,0.1037037037037037
30,0.2,hybrid,0.0018906471221751154,0.001468724422959504,0.002109613496078055,0.3630441259199267,0.36442145827350597,0.3643272842591157,0.3637228390400435,9.417401439026918e-05,0.000698619233462483,0.6555555555555556,0.1037037037037037
31,0.2,hybrid,0.0018766685561164404,0.0014581817349664627,0.0020924341057498895,0.35964943336104255,0.3617385035177027,0.36283192968281464,0.3622202754830588,-0.0010934261651119326,-0.00048177196535609257,0.6333333333333333,0.1037037037037037
32,0.2,hybrid,0.0018631464843448728,0.0014474344661083976,0.002078560091182375,0.3569842692820631,0.3567121027935797,0.3584977714216966,0.3578841639650745,-0.0017856686281169099,-0.0011720611714948204,0.6703703703703704,0.1037037037037037
33,0.2,hybrid,0.0018503830594095074,0.0014378490110336399,0.002062670241879338,0.35335960512455367,0.35411640580654247,0.35712348947218064,0.3565020221466946,-0.003007083665638177,-0.002385616340152108,0.6407407407407407,0.1037037037037037
34,0.2,hybrid,0.0018390587115875573,0.0014285040158345363,0.0020527734787651034,0.3494270467440344,0.35017694409400435,0.35381262781137135,0.35318804324129377,-0.003635683717367,-0.00301109914728942,0.737037037037037,0.1037037037037037
35,0.2,hybrid,0.0018267199515417186,0.0014195269890670862,0.002035964812373163,0.3459850586425037,0.34916745381223757,0.3533547445503737,0.35272274048802194,-0.004187290738136118,-0.0035552866757843637,0.6444444444444445,0.1037037037037037
36,0.2,hybrid,0.0018184420498819566,0.0014127789736572125,0.0020283153811237204,0.34311960101813993,0.3441486254003614,0.3489192603465209,0.3482843255915449,-0.00477063494615948,-0.004135700191183478,0.6555555555555556,0.1037037037037037
37,0.2,hybrid,0.0018106343905824342,0.0014067264788400248,0.002019539558712047,0.33987123010359954,0.34069458617413945,0.34632345346484594,0.34568357460270355,-0.005628867290706496,-0.004988988428564101,0.6888888888888889,0.1037037037037037
38,0.2,hybrid,0.0018026129064367198,0.0014010213674084053,0.0020079576951415735,0.3368839167072754,0.3377276341308344,0.343856681540955,0.3432120962866205,-0.006129047410120603,-0.0054844621557861295,0.7185185185185186,0.1037037037037037
39,0.2,hybrid,0.0017962742821621552,0.0013958709296372006,0.002002016762624774,0.3339972442848977,0.3348452164901122,0.34160063201781915,0.34095027015894136,-0.006755415527706976,-0.006105053668829186,0.6888888888888889,0.1037037037037037
40,0.2,hybrid,0.001790871061753457,0.0013913835091799959,0.0019974377628673044,0.33122665744463886,0.3324760657158379,0.33955321761876606,0.33889777904565893,-0.00707715190292818,-0.006421713329821055,0.7333333333333333,0.1037037037037037
41,0.2,hybrid,0.0017865069731447178,0.0013892909881343986,0.001986079925051597,0.32812010907053624,0.330157707575927,0.33762037023560015,0.33696027554210545,-0.007462662659673158,-0.006802567966178452,0.6592592592592592,0.1037037037037037
42,0.2,hybrid,0.0017818940595903123,0.001385122001981936,0.0019838602880418816,0.32547865285326866,0.3275202364996223,0.3354575831327532,0.3347915642305504,-0.007937346633130893,-0.00727132773092809,0.6962962962962963,0.1037037037037037
43,0.2,hybrid,0.001779849647247888,0.0013843879975041612,0.001977308248718634,0.3227326151715974,0.32484809092877687,0.33318936835059737,0.3325181264550506,-0.008341277421820503,-0.007670035526273711,0.725925925925926,0.1037037037037037
44,0.2,hybrid,0.0017766918891510546,0.0013818378543707154,0.001974270173901696,0.32000904019737597,0.3225119608638994,0.33097342323669576,0.330298426801717,-0.00846146237279638,-0.0077864659378176215,0.7148148148148148,0.1037037037037037
45,0.2,hybrid,0.0017741933998854744,0.0013805819039856982,0.0019680574794988795,0.3178214245481841,0.31990367102931117,0.32844542007501865,0.32776584191581726,-0.00854174904570748,-0.007862170886506092,0.6888888888888889,0.1037037037037037
46,0.2,hybrid,0.0017733502980181593,0.0013801984382022583,0.001965759299079506,0.3151715633565587,0.3170659839670847,0.3260834600832432,0.32539946186622354,-0.009017476116158496,-0.008333477899138853,0.7333333333333333,0.1037037037037037
47,0.2,hybrid,0.0017740644417177092,0.001381362471028311,0.001963509853446989,0.31292422256370334,0.3153547405222558,0.324382500367548,0.3236935350742707,-0.009027759845292194,-0.008338794552014861,0.7111111111111111,0.1037037037037037
48,0.2,hybrid,0.0017736460397453503,0.0013812399162491163,0.00196203061748117,0.310916469417673,0.3143630733282944,0.3233700857233649,0.32267448352174877,-0.009007012395070513,-0.008311410193454383,0.7,0.1037037037037037
49,0.2,hybrid,0.0017748243313333973,0.001382909678613186,0.0019595732636010573,0.3089247008237317,0.3104873329291877,0.3196617338867831,0.31896528869972424,-0.009174400957595419,-0.00847795577053656,0.7333333333333333,0.1037037037037037
50,0.2,hybrid,0.0017767200171751475,0.001384976047310769,0.001958719849321892,0.30669531389686033,0.30848492885081863,0.3177699583732573,0.31706897109822574,-0.009285029522438648,-0.008584042247407109,0.7481481481481481,0.1037037037037037
51,0.2,hybrid,0.001777421340827581,0.0013858328610913202,0.0019579423986813035,0.30444008571756603,0.3070520617385165,0.3163890894358099,0.31568242098602606,-0.009337027697293387,-0.008630359247509545,0.7444444444444445,0.1037037037037037
52,0.2,hybrid,0.0017822816577405093,0.001391006490726048,0.001956375835072307,0.3031675351767407,0.3050472171397744,0.31418441722098167,0.31347456097850057,-0.009137200081207275,-0.008427343838726176,0.7222222222222222,0.1037037037037037
53,0.2,hybrid,0.0017847325099427692,0.001393269446428768,0.001957315317570007,0.3008439947898024,0.30348664724678936,0.31252251290313104,0.3118075032337561,-0.00903586565634168,-0.008320855986966746,0.7481481481481481,0.1037037037037037
54,0.2,hybrid,0.0017893711957399031,0.0013976596464466535,0.001958557746466247,0.29927991168865664,0.30150951304719154,0.310817425583072,0.31009755917940746,-0.00930791253588048,-0.00858804613221592,0.7444444444444445,0.1037037037037037
55,0.2,hybrid,0.0017925423803348787,0.001400594569919993,0.0019597390520744266,0.2973156413666377,0.30053509257262717,0.3100309046490809,0.3093045495023216,-0.009495812076453725,-0.008769456929694441,0.7851851851851852,0.1037037037037037
56,0.2,hybrid,0.001798098545796346,0.0014055104119462018,0.0019629406692507237,0.2957214894201531,0.29891908100956005,0.3080127493437784,0.30728236191277886,-0.009093668334218374,-0.008363280903218806,0.7666666666666667,0.1037037037037037
57,0.2,hybrid,0.0018016100205024237,0.0014097994134373328,0.0019590530353254558,0.2945020986668249,0.29738343964072467,0.3064761442015852,0.30574088470193195,-0.009092704560860532,-0.00835744506120728,0.7407407407407407,0.1037037037037037
58,0.2,hybrid,0.001809887687589582,0.001416674176672085,0.0019660675545874863,0.29310573954699115,0.2962723762896962,0.30495039602990853,0.30421155058139404,-0.008678019740212317,-0.007939174291697826,0.7222222222222222,0.1037037037037037
59,0.2,hybrid,0.0018121531684618078,0.0014188946361189203,0.001966292661714438,0.2921596088173593,0.2946736173455298,0.30362462495418696,0.302880726216498,-0.008951007608657136,-0.00820710887096815,0.7777777777777778,0.1037037037037037
60,0.2,hybrid,0.0018173748676257255,0.0014238981487340555,0.0019673835944583507,0.2904124265017962,0.2937640480343974,0.30278440371346654,0.3020333547527072,-0.00902035567906917,-0.008269306718309832,0.7555555555555555,0.1037037037037037
