epoch,stage,lambda_id,train_total_loss,train_boot_loss,train_identity_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
33,hybrid,0.1,3.4307135892631466e-06,2.9426970952271344e-06,4.88016494036012e-06,0.4040257698969765,0.4042224628229864,-0.00026397634433750206,-1.2338619852303792e-06,0.4042195498012997,-0.0002668893660242033,-1.2464626602721486e-06,0.4740740740740741,0.08089728783346478
34,hybrid,0.1,3.402709595932372e-06,2.91946058446215e-06,4.832490114702224e-06,0.4029800624481551,0.4031231438759975,-0.0002693437503149543,-1.250865553734375e-06,0.4031202943906638,-0.0002721932356486434,-1.2630991382391672e-06,0.4777777777777778,0.0806784975252625
35,hybrid,0.1,3.377146992095373e-06,2.897762013256423e-06,4.793849788389504e-06,0.40173320683779473,0.40203446216801747,-0.00027455846244706095,-1.2670469542586777e-06,0.40203161385526126,-0.0002774067752032705,-1.27917335924799e-06,0.5,0.08046180412609291
36,hybrid,0.1,3.356132491619117e-06,2.880525089769993e-06,4.756074018491238e-06,0.4005619741485361,0.40096136327072324,-0.00027989689196789014,-1.2834923958506364e-06,0.40095855140138387,-0.00028270876130725986,-1.2953886764325174e-06,0.5074074074074074,0.08024825203253823
37,hybrid,0.1,3.333712361035185e-06,2.862437860816924e-06,4.712745002182608e-06,0.3995351137737235,0.3999014239675435,-0.00028544457723372885,-1.3007064224727146e-06,0.3998986888927549,-0.00028817965202232454,-1.3121895706658365e-06,0.5148148148148148,0.08003737370895544
38,hybrid,0.1,3.3117047997015027e-06,2.844451145129494e-06,4.672536545720084e-06,0.3984143223898693,0.39885225987598866,-0.00029062892033687726,-1.3160364878021585e-06,0.39884948402695086,-0.0002934047693746722,-1.3276670203075003e-06,0.5222222222222223,0.0798285777592651
39,hybrid,0.1,3.2905288800994373e-06,2.8271480500114972e-06,4.633808300879408e-06,0.3973849228359236,0.3978121782197808,-0.0002961340285427827,-1.3326362234419246e-06,0.3978094550821037,-0.00029885716621991243,-1.3439938816255494e-06,0.5259259259259259,0.07962166244966472
40,hybrid,0.1,3.2716387297445216e-06,2.811281517804431e-06,4.603572119400915e-06,0.3964381571500975,0.39679078538740037,-0.0003019400739051048,-1.3505092858441883e-06,0.39678820167506035,-0.00030452378624512555,-1.3611891938293747e-06,0.5370370370370371,0.0794185450922611
41,hybrid,0.1,3.2538141303159012e-06,2.796919968368367e-06,4.56894161947534e-06,0.3954049596984864,0.3957745134915374,-0.00030760138630725464,-1.3675536347847747e-06,0.3957720163455739,-0.0003100985322707639,-1.3777978820738574e-06,0.5481481481481482,0.07921642297556893
42,hybrid,0.1,3.235238479246567e-06,2.7818796489051477e-06,4.533588303414191e-06,0.39430917899132195,0.3947750974267588,-0.00031345242975172605,-1.3852557082920933e-06,0.39477275014465457,-0.00031579971185596856,-1.3948049321602259e-06,0.5518518518518518,0.07901770997130211
43,hybrid,0.1,3.2169119062643122e-06,2.7671196301272023e-06,4.497922761371092e-06,0.3933263222460307,0.3937895429458286,-0.00031907378143947174,-1.4017116628575732e-06,0.39378722324187526,-0.00032139348539278467,-1.411102361478225e-06,0.5666666666666667,0.0788217233454536
44,hybrid,0.1,3.1979678035214554e-06,2.7515924295279167e-06,4.463753739935392e-06,0.3921401186717525,0.3928082667558474,-0.0003249322637843277,-1.4191829942250328e-06,0.39280609860890364,-0.00032710041072808727,-1.4278614401779237e-06,0.5777777777777777,0.07862663980392635
45,hybrid,0.1,3.182296376361213e-06,2.7388252009831946e-06,4.434711753780178e-06,0.39128395169988406,0.3918411468568671,-0.00033032540174621206,-1.4344751944403834e-06,0.3918389123302691,-0.00033255992834424486,-1.4433941783737044e-06,0.5962962962962963,0.07843429445172266
46,hybrid,0.1,3.168360867601382e-06,2.727597928447806e-06,4.407629391535765e-06,0.3902988169583946,0.3908840446946999,-0.0003362270843186299,-1.4517917126412978e-06,0.39088191578230014,-0.0003383559967183869,-1.460216976036777e-06,0.6037037037037037,0.0782440543558037
47,hybrid,0.1,3.1505954079200602e-06,2.713120839589438e-06,4.374745683306221e-06,0.38931853047040604,0.3899390176438938,-0.0003420003845130415,-1.4685180153903147e-06,0.38993695744396023,-0.0003440605844466371,-1.4765849574482947e-06,0.6148148148148148,0.07805620360568137
48,hybrid,0.1,3.1373473454110695e-06,2.703010499480834e-06,4.343368459302353e-06,0.3882766677030062,0.3890021147340377,-0.00034751565646418126,-1.4839785322043613e-06,0.3890000277685324,-0.00034960262196948033,-1.4921299896452603e-06,0.6111111111111112,0.07786992607810038
49,hybrid,0.1,3.1236969367165066e-06,2.6917835169258143e-06,4.319134197906926e-06,0.3874559112740967,0.3880741854434105,-0.0003534085744949511,-1.5010204503083013e-06,0.38807220945112814,-0.0003553845667773059,-1.5086437319514786e-06,0.6148148148148148,0.07768551880358109
50,hybrid,0.1,3.110640679256659e-06,2.6811741864509574e-06,4.294664928057017e-06,0.38650584508819785,0.38715203458007014,-0.00035923677706645174,-1.5176156625819294e-06,0.3871501270940759,-0.00036114426306066427,-1.5249460982419936e-06,0.6185185185185185,0.07750225427142732
51,hybrid,0.1,3.0980295747090743e-06,2.671017779833667e-06,4.270117948754073e-06,0.3855235621737396,0.3862473560667179,-0.0003650799619544509,-1.5340517589209637e-06,0.38624549723096635,-0.0003669387977059957,-1.5411962505995159e-06,0.6222222222222222,0.07732248720573447
52,hybrid,0.1,3.0869549249941624e-06,2.662231952117913e-06,4.247229728762496e-06,0.38467543556660955,0.3853509985785575,-0.0003707598651381261,-1.5498383129897131e-06,0.3853491094730463,-0.0003726489706493141,-1.5570820860355181e-06,0.6296296296296297,0.07714435168873912
53,hybrid,0.1,3.075693148278977e-06,2.6534524547470007e-06,4.222406935319757e-06,0.3835135569788196,0.38446032153401993,-0.00037631871229992786,-1.5650096610403353e-06,0.38445832548024034,-0.00037831476607952386,-1.572697674743584e-06,0.6333333333333333,0.07696732804926397
54,hybrid,0.1,3.061985418152476e-06,2.642404582977787e-06,4.195808351746889e-06,0.3828248986690913,0.38358165474554184,-0.00038222073251581445,-1.5815292341495707e-06,0.3835797045321453,-0.00038417094591236545,-1.5889992920942349e-06,0.6370370370370371,0.07679277509561153
55,hybrid,0.1,3.0520113521711204e-06,2.634605180798835e-06,4.174061713722852e-06,0.38192873527653054,0.38270982406435045,-0.00038809651700560943,-1.5977729694709739e-06,0.38270788590208754,-0.0003900346792685139,-1.605217496468219e-06,0.6370370370370371,0.07661958411627122
56,hybrid,0.1,3.0391921473876375e-06,2.6243073401816928e-06,4.148848072059449e-06,0.3810140891216548,0.38185060744996174,-0.0003939420187537013,-1.6139392192286218e-06,0.381848680392115,-0.00039586907660044135,-1.6213019644781518e-06,0.6333333333333333,0.07644890989374309
57,hybrid,0.1,3.0300843934341904e-06,2.616798230974611e-06,4.132861624595787e-06,0.38026050784049364,0.38100072397722196,-0.00040009307770999536,-1.6312297675670452e-06,0.3809989467401663,-0.00040187031476562884,-1.6379743000723948e-06,0.6333333333333333,0.07628016341098638
58,hybrid,0.1,3.0213095301821627e-06,2.61028605721042e-06,4.110234729717426e-06,0.3793404448499573,0.38015674603263594,-0.00040603416372686496,-1.6476947411499373e-06,0.3801550493619137,-0.00040773083444911595,-1.6540897836163815e-06,0.6333333333333333,0.07611255603927256
59,hybrid,0.1,3.0099360170416095e-06,2.6011683301029135e-06,4.087676869386964e-06,0.37837464160623024,0.3793186470493617,-0.0004121379654782875,-1.6646990185814788e-06,0.37931708497964567,-0.00041370003519430876,-1.6705552386509577e-06,0.6407407407407407,0.07594615700296799
60,hybrid,0.1,3.0010611563817222e-06,2.593766124525772e-06,4.072950318559501e-06,0.37756933979438057,0.37849677416866406,-0.0004179095566671509,-1.680218591130708e-06,0.37849510192768493,-0.00041958179764628456,-1.6865373316774543e-06,0.6407407407407407,0.07578293674506624
61,hybrid,0.1,2.99146492936431e-06,2.5865925330623055e-06,4.0487239630200405e-06,0.37688257687681614,0.3776752988181242,-0.00042396494144697483,-1.6969168943465045e-06,0.37767367339567637,-0.0004255903638948344,-1.7030085445069332e-06,0.6444444444444445,0.07561985275191424
62,hybrid,0.1,2.982720248398041e-06,2.5797149803125553e-06,4.030052680854859e-06,0.37585942874578565,0.3768620376966513,-0.0004299202642744082,-1.7132215788227562e-06,0.37686046299152787,-0.0004314949693978165,-1.719108262167909e-06,0.6481481481481481,0.07545839159218513
63,hybrid,0.1,2.975536046309917e-06,2.573849012942132e-06,4.016870333677848e-06,0.37515567446577813,0.37606132207840337,-0.0004360653817715998,-1.7301586099598815e-06,0.3760598533464888,-0.0004375341136861888,-1.7356166459998835e-06,0.662962962962963,0.07529947749203499
64,hybrid,0.1,2.9661292703523974e-06,2.5664533839139103e-06,3.996758864384867e-06,0.3741117702340843,0.3752689977534249,-0.00044211240307118205,-1.746611836697361e-06,0.3752675765386931,-0.0004435336178030269,-1.7518966607940937e-06,0.662962962962963,0.07514222203129922
65,hybrid,0.1,2.957956031826821e-06,2.5600587792545537e-06,3.9789725257226696e-06,0.37346228223256805,0.3744857106989245,-0.0004480819483192455,-1.762680145452858e-06,0.37448423873326503,-0.00044955391397871747,-1.7681556048161151e-06,0.662962962962963,0.07498675852944875
66,hybrid,0.1,2.9503190896281122e-06,2.554260707030894e-06,3.96058382597218e-06,0.3727183483018677,0.37370629469293926,-0.00045401716478066234,-1.7786664419118243e-06,0.3737048069393119,-0.00045550491840801177,-1.7841885953992346e-06,0.6666666666666666,0.07483206237154398
67,hybrid,0.1,2.9418222503784268e-06,2.5471416178536773e-06,3.946806325247491e-06,0.3717650368294627,0.372930802740977,-0.0004601618361541604,-1.7955136241239915e-06,0.37292942679264174,-0.0004615377844894297,-1.8005818996208716e-06,0.6703703703703704,0.07467819291542624
68,hybrid,0.1,2.9359654630553177e-06,2.5427459975786087e-06,3.932194654767092e-06,0.37097172208488466,0.3721680355773519,-0.0004662316780034703,-1.8119173469557763e-06,0.3721666887877391,-0.00046757846761624755,-1.816871092110903e-06,0.674074074074074,0.07452685345107107
69,hybrid,0.1,2.9295201925584802e-06,2.53787557289866e-06,3.916446196598201e-06,0.370354499920793,0.3714127169766126,-0.00047223995046574707,-1.828020305286854e-06,0.37141136325861235,-0.00047359366846599915,-1.8330403492736397e-06,0.674074074074074,0.07437699138541566
70,hybrid,0.1,2.921086496551693e-06,2.5312488530434986e-06,3.898376435081945e-06,0.3693574821176448,0.37066398316527294,-0.00047828662023347013,-1.8443964738511774e-06,0.3706627047557824,-0.00047956502972401616,-1.849056036330851e-06,0.6703703703703704,0.07422845395710129
71,hybrid,0.1,2.918571763588157e-06,2.5302603376553542e-06,3.883114259328024e-06,0.36877577611011214,0.3699145685254886,-0.0004841664943159296,-1.860014333479132e-06,0.3699132363860642,-0.0004854986337403111,-1.8648718524950057e-06,0.6666666666666666,0.0740797470039609
72,hybrid,0.1,2.910664380138212e-06,2.5231900264295866e-06,3.874743537086255e-06,0.3679440595649874,0.3691806328488597,-0.00049064704411933,-1.8778209277582354e-06,0.3691795459064001,-0.0004917339865789239,-1.8817500518122899e-06,0.6703703703703704,0.0739342559785958
73,hybrid,0.1,2.9024641434042518e-06,2.5168711871325884e-06,3.855929562716635e-06,0.36723411144570084,0.368456375866268,-0.0004966808250213561,-1.8939278421363373e-06,0.3684552618936783,-0.0004977947976110841,-1.8979136375846944e-06,0.6703703703703704,0.07379061133825787
74,hybrid,0.1,2.899216573177944e-06,2.5148227482583586e-06,3.843938249195851e-06,0.36647659687770034,0.3677363613661475,-0.0005028651468175216,-1.910468112527894e-06,0.3677353061005231,-0.0005039204124419605,-1.914284103892859e-06,0.6703703703703704,0.07364784530259301
75,hybrid,0.1,2.8909038659698875e-06,2.508057664066314e-06,3.828462019035737e-06,0.36560025605698465,0.36701635530079274,-0.0005089271259467454,-1.926675753910153e-06,0.3670153149314902,-0.0005099674952492861,-1.9304145671405213e-06,0.6703703703703704,0.0735050564853479
76,hybrid,0.1,2.8854689248960686e-06,2.503595177796144e-06,3.818737470999247e-06,0.3650180976913746,0.3663080085343351,-0.0005150024293729683,-1.942839524887328e-06,0.36630693643265233,-0.0005160745310557324,-1.9467074944945874e-06,0.6703703703703704,0.07336460219274162
77,hybrid,0.1,2.8802189401789985e-06,2.4996143632501465e-06,3.806045769288519e-06,0.36445033534154303,0.3656070485797398,-0.000521161808186954,-1.95920994536811e-06,0.3656059666269417,-0.0005222437609850306,-1.9631448927927048e-06,0.674074074074074,0.07322564207758535
78,hybrid,0.1,2.874258091425045e-06,2.494790132048056e-06,3.7946795937698825e-06,0.3637014334762423,0.36491325868674496,-0.0005275639784297348,-1.976448613323189e-06,0.364912337647143,-0.0005284850180317102,-1.979820525586755e-06,0.674074074074074,0.07308816453303495
79,hybrid,0.1,2.8700580819880323e-06,2.491921892293717e-06,3.781361896943156e-06,0.36294309748799336,0.36422313891074476,-0.0005338487259881064,-1.9932697921891786e-06,0.3642222899570335,-0.0005346976796993808,-1.9963789277273433e-06,0.674074074074074,0.07295139752734658
80,hybrid,0.1,2.8640646756074655e-06,2.4871491995608274e-06,3.7691547604663806e-06,0.3621655933813601,0.363543751187064,-0.0005401891869806774,-2.010222573396118e-06,0.363543052211813,-0.0005408881622316897,-2.012840817418478e-06,0.6777777777777778,0.07281678807480893
81,hybrid,0.1,2.8615001297888773e-06,2.4854955775518146e-06,3.7600455223706283e-06,0.3615115775848784,0.3628715741139402,-0.0005464565331673721,-2.0269712526235447e-06,0.3628709696357573,-0.0005470610113502694,-2.0292350456746727e-06,0.6777777777777778,0.07268360612942153
82,hybrid,0.1,2.8534704012457695e-06,2.4789131548084618e-06,3.745572464373082e-06,0.36084463463797095,0.3621986359283335,-0.0005528223084307893,-2.0439790928142233e-06,0.3621981458723352,-0.000553312364429126,-2.0458328813822957e-06,0.6814814814814815,0.07255029164735285
83,hybrid,0.1,2.850985308637315e-06,2.477422351320467e-06,3.7356295731684853e-06,0.3601403545902929,0.36152615556515916,-0.0005589105155012208,-2.0601740916463356e-06,0.3615257050965558,-0.0005593609841045843,-2.061798844726296e-06,0.6814814814814815,0.07241701321613207
84,hybrid,0.1,2.846971710550975e-06,2.474235673714967e-06,3.7273603683600757e-06,0.3594146302370516,0.36086578654915985,-0.0005652669026716683,-2.0772649241112e-06,0.36086552261995386,-0.0005655308318776586,-2.0781610617684985e-06,0.6777777777777778,0.0722862106903663
85,hybrid,0.1,2.842087317132866e-06,2.4700258892232375e-06,3.720614279096288e-06,0.35872806665069157,0.3602140557027225,-0.0005711899492755745,-2.092635098667917e-06,0.36021360222295606,-0.0005716434290420347,-2.094255612557173e-06,0.6814814814814815,0.07215704913039962
86,hybrid,0.1,2.83604658785904e-06,2.4653621856263543e-06,3.7068440223268557e-06,0.35803054695291936,0.35955860977808,-0.0005773525851240913,-2.108971916588674e-06,0.3595581795832161,-0.0005777827799879898,-2.1105162461472764e-06,0.6851851851851852,0.07202719247264082
87,hybrid,0.1,2.8320175576420326e-06,2.462435252750676e-06,3.6958230489135674e-06,0.3575227475519899,0.3589114695735736,-0.0005835989476639103,-2.1255392036567244e-06,0.35891109997766324,-0.000583968543574287,-2.1268556914688804e-06,0.6851851851851852,0.0718990137042475
88,hybrid,0.1,2.827745983686524e-06,2.458627995653766e-06,3.691179880327586e-06,0.3568372618615124,0.358277452725005,-0.0005901780716867644,-2.1432529479148074e-06,0.35827735726197174,-0.0005902735347200205,-2.143614802426277e-06,0.6851851851851852,0.07177352615933835
89,hybrid,0.1,2.8253995266103925e-06,2.4576519079102105e-06,3.6774761870018174e-06,0.35613323611421055,0.3576442836168728,-0.0005960286020659789,-2.158296583433636e-06,0.35764392145729285,-0.0005963907616459152,-2.1596424785791856e-06,0.6851851851851852,0.07164806244378776
90,hybrid,0.1,2.82078474445485e-06,2.4538536186682476e-06,3.669311257866016e-06,0.35557661000075746,0.3570085175766228,-0.0006021580936994009,-2.1744571206485405e-06,0.3570081270833332,-0.0006025485869889935,-2.1758966405129075e-06,0.6888888888888889,0.07152213513406444
91,hybrid,0.1,2.8177624043866713e-06,2.4512958182205322e-06,3.664665861661395e-06,0.354983995112151,0.35638714439076885,-0.0006083923029797655,-2.1908993142507314e-06,0.3563867812391707,-0.0006087554545778917,-2.192251154405848e-06,0.6925925925925925,0.07139910733874973
92,hybrid,0.1,2.8121851559113414e-06,2.4468348359684075e-06,3.6535031994293353e-06,0.35422004935654877,0.35577354112657206,-0.0006145578628157233,-2.207124522344802e-06,0.3557731865082112,-0.000614912481176566,-2.2084934873495255e-06,0.6888888888888889,0.07127761979787756
93,hybrid,0.1,2.809112063392085e-06,2.4448322520017732e-06,3.6427981139031132e-06,0.3535827145335293,0.35516130009980434,-0.0006206504434086435,-2.2231219928152456e-06,0.3551609337121189,-0.0006210168310941122,-2.224520198982195e-06,0.6888888888888889,0.0711563901086426
94,hybrid,0.1,2.8030818421927727e-06,2.4394941139582757e-06,3.6358772823449637e-06,0.35286737477137586,0.35455096738961145,-0.0006270267655196227,-2.2401064827579195e-06,0.3545507053760871,-0.0006272887790439441,-2.2411218026555752e-06,0.6888888888888889,0.07103559883102621
95,hybrid,0.1,2.802520082612602e-06,2.439108502710687e-06,3.6341157990191488e-06,0.3525168955975198,0.35394856809366143,-0.0006332277594318092,-2.256523295005757e-06,0.353948342057822,-0.0006334537952712438,-2.257412802111154e-06,0.6888888888888889,0.07091635917061864
96,hybrid,0.1,2.7989497348411103e-06,2.436697669403172e-06,3.6225206543793833e-06,0.35186642943961577,0.35334962084450106,-0.0006395858059919379,-2.2734068153122417e-06,0.3533495004151451,-0.00063970623534787,-2.2739243430765915e-06,0.6962962962962963,0.0707978413300986
97,hybrid,0.1,2.7956994347073738e-06,2.434362087289476e-06,3.61337347417897e-06,0.351206891053182,0.3527582971190428,-0.0006456889136586819,-2.2893677276288288e-06,0.35275809058594754,-0.0006458954467539191,-2.2901833538835695e-06,0.6962962962962963,0.07068079720654029
98,hybrid,0.1,2.789558257277212e-06,2.4292769896531865e-06,3.60281267624026e-06,0.35037587303663775,0.35217722001218693,-0.0006521962408888582,-2.3066184369076835e-06,0.35217719164290656,-0.0006522246101692275,-2.3068617252514187e-06,0.7,0.07056588325061516
99,hybrid,0.1,2.7870848504568297e-06,2.4271068458286394e-06,3.5997800462819003e-06,0.34979702184755257,0.351593992568589,-0.0006586132498089259,-2.3236525171927693e-06,0.3515941186407707,-0.0006584871776271761,-2.3234370872714715e-06,0.7,0.07045052116367959
