mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,1,0.0,0.00048657884756109015,1.0,0.9999998767872755,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,2,0.0,0.000560352574850617,1.0,0.9999998300133404,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,3,0.0,0.0006066398760377473,1.0,0.9999997963929508,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,4,0.0,0.0006196564515572867,1.0,0.999999783619358,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,5,0.0,0.0006001799802626508,1.0,0.999999793014946,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,6,0.0,0.0005814437711312418,1.0,0.99999980467643,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,7,0.0,0.0005627205206851906,1.0,0.9999998154050023,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,8,0.0,0.0005433990194269682,1.0,0.9999998267283587,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,9,0.0,0.0005194018971290603,1.0,0.9999998420552807,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,10,0.0,0.00048699793475447714,1.0,0.9999998636544916,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,11,0.0,0.00045602306004921555,1.0,0.9999998851871579,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,12,0.0,0.00042630504872849995,1.0,0.9999999055706363,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,13,0.0,0.00040162505323068523,1.0,0.9999999222504499,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,14,0.0,0.00038149325183207977,1.0,0.9999999362480132,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,15,0.0,0.00036968425507980586,1.0,0.999999946460766,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,16,0.0,0.0003446412751781775,1.0,0.9999999571914184,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,17,0.0,0.00032737964929269403,1.0,0.9999999649350103,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,18,0.0,0.00031212270565636084,1.0,0.9999999713918003,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,19,0.0,0.0003013876906049463,1.0,0.9999999755260969,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,20,0.0,0.0002922103988933002,1.0,0.9999999786412689,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,0,21,0.0,0.0002847801385323227,1.0,0.9999999810097246,0.0
