mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,1,0.0,0.0002443661616220201,1.0,0.9999999782002019,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,2,0.0,0.000270278504213481,1.0,0.9999999662680127,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,3,0.0,0.0003305610009545222,1.0,0.9999999409294432,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,4,0.0,0.00037204553457503034,1.0,0.9999999186084597,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,5,0.0,0.0003676510332951603,1.0,0.9999999158914956,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,6,0.0,0.00034403437308748095,1.0,0.9999999239539921,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,7,0.0,0.00030950737615861976,1.0,0.999999937391048,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,8,0.0,0.00027204481738084317,1.0,0.9999999511757375,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,9,0.0,0.0002367628483211747,1.0,0.9999999631099806,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,10,0.0,0.00020458553611217667,1.0,0.9999999727711157,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,11,0.0,0.0001769547562396959,1.0,0.9999999802788919,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,12,0.0,0.00015503819099878079,1.0,0.9999999854866803,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,13,0.0,0.00013836684967630475,1.0,0.999999989186497,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,14,0.0,0.00012736013351539872,1.0,0.9999999916113321,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,15,0.0,0.00011902307665547899,1.0,0.9999999932592797,0.0
batch_frozen_target_state_cache,baseline_plain_raw,baseline_plain,raw,2,16,0.0,0.00011006834603327063,1.0,0.9999999947179792,0.0
