epoch,stage,lambda_id,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
227,hybrid,0.1,2.9481324202528318e-06,2.439024869616297e-06,1.6928727820597479e-06,7.461520875565492e-07,5.091075506365352e-06,0.33931830148189646,0.3356577560576986,-0.0010883311100562398,-3.3684501393735963e-06,0.33565801140923607,-0.0010880757585187695,-3.367414718415476e-06,0.725925925925926,0.06734921743355096
228,hybrid,0.1,2.947371092738578e-06,2.438652720095193e-06,1.693060220072014e-06,7.455925000231794e-07,5.087183726433847e-06,0.33903847581823643,0.3353577868422309,-0.0010930602624651953,-3.3792033742409194e-06,0.335358186721413,-0.001092660383283095,-3.3782082801343035e-06,0.725925925925926,0.06729016942093922
229,hybrid,0.1,2.9454771472121146e-06,2.436989038048399e-06,1.6918808364702788e-06,7.451082015781203e-07,5.084881091637153e-06,0.3389861466611884,0.33507426306778076,-0.0010972562850287138,-3.38888957083464e-06,0.3350739507389151,-0.001097568613894373,-3.3893397382107264e-06,0.725925925925926,0.0672343038705619
230,hybrid,0.1,2.9460424924352066e-06,2.437816609613975e-06,1.69303379868471e-06,7.447828109292647e-07,5.082258828212315e-06,0.33858256147128396,0.33479445509478883,-0.001102577352765255,-3.4015129814422536e-06,0.3347950007510244,-0.0011020316965296706,-3.399014743238815e-06,0.725925925925926,0.06717940648951082
231,hybrid,0.1,2.944588809611245e-06,2.436154352210974e-06,1.6922185824287316e-06,7.439357697822423e-07,5.0843445740027095e-06,0.33827868470457045,0.33450760814730995,-0.001107517013755166,-3.4123719548267485e-06,0.3345082642040258,-0.001106860957039324,-3.410482608749157e-06,0.725925925925926,0.06712302503221301
232,hybrid,0.1,2.943381324484197e-06,2.4355347495641163e-06,1.6923608334155152e-06,7.431739161486015e-07,5.0784657492008085e-06,0.33802568330613714,0.3342207333658507,-0.0011120297435520121,-3.423036215563708e-06,0.3342211897286355,-0.0011115733807671724,-3.4210200365635338e-06,0.725925925925926,0.06706655262188053
233,hybrid,0.1,2.942553409549567e-06,2.4349895791871604e-06,1.6920293429412617e-06,7.429602362458983e-07,5.075638303624072e-06,0.3375439320125567,0.33394406191767634,-0.001116557057351919,-3.432614633818874e-06,0.33394378422238186,-0.0011168347526464006,-3.4334511359172034e-06,0.725925925925926,0.06701212379500565
234,hybrid,0.1,2.942288553472578e-06,2.4337928157206834e-06,1.6927176564220166e-06,7.410751592986668e-07,5.084957377518946e-06,0.33724107193088865,0.33365572938274535,-0.0011214305316753492,-3.4434778236805256e-06,0.33365589727235134,-0.0011212626420693539,-3.4433503119731695e-06,0.725925925925926,0.06695543198288414
235,hybrid,0.1,2.9414649919527374e-06,2.4333945475551756e-06,1.692523107191338e-06,7.408714403638377e-07,5.080704443975616e-06,0.3372023894058007,0.33337618923769535,-0.0011263903610903014,-3.4552765659974526e-06,0.33337677447269604,-0.0011258051260896185,-3.453202301993241e-06,0.725925925925926,0.06690051591975713
236,hybrid,0.1,2.940008979868432e-06,2.432868896167175e-06,1.6917265545856092e-06,7.411423415815655e-07,5.07140083701257e-06,0.337083795798285,0.33310765122123326,-0.0011310981565648692,-3.465657630572741e-06,0.33310786022185773,-0.0011308891559403955,-3.4649002618469013e-06,0.725925925925926,0.06684774987555962
237,hybrid,0.1,2.9413366489956593e-06,2.4339753863767558e-06,1.6938135499532692e-06,7.401618364234868e-07,5.073612626189036e-06,0.33667350422348385,0.3328181606016507,-0.001135992332534086,-3.477261253904463e-06,0.3328183859586116,-0.0011357669755732158,-3.476749195192516e-06,0.725925925925926,0.06679083058683696
238,hybrid,0.1,2.937974226992078e-06,2.4313130918934453e-06,1.6915516105100706e-06,7.397614813833751e-07,5.066611350986326e-06,0.3362013733241174,0.33253017020853076,-0.0011404068536454148,-3.487295075906298e-06,0.3325302181854679,-0.0011403588767082695,-3.4873226386933657e-06,0.725925925925926,0.06673411541243524
239,hybrid,0.1,2.9388360684042097e-06,2.431822657084925e-06,1.692648418535682e-06,7.391742385492426e-07,5.07013411319285e-06,0.3360109026338566,0.3322623708050019,-0.0011447546439592449,-3.4960423396577893e-06,0.33226145694127246,-0.001145668507688713,-3.4999234855734545e-06,0.725925925925926,0.06668142508979223
240,hybrid,0.1,2.938371733031561e-06,2.4315155878241523e-06,1.6924258458852447e-06,7.390897419389072e-07,5.068561452074084e-06,0.3359311099031656,0.3319961676211123,-0.0011501461977158067,-3.5088343216748926e-06,0.3319962470215453,-0.0011500667972828005,-3.509193559470111e-06,0.725925925925926,0.06662926276376561
241,hybrid,0.1,2.935401660478287e-06,2.4287865587535104e-06,1.6914097537022697e-06,7.373768050512408e-07,5.066151017247756e-06,0.335527411170868,0.33172748654387574,-0.0011544292811242474,-3.518522413394759e-06,0.33172656303931225,-0.0011553527856877355,-3.5217135358622136e-06,0.725925925925926,0.06657638316499999
242,hybrid,0.1,2.935242624422023e-06,2.4290118033987498e-06,1.6917692335595514e-06,7.372425698391986e-07,5.0623082102327305e-06,0.33495828977593156,0.3314473325908377,-0.001159143936353857,-3.5293200569532163e-06,0.33144616070640376,-0.001160315820787794,-3.53370349860725e-06,0.7296296296296296,0.06652129530543831
243,hybrid,0.1,2.9341334263056357e-06,2.427412214900689e-06,1.6909167358815555e-06,7.36495479019134e-07,5.067212114049465e-06,0.3349302930025591,0.33117119559613334,-0.0011637494755701305,-3.5397618901468865e-06,0.33116982329155303,-0.0011651217801504354,-3.5447317032850575e-06,0.7296296296296296,0.0664669890143407
244,hybrid,0.1,2.9334226290222515e-06,2.4270122557939205e-06,1.6909274459894293e-06,7.360848098044914e-07,5.064103732283308e-06,0.3346056419188995,0.3308918766345835,-0.001168952527567657,-3.5518323817299155e-06,0.3308915278544592,-0.0011693013076919945,-3.5538585471205477e-06,0.7296296296296296,0.06641216583243024
245,hybrid,0.1,2.9320193397252538e-06,2.425856810152674e-06,1.6899973289338083e-06,7.358594812188662e-07,5.061625295725798e-06,0.33442916488846874,0.330626391191357,-0.001173573978168252,-3.562238818555024e-06,0.3306258080425852,-0.0011741571269400786,-3.5646084854474213e-06,0.7444444444444445,0.06635999303390505
246,hybrid,0.1,2.9318788909667963e-06,2.425974670470958e-06,1.6916076744314078e-06,7.343669960395501e-07,5.059042204958385e-06,0.3339164936585589,0.3303491129626128,-0.0011781796170978742,-3.5725253364975824e-06,0.3303484032024267,-0.0011788893772839981,-3.5758858132819028e-06,0.7296296296296296,0.06630545851594213
247,hybrid,0.1,2.9318719626429425e-06,2.426496820559583e-06,1.6919310023757481e-06,7.345658181838348e-07,5.0537514208336e-06,0.33374429010786616,0.33009745588288547,-0.0011825631919253898,-3.5814056648119687e-06,0.33009525715526883,-0.0011847619195420322,-3.5903509322535642e-06,0.7296296296296296,0.06625600381496217
248,hybrid,0.1,2.9296416259698527e-06,2.4241306499755786e-06,1.6902288363760315e-06,7.339018135995472e-07,5.055109759942739e-06,0.333500604929158,0.3298272112004325,-0.001187632973491004,-3.5932298120868724e-06,0.32982568660830597,-0.001189157565617549,-3.6001569699436412e-06,0.7333333333333333,0.0662029688347847
249,hybrid,0.1,2.929664432429121e-06,2.4237568691371072e-06,1.690663055380119e-06,7.330938137569885e-07,5.059075632920139e-06,0.3334900354663747,0.32955248531228004,-0.0011924246908780467,-3.6046633795876323e-06,0.3295511163255264,-0.0011937936776316715,-3.6104510984853082e-06,0.7333333333333333,0.06614898200063161
250,hybrid,0.1,2.9277412140997463e-06,2.4226000258217167e-06,1.6900249892271861e-06,7.325750365945306e-07,5.051411882780294e-06,0.33299355477704595,0.3292927013912216,-0.0011972178467185568,-3.615498373780719e-06,0.3292909781504208,-0.001198941087519334,-3.6225493624847567e-06,0.737037037037037,0.06609798384758803
251,hybrid,0.1,2.926421898565487e-06,2.420825320521844e-06,1.6891389371768655e-06,7.316863833449783e-07,5.055965780436431e-06,0.3328587527578819,0.32903606509711675,-0.0012019319871701128,-3.6264016988781086e-06,0.3290341818744898,-0.0012038152097970656,-3.6333460359889904e-06,0.7444444444444445,0.06604759941685738
252,hybrid,0.1,2.9264749587227917e-06,2.4216098610139696e-06,1.6902235621548847e-06,7.313862988590852e-07,5.048650977088219e-06,0.33258185491575615,0.32875429154902086,-0.0012072716734728983,-3.6391316761412874e-06,0.3287540680648716,-0.0012074951576221404,-3.641171284999396e-06,0.737037037037037,0.06599231264449876
253,hybrid,0.1,2.926324543906123e-06,2.4209456109447776e-06,1.6901774298174218e-06,7.307681811273555e-07,5.0537893296134555e-06,0.3324691071287147,0.3284844757554263,-0.0012118840371807549,-3.650446852336499e-06,0.3284842635947871,-0.001212096197819923,-3.651016936124618e-06,0.737037037037037,0.0659392719585214
254,hybrid,0.1,2.9255439541482208e-06,2.4203934632310467e-06,1.6897230247015883e-06,7.306704385294587e-07,5.051504909171737e-06,0.33226357831254516,0.3282355882907445,-0.0012167393887912437,-3.6610436882890613e-06,0.32823467021211533,-0.0012176574674204188,-3.6642512950737366e-06,0.7481481481481481,0.06589046553590716
255,hybrid,0.1,2.924467064588312e-06,2.4197342931323558e-06,1.689740683789671e-06,7.299936093426848e-07,5.047327714559562e-06,0.33194873469818753,0.3279795523287421,-0.0012210890475420344,-3.6709342734990566e-06,0.32797789862440335,-0.0012227427518807787,-3.6759980677761794e-06,0.7444444444444445,0.06584012827525683
256,hybrid,0.1,2.9240239471977094e-06,2.419435657720376e-06,1.6905438032231073e-06,7.288918544972681e-07,5.045882894773338e-06,0.33134444211396397,0.3277141148123501,-0.0012263186465718001,-3.6820989072352357e-06,0.3277129613996523,-0.0012274720592695965,-3.687559457635648e-06,0.7407407407407407,0.06578808669178438
257,hybrid,0.1,2.9250698483037935e-06,2.4205849597090364e-06,1.6916287805805854e-06,7.289561791284511e-07,5.044848885947569e-06,0.3312821185935582,0.3274585997721162,-0.001231366854045457,-3.6941238220403443e-06,0.3274580492632578,-0.0012319173629039004,-3.696696117178955e-06,0.7481481481481481,0.06573799332523234
258,hybrid,0.1,2.9232593522120424e-06,2.41927442800143e-06,1.690996347995292e-06,7.282780800061375e-07,5.0398492421061266e-06,0.3310304975320201,0.3272048291039853,-0.0012360438630082404,-3.704561286721193e-06,0.3272037373119374,-0.0012371356550561208,-3.7093330450696732e-06,0.7481481481481481,0.06568817459339871
259,hybrid,0.1,2.921713035346247e-06,2.4168637187463444e-06,1.6897890848178257e-06,7.270746339285189e-07,5.048493165999028e-06,0.3308651315618863,0.32695091304750534,-0.0012411254897595203,-3.7162344707544065e-06,0.32695036417389517,-0.0012416743633696936,-3.7192749007782574e-06,0.7518518518518519,0.06563840770745298
260,hybrid,0.1,2.922062839434904e-06,2.418287526251577e-06,1.6906394304484443e-06,7.276480958031324e-07,5.0377531318332735e-06,0.33043926588687417,0.3266905550347753,-0.0012462479314863106,-3.7276753260624598e-06,0.3266903509249576,-0.0012464520413040248,-3.7309157649141698e-06,0.7481481481481481,0.06558736059325232
261,hybrid,0.1,2.922180620208731e-06,2.418407965723489e-06,1.691147838031282e-06,7.272601276922068e-07,5.037726544852423e-06,0.33032061979154337,0.3264384987067824,-0.0012509824097499123,-3.738814736636755e-06,0.3264382187579078,-0.0012512623586244942,-3.7416056515959632e-06,0.7481481481481481,0.06553789622330645
262,hybrid,0.1,2.920484638022338e-06,2.4172469545676097e-06,1.6904053471494145e-06,7.268416074181947e-07,5.032376834547292e-06,0.33006986600722865,0.3261708426484176,-0.0012557918823199454,-3.7502092363465205e-06,0.326170860673078,-0.00125577385765957,-3.752325334613186e-06,0.7407407407407407,0.0654853269061475
263,hybrid,0.1,2.9190401757036193e-06,2.4153517191395725e-06,1.6899867996245282e-06,7.25364919515044e-07,5.036884565640468e-06,0.3298885777616832,0.32592720292943606,-0.0012605935516921685,-3.7611301701863907e-06,0.32592708617232125,-0.0012607103088069782,-3.763661015163556e-06,0.7481481481481481,0.06543755929622563
264,hybrid,0.1,2.918629829188713e-06,2.4151071023206474e-06,1.6898392510340576e-06,7.252678512865901e-07,5.0352272686806536e-06,0.3295645592874973,0.32565747230638353,-0.001265375646147815,-3.7725878628000822e-06,0.32565746780361615,-0.0012653801489151961,-3.7745012193111807e-06,0.7518518518518519,0.06538456959050627
265,hybrid,0.1,2.9156848317695633e-06,2.4123947675618316e-06,1.688505459547241e-06,7.238893080145911e-07,5.032900642077314e-06,0.329075530101258,0.325406288466049,-0.0012699273721284432,-3.7829822195407535e-06,0.32540582015437763,-0.0012703956837998298,-3.7859785618157447e-06,0.7518518518518519,0.06533524316763549
266,hybrid,0.1,2.9165484784060407e-06,2.4127617747669414e-06,1.689114013568226e-06,7.236477611987148e-07,5.037867036390998e-06,0.32908414973372635,0.3251561387364387,-0.001274914620671197,-3.7942960189123968e-06,0.3251556486230539,-0.0012754047340560182,-3.797785825595287e-06,0.7592592592592593,0.06528621067142198
267,hybrid,0.1,2.91683794087348e-06,2.413408140531316e-06,1.6898930908941054e-06,7.235150496372103e-07,5.034298003421643e-06,0.32905194218464573,0.32491001392396224,-0.0012801463396011625,-3.806731222681008e-06,0.32491034441830097,-0.001279815845262433,-3.8072886400306993e-06,0.7555555555555555,0.06523803205271268
268,hybrid,0.1,2.9151867945319246e-06,2.412479994661959e-06,1.689761546570029e-06,7.227184480919302e-07,5.0270679986996525e-06,0.3285571283806025,0.3246569667490422,-0.0012850172375193925,-3.818044768007819e-06,0.3246573544335531,-0.0012846295530085095,-3.818780508480814e-06,0.7592592592592593,0.06518839679731232
269,hybrid,0.1,2.9140029161374903e-06,2.4108761618573425e-06,1.6887292142564533e-06,7.22146947600889e-07,5.031267542801484e-06,0.32817992972797805,0.32440542059168387,-0.0012892531718716183,-3.827228575251367e-06,0.32440497870546453,-0.001289695058090956,-3.830424303591525e-06,0.762962962962963,0.0651389347527111
270,hybrid,0.1,2.913222120257455e-06,2.4099934275120384e-06,1.688466454973939e-06,7.215269725380993e-07,5.0322869274541644e-06,0.3281130221550247,0.32415454154474166,-0.0012940359712185767,-3.838305458190466e-06,0.3241539906319216,-0.001294586884038662,-3.8419489310168595e-06,0.762962962962963,0.06508971550319205
271,hybrid,0.1,2.9118859882673215e-06,2.4089376322262544e-06,1.6884433959910662e-06,7.204942362351884e-07,5.02948356041067e-06,0.3276103389250145,0.3239046687087291,-0.0012989994843666808,-3.849809014191789e-06,0.3239046074968313,-0.0012990606962644535,-3.85172691732378e-06,0.762962962962963,0.06504073363861915
272,hybrid,0.1,2.9123641390024038e-06,2.410051586350217e-06,1.6882163893565209e-06,7.218351969936965e-07,5.023125526521864e-06,0.3276089835678907,0.32367712073176563,-0.001303213165234185,-3.858451479129936e-06,0.32367511343184785,-0.0013052204651519683,-3.866751802380705e-06,0.762962962962963,0.06499606677939997
273,hybrid,0.1,2.9109380125058157e-06,2.4086220642985724e-06,1.6884949106742695e-06,7.20127153624303e-07,5.02315948207243e-06,0.3273608510043415,0.3234299029644058,-0.0013083894394814721,-3.87080405125158e-06,0.32342833158334644,-0.0013099608205408564,-3.87794514272895e-06,0.7666666666666667,0.06494765848077745
274,hybrid,0.1,2.91022040138197e-06,2.4080587588140825e-06,1.6881561639029385e-06,7.199025949111443e-07,5.021616425678869e-06,0.32729486456460966,0.32318753155193963,-0.0013132245193185343,-3.882434276224439e-06,0.3231858530812349,-0.0013149029900232923,-3.889235609858422e-06,0.762962962962963,0.06490015121425163
275,hybrid,0.1,2.909752254030635e-06,2.407525475568428e-06,1.6887563363354863e-06,7.187691392329421e-07,5.022267784622065e-06,0.3266961148046192,0.32294714762847543,-0.0013178451864225282,-3.892903529728706e-06,0.3229447898397933,-0.0013202029751046562,-3.902120768822098e-06,0.762962962962963,0.0648529985629796
276,hybrid,0.1,2.90795828986418e-06,2.405086240019111e-06,1.6872270361274195e-06,7.178592038916916e-07,5.028720498450688e-06,0.32671937345231,0.32271422787660686,-0.0013224764159000535,-3.9032902227222445e-06,0.3227115661248825,-0.0013251381676244178,-3.912777311127478e-06,0.7666666666666667,0.06480734085850139
277,hybrid,0.1,2.9081925337548426e-06,2.405449065706786e-06,1.6878977585219213e-06,7.175513071848649e-07,5.0274346804805615e-06,0.32645130794976174,0.3224653238982234,-0.001327500505885093,-3.915164051385817e-06,0.32246331472354783,-0.0013295096805606699,-3.922603060668088e-06,0.7666666666666667,0.0647585648808217
278,hybrid,0.1,2.908298656150993e-06,2.4065910554733015e-06,1.6893141587412779e-06,7.172768967320237e-07,5.017076006776914e-06,0.3261406319578498,0.32221583764042594,-0.0013325569281167349,-3.927687382506849e-06,0.32221469808181386,-0.0013336964867288192,-3.931818108081375e-06,0.7666666666666667,0.06470967891370853
279,hybrid,0.1,2.9080087788187474e-06,2.4063180995165044e-06,1.6891091262828382e-06,7.172089732336662e-07,5.0169067930224275e-06,0.3257963149277492,0.3219836943073919,-0.0013370992010443006,-3.937766638573452e-06,0.3219815232062739,-0.0013392703021622987,-3.9453486950790945e-06,0.7666666666666667,0.06466415870168724
280,hybrid,0.1,2.9082459258448535e-06,2.406879211828235e-06,1.6891967726180962e-06,7.176824392101391e-07,5.013667140166181e-06,0.3256439153807099,0.3217518010223416,-0.0013418559224043225,-3.94847876116107e-06,0.32174894679893407,-0.0013447101458118338,-3.9585171391891966e-06,0.7666666666666667,0.06461873138894918
281,hybrid,0.1,2.9053790818985317e-06,2.4035553271661485e-06,1.6877014423310725e-06,7.15853884835076e-07,5.018237547323826e-06,0.3253672072924274,0.3215119879084573,-0.0013461147381944594,-3.957961473206027e-06,0.32150803421096535,-0.0013500684356864134,-3.9716792195226055e-06,0.774074074074074,0.06457162052933035
282,hybrid,0.1,2.9043700943901872e-06,2.4023760060587524e-06,1.6878230549707505e-06,7.145529510880021e-07,5.019940883314344e-06,0.3251153695870911,0.32126679886014226,-0.0013518005813549228,-3.971344273644823e-06,0.32126431215033324,-0.0013542872911639359,-3.981284662506039e-06,0.7703703703703704,0.06452371988829944
283,hybrid,0.1,2.9043402319068765e-06,2.4029365087042378e-06,1.688059020427111e-06,7.14877488277127e-07,5.014037232026383e-06,0.32489577099472944,0.32103467261536245,-0.0013561830649806983,-3.981583410063005e-06,0.3210312658499119,-0.0013595898304312737,-3.993623454905527e-06,0.7703703703703704,0.06447817113606863
284,hybrid,0.1,2.903291066262765e-06,2.4021926699389835e-06,1.68776285926997e-06,7.144298106690133e-07,5.010983963237816e-06,0.3246962193257621,0.3208062610946438,-0.0013613280406351569,-3.993404052711632e-06,0.3208028973516587,-0.0013646917836202532,-4.005618907830435e-06,0.774074074074074,0.06443351782705578
285,hybrid,0.1,2.903381466687001e-06,2.401475837726063e-06,1.6878481345866636e-06,7.136277031393994e-07,5.019056289609386e-06,0.3246963294702177,0.3205677929712961,-0.0013665645482443534,-4.006200829635123e-06,0.3205655856239225,-0.0013687718956179595,-4.014161641764094e-06,0.774074074074074,0.0643868715039081
286,hybrid,0.1,2.9019781539455e-06,2.4008058243375485e-06,1.6876503899888372e-06,7.131554343487115e-07,5.011723296079516e-06,0.3240837535790211,0.3203359308088894,-0.0013713290081719398,-4.016764881565444e-06,0.3203331802286588,-0.0013740795884025214,-4.026868899194096e-06,0.774074074074074,0.06434145196341226
287,hybrid,0.1,2.9012449087755198e-06,2.400011869013704e-06,1.6871657312373365e-06,7.128461377763672e-07,5.012330397618153e-06,0.32406680613637534,0.3201076778579748,-0.0013758900818984232,-4.0276369147555086e-06,0.32010432421822776,-0.00137924372164544,-4.038619606245046e-06,0.774074074074074,0.06429671358797463
288,hybrid,0.1,2.901564751573223e-06,2.4004911852080057e-06,1.68793404501593e-06,7.125571401920754e-07,5.010735663652174e-06,0.3237243962682509,0.31985945757333556,-0.0013808061804085892,-4.0391016442401775e-06,0.31985630535388493,-0.0013839583998592198,-4.050333588282882e-06,0.774074074074074,0.06424805275074882
289,hybrid,0.1,2.9008819211278164e-06,2.4001647548334548e-06,1.6883266321962968e-06,7.118381226371579e-07,5.007171662943618e-06,0.32333420729638435,0.3196278497473965,-0.001385934852820403,-4.0507637579635745e-06,0.3196251357889484,-0.0013886488112684892,-4.061563246250612e-06,0.7703703703703704,0.06420275692004339
290,hybrid,0.1,2.8998087311222956e-06,2.398856887738372e-06,1.6877124332575277e-06,7.111444544808447e-07,5.0095184338392406e-06,0.3232262579072343,0.31938345939875185,-0.0013912756622330713,-4.063998611792872e-06,0.3193820188138034,-0.0013927162471815135,-4.070789521969293e-06,0.7703703703703704,0.06415494701219698
291,hybrid,0.1,2.902584466431546e-06,2.401876952401002e-06,1.6901239483966121e-06,7.117530040043897e-07,5.007075140305439e-06,0.3230809354764219,0.31916135031902165,-0.0013968676461949547,-4.077179974668207e-06,0.3191607449694374,-0.001397472995779192,-4.081934382876048e-06,0.7703703703703704,0.06411164359304333
292,hybrid,0.1,2.8987079623046665e-06,2.3979322877408924e-06,1.6882100679195915e-06,7.097222198213009e-07,5.007756745637736e-06,0.322671706904061,0.3189314220100563,-0.001401952777081883,-4.08904457678235e-06,0.3189314251038495,-0.0014019496832887168,-4.092011275492829e-06,0.7703703703703704,0.06406667495742763
293,hybrid,0.1,2.896548462921633e-06,2.396220061363049e-06,1.6864465822686654e-06,7.097734790943839e-07,5.003284015585841e-06,0.3226147631716809,0.31869474895585564,-0.0014059603494517292,-4.0984033179940335e-06,0.3186933377237124,-0.001407371581594985,-4.104985360036946e-06,0.7703703703703704,0.06402014186106147
294,hybrid,0.1,2.8973807590337028e-06,2.3970142323259574e-06,1.6873494344468341e-06,7.096647978791236e-07,5.003665267077449e-06,0.3222987483487659,0.3184769918871863,-0.001411178348423081,-4.110689662770997e-06,0.31847555187106336,-0.0014126183645460366,-4.117417455433057e-06,0.7703703703703704,0.06397763404712188
295,hybrid,0.1,2.8963140197024375e-06,2.3955864564599033e-06,1.6872890939395356e-06,7.082973625203677e-07,5.0072756324253385e-06,0.32210635454446146,0.3182518038089095,-0.001416307226128899,-4.122918003368809e-06,0.3182506170528605,-0.0014174939821778865,-4.128507384189729e-06,0.7703703703703704,0.06393362220700768
296,hybrid,0.1,2.897805208116354e-06,2.3975563728556713e-06,1.6892019405626242e-06,7.08354432293047e-07,5.002488352606829e-06,0.32195716122861884,0.318025847262493,-0.0014212656904817322,-4.134183712921e-06,0.318024745669949,-0.0014223672830257494,-4.140361597021014e-06,0.7703703703703704,0.06388942259059495
297,hybrid,0.1,2.896159751682995e-06,2.3958875988400038e-06,1.688131067828109e-06,7.077565310118946e-07,5.0027215284299104e-06,0.3215799741589583,0.3177914093713014,-0.0014257249843658837,-4.144833593559935e-06,0.3177897299941925,-0.00142740436147476,-4.152098541703006e-06,0.774074074074074,0.06384342687113345
298,hybrid,0.1,2.895331952163358e-06,2.394768209277099e-06,1.6875882425644135e-06,7.071799667126855e-07,5.005637428862586e-06,0.32138533807502767,0.31757225444010656,-0.0014305346100217942,-4.155829559792539e-06,0.3175700806037036,-0.0014327084464247353,-4.164941145300876e-06,0.774074074074074,0.06380055781002567
299,hybrid,0.1,2.8938017146078345e-06,2.393105872373029e-06,1.6867747662517234e-06,7.063311061213062e-07,5.006958422348047e-06,0.32117017094269096,0.3173569161152233,-0.0014357963572174115,-4.168023513753368e-06,0.31735517705595817,-0.0014375354164825604,-4.1760283622228845e-06,0.774074074074074,0.06375854249448815
300,hybrid,0.1,2.8966672229929243e-06,2.396788640243942e-06,1.6902893122523795e-06,7.064993279915625e-07,4.9987858274898254e-06,0.32096775102981073,0.3171238664751217,-0.001441430735216298,-4.182110279427769e-06,0.3171237421675721,-0.0014415550427658852,-4.185005454500758e-06,0.7703703703703704,0.06371305944206761
301,hybrid,0.1,2.894101117078887e-06,2.394531245466505e-06,1.6880850639800011e-06,7.064461814865046e-07,4.995698716123815e-06,0.3209225592290826,0.3168913740617956,-0.0014463635687755882,-4.193743335400386e-06,0.31689162702209545,-0.0014461106084757702,-4.196149637493299e-06,0.7703703703703704,0.06366754752611424
302,hybrid,0.1,2.8913562551563472e-06,2.391364463123603e-06,1.6864471016568077e-06,7.049173614667949e-07,4.999917920327448e-06,0.320614293961205,0.31667038117296264,-0.0014509463829810998,-4.204514685616665e-06,0.31666991547125967,-0.0014514120846840783,-4.208841962773601e-06,0.774074074074074,0.06362426551118876
303,hybrid,0.1,2.893018303575048e-06,2.3929545085117717e-06,1.687536539235821e-06,7.054179692759512e-07,5.00063795063276e-06,0.3204472236193211,0.31644953017851124,-0.0014558299686289744,-4.2159383068767625e-06,0.31644898839351465,-0.0014563717536255627,-4.220702919347386e-06,0.774074074074074,0.06358107202942803
304,hybrid,0.1,2.8921210947835663e-06,2.3922277047961918e-06,1.6874700345449339e-06,7.04757670251258e-07,4.998933899873745e-06,0.32000055759085877,0.31623372365081276,-0.0014606324763770662,-4.226903311968055e-06,0.3162325985263714,-0.001461757600818403,-4.233814350585417e-06,0.774074074074074,0.06353887122543797
305,hybrid,0.1,2.890759344434747e-06,2.3914219371080593e-06,1.6877543588251418e-06,7.036675782829177e-07,4.993374073266872e-06,0.31985591066956115,0.31601787083152855,-0.0014657065669126945,-4.239180443385234e-06,0.3160169604109844,-0.0014666169874568147,-4.24517350090651e-06,0.7777777777777778,0.06349671547968824
306,hybrid,0.1,2.8904439973788462e-06,2.390704949055866e-06,1.6869487691275677e-06,7.037561799282982e-07,4.997390483229801e-06,0.31975388000157207,0.3158055578086518,-0.001470213854030844,-4.249806362489699e-06,0.3158036340248046,-0.0014721376378780682,-4.258142341482282e-06,0.7851851851851852,0.06345515433253654
307,hybrid,0.1,2.8889133346605983e-06,2.389299383658009e-06,1.6869186021059634e-06,7.02380781552046e-07,4.996139510025886e-06,0.31967163651527886,0.31559053021951433,-0.0014757898951996418,-4.263167747918647e-06,0.31558977494531887,-0.0014765451693951048,-4.2683858122357634e-06,0.7814814814814814,0.0634132640229428
308,hybrid,0.1,2.888991344531685e-06,2.390284656959394e-06,1.6870541944080594e-06,7.032304625513344e-07,4.987066875722909e-06,0.3193024533963488,0.31537257435295146,-0.0014802698210243936,-4.273233759342671e-06,0.31537054982481594,-0.0014822943491599183,-4.283170220560845e-06,0.7814814814814814,0.06337056883479517
309,hybrid,0.1,2.8885692990707276e-06,2.3888229720629026e-06,1.6870776138829644e-06,7.017453581799384e-07,4.9974632700782506e-06,0.31901335561361144,0.3151502775341231,-0.001485477792191492,-4.285960301204255e-06,0.3151488030185984,-0.0014869523077162272,-4.294082300183226e-06,0.7814814814814814,0.06332715106526292
310,hybrid,0.1,2.887332506286501e-06,2.388266029677412e-06,1.6867323217971928e-06,7.015337078802198e-07,4.990664766090888e-06,0.3190060448777551,0.3149354896328573,-0.0014910689826720391,-4.299325768645926e-06,0.3149353389430467,-0.0014912196724826132,-4.303832757850731e-06,0.7814814814814814,0.06328531172310586
311,hybrid,0.1,2.887199833855902e-06,2.3885335328237143e-06,1.686757629150625e-06,7.017759036730892e-07,4.986663010321881e-06,0.3186560095228172,0.3147271032772369,-0.0014962625341963243,-4.311038728766728e-06,0.314726967037004,-0.0014963987744292528,-4.316532624444851e-06,0.7851851851851852,0.06324467316228666
312,hybrid,0.1,2.8869570066752883e-06,2.3875215765174862e-06,1.6876345950022044e-06,6.998869815152817e-07,4.994354301578016e-06,0.3184127992811371,0.3145159753474206,-0.0015010537001102775,-4.322808982069556e-06,0.31451561392952654,-0.0015014151180043345,-4.328481861046673e-06,0.7851851851851852,0.06320340580950617
