seed,epoch,candidate_key,handoff_mode,replay_prefix_steps,action_intervention_mode,relative_terminal_action_vector_delta_vs_replay,terminal_action_direction_cosine_similarity_vs_replay,terminal_action_norm_ratio_vs_replay,terminal_action_norm_delta_vs_replay,relative_terminal_bootstrap_target_delta,relative_terminal_identity_target_delta,terminal_lambda_id_delta,terminal_state_slot_displacement_after_action,terminal_next_state_displacement_vs_baseline_replay
0,45,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4545034151311147,0.011961114374224,1.0704727352112484,0.04326044668968726,0.0,0.0,0.0,0.1131133466759855,0.0
0,45,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,46,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.461822549797001,0.009328855993058488,1.0777933884078328,0.04351603930367809,0.0,0.0,0.0,0.0,0.11365607279699394
0,46,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11316388746962562,0.0
0,46,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.14471446662798743,1.0,1.0715140931656018,0.04314597970877897,0.0,0.0,0.0,0.11581331117825044,0.010786494927194742
0,46,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4034937219481685,0.009256648078285743,1.0,1.1479945631675564e-17,0.0,0.0,0.0,0.010861552462928097,0.1097835299855879
0,46,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4555775609029915,0.011774248991228685,1.0715849988825936,0.04323345976292624,0.0,0.0,0.0,0.11316388746962562,0.0
0,46,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4621551492487401,0.009515331175541705,1.078365684419151,0.0435977054040471,0.0,0.0,0.0,0.0,0.11379769536442867
0,47,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11329981580692772,0.0
0,47,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.14431786948230066,1.0,1.0720381848366076,0.04315406618584031,0.0,0.0,0.0,0.1160194977178787,0.010788516546460078
0,47,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4033493244951392,0.009444232960549668,1.0,1.1581550863839918e-17,0.0,0.0,0.0,0.010882346949053217,0.10985327672486059
0,47,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4558432994821437,0.011992211796560593,1.0720977658374413,0.043240894768968335,0.0,0.0,0.0,0.11329981580692772,0.0
0,47,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,48,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4634717512047726,0.010582182953597776,1.081155971686358,0.043443955286431066,0.0,0.0,0.0,0.0,0.11391685872460375
0,48,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11340915219252097,0.0
0,48,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.14363449691244567,1.0,1.0746221353325187,0.04292330326055149,0.0,0.0,0.0,0.1163074933153649,0.010730825815137873
0,48,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4026177702391216,0.010511704335023107,1.0,1.1364710429342818e-17,0.0,0.0,0.0,0.010844051565910992,0.109786988476031
0,48,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4570308920677193,0.013023673569503963,1.0746862455355308,0.043007725558732675,0.0,0.0,0.0,0.11340915219252097,0.0
0,48,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,49,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4629593574619675,0.010296650345543295,1.0800681654328388,0.0431154559676773,0.0,0.0,0.0,0.0,0.11401278631603266
0,49,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11350643370673844,0.0
0,49,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.14257574180714594,1.0,1.0736163900519573,0.042658381163864376,0.0,0.0,0.0,0.11637314229952753,0.010664595290966094
0,49,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4028341307790622,0.010223821268421321,1.0,1.1515879189392227e-17,0.0,0.0,0.0,0.010762065273054344,0.10992734297341675
0,49,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4565448469662106,0.012815957325047127,1.0736974844404803,0.042744714899593854,0.0,0.0,0.0,0.11350643370673844,0.0
0,49,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,50,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4642536034258329,0.010490638683899385,1.0820274596680615,0.04346049760533761,0.0,0.0,0.0,0.0,0.11424763808387298
0,50,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11373651028538992,0.0
0,50,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.14312394569350725,1.0,1.0755038630486842,0.04288392314002349,0.0,0.0,0.0,0.11672719994265687,0.010720980785005873
0,50,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.402669879985729,0.010417268271756383,1.0,1.2159585507799335e-17,0.0,0.0,0.0,0.010848179910388847,0.11002995544888887
0,50,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4577813060443416,0.012995828027238657,1.0755739923020964,0.04296430120874071,0.0,0.0,0.0,0.11373651028538992,0.0
0,50,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,51,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.464595402657619,0.009861365390763755,1.0818268383473066,0.043205243002594027,0.0,0.0,0.0,0.0,0.11437965378988979
0,51,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11386896290783188,0.0
0,51,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.14176572756003022,1.0,1.0753275518484342,0.04261313598960139,0.0,0.0,0.0,0.11690650383206894,0.010653283997400348
0,51,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4031478877428216,0.009787104170619234,1.0,1.2695697667755975e-17,0.0,0.0,0.0,0.010784828663259648,0.11013117878708982
0,51,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4581295461329575,0.012410924340780366,1.07541785026981,0.042692733764229655,0.0,0.0,0.0,0.11386896290783188,0.0
0,51,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4635826036323716,0.010702847638341692,1.081153728546563,0.0430565880199974,0.0,0.0,0.0,0.0,0.11461616237021237
0,52,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11410241983732791,0.0
0,52,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.14068916900638945,1.0,1.0746214467038748,0.04243246753423494,0.0,0.0,0.0,0.11714316642825881,0.010608116883558736
0,52,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4025427588169617,0.010632309343388366,1.0,1.2002427821463815e-17,0.0,0.0,0.0,0.010748086893351935,0.11037020912683186
0,52,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4570975129186818,0.01325445167407047,1.0747131373263394,0.04251027714496474,0.0,0.0,0.0,0.11410241983732791,0.0
0,52,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,53,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4655098425104371,0.010177070472435799,1.0832190769352605,0.04325998402662508,0.0,0.0,0.0,0.0,0.11491453991146465
0,53,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11439603827985005,0.0
0,53,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1407891854713461,1.0,1.0766482628302754,0.04253638464260486,0.0,0.0,0.0,0.1175814593251993,0.010634096160651217
0,53,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4029251796460485,0.010104797324163313,1.0,1.2439412925650353e-17,0.0,0.0,0.0,0.010799108846973363,0.11052195769305381
0,53,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4589667212958826,0.012769899050348824,1.076748560086005,0.042609103802206984,0.0,0.0,0.0,0.11439603827985005,0.0
0,53,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,54,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4654533069648914,0.009846714246217875,1.0827717296621229,0.04320943975423609,0.0,0.0,0.0,0.0,0.11515494066466944
0,54,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11463246058686623,0.0
0,54,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1403311381949623,1.0,1.0761444154661173,0.04250661496732009,0.0,0.0,0.0,0.11781947249972258,0.01062665374183002
0,54,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4031440242227284,0.009772602942841064,1.0,1.2656459874846975e-17,0.0,0.0,0.0,0.010786798430211148,0.11076134367304451
0,54,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4588730633575886,0.012439389680654233,1.0762445753720957,0.04257936057628441,0.0,0.0,0.0,0.11463246058686623,0.0
0,54,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,55,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4675064349313545,0.009079683494087488,1.0846632524322746,0.043404362240413066,0.0,0.0,0.0,0.0,0.11547130084748243
0,55,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11494929610982334,0.0
0,55,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.14047152786089884,1.0,1.0780720359966254,0.04261286288333097,0.0,0.0,0.0,0.11827778716887476,0.010653215720832743
0,55,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4037232083766038,0.009008112199728757,1.0,1.2233517770227869e-17,0.0,0.0,0.0,0.010835362923206842,0.11094162248747723
0,55,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4609349236737406,0.011690454404286546,1.0781748196943035,0.04268027700278977,0.0,0.0,0.0,0.11494929610982334,0.0
0,55,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,56,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4678484142333292,0.009219133875975605,1.0851777054440224,0.0435636106834441,0.0,0.0,0.0,0.0,0.1157841044602124
0,56,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11525810694231813,0.0
0,56,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1400019864126027,1.0,1.078542115971828,0.04270342576239875,0.0,0.0,0.0,0.11866742126514988,0.010675856440599688
0,56,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4036404994480605,0.009147612070469447,1.0,1.1744284447062505e-17,0.0,0.0,0.0,0.010875399576525783,0.11117400466837465
0,56,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4612380831489404,0.011839503660194201,1.07864680155558,0.04276761883018578,0.0,0.0,0.0,0.11525810694231813,0.0
0,56,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,57,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4680491503691058,0.00848933394568356,1.0847212684211898,0.043453227360169565,0.0,0.0,0.0,0.0,0.11616580715598175
0,57,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1156357310687223,0.0
0,57,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.13916584644529606,1.0,1.0780469013562461,0.0425713187969956,0.0,0.0,0.0,0.11905423946478699,0.010642829699248901
0,57,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4041315855101437,0.008418045344166928,1.0,1.2845420824908735e-17,0.0,0.0,0.0,0.010847620060514202,0.11155340463529392
0,57,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4614023945556014,0.011125740235852563,1.0781559897172437,0.0426310714250644,0.0,0.0,0.0,0.1156357310687223,0.0
0,57,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,58,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.469147516411088,0.008647540185188164,1.08617760002486,0.043781584698040554,0.0,0.0,0.0,0.0,0.11653933990483167
0,58,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11600548870015033,0.0
0,58,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.13956331223234514,1.0,1.0794531523488935,0.042847126230007734,0.0,0.0,0.0,0.1195474217890807,0.010711781557501934
0,58,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4040553264448228,0.00858049207910604,1.0,1.2791313973634222e-17,0.0,0.0,0.0,0.010930017022573636,0.11180114200384117
0,58,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4624674112082625,0.011271823356233248,1.0795563088210438,0.04290495633586401,0.0,0.0,0.0,0.11600548870015033,0.0
0,58,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,59,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.471198793534779,0.007371417132472126,1.087655366520861,0.043932777495902804,0.0,0.0,0.0,0.0,0.11687293859643275
0,59,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11633611483977302,0.0
0,59,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.13977454912213771,1.0,1.0809165693736071,0.04297300096602055,0.0,0.0,0.0,0.11997661416321356,0.010743250241505138
0,59,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4050132095648065,0.007300991925457514,1.0,1.276343448919888e-17,0.0,0.0,0.0,0.010966948100761724,0.11203753302853747
0,59,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.464485784717131,0.010033592058042221,1.0810323902259573,0.04303029271654889,0.0,0.0,0.0,0.11633611483977302,0.0
0,59,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,60,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4698142766448536,0.007137774665875771,1.085647622141551,0.043700102325866595,0.0,0.0,0.0,0.0,0.11710151187103598
0,60,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11656606084187726,0.0
0,60,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.13830075805363715,1.0,1.0789518680676171,0.04275620682614166,0.0,0.0,0.0,0.12014464145219846,0.010689051706535417
0,60,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.405109468385272,0.007069100324386448,1.0,1.2764054033297443e-17,0.0,0.0,0.0,0.010908742950781782,0.11234547774868961
0,60,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4631345145478643,0.009819856634778492,1.0790693707621797,0.04281576435874555,0.0,0.0,0.0,0.11656606084187726,0.0
0,60,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.3564218463013142,0.0845547563610318,1.0041574606432182,0.04721088371639278,0.0,0.0,0.0,0.0,0.1768018689830177
1,1,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1764867721377426,0.0
1,1,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.09071703617692153,1.0,1.0023835934467562,0.047436022210995125,0.0,0.0,0.0,0.17588752036318978,0.011859005552748781
1,1,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.3506853101883505,0.08455120052345153,1.0,2.1157430965931415e-17,0.0,0.0,0.0,0.011801700621188817,0.17659498279900085
1,1,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.3540690838118707,0.08614223834037638,1.0023878409332472,0.04744993714160588,0.0,0.0,0.0,0.1764867721377426,0.0
1,1,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.3478240603022547,0.08542099195600411,0.9940860724031646,0.03576877581567219,0.0,0.0,0.0,0.0,0.1921448442250514
1,2,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19150657650927178,0.0
1,2,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.06375704692568311,1.0,0.9912461714523157,0.03625489109088413,0.0,0.0,0.0,0.19024904210692914,0.009063722772721031
1,2,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.350449747699596,0.08541615065131755,1.0,2.2410975192024183e-17,0.0,0.0,0.0,0.00893962929691283,0.19278878092426063
1,2,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.3434151789487347,0.0888450087915391,0.9912539647041363,0.03628581102147048,0.0,0.0,0.0,0.19150657650927178,0.0
1,2,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.3633423181580768,0.055806318478810624,0.9859135747686631,0.027535058874488216,0.0,0.0,0.0,0.0,0.21191203670501765
1,3,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2111302885513469,0.0
1,3,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.045529645920757096,1.0,0.9833651339428713,0.028257144623454328,0.0,0.0,0.0,0.20910092944036768,0.007064286155863582
1,3,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.3724787657022037,0.055791462207847406,1.0,2.3823122707349106e-17,0.0,0.0,0.0,0.006880165366897323,0.21350286881046135
1,3,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.3583701505117367,0.06029785787662419,0.9833632567058841,0.028281673412503046,0.0,0.0,0.0,0.2111302885513469,0.0
1,3,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.409180993191796,0.005906655795705151,1.000429320465363,0.023788118086838134,0.0,0.0,0.0,0.0,0.2309005512840206
1,4,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23004037500742772,0.0
1,4,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.03703347405072295,1.0,0.9978745905653206,0.024087886584056424,0.0,0.0,0.0,0.229598874592669,0.006021971646014106
1,4,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4085706194092487,0.00589271960939316,1.0,2.9626598793289614e-17,0.0,0.0,0.0,0.005944923056341627,0.23094008683127926
1,4,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4039707057606543,0.010717361039252143,0.9978752336362195,0.024096385175476555,0.0,0.0,0.0,0.23004037500742772,0.0
1,4,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4708717753218983,-0.04436915924047795,1.0365528995448758,0.031699904878252375,0.0,0.0,0.0,0.0,0.24493293427649476
1,5,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24408527091181406,0.0
1,5,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.04728451597744176,1.0,1.0337347092740767,0.030788404839685684,0.0,0.0,0.0,0.2478452701553248,0.007697101209921421
1,5,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.443934864034103,-0.04434425201138954,1.0,2.7354937098558082e-17,0.0,0.0,0.0,0.007920607930734836,0.24063643204362686
1,5,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.4658030943499294,-0.040089948302453327,1.0337511916611994,0.030796238187971503,0.0,0.0,0.0,0.24408527091181406,0.0
1,5,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5187685686450596,-0.07656061914694146,1.070326169669881,0.047220196644555804,0.0,0.0,0.0,0.0,0.24986906696852929
1,6,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2491164602389909,0.0
1,6,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.0708459435486991,1.0,1.0673426542799107,0.045523768028366905,0.0,0.0,0.0,0.2568029229434722,0.011380942007091725
1,6,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.466144901692129,-0.07651334851493391,1.0,2.2825656708662443e-17,0.0,0.0,0.0,0.01178945339765775,0.24144420088369006
1,6,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5142054034089925,-0.07323337787880971,1.0673780284582106,0.045546464443294646,0.0,0.0,0.0,0.2491164602389909,0.0
1,6,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5500056935241868,-0.09439736602152438,1.0948999118306002,0.05927650111392628,0.0,0.0,0.0,0.0,0.2448561020699919
1,7,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24424863862364368,0.0
1,7,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.09312909861562961,1.0,1.092044035617713,0.0575493195899302,0.0,0.0,0.0,0.2544493787259975,0.01438732989748255
1,7,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4782771881870658,-0.09436370891298401,1.0,2.1467616044612028e-17,0.0,0.0,0.0,0.014795940158332351,0.23378417082284253
1,7,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5461641439031126,-0.09200990660991751,1.0920826927852665,0.057574430626316384,0.0,0.0,0.0,0.24424863862364368,0.0
1,7,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.564226221957826,-0.09621020684242157,1.1118299543102008,0.0653233049256446,0.0,0.0,0.0,0.0,0.2326632836625016
1,8,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2321845262338044,0.0
1,8,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.10937800063116512,1.0,1.109020982900391,0.06369127185492893,0.0,0.0,0.0,0.24356712873236774,0.015922817963732235
1,8,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.479457293778631,-0.09621063437224106,1.0,2.2271371255147954e-17,0.0,0.0,0.0,0.016304295735392806,0.22032631194711313
1,8,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5610085715039113,-0.09468114027722654,1.1090609026398535,0.06371532141614752,0.0,0.0,0.0,0.2321845262338044,0.0
1,8,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
