target_snapshot_mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,41,0.05953820996201946,0.001290944096816429,0.9983348113214424,0.9999991275864328
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,42,0.054596898329259846,0.0011447387580251474,0.998610173851854,0.9999992905074189
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,43,0.05772662748536839,0.0012898295152059232,0.9983760135032167,0.9999990985520627
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,44,0.05861440973010736,0.0012650243984477828,0.9983605147100997,0.9999991433061837
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,45,0.05499224990483054,0.0012382061711305836,0.9985815573934508,0.9999991745058269
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,46,0.055440224957502046,0.001238300066099758,0.9985240715890109,0.9999991724673272
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,47,0.05064324270973518,0.0010960642517170427,0.9987771890230558,0.9999993539674834
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,48,0.06449722827605446,0.0014716952652302612,0.9980079860957449,0.9999987903625694
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,49,0.05470282088139916,0.0012383330939704233,0.9985334642361051,0.999999136090716
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,50,0.05101017271845913,0.0011900797791871594,0.9987725075695654,0.9999992347336152
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,51,0.05693102292162877,0.0012857558295020963,0.998501066647199,0.9999991195145576
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,52,0.058916921256258484,0.001322640762869766,0.9983663920285515,0.9999990574245062
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,53,0.05039505229997564,0.0011202308724871776,0.9988155475093308,0.9999993284889219
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,54,0.05361055438919103,0.0012156354677684512,0.9986458135450963,0.9999991933951176
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,55,0.05290159636685492,0.0012182706877589948,0.9986859093158118,0.9999992179916688
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,56,0.058104582434564976,0.0013308111434595438,0.9984152460336553,0.999999032612713
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,57,0.05530892742711391,0.001301534625896618,0.9985713115176484,0.9999990890683238
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,58,0.046858118666178075,0.0010647853846020522,0.9989298464542703,0.9999993786818164
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,59,0.0538270147850855,0.0012367505747090768,0.9986291893807457,0.99999918238342
lag1_target_snapshot,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,60,0.05385162743167168,0.0012054407616326414,0.99859478064791,0.9999991835182767
