epoch,beta_obj,trajectory_objective_weight,semigroup_objective_weight,alpha,train_total_loss,train_traj_loss,train_semi_loss,train_energy_drop_loss,train_fixed_point_loss,train_active_energy_drop_rate,train_mean_rollout_flow_norm_sq,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
11,0.0,1.0,0.0,0.5,1.2821404653850878e-05,1.171012164145123e-06,2.5864903198462914e-07,4.57016495936304e-05,2.249800912981551e-06,0.25024925595238096,2.249800912981551e-06,0.436636823426422,-6.89440893212323e-05,-3.5280218791631244e-07,0.4366355790981728,-7.018841757044925e-05,-3.5778148619989994e-07,0.25925925925925924,0.08734115350314864
12,0.0,1.0,0.0,0.5,1.2557962047446825e-05,1.1512820785147803e-06,2.585321414979063e-07,4.4716859317762445e-05,2.2746513949143455e-06,0.24906622023809524,2.2746513949143455e-06,0.4354372312512375,-6.96209120099045e-05,-3.547052220249187e-07,0.4354355744377767,-7.127772547071975e-05,-3.618981209983264e-07,0.26666666666666666,0.08710137043264948
13,0.0,1.0,0.0,0.5,1.233025174020225e-05,1.1346124272329379e-06,2.584279914085775e-07,4.38628410441389e-05,2.2992905193458492e-06,0.2504203869047619,2.2992905193458492e-06,0.4342801140364983,-7.060408261444495e-05,-3.5805277011710527e-07,0.4342780932110949,-7.262490801784871e-05,-3.6716008033029e-07,0.28888888888888886,0.08687014362382255
14,0.0,1.0,0.0,0.5,1.2036348787718315e-05,1.1176965697021218e-06,2.583190706413601e-07,4.27476590204083e-05,2.317374629141166e-06,0.2469047619047619,2.317374629141166e-06,0.4331549693305336,-7.13598470605814e-05,-3.600490663046251e-07,0.43315261815446676,-7.371102312742073e-05,-3.7085621189752267e-07,0.29259259259259257,0.08664526583551883
15,0.0,1.0,0.0,0.5,1.1686260114876368e-05,1.1007576890513106e-06,2.582067481559915e-07,4.140273719572998e-05,2.3481812689256148e-06,0.24086309523809524,2.3481812689256148e-06,0.4320465214495899,-7.244821085300446e-05,-3.635713068672619e-07,0.4320440374092312,-7.493225121169012e-05,-3.7505290324363035e-07,0.3111111111111111,0.08642379393208857
16,0.0,1.0,0.0,0.5,1.1412817947775263e-05,1.0853620654010686e-06,2.581040845397514e-07,4.0358343779465977e-05,2.378699375077007e-06,0.23831101190476192,2.378699375077007e-06,0.4309589820726055,-7.373329527871064e-05,-3.6797324678346254e-07,0.430956390810914,-7.632455697020868e-05,-3.7994899536200697e-07,0.32222222222222224,0.08620654307357685
17,0.0,1.0,0.0,0.5,1.1119943716419395e-05,1.069024707847301e-06,2.5799586879196104e-07,3.9239464317848515e-05,2.410529291099664e-06,0.23657738095238096,2.410529291099664e-06,0.4298837806690893,-7.530162728908163e-05,-3.7362564005643606e-07,0.42988112302930487,-7.795926707349077e-05,-3.85892110691164e-07,0.32592592592592595,0.08599181645927567
18,0.0,1.0,0.0,0.5,1.0794426568974678e-05,1.0546208336045087e-06,2.578904052876914e-07,3.798137516970733e-05,2.444619429433349e-06,0.2324627976190476,2.444619429433349e-06,0.42882544296212,-7.688064437477715e-05,-3.7916658868710385e-07,0.4288229442602338,-7.937934626095489e-05,-3.905604690662462e-07,0.32592592592592595,0.08578046472129895
19,0.0,1.0,0.0,0.5,1.0518829205464136e-05,1.0406910055642204e-06,2.577930632447526e-07,3.6922891699645203e-05,2.4741527498861417e-06,0.22893601190476193,2.4741527498861417e-06,0.4277781063491215,-7.8758622559294e-05,-3.8605007082314485e-07,0.4277756108643658,-8.125410731502081e-05,-3.973509760471787e-07,0.34074074074074073,0.08557137299433615
20,0.0,1.0,0.0,0.5,1.0194713329193342e-05,1.0266595995577809e-06,2.5769113948327e-07,3.5667412241787116e-05,2.5120066918878257e-06,0.22607886904761906,2.5120066918878257e-06,0.42674066604123617,-8.08874112008251e-05,-3.939844181959475e-07,0.4267383252514528,-8.322820098422001e-05,-4.0445432082175875e-07,0.34074074074074073,0.0853643106904874
21,0.0,1.0,0.0,0.5,9.865211743209822e-06,1.0124526970966527e-06,2.575884281624568e-07,3.438621465721803e-05,2.5620538180866193e-06,0.2200111607142857,2.5620538180866193e-06,0.425712529038537,-8.308958308655967e-05,-4.0206529874282676e-07,0.42571034984018563,-8.526878143794159e-05,-4.1167475800526847e-07,0.35555555555555557,0.08515912372432471
22,0.0,1.0,0.0,0.5,9.510751368784926e-06,9.997320878158973e-07,2.574929862960172e-07,3.300298580244814e-05,2.60272830356995e-06,0.2184375,2.60272830356995e-06,0.42469320726945026,-8.54262698412045e-05,-4.106249430923972e-07,0.4246912026155387,-8.743092375274042e-05,-4.1932877701750314e-07,0.3592592592592593,0.0849557267078583
23,0.0,1.0,0.0,0.5,9.210150255368902e-06,9.888445102633604e-07,2.5740044798989564e-07,3.182760577251846e-05,2.6440430197592857e-06,0.21981770833333333,2.6440430197592857e-06,0.42368921133865567,-8.787239994767493e-05,-4.196191779632795e-07,0.42368731035185964,-8.977338674370783e-05,-4.277691630747045e-07,0.3814814814814815,0.08475541674772068
24,0.0,1.0,0.0,0.5,8.956625525324589e-06,9.78298632996796e-07,2.5731764428421937e-07,3.084363377914388e-05,2.6741844754182507e-06,0.2174107142857143,2.6741844754182507e-06,0.4226985072999844,-9.022639775041474e-05,-4.2798877872935945e-07,0.4226967017520874,-9.203194564744166e-05,-4.3561915681023205e-07,0.4111111111111111,0.08455774673954697
25,0.0,1.0,0.0,0.5,8.558661323596767e-06,9.651017547973192e-07,2.572155498417499e-07,2.9281483947004195e-05,2.7318858204839936e-06,0.21366443452380954,2.7318858204839936e-06,0.42171378448060737,-9.288941339519186e-05,-4.3763236404564484e-07,0.42171218864320814,-9.448525079441827e-05,-4.4419704234061226e-07,0.4222222222222222,0.08436133477880052
26,0.0,1.0,0.0,0.5,8.275220667047716e-06,9.562541245673906e-07,2.571397661094377e-07,2.81718051032139e-05,2.7601526667685057e-06,0.2142261904761905,2.7601526667685057e-06,0.4207426975368349,-9.569645172763375e-05,-4.4785417179768255e-07,0.42074112349508364,-9.727049347890704e-05,-4.542255978078969e-07,0.45185185185185184,0.08416767879771252
27,0.0,1.0,0.0,0.5,7.940302193047597e-06,9.443589166809671e-07,2.5704354586505693e-07,2.6855539719648998e-05,2.8205834645438247e-06,0.20578869047619047,2.8205834645438247e-06,0.4197723935044354,-9.856996759177727e-05,-4.581226005287702e-07,0.41977098458579254,-9.99788862346418e-05,-4.636921930315158e-07,0.45925925925925926,0.08397419269440543
28,0.0,1.0,0.0,0.5,7.570814517811808e-06,9.347195978412535e-07,2.5695940079212963e-07,2.5393703857249014e-05,2.8766895565830167e-06,0.20182291666666666,2.8766895565830167e-06,0.4188224538000118,-0.00010124269264927266,-4.6731522187692877e-07,0.4188211433116935,-0.00010255318096757948,-4.723670463955881e-07,0.4740740740740741,0.08378473929853222
29,0.0,1.0,0.0,0.5,7.1988146090082e-06,9.239317109477481e-07,2.5686676014106735e-07,2.3929990645046197e-05,2.9238523679890374e-06,0.1981361607142857,2.923852367989037e-06,0.4178783559786306,-0.00010417555450337179,-4.77537346446448e-07,0.41787725676338583,-0.00010527476974814265,-4.815491318957551e-07,0.4777777777777778,0.0835965063066268
30,0.0,1.0,0.0,0.5,6.8671860196656225e-06,9.143631340433631e-07,2.567787489148988e-07,2.2622844196859832e-05,2.9711183640730138e-06,0.196953125,2.9711183640730138e-06,0.416946174174234,-0.00010738781091546024,-4.889035764608723e-07,0.4169453621748435,-0.00010819981030596448,-4.915506932518562e-07,0.48148148148148145,0.08341071239702989
31,0.0,1.0,0.0,0.5,6.618609091742179e-06,9.062162825648097e-07,2.567050967357475e-07,2.1636085186542584e-05,3.0337151254172404e-06,0.19189732142857144,3.0337151254172404e-06,0.4160186467606198,-0.00011034713250684947,-4.988941174305741e-07,0.4160179656744451,-0.00011102821868153034,-5.009182902842115e-07,0.48518518518518516,0.08322579877862533
32,0.0,1.0,0.0,0.5,6.311422084756809e-06,8.969612758867933e-07,2.56626653313519e-07,2.0427096865387608e-05,3.076865925231144e-06,0.18573288690476192,3.076865925231144e-06,0.4151004318217833,-0.00011371598483667089,-5.106485937556146e-07,0.4150998962175689,-0.00011425158905109534,-5.119783416101403e-07,0.5037037037037037,0.08304282956132399
33,0.0,1.0,0.0,0.5,5.970598769574701e-06,8.887099100793687e-07,2.565427126090708e-07,1.907320456585953e-05,3.135877180304493e-06,0.1776636904761905,3.135877180304493e-06,0.41418689122577546,-0.0001171945839185673,-5.226880263913729e-07,0.41418656780350294,-0.00011751800619108632,-5.230522295938543e-07,0.5148148148148148,0.0828608171619388
34,0.01171875,0.98828125,0.01171875,0.5,5.704849155773186e-06,8.798895628078804e-07,2.5645834436075343e-07,1.8055027141670228e-05,3.1850864213892574e-06,0.17115699404761903,3.1850864213892574e-06,0.4132869195473278,-0.00012069590905350314,-5.346885334586336e-07,0.4132868579058829,-0.0001207575504984515,-5.338635460091579e-07,0.5185185185185185,0.08268152309127627
35,0.0234375,0.9765625,0.0234375,0.5,5.378904490704329e-06,8.735607011358054e-07,2.5639363220844795e-07,1.677890940931492e-05,3.2508129041777766e-06,0.16686011904761905,3.2508129041777766e-06,0.4123974624268146,-0.00012393523375725524,-5.453119583854094e-07,0.4123974630959713,-0.0001239345646005252,-5.441975278251785e-07,0.5185185185185185,0.08250427953211437
36,0.03515625,0.96484375,0.03515625,0.5,5.064186090519252e-06,8.651194217152461e-07,2.5631556158421795e-07,1.5554338244958576e-05,3.3188536827209445e-06,0.15635044642857143,3.3188536827209445e-06,0.4115144963505379,-0.0001273194384537879,-5.564277655834525e-07,0.4115145043428631,-0.00012731144612859735,-5.55265428489474e-07,0.5222222222222223,0.08232836315779833
37,0.046875,0.953125,0.046875,0.5,4.788800424317714e-06,8.575985211558542e-07,2.562418954579511e-07,1.4493291194374918e-05,3.3606769639772e-06,0.154140625,3.3606769639772e-06,0.4106362511108899,-0.00013088100293640048,-5.682350152187373e-07,0.4106363232481712,-0.00013080886565514094,-5.667986303433835e-07,0.5222222222222223,0.08215342642276527
38,0.05859375,0.94140625,0.05859375,0.5,4.482937922866861e-06,8.510160668145231e-07,2.5617150724147735e-07,1.3299327729014961e-05,3.4194409721108065e-06,0.14719494047619047,3.4194409721108065e-06,0.40976967549775684,-0.00013462893287091715,-5.806897191908838e-07,0.4097698695637266,-0.00013443486690117856,-5.786999822724695e-07,0.5370370370370371,0.08198086088612555
39,0.0703125,0.9296875,0.0703125,0.5,4.228213847970445e-06,8.443461476026437e-07,2.5609228615304164e-07,1.2311168730671604e-05,3.4743711733307614e-06,0.1386011904761905,3.4743711733307614e-06,0.4089130634607502,-0.00013838017000389335,-5.931060355981207e-07,0.40891342263180747,-0.00013802099894660858,-5.903942745556507e-07,0.5296296296296297,0.08181028872615081
40,0.08203125,0.91796875,0.08203125,0.5,4.015521792394258e-06,8.379852704676544e-07,2.5602408933850565e-07,1.1484295274435445e-05,3.5420170645724213e-06,0.13396205357142857,3.5420170645724213e-06,0.40806307594877744,-0.00014198042791568888,-6.046432508824602e-07,0.40806345759217516,-0.00014159878451797114,-6.018319504039974e-07,0.5370370370370371,0.08164101127533863
41,0.09375,0.90625,0.09375,0.5,3.834948139964021e-06,8.327762574295603e-07,2.5596340480147023e-07,1.0782780801439146e-05,3.605528871085576e-06,0.1281138392857143,3.605528871085576e-06,0.4072207767501089,-0.0001457111997727467,-6.165640332816372e-07,0.40722122013309836,-0.00014526781678331213,-6.135027685760959e-07,0.5444444444444444,0.08147329758997633
42,0.10546875,0.89453125,0.10546875,0.5,3.598328803403203e-06,8.249603105291844e-07,2.5587878224815584e-07,9.86214485181878e-06,3.6785259735521267e-06,0.12537946428571428,3.6785259735521267e-06,0.40638682932217396,-0.00014968544283633367,-6.294146638590869e-07,0.4063875310230547,-0.0001489837419555995,-6.252800514191224e-07,0.5481481481481482,0.08130730295300206
43,0.1171875,0.8828125,0.1171875,0.5,3.3481623051881382e-06,8.197621898184186e-07,2.558216382876631e-07,8.887676471859475e-06,3.725677807873611e-06,0.12159598214285713,3.725677807873611e-06,0.40555900547585083,-0.00015370692722532775,-6.423708263637547e-07,0.4055598392453299,-0.00015287315774625831,-6.376779183829974e-07,0.5444444444444444,0.08114254248061523
44,0.12890625,0.87109375,0.12890625,0.5,3.1436404785510592e-06,8.138671720950166e-07,2.557499490199595e-07,8.095487129659587e-06,3.7784632232816397e-06,0.11556547619047619,3.7784632232816397e-06,0.4047358498792756,-0.0001576680235286787,-6.548850921164848e-07,0.40473679094277787,-0.00015672696002638764,-6.497573211726785e-07,0.5518518518518518,0.08097870358056085
45,0.140625,0.859375,0.140625,0.5,3.010609094565226e-06,8.079151097471883e-07,2.5567355488636036e-07,7.578435625769499e-06,3.857440470279669e-06,0.11301339285714285,3.857440470279669e-06,0.4039231230594935,-0.00016191080149735582,-6.684845833037961e-07,0.4039243885017742,-0.00016064535921667122,-6.620452981425577e-07,0.5518518518518518,0.08081700677219818
46,0.15234375,0.84765625,0.15234375,0.5,2.8469028835077033e-06,8.032823668850634e-07,2.556207045381864e-07,6.938437651863844e-06,3.924439350298359e-06,0.10598214285714284,3.924439350298359e-06,0.4031173384900586,-0.00016580763737666926,-6.805078165645696e-07,0.40311859832648683,-0.00016454780094843358,-6.740983237083203e-07,0.5518518518518518,0.08065662922548705
47,0.1640625,0.8359375,0.1640625,0.5,2.669213350766691e-06,7.997242721827475e-07,2.555635879001438e-07,6.243191407169434e-06,3.979675890566995e-06,0.10372395833333334,3.979675890566995e-06,0.40231858077627564,-0.00016996072782915483,-6.934714015362567e-07,0.4023198573056433,-0.0001686841984614995,-6.870359718451878e-07,0.5555555555555556,0.08049770830082095
48,0.17578125,0.82421875,0.17578125,0.5,2.4675293810729844e-06,7.930230545733372e-07,2.554816672774002e-07,5.457114261688582e-06,4.047174580631159e-06,0.09934151785714286,4.047174580631159e-06,0.4015310894805789,-0.0001741918813808474,-7.067145864447615e-07,0.4015326347750195,-0.00017264658694027268,-6.991931973639783e-07,0.5592592592592592,0.08034105627239195
49,0.1875,0.8125,0.1875,0.5,2.2808395012864537e-06,7.890062105264396e-07,2.554304826091222e-07,4.719569600880406e-06,4.119863395244094e-06,0.09317708333333333,4.119863395244094e-06,0.4007530326486121,-0.0001783883233453798,-7.196645249531489e-07,0.4007547831324003,-0.00017663783955718104,-7.113297061040803e-07,0.5592592592592592,0.0801862841943915
50,0.19921875,0.80078125,0.19921875,0.5,2.1972955228313804e-06,7.838138714024739e-07,2.5536187370007405e-07,4.404089630604894e-06,4.177367901949583e-06,0.08714657738095238,4.177367901949583e-06,0.39997749084633755,-0.0001827205692352396,-7.33063145225073e-07,0.39997935890340397,-0.00018085251216881648,-7.242668071588199e-07,0.562962962962963,0.08003204228311456
51,0.2109375,0.7890625,0.2109375,0.5,2.0557877274176566e-06,7.793072355499072e-07,2.5530111694272516e-07,3.844939851197442e-06,4.257780697120911e-06,0.08142113095238095,4.257780697120911e-06,0.3992057403213328,-0.00018710171419400456,-7.464880229409701e-07,0.3992076920701835,-0.00018514996534335637,-7.374242457189079e-07,0.5703703703703704,0.07987856840710536
52,0.22265625,0.77734375,0.22265625,0.5,2.0111862538242235e-06,7.751635251926148e-07,2.5523828308021346e-07,3.6852104159755444e-06,4.30484729326812e-06,0.07899181547619047,4.30484729326812e-06,0.3984419475833168,-0.00019161325567346177,-7.604375817644559e-07,0.39844415091159424,-0.00018940992739602258,-7.504136761440309e-07,0.5814814814814815,0.07972671216779804
53,0.234375,0.765625,0.234375,0.5,1.882136916567032e-06,7.712840471963961e-07,2.551853152565601e-07,3.1772503647685384e-06,4.3750091847690025e-06,0.07651413690476191,4.3750091847690025e-06,0.3976863287869006,-0.00019601098698712738,-7.738075225636565e-07,0.39768859547688473,-0.00019374429700297346,-7.635706850388636e-07,0.5814814814814815,0.07957646795477753
54,0.24609375,0.75390625,0.24609375,0.5,1.7950710966937773e-06,7.674075909298702e-07,2.5512152942064774e-07,2.835070527743094e-06,4.449662717776687e-06,0.07034970238095238,4.449662717776687e-06,0.396937283167754,-0.00020054953334114334,-7.875813800384897e-07,0.3969397631849505,-0.00019806951614464996,-7.765506040689242e-07,0.5888888888888889,0.07942756654021903
55,0.2578125,0.7421875,0.2578125,0.5,1.7208403327674223e-06,7.630533745064023e-07,2.550632643978606e-07,2.546005398437158e-06,4.5225180891408855e-06,0.06479538690476191,4.5225180891408855e-06,0.3961939940723792,-0.00020492397256333117,-8.005707497486976e-07,0.39619646400792596,-0.00020245403701657505,-7.896207695962175e-07,0.5888888888888889,0.0792797836089885
56,0.26953125,0.73046875,0.26953125,0.5,1.664401270484567e-06,7.600516018345388e-07,2.5500669567496544e-07,2.320482140153203e-06,4.6035451847505e-06,0.06345238095238095,4.6035451847505e-06,0.3954638045826356,-0.0002093916068251489,-8.13857728359374e-07,0.3954664088459421,-0.00020678734351864403,-8.024145496767551e-07,0.5925925925925926,0.07913463923789216
57,0.28125,0.71875,0.28125,0.5,1.5823574934186898e-06,7.558872086376521e-07,2.549407663125069e-07,2.003662096038213e-06,4.664459476754316e-06,0.05681175595238095,4.664459476754316e-06,0.39473178858161534,-0.00021378659378168408,-8.267960492816095e-07,0.39473444573612304,-0.00021112943927398264,-8.151871616447824e-07,0.5925925925925926,0.0789891150350794
58,0.29296875,0.70703125,0.29296875,0.5,1.547679500130216e-06,7.516261316508852e-07,2.5488360792117355e-07,1.8715655790180716e-06,4.73692009973752e-06,0.0546875,4.73692009973752e-06,0.3940003366906499,-0.0002185422690528238,-8.410183515100505e-07,0.3940030814824569,-0.000215797477245816,-8.291480695744391e-07,0.5925925925925926,0.07884377579194053
59,0.3046875,0.6953125,0.3046875,0.5,1.511755620757062e-06,7.495013661340153e-07,2.54834259415116e-07,1.7276009516808994e-06,4.810729007812365e-06,0.05134300595238095,4.810729007812365e-06,0.39328727354645315,-0.0002230843611155109,-8.542697901134833e-07,0.39329016008014434,-0.0002201978274243288,-8.418917778184884e-07,0.5925925925925926,0.07870207158151374
60,0.31640625,0.68359375,0.31640625,0.5,1.4841661151006518e-06,7.456292175918337e-07,2.547655695089307e-07,1.6229151680770424e-06,4.881204316407888e-06,0.051819196428571426,4.881204316407887e-06,0.3925746868856818,-0.00022776939005708652,-8.681015476174345e-07,0.3925777286372827,-0.00022472763845621246,-8.552386204641179e-07,0.5925925925925926,0.07856049125514777
61,0.328125,0.671875,0.328125,0.5,1.4757593236642374e-06,7.428556501937941e-07,2.5472281376546657e-07,1.5878096757309182e-06,4.961198414907585e-06,0.048828125,4.961198414907585e-06,0.391874034661,-0.00023242615290697266,-8.816939966840615e-07,0.3918772275475174,-0.00022923326638957242,-8.682908046502773e-07,0.5925925925925926,0.0784212921627814
62,0.33984375,0.66015625,0.33984375,0.5,1.431302145108727e-06,7.387506682565743e-07,2.5465614911109826e-07,1.4222447787519066e-06,5.0150677890502125e-06,0.04244419642857143,5.0150677890502125e-06,0.3911732228065893,-0.000237116228637535,-8.953531240324538e-07,0.39117646343654916,-0.0002338755986776575,-8.817923071405167e-07,0.5962962962962963,0.07828206780704537
63,0.3515625,0.6484375,0.3515625,0.5,1.4210716232034924e-06,7.359914066702543e-07,2.5460847762587927e-07,1.3787699407318816e-06,5.096239173424307e-06,0.039624255952380956,5.096239173424307e-06,0.3904782552012102,-0.00024198374062439632,-9.096653004016307e-07,0.39048156837347237,-0.00023867056836224254,-8.958904552294603e-07,0.5962962962962963,0.07814404778836692
64,0.36328125,0.63671875,0.36328125,0.5,1.424582192528633e-06,7.320868796470485e-07,2.5453378299248364e-07,1.390084171130655e-06,5.184603559929619e-06,0.040319940476190474,5.184603559929619e-06,0.38978773000137384,-0.00024684580105704956,-9.238320125363997e-07,0.3897914373943823,-0.000243138408048571,-9.087055531180311e-07,0.5962962962962963,0.07800691516048618
65,0.375,0.625,0.375,0.5,1.4147922850102206e-06,7.304412178485856e-07,2.544872331724634e-07,1.3592451425652089e-06,5.230225257738788e-06,0.040576636904761904,5.230225257738788e-06,0.38911244525570243,-0.00025151487706803755,-9.372153411636372e-07,0.389116328091881,-0.0002476320408894561,-9.214711423101971e-07,0.6037037037037037,0.07787279202655409
66,0.38671875,0.61328125,0.38671875,0.5,1.421771316297186e-06,7.273741674055563e-07,2.544379768818737e-07,1.3840601755801986e-06,5.312753974256602e-06,0.04049107142857143,5.312753974256602e-06,0.38843479164902667,-0.0002563220484133044,-9.510474161705568e-07,0.3884388471897086,-0.00025226650773135795,-9.347481008841526e-07,0.6037037037037037,0.077738222739488
67,0.3984375,0.6015625,0.3984375,0.5,1.4185090031410863e-06,7.251441752643394e-07,2.5438791257483884e-07,1.3619888722906747e-06,5.404345582194261e-06,0.03927083333333333,5.40434558219426e-06,0.3877602516277633,-0.00026115931972903184,-9.648833392613288e-07,0.38776433698303936,-0.0002570739644529585,-9.485767666151182e-07,0.6111111111111112,0.07760428218949846
68,0.41015625,0.58984375,0.41015625,0.5,1.4270529784216358e-06,7.225313937847919e-07,2.543351575226228e-07,1.4050934401596308e-06,5.452818371263412e-06,0.03454613095238095,5.452818371263413e-06,0.3871007219286636,-0.0002660519489826596,-9.788465044738878e-07,0.387104845121366,-0.000261928756280283,-9.62396323877764e-07,0.6111111111111112,0.07747335477552926
69,0.421875,0.578125,0.421875,0.5,1.4430020276807827e-06,7.196124665093939e-07,2.542696180150313e-07,1.456445034141425e-06,5.5559481684459136e-06,0.0370610119047619,5.5559481684459136e-06,0.38644535377051054,-0.0002708831982632942,-9.925932900513171e-07,0.38644957679838005,-0.0002666601703937843,-9.758384462634374e-07,0.6111111111111112,0.07734324739375475
70,0.43359375,0.56640625,0.43359375,0.5,1.4315269203960783e-06,7.174556549958601e-07,2.5421531247749767e-07,1.4143457693574831e-06,5.613429403246684e-06,0.034241071428571426,5.613429403246684e-06,0.3857907311388284,-0.00027574067284202863,-1.006378030940329e-06,0.38579507511512545,-0.0002713966965449677,-9.893050304187975e-07,0.6111111111111112,0.07721329436233408
71,0.4453125,0.5546875,0.4453125,0.5,1.4641709760688283e-06,7.156934703244253e-07,2.5417544122705575e-07,1.5477687034679288e-06,5.67055077209843e-06,0.03731770833333333,5.67055077209843e-06,0.3851396737569305,-0.00028061122603173505,-1.0201120254306668e-06,0.38514402543186105,-0.0002762595511011656,-1.003057075290041e-06,0.6111111111111112,0.07708405699659245
72,0.45703125,0.54296875,0.45703125,0.5,1.4746083857135307e-06,7.127640405578974e-07,2.5411697901153717e-07,1.576871651948957e-06,5.77242472015754e-06,0.034241071428571426,5.77242472015754e-06,0.38449276514208225,-0.000285726822275123,-1.034609573130976e-06,0.3844969790650923,-0.0002815128992650906,-1.0180743939335415e-06,0.6111111111111112,0.07695569839287147
73,0.46875,0.53125,0.46875,0.5,1.4743135079665448e-06,7.098114092843183e-07,2.5405230223595195e-07,1.5751651127300882e-06,5.843479019286261e-06,0.032202380952380955,5.843479019286261e-06,0.38385967319246245,-0.00029072353580961163,-1.0487395608897092e-06,0.38386426694699854,-0.0002861297812735142,-1.030927100435005e-06,0.6111111111111112,0.07683007934565442
74,0.48046875,0.51953125,0.48046875,0.5,1.4895855537337142e-06,7.086533436547968e-07,2.540110300648009e-07,1.6325109679193925e-06,5.912458922067626e-06,0.03298363095238095,5.912458922067626e-06,0.38322641872024943,-0.00029550045162007876,-1.0620539755422137e-06,0.38323101277533067,-0.000290906396538837,-1.0442843609100483e-06,0.6111111111111112,0.0767043838343739
