epoch,batch_size,batches_per_epoch,train_steps,eval_steps,inference_backend,inference_method,state_init,train_loss,train_accuracy,val_loss,val_accuracy,train_baseline_accuracy,val_baseline_accuracy,accuracy,baseline_accuracy,train_mean_pre_update_energy,train_mean_post_update_energy,train_mean_energy_delta,weight_norm_l1,weight_norm_l2,bias_norm_l1,bias_norm_l2
13,64,20,30,30,pc_euler,euler,forward,0.07005073840115042,0.7311058074781225,0.07015151357129949,0.7185185185185186,0.10182975338106603,0.1037037037037037,0.7185185185185186,0.1037037037037037,0.34734991672174675,0.3463359684581414,-0.001013948263605316,3.2123358277814265,1.4273346386496255,0.002815643411418738,0.17170650651817457
14,64,20,30,30,pc_euler,euler,forward,0.06907835834271768,0.750994431185362,0.06915531219294486,0.737037037037037,0.10182975338106603,0.1037037037037037,0.737037037037037,0.1037037037037037,0.3424502837412809,0.34136166013626534,-0.0010886236050155402,3.212723140992912,1.448610925762011,0.002841636442154141,0.17291525668696772
15,64,20,30,30,pc_euler,euler,forward,0.06815621682842171,0.7645186953062848,0.0682121883870393,0.7481481481481481,0.10182975338106603,0.1037037037037037,0.7481481481481481,0.1037037037037037,0.3377443396708518,0.3366960162257043,-0.0010483234451475032,3.21312103237572,1.4701650331586265,0.0028695051402159925,0.17402192295993207
16,64,20,30,30,pc_euler,euler,forward,0.06727911189076638,0.771678599840891,0.06730841057453694,0.7555555555555555,0.10182975338106603,0.1037037037037037,0.7555555555555555,0.1037037037037037,0.3328298575244875,0.3317381874330866,-0.0010916700914010314,3.2135305420744036,1.4919438521351869,0.0029205976242309725,0.17606607193928556
17,64,20,30,30,pc_euler,euler,forward,0.06644090039713632,0.781225139220366,0.06645332157757547,0.7777777777777778,0.10182975338106603,0.1037037037037037,0.7777777777777778,0.1037037037037037,0.3282804274491574,0.32740449566950625,-0.0008759317796511457,3.2139502572763425,1.5138305035810344,0.0029889732661049656,0.1781105534753066
18,64,20,30,30,pc_euler,euler,forward,0.06564809974095713,0.7859984089101034,0.06565076907535271,0.7888888888888889,0.10182975338106603,0.1037037037037037,0.7888888888888889,0.1037037037037037,0.3240437793310237,0.32332424900959905,-0.0007195303214246578,3.2143803750523503,1.535914289088595,0.0030221946453588043,0.17903422472073396
19,64,20,30,30,pc_euler,euler,forward,0.06488840377186078,0.7915672235481305,0.06487421097844748,0.7962962962962963,0.10182975338106603,0.1037037037037037,0.7962962962962963,0.1037037037037037,0.320134629703846,0.319224335385213,-0.0009102943186329926,3.214813254991648,1.557865965999288,0.0030760743298695755,0.18143357276459526
20,64,20,30,30,pc_euler,euler,forward,0.06416328750033307,0.801909307875895,0.06413230503420138,0.8,0.10182975338106603,0.1037037037037037,0.8,0.1037037037037037,0.31663755554505485,0.31576514371779185,-0.0008724118272629367,3.215251032117699,1.579880688190972,0.003131666312533918,0.1821566741601185
21,64,20,30,30,pc_euler,euler,forward,0.06346712973704476,0.8050914876690533,0.06342105944391253,0.8111111111111111,0.10182975338106603,0.1037037037037037,0.8111111111111111,0.1037037037037037,0.3128269084786643,0.31192796933237804,-0.0008989391462863483,3.2156946379209126,1.6017711907401313,0.0031606665276548134,0.18376925668396005
22,64,20,30,30,pc_euler,euler,forward,0.06280462893856859,0.807478122513922,0.06273067550321076,0.8148148148148148,0.10182975338106603,0.1037037037037037,0.8148148148148148,0.1037037037037037,0.30902007675455223,0.30802650401355597,-0.0009935727409962681,3.216143222767577,1.6235826404150129,0.003259527076861355,0.18638479591780474
23,64,20,30,30,pc_euler,euler,forward,0.06216643875521009,0.8154335719968179,0.06208840273350649,0.825925925925926,0.10182975338106603,0.1037037037037037,0.825925925925926,0.1037037037037037,0.30561766178109645,0.3048060368830617,-0.0008116248980347352,3.216600391143514,1.6454717565584691,0.0032859464446919847,0.1867117004717328
24,64,20,30,30,pc_euler,euler,forward,0.0615522332577744,0.817024661893397,0.061470651093430764,0.8185185185185185,0.10182975338106603,0.1037037037037037,0.8185185185185185,0.1037037037037037,0.3026089476391724,0.3018454480338798,-0.000763499605292614,3.217054977997449,1.6670399413577044,0.0033405437036821565,0.18832903347139401
25,64,20,30,30,pc_euler,euler,forward,0.06096584577950531,0.8178202068416865,0.06086864246838453,0.8222222222222222,0.10182975338106603,0.1037037037037037,0.8222222222222222,0.1037037037037037,0.29961103141343737,0.2987230455630119,-0.0008879858504254156,3.217507890777251,1.6883584308176416,0.0034288793823218484,0.19061238872106984
26,64,20,30,30,pc_euler,euler,forward,0.06039903358409252,0.8217979315831344,0.06029933998991253,0.825925925925926,0.10182975338106603,0.1037037037037037,0.825925925925926,0.1037037037037037,0.29657527750382695,0.2958219516077715,-0.0007533258960553152,3.2179685394753452,1.7097055185823584,0.003455437134213582,0.19135073497323749
27,64,20,30,30,pc_euler,euler,forward,0.05985422679805199,0.8257756563245824,0.059746178034165494,0.8222222222222222,0.10182975338106603,0.1037037037037037,0.8222222222222222,0.1037037037037037,0.29393601043984857,0.29306198888174356,-0.0008740215581049427,3.2184262576853593,1.730757219351109,0.003517026329859609,0.192770211972663
28,64,20,30,30,pc_euler,euler,forward,0.05933160049008855,0.8265712012728719,0.05921915100688134,0.8296296296296296,0.10182975338106603,0.1037037037037037,0.8296296296296296,0.1037037037037037,0.29051193588855945,0.2898027572432855,-0.0007091786452738946,3.2188863853681946,1.751635892710663,0.0035749049926482672,0.1942686853081477
29,64,20,30,30,pc_euler,euler,forward,0.058825214859323544,0.8369132856006364,0.05870397917356743,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.28808919834302976,0.28735562133469555,-0.0007335770083342019,3.2193494489291665,1.7723605440732892,0.003641596970429455,0.19537385995964154
30,64,20,30,30,pc_euler,euler,forward,0.058339077718411576,0.8369132856006364,0.05821583609647613,0.837037037037037,0.10182975338106603,0.1037037037037037,0.837037037037037,0.1037037037037037,0.28574021069289773,0.28502547735747175,-0.0007147333354259767,3.2198125845341488,1.7929154475593818,0.0036702242777534567,0.19600782189713536
31,64,20,30,30,pc_euler,euler,forward,0.057866382637463507,0.8345266507557677,0.057747594456832585,0.8407407407407408,0.10182975338106603,0.1037037037037037,0.8407407407407408,0.1037037037037037,0.2828055994573374,0.28206670960733216,-0.0007388898500053281,3.2202741844565086,1.8131698772964755,0.0037514864956505866,0.197636243136795
32,64,20,30,30,pc_euler,euler,forward,0.057407069472226555,0.8400954653937948,0.05728198709349198,0.8407407407407408,0.10182975338106603,0.1037037037037037,0.8407407407407408,0.1037037037037037,0.28016755100062657,0.27949141286489054,-0.0006761381357360291,3.220740433255566,1.8333205238675656,0.003811258880925216,0.19886046178887468
33,64,20,30,30,pc_euler,euler,forward,0.056965196859809934,0.8424821002386634,0.056842036824295394,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.2788160458774464,0.27807776821122143,-0.0007382776662248819,3.221198892402833,1.8531764978760892,0.00385106819149847,0.19957028789098008
34,64,20,30,30,pc_euler,euler,forward,0.0565383621900678,0.8440731901352426,0.056398608360139844,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.275649280447624,0.27493929723081534,-0.0007099832168086934,3.2216584732334965,1.8727759115732907,0.00394444234484508,0.20140316653729184
35,64,20,30,30,pc_euler,euler,forward,0.056123792041114166,0.8464598249801114,0.056000777972191745,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.273894575165811,0.27311156370526424,-0.0007830114605467009,3.2221224856085735,1.8923849789924438,0.003931794328811422,0.20112385588815937
36,64,20,30,30,pc_euler,euler,forward,0.055720462803417165,0.847255369928401,0.05559739185713869,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.27172716976055156,0.2709945781457225,-0.0007325916148291478,3.222575697119544,1.9114843189451196,0.004013113433176321,0.20250914383621235
37,64,20,30,30,pc_euler,euler,forward,0.05532811466569068,0.8496420047732697,0.055201023146151024,0.8444444444444444,0.10182975338106603,0.1037037037037037,0.8444444444444444,0.1037037037037037,0.2692691322074276,0.26854648400145364,-0.0007226482059738929,3.2230301022291763,1.9303869597699432,0.004110855425959731,0.2047306580812246
38,64,20,30,30,pc_euler,euler,forward,0.054949961816023254,0.8480509148766905,0.05481829365934775,0.8481481481481481,0.10182975338106603,0.1037037037037037,0.8481481481481481,0.1037037037037037,0.26718421650609814,0.26648774424542265,-0.0006964722606754376,3.223486687586686,1.9491732221865081,0.004176504553030101,0.20605951269210465
39,64,20,30,30,pc_euler,euler,forward,0.05457868905760157,0.8504375497215593,0.0544509837681968,0.8555555555555555,0.10182975338106603,0.1037037037037037,0.8555555555555555,0.1037037037037037,0.26532033687541656,0.26477105983695337,-0.0005492770384632056,3.2239423708735124,1.9678305397027616,0.0042331055288747565,0.20642783079812377
40,64,20,30,30,pc_euler,euler,forward,0.05422007390253531,0.8544152744630071,0.05409761913482176,0.8555555555555555,0.10182975338106603,0.1037037037037037,0.8555555555555555,0.1037037037037037,0.26317273755909776,0.2624391102813244,-0.0007336272777733715,3.2244002799986653,1.9862894079545201,0.004264824759201075,0.20729418082378837
41,64,20,30,30,pc_euler,euler,forward,0.05387352877750969,0.8520286396181385,0.05374183345972385,0.8518518518518519,0.10182975338106603,0.1037037037037037,0.8518518518518519,0.1037037037037037,0.261475398311775,0.2607838875912866,-0.0006915107204884169,3.224850979064563,2.0044808735362625,0.004319939246897449,0.2081013017759075
42,64,20,30,30,pc_euler,euler,forward,0.05353071786502472,0.8536197295147175,0.05341091590113266,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.25971648002102243,0.25906333551225874,-0.000653144508763702,3.225303404707063,2.022528440597355,0.004363039895278253,0.2086545557974363
43,64,20,30,30,pc_euler,euler,forward,0.0532001059201957,0.8560063643595863,0.05308559727774582,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.2579519199171455,0.2573459361454597,-0.0006059837716857974,3.2257483416538344,2.040259198096406,0.004436122868789789,0.20987320588085207
44,64,20,30,30,pc_euler,euler,forward,0.052876099114280734,0.8568019093078759,0.05276627723333599,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.2559594742793209,0.2552776855700586,-0.0006817887092623404,3.2261976923756217,2.0578907912379503,0.0044912366219892735,0.21071903643640522
45,64,20,30,30,pc_euler,euler,forward,0.05255910945659436,0.8615751789976134,0.05246561014628956,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.2545422024165608,0.2538862140071269,-0.0006559884094339621,3.2266447718974156,2.0753002802488347,0.004541992935211719,0.21196351589553591
46,64,20,30,30,pc_euler,euler,forward,0.05225223336979668,0.8631662688941926,0.052159746605727225,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.25302359698885535,0.25242512784504456,-0.0005984691438108161,3.2270870247059493,2.092502968086205,0.004590294149862516,0.21272845988853264
47,64,20,30,30,pc_euler,euler,forward,0.051953781941489,0.8615751789976134,0.05186718286302822,0.8592592592592593,0.10182975338106603,0.1037037037037037,0.8592592592592593,0.1037037037037037,0.2510159787026568,0.25040590088206416,-0.0006100778205925875,3.2275276824531343,2.109478307562536,0.004666580022704786,0.21447938452983747
48,64,20,30,30,pc_euler,euler,forward,0.05165960129950911,0.8703261734287987,0.051583827840819135,0.8629629629629629,0.10182975338106603,0.1037037037037037,0.8629629629629629,0.1037037037037037,0.24996720237207742,0.24926608904190894,-0.0007011133301685568,3.2279668914421378,2.126356677790893,0.004701966882945728,0.21475149648863168
49,64,20,30,30,pc_euler,euler,forward,0.051373586820562214,0.8719172633253779,0.051305187109629995,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.24808142087306248,0.2473955774661055,-0.0006858434069570513,3.2284019763898097,2.142980785173265,0.004766860921706878,0.2157712838960915
50,64,20,30,30,pc_euler,euler,forward,0.051096203831916195,0.8695306284805091,0.05102971930567478,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.2464360632434198,0.24577996922896594,-0.0006560940144538813,3.2288357846782976,2.1594869716659293,0.004801203865459599,0.21640690498242388
51,64,20,30,30,pc_euler,euler,forward,0.050825614242875655,0.8703261734287987,0.05076478482280402,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.24494135738240758,0.24434657314129113,-0.0005947842411164486,3.229269174595248,2.175782574313221,0.004878580538906014,0.21738245610751053
52,64,20,30,30,pc_euler,euler,forward,0.05055701444978926,0.8735083532219571,0.050498344626809834,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.24347354523170212,0.24280770100657664,-0.0006658442251254115,3.2296932739344584,2.191795674758551,0.004968315439022696,0.218935699205089
53,64,20,30,30,pc_euler,euler,forward,0.05029844790399558,0.8687350835322196,0.0502508483964779,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.2417052320840763,0.24107529659960636,-0.000629935484469897,3.2301230799668637,2.2077627571885565,0.005040716170627249,0.21999185545960656
54,64,20,30,30,pc_euler,euler,forward,0.050040978753538634,0.8735083532219571,0.05000758322961052,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.24038333437931497,0.2397649444111359,-0.0006183899681791158,3.2305567410529545,2.22372626928198,0.005062092144372646,0.21947265801767324
55,64,20,30,30,pc_euler,euler,forward,0.049790187288875715,0.8750994431185362,0.04976929555556474,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.23976576534371455,0.23911751515077437,-0.0006482501929402057,3.2309728068780528,2.239232572238364,0.005148423966501071,0.22109593068579658
56,64,20,30,30,pc_euler,euler,forward,0.04954442777587915,0.8782816229116945,0.049527926831335896,0.8666666666666667,0.10182975338106603,0.1037037037037037,0.8666666666666667,0.1037037037037037,0.23834007993201153,0.2376671107673328,-0.0006729691646786828,3.231388887654703,2.2546486332858553,0.005200104996297318,0.22179825137152995
57,64,20,30,30,pc_euler,euler,forward,0.0493065499620912,0.8798727128082736,0.04930595208416336,0.8703703703703703,0.10182975338106603,0.1037037037037037,0.8703703703703703,0.1037037037037037,0.23679610902327441,0.23621883048148154,-0.0005772785417928999,3.2318052936781356,2.2699097411615323,0.005276524266464787,0.22302411023875784
58,64,20,30,30,pc_euler,euler,forward,0.049075567019556635,0.8790771678599841,0.0490831724362653,0.8703703703703703,0.10182975338106603,0.1037037037037037,0.8703703703703703,0.1037037037037037,0.235683681660666,0.23507403749705866,-0.0006096441636073979,3.23222108500575,2.2850923371090563,0.005335454622669146,0.22328208657320164
59,64,20,30,30,pc_euler,euler,forward,0.04884642923027929,0.8806682577565632,0.04885258510280009,0.8703703703703703,0.10182975338106603,0.1037037037037037,0.8703703703703703,0.1037037037037037,0.23422272642316586,0.23359573809484369,-0.0006269883283221339,3.232632830884342,2.3000553737681195,0.00540885452525469,0.22433407649369252
60,64,20,30,30,pc_euler,euler,forward,0.04861887648935359,0.8806682577565632,0.04863577513628618,0.8740740740740741,0.10182975338106603,0.1037037037037037,0.8740740740740741,0.1037037037037037,0.23268167831388223,0.23217979280707315,-0.0005018855068090966,3.233048665569259,2.314936040401198,0.0054535024280405586,0.22536498076753544
