epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_continuation_target_blend_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_mean_predictor_semigroup_defect_norm,train_mean_corrected_semigroup_defect_norm,train_mean_first_projection_short_leg_correction_norm,train_mean_first_projection_continuation_correction_norm,train_mean_second_projection_short_leg_correction_norm,train_mean_second_projection_continuation_correction_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
11,hybrid,0.1,0.5,0.2,0.1,4.081785854247276e-06,3.222218476661731e-06,2.1992107648040445e-06,1.0230077118576866e-06,6.96005934707457e-06,1.21512396626319e-06,3.03945509770249e-07,1.6356144287808817e-07,0.0006716273120764722,6.298141453749583e-06,0.0016480786015246958,0.0012036758476491344,0.0,0.0,0.0,0.0,0.0,0.0,0.4347297636776388,0.4366196885824782,-6.477732801923874e-05,-3.31116287117367e-07,0.4366180826080019,-6.638330249553182e-05,-3.378750460882626e-07,0.25925925925925924,0.08733689318209949
12,hybrid,0.1,0.5,0.2,0.1,4.0186201619224245e-06,3.1735104073012417e-06,2.1592304049943207e-06,1.014280002306921e-06,6.839160747023681e-06,1.1918471054456753e-06,3.0375333645228064e-07,1.6119367991881503e-07,0.0006666791718563715,6.22659192871585e-06,0.001636775384243364,0.0011960909407794245,0.0,0.0,0.0,0.0,0.0,0.0,0.4334686797686283,0.4354171334821601,-6.560561463309078e-05,-3.3387798935785107e-07,0.4354151273568364,-6.761173995678549e-05,-3.4277851569745584e-07,0.26296296296296295,0.08709654781935863
13,hybrid,0.1,0.5,0.2,0.1,3.962851319156702e-06,3.1299432025373963e-06,2.123124208617665e-06,1.0068189939197313e-06,6.737363997627924e-06,1.1720125370689409e-06,3.035784035752373e-07,1.5917171685651267e-07,0.0006622712537914607,6.163062488750364e-06,0.0016270541899589467,0.0011894682257564547,0.0,0.0,0.0,0.0,0.0,0.0,0.43240267508156977,0.4342573470471784,-6.671331848084883e-05,-3.37947468879036e-07,0.43425498770428306,-6.90726613761794e-05,-3.4869901076241706e-07,0.28888888888888886,0.08686481207313185
14,hybrid,0.1,0.5,0.2,0.1,3.912729094367546e-06,3.0926909803276137e-06,2.0897609556261062e-06,1.0029300247015078e-06,6.629694134898333e-06,1.1520200376075269e-06,3.033982406978922e-07,1.570687005500992e-07,0.0006586421991518747,6.109684671709861e-06,0.0016189761926603055,0.0011842876558920794,0.0,0.0,0.0,0.0,0.0,0.0,0.4311551420465551,0.43312989406417113,-6.754782810236559e-05,-3.404319103436583e-07,0.43312721146315647,-7.023042911702415e-05,-3.5283884328962917e-07,0.2962962962962963,0.0866394883784547
15,hybrid,0.1,0.5,0.2,0.1,3.860355267788332e-06,3.0528230090919634e-06,2.056990804583809e-06,9.958322045081543e-07,6.5251057292162555e-06,1.132320904704291e-06,3.0321679108129154e-07,1.5502168577474318e-07,0.0006547638344304558,6.05545238582574e-06,0.0016102932470677383,0.0011785860910057315,0.0,0.0,0.0,0.0,0.0,0.0,0.42995448576757445,0.43201937169346766,-6.870492123878247e-05,-3.443904389171409e-07,0.4320165591400789,-7.151747462752489e-05,-3.5744921257871193e-07,0.3148148148148148,0.08641761532294129
16,hybrid,0.1,0.5,0.2,0.1,3.8117508423050448e-06,3.0156022354601377e-06,2.025893904167962e-06,9.897083312921758e-07,6.429877264035228e-06,1.114409763241115e-06,3.0304854512300466e-07,1.531608804413843e-07,0.0006512253534485324,6.003253596034663e-06,0.001602284824191016,0.0011733781337597354,0.0,0.0,0.0,0.0,0.0,0.0,0.42889788703873616,0.4309298997314379,-7.004444591085512e-05,-3.491536329715446e-07,0.4309269816424187,-7.296253493005445e-05,-3.626909881378367e-07,0.32592592592592595,0.08619998883546975
17,hybrid,0.1,0.5,0.2,0.1,3.7637260418637906e-06,2.9796437002689596e-06,1.9954232032017166e-06,9.84220497067243e-07,6.328991473970378e-06,1.095686855803116e-06,3.028747284328074e-07,1.5118319419779318e-07,0.0006477926278177673,5.9549283654892266e-06,0.0015948094674308841,0.0011685773222141465,0.0,0.0,0.0,0.0,0.0,0.0,0.4277636827457637,0.4298529129258592,-7.16650496914717e-05,-3.551597391961603e-07,0.4298499286184332,-7.464935711748444e-05,-3.689788099207501e-07,0.32592592592592595,0.08598491559511014
18,hybrid,0.1,0.5,0.2,0.1,3.7199135129494473e-06,2.9467411950169908e-06,1.968085856849985e-06,9.786553381670061e-07,6.237521622643093e-06,1.0791027837584867e-06,3.027061180033044e-07,1.4942015566814772e-07,0.000645024591798805,5.916571766310974e-06,0.0015884393906168994,0.0011646689119000804,0.0,0.0,0.0,0.0,0.0,0.0,0.42666274411104343,0.4287929164315471,-7.328430797354235e-05,-3.6099190226166465e-07,0.4287900864575472,-7.61142819734606e-05,-3.739544730329907e-07,0.32592592592592595,0.08577324014790412
19,hybrid,0.1,0.5,0.2,0.1,3.6775319067580304e-06,2.9144098141667408e-06,1.9416742195641885e-06,9.727355946025527e-07,6.1536113114149884e-06,1.0632955306449715e-06,3.025487438653204e-07,1.4776096144979116e-07,0.0006419179750579093,5.87424304703096e-06,0.0015817522034448945,0.0011602954849044317,0.0,0.0,0.0,0.0,0.0,0.0,0.42558025036115293,0.4277439169096783,-7.520349022394068e-05,-3.6817267299842494e-07,0.42774108889826384,-7.803150163837591e-05,-3.8104011879983826e-07,0.3333333333333333,0.08556382407998044
20,hybrid,0.1,0.5,0.2,0.1,3.6369591205455947e-06,2.884260286628825e-06,1.9159125545447703e-06,9.683477320840554e-07,6.066159456180164e-06,1.0474222026695353e-06,3.023867861046285e-07,1.4608288829875264e-07,0.0006391105050800837,5.833315851731287e-06,0.0015751509922218598,0.0011562198761212827,0.0,0.0,0.0,0.0,0.0,0.0,0.42455389573488017,0.42670497918106953,-7.735565926625387e-05,-3.7631086345413017e-07,0.4267023014225874,-8.00334177483708e-05,-3.8836099679862663e-07,0.337037037037037,0.08535646696806716
21,hybrid,0.1,0.5,0.2,0.1,3.595919532575931e-06,2.853780115244196e-06,1.8909091281211889e-06,9.628709871230068e-07,5.977800934455068e-06,1.0314788289815463e-06,3.022254904631351e-07,1.4435932388622853e-07,0.0006365696800422236,5.796852302825272e-06,0.0015697269984166103,0.0011529162264164521,0.0,0.0,0.0,0.0,0.0,0.0,0.4234114285113491,0.4256754092007525,-7.9576318526009e-05,-3.845741743229163e-07,0.42567288660534497,-8.209891393351487e-05,-3.957864815815873e-07,0.35185185185185186,0.0851509971038557
22,hybrid,0.1,0.5,0.2,0.1,3.5588041391749305e-06,2.8259132722935475e-06,1.8677948399606278e-06,9.581184323329199e-07,5.900446326108875e-06,1.0172912856806874e-06,3.0207426800415404e-07,1.4284623427049538e-07,0.000634069076052661,5.764802690825025e-06,0.0015642917073730445,0.0011495165941495574,0.0,0.0,0.0,0.0,0.0,0.0,0.4224556379675337,0.42465456140714136,-8.194831570290662e-05,-3.9340056385515085e-07,0.42465220729779196,-8.430242505230723e-05,-4.037270848529669e-07,0.36666666666666664,0.08494730194456886
23,hybrid,0.1,0.5,0.2,0.1,3.52782194597999e-06,2.803289858479945e-06,1.8490310657490953e-06,9.542587927308494e-07,5.830444956525335e-06,1.0049764281326152e-06,3.0192734260391077e-07,1.4148759184751205e-07,0.0006323917324486802,5.744171938864391e-06,0.0015607241235161922,0.0011475280734606957,0.0,0.0,0.0,0.0,0.0,0.0,0.4214243015103903,0.42364901419189094,-8.442590540302941e-05,-4.0263674809035816e-07,0.42364675856416195,-8.668153313201588e-05,-4.124238022492981e-07,0.3814814814814815,0.0847466880194588
24,hybrid,0.1,0.5,0.2,0.1,3.4948849783127726e-06,2.7779601587773264e-06,1.8276244496528068e-06,9.503357091245203e-07,5.7668843411059355e-06,9.932656624086799e-07,3.0179381293807513e-07,1.402363854248521e-07,0.0006302097128530668,5.7158137724530965e-06,0.0015560809050598281,0.0011445643566269717,0.0,0.0,0.0,0.0,0.0,0.0,0.42040021918327763,0.4226570041807205,-8.678423200636498e-05,-4.1112200065937824e-07,0.42265483929802883,-8.894911469803368e-05,-4.204005948669836e-07,0.4,0.08454875768254537
25,hybrid,0.1,0.5,0.2,0.1,3.459393363598333e-06,2.7522544385241046e-06,1.8075381349122048e-06,9.447163036118998e-07,5.684752545320582e-06,9.788034402802409e-07,3.016383287166786e-07,1.3866367054217006e-07,0.0006281549561888934,5.68854431790813e-06,0.0015513712398831586,0.0011419027951568646,0.0,0.0,0.0,0.0,0.0,0.0,0.419249030727611,0.4216709251939984,-8.94577985002254e-05,-4.209077563732157e-07,0.421668961672602,-9.142131989664515e-05,-4.291497806288775e-07,0.4222222222222222,0.08435207659849972
26,hybrid,0.1,0.5,0.2,0.1,3.4311030717632172e-06,2.730199105505234e-06,1.789373864706311e-06,9.40825240798923e-07,5.6330113930097996e-06,9.690994938092728e-07,3.015152860200451e-07,1.3760282695700365e-07,0.0006263702429150497,5.669626214500118e-06,0.0015482290530316033,0.001139832634017887,0.0,0.0,0.0,0.0,0.0,0.0,0.4184578520411681,0.4206984282766554,-9.227715931725555e-05,-4.3128722908571354e-07,0.42069648272318544,-9.42227127871953e-05,-4.3934230382276546e-07,0.45185185185185184,0.08415814108719452
27,hybrid,0.1,0.5,0.2,0.1,3.400136282510412e-06,2.708051468499493e-06,1.7706300843516535e-06,9.37421384147839e-07,5.558875172223184e-06,9.561862217471872e-07,3.0136899722956474e-07,1.361972967886004e-07,0.0006245660716558275,5.644862073886615e-06,0.0015439059829393564,0.0011374296063661553,0.0,0.0,0.0,0.0,0.0,0.0,0.41734607527402223,0.4197269937646855,-9.514279787103952e-05,-4.416094378184121e-07,0.419725205847269,-9.693071528749098e-05,-4.488848762745283e-07,0.45925925925925926,0.0839644273125113
28,hybrid,0.1,0.5,0.2,0.1,3.373995192724765e-06,2.689409850091927e-06,1.7558962705063756e-06,9.335135795855517e-07,5.495899925828395e-06,9.455430393766037e-07,3.0123748683922463e-07,1.3499535004999876e-07,0.0006234790881997817,5.632994894571842e-06,0.0015415014764193356,0.0011363402928105729,0.0,0.0,0.0,0.0,0.0,0.0,0.41632153609947953,0.41877586641107845,-9.780786275820352e-05,-4.5085807759997934e-07,0.4187741685380603,-9.950573577632849e-05,-4.5764213826932835e-07,0.4703703703703704,0.08377473485476733
29,hybrid,0.1,0.5,0.2,0.1,3.345375052357175e-06,2.6686222242014637e-06,1.739345522039272e-06,9.292767021621915e-07,5.430338632085053e-06,9.33987582283479e-07,3.010978479896709e-07,1.3371896494720585e-07,0.0006218543337307415,5.614601285320507e-06,0.001538141580391714,0.0011344471829609095,0.0,0.0,0.0,0.0,0.0,0.0,0.41538374940426415,0.4178305264895089,-0.00010074624302008894,-4.6119992284094475e-07,0.41782902847392045,-0.00010224425860855257,-4.6698427800997283e-07,0.4777777777777778,0.0835862545465058
30,hybrid,0.1,0.5,0.2,0.1,3.3194171981033726e-06,2.6496710245711058e-06,1.7243040245876951e-06,9.253669999834114e-07,5.371666227931992e-06,9.236992832632736e-07,3.009640415804648e-07,1.3257955073906705e-07,0.0006204576117859634,5.599940197442533e-06,0.0015352093380609955,0.0011328343165706164,0.0,0.0,0.0,0.0,0.0,0.0,0.414435740538746,0.41689678491027693,-0.0001039994304817271,-4.7284461921051407e-07,0.4168955618967296,-0.00010522244402905168,-4.773075715855531e-07,0.48148148148148145,0.08340015686815173
31,hybrid,0.1,0.5,0.2,0.1,3.2967481975095318e-06,2.6332047767878093e-06,1.7100857394989087e-06,9.231190372889006e-07,5.319772599148142e-06,9.1490077704036e-07,3.0084823103706514e-07,1.3156616080690757e-07,0.0006195974411968388,5.5929060972522615e-06,0.0015337173126473396,0.0011322111580347957,0.0,0.0,0.0,0.0,0.0,0.0,0.41342658758519324,0.41596817068226066,-0.00010695130904003758,-4.828920952253818e-07,0.41596706823796437,-0.0001080537533363346,-4.867642892295422e-07,0.48518518518518516,0.08321502439826013
32,hybrid,0.1,0.5,0.2,0.1,3.2700560134546625e-06,2.6128787618581608e-06,1.6952829906703552e-06,9.175957711878057e-07,5.266540682044697e-06,9.051332534458121e-07,3.0072790746659487e-07,1.3052318339203174e-07,0.0006177832968563833,5.571295300906945e-06,0.001529797415481636,0.0011297608941436066,0.0,0.0,0.0,0.0,0.0,0.0,0.41256806147979325,0.41504897298835486,-0.00011028738574125896,-4.945881176577629e-07,0.4150480065887085,-0.00011125378538762165,-4.977940048982263e-07,0.5037037037037037,0.08303185207481922
33,hybrid,0.1,0.5,0.2,0.1,3.2491533212525998e-06,2.598195572581365e-06,1.6833141431275521e-06,9.148814294538131e-07,5.21458903873584e-06,8.963601859690956e-07,3.006018332974504e-07,1.2949884479765074e-07,0.0006169999174526095,5.566786885655493e-06,0.0015287034402090543,0.001129386280567103,0.0,0.0,0.0,0.0,0.0,0.0,0.4115590066480369,0.4141341155785602,-0.00011378422026941948,-5.068000354540073e-07,0.41413334959572473,-0.00011455020310491282,-5.090779567702621e-07,0.5148148148148148,0.08284957995976593
34,hybrid,0.1,0.5,0.2,0.1,3.226986988717212e-06,2.5825146653081675e-06,1.6704811685898454e-06,9.120334967183221e-07,5.160088337032141e-06,8.870539015930971e-07,3.004762125162037e-07,1.284634897058302e-07,0.0006159189536338849,5.559435635808213e-06,0.0015261519017401742,0.0011281296066448163,0.0,0.0,0.0,0.0,0.0,0.0,0.41068890992674156,0.41323286360877937,-0.0001172963935128779,-5.189355360857176e-07,0.41323234667984843,-0.00011781332244381604,-5.200658952384592e-07,0.5185185185185185,0.08267003200045844
35,hybrid,0.1,0.5,0.2,0.1,3.2089832906992565e-06,2.569417228665524e-06,1.6598565124392882e-06,9.095607162262357e-07,5.119064506789828e-06,8.802619845274782e-07,3.003738219180892e-07,1.2765961135475e-07,0.0006154339192945295,5.5569850605846636e-06,0.0015255154170704646,0.0011280546037064905,0.0,0.0,0.0,0.0,0.0,0.0,0.40968413311081503,0.4123421383717207,-0.00012055165645952215,-5.297190624817662e-07,0.4123416736017957,-0.0001210164263845126,-5.30588531185344e-07,0.5185185185185185,0.08249253800563604
36,hybrid,0.1,0.5,0.2,0.1,3.1859063296582812e-06,2.5523710381546306e-06,1.6476492805134355e-06,9.047217576411952e-07,5.068535445309704e-06,8.714170869583075e-07,3.0025728380305246e-07,1.2668174697268025e-07,0.0006142415956872328,5.5474653353061245e-06,0.0015229750431110013,0.0011266698644680673,0.0,0.0,0.0,0.0,0.0,0.0,0.4087952253745966,0.411458038757269,-0.00012393068633276272,-5.409025354284375e-07,0.4114575726543471,-0.0001243967892546327,-5.417458464268088e-07,0.5185185185185185,0.08231639388872035
37,hybrid,0.1,0.5,0.2,0.1,3.167029426038538e-06,2.5388648989230117e-06,1.6359308709014131e-06,9.029340280215988e-07,5.02365588858456e-06,8.635562508707539e-07,3.0014615427309874e-07,1.2579893825707004e-07,0.0006131335320097764,5.536675432897684e-06,0.001520879720947985,0.0011255067205702505,0.0,0.0,0.0,0.0,0.0,0.0,0.4079817197857391,0.4105787542743509,-0.00012748231825915335,-5.527445071525062e-07,0.4105783412870879,-0.00012789530552215211,-5.533441724590664e-07,0.5222222222222223,0.08214124731852201
38,hybrid,0.1,0.5,0.2,0.1,3.1475129119729917e-06,2.5241074546911177e-06,1.6250128788410915e-06,8.990945758500266e-07,4.983932147842834e-06,8.566614368080017e-07,3.000400435579055e-07,1.2501224249759105e-07,0.0006123215884857373,5.534143328773228e-06,0.0015194973222764844,0.0011248214807356555,0.0,0.0,0.0,0.0,0.0,0.0,0.40714100757334587,0.40971101881148564,-0.0001312239339890664,-5.652583506232081e-07,0.4097107157325141,-0.0001315270129605972,-5.653399572094157e-07,0.5370370370370371,0.08196844854909494
39,hybrid,0.1,0.5,0.2,0.1,3.132748366126814e-06,2.514682211856081e-06,1.6177814646658417e-06,8.969007471902397e-07,4.938917910037395e-06,8.495603325351063e-07,2.9992378322671315e-07,1.241743632669933e-07,0.0006121037073354488,5.5383035471394905e-06,0.0015188360438521517,0.0011249631742580625,0.0,0.0,0.0,0.0,0.0,0.0,0.4062345042851973,0.40885313042277377,-0.00013498621361524021,-5.777977052057962e-07,0.40885297796067716,-0.00013513867571185445,-5.772023058532268e-07,0.5333333333333333,0.0817976233272778
40,hybrid,0.1,0.5,0.2,0.1,3.1163318447971355e-06,2.5031026250392074e-06,1.6082722462202212e-06,8.948303788189862e-07,4.898492074545466e-06,8.42882605164995e-07,2.998213467234086e-07,1.2338001230338126e-07,0.0006116517533833809,5.539869395068288e-06,0.0015183673099272118,0.001124982488562296,0.0,0.0,0.0,0.0,0.0,0.0,0.405271875335099,0.4080018797904038,-0.00013859678533145736,-5.89460069907766e-07,0.4080017368087602,-0.00013873976697509338,-5.888023695086321e-07,0.5407407407407407,0.08162809531514706
41,hybrid,0.1,0.5,0.2,0.1,3.101549955574914e-06,2.4922490310716684e-06,1.6000252510588287e-06,8.922237800128398e-07,4.865715257402084e-06,8.373935281581165e-07,2.997286414542705e-07,1.22729398763037e-07,0.0006112075073445965,5.540620843422579e-06,0.0015178750984604504,0.0011248870847438215,0.0,0.0,0.0,0.0,0.0,0.0,0.4043551257627419,0.4071583572689676,-0.0001423303144899024,-6.01473847697628e-07,0.4071582618061398,-0.00014242577731771178,-6.006073873936234e-07,0.5444444444444444,0.08146013751669151
42,hybrid,0.1,0.5,0.2,0.1,3.0829034108795887e-06,2.4795049611480917e-06,1.5911837416356573e-06,8.883212195124345e-07,4.816083692159134e-06,8.291863895566412e-07,2.9960876495586714e-07,1.2179008051558346e-07,0.0006105104060496103,5.540792299328065e-06,0.0015162883738678997,0.0011243005304389924,0.0,0.0,0.0,0.0,0.0,0.0,0.4035160201666382,0.4063230159772916,-0.00014631852052859884,-6.144632860048194e-07,0.4063231600213548,-0.00014617447646536608,-6.125842030194702e-07,0.5444444444444444,0.08129386689956404
43,hybrid,0.1,0.5,0.2,0.1,3.0668640206754687e-06,2.4667820244355395e-06,1.5814105986296956e-06,8.853714258058441e-07,4.788465092703589e-06,8.239929497470019e-07,2.9952248033818407e-07,1.212354869695706e-07,0.0006094478732957299,5.5313071968232145e-06,0.0015141009469967577,0.0011228961073858903,0.0,0.0,0.0,0.0,0.0,0.0,0.4027883480654763,0.4054941845160571,-0.00015030628240370048,-6.273557819319164e-07,0.40549444689003905,-0.00015004390842177084,-6.249570692102733e-07,0.5444444444444444,0.08112889815969217
44,hybrid,0.1,0.5,0.2,0.1,3.0538919114664535e-06,2.458400295778193e-06,1.5748026521979775e-06,8.835976435802156e-07,4.750044104548909e-06,8.178928250570112e-07,2.9941889035873096e-07,1.2048720523336974e-07,0.0006093620819567253,5.539439532857739e-06,0.0015144191623047052,0.001123524349698137,0.0,0.0,0.0,0.0,0.0,0.0,0.40178815461869577,0.40466968070035525,-0.00015428980385306934,-6.400364978345066e-07,0.404670034474614,-0.00015393602959429264,-6.372492584031709e-07,0.5444444444444444,0.08096479410084166
45,hybrid,0.1,0.5,0.2,0.1,3.038093029901341e-06,2.4472402777787345e-06,1.566578763033911e-06,8.806615147448235e-07,4.711134735926791e-06,8.116274425648696e-07,2.993104318049274e-07,1.1973927852992744e-07,0.0006090748936750761,5.546452354538039e-06,0.001514021591079545,0.0011236695330272448,0.0,0.0,0.0,0.0,0.0,0.0,0.40106586238857095,0.40385544891368735,-0.000158564919518156,-6.538358940500583e-07,0.40385610626672436,-0.00015790756648115245,-6.498029234080723e-07,0.5518518518518518,0.0808028027666411
46,hybrid,0.1,0.5,0.2,0.1,3.026141486179955e-06,2.4385829861207553e-06,1.559499962997029e-06,8.790830231237264e-07,4.683649883593098e-06,8.069468937680352e-07,2.992305591294869e-07,1.1919351169988997e-07,0.0006085582857480909,5.544886799005545e-06,0.0015132516689555895,0.001123325087570025,0.0,0.0,0.0,0.0,0.0,0.0,0.400179845814581,0.40304840231793787,-0.00016246417030213456,-6.659414632756465e-07,0.40304903939421094,-0.0001618270940290656,-6.619773423761368e-07,0.5518518518518518,0.080642173297648
47,hybrid,0.1,0.5,0.2,0.1,3.0167058203065156e-06,2.4318934078138452e-06,1.5554614080032278e-06,8.76431999810617e-07,4.660777204087662e-06,8.033070099213261e-07,2.991468060576202e-07,1.187346920839046e-07,0.0006085887576573257,5.555751078009727e-06,0.0015138034652360428,0.001123941754248025,0.0,0.0,0.0,0.0,0.0,0.0,0.39941361236509415,0.4022482321896027,-0.0001666286880118717,-6.790122037206032e-07,0.4022488717453753,-0.0001659891322392526,-6.750580865627978e-07,0.5592592592592592,0.08048297217552292
48,hybrid,0.1,0.5,0.2,0.1,3.0012919919896295e-06,2.421646956863438e-06,1.547758431215472e-06,8.738885256479658e-07,4.617177877154966e-06,7.963029858069101e-07,2.9903368650493633e-07,1.1792724741069482e-07,0.0006081259359258463,5.5596571792837434e-06,0.0015125069010228638,0.0011235789299726745,0.0,0.0,0.0,0.0,0.0,0.0,0.39856042563306976,0.4014589785470701,-0.00017090906074190837,-6.925220410640225e-07,0.401459863633476,-0.0001700239743359644,-6.875557115695635e-07,0.5592592592592592,0.0803259775215624
