epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_continuation_target_blend_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_mean_predictor_semigroup_defect_norm,train_mean_corrected_semigroup_defect_norm,train_mean_first_projection_short_leg_correction_norm,train_mean_first_projection_continuation_correction_norm,train_mean_second_projection_short_leg_correction_norm,train_mean_second_projection_continuation_correction_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
23,hybrid,0.1,0.5,0.2,0.1,5.11453976307834e-06,4.124624770668064e-06,3.1166481226589313e-06,1.0079766480091328e-06,7.975368808822082e-06,1.275084107717401e-06,4.2966575733377457e-07,1.9237811152806745e-07,0.0006777586126587169,6.0806594363812935e-06,0.0016459630885713836,0.0012218291427656097,0.0,0.0,0.0,0.0,0.0,0.0,0.43468733788971703,0.43262741666940824,-0.00029758717139743984,-1.5882937011572386e-06,0.43262483190571693,-0.0003001719350887444,-1.6007262390423853e-06,0.3925925925925926,0.08658500076816114
24,hybrid,0.1,0.5,0.2,0.1,5.052992045863514e-06,4.0726839162108185e-06,3.06793814243006e-06,1.0047457737807594e-06,7.895446722267645e-06,1.258774351795165e-06,4.295022943736701e-07,1.9076345742593022e-07,0.0006735543366015323,6.039019002222162e-06,0.0016367623126903846,0.0012153310515581929,0.0,0.0,0.0,0.0,0.0,0.0,0.4339598577710624,0.4318548830035803,-0.00029886783120780525,-1.588900848607989e-06,0.43185218638139944,-0.00030156445338869187,-1.6018725259889601e-06,0.40370370370370373,0.08643075016695763
25,hybrid,0.1,0.5,0.2,0.1,4.997276509770369e-06,4.026416780822299e-06,3.0241224273211328e-06,1.002294353501167e-06,7.81660628842778e-06,1.2436184629156196e-06,4.293210449795725e-07,1.8919910010529092e-07,0.0006704222007481711,6.019773051137561e-06,0.0016299261845192313,0.0012107550514764368,0.0,0.0,0.0,0.0,0.0,0.0,0.43321276043106954,0.4310849077608527,-0.0003000454834758415,-1.5889703052917204e-06,0.43108226957595647,-0.0003026836683720502,-1.6015372589420608e-06,0.4148148148148148,0.08627699064886571
26,hybrid,0.1,0.5,0.2,0.1,4.945165504994867e-06,3.981411763805268e-06,2.984268920854983e-06,9.971428429502851e-07,7.757562085225864e-06,1.231378490997147e-06,4.2916724012910796e-07,1.8799753266701217e-07,0.0006671079928005678,5.983751648377996e-06,0.0016226662694169731,0.0012055906635343083,0.0,0.0,0.0,0.0,0.0,0.0,0.432485984339538,0.43032408171004505,-0.00030126285892251303,-1.5889450647089032e-06,0.4303215532257841,-0.00030379134318347933,-1.6008501199913142e-06,0.4222222222222222,0.08612506891379351
27,hybrid,0.1,0.5,0.2,0.1,4.889369649277022e-06,3.934984197595485e-06,2.9415772404107173e-06,9.934069571847682e-07,7.679653916894512e-06,1.2156687859548622e-06,4.2899726518009336e-07,1.8642005999208533e-07,0.0006632312672052438,5.948870153890171e-06,0.001614370874467766,0.0011997654489067215,0.0,0.0,0.0,0.0,0.0,0.0,0.4317242354622676,0.4295632556601281,-0.00030260919162145017,-1.5894258064707862e-06,0.42956095148682,-0.0003049133649295488,-1.6000618867050551e-06,0.42592592592592593,0.08597317297034991
28,hybrid,0.1,0.5,0.2,0.1,4.8407595587647695e-06,3.895346820177364e-06,2.902242265174335e-06,9.931045550030298e-07,7.604643485845614e-06,1.2015047168637926e-06,4.288357254481842e-07,1.8494839000284315e-07,0.0006603901850037149,5.923930498804389e-06,0.0016080132957075985,0.0011955638560590689,0.0,0.0,0.0,0.0,0.0,0.0,0.43092638043172277,0.4288113705600454,-0.0003040043182892527,-1.5896612011835956e-06,0.4288089050235269,-0.000306469854807756,-1.601105016160563e-06,0.43703703703703706,0.08582307497566694
29,hybrid,0.1,0.5,0.2,0.1,4.790400701036216e-06,3.8540224931083e-06,2.865075688802515e-06,9.88946804305785e-07,7.529225598003715e-06,1.1868954346559393e-06,4.2866201090291125e-07,1.8345564812754476e-07,0.0006571829870195757,5.897128955161416e-06,0.0016008927820900954,0.001190782484641293,0.0,0.0,0.0,0.0,0.0,0.0,0.4302679643663869,0.42805704410672357,-0.0003061699408978824,-1.5937301220438614e-06,0.4280548281984977,-0.0003083858491237379,-1.6038400889808611e-06,0.4444444444444444,0.08567264280952429
30,hybrid,0.1,0.5,0.2,0.1,4.7471654466821735e-06,3.817525877349699e-06,2.8311318336050027e-06,9.86394043744697e-07,7.473296841282641e-06,1.1755827583030709e-06,4.2850457922058347e-07,1.8230988520420856e-07,0.0006543460057352203,5.869456960921495e-06,0.0015949599019807852,0.0011865847707179422,0.0,0.0,0.0,0.0,0.0,0.0,0.4294704741019394,0.42730769991105577,-0.00030793101626480635,-1.5955498534158514e-06,0.4273058269070605,-0.000309804020260096,-1.6038179979631795e-06,0.4444444444444444,0.08552312618546412
31,hybrid,0.1,0.5,0.2,0.1,4.6985173027788666e-06,3.77745934638221e-06,2.793299301932897e-06,9.841600444493134e-07,7.401451267045604e-06,1.1621505760279635e-06,4.2834627696606795e-07,1.8091282969209579e-07,0.0006516566423096228,5.8488207915963565e-06,0.0015888173359428451,0.0011826061992636684,0.0,0.0,0.0,0.0,0.0,0.0,0.4287406037406659,0.4265692683095362,-0.00030949891680998043,-1.5962015111555027e-06,0.42656721707847733,-0.00031155014786882207,-1.605348597643599e-06,0.45555555555555555,0.08537575344526924
32,hybrid,0.1,0.5,0.2,0.1,4.655964999292978e-06,3.7416489194001477e-06,2.75974977771871e-06,9.818991416814376e-07,7.345463316447026e-06,1.151052632022975e-06,4.281927227851355e-07,1.7976974824812704e-07,0.0006490643671579641,5.826933148141548e-06,0.0015835245381940206,0.0011788838605026398,0.0,0.0,0.0,0.0,0.0,0.0,0.4280569391226502,0.4258349343286227,-0.0003112739741803483,-1.5977702955453856e-06,0.4258329230037878,-0.0003132852990152535,-1.6066630809499543e-06,0.46296296296296297,0.0852292416605606
33,hybrid,0.1,0.5,0.2,0.1,4.610412859861897e-06,3.7042860849149893e-06,2.724818568710392e-06,9.79467516204597e-07,7.276960545970563e-06,1.1383086145898317e-06,4.2802396693783676e-07,1.7843072034985175e-07,0.0006466418345217834,5.807454361500681e-06,0.0015780730372707327,0.001175405828281204,0.0,0.0,0.0,0.0,0.0,0.0,0.42737460788001513,0.42510593927359847,-0.00031344690876433656,-1.6011151020498264e-06,0.42510404535881297,-0.0003153408235498367,-1.6093661432941143e-06,0.4740740740740741,0.08508387723647255
34,hybrid,0.1,0.5,0.2,0.1,4.569217471996701e-06,3.6695535420075316e-06,2.6931958333887385e-06,9.763577086187936e-07,7.223398335427797e-06,1.127583897436481e-06,4.2787092672464585e-07,1.7732409644639048e-07,0.0006440710720155309,5.78735075124693e-06,0.0015729719512272064,0.0011717952834248923,0.0,0.0,0.0,0.0,0.0,0.0,0.4266583656545834,0.42437635693879167,-0.0003155239325564607,-1.6040364938789571e-06,0.4243748513782491,-0.0003170294930990303,-1.6102181843302016e-06,0.4740740740740741,0.08493837617426962
35,hybrid,0.1,0.5,0.2,0.1,4.530839527800758e-06,3.6375133840099266e-06,2.6633599909555295e-06,9.741533930543975e-07,7.170356989422372e-06,1.11763013887108e-06,4.27725553065617e-07,1.7629044484859458e-07,0.0006419878367153466,5.767642742744049e-06,0.0015681971600680397,0.001168683632080931,0.0,0.0,0.0,0.0,0.0,0.0,0.4259959205975649,0.42366059248205207,-0.0003177263869901248,-1.6072885521210942e-06,0.42365925415240047,-0.000319064716641726,-1.6125702735796717e-06,0.4703703703703704,0.08479566377380844
36,hybrid,0.1,0.5,0.2,0.1,4.489764257533587e-06,3.6048106298340616e-06,2.6320793412379765e-06,9.727312885960855e-07,7.100358876087686e-06,1.104717502484534e-06,4.2756308369853617e-07,1.74917740090756e-07,0.0006396273871776488,5.7506544300575245e-06,0.001563081758729306,0.001165414729996268,0.0,0.0,0.0,0.0,0.0,0.0,0.4252366969728493,0.4229434314417389,-0.0003197294664253336,-1.609503521299001e-06,0.4229421712922622,-0.00032098961590204533,-1.6143337504037126e-06,0.4666666666666667,0.08465263218163285
37,hybrid,0.1,0.5,0.2,0.1,4.448128192957937e-06,3.5695428894556333e-06,2.599791958415688e-06,9.697509310399454e-07,7.047291115150326e-06,1.0945055383479724e-06,4.274093680989182e-07,1.7385619198727092e-07,0.0006374162470954692,5.7330607206871445e-06,0.0015582956862052015,0.0011622501609602127,0.0,0.0,0.0,0.0,0.0,0.0,0.42458348629284065,0.42223318100687796,-0.00032155055934951493,-1.610679912580291e-06,0.4222318897771697,-0.0003228417890577817,-1.6156257987038768e-06,0.4703703703703704,0.0845109463132455
38,hybrid,0.1,0.5,0.2,0.1,4.4153685598457295e-06,3.542181172495402e-06,2.5758350968441054e-06,9.663460756512967e-07,7.002588621268651e-06,1.085597004211515e-06,4.2726875168924575e-07,1.7292852522346145e-07,0.0006352617426843455,5.715227509471772e-06,0.0015541648826686973,0.0011592769987865646,0.0,0.0,0.0,0.0,0.0,0.0,0.4237710754624254,0.4215219392121515,-0.0003234740585438267,-1.6123009930271714e-06,0.4215208381569049,-0.00032457511379041515,-1.6162550056523833e-06,0.4777777777777778,0.08436908265413906
39,hybrid,0.1,0.5,0.2,0.1,4.377389015025016e-06,3.5117898439742066e-06,2.545680660033835e-06,9.661091839403719e-07,6.938903553930545e-06,1.0743245230232173e-06,4.2710888384286003e-07,1.717088156577549e-07,0.0006334932611565122,5.701645734686713e-06,0.0015500296259205743,0.0011568552247333715,0.0,0.0,0.0,0.0,0.0,0.0,0.4231312338964236,0.4208215410318297,-0.00032564175168148246,-1.6149291492522906e-06,0.4208205300161855,-0.0003266527673256858,-1.618415982021802e-06,0.48518518518518516,0.08422943655670224
40,hybrid,0.1,0.5,0.2,0.1,4.345702212204053e-06,3.4856605656100047e-06,2.5224330623965068e-06,9.632275032134977e-07,6.892559101201777e-06,1.0657408534148281e-06,4.2696553834614163e-07,1.7078573647387107e-07,0.0006318507192103269,5.691317005440888e-06,0.001546707387361034,0.0011546928944656993,0.0,0.0,0.0,0.0,0.0,0.0,0.42235159339320705,0.4201209423818387,-0.0003279544003291779,-1.6182125182821847e-06,0.4201200370119874,-0.0003288597701804896,-1.6211592880147074e-06,0.4888888888888889,0.08408977935643358
41,hybrid,0.1,0.5,0.2,0.1,4.310699747236446e-06,3.4564333645942978e-06,2.495725011498876e-06,9.607083530954222e-07,6.844619564616929e-06,1.0563714726833604e-06,4.2681883111759946e-07,1.698044261804556e-07,0.0006297340934488798,5.6753204647539925e-06,0.0015424720888354278,0.0011517783043270254,0.0,0.0,0.0,0.0,0.0,0.0,0.42172194624678416,0.41942302793446967,-0.0003303225445001612,-1.6217550980975916e-06,0.41942254930202416,-0.000330801176945672,-1.622543138851283e-06,0.4962962962962963,0.08395067009579396
42,hybrid,0.1,0.5,0.2,0.1,4.27686989237568e-06,3.4301218475287897e-06,2.4696545123705333e-06,9.604673351582566e-07,6.7814325635139115e-06,1.0453514772191713e-06,4.2666887786055837e-07,1.6860478849549905e-07,0.0006282023729706727,5.662435569323188e-06,0.0015387334608689199,0.0011497465865583534,0.0,0.0,0.0,0.0,0.0,0.0,0.42121139570727173,0.41873200877502975,-0.000333173348878002,-1.6274878841336226e-06,0.4187315448672597,-0.0003336372566480339,-1.6281668345855265e-06,0.5037037037037037,0.08381303642478155
43,hybrid,0.1,0.5,0.2,0.1,4.24366873095797e-06,3.4013031307065653e-06,2.4448206528582115e-06,9.564824778483534e-07,6.745109756885278e-06,1.0383718923274786e-06,4.2652651149050216e-07,1.6785462456287637e-07,0.0006266728496265449,5.653324333763017e-06,0.001535921203405127,0.0011477567719673943,0.0,0.0,0.0,0.0,0.0,0.0,0.4204059226832916,0.41804292398269954,-0.00033582491384159807,-1.632084405125034e-06,0.41804270781648944,-0.00033604108005169664,-1.6315869257486557e-06,0.5074074074074074,0.08367574977930824
44,hybrid,0.1,0.5,0.2,0.1,4.2163485589966824e-06,3.379188360812432e-06,2.4241242159541683e-06,9.550641448582635e-07,6.701579658541842e-06,1.0305835882364566e-06,4.263765305751209e-07,1.6700223233006613e-07,0.0006254599543211662,5.647515509829734e-06,0.0015332796955956998,0.0011462120808030623,0.0,0.0,0.0,0.0,0.0,0.0,0.4197740331407737,0.41735981301202474,-0.00033863064208011773,-1.6373502892053277e-06,0.4173601155643312,-0.0003383280897736318,-1.634303290742623e-06,0.5111111111111111,0.08353968873082097
45,hybrid,0.1,0.5,0.2,0.1,4.1855704937960236e-06,3.353952955407124e-06,2.4005228646663367e-06,9.534300907407874e-07,6.655185426707841e-06,1.0222966082956606e-06,4.2624614046929444e-07,1.6609899571811527e-07,0.0006240224478122889,5.6374477634279915e-06,0.001530211129684259,0.001144325862210543,0.0,0.0,0.0,0.0,0.0,0.0,0.41906537247069897,0.4166872245896795,-0.00034055600719468115,-1.6385150335211348e-06,0.4166873257779326,-0.00034045481894157126,-1.636426471574319e-06,0.5111111111111111,0.08340555611937484
46,hybrid,0.1,0.5,0.2,0.1,4.158048910556511e-06,3.3316795268887276e-06,2.380144015098302e-06,9.51535511790425e-07,6.611318034088751e-06,1.0145333533023145e-06,4.260916953350102e-07,1.6523758025890888e-07,0.0006229368149881887,5.63497005530235e-06,0.0015279618646049243,0.00114306611403269,0.0,0.0,0.0,0.0,0.0,0.0,0.41837431518246293,0.4160147038460943,-0.0003433017718887932,-1.6434823753422366e-06,0.41601527922053627,-0.0003427263974468131,-1.6390510923809795e-06,0.5185185185185185,0.08327160112359662
47,hybrid,0.1,0.5,0.2,0.1,4.128242455529481e-06,3.3073196404215477e-06,2.357228853151097e-06,9.500907872704499e-07,6.5659682953143595e-06,1.0059833314465934e-06,4.2597173180643723e-07,1.6432598557649754e-07,0.000621153157276425,5.6182062060166574e-06,0.0015243890888088012,0.0011406893755249409,0.0,0.0,0.0,0.0,0.0,0.0,0.4177258777166566,0.41534616962500753,-0.00034525473090363246,-1.6446406262919503e-06,0.4153462557309731,-0.00034516862493805256,-1.6425777841101567e-06,0.5185185185185185,0.08313828487118223
48,hybrid,0.1,0.5,0.2,0.1,4.101425830326823e-06,3.28593182787658e-06,2.3378373318157544e-06,9.480944960608256e-07,6.520506890911741e-06,9.981157868838837e-07,4.2581776470043047e-07,1.634433133590682e-07,0.0006201813460359414,5.614708055717593e-06,0.001522310819512855,0.0011396243015044751,0.0,0.0,0.0,0.0,0.0,0.0,0.4171822400278704,0.4146784625615507,-0.0003481568820083436,-1.6503082940883234e-06,0.4146788470325617,-0.0003477724109973712,-1.6467755405233527e-06,0.5185185185185185,0.0830053238887118
